row	rank	word	english	cefrLevel	source	flags
2195	2213	rechtspopulistisch	right-wing populist	UNSET	UNSET	
2196	2214	reformiert	reformed	UNSET	UNSET	
2197	2215	rheumatisch	rheumatic	UNSET	UNSET	
2198	2216	rötlich	reddish	B2	UNSET	
2199	2217	schlesisch	Silesian	UNSET	UNSET	
2200	2218	stet	constant/continuous/incessant	UNSET	UNSET	
2201	2219	toxisch	poisonous/toxic	UNSET	UNSET	
2202	2220	unerkannt	incognito/undetected/unrecognised	UNSET	UNSET	
2203	2221	unfair	unfair	UNSET	UNSET	
2204	2222	unkontrolliert	uncontrolled/unchecked	UNSET	UNSET	
2205	2223	verwirrt	confused	C1	UNSET	
2206	2224	vierteljährlich	quarterly	UNSET	UNSET	
2207	2225	altbekannt	well-known/wellknown	UNSET	UNSET	
2208	2226	ansteckend	contagious/infectious	UNSET	UNSET	
2209	2227	antragsberechtigt	entitled to apply	UNSET	UNSET	
2210	2228	aussichtsreich	promising	UNSET	UNSET	
2211	2229	beherzt	bold/spirited/courageous	UNSET	UNSET	
2212	2230	beiliegend	enclosed/attached	UNSET	UNSET	
2213	2231	charismatisch	charismatic	UNSET	UNSET	
2214	2232	fachärztlich	by a specialist/specialist	UNSET	UNSET	
2215	2233	forstwirtschaftlich	forestry/silvicultural	UNSET	UNSET	
2216	2234	gefeiert	acclaimed/celebrated/renowned	B1	UNSET	
2217	2235	gelagert	stored	UNSET	UNSET	
2218	2236	generisch	generic	UNSET	UNSET	
2219	2237	geschwächt	weakened	UNSET	UNSET	
2220	2238	großräumig	extensive/spacious	UNSET	UNSET	
2221	2239	grundständig	basic/undergraduate	UNSET	UNSET	
2222	2240	infrastrukturell	infrastructural	UNSET	UNSET	
2223	2241	inoffiziell	unofficial/off the record	A1	UNSET	
2224	2242	ironisch	ironic/ironical/ironically	C1	UNSET	
2225	2243	jahreszeitlich	seasonal	UNSET	UNSET	
2226	2244	letztgenannt	last-mentioned	UNSET	UNSET	
2227	2245	lichtdurchflutet	light-flooded/sun-drenched	UNSET	UNSET	
2228	2246	märchenhaft	fairy-tale/magical	UNSET	UNSET	
2229	2247	monetär	monetary/pecuniary	UNSET	UNSET	
2230	2248	multimodal	multimodal	UNSET	UNSET	
2231	2249	multinational	multinational	UNSET	UNSET	
2232	2250	offenkundig	apparent/obvious	UNSET	UNSET	
2233	2251	postoperativ	postoperative	UNSET	UNSET	
2234	2252	praxisrelevant	practically relevant	UNSET	UNSET	
2235	2253	prunkvoll	sumptuous	UNSET	UNSET	
2236	2254	ratlos	at a loss/helpless	C1	UNSET	
2237	2255	realitätsnah	near/close to reality	UNSET	UNSET	
2238	2256	responsiv	responsive	UNSET	UNSET	
2239	2257	selbstgebacken	home-baked	UNSET	UNSET	
2240	2258	selbstgebaut	home-made/self-built	UNSET	UNSET	
2241	2259	sozialdemokratisch	social democratic	UNSET	UNSET	
2242	2260	spärlich	scanty/sparse	B2	UNSET	
2243	2261	überbetrieblich	inter-company/cross-company	UNSET	UNSET	
2244	2262	unbrauchbar	useless	UNSET	UNSET	
2245	2263	unerträglich	insufferable/intolerable/unbearable	B2	UNSET	
2246	2264	unproblematisch	unproblematic	UNSET	UNSET	
2247	2265	unspezifisch	unspecific/nonspecific	UNSET	UNSET	
2248	2266	unverständlich	incomprehensible/unintelligible	UNSET	UNSET	
2249	2267	unwichtig	unimportant	A2	UNSET	
2250	2268	vatikanisch	Vatican	UNSET	UNSET	
2251	2269	verschwunden	disappeared/vanished/missing	UNSET	UNSET	
2252	2270	verziert	decorated/ornamented	UNSET	UNSET	
2253	2271	viral	viral	UNSET	UNSET	
2254	2272	vorgelagert	upstream/outlying	UNSET	UNSET	
2255	2273	vorzüglich	excellent/first-rate/superb	UNSET	UNSET	
2256	2274	zeitig	early/in good time	C1	UNSET	
2257	2275	zuvorkommend	courteous/obliging	UNSET	UNSET	
2258	2276	zweisprachig	bilingual	B2	UNSET	
2259	2277	zweistufig	two-stage	UNSET	UNSET	
2260	2278	abgesichert	secured/safeguarded	UNSET	UNSET	
2261	2279	afghanisch	Afghan	UNSET	UNSET	
2262	2280	angeschlagen	ailing/beleaguered/chipped	UNSET	UNSET	
2263	2281	aufeinanderfolgend	consecutive	UNSET	UNSET	
2264	2282	ausgestorben	extinct	UNSET	UNSET	
2265	2283	bedenkenlos	unscrupulously/without thinking	C1	UNSET	
2266	2284	beheizt	heated	UNSET	UNSET	
2267	2285	brennbar	combustible/flammable	UNSET	UNSET	
2268	2286	dediziert	dedicated	UNSET	UNSET	
2269	2287	eilig	hasty/urgent	A1	UNSET	
2270	2288	enttäuscht	disappointed/crestfallen	B1	UNSET	
2271	2289	fabelhaft	fabulous/fantastic/great	UNSET	UNSET	
2272	2290	gesundheitspolitisch	health policy	UNSET	UNSET	
2273	2291	gewichtig	grave/ponderous	UNSET	UNSET	
2274	2292	hocheffizient	highly efficient	UNSET	UNSET	
2275	2293	käuflich	bribable/buyable/purchasable	UNSET	UNSET	
2276	2294	kolumbianisch	Colombian	UNSET	UNSET	
2277	2295	lebensnah	true to life/true-to-life	UNSET	UNSET	
2278	2296	leichtfertig	careless/rash/frivolous	UNSET	UNSET	
2279	2297	meditativ	meditative	UNSET	UNSET	
2280	2298	mikroskopisch	microscopic	UNSET	UNSET	
2281	2299	mündig	mature/of age/of full age	UNSET	UNSET	
2282	2300	neoliberal	neoliberal	UNSET	UNSET	
2283	2301	neuerlich	renewed/once again	UNSET	UNSET	
2284	2302	neunjährig	nine-year-old/nine-year	UNSET	UNSET	
2285	2303	oberirdisch	aboveground/aerial/overground	UNSET	UNSET	
2286	2304	rhetorisch	rhetorical	UNSET	UNSET	
2287	2305	richterlich	judicial	UNSET	UNSET	
2288	2306	sandig	sandy	UNSET	UNSET	
2289	2307	schaurig	creepy	UNSET	UNSET	
2290	2308	schlüsselfertig	ready for moving in/ready for occupancy	UNSET	UNSET	
2291	2309	slawisch	Slavic	UNSET	UNSET	
2292	2310	sorglos	carefree/careless	UNSET	UNSET	
2293	2311	tabellarisch	tabular	UNSET	UNSET	
2294	2312	tagelang	for days/lasting for days	C1	UNSET	
2295	2313	unbedenklich	harmless	C1	UNSET	
2296	2314	ungenau	imprecise	UNSET	UNSET	
2297	2315	ungeschützt	unprotected	UNSET	UNSET	
2298	2316	vierwöchig	four-week/lasting four weeks	UNSET	UNSET	
2299	2317	wasserfest	moisture proof/water-resistant/waterproof	UNSET	UNSET	
2300	2318	weise	wise	B1	UNSET	
2301	2319	zünftig	proper/hearty/traditional	UNSET	UNSET	
2302	2320	zweimalig	twofold/occurring twice/two-time	UNSET	UNSET	
2303	2321	akribisch	meticulous/painstaking	C1	UNSET	
2304	2322	ausdauernd	persevering/persistent; having stamina	C1	UNSET	
2305	2323	ausgewachsen	fully grown/mature	UNSET	UNSET	
2306	2324	befallen	infested	UNSET	UNSET	
2307	2325	biografisch	biographic	UNSET	UNSET	
2308	2326	biographisch	biographical	UNSET	UNSET	
2309	2327	buddhistisch	Buddhist	UNSET	UNSET	
2310	2328	defensiv	defensive	C1	UNSET	
2311	2329	detailreich	detailed	UNSET	UNSET	
2312	2330	dominiert	dominated	UNSET	UNSET	
2313	2331	emissionsfrei	free of emission	UNSET	UNSET	
2314	2332	fallend	cascading/decreasing/descending	UNSET	UNSET	
2315	2333	fürsorglich	caring	B2	UNSET	
2316	2334	glutenfrei	gluten-free	C1	UNSET	
2317	2335	hebräisch	Hebrew	UNSET	UNSET	
2318	2336	hohl	hollow	UNSET	UNSET	
2319	2337	inbegriffen	included	UNSET	UNSET	
2320	2338	irre	crazy/insane/mad	UNSET	UNSET	
2321	2339	kabelgebunden	wired/cable-connected	UNSET	UNSET	
2322	2340	langanhaltend	long-lasting	UNSET	UNSET	
2323	2341	minimalinvasiv	minimally invasive	UNSET	UNSET	
2324	2342	mittelmäßig	mediocre	C1	UNSET	
2325	2343	normativ	normative	UNSET	UNSET	
2326	2344	okay	okay	A1	UNSET	
2327	2345	opulent	opulent	UNSET	UNSET	
2328	2346	palliativ	palliative	UNSET	UNSET	
2329	2347	publiziert	publicised/published	UNSET	UNSET	
2330	2348	schmerzfrei	free of ache	UNSET	UNSET	
2331	2349	schrill	shrill/piercing; garish (of style)	B2	UNSET	
2332	2350	simuliert	simulated/feigned	UNSET	UNSET	
2333	2351	soziologisch	sociological	UNSET	UNSET	
2334	2352	symptomatisch	symptomatic	UNSET	UNSET	
2335	2353	szenisch	staged/dramatic/relating to a scene	UNSET	UNSET	
2336	2354	turnusmäßig	rotational/rotative	UNSET	UNSET	
2337	2355	ungelöst	unresolved/unsolved	UNSET	UNSET	
2338	2356	ungeplant	unplanned	UNSET	UNSET	
2339	2357	unlauter	dishonest/impure/unfair	UNSET	UNSET	
2340	2358	unterfränkisch	Lower Franconian	UNSET	UNSET	
2341	2359	unumgänglich	absolutely necessary/essential/inevitable	UNSET	UNSET	
2342	2360	verwirrend	baffling/bewildering/confusing	B2	UNSET	
2343	2361	verzögert	delayed/deferred	UNSET	UNSET	
2344	2362	vorstellbar	conceivable/imaginable	C1	UNSET	
2345	2363	vorweihnachtlich	pre-Christmas	UNSET	UNSET	
2346	2364	wissenswert	noteworthy/worth knowing	UNSET	UNSET	
2347	2365	allgemeingültig	universally valid	C1	UNSET	
2348	2366	altehrwürdig	venerable/time-honoured	UNSET	UNSET	
2349	2367	anständig	decent/honest/proper	C1	UNSET	
2350	2368	baltisch	Baltic	UNSET	UNSET	
2351	2369	befahrbar	driveable/navigable/open to traffic	UNSET	UNSET	
2352	2370	bodenständig	down-to-earth/humble	UNSET	UNSET	
2353	2371	erwähnenswert	worth mentioning	UNSET	UNSET	
2354	2372	feministisch	feminist	UNSET	UNSET	
2355	2373	funktionstüchtig	functional/operational	UNSET	UNSET	
2356	2374	gastgebend	hosting	UNSET	UNSET	
2357	2375	gebräuchlich	common/in use/usual	UNSET	UNSET	
2358	2376	haptisch	haptic	UNSET	UNSET	
2359	2377	hitzig	heated (debate); hot-headed	B2	UNSET	
2360	2378	irakisch	Iraqi	UNSET	UNSET	
2361	2379	kanarisch	Canarian	UNSET	UNSET	
2362	2380	kardiovaskulär	cardiovascular	UNSET	UNSET	
2363	2381	konkurrenzfähig	competitive	B2	UNSET	
2364	2382	latent	latent	UNSET	UNSET	
2365	2383	möbliert	furnished	A2	UNSET	
2366	2384	multilateral	multilateral	C1	UNSET	
2367	2385	museal	museum-like/museum-quality	UNSET	UNSET	
2368	2386	musisch	artistic/musical	UNSET	UNSET	
2369	2387	oval	oval	UNSET	UNSET	
2370	2388	pädiatrisch	paediatric	UNSET	UNSET	
2371	2389	peripher	peripheral	UNSET	UNSET	
2372	2390	privilegiert	privileged	C1	UNSET	
2373	2391	rar	rare/scarce	UNSET	UNSET	
2374	2392	richtungsweisend	groundbreaking/pathbreaking/pioneering	UNSET	UNSET	
2375	2393	schmuck	pretty	UNSET	UNSET	
2376	2394	sorgenfrei	carefree/happy-go-lucky/untroubled	B2	UNSET	
2377	2395	spekulativ	speculative	UNSET	UNSET	
2378	2396	tapfer	brave/courageous/stalwart	UNSET	UNSET	
2379	2397	überfachlich	cross-disciplinary	UNSET	UNSET	
2380	2398	überlegen	predominant/superior	A1	UNSET	
2381	2399	unbesetzt	unoccupied/vacant	UNSET	UNSET	
2382	2400	unerfahren	inexperienced	UNSET	UNSET	
2383	2401	ungewiss	uncertain/unsure	B2	UNSET	
2384	2402	unverfälscht	unadulterated/genuine	UNSET	UNSET	
2385	2403	unverkennbar	distinctive/unmistakable	UNSET	UNSET	
2386	2404	unveröffentlicht	unpublished	UNSET	UNSET	
2387	2405	verführerisch	alluring/seductive/tempting	UNSET	UNSET	
2388	2406	vergrößert	enlarged	UNSET	UNSET	
2389	2407	wachsam	observant/wary	C1	UNSET	
2390	2408	weiträumig	spacious	UNSET	UNSET	
2391	2409	wildlebend	living in the wild	UNSET	UNSET	
2392	2410	abbaubar	biodegradable/degradable/recoverable	C1	UNSET	
2393	2411	alpin	alpine	UNSET	UNSET	
2394	2412	aufgelöst	dissolved	UNSET	UNSET	
2395	2413	außerplanmäßig	unscheduled	UNSET	UNSET	
2396	2414	autark	autarkic/self-sufficient/self-sustaining	UNSET	UNSET	
2397	2415	behaglich	comfortable/cosy	UNSET	UNSET	
2398	2416	beitragsfrei	non-contributory/free of contributions	UNSET	UNSET	
2399	2417	belegt	occupied/taken (seat, room); coated (tongue); documented, proven	UNSET	UNSET	
2400	2418	blass	pale/pallid	B1	UNSET	
2401	2419	diffus	diffuse/diffused/foggy	UNSET	UNSET	
2402	2420	durchsichtig	transparent/see-through	B2	UNSET	
2403	2421	eben	flat/level/even	A2	UNSET	
2404	2422	exquisit	exquisite	UNSET	UNSET	
2405	2423	folgerichtig	logical	UNSET	UNSET	
2406	2424	fremdsprachig	foreign-language	UNSET	UNSET	
2407	2425	fulminant	brilliant/dazzling/rousing	UNSET	UNSET	
2408	2426	fürstlich	princely/lavish	UNSET	UNSET	
2409	2427	futuristisch	futuristic	UNSET	UNSET	
2410	2428	gärtnerisch	horticultural/gardening	UNSET	UNSET	
2411	2429	gasförmig	gaseous	UNSET	UNSET	
2412	2430	geldwert	monetary/with monetary value	UNSET	UNSET	
2413	2431	gleichartig	kindred/of the same kind/similar	UNSET	UNSET	
2414	2432	heilsam	salutary	UNSET	UNSET	
2415	2433	hochmotiviert	highly motivated	UNSET	UNSET	
2416	2434	höhenverstellbar	height-adjustable	UNSET	UNSET	
2417	2435	implizit	implicit	C1	UNSET	
2418	2436	karitativ	caritative/charitable	UNSET	UNSET	
2419	2437	kleinräumig	small-scale/local	UNSET	UNSET	
2420	2438	kompromisslos	uncompromising	UNSET	UNSET	
2421	2439	krebskrank	suffering from cancer	UNSET	UNSET	
2422	2440	lächerlich	ridiculous/laughable/absurd	UNSET	UNSET	
2423	2441	lesenswert	worth reading	C1	UNSET	
2424	2442	liebend	loving/lovingly	UNSET	UNSET	
2425	2443	mehrmalig	repeated	A2	UNSET	
2426	2444	meldepflichtig	reportable/subject to registration	UNSET	UNSET	
2427	2445	nordamerikanisch	North American	UNSET	UNSET	
2428	2446	profund	profound	UNSET	UNSET	
2429	2447	rosa	pink	A2	UNSET	
2430	2448	schlagartig	abruptly/suddenly	B2	UNSET	
2431	2449	siegreich	victorious	UNSET	UNSET	
2432	2450	stumpf	dull/obtuse	UNSET	UNSET	
2433	2451	subsidiär	subsidiary	UNSET	UNSET	
2434	2452	textil	textile	C1	UNSET	
2435	2453	topographisch	topographical	UNSET	UNSET	
2436	2454	trist	dismall/dull/miserable	UNSET	UNSET	
2437	2455	unbemannt	unmanned	UNSET	UNSET	
2438	2456	undenkbar	unthinkable	B1	UNSET	
2439	2457	ungebeten	unbidden/uninvited	UNSET	UNSET	
2440	2458	ungebremst	unchecked/unrestrained	UNSET	UNSET	
2441	2459	unterdurchschnittlich	below average/substandard	UNSET	UNSET	
2442	2460	verspielt	fanciful/fussy/playful	B2	UNSET	
2443	2461	vietnamesisch	Vietnamese	UNSET	UNSET	
2444	2462	violett	violet	B1	UNSET	
2445	2463	vordergründig	obvious/superficial	B2	UNSET	
2446	2464	werblich	advertising/promotional	UNSET	UNSET	
2447	2465	zweigeschossig	two-storey	UNSET	UNSET	
2448	2466	zweiteilig	bipartite/two-part/two-piece	UNSET	UNSET	
2449	2467	anpassungsfähig	adaptable/flexible	UNSET	UNSET	
2450	2468	atmungsaktiv	breathable	UNSET	UNSET	
2451	2469	austauschbar	interchangeable	UNSET	UNSET	
2452	2470	autofrei	carfree	UNSET	UNSET	
2453	2471	banal	banal/commonplace/trite	UNSET	UNSET	
2454	2472	beharrlich	persistent	C1	UNSET	
2455	2473	betrunken	drunk/drunken/ebrious	A2	UNSET	
2456	2474	blank	bare/broke/sheer	UNSET	UNSET	
2457	2475	einprägsam	catchy/memorable	UNSET	UNSET	
2458	2476	engmaschig	fine-meshed	C1	UNSET	
2459	2477	episch	epic	UNSET	UNSET	
2460	2478	flächenmäßig	in size/in terms of surface area	UNSET	UNSET	
2461	2479	gefroren	frozen	C1	UNSET	
2462	2480	gesundheitsschädlich	harmful/insalubrious	UNSET	UNSET	
2463	2481	glasklar	crystal clear	UNSET	UNSET	
2464	2482	gnadenlos	merciless	C1	UNSET	
2465	2483	halbseitig	half-page	UNSET	UNSET	
2466	2484	handgefertigt	handcrafted	UNSET	UNSET	
2467	2485	hochklassig	top-class	UNSET	UNSET	
2468	2486	hoffnungslos	hopeless	UNSET	UNSET	
2469	2487	hoteleigen	hotel-owned	UNSET	UNSET	
2470	2488	ineffizient	inefficient	UNSET	UNSET	
2471	2489	katalanisch	Catalan	UNSET	UNSET	
2472	2490	kontaminiert	contaminated	UNSET	UNSET	
2473	2491	kriegerisch	warlike/warmongering	UNSET	UNSET	
2474	2492	lackiert	lacquered/varnished/painted	UNSET	UNSET	
2475	2493	lauwarm	halfhearted/lukewarm/tepid	C1	UNSET	
2476	2494	lebensnotwendig	essential/vital	UNSET	UNSET	
2477	2495	lyrisch	lyrical	UNSET	UNSET	
2478	2496	marokkanisch	Moroccan	UNSET	UNSET	
2479	2497	meteorologisch	meteorological	UNSET	UNSET	
2480	2498	minderwertig	inferior/shoddy	UNSET	UNSET	
2481	2499	monumental	monumental	UNSET	UNSET	
2482	2500	naheliegend	logical/obvious/standing to reason	UNSET	UNSET	
2483	2501	nebenberuflich	part-time/as a sideline/in addition to one's main job	UNSET	UNSET	
2484	2502	päpstlich	papal/pontifical	UNSET	UNSET	
2485	2503	paradiesisch	heavenly/idyllic/blissful	UNSET	UNSET	
2486	2505	pfälzisch	Palatine	UNSET	UNSET	
2487	2506	platt	flat (also platter Reifen = flat tyre); gobsmacked, stunned (platt sein); banal	B2	UNSET	
2488	2507	pommersch	Pomeranian	UNSET	UNSET	
2489	2508	praxistauglich	practical	UNSET	UNSET	
2490	2509	programmatisch	programmatic	UNSET	UNSET	
2491	2510	rapide	rapid	UNSET	UNSET	
2492	2511	rentabel	lucrative/payable/profitable	UNSET	UNSET	
2493	2512	reserviert	reserved	A2	UNSET	
2494	2513	rückwärtig	rear/back	UNSET	UNSET	
2495	2514	sechsmonatig	six-month	UNSET	UNSET	
2496	2515	serbisch	Serb/Serbian	UNSET	UNSET	
2497	2516	steinig	stony	UNSET	UNSET	
2498	2517	stofflich	as regards subject matter/material/physical	UNSET	UNSET	
2499	2518	südkoreanisch	South Korean	UNSET	UNSET	
2500	2519	textlich	textual	UNSET	UNSET	
2501	2520	überholt	outdated/obsolete	UNSET	UNSET	
2502	2521	umsichtig	circumspect/prudent	UNSET	UNSET	
2503	2522	undurchsichtig	opaque	UNSET	UNSET	
2504	2523	unrechtmäßig	illegal/unjustifiable/unlawful	UNSET	UNSET	
2505	2524	untypisch	atypical	UNSET	UNSET	
2506	2525	unwiderruflich	irrevocable	UNSET	UNSET	
2507	2526	vakant	vacant	UNSET	UNSET	
2508	2527	waagerecht	horizontal	B1	UNSET	
2509	2528	wildromantisch	wildly romantic	UNSET	UNSET	
2510	2529	zielstrebig	determined/single-minded	C1	UNSET	
2511	2530	zögerlich	hesitant	UNSET	UNSET	
2512	2531	abgestorben	dead/withered (plant, tissue); numb (limb)	C1	UNSET	
2513	2532	altersgemäß	age-appropriate	UNSET	UNSET	
2514	2533	asphaltiert	asphalted	UNSET	UNSET	
2515	2534	aufgeklärt	clarified/enlightened/solved	UNSET	UNSET	
2516	2535	augenblicklich	at once/at present/at the moment	UNSET	UNSET	
2517	2536	automobil	automotive	UNSET	UNSET	
2518	2537	dreist	brash/cheeky	UNSET	UNSET	
2519	2538	dreistündig	three-hour	UNSET	UNSET	
2520	2539	durchlässig	permeable/pervious	UNSET	UNSET	
2521	2540	eckig	angular	B1	UNSET	
2522	2541	einhellig	unanimous/unanimously	C1	UNSET	
2523	2542	epidemiologisch	epidemiological	UNSET	UNSET	
2524	2543	europarechtlich	under European law	UNSET	UNSET	
2525	2544	fachpraktisch	practical (in a specialty)	UNSET	UNSET	
2526	2545	feststehend	fixed/firm/established	UNSET	UNSET	
2527	2546	frontal	frontal	UNSET	UNSET	
2528	2547	gehörlos	deaf	A2	UNSET	
2529	2548	glanzvoll	brilliant/glittering/splendid	UNSET	UNSET	
2530	2549	gleichgestellt	on an equal footing/treated as equal/given equal status	UNSET	UNSET	
2531	2550	griffig	catchy	UNSET	UNSET	
2532	2551	hip	hip	UNSET	UNSET	
2533	2552	insolvent	insolvent	C1	UNSET	
2534	2553	ionisierend	ionising	UNSET	UNSET	
2535	2554	kinderleicht	dead easy/easy as pie	B2	UNSET	
2536	2555	klanglich	tonal/sound-related	UNSET	UNSET	
2537	2556	konform	compliant/conformable	UNSET	UNSET	
2538	2557	letztmalig	last	UNSET	UNSET	
2539	2558	lieblich	lovely/medium sweet	UNSET	UNSET	
2540	2559	marktwirtschaftlich	market economy	UNSET	UNSET	
2541	2560	mies	bad/lousy/poor	UNSET	UNSET	
2542	2561	missionarisch	missionary	UNSET	UNSET	
2543	2562	mitteleuropäisch	Central European	UNSET	UNSET	
2544	2563	nachgefragt	in demand	UNSET	UNSET	
2545	2564	nährstoffreich	rich in nutrient	UNSET	UNSET	
2546	2565	neidisch	envious/jealous/jealously	UNSET	UNSET	
2547	2566	neuwertig	as new	UNSET	UNSET	
2548	2567	ostfriesisch	East Frisian	UNSET	UNSET	
2549	2568	plakativ	striking/vivid	UNSET	UNSET	
2550	2569	planbar	plannable/predictable	UNSET	UNSET	
2551	2570	recherchiert	researched	UNSET	UNSET	
2552	2571	republikanisch	Republican	UNSET	UNSET	
2553	2572	rücksichtslos	inconsiderate	B2	UNSET	
2554	2573	schauspielerisch	acting/theatrical	UNSET	UNSET	
2555	2574	scheu	shy/timid	UNSET	UNSET	
2556	2575	schüchtern	shy	UNSET	UNSET	
2557	2576	sechsstellig	six-figure	UNSET	UNSET	
2558	2577	sehnsüchtig	longing/yearning	B2	UNSET	
2559	2578	selbsterklärend	self-explanatory	UNSET	UNSET	
2560	2579	stumm	mute	B1	UNSET	
2561	2580	substanziell	substantial	UNSET	UNSET	
