row	rank	article	word	plural	english	cefrLevel	flags
15541	4637	die	Experimentierfreude	Experimentierfreuden	joy of experimentation	C1	
15542	15050	die	Exploration	Explorationen	exploration	UNSET	
15543	15051	das	Exportland	Exportländer	export country	UNSET	
15544	15052	die	Extraktion	Extraktionen	extraction	UNSET	
15545	15053	die	Facebookseite	Facebookseiten	Facebook page	UNSET	
15546	15054	die	Fachanwältin	Fachanwältinnen	specialist lawyer (female)	UNSET	
15547	15055	der	Fachplaner	Fachplaner	specialist planner	UNSET	
15548	15056	das	Fähnchen	Fähnchen	small flag	UNSET	
15549	15057	das	Fahrgastschiff	Fahrgastschiffe	passenger ship	UNSET	
15550	15058	der	Falschparker	Falschparker	illegal parker	UNSET	
15551	15059	die	Familienzusammenführung	Familienzusammenführungen	family reunification	UNSET	
15552	15060	der	Fanatismus	—	fanaticism	UNSET	
15553	15061	die	Fasanerie	Fasanerien	pheasantry	UNSET	
15554	15062	die	Favoritenrolle	Favoritenrollen	role as favourite/favourite status	UNSET	
15555	15063	die	Fehlerquote	Fehlerquoten	error rate	UNSET	
15556	15064	die	Feinstaubbelastung	Feinstaubbelastungen	particulate matter pollution	UNSET	
15557	15065	die	Feldforschung	Feldforschungen	field research/fieldwork	UNSET	
15558	15066	der	Fender	Fender	fender	UNSET	
15559	15067	der	Feriengast	Feriengäste	holidaymaker	UNSET	
15560	15068	der	Ferientag	Ferientage	holiday/vacation day	UNSET	
15561	15069	der	Fernsehfilm	Fernsehfilme	television film/TV drama	UNSET	
15562	15070	der	Fernsehmoderator	Fernsehmoderatoren	television presenter	UNSET	
15563	15071	die	Fettreserve	Fettreserven	fat reserve	UNSET	
15564	15072	die	Fibel	Fibeln	primer (first reading book)/fibula (brooch)	UNSET	
15565	15073	die	Filmgeschichte	Filmgeschichten	history of film/plot	UNSET	
15566	15074	die	Filmszene	Filmszenen	film scene	UNSET	
15567	15075	die	Finanzfrage	Finanzfragen	financial question	UNSET	
15568	15076	das	Flachland	Flachländer	lowland/plain	UNSET	
15569	15077	der	Fließtext	Fließtexte	running text	UNSET	
15570	15078	der	Flugpreis	Flugpreise	airfare/flight price	UNSET	
15571	15079	die	Flugzeit	Flugzeiten	flight time	UNSET	
15572	15080	das	Fluid	Fluide	fluid	UNSET	
15573	15081	das	Flurförderzeug	Flurförderzeuge	industrial truck/materials-handling vehicle	UNSET	
15574	15082	der	Föderalismus	—	federalism	UNSET	
15575	15083	das	Förderband	Förderbänder	conveyor belt	UNSET	
15576	15084	das	Formaldehyd	—	formaldehyde	UNSET	
15577	15085	die	Fotofalle	Fotofallen	camera trap/photo trap	UNSET	
15578	15086	die	Fotokopie	Fotokopien	photocopy/xerox	UNSET	
15579	15087	die	Fotostrecke	Fotostrecken	photo series	UNSET	
15580	15088	der	Frachter	Frachter	cargo ship/freighter	UNSET	
15581	15089	der	Fraktionschef	Fraktionschefs	parliamentary group leader	UNSET	
15582	15090	der	Freibauer	Freibauern	freeholder/free peasant; (chess) passed pawn	UNSET	
15583	15091	das	Freiheitsrecht	Freiheitsrechte	civil liberty/right to freedom	UNSET	
15584	15092	die	Friedensmission	Friedensmissionen	peace mission	UNSET	
15585	15093	die	Friedensverhandlung	Friedensverhandlungen	peace negotiation	UNSET	
15586	15094	der	Friese	Friesen	Frisian	UNSET	
15587	7644	der	Frühbucherrabatt	Frühbucherrabatte	early bird discount/early booking deal	B2	
15588	3677	die	Führerscheinprüfung	Führerscheinprüfungen	driving test/driver's license test	A2	
15589	15097	das	Funkloch	Funklöcher	mobile blackspot/no-signal area	UNSET	
15590	15098	der	Funktionsträger	Funktionsträger	officeholder	UNSET	
15591	15099	der	Funkturm	Funktürme	radio tower	UNSET	
15592	15100	der	Fußballclub	Fußballclubs	football club	UNSET	
15593	15101	die	Fußballweltmeisterschaft	Fußballweltmeisterschaften	football World Cup	UNSET	
15594	15102	die	Gage	Gagen	fee	UNSET	
15595	15103	das	Gartengerät	Gartengeräte	gardening tool	UNSET	
15596	15104	die	Gartengestaltung	Gartengestaltungen	garden design	UNSET	
15597	15105	der	Gasgrill	Gasgrills	gas grill	UNSET	
15598	15106	der	Gecko	Geckos	gecko	UNSET	
15599	15107	das	Gedränge	Gedränge	crowd/scrum	UNSET	
15600	15108	die	Gefängnisstrafe	Gefängnisstrafen	jail term/prison term	UNSET	
15601	15109	das	Gegenargument	Gegenargumente	counterargument	UNSET	
15602	15110	die	Gegenliebe	—	love in return	UNSET	
15603	15111	der	Geisteswissenschaftler	Geisteswissenschaftler	humanities scholar	UNSET	
15604	15112	der	Geiz	Geize	meanness/stinginess	UNSET	
15605	15113	das	Geldgeschenk	Geldgeschenke	gift of money	UNSET	
15606	15114	die	Geldsumme	Geldsummen	sum of money/amount of money	UNSET	
15607	15115	die	Gemeinderatswahl	Gemeinderatswahlen	local council election	UNSET	
15608	15116	der	Gemeinschaftsgarten	Gemeinschaftsgärten	community garden	UNSET	
15609	15117	der	Gemüseanbau	—	vegetable cultivation	UNSET	
15610	15118	der	Generalstaatsanwalt	Generalstaatsanwälte	attorney general/attorney-general/chief public prosecutor	UNSET	
15611	15119	der	Gentleman	Gentlemen	gentleman	UNSET	
15612	15120	die	Geotechnik	—	geotechnical engineering/geotechnics	UNSET	
15613	15121	das	Gerede	—	chatter/gossip/gossiping	UNSET	
15614	15122	die	Gesamtschau	Gesamtschauen	overall view/overview	UNSET	
15615	15123	der	Gesamtzusammenhang	Gesamtzusammenhänge	overall context	UNSET	
15616	15124	die	Geschichtsschreibung	Geschichtsschreibungen	historiography/writing of history	UNSET	
15617	15125	die	Geschlossenheit	Geschlossenheiten	unity/closedness	UNSET	
15618	15126	die	Geschwindigkeitsmessung	Geschwindigkeitsmessungen	speed measurement	UNSET	
15619	15127	die	Gesellschaftsordnung	Gesellschaftsordnungen	social order	UNSET	
15620	15128	die	Gesellschaftsschicht	Gesellschaftsschichten	social class	UNSET	
15621	15129	die	Gesichtsmaske	Gesichtsmasken	face mask	UNSET	
15622	15130	das	Gestern	—	yesterday	UNSET	
15623	15131	der	Getötete	Getöteten	person killed	UNSET	adjectivalNoun
15624	15132	das	Getreideprodukt	Getreideprodukte	cereal product/grain product	UNSET	
15625	15133	der	Geübte	Geübten	practiced person/skilled person	UNSET	adjectivalNoun
15626	15134	die	Gewaltenteilung	—	separation of powers	UNSET	
15627	15135	der	Gewalttäter	Gewalttäter	violent criminal	UNSET	
15628	15136	das	Gewerkschaftshaus	Gewerkschaftshäuser	trade union building	UNSET	
15629	15137	der	Gimmick	Gimmicks	gimmick	UNSET	
15630	15138	die	Girlande	Girlanden	garland	UNSET	
15631	15139	die	Glaskugel	Glaskugeln	glass ball	UNSET	
15632	3679	das	Glatteis	—	black ice	A2	
15633	15141	das	Glücksgefühl	Glücksgefühle	feeling of happiness	UNSET	
15634	15142	der	Golfsport	—	golf	UNSET	
15635	15143	der	Gottesdienstbesucher	Gottesdienstbesucher	worshipper/churchgoer	UNSET	
15636	7645	das	Graffiti	Graffitis	graffiti	B2	
15637	15145	die	Grasnarbe	Grasnarben	sod/turf	UNSET	
15638	15146	die	Grippeimpfung	Grippeimpfungen	flu vaccination	UNSET	
15639	15147	die	Grundfeste	Grundfesten	foundation	UNSET	
15640	15148	die	Grundgesetzänderung	Grundgesetzänderungen	amendment to the Basic Law	UNSET	
15641	15149	die	Grundstimmung	Grundstimmungen	basic mood/general mood	UNSET	
15642	15150	der	Güterzug	Güterzüge	goods train/freight train	UNSET	
15643	15151	die	Hämorrhoide	Hämorrhoiden	haemorrhoid	UNSET	
15644	15152	das	Handelsrecht	Handelsrechte	commercial law/mercantile law	UNSET	
15645	1930	die	Handwerkerin	Handwerkerinnen	craftswoman	A1	
15646	15154	die	Hängebrücke	Hängebrücken	suspension bridge	UNSET	
15647	15155	das	Hardcover	Hardcovers	hardback/hardcover	UNSET	
15648	15156	der	Hardliner	Hardliner	hard-liner/hardliner	UNSET	
15649	15157	die	Haselmaus	Haselmäuse	dormouse	UNSET	
15650	15158	der	Hasskommentar	Hasskommentare	hate comment	UNSET	
15651	15159	das	Hauptamt	Hauptämter	full-time post (as opposed to Ehrenamt)/head office	UNSET	
15652	15160	die	Hauptlast	Hauptlasten	main load	UNSET	
15653	15161	das	Hauptmerkmal	Hauptmerkmale	main feature	UNSET	
15654	15162	das	Hauptmotiv	Hauptmotive	main motif	UNSET	
15655	15163	der	Hauptort	Hauptorte	main town/chief town	UNSET	
15656	15164	der	Hausbewohner	Hausbewohner	resident/occupant of a house	UNSET	
15657	15165	die	Hausfassade	Hausfassaden	house façade	UNSET	
15658	15166	das	Hausgerät	Hausgeräte	household appliance	UNSET	
15659	15167	die	Haushaltsware	Haushaltswaren	household goods	UNSET	
15660	15168	der	Hausschuh	Hausschuhe	slipper	UNSET	
15661	15169	der	Haussperling	Haussperlinge	house sparrow	UNSET	
15662	7646	das	Hausverbot	Hausverbote	ban from premises	B2	
15663	15171	die	Heiligkeit	Heiligkeiten	holiness/sanctity	UNSET	
15664	15172	die	Heimkehr	—	homecoming	UNSET	
15665	15173	das	Heimtier	Heimtiere	pet	UNSET	
15666	15174	die	Heiserkeit	Heiserkeiten	hoarseness	UNSET	
15667	15175	die	Heiztechnik	Heiztechniken	heating technology	UNSET	
15668	15176	der	Herbsttag	Herbsttage	autumn day	UNSET	
15669	15177	das	Heroin	—	heroin	UNSET	
15670	15178	die	Herzdruckmassage	Herzdruckmassagen	chest compressions	UNSET	
15671	15179	der	Herzstillstand	Herzstillstände	cardiac arrest	UNSET	
15672	3680	die	Hinfahrt	Hinfahrten	outward journey	A2	
15673	15181	die	Hiobsbotschaft	Hiobsbotschaften	bad news/terrible news	UNSET	
15674	8805	die	Hirnforschung	Hirnforschungen	brain research	C1	
15675	15183	die	Historikerin	Historikerinnen	historian (female)	UNSET	
15676	8807	die	Hochbegabung	Hochbegabungen	giftedness/high ability	C1	
15677	15185	das	Hochregallager	Hochregallager	high-bay warehouse	UNSET	
15678	15186	der	Hochzeitsgast	Hochzeitsgäste	wedding guest	UNSET	
15679	15187	das	Hochzeitspaar	Hochzeitspaare	wedding couple/bride and groom	UNSET	
15680	15188	die	Hofanlage	Hofanlagen	farmstead/courtyard complex	UNSET	
15681	15189	die	Hoheit	Hoheiten	Highness/sovereignty	UNSET	
15682	15190	der	Holunder	Holunder	elder	UNSET	
15683	15191	der	Holzkohlegrill	Holzkohlegrills	charcoal barbecue grill	UNSET	
15684	15192	der	Holztisch	Holztische	wooden table	UNSET	
15685	15193	das	Hügelland	Hügelländer	hill country	UNSET	
15686	15194	der	Hummer	Hummer	lobster	UNSET	
15687	15195	der	Hüter	Hüter	custodian/guardian/keeper	UNSET	
15688	15196	die	Hydraulik	Hydrauliken	hydraulic system/hydraulics	UNSET	
15689	15197	der	Hypertext	Hypertexte	hypertext	UNSET	
15690	15198	die	Hypnose	Hypnosen	hypnosis	UNSET	
15691	15199	die	Immunreaktion	Immunreaktionen	immune response	UNSET	
15692	15200	die	Indexierung	Indexierungen	indexing/index-linking	UNSET	
15693	15201	das	Influenzavirus	Influenzaviren	influenza virus/influenzavirus	UNSET	
15694	1743	die	Informatikerin	Informatikerinnen	computer scientist	A1	
15695	15203	der	Inhaftierte	Inhaftierten	detainee/inmate	UNSET	adjectivalNoun
15696	15204	die	Inhaltsangabe	Inhaltsangaben	summary	UNSET	
15697	15205	der	Innenstadtbereich	Innenstadtbereiche	downtown area	UNSET	
15698	15206	die	Innenwand	Innenwände	inner wall	UNSET	
15699	15207	die	Innerei	Innereien	offal (usually pl. Innereien)	UNSET	
15700	15208	die	Instrumentalisierung	Instrumentalisierungen	instrumentalisation	UNSET	
15701	15209	der	Interessenverband	Interessenverbände	interest group/association	UNSET	
15702	15210	das	Internetradio	Internetradios	internet radio	UNSET	
15703	15211	die	Internetrecherche	Internetrecherchen	internet research	UNSET	
15704	15212	das	Intervallfasten	—	intermittent fasting	UNSET	
15705	15213	die	Intimsphäre	Intimsphären	privacy/intimate sphere	UNSET	
15706	15214	das	Jagdrecht	Jagdrechte	hunting law	UNSET	
15707	15215	das	Jagdrevier	Jagdreviere	hunting ground	UNSET	
15708	15216	die	Jahresmitte	Jahresmitten	midyear	UNSET	
15709	15217	der	Jahresverbrauch	Jahresverbräuche	annual consumption	UNSET	
15710	15218	das	Jazzfestival	Jazzfestivals	jazz festival	UNSET	
15711	15219	die	Johannisbeere	Johannisbeeren	currant	UNSET	
15712	15220	der	Jugendstil	—	Art Nouveau	UNSET	
15713	15221	der	Jugendwart	Jugendwarte	youth leader	UNSET	
15714	7647	die	Jugendzeit	Jugendzeiten	youth/adolescence	B2	
15715	15223	der	Junggeselle	Junggesellen	bachelor	UNSET	
15716	15224	der	Juwelier	Juweliere	jeweller	UNSET	
15717	15225	die	Kaffeetafel	Kaffeetafeln	coffee-and-cake table/gathering	UNSET	
15718	8808	das	Kalenderblatt	Kalenderblätter	calendar page	C1	
15719	15227	das	Kampfmittel	Kampfmittel	ordnance	UNSET	
15720	8809	die	Kapitulation	Kapitulationen	capitulation/surrender	C1	
15721	15229	das	Karma	—	karma	UNSET	
15722	15230	der	Kartenausschnitt	Kartenausschnitte	map section	UNSET	
15723	15231	der	Kartenleser	Kartenleser	card reader	UNSET	
15724	15232	der	Kassenbon	Kassenbons	cash receipt/receipt	UNSET	
15725	15233	das	Katastrophengebiet	Katastrophengebiete	disaster area	UNSET	
15726	15234	die	Kaufsumme	Kaufsummen	purchase price	UNSET	
15727	15235	das	Kellergeschoss	Kellergeschosse	basement	UNSET	
15728	15236	die	Kelter	Keltern	wine press	UNSET	
15729	15237	das	Kerngebiet	Kerngebiete	core area	UNSET	
15730	15238	der	Kerngedanke	Kerngedanken	core idea	UNSET	
15731	15239	das	Kernproblem	Kernprobleme	core problem	UNSET	
15732	15240	der	Kettenbrief	Kettenbriefe	chain letter	UNSET	
15733	15241	die	Kinderärztin	Kinderärztinnen	pediatrician (female)	UNSET	
15734	15242	die	Kinderlosigkeit	—	childlessness	UNSET	
15735	15243	die	Kinderzulage	Kinderzulagen	child allowance/child benefit	UNSET	
15736	3681	der	Kinobesuch	Kinobesuche	cinema attendance	A2	
15737	15245	der	Kirchenpräsident	Kirchenpräsidenten	church chairman	UNSET	
15738	15246	der	Kirchhof	Kirchhöfe	church graveyard/churchyard	UNSET	
15739	8810	der	Kittel	Kittel	overall/smock/lab coat	C1	
15740	15248	der	Klärschlamm	Klärschlamme	sewage sludge	UNSET	
15741	15249	die	Klaviermusik	Klaviermusiken	piano music	UNSET	
15742	15250	der	Klavierunterricht	—	piano lessons	UNSET	
15743	15251	der	Kleinkredit	Kleinkredite	small loan	UNSET	
15744	15252	der	Kleinstwagen	Kleinstwagen	city car	UNSET	
15745	15253	das	Klettergerüst	Klettergerüste	climbing frame	UNSET	
15746	15254	die	Klimabilanz	Klimabilanzen	carbon footprint/climate balance	UNSET	
15747	15255	das	Klimamodell	Klimamodelle	climate model	UNSET	
15748	15256	der	Knirps	Knirpse	kid	UNSET	
15749	15257	die	Kognition	Kognitionen	cognition	UNSET	
15750	15258	der	Kohlrabi	Kohlrabis	kohlrabi	UNSET	
15751	15259	der	Kokon	Kokons	cocoon	UNSET	
15752	15260	die	Kommende	Kommenden	commandery (of a knightly order)	UNSET	
15753	15261	das	Kommissionsmitglied	Kommissionsmitglieder	commission member	UNSET	
15754	15262	der	Kommunikationsprozess	Kommunikationsprozesse	communication process	UNSET	
15755	15263	die	Kommunikationsstrategie	Kommunikationsstrategien	communication strategy	UNSET	
15756	15264	der	Komparse	Komparsen	extra	UNSET	
15757	15265	der	Konfirmand	Konfirmanden	confirmation candidate	UNSET	
15758	15266	der	Konsorte	Konsorten	associate/crony (usually pl. Konsorten = and his ilk)	UNSET	
15759	15267	die	Kontoinformation	Kontoinformationen	account information	UNSET	
15760	15268	die	Kontraktion	Kontraktionen	contraction	UNSET	
15761	15269	das	Konzentrat	Konzentrate	concentrate	UNSET	
15762	15270	die	Kopfform	Kopfformen	head shape	UNSET	
15763	15271	der	Korken	Korken	cork	UNSET	
15764	15272	die	Korrespondentin	Korrespondentinnen	correspondent	UNSET	
15765	15273	der	Korrosionsschutz	—	corrosion prevention	UNSET	
15766	15274	der	Kosmonaut	Kosmonauten	cosmonaut	UNSET	
15767	15275	die	Kostenart	Kostenarten	cost element	UNSET	
15768	15276	die	Kostenstelle	Kostenstellen	cost centre	UNSET	
15769	15277	die	Kraftquelle	Kraftquellen	source of strength/power source	UNSET	
15770	15278	der	Krake	Kraken	octopus	UNSET	
15771	15279	der	Kratzbaum	Kratzbäume	cat tree/scratching post	UNSET	
15772	15280	die	Kreditgenossenschaft	Kreditgenossenschaften	credit cooperative	UNSET	
15773	15281	die	Kreditkartenzahlung	Kreditkartenzahlungen	credit card payment	UNSET	
15774	15282	der	Kreidefelsen	Kreidefelsen	chalk cliff/chalk rock	UNSET	
15775	15283	der	Kriminalbeamte	Kriminalbeamten	detective	UNSET	adjectivalNoun
15776	15284	der	Küchenhelfer	Küchenhelfer	kitchen gadget/kitchen helper	UNSET	
15777	15285	die	Küchenrolle	Küchenrollen	kitchen roll	UNSET	
15778	15286	das	Kugellager	Kugellager	ball bearing/ball-bearing/bearing	UNSET	
15779	15287	das	Kühlgerät	Kühlgeräte	cooling appliance/refrigeration unit	UNSET	
15780	15288	der	Kunstgegenstand	Kunstgegenstände	object of art	UNSET	
15781	15289	der	Kunststoffabfall	Kunststoffabfälle	plastic waste	UNSET	
15782	15290	das	Kunststoffprodukt	Kunststoffprodukte	plastic product	UNSET	
15783	15291	die	Kurie	Kurien	curia	UNSET	
15784	4638	die	Kurkuma	Kurkumen	turmeric	C1	
15785	3683	die	Kursleiterin	Kursleiterinnen	course leader (female)	A2	
