row	rank	article	word	plural	english	cefrLevel	flags
3631	7028	das	Gemeinwesen	—	community/polity	UNSET	
3632	3617	das	Gewächshaus	Gewächshäuser	greenhouse	B2	
3633	7140	das	Gigabyte	Gigabyte	gigabyte	UNSET	
3634	7466	der	Herrscher	Herrscher	ruler/monarch	UNSET	
3635	25762	der	Jahrestag	Jahrestage	anniversary	UNSET	
3636	3621	die	Konvention	Konventionen	convention	C1	
3637	25772	das	Molekül	Moleküle	molecule	UNSET	
3638	3623	der	Mythos	Mythen	myth	B2	
3639	25793	der	Neuling	Neulinge	newcomer/novice	UNSET	
3640	3625	die	Politikwissenschaft	Politikwissenschaften	political science	B2	
3641	3626	der	Polizeibeamte	Polizeibeamten	police officer	C1	adjectivalNoun
3642	3627	der	Sammler	Sammler	collector	A2	
3643	3628	der	Schein	Scheine	note/banknote; appearance; certificate	B1	
3644	3629	die	Schublade	Schubladen	drawer/category	B2	
3645	25796	das	Schulgebäude	Schulgebäude	school building	UNSET	
3646	25935	die	Schwere	—	difficulty/gravity/heaviness	UNSET	
3647	3632	der	Strauch	Sträucher	shrub/bush	B2	
3648	25397	die	Telekommunikation	Telekommunikationen	telecommunication	UNSET	
3649	25433	die	Therme	Thermen	thermal bath/thermal spring	UNSET	
3650	3635	der	Unterhalt	—	maintenance/alimony	B2	
3651	25438	der	Vordruck	Vordrucke	form/printed form	UNSET	
3652	25439	die	Wahrung	—	preservation/safeguarding	UNSET	
3653	25440	der	Wegweiser	Wegweiser	signpost	UNSET	
3654	3639	die	Wiedervereinigung	Wiedervereinigungen	reunification	B2	
3655	25441	der	Zuspruch	Zusprüche	encouragement/popularity	UNSET	
3656	25442	die	Antenne	Antennen	aerial/antenna/feeler	UNSET	
3657	25443	das	Aus	—	end/out of bounds/touch	UNSET	
3658	25444	das	Bauprojekt	Bauprojekte	building project/construction project/development	UNSET	
3659	25445	die	Bebauung	Bebauungen	buildings/construction/cultivation	UNSET	
3660	25446	die	Bundesnetzagentur	—	federal network agency	UNSET	
3661	25447	das	Center	Center	centre	UNSET	
3662	25448	die	Eheschließung	Eheschließungen	marriage/matrimony/wedding	UNSET	
3663	25449	die	Erdbeere	Erdbeeren	strawberry	UNSET	
3664	25450	die	Festung	Festungen	fortress/stronghold	UNSET	
3665	25451	die	Fliese	Fliesen	tile	UNSET	
3666	25452	die	Kolonie	Kolonien	colony	UNSET	
3667	3652	das	Latein	—	Latin	A2	
3668	1379	die	Muttersprache	Muttersprachen	first language/mother tongue/native language	A1	
3669	25454	der	Neustart	Neustarts	re-start/reboot	UNSET	
3670	25455	die	Ordnungswidrigkeit	Ordnungswidrigkeiten	infringement	UNSET	
3671	25456	die	Rampe	Rampen	ramp	UNSET	
3672	25457	das	Recycling	Recyclings	recycling	UNSET	
3673	25459	die	Reserve	Reserven	backup/buffer/reservation	UNSET	
3674	3659	das	Schulkind	Schulkinder	schoolchild/schoolkid	C1	
3675	25460	die	Sozialversicherung	Sozialversicherungen	social insurance	UNSET	
3676	3661	der	Tierarzt	Tierärzte	veterinarian/vet	A2	
3677	25461	der	Tierschutz	—	animal protection/animal welfare	UNSET	
3678	25462	der	Trip	Trips	trip	UNSET	
3679	25463	der	Überschuss	Überschüsse	surplus	UNSET	
3680	3665	die	Umleitung	Umleitungen	bypass/detour	B1	
3681	25464	das	Volksfest	Volksfeste	fair/folk festival	UNSET	
3682	3667	die	Wette	Wetten	bet/wager	B2	
3683	25465	das	Wohnmobil	Wohnmobile	camper/campervan/motor home	UNSET	
3684	25466	die	Zugehörigkeit	Zugehörigkeiten	belonging/membership	UNSET	
3685	25467	der	Aufschlag	Aufschläge	crash/extra charge/impact	UNSET	
3686	25468	das	Backen	—	baking	UNSET	
3687	25469	die	Benachteiligung	Benachteiligungen	disadvantage	UNSET	
3688	25470	der	Benutzername	Benutzernamen	access code/login name/username	UNSET	
3689	3674	das	Benzin	Benzine	petrol/gasoline	A2	
3690	3675	der	Bergbau	—	mining	C1	
3691	3676	die	Bestandsaufnahme	Bestandsaufnahmen	inventory/assessment	C1	
3692	25471	die	Blutung	Blutungen	bleeding/haemorrhage	UNSET	
3693	3678	die	Bürokratie	Bürokratien	bureaucracy	C1	
3694	25472	der	Dachverband	Dachverbände	umbrella organisation	UNSET	
3695	25473	die	Datenübertragung	Datenübertragungen	data communication/data transmission	UNSET	
3696	25474	die	Devise	Devisen	motto/maxim; (pl. Devisen) foreign currency	UNSET	
3697	25475	der	Engpass	Engpässe	bottleneck/shortage	UNSET	
3698	25476	die	Erwärmung	Erwärmungen	warming	UNSET	
3699	25477	das	Fehlen	—	absence/lack	UNSET	
3700	25478	die	Geometrie	Geometrien	geometry	UNSET	
3701	3686	die	Gleichberechtigung	Gleichberechtigungen	equality	C1	
3702	3687	der	Husten	Husten	cough	B1	
3703	25479	die	Indikation	Indikationen	indication	UNSET	
3704	25480	der	Italiener	Italiener	Italian	UNSET	
3705	3691	der	Kommilitone	Kommilitonen	fellow student	B2	
3706	3692	der	Kraftstoff	Kraftstoffe	fuel	B2	
3707	25482	der	Krebspatient	Krebspatienten	cancer patient	UNSET	
3708	25483	der	Radiosender	Radiosender	radio broadcaster/radio network/station	UNSET	
3709	1380	das	Schwimmbad	Schwimmbäder	pool/swimming bath/swimming pool	A1	
3710	3696	das	Selbstvertrauen	—	self-confidence	C1	
3711	25485	die	Seltenheit	Seltenheiten	rareness/rarity	UNSET	
3712	25486	das	Shoppen	—	shopping	UNSET	
3713	25487	das	Staunen	—	amazement/astonishment	UNSET	
3714	3700	die	Stellenausschreibung	Stellenausschreibungen	job advertisement	B2	
3715	25488	das	Steuerrecht	Steuerrechte	tax law/tax rights	UNSET	
3716	25489	der	Tatort	Tatorte	crime scene	UNSET	
3717	25490	das	Telefonbuch	Telefonbücher	directory/phone book/telephone book	UNSET	
3718	3704	die	Trainerin	Trainerinnen	coach	A2	
3719	3705	das	Treibhausgas	Treibhausgase	greenhouse gas	C1	
3720	25491	die	Turnhalle	Turnhallen	gym/gymnasium	UNSET	
3721	3707	der	Übersetzer	Übersetzer	translator	A2	
3722	25492	die	Verschiebung	Verschiebungen	adjournment/displacement/relocation	UNSET	
3723	25493	die	Verschlechterung	Verschlechterungen	deterioration	UNSET	
3724	25494	die	Wärmepumpe	Wärmepumpen	heat pump	UNSET	
3725	3711	die	Wettervorhersage	Wettervorhersagen	weather forecast	B1	
3726	25495	die	Wirbelsäule	Wirbelsäulen	spinal column/spine/vertebral column	UNSET	
3727	3713	der	Zeitzeuge	Zeitzeugen	contemporary witness/living witness to history	B2	
3728	3714	der	Aufschwung	Aufschwünge	boom/prosperity/upswing	B2	
3729	3715	die	Cafeteria	Cafeterien	cafeteria	A2	
3730	25496	die	Dreharbeit	Dreharbeiten	filming/shooting (of a film)	UNSET	
3731	25497	die	Einweisung	Einweisungen	admission/assignment/briefing	UNSET	
3732	25498	der	Einzelhändler	Einzelhändler	retailer	UNSET	
3733	25499	das	Erdöl	Erdöle	oil/petroleum	UNSET	
3734	3720	der	Flohmarkt	Flohmärkte	flea market	A2	
3735	25500	die	Fortschreibung	Fortschreibungen	update/continuation	UNSET	
3736	8666	das	Geburtsdatum	Geburtsdaten	date of birth	A1	
3737	25501	die	Genossenschaft	Genossenschaften	cooperative	UNSET	
3738	25502	das	Kabinett	Kabinette	cabinet	UNSET	
3739	3725	der	Kamin	Kamine	chimney/fireplace	C1	
3740	1382	die	Kosmetik	—	cosmetic	A1	
3741	25504	der	Mönch	Mönche	monk	UNSET	
3742	3728	die	Müdigkeit	—	fatigue/languidness/tiredness	B2	
3743	25505	die	Periode	Perioden	period	UNSET	
3744	3730	die	Reservierung	Reservierungen	reservation/reserving	A2	
3745	25506	die	Rücksprache	Rücksprachen	consultation	UNSET	
3746	25507	der	Sonnenstrahl	Sonnenstrahlen	sunbeam/sunray	UNSET	
3747	3733	das	Tageslicht	—	daylight	B2	
3748	1383	das	Taxi	Taxis	cab/taxi	A1	
3749	1389	die	Variation	Variationen	variation	A1	
3750	25510	die	Verwirklichung	Verwirklichungen	realisation/fulfilment	UNSET	
3751	3737	der	Weltmeister	Weltmeister	world champion	C1	
3752	25511	die	Zuversicht	Zuversichten	confidence	UNSET	
3753	3739	der	Altbau	Altbauten	old building	A2	
3754	3740	die	Anstellung	Anstellungen	employment/job	B2	
3755	25512	der	Anwendungsfall	Anwendungsfälle	use case	UNSET	
3756	25513	der	Arbeitsspeicher	Arbeitsspeicher	main memory	UNSET	
3757	3743	der	Aufbruch	Aufbrüche	departure/new beginning/awakening	B2	
3758	3744	der	Aufkleber	Aufkleber	sticker	C1	
3759	3745	die	Belastbarkeit	Belastbarkeiten	ability to cope/work under pressure	C1	
3760	25514	der	Beutel	Beutel	bag/pouch/sac	UNSET	
3761	25515	der	Bundestagsabgeordnete	Bundestagsabgeordneten	member of German parliament	UNSET	adjectivalNoun
3762	25516	das	Christentum	Christentümer	Christendom/Christianity	UNSET	
3763	25517	das	Einsatzgebiet	Einsatzgebiete	area of application/operational area/theatre of operations	UNSET	
3764	3750	der	Entscheidungsträger	Entscheidungsträger	decision-maker	C1	
3765	25518	das	Erscheinen	—	appearance/publication	UNSET	
3766	25519	die	Erwägung	Erwägungen	consideration	UNSET	
3767	3753	die	Geschäftsleitung	Geschäftsleitungen	management/company management	B2	
3768	25520	das	Inland	—	home country/inland	UNSET	
3769	25521	der	Käfer	Käfer	beetle	UNSET	
3770	3756	die	Korruption	Korruptionen	corruption	B2	
3771	25522	die	Leckerei	Leckereien	delicacy	UNSET	
3772	25523	die	Neuzeit	—	modern age/modern era	UNSET	
3773	1391	der	Onkel	Onkel	uncle	A1	
3774	3760	der	Orden	Orden	order/medal	B2	
3775	3761	der	Pastor	Pastoren	pastor	B1	
3776	25525	der	Personennahverkehr	Personennahverkehre	local passenger traffic/local public traffic	UNSET	
3777	25526	die	Rutsche	Rutschen	slide	UNSET	
3778	25527	der	Schütze	Schützen	marksman/shooter; (astrology) Sagittarius	UNSET	
3779	25528	der	Touchscreen	Touchscreens	touch screen/touch-screen/touchscreen	UNSET	
3780	25529	die	Variable	Variablen	variable	UNSET	
3781	25530	der	Vollzug	Vollzüge	enforcement/execution (of a law); custodial system	UNSET	
3782	25531	der	Abriss	Abrisse	demolition; outline/summary	UNSET	
3783	25532	die	Altersstufe	Altersstufen	age group	UNSET	
3784	1400	das	Apartment	Apartments	apartment	A1	
3785	25534	die	Arbeitnehmerin	Arbeitnehmerinnen	employee	UNSET	
3786	3765	die	Argumentation	Argumentationen	argumentation/reasoning	C1	
3787	3766	der	Bluthochdruck	—	high blood pressure/hypertension	B2	
3788	25535	der	Cannabis	—	cannabis/hemp	UNSET	
3789	25536	die	Diskussionsrunde	Diskussionsrunden	discussion forum/discussion group	UNSET	
3790	3767	das	Einkaufszentrum	Einkaufszentren	mall/shopping centre	A2	
3791	25537	der	Existenzgründer	Existenzgründer	founder of a new business	UNSET	
3792	25538	die	Fahne	Fahnen	flag	UNSET	
3793	25539	die	Feierlichkeit	Feierlichkeiten	ceremony/festivity/solemnity	UNSET	
3794	25540	das	Fitnessstudio	Fitnessstudios	fitness centre/fitness club/health club	UNSET	
3795	8669	die	Grammatik	Grammatiken	grammar	A1	
3796	25541	die	Haltbarkeit	Haltbarkeiten	shelf life/best-before date; durability	UNSET	
3797	25542	das	HTML	—	HTML	UNSET	
3798	3768	die	Inflation	Inflationen	inflation/inflation period/proliferation	B2	
3799	1407	der	Informatiker	Informatiker	IT specialist/computer scientist	A1	
3800	25544	das	Kupfer	Kupfer	copper	UNSET	
3801	25545	die	Liege	Liegen	lounger	UNSET	
3802	25546	der	Mitspieler	Mitspieler	teammate	UNSET	
3803	25547	der	Nordwesten	—	north-west/northwest	UNSET	
3804	1413	die	Nudel	Nudeln	noodle	A1	
3805	25549	die	Pforte	Pforten	gate	UNSET	
3806	3769	die	Puppe	Puppen	doll/puppet	B1	
3807	3770	das	Rollenspiel	Rollenspiele	RPG/role-playing game/roleplaying game	C1	
3808	25550	der	Schwierigkeitsgrad	Schwierigkeitsgrade	degree of difficulty/difficulty level	UNSET	
3809	3771	der	Staubsauger	Staubsauger	vacuum cleaner	C1	
3810	3772	das	Tagebuch	Tagebücher	diary/journal/log	B2	
3811	25551	der	Teufel	Teufel	devil/Satan	UNSET	
3812	3773	der	Zweifelsfall	Zweifelsfälle	case of doubt	C1	
3813	25552	die	Abfrage	Abfragen	query (database); enquiry	UNSET	
3814	25553	die	Allee	Alleen	avenue/parkway	UNSET	
3815	25554	die	Annäherung	Annäherungen	approach/convergence	UNSET	
3816	3774	die	Attacke	Attacken	attack	C1	
3817	1414	die	Banane	Bananen	banana/plantain	A1	
3818	25555	das	Biotop	Biotope	biotope	UNSET	
3819	25556	der	Burger	Burger	burger	UNSET	
3820	25557	der	Dampf	Dämpfe	steam/vapour	UNSET	
3821	25558	der	Dirigent	Dirigenten	conductor	UNSET	
3822	25559	der	Einlass	Einlässe	admission	UNSET	
3823	25560	das	Einvernehmen	—	understanding	UNSET	
3824	25561	das	Elektron	Elektronen	electron	UNSET	
3825	25562	die	Entscheidungsfindung	Entscheidungsfindungen	decision-making	UNSET	
3826	25563	das	Ermessen	—	discretion	UNSET	
3827	25564	die	Gewähr	—	guarantee	UNSET	
3828	25565	das	Honorar	Honorare	fee	UNSET	
3829	25566	die	Kühlung	Kühlungen	cooling	UNSET	
3830	25567	die	Kürzung	Kürzungen	cut/reduction (esp. of budgets, benefits)	UNSET	
3831	3775	die	Lebensphase	Lebensphasen	stage of life	C1	
3832	3776	der	Liebhaber	Liebhaber	lover; enthusiast/connoisseur	C1	
3833	25568	das	Minus	Minusse	minus	UNSET	
3834	3777	der	Nachkomme	Nachkommen	descendant	C1	
3835	25569	das	Netzteil	Netzteile	PSU/power supply unit	UNSET	
3836	25570	der	Pionier	Pioniere	pioneer; (military) sapper	UNSET	
3837	25571	die	Piste	Pisten	ski slope/track	UNSET	
3838	25572	der	Reiseveranstalter	Reiseveranstalter	tour operator	UNSET	
3839	25573	die	Rücklage	Rücklagen	reserve/savings	UNSET	
3840	25574	der	Schrecken	Schrecken	fear/horror	UNSET	
3841	25575	das	Schweigen	—	silence	UNSET	
3842	25576	die	Sozialhilfe	—	income support/social assistance	UNSET	
3843	25577	der	Spargel	Spargel	asparagus	UNSET	
3844	1418	die	Sportlerin	Sportlerinnen	athlete	A1	
3845	25579	die	Stichprobe	Stichproben	sample/spot check	UNSET	
3846	3778	der	Stundenplan	Stundenpläne	timetable	A2	
3847	3779	die	Übereinstimmung	Übereinstimmungen	agreement/correspondence	C1	
3848	25580	der	Umschlag	Umschläge	(book) cover/compress/envelope	UNSET	
3849	3780	die	Verringerung	Verringerungen	decrease/reduction	C1	
3850	25581	der	Wahlberechtigte	Wahlberechtigten	person entitled to vote	UNSET	adjectivalNoun
3851	25582	die	Ziege	Ziegen	goat	UNSET	
3852	3781	der	Affe	Affen	monkey/ape	B1	
3853	3782	der	Benziner	Benziner	petrol car/gasoline car	C1	
3854	3783	der	Berufstätige	Berufstätigen	employed person/working person	B1	adjectivalNoun
3855	25583	der	Chirurg	Chirurgen	surgeon	UNSET	
3856	25584	der	Eckpunkt	Eckpunkte	corner/guideline/standard value	UNSET	
3857	25585	der	Editor	Editoren	editor	UNSET	
3858	25586	die	Federführung	Federführungen	lead/leadership	UNSET	
3859	3784	das	Gasthaus	Gasthäuser	inn/tavern	A2	
3860	25587	der	Gebrauchtwagen	Gebrauchtwagen	second-hand car	UNSET	
3861	25588	der	Handgriff	Handgriffe	handle	UNSET	
3862	1419	der	Herd	Herde	cooker/hob/stove	A1	
3863	3785	das	Hotelzimmer	Hotelzimmer	hotel room	C1	
3864	25590	der	Kombi	Kombis	estate car/station wagon	UNSET	
3865	25591	die	Körperschaft	Körperschaften	body/body corporate/corporation	UNSET	
3866	25592	der	Kratzer	Kratzer	scraper/scratch	UNSET	
3867	25593	der	Kreditnehmer	Kreditnehmer	borrower	UNSET	
3868	25594	die	Krippe	Krippen	crib/manger; crèche, day nursery	UNSET	
3869	3786	das	Mineralwasser	Mineralwasser	mineral water	A2	
3870	25595	der	Mittwochabend	Mittwochabende	Wednesday evening/Wednesday night	UNSET	
3871	3787	der	Palast	Paläste	palace	B2	
3872	1420	die	Postleitzahl	Postleitzahlen	ZIP code/post code/postal code	A1	
3873	3788	der	Prominente	Prominenten	celebrity	A2	adjectivalNoun
3874	25597	der	Rückschlag	Rückschläge	setback	UNSET	
3875	25598	der	Russe	Russen	Russian	UNSET	
3876	25599	der	Schwabe	Schwaben	Swabian	UNSET	
3877	25602	das	Shirt	Shirts	shirt	UNSET	
3878	25603	die	Sozialleistung	Sozialleistungen	benefit/social security/social security benefits	UNSET	
3879	25604	der	Spitzenreiter	Spitzenreiter	front runner	UNSET	
3880	25605	das	Städtchen	Städtchen	little town/small town	UNSET	
3881	3789	der	Strahl	Strahlen	ray/beam/jet	C1	
3882	25606	die	Videoüberwachung	Videoüberwachungen	CCTV/closed circuit television/video control	UNSET	
3883	3790	der	Vorsatz	Vorsätze	resolution/intention	C1	
3884	25607	der	Vortag	Vortage	previous day	UNSET	
3885	25608	das	Webdesign	Webdesigns	Web design	UNSET	
3886	25612	der	Webshop	Webshops	webshop	UNSET	
3887	25613	die	Wiedergabe	Wiedergaben	playback/portrayal/rendition	UNSET	
3888	25614	der	Winzer	Winzer	viticulturist/winegrower/winemaker	UNSET	
3889	25615	der	Workflow	Workflows	workflow	UNSET	
3890	25616	der	Zahnersatz	—	dentures/dental prosthesis	UNSET	
3891	25617	der	Appell	Appelle	appeal/standing in formation	UNSET	
3892	25619	die	Ära	Ären	era/age	UNSET	
3893	25621	der	Beamer	Beamer	PC projector/digital projector/multimedia projector	UNSET	
3894	25622	der	Buchmacher	Buchmacher	bookie/bookmaker	UNSET	
3895	3791	die	Eisenbahn	Eisenbahnen	railroad/railway	B1	
3896	25623	die	Energiewirtschaft	—	energy industry/power industry	UNSET	
3897	25624	die	Erwähnung	Erwähnungen	mention/reference	UNSET	
3898	25625	der	Erzeuger	Erzeuger	producer/manufacturer	UNSET	
3899	25626	die	Fachschaft	Fachschaften	department club/student association	UNSET	
3900	3792	das	Gebirge	Gebirge	mountain range/mountains	B1	
3901	25628	der	Herzog	Herzöge	duke	UNSET	
3902	25629	das	Hörgerät	Hörgeräte	hearing aid	UNSET	
3903	3793	das	Klischee	Klischees	cliché/stereotype	B2	
3904	25630	das	Körpergewicht	Körpergewichte	body weight	UNSET	
3905	25631	der	Kriminelle	Kriminellen	criminal	UNSET	adjectivalNoun
3906	3794	die	Mappe	Mappen	folder/portfolio	B1	
3907	3795	die	Nachhilfe	Nachhilfen	extra assistance/extra help/extra tuition	B1	
3908	25632	das	Nervensystem	Nervensysteme	nervous system	UNSET	
3909	25634	die	Präzision	—	precision	UNSET	
3910	25635	die	Schleife	Schleifen	bow/loop	UNSET	
3911	3796	das	Schulsystem	Schulsysteme	school system	A2	
3912	3797	das	Stockwerk	Stockwerke	floor/level/storey	A2	
3913	3798	die	Strömung	Strömungen	current/flow	B2	
3914	25636	die	Übernachtungsmöglichkeit	Übernachtungsmöglichkeiten	accommodation	UNSET	
3915	25639	die	Umwandlung	Umwandlungen	conversion/metamorphosis/promotion	UNSET	
3916	3799	der	Verlierer	Verlierer	loser	B1	
