row	rank	word	english	cefrLevel	source	flags
6342	6376	zerebrovaskulär	cerebrovascular	UNSET	UNSET	
6343	6377	zerlegbar	disassemblable	UNSET	UNSET	
6344	6378	zerrüttet	broken/shattered (marriage, nerves, health)	UNSET	UNSET	
6345	6379	zivilisiert	civilised	UNSET	UNSET	
6346	6380	zottelig	shaggy	UNSET	UNSET	
6347	6381	züchtig	virtuous	UNSET	UNSET	
6348	6382	zugeknöpft	buttoned up/reserved	UNSET	UNSET	
6349	6383	zügellos	unbridled	UNSET	UNSET	
6350	6384	zugig	drafty/draughty	UNSET	UNSET	
6351	6385	zuordenbar	assignable/attributable	UNSET	UNSET	
6352	6386	zuteilungsreif	ready for allocation	UNSET	UNSET	
6353	6387	zuzahlungsfrei	free of co-payment	UNSET	UNSET	
6354	6388	zweieinhalbstündig	two-and-a-half-hour	UNSET	UNSET	
6355	6389	zweimonatlich	bimonthly	UNSET	UNSET	
6356	6390	zweisitzig	two-seater	UNSET	UNSET	
6357	6391	zweitrangig	secondary	UNSET	UNSET	
6358	6392	zystisch	cystic	UNSET	UNSET	
6359	6393	zytologisch	cytological	UNSET	UNSET	
6360	6394	aalglatt	glib/silky/slick	UNSET	UNSET	
6361	6395	abbezahlt	paid off	UNSET	UNSET	
6362	6396	abdominal	abdominal	UNSET	UNSET	
6363	6397	abermalig	repeated	UNSET	UNSET	
6364	6398	abfallarm	low-waste/producing little waste	UNSET	UNSET	
6365	6399	abfällig	derogatory/disdainful/disparaging	C1	UNSET	
6366	6400	abgefallen	fallen off/apostate	UNSET	UNSET	
6367	6401	abgegriffen	well-thumbed/worn	UNSET	UNSET	
6368	6402	abgehalftert	washed-up/past it/over the hill	UNSET	UNSET	
6369	6403	abgeklärt	serene/level-headed/philosophical	UNSET	UNSET	
6370	6404	abgewetzt	worn/threadbare	UNSET	UNSET	
6371	6405	abgründig	unfathomable/profound/sinister	UNSET	UNSET	
6372	6406	ablandig	offshore	UNSET	UNSET	
6373	6407	abortiv	abortive	UNSET	UNSET	
6374	6409	abstinent	abstinent	UNSET	UNSET	
6375	6410	achtstellig	eight-digit	UNSET	UNSET	
6376	6411	achtstöckig	eight-storey	UNSET	UNSET	
6377	6412	achtungsvoll	respectful/deferential	UNSET	UNSET	
6378	6413	achtzigjährig	eighty-year-old	UNSET	UNSET	
6379	6414	affirmativ	affirmative	UNSET	UNSET	
6380	6415	agitatorisch	agitational	UNSET	UNSET	
6381	6416	albtraumhaft	nightmarish	UNSET	UNSET	
6382	6417	alchimistisch	alchemical	UNSET	UNSET	
6383	6418	allmonatlich	monthly	UNSET	UNSET	
6384	6419	allmorgendlich	every morning	UNSET	UNSET	
6385	6420	allogen	allogeneic	UNSET	UNSET	
6386	6421	altägyptisch	ancient Egyptian	UNSET	UNSET	
6387	6422	altfranzösisch	Old French/ancient French	UNSET	UNSET	
6388	6423	amyloid	amyloid	UNSET	UNSET	
6389	6424	andersfarbig	of a different colour/differently coloured	UNSET	UNSET	
6390	6425	angriffslustig	aggressive/belligerent	UNSET	UNSET	
6391	6426	angsteinflößend	frightening	UNSET	UNSET	
6392	6427	antagonistisch	antagonistic	UNSET	UNSET	
6393	6428	antiamerikanisch	anti-American	UNSET	UNSET	
6394	6429	antidepressiv	antidepressant	UNSET	UNSET	
6395	6430	antideutsch	anti-German	UNSET	UNSET	
6396	6431	antistatisch	antistatic	UNSET	UNSET	
6397	6432	apodiktisch	apodictic	UNSET	UNSET	
6398	6433	äquatornah	close to the equator	UNSET	UNSET	
6399	6434	aramäisch	Aramaean/Aramaic/Aramean	UNSET	UNSET	
6400	6435	arid	arid	UNSET	UNSET	
6401	6436	aristotelisch	Aristotelian	UNSET	UNSET	
6402	6437	armdick	as thick as an arm	UNSET	UNSET	
6403	6438	armutsgefährdet	at risk of poverty	UNSET	UNSET	
6404	6439	arretierbar	lockable	UNSET	UNSET	
6405	6440	artesisch	artesian	UNSET	UNSET	
6406	6441	asymptotisch	asymptotic	UNSET	UNSET	
6407	6442	atemlos	breathless	UNSET	UNSET	
6408	6443	atheistisch	atheistic	UNSET	UNSET	
6409	6444	athenisch	Athenian	UNSET	UNSET	
6410	6445	attisch	Attic	UNSET	UNSET	
6411	6446	aufbrausend	irascible/liable to flare up/quick-tempered	UNSET	UNSET	
6412	6447	aufkommensneutral	revenue-neutral	UNSET	UNSET	
6413	6448	auflandig	onshore (wind)	UNSET	UNSET	
6414	6449	auflösbar	dissolvable/resolvable	UNSET	UNSET	
6415	6450	auserlesen	exquisite/select	UNSET	UNSET	
6416	6451	ausgebufft	shrewd/streetwise	UNSET	UNSET	
6417	6452	ausgefuchst	cunning/shrewd/sly	UNSET	UNSET	
6418	6453	auskunftspflichtig	obliged to provide information/subject to a duty of disclosure	UNSET	UNSET	
6419	6454	auslaufsicher	leak-proof/leakproof/non-spillable	UNSET	UNSET	
6420	6455	außenliegend	external/on the outside	UNSET	UNSET	
6421	6456	außerhäuslich	outside the home	UNSET	UNSET	
6422	6457	außertariflich	outside the collective agreement	UNSET	UNSET	
6423	6458	autoimmun	autoimmune	UNSET	UNSET	
6424	6459	aviär	avian	UNSET	UNSET	
6425	6460	aztekisch	Aztec	UNSET	UNSET	
6426	6461	bajuwarisch	Bavarian	UNSET	UNSET	
6427	6462	bakteriologisch	bacteriological	UNSET	UNSET	
6428	6463	balinesisch	Balinese	UNSET	UNSET	
6429	6464	ballsicher	safe with the ball	UNSET	UNSET	
6430	6465	barfüßig	barefoot	UNSET	UNSET	
6431	6466	barometrisch	barometric	UNSET	UNSET	
6432	6467	basaltisch	basaltic	UNSET	UNSET	
6433	6468	basslastig	bass-heavy	UNSET	UNSET	
6434	6469	bedauernswert	pitiful	UNSET	UNSET	
6435	6470	befangen	self-conscious/ill at ease; (law) biased	UNSET	UNSET	
6436	6471	begehrlich	covetous/desirous	UNSET	UNSET	
6437	6472	begierig	eager	UNSET	UNSET	
6438	6473	behebbar	fixable/remediable	UNSET	UNSET	
6439	6474	behelfsmäßig	makeshift/temporary	UNSET	UNSET	
6440	6475	benebelt	groggy/dazed	UNSET	UNSET	
6441	6476	berechnend	scheming	UNSET	UNSET	
6442	6477	beredt	eloquent/expressive/meaningful	UNSET	UNSET	
6443	6478	beringt	ringed	UNSET	UNSET	
6444	6479	beritten	mounted	UNSET	UNSET	
6445	6480	berückend	captivating/enchanting	UNSET	UNSET	
6446	6481	beschützt	protected	UNSET	UNSET	
6447	6482	bestialisch	bestial	UNSET	UNSET	
6448	6483	betäubt	anaesthetised/numbed	UNSET	UNSET	
6449	6484	betretbar	accessible/that can be entered or walked on	UNSET	UNSET	
6450	6485	bettelarm	destitute	UNSET	UNSET	
6451	6486	bettfertig	ready for bed	UNSET	UNSET	
6452	6487	betulich	fussy	UNSET	UNSET	
6453	6488	beurkundet	officially recorded	UNSET	UNSET	
6454	6489	bewegungsunfähig	unable to move	UNSET	UNSET	
6455	6490	bewehrt	armored/armoured/protected	UNSET	UNSET	
6456	6491	bewundert	admired/adored/renowned	UNSET	UNSET	
6457	6492	bewusstseinsverändernd	mind-altering	UNSET	UNSET	
6458	6493	bezeugt	evidenced/testified	UNSET	UNSET	
6459	6494	beziehungsreich	allusive/suggestive	UNSET	UNSET	
6460	6495	bildhübsch	stunning	UNSET	UNSET	
6461	6496	bildreich	rich in images/visual	UNSET	UNSET	
6462	6497	binomisch	binomial	UNSET	UNSET	
6463	6498	bissfest	al dente	UNSET	UNSET	
6464	6499	blaugrau	blue-grey	UNSET	UNSET	
6465	6500	blütenweiß	lily-white	UNSET	UNSET	
6466	6501	blutrot	crimson	UNSET	UNSET	
6467	6502	bombastisch	bombastic	UNSET	UNSET	
6468	6503	brach	fallow	B1	UNSET	
6469	6504	bravourös	brilliant/masterly/virtuoso	UNSET	UNSET	
6470	6505	brüderlich	brotherly/fraternal	UNSET	UNSET	
6471	6506	brünett	brunette	UNSET	UNSET	
6472	6507	bullig	brawny	UNSET	UNSET	
6473	6508	bundesstaatlich	federal	UNSET	UNSET	
6474	6509	bundesunmittelbar	federally direct	UNSET	UNSET	
6475	6510	butterweich	butter-soft/very tender	UNSET	UNSET	
6476	6511	chiral	chiral	UNSET	UNSET	
6477	6512	chlorfrei	chlorine-free	UNSET	UNSET	
6478	6513	cholesterinarm	low-cholesterol	UNSET	UNSET	
6479	6514	christdemokratisch	Christian-democratic	UNSET	UNSET	
6480	6515	comichaft	cartoon-like	UNSET	UNSET	
6481	6516	cremeweiß	creamy-white/creme-white	UNSET	UNSET	
6482	6517	dadaistisch	dadaistic	UNSET	UNSET	
6483	6518	dämonisch	demoniac/demonic	UNSET	UNSET	
6484	6519	deckenhoch	ceiling-high	UNSET	UNSET	
6485	6520	deduktiv	deductive	UNSET	UNSET	
6486	6521	dehydriert	dehydrated	UNSET	UNSET	
6487	6522	demontierbar	dismountable	UNSET	UNSET	
6488	6523	dendrologisch	dendrological	UNSET	UNSET	
6489	6524	deplatziert	misplaced/out of place	UNSET	UNSET	
6490	6525	dermal	dermal	UNSET	UNSET	
6491	6526	desillusioniert	disillusioned/disenchanted	UNSET	UNSET	
6492	6527	diakritisch	diacritic/diacritical	UNSET	UNSET	
6493	6528	diamanten	diamond	UNSET	UNSET	
6494	6529	dichtbesiedelt	densely populated	UNSET	UNSET	
6495	6530	dickköpfig	obstinate/stubborn	UNSET	UNSET	
6496	6531	diesseitig	near-side/temporal	UNSET	UNSET	
6497	6532	differentiell	differential	UNSET	UNSET	
6498	6533	differenzierbar	differentiable	UNSET	UNSET	
6499	6534	dimensional	dimensional	UNSET	UNSET	
6500	6535	direktional	directional	UNSET	UNSET	
6501	6536	diskontinuierlich	discontinuous	UNSET	UNSET	
6502	6537	dispers	dispersed	UNSET	UNSET	
6503	6538	dissonant	dissonant	UNSET	UNSET	
6504	6539	dissoziativ	dissociative	UNSET	UNSET	
6505	6540	domänenspezifisch	domain-specific	UNSET	UNSET	
6506	6541	dorsal	dorsal	UNSET	UNSET	
6507	6542	dosierbar	dosable/doseable	UNSET	UNSET	
6508	6543	drakonisch	draconian	UNSET	UNSET	
6509	6544	draufgängerisch	daring/reckless	UNSET	UNSET	
6510	6545	dreirädrig	three-wheeled	UNSET	UNSET	
6511	6547	drittklassig	third-class/third-rate	UNSET	UNSET	
6512	6548	drogenfrei	drug-free/free of drugs	UNSET	UNSET	
6513	6549	druckfest	pressure-resistant/compression-resistant	UNSET	UNSET	
6514	6550	drucktechnisch	printing-technical	UNSET	UNSET	
6515	6551	dschihadistisch	jihadi	UNSET	UNSET	
6516	6552	dufte	great	UNSET	UNSET	
6517	6553	durchgegart	thoroughly cooked	UNSET	UNSET	
6518	6554	durchtränkt	soaked through	UNSET	UNSET	
6519	6555	dusselig	silly/dim	UNSET	UNSET	
6520	6556	dyadisch	dyadic	UNSET	UNSET	
6521	6557	dysplastisch	dysplastic	UNSET	UNSET	
6522	6558	edelmütig	noble-minded/magnanimous	UNSET	UNSET	
6523	6559	effekthascherisch	gimmicky/sensationalist	UNSET	UNSET	
6524	6560	egalitär	egalitarian	UNSET	UNSET	
6525	6561	eichen	oak/oaken	UNSET	UNSET	
6526	6562	einarmig	one-armed	UNSET	UNSET	
6527	6563	eineiig	identical/monozygotic	UNSET	UNSET	
6528	6564	eingebildet	conceited/imaginary/smug	UNSET	UNSET	
6529	6565	eingestürzt	collapsed	UNSET	UNSET	
6530	6566	einhändig	one-handed/single-handed/unimanual	UNSET	UNSET	
6531	6567	einhundertprozentig	one hundred per cent	UNSET	UNSET	
6532	6568	einlagig	single-layer	UNSET	UNSET	
6533	6569	einmotorig	single-engine	UNSET	UNSET	
6534	6570	einstöckig	single-storey	UNSET	UNSET	
6535	6571	ekelerregend	disgusting/nasty/nauseating	UNSET	UNSET	
6536	6572	ekstatisch	ecstatic	UNSET	UNSET	
6537	6573	elegisch	elegiac	UNSET	UNSET	
6538	6574	elektiv	elective	UNSET	UNSET	
6539	6575	eloxiert	anodised	UNSET	UNSET	
6540	6576	emotionslos	emotionless/unemotional	UNSET	UNSET	
6541	6577	energiearm	low in energy/low in energy resources/low-energy	UNSET	UNSET	
6542	6578	energierelevant	energy-relevant	UNSET	UNSET	
6543	6579	energieverbrauchsrelevant	relevant to energy consumption	UNSET	UNSET	
6544	6580	engelsgleich	angel-like	UNSET	UNSET	
6545	6581	enkeltauglich	fit for our grandchildren/sustainable	UNSET	UNSET	
6546	6582	entbehrungsreich	full of hardship/privation	UNSET	UNSET	
6547	6583	entscheidungsrelevant	decision-relevant	UNSET	UNSET	
6548	6584	entstellt	deformed/disfigured/distorted	UNSET	UNSET	
6549	6585	entwicklungsgeschichtlich	evolutionary-historical	UNSET	UNSET	
6550	6586	epidemisch	epidemic	UNSET	UNSET	
6551	6587	erbaulich	edifying	UNSET	UNSET	
6552	6588	erbost	angry/furious	UNSET	UNSET	
6553	6589	erbsengroß	pea-sized	UNSET	UNSET	
6554	6590	erdähnlich	earth-like	UNSET	UNSET	
6555	6591	erdnah	near-Earth	UNSET	UNSET	
6556	6592	erdrutschartig	landslide (attributive)/like a landslide	UNSET	UNSET	
6557	6593	ereignislos	uneventful	UNSET	UNSET	
6558	6594	eremitisch	hermitic	UNSET	UNSET	
6559	6595	ererbt	inherited	UNSET	UNSET	
6560	6596	erfindungsreich	inventive	UNSET	UNSET	
6561	6597	erforschbar	researchable/explorable	UNSET	UNSET	
6562	6598	erfroren	frozen to death/frostbitten	UNSET	UNSET	
6563	6599	erklecklich	considerable/considerably	UNSET	UNSET	
6564	6600	erntereif	ready for harvest	UNSET	UNSET	
6565	6601	erogen	erogenous	UNSET	UNSET	
6566	6602	erstgeboren	first-born/firstborn	UNSET	UNSET	
6567	6603	erwartungsfroh	expectant/eager	UNSET	UNSET	
6568	6604	erwerbslos	jobless/unemployed	UNSET	UNSET	
6569	6605	erwerbsunfähig	unfit for work	UNSET	UNSET	
6570	6606	erzogen	brought up/educated	UNSET	UNSET	
6571	6607	euroskeptisch	Euro-sceptic	UNSET	UNSET	
6572	6608	eurozentrisch	Eurocentric	UNSET	UNSET	
6573	6609	eutroph	eutrophic	UNSET	UNSET	
6574	6610	exaltiert	effusive	UNSET	UNSET	
6575	6611	exhibitionistisch	exhibitionistic	UNSET	UNSET	
6576	6612	exogen	exogenous	UNSET	UNSET	
6577	6613	exokrin	exocrine	UNSET	UNSET	
6578	6614	fahrdynamisch	relating to vehicle dynamics/handling	UNSET	UNSET	
6579	6615	fahrig	erratic	C1	UNSET	
6580	6616	familienähnlich	family-like	UNSET	UNSET	
6581	6617	faschistoid	fascistic/fascistoid	UNSET	UNSET	
6582	6618	faserig	fibrous/stringy	UNSET	UNSET	
6583	6619	feinmechanisch	precision-mechanical	UNSET	UNSET	
6584	6620	feist	adipose/fat	UNSET	UNSET	
6585	6621	felsenfest	adamant/rock-solid	UNSET	UNSET	
6586	6622	fesch	fashionable	UNSET	UNSET	
6587	6623	feuchtkalt	cold and damp	UNSET	UNSET	
6588	6624	fiebersenkend	antipyretic/fever-reducing	UNSET	UNSET	
6589	6625	figurativ	figurative	UNSET	UNSET	
6590	6626	filzig	felted/stingy	UNSET	UNSET	
6591	6627	finit	finite	UNSET	UNSET	
6592	6628	fischfressend	fish-eating/piscivorous	UNSET	UNSET	
6593	6629	fixierbar	fixable	UNSET	UNSET	
6594	6630	flapsig	flippant/uncouth	UNSET	UNSET	
6595	6631	flatterhaft	fickle/flighty	UNSET	UNSET	
6596	6632	fleischfarben	flesh-coloured	UNSET	UNSET	
6597	6633	fleischlos	meatless	UNSET	UNSET	
6598	6634	fluchtartig	hastily/hasty/hurried	UNSET	UNSET	
6599	6635	flüchtlingsfeindlich	anti-refugee	UNSET	UNSET	
6600	6636	förderbar	fundable	UNSET	UNSET	
6601	6637	frappierend	striking	UNSET	UNSET	
6602	6638	frauenverachtend	misogynistic	UNSET	UNSET	
6603	6639	fraulich	womanly/feminine	UNSET	UNSET	
6604	6640	freireligiös	free-religious	UNSET	UNSET	
6605	6641	freitäglich	Friday/of a Friday	UNSET	UNSET	
6606	6642	fremdbestimmt	controlled by others/externally determined	UNSET	UNSET	
6607	6643	frivol	risqué/lewd/suggestive	UNSET	UNSET	
6608	6644	frühneuhochdeutsch	Early New High German	UNSET	UNSET	
6609	6645	fummelig	fiddly	UNSET	UNSET	
6610	6646	fünfbändig	five-volume	UNSET	UNSET	
6611	6647	fünffach	fivefold	UNSET	UNSET	
6612	6648	fünfseitig	five-sided	UNSET	UNSET	
6613	6649	fünfwöchig	five-week	UNSET	UNSET	
6614	6650	fünfzigjährig	fifty-year-old	UNSET	UNSET	
6615	6651	fußballbegeistert	football-mad	UNSET	UNSET	
6616	6652	galicisch	Galician	UNSET	UNSET	
6617	6653	gallertartig	gelatinous	UNSET	UNSET	
6618	6654	ganzseitig	full-page	UNSET	UNSET	
6619	6655	gealtert	aged	UNSET	UNSET	
6620	6656	gebleicht	bleached	UNSET	UNSET	
6621	6657	geblümt	floral/flowered	UNSET	UNSET	
6622	6658	gedehnt	stretched	UNSET	UNSET	
6623	6659	gedeihlich	prosperous/thriving	UNSET	UNSET	
6624	6660	gefühllos	callous/insensitive/numb	UNSET	UNSET	
6625	6661	gefühlsbetont	emotional/heartfelt	UNSET	UNSET	
6626	6662	gefüttert	lined/fed	UNSET	UNSET	
6627	6663	geheuer	(only in nicht geheuer) eerie, not right, fishy	UNSET	UNSET	
6628	6664	geistesgeschichtlich	intellectual-historical	UNSET	UNSET	
6629	6665	geizig	avaricious/greedy/stingy	UNSET	UNSET	
6630	6666	gekippt	tilted/tipped over	UNSET	UNSET	
6631	6667	gelartig	gel-like	UNSET	UNSET	
6632	6668	gelbbraun	yellow-brown	UNSET	UNSET	
6633	6669	gelbrot	yellowish red	UNSET	UNSET	
6634	6670	geldlich	monetary/financial	UNSET	UNSET	
6635	6671	geleeartig	gelatinous	UNSET	UNSET	
6636	6672	gelenkig	flexible	UNSET	UNSET	
6637	6675	gemeinfrei	public domain	UNSET	UNSET	
6638	6676	genant	coy/embarrassing	UNSET	UNSET	
6639	6677	genuesisch	Genoese	UNSET	UNSET	
6640	6678	gerichtsmedizinisch	forensic medical	UNSET	UNSET	
6641	6679	gerollt	rolled	UNSET	UNSET	
6642	6680	geruchlos	inodorous/odourless/unscented	UNSET	UNSET	
6643	6681	geschäftstüchtig	business-savvy/good at business	UNSET	UNSET	
6644	6682	geschlachtet	slaughtered	UNSET	UNSET	
6645	6683	geschlechtsbezogen	gender-related/sex-specific	UNSET	UNSET	
6646	6684	geschmacklos	tasteless	UNSET	UNSET	
6647	6685	geschwätzig	gabby/talkative	UNSET	UNSET	
6648	6686	gesetzlos	lawless	UNSET	UNSET	
6649	6687	gesetzmäßig	lawful/regular	UNSET	UNSET	
6650	6688	gesittet	well-mannered	UNSET	UNSET	
6651	6689	gesprächsbereit	willing to talk	UNSET	UNSET	
6652	6690	gestiefelt	booted	UNSET	UNSET	
6653	6691	gestielt	stalked/handled	UNSET	UNSET	
6654	6693	getigert	striped	UNSET	UNSET	
6655	6694	getippt	typed	B1	UNSET	
6656	6695	gewaltorientiert	violence-oriented	UNSET	UNSET	
6657	6696	gewerkschaftsnah	trade union affiliated/union affiliated	UNSET	UNSET	
6658	6697	gewinnorientiert	for-profit	UNSET	UNSET	
6659	6698	glasartig	vitreous/glassy	UNSET	UNSET	
6660	6699	golfballgroß	the size of a golf ball	UNSET	UNSET	
6661	6700	gönnerhaft	patronising	UNSET	UNSET	
6662	6701	grantig	grumpy/ornery	UNSET	UNSET	
6663	6702	grasgrün	grass-green	UNSET	UNSET	
6664	6703	gräulich	greyish; (variant of greulich) dreadful	UNSET	UNSET	
6665	6704	grauschwarz	grey-black	UNSET	UNSET	
6666	6705	grenzwertig	borderline	UNSET	UNSET	
6667	6706	grobporig	coarse-pored	UNSET	UNSET	
6668	6707	grobschlächtig	uncouth	UNSET	UNSET	
6669	6708	großdeutsch	Greater German	UNSET	UNSET	
6670	6709	großspurig	cocky/grandiose	UNSET	UNSET	
6671	6710	grüngelb	yellowish green	UNSET	UNSET	
6672	6711	gruslig	creepy/spooky	UNSET	UNSET	
6673	6712	guatemaltekisch	Guatemalan	UNSET	UNSET	
6674	6713	gutsituiert	well-to-do	UNSET	UNSET	
6675	6714	gymnastisch	gymnastic	UNSET	UNSET	
6676	6715	haarlos	hairless	UNSET	UNSET	
6677	6716	habhaft	(only in habhaft werden + genitive) to get hold of, apprehend	UNSET	UNSET	
6678	6717	halbfertig	half-finished	UNSET	UNSET	
6679	6718	halbstark	rowdy adolescent/teenage	UNSET	UNSET	
6680	6719	halbwüchsig	adolescent	UNSET	UNSET	
6681	6720	hämorrhagisch	haemorrhagic	UNSET	UNSET	
6682	6721	handyfrei	mobile-phone-free	UNSET	UNSET	
6683	6722	harmoniebedürftig	in need of harmony	UNSET	UNSET	
6684	6723	hauchfein	very fine/wispy	UNSET	UNSET	
6685	6724	hauchzart	very delicate	UNSET	UNSET	
6686	6725	haushaltspolitisch	budget-policy-related	UNSET	UNSET	
6687	6726	heilbringend	salvific/healing	UNSET	UNSET	
6688	6727	heiratsfähig	marriageable/of marriageable age	UNSET	UNSET	
6689	6728	hellrot	bright red	UNSET	UNSET	
6690	6729	hellseherisch	clairvoyant	UNSET	UNSET	
6691	6730	helvetisch	Helvetic/Swiss	UNSET	UNSET	
6692	6731	heraldisch	heraldic/heraldric	UNSET	UNSET	
6693	6732	herbizid	herbicidal	UNSET	UNSET	
6694	6733	herstellbar	producible	UNSET	UNSET	
6695	6734	heuristisch	heuristic/heuristically	UNSET	UNSET	
6696	6735	hexagonal	hexagonal	UNSET	UNSET	
6697	6736	hinkend	limping; (of a comparison) flawed	UNSET	UNSET	
6698	6737	hinterlistig	insidious/treacherous	UNSET	UNSET	
6699	6738	hirnlos	brainless	UNSET	UNSET	
6700	6739	hirnrissig	harebrained	UNSET	UNSET	
6701	6740	hitzeempfindlich	heat-sensitive	UNSET	UNSET	
6702	6741	hochalpin	high-alpine	UNSET	UNSET	
6703	6742	hochexplosiv	highly explosive	UNSET	UNSET	
6704	6743	hochgebildet	highly educated	UNSET	UNSET	
6705	6744	hochgotisch	High Gothic	UNSET	UNSET	
6706	6745	hochnäsig	snooty	UNSET	UNSET	
6707	6746	hochtechnologisch	high-tech	UNSET	UNSET	
6708	6747	hochverehrt	dear/esteemed/greatly respected	UNSET	UNSET	
6709	6748	hochverschuldet	heavily indebted	UNSET	UNSET	
6710	6749	hoffnungsfroh	hopeful	UNSET	UNSET	
6711	6750	höhnisch	scornful	UNSET	UNSET	
6712	6751	holzgetäfelt	wood-panelled	UNSET	UNSET	
6713	6752	homerisch	Homeric	UNSET	UNSET	
6714	6753	homoerotisch	homoerotic	UNSET	UNSET	
6715	6754	honigfarben	honey-coloured	UNSET	UNSET	
6716	6755	hüftbreit	hip-width	UNSET	UNSET	
6717	6756	humanmedizinisch	human medicine	UNSET	UNSET	
6718	6757	hussitisch	Hussite	UNSET	UNSET	
6719	6758	hydrophil	hydrophilic	UNSET	UNSET	
6720	6759	hygroskopisch	hygroscopic	UNSET	UNSET	
6721	6760	hyperaktiv	hyperactive	UNSET	UNSET	
6722	6761	ideengeschichtlich	intellectual-historical	UNSET	UNSET	
6723	6762	ikonographisch	iconographic	UNSET	UNSET	
6724	6763	illegitim	illegitimate	UNSET	UNSET	
6725	6764	illusorisch	illusory	UNSET	UNSET	
6726	6765	illyrisch	Illyrian	UNSET	UNSET	
6727	6766	imperialistisch	imperialistic	UNSET	UNSET	
6728	6767	infantil	infantile	UNSET	UNSET	
6729	6768	infernalisch	infernal	UNSET	UNSET	
6730	6769	inkohärent	incoherent/noncoherent	UNSET	UNSET	
6731	6770	inkompressibel	incompressible	UNSET	UNSET	
6732	6771	inkorrekt	incorrect	UNSET	UNSET	
6733	6772	inoperabel	inoperable	UNSET	UNSET	
6734	6773	instruktiv	instructive	UNSET	UNSET	
6735	6774	insuffizient	insufficient	UNSET	UNSET	
6736	6775	integer	honest/of integrity	UNSET	UNSET	
6737	6776	interkonfessionell	interdenominational	UNSET	UNSET	
6738	6777	internationalistisch	internationalist	UNSET	UNSET	
6739	6778	interpretativ	interpretive	UNSET	UNSET	
6740	6779	interventionistisch	interventionist/interventionistic	UNSET	UNSET	
6741	6780	intolerant	intolerant	B2	UNSET	
6742	6781	intrigant	scheming	UNSET	UNSET	
6743	6782	invalide	disabled	UNSET	UNSET	
6744	6783	irrig	erroneous/mistaken	UNSET	UNSET	
6745	6784	italienischsprachig	Italian-speaking	UNSET	UNSET	
6746	6785	jagdrechtlich	hunting-law-related	UNSET	UNSET	
6747	6786	jesuanisch	of Jesus/Jesuanic	UNSET	UNSET	
6748	6787	jovial	jovial	UNSET	UNSET	
6749	6788	kafkaesk	kafkaesque	UNSET	UNSET	
6750	6789	kalabrisch	Calabrian	UNSET	UNSET	
6751	6790	kaleidoskopartig	kaleidoscopic	UNSET	UNSET	
6752	6791	kälteempfindlich	sensitive to cold	UNSET	UNSET	
6753	6792	kampferprobt	battle-tested	UNSET	UNSET	
6754	6793	kampflustig	combative	UNSET	UNSET	
6755	6794	kärglich	meagre/scant	UNSET	UNSET	
