row	rank	article	word	plural	english	cefrLevel	flags
25386	9202	die	Kreislaufprobleme	Kreislaufprobleme	circulatory problems	C1	
25387	9203	die	Rauchschwade	Rauchschwaden	smoke plume	C1	
25388	9204	der	Spitzenläufer	Spitzenläufer	top runner	C1	
25389	9205	der	Stubenhocker	Stubenhocker	couch potato	C1	
25390	9206	das	Teilziel	Teilziele	subgoal	C1	
25391	9207	das	Veränderungsbedürfnis	Veränderungsbedürfnisse	need for change	C1	
25392	9208	der	Bildungsgrad	Bildungsgrade	level of education	C1	
25393	9209	der	Freiwilligendienst	Freiwilligendienste	voluntary service	C1	
25394	9210	die	Lebenswelt	Lebenswelten	living environment	C1	
25395	9211	der	Mitmacheffekt	Mitmacheffekte	join-in effect	C1	
25396	9212	der	Textinhalt	Textinhalte	text content	C1	
25397	3763	die	Theatergruppe	Theatergruppen	theatre group	A2	
25398	9214	der	Bundesfreiwilligendienst	—	Federal Volunteer Service	C1	
25399	9215	der	Schreibwettbewerb	Schreibwettbewerbe	writing competition	C1	
25400	9217	der	Bezugspunkt	Bezugspunkte	reference point	C1	
25401	9218	das	Gesamturteil	Gesamturteile	overall judgement	C1	
25402	9219	die	Grundhaltung	Grundhaltungen	basic attitude	C1	
25403	9220	die	Berufsausbildungsstätte	Berufsausbildungsstätten	vocational training centre	C1	
25404	9221	die	Jugendfürsorge	—	youth welfare	C1	
25405	9222	die	Kriegswaise	Kriegswaisen	war orphan	C1	
25406	9223	der	Lebensplan	Lebenspläne	life plan	C1	
25407	9224	die	Mutterrolle	Mutterrollen	mother role	C1	
25408	9225	der	Schilling	Schillinge	shilling	C1	
25409	9226	das	Sozialwerk	Sozialwerke	social welfare organisation	C1	
25410	9227	der	Unterstützer	Unterstützer	supporter	C1	
25411	9228	die	Zusatzeinrichtung	Zusatzeinrichtungen	additional device	C1	
25412	9229	der	Ernährungsstil	Ernährungsstile	eating style	C1	
25413	9230	das	Fußgelenk	Fußgelenke	ankle	C1	
25414	9231	der	Gesundheitstest	Gesundheitstests	health test	C1	
25415	1830	die	Kopfschmerzen	Kopfschmerzen	headache	A1	
25416	9232	der	Zwiebelsaft	Zwiebelsäfte	onion juice	C1	
25417	9233	die	Forschungsfrage	Forschungsfragen	research question	C1	
25418	9234	das	Bundesministerium	Bundesministerien	Federal Ministry	C1	
25419	9236	der	Evolutionspsychologe	Evolutionspsychologen	evolutionary psychologist	C1	
25420	9237	das	Fußballmatch	Fußballmatchs	football match	C1	
25421	9238	das	Geschäftsessen	Geschäftsessen	business lunch	C1	
25422	9239	der	Gesundheitsfaktor	Gesundheitsfaktoren	health factor	C1	
25423	9240	das	Gesundheitskonzept	Gesundheitskonzepte	health concept	C1	
25424	9241	das	Gesundheitsprogramm	Gesundheitsprogramme	health programme	C1	
25425	9242	die	Hauptnachrichten	Hauptnachrichten	main news	C1	
25426	9243	der	Kinderpsychiater	Kinderpsychiater	child psychiatrist	C1	
25427	9244	die	Krankheitsprävention	—	disease prevention	C1	
25428	9245	der	Mittvierziger	Mittvierziger	man in his mid-forties	C1	
25429	9246	das	Präventionsangebot	Präventionsangebote	prevention programme	C1	
25430	9247	die	Reparaturkapazität	Reparaturkapazitäten	repair capacity	C1	
25431	9248	der	Themenschwerpunkt	Themenschwerpunkte	thematic focus	C1	
25432	9249	die	Lebensmittelsicherheit	—	food safety	C1	
25433	9250	die	Nahrungsmittelqualität	—	quality of food	C1	
25434	9251	die	Produktsicherheit	—	product safety	C1	
25435	9252	die	Bioecke	Bioecken	organic corner	C1	
25436	9255	das	Biosiegel	Biosiegel	organic seal	C1	
25437	9256	die	Bioware	Biowaren	organic goods/organic products	C1	
25438	9257	der	Fleischpreis	Fleischpreise	price of meat	C1	
25439	9258	der	Fleischverarbeiter	Fleischverarbeiter	meat processor	C1	
25440	9260	die	Höchstgrenze	Höchstgrenzen	maximum limit	C1	
25441	9261	die	Industrieware	Industriewaren	industrial goods	C1	
25442	9262	der	Lebensmittelkontrolleur	Lebensmittelkontrolleure	food inspector	C1	
25443	9263	die	Lebensmittelwirtschaft	—	food industry	C1	
25444	9264	der	Rinderwahn	—	mad cow disease	C1	
25445	9265	das	Schweinefutter	Schweinefutter	pig feed	C1	
25446	9266	die	Schweinepest	—	swine fever	C1	
25447	9268	das	Überwachungssystem	Überwachungssysteme	monitoring system	C1	
25448	9269	die	Bio-Tonne	Bio-Tonnen	organic waste bin	C1	
25449	9270	der	Frontbericht	Frontberichte	front report	C1	
25450	9271	das	Fußbad	Fußbäder	footbath	C1	
25451	9272	die	Hauterkrankung	Hauterkrankungen	skin disease	C1	
25452	9273	die	Hautschuppe	Hautschuppen	skin flake	C1	
25453	9275	das	Hochleistungsgerät	Hochleistungsgeräte	high-performance device	C1	
25454	9276	der	Hotelpool	Hotelpools	hotel pool	C1	
25455	9277	der	Kangalfisch	Kangalfische	kangal fish	C1	
25456	9278	der	Knollensellerie	Knollenselleries	celeriac	C1	
25457	9279	das	Kohlehydrat	Kohlehydrate	carbohydrate	C1	
25458	9280	die	Kosmetikbehandlung	Kosmetikbehandlungen	cosmetic treatment	C1	
25459	9281	die	Kosmetikliege	Kosmetikliegen	cosmetic couch	C1	
25460	9282	die	Kräuter	Kräuter	herbs	C1	
25461	9283	das	Möhrengrün	Möhrengrüns	carrot green	C1	
25462	9284	das	Ökovollkornbrot	Ökovollkornbrote	organic wholemeal bread	C1	
25463	9285	der	Pflanzenstoff	Pflanzenstoffe	plant substance	C1	
25464	9286	der	Proteinhaushalt	Proteinhaushalte	protein balance	C1	
25465	9288	die	Saunalandschaft	Saunalandschaften	sauna area	C1	
25466	9289	der	Verwöhnurlaub	Verwöhnurlaube	pampering holiday	C1	
25467	9290	die	Vitamintablette	Vitamintabletten	vitamin tablet	C1	
25468	9293	das	Zumba	—	Zumba	C1	
25469	9295	das	Handout	Handouts	handout	C1	
25470	9296	die	Wundheilung	—	wound healing	C1	
25471	9297	die	Gedächtnishilfe	Gedächtnishilfen	memory aid	C1	
25472	9298	das	Bühnenprogramm	Bühnenprogramme	stage programme	C1	
25473	9299	der	Frontallappen	Frontallappen	frontal lobe	C1	
25474	9300	der	Hirnteil	Hirnteile	brain part	C1	
25475	9301	der	Hofnarr	Hofnarren	court jester	C1	
25476	9302	der	Jammerlappen	Jammerlappen	whiner	C1	
25477	9303	der	Qualitätssprung	Qualitätssprünge	leap in quality	C1	
25478	9304	der	Sehnerv	Sehnerven	optic nerve	C1	
25479	9305	der	Seitenlappen	Seitenlappen	lateral lobe (of the brain)	C1	
25480	9306	der	Heiratsschwindel	Heiratsschwindel	marriage scam	C1	
25481	9308	die	Kunstfälschung	Kunstfälschungen	art forgery	C1	
25482	9309	der	Unfallbeteiligte	Unfallbeteiligte	person involved in the accident	C1	
25483	9310	die	Urkundenfälschung	Urkundenfälschungen	forgery of documents	C1	
25484	9312	die	Brechstange	Brechstangen	crowbar	C1	
25485	9313	der	E-Mail-Account	E-Mail-Accounts	e-mail account	C1	
25486	9314	die	Identifizierung	Identifizierungen	identification	C1	
25487	9315	die	Skimaske	Skimasken	balaclava	C1	
25488	9316	das	Überwachungsvideo	Überwachungsvideos	surveillance video	C1	
25489	9317	der	Winkelschleifer	Winkelschleifer	angle grinder	C1	
25490	9318	die	Jugendsünde	Jugendsünden	sin of youth	C1	
25491	9319	der	Strafrichter	Strafrichter	criminal judge	C1	
25492	9320	der	Streetworker	Streetworker	street worker	C1	
25493	9321	die	Justitia	—	Justitia	C1	
25494	9322	die	Gesetzesflut	—	flood of laws	C1	
25495	9324	der	Landesverrat	Landesverrate	treason	C1	
25496	9325	die	Krimifigur	Krimifiguren	character in a crime novel/thriller	C1	
25497	9326	der	Erklärungsversuch	Erklärungsversuche	attempt to explain	C1	
25498	9328	das	Füllsel	Füllsel	filler	C1	
25499	9329	die	Krimiabteilung	Krimiabteilungen	crime section	C1	
25500	9330	die	Krimihandlung	Krimihandlungen	plot of a crime novel	C1	
25501	9332	die	Kriminalliteratur	—	crime literature	C1	
25502	9333	das	Literatursegment	Literatursegmente	literature segment	C1	
25503	9334	der	Normalo	Normalos	ordinary bloke / average person	C1	
25504	9335	der	Nostalgiker	Nostalgiker	nostalgic person/nostalgist	C1	
25505	9336	der	Rachefeldzug	Rachefeldzüge	vendetta	C1	
25506	9338	der	Regionalkrimi	Regionalkrimis	regional thriller	C1	
25507	9339	das	Schmuddelkind	Schmuddelkinder	dirty child	C1	
25508	9340	die	Wasserleiche	Wasserleichen	body recovered from water / drowned body	C1	
25509	9343	der	Krimileser	Krimileser	crime reader	C1	
25510	9345	das	Sterbenswörtchen	—	(not) a single word / (not) a peep — only in kein Sterbenswörtchen	C1	
25511	9346	die	Menschentraube	Menschentrauben	crowd	C1	
25512	9347	die	Verbrechensplanung	—	Crime planning	C1	
25513	9348	die	Zeugenbefragung	Zeugenbefragungen	questioning of witnesses	C1	
25514	9349	der	Kinogutschein	Kinogutscheine	cinema voucher	C1	
25515	9350	der	Krimischauplatz	Krimischauplätze	crime scene	C1	
25516	9351	der	Schreibkurs	Schreibkurse	writing course	C1	
25517	9352	die	Beliebtheitsskala	Beliebtheitsskalen	popularity scale	C1	
25518	9353	die	Einbindung	Einbindungen	integration	C1	
25519	9354	der	Gerichtsmediziner	Gerichtsmediziner	forensic pathologist	C1	
25520	9355	die	Krimireihe	Krimireihen	crime series	C1	
25521	9356	das	Lokalkolorit	Lokalkolorits	local colour	C1	
25522	9357	das	Public-Viewing	Public-Viewings	outdoor/big-screen public screening	C1	
25523	9358	die	Sendeanstalt	Sendeanstalten	broadcasting organisation	C1	
25524	9359	die	Sommerpause	Sommerpausen	summer break	C1	
25525	9360	die	Sozialkritik	—	social criticism	C1	
25526	9361	das	Firmament	Firmamente	firmament	C1	
25527	9362	das	Geleit	Geleite	escort	C1	
25528	9363	die	Alltagsforschung	—	everyday research	C1	
25529	9364	das	Dutzend	Dutzende	dozen	C1	
25530	9365	der	Fernsehkonsum	—	television consumption	C1	
25531	9366	die	Herz-Kreislauf-Erkrankung	Herz-Kreislauf-Erkrankungen	cardiovascular disease	C1	
25532	9367	der	Hirnscan	Hirnscans	brain scan	C1	
25533	9368	der	Verkaufstisch	Verkaufstische	sales table	C1	
25534	9369	der	Forschungsauftrag	Forschungsaufträge	research assignment	C1	
25535	9370	der	Verhaltensunterschied	Verhaltensunterschiede	difference in behaviour	C1	
25536	9371	das	Y-Chromosom	Y-Chromosome	Y chromosome	C1	
25537	9372	die	Labertasche	Labertaschen	blabbermouth	C1	
25538	9373	der	Begabte	Begabte	gifted person	C1	
25539	9374	das	Hitzefrei	—	school cancellation due to heat	C1	
25540	9375	der	Familienalltag	—	everyday family life	C1	
25541	9376	das	Grundproblem	Grundprobleme	basic problem	C1	
25542	9377	die	Individualität	—	individuality	C1	
25543	9378	der	Kunstkurs	Kunstkurse	art course	C1	
25544	9379	die	Leistungserwartung	Leistungserwartungen	performance expectation	C1	
25545	9380	die	Ökonomisierung	—	economisation	C1	
25546	9381	der	Freiraum	Freiräume	free space	C1	
25547	9382	das	Schulerlebnis	Schulerlebnisse	school experience	C1	
25548	9384	das	Bildungsbürgertum	—	educated middle classes	C1	
25549	9385	das	Erziehungsbuch	Erziehungsbücher	education book	C1	
25550	9387	der	Erziehungsexperte	Erziehungsexperten	education expert	C1	
25551	9388	die	Gleichmacherei	—	enforced uniformity/leveling	C1	
25552	9389	das	Lernniveau	Lernniveaus	learning level	C1	
25553	9390	das	Notensystem	Notensysteme	marking system	C1	
25554	9391	das	Brainstorming	Brainstormings	brainstorming session	C1	
25555	9392	der	Kreativitätstrainer	Kreativitätstrainer	creativity trainer	C1	
25556	9393	die	Kreativtechnik	Kreativtechniken	creative technique	C1	
25557	9394	die	Loslösung	—	detachment	C1	
25558	9395	der	Miesepeter	Miesepeter	sourpuss	C1	
25559	9396	der	Werbeslogan	Werbeslogans	advertising slogan	C1	
25560	9397	die	Buchverfilmung	Buchverfilmungen	film version of the book	C1	
25561	9398	das	Sehverhalten	—	viewing habits	C1	
25562	9399	der	Karrierefaktor	Karrierefaktoren	career factor	C1	
25563	9400	der	Kunstbereich	Kunstbereiche	art sector	C1	
25564	9401	der	Künstleralltag	—	everyday life of an artist	C1	
25565	9402	das	Künstlerleben	Künstlerleben	life of an artist	C1	
25566	9403	der	Museumspädagoge	Museumspädagogen	museum educator	C1	
25567	9404	der	Lesefreund	Lesefreunde	book lover/reading enthusiast	C1	
25568	9405	die	Jugendwelt	Jugendwelten	youth world	C1	
25569	9406	der	Lesefimmel	Lesefimmel	reading mania	C1	
25570	9407	die	Meuterei	Meutereien	mutiny	C1	
25571	9409	der	Pferderücken	Pferderücken	horse's back	C1	
25572	9410	die	Prärie	Prärien	prairie	C1	
25573	9411	der	Vorlesewettbewerb	Vorlesewettbewerbe	reading competition	C1	
25574	9412	die	Buchkritik	Buchkritiken	book review	C1	
25575	9413	der	Buchkritiker	Buchkritiker	book reviewer	C1	
25576	9414	der	Bankenskandal	Bankenskandale	banking scandal	C1	
25577	9415	der	Börsenmakler	Börsenmakler	stockbroker	C1	
25578	9416	der	Gewinnler	Gewinnler	profiteer	C1	
25579	9417	die	Verschiedenartigkeit	—	diversity	C1	
25580	9418	das	Familiendrama	Familiendramen	family drama	C1	
25581	9419	das	Stadtmagazin	Stadtmagazine	city magazine	C1	
25582	9420	das	Ausstellungshaus	Ausstellungshäuser	exhibition centre	C1	
25583	9421	das	Kunstareal	Kunstareale	art area	C1	
25584	9422	das	Funksignal	Funksignale	radio signal	C1	
25585	9423	die	Hutnadel	Hutnadeln	hatpin	C1	
25586	9424	die	Kundenzahlen	Kundenzahlen	number of customers	C1	
25587	9425	der	Marsrover	Marsrover	Mars rover	C1	
25588	9426	der	Motorwagen	Motorwagen	motor car/automobile	C1	
25589	9427	der	Riesenkarton	Riesenkartons	giant cardboard box	C1	
25590	9428	die	Silvesterfeier	Silvesterfeiern	New Year's Eve party	C1	
25591	9429	das	Startloch	Startlöcher	starting block	C1	
25592	9430	das	Waschbenzin	—	benzine	C1	
25593	9431	der	Black-out	Black-outs	black-out	C1	
25594	9432	die	Gedächtnislücke	Gedächtnislücken	memory gap	C1	
25595	9433	die	Gedächtnisstütze	Gedächtnisstützen	memory aid	C1	
25596	9434	der	Schultag	Schultage	school day	C1	
25597	9435	das	Faktenwissen	—	factual knowledge	C1	
25598	9438	der	Gedächtnistyp	Gedächtnistypen	memory type	C1	
25599	9439	das	Hauptsystem	Hauptsysteme	main system	C1	
25600	9440	das	Langzeitgedächtnis	—	long-term memory	C1	
25601	9442	die	Nachbarzelle	Nachbarzellen	neighbouring cell	C1	
25602	9443	das	Neuronennetz	Neuronennetze	neuron network	C1	
25603	9444	das	Puzzlespiel	Puzzlespiele	puzzle game	C1	
25604	9445	der	Sekundenbruchteil	Sekundenbruchteile	fraction of a second	C1	
25605	9447	die	Basisinformation	Basisinformationen	basic information	C1	
25606	9448	die	Messdaten	Messdaten	measurement data	C1	
25607	9449	das	Arbeitsverhältnis	Arbeitsverhältnisse	employment relationship	C1	
25608	9450	der	Fauxpas	Fauxpas	faux pas	C1	
