row	rank	word	english	cefrLevel	source	flags
5666	5699	winterfest	hardy/suitable for winter/winterised	UNSET	UNSET	
5667	5700	winterhart	hardy	UNSET	UNSET	
5668	5701	wohlbekannt	well-known	UNSET	UNSET	
5669	5702	wohlfeil	inexpensive/trite	UNSET	UNSET	
5670	5703	wohlriechend	giving off a pleasant scent/pleasant smelling	UNSET	UNSET	
5671	5704	wohnhaft	resident	C1	UNSET	
5672	5705	wüchsig	vigorous (in growth)	UNSET	UNSET	
5673	5706	wunderhübsch	fetching/gorgeous/handsome	UNSET	UNSET	
5674	5707	wunschgemäß	in accordance with request	UNSET	UNSET	
5675	5708	zahlungsfähig	solvent	UNSET	UNSET	
5676	5709	zehnköpfig	ten-member	UNSET	UNSET	
5677	5710	zersplittert	splintered/fragmented	UNSET	UNSET	
5678	5711	ziellos	aimless	UNSET	UNSET	
5679	5712	zionistisch	Zionist	UNSET	UNSET	
5680	5713	zitierfähig	citeable/quotable	UNSET	UNSET	
5681	5714	zuckerreich	high in sugar/sugar-rich	UNSET	UNSET	
5682	5715	zweckdienlich	useful/relevant/expedient (zweckdienliche Hinweise)	UNSET	UNSET	
5683	5716	zweijährlich	biennial	UNSET	UNSET	
5684	5717	zweisemestrig	two-semester	UNSET	UNSET	
5685	5718	zweitklassig	second rate	UNSET	UNSET	
5686	5719	zytotoxisch	cytotoxic	UNSET	UNSET	
5687	5720	abführend	laxative	UNSET	UNSET	
5688	5721	abgabepflichtig	subject to duty/tax/levy	UNSET	UNSET	
5689	5722	abgebrüht	hard-boiled/callous/unfeeling	UNSET	UNSET	
5690	5723	abgeneigt	opposed	UNSET	UNSET	
5691	5724	abgesprochen	agreed/arranged	C1	UNSET	
5692	5725	abgrundtief	abysmal/utter/profound (abgrundtiefer Hass)	UNSET	UNSET	
5693	5726	ablösefrei	on a free transfer	UNSET	UNSET	
5694	5727	abnorm	abnormal	UNSET	UNSET	
5695	5728	abnormal	abnormal	UNSET	UNSET	
5696	5729	achtbar	reputable	UNSET	UNSET	
5697	5730	achter	aft	UNSET	UNSET	
5698	5731	achtmalig	eight-time/eightfold	UNSET	UNSET	
5699	5732	achtstündig	eight-hour	UNSET	UNSET	
5700	5733	achttägig	eight-day	UNSET	UNSET	
5701	5734	akzentfrei	accentless	UNSET	UNSET	
5702	5735	allfällig	any/possible (Swiss/Austrian)	UNSET	UNSET	
5703	5736	allwissend	all-knowing/omniscient	UNSET	UNSET	
5704	5737	alphanumerisch	alphanumeric/alphanumerical	UNSET	UNSET	
5705	5738	altertumswissenschaftlich	relating to classical studies	UNSET	UNSET	
5706	5739	amateurhaft	amateurish	UNSET	UNSET	
5707	5740	amourös	amorous	UNSET	UNSET	
5708	5741	anarchisch	anarchic/anarchical	UNSET	UNSET	
5709	5742	anästhesiologisch	anesthesiologic/anesthesiological	UNSET	UNSET	
5710	5743	änderbar	changeable/modifiable	UNSET	UNSET	
5711	5744	anderslautend	differing/dissenting	UNSET	UNSET	
5712	5745	andin	Andean	UNSET	UNSET	
5713	5746	angeleint	leashed/on a lead	UNSET	UNSET	
5714	5747	angezogen	dressed; attracted	UNSET	UNSET	
5715	5748	anmaßend	arrogant/entitled/presumptuous	UNSET	UNSET	
5716	5749	anregungsreich	stimulating/full of stimulating input	UNSET	UNSET	
5717	5750	anrüchig	disreputable/dubious	UNSET	UNSET	
5718	5751	anteilsmäßig	proportional	UNSET	UNSET	
5719	5752	anthrazitfarben	anthracite-coloured	UNSET	UNSET	
5720	5753	antibiotikaresistent	antibiotic-resistant	UNSET	UNSET	
5721	5754	antijüdisch	anti-Jewish	UNSET	UNSET	
5722	5755	antikapitalistisch	anticapitalist	UNSET	UNSET	
5723	5756	antikolonial	anticolonial	UNSET	UNSET	
5724	5757	antimykotisch	antifungal/antimycotic	UNSET	UNSET	
5725	5758	äolisch	aeolian	UNSET	UNSET	
5726	5759	arbeitssuchend	job-seeking/looking for work	UNSET	UNSET	
5727	5760	astrein	cool	UNSET	UNSET	
5728	5761	astrologisch	astrological	UNSET	UNSET	
5729	5762	asymptomatisch	asymptomatic	UNSET	UNSET	
5730	5763	aufgeblasen	puffed-up/pompous/self-important	UNSET	UNSET	
5731	5764	aufgekratzt	lively/perky	UNSET	UNSET	
5732	5765	aufgemotzt	souped-up/tricked-out	UNSET	UNSET	
5733	5766	aufkeimend	budding/burgeoning/germinal	UNSET	UNSET	
5734	5767	aufnahmebereit	ready to record/receive	UNSET	UNSET	
5735	5768	aufreibend	grueling	UNSET	UNSET	
5736	5769	aufreizend	provocative/sexy	UNSET	UNSET	
5737	5770	ausgekocht	cunning/sly	UNSET	UNSET	
5738	5771	ausgelernt	fully trained	UNSET	UNSET	
5739	5772	außerdienstlich	off-duty	UNSET	UNSET	
5740	5773	axial	axial	UNSET	UNSET	
5741	5774	bange	anxious/afraid	UNSET	UNSET	
5742	5775	bauchig	bulbous/potbellied	UNSET	UNSET	
5743	5776	bearbeitbar	editable/processable	UNSET	UNSET	
5744	5777	bedächtig	deliberate/leisurely	UNSET	UNSET	
5745	5778	bedienungsfreundlich	easy-to-use	UNSET	UNSET	
5746	5779	bedrückt	depressed	UNSET	UNSET	
5747	5780	behaftet	afflicted/marked with	UNSET	UNSET	
5748	5781	beidhändig	ambidextrous/two-handed/with both hands	UNSET	UNSET	
5749	5782	beinhart	hard/tough	UNSET	UNSET	
5750	5783	belanglos	insignificant/trivial/irrelevant	UNSET	UNSET	
5751	5784	belarussisch	Belarusian	UNSET	UNSET	
5752	5785	belaubt	leafy/in leaf	UNSET	UNSET	
5753	5786	belehrend	instructive/preachy	UNSET	UNSET	
5754	5787	belletristisch	literary/relating to fiction	UNSET	UNSET	
5755	5788	bengalisch	Bengali	UNSET	UNSET	
5756	5789	benthisch	benthic	UNSET	UNSET	
5757	5790	beratungsresistent	fixed in one's views	UNSET	UNSET	
5758	5791	bernsteinfarben	amber-coloured	UNSET	UNSET	
5759	5792	beschlagen	knowledgeable/well-versed	UNSET	UNSET	
5760	5793	beschlussfähig	quorate	UNSET	UNSET	
5761	5794	beschmutzt	soiled/dirtied	UNSET	UNSET	
5762	5795	besiegt	defeated	UNSET	UNSET	
5763	5796	besoffen	drunk/plastered/sloshed (colloquial)	UNSET	UNSET	
5764	5797	bespielbar	playable/recordable	UNSET	UNSET	
5765	5798	bestbezahlt	best-paid	UNSET	UNSET	
5766	5799	bestickt	embroidered	UNSET	UNSET	
5767	5800	biliär	biliary	UNSET	UNSET	
5768	5801	bittersüß	bittersweet	UNSET	UNSET	
5769	5802	blamabel	embarrassing/humiliating/shameful	UNSET	UNSET	
5770	5803	blasiert	blasé/smug	UNSET	UNSET	
5771	5804	bleihaltig	containing lead	UNSET	UNSET	
5772	5805	blitzartig	lightning-fast	UNSET	UNSET	
5773	5806	blitzblank	spick-and-span	UNSET	UNSET	
5774	5807	blutüberströmt	blood-soaked/covered in blood	UNSET	UNSET	
5775	5808	blutverschmiert	blood-smeared	UNSET	UNSET	
5776	5809	bogenförmig	arched/curved/embowed	UNSET	UNSET	
5777	5810	bombensicher	bombproof/dead-certain	UNSET	UNSET	
5778	5811	braunhaarig	brown-haired	UNSET	UNSET	
5779	5812	brüsk	brusque/brusquely	UNSET	UNSET	
5780	5813	chillig	relaxed/chill	UNSET	UNSET	
5781	5814	dahingestellt	left open/undecided (only in dahingestellt sein/bleiben)	UNSET	UNSET	
5782	5815	degressiv	degressive	UNSET	UNSET	
5783	5816	dekadent	decadent	UNSET	UNSET	
5784	5817	deklarativ	declarative	UNSET	UNSET	
5785	5818	deklaratorisch	declaratory	UNSET	UNSET	
5786	5819	denkerisch	intellectual	UNSET	UNSET	
5787	5820	deprimierend	depressing	B2	UNSET	
5788	5821	dichterisch	poetic	UNSET	UNSET	
5789	5822	diebisch	thievish	UNSET	UNSET	
5790	5823	dienstunfähig	unfit for duty	UNSET	UNSET	
5791	5824	diffizil	delicate/difficult/tricky	UNSET	UNSET	
5792	5825	dingfest	arrest/come to grips/master	UNSET	UNSET	
5793	5826	diskutierbar	apt to be debated/debatable	UNSET	UNSET	
5794	5827	disparat	disparate	UNSET	UNSET	
5795	5828	dissozial	dissocial/antisocial	UNSET	UNSET	
5796	5829	distanzlos	overly familiar/lacking boundaries	UNSET	UNSET	
5797	5830	distinguiert	distinguished	UNSET	UNSET	
5798	5831	doppelbödig	double-bottomed/ambiguous	UNSET	UNSET	
5799	5832	doppeldeutig	ambiguous	UNSET	UNSET	
5800	5833	dreiachsig	three-axled	UNSET	UNSET	
5801	5834	dreieinhalbstündig	three-and-a-half-hour	UNSET	UNSET	
5802	5835	dreisemestrig	three-semester	UNSET	UNSET	
5803	5836	dreisprachig	trilingual	UNSET	UNSET	
5804	5837	dreizehnjährig	thirteen-year-old	UNSET	UNSET	
5805	5838	duftig	airy/gossamer/delicate; (rarer) fragrant	UNSET	UNSET	
5806	5839	dunkelblond	dark blond	UNSET	UNSET	
5807	5840	dunkelgrau	dark-grey	UNSET	UNSET	
5808	5841	dunkelviolett	dark violet	UNSET	UNSET	
5809	5842	dünnflüssig	light/thin-bodied/watery	UNSET	UNSET	
5810	5843	dünnwandig	thin-walled	UNSET	UNSET	
5811	5844	durchstrukturiert	well-structured	UNSET	UNSET	
5812	5845	dysfunktional	dysfunctional	UNSET	UNSET	
5813	5846	ecuadorianisch	Ecuadorean	UNSET	UNSET	
5814	5847	eigennützig	self-interested/selfish	UNSET	UNSET	
5815	5848	einkommensstark	high-income	UNSET	UNSET	
5816	5849	einsemestrig	one-semester	UNSET	UNSET	
5817	5850	einsilbig	curt/monosyllabic/short	UNSET	UNSET	
5818	5851	einsprachig	monolingual	B2	UNSET	
5819	5852	einsturzgefährdet	in danger of collapse	UNSET	UNSET	
5820	5853	einträglich	lucrative/profitable	UNSET	UNSET	
5821	5854	eisfrei	ice-free	UNSET	UNSET	
5822	5855	elektrisiert	electrified	UNSET	UNSET	
5823	5856	elektrolytisch	electrolytic	UNSET	UNSET	
5824	5857	elfköpfig	eleven-member	UNSET	UNSET	
5825	5858	engstirnig	narrow-minded	UNSET	UNSET	
5826	5859	entblößt	exposed/bared	UNSET	UNSET	
5827	5860	entfremdet	alienated/estranged	UNSET	UNSET	
5828	5861	entscheidungsfreudig	decisive	UNSET	UNSET	
5829	5862	erdbebensicher	earthquake-proof	UNSET	UNSET	
5830	5863	erfahrungsreich	rich in experience/experienced	UNSET	UNSET	
5831	5864	erfüllbar	fulfillable	UNSET	UNSET	
5832	5865	ergeben	devoted/loyal/obedient	UNSET	UNSET	
5833	5866	ernstgemeint	seriously meant	UNSET	UNSET	
5834	5867	ernstlich	serious	UNSET	UNSET	
5835	5868	erzkonservativ	ultraconservative	UNSET	UNSET	
5836	5869	ethnografisch	ethnographic	UNSET	UNSET	
5837	5870	ethnographisch	ethnographic	UNSET	UNSET	
5838	5871	euklidisch	Euclidean	UNSET	UNSET	
5839	5872	fächerförmig	fan-shaped	UNSET	UNSET	
5840	5873	faltenfrei	free of fold	UNSET	UNSET	
5841	5874	fanatisch	fanatical	C1	UNSET	
5842	5875	fatalistisch	fatalistic	UNSET	UNSET	
5843	5876	faulig	rotten/putrid/off	UNSET	UNSET	
5844	5877	faunistisch	faunistic	UNSET	UNSET	
5845	5878	faustdick	big/blatant/egregious	UNSET	UNSET	
5846	5879	faustgroß	fist-sized	UNSET	UNSET	
5847	5880	fehlerlos	flawless	B2	UNSET	
5848	5881	feingliedrig	gracefully built/slender	UNSET	UNSET	
5849	5882	feinmaschig	fine-meshed	UNSET	UNSET	
5850	5883	fiebrig	feverish/feverous	UNSET	UNSET	
5851	5884	figurbetont	figure-hugging	UNSET	UNSET	
5852	5885	florentinisch	Florentine	UNSET	UNSET	
5853	5886	folgsam	compliant/docile/obedient	UNSET	UNSET	
5854	5887	formstabil	shape-retaining	UNSET	UNSET	
5855	5888	formvollendet	perfectly formed/elegant	UNSET	UNSET	
5856	5889	fragmentarisch	fragmentary	UNSET	UNSET	
5857	5890	fraktal	fractal	UNSET	UNSET	
5858	5891	frankophon	francophone	UNSET	UNSET	
5859	5892	fremdländisch	foreign/exotic	UNSET	UNSET	
5860	5893	frenetisch	rapturous/thunderous (applause); frenzied	UNSET	UNSET	
5861	5894	fressend	feeding/gorging	UNSET	UNSET	
5862	5895	freudestrahlend	beaming with joy	UNSET	UNSET	
5863	5896	frostempfindlich	frost-sensitive	UNSET	UNSET	
5864	5897	fünfgeschossig	five-storey	UNSET	UNSET	
5865	5898	fünfmalig	fivefold/five-time	UNSET	UNSET	
5866	5899	fürstbischöflich	prince-episcopal/of the prince-bishop	UNSET	UNSET	
5867	5900	gallisch	Gallic/Gaulish	UNSET	UNSET	
5868	5901	gastlich	hospitable	UNSET	UNSET	
5869	5902	geachtet	esteemed/respected	UNSET	UNSET	
5870	5903	gebürstet	brushed	UNSET	UNSET	
5871	5904	gefühlsmäßig	emotional/instinctive	UNSET	UNSET	
5872	5905	gegenstandslos	invalid	UNSET	UNSET	
5873	5906	geheimdienstlich	intelligence-service-related	UNSET	UNSET	
5874	5907	geisterhaft	ghostly/spooky	C1	UNSET	
5875	5908	geistesgegenwärtig	quick-witted/with presence of mind	C1	UNSET	
5876	5909	geldgierig	money-grubbing/greedy	UNSET	UNSET	
5877	5910	gemeingefährlich	dangerous to the public	UNSET	UNSET	
5878	5911	genmanipuliert	genetically manipulated/genetically modified	UNSET	UNSET	
5879	5912	geräuscharm	low-noise/quiet	UNSET	UNSET	
5880	5913	geräuschvoll	noisy	UNSET	UNSET	
5881	5914	gescheckt	spotted/piebald	UNSET	UNSET	
5882	5915	geschichtslos	ahistorical/without history	UNSET	UNSET	
5883	5916	geschlechterspezifisch	gender-specific	C1	UNSET	
5884	5917	geschlechtsangleichend	gender-affirming	UNSET	UNSET	
5885	5918	geschmacksneutral	taste-neutral	UNSET	UNSET	
5886	5919	geschminkt	made-up/wearing make-up	UNSET	UNSET	
5887	5920	geschweift	curly/curved/tailed	UNSET	UNSET	
5888	5921	gesellschaftsfähig	socially acceptable	UNSET	UNSET	
5889	5922	gesetzwidrig	illegal/unlawful/contrary to law	UNSET	UNSET	
5890	5923	gesprächig	talkative	UNSET	UNSET	
5891	5924	gesüßt	sweetened	UNSET	UNSET	
5892	5925	getränkt	soaked/saturated	UNSET	UNSET	
5893	5926	gewohnheitsrechtlich	under customary law/customary-law (attrib.)	UNSET	UNSET	
5894	5928	gezähnt	toothed/serrated	UNSET	UNSET	
5895	5929	glockenförmig	bell-shaped/campanulate	UNSET	UNSET	
5896	5930	glückselig	overjoyed	UNSET	UNSET	
5897	5931	goldglänzend	gleaming gold/with a golden sheen	UNSET	UNSET	
5898	5932	gottgefällig	pleasing to God	UNSET	UNSET	
5899	5933	graublau	grey-blue	UNSET	UNSET	
5900	5934	graubraun	greyish brown	UNSET	UNSET	
5901	5935	graugrün	grey green/sage	UNSET	UNSET	
5902	5936	greis	aged/very old/grey-haired	UNSET	UNSET	
5903	5937	grobkörnig	coarse-grained	UNSET	UNSET	
5904	5938	großbürgerlich	upper-middle-class	UNSET	UNSET	
5905	5939	großherzig	magnanimous	UNSET	UNSET	
5906	5940	gülden	golden	UNSET	UNSET	
5907	5941	gummiartig	rubbery	UNSET	UNSET	
5908	5942	gutaussehend	good-looking/handsome	UNSET	UNSET	
5909	5943	gutgelaunt	in good spirits	UNSET	UNSET	
5910	5944	haarscharf	by a hair's breadth/by a whisker/exact	UNSET	UNSET	
5911	5945	hakelig	awkward/tricky/scrappy (also of a match, a mechanism)	UNSET	UNSET	
5912	5946	halbstündlich	half-hourly	UNSET	UNSET	
5913	5947	halsbrecherisch	breakneck	UNSET	UNSET	
5914	5948	hämatologisch	haematological	UNSET	UNSET	
5915	5949	hanebüchen	outrageous	UNSET	UNSET	
5916	5950	hannöversch	of Hanover	UNSET	UNSET	
5917	5951	hansisch	Hanseatic	UNSET	UNSET	
5918	5952	hautverträglich	skin-friendly/well tolerated by the skin	UNSET	UNSET	
5919	5953	havariert	damaged/disabled (of a ship or vehicle)	UNSET	UNSET	
5920	5954	heiser	hoarse	UNSET	UNSET	
5921	5955	hellwach	wide-awake	UNSET	UNSET	
5922	5956	herablassend	condescending	UNSET	UNSET	
5923	5957	herbeigerufen	summoned/called for	UNSET	UNSET	
5924	5958	hereditär	hereditary	UNSET	UNSET	
5925	5959	herrschaftsfrei	free from domination/non-hierarchical	UNSET	UNSET	
5926	5960	herzerwärmend	heart-warming	UNSET	UNSET	
5927	5961	hethitisch	Hittite	UNSET	UNSET	
5928	5962	hippokratisch	Hippocratic	UNSET	UNSET	
5929	5963	hochdekoriert	highly decorated	UNSET	UNSET	
5930	5964	hochgefährlich	highly dangerous	UNSET	UNSET	
5931	5965	hochgelobt	highly praised	UNSET	UNSET	
5932	5966	hochgestellt	high-ranking/superscript	UNSET	UNSET	
5933	5967	hochintelligent	highly intelligent	UNSET	UNSET	
5934	5968	hochmittelalterlich	high medieval	UNSET	UNSET	
5935	5969	hochmütig	arrogant/haughty	UNSET	UNSET	
5936	5970	hochpolitisch	highly political	UNSET	UNSET	
5937	5971	hochrein	ultra-pure	UNSET	UNSET	
5938	5972	hochrot	bright red/crimson (esp. of the face)	UNSET	UNSET	
5939	5973	hochzufrieden	highly satisfied	UNSET	UNSET	
5940	5974	holografisch	holographic	UNSET	UNSET	
5941	5975	homolog	homologous	UNSET	UNSET	
5942	5976	hörbehindert	hearing-impaired	UNSET	UNSET	
5943	5977	hufeisenförmig	horseshoe-shaped	UNSET	UNSET	
5944	5978	humorig	humorous	UNSET	UNSET	
5945	5979	hunderttausendfach	a hundred thousand times over/hundred-thousandfold	UNSET	UNSET	
5946	5980	hypnotisch	hypnotic/mesmerising	UNSET	UNSET	
5947	5981	hysterisch	hysterical	UNSET	UNSET	
5948	5982	ikonografisch	iconographic	UNSET	UNSET	
5949	5983	illiquid	illiquid	UNSET	UNSET	
5950	5984	imperfekt	imperfect	UNSET	UNSET	
5951	5985	indiskutabel	out of the question/unacceptable/beyond discussion	UNSET	UNSET	
5952	5986	indogermanisch	Indo-European/Indo-Germanic/Indoeuropean	UNSET	UNSET	
5953	5987	inert	inert	UNSET	UNSET	
5954	5988	inflammatorisch	inflammatory	UNSET	UNSET	
5955	5989	infrarot	infrared	UNSET	UNSET	
5956	5990	inkomplett	incomplete	UNSET	UNSET	
5957	5991	inkonsequent	inconsistent	UNSET	UNSET	
5958	5992	inkonsistent	inconsistent	UNSET	UNSET	
5959	5993	innerafrikanisch	intra-African	UNSET	UNSET	
5960	5994	instandgesetzt	repaired/restored	UNSET	UNSET	
5961	5995	intergalaktisch	intergalactic	UNSET	UNSET	
5962	5996	internal	internal	UNSET	UNSET	
5963	5997	interpersonell	interpersonal	UNSET	UNSET	
5964	5998	ischämisch	ischaemic/ischemic	UNSET	UNSET	
5965	5999	jagdbar	huntable	UNSET	UNSET	
5966	6000	jemenitisch	Yemeni/Yemenite	UNSET	UNSET	
5967	6001	jiddisch	Yiddish	UNSET	UNSET	
5968	6002	judenfeindlich	antisemitic	UNSET	UNSET	
5969	6003	jungfräulich	virginal	UNSET	UNSET	
5970	6004	juvenil	juvenile	UNSET	UNSET	
5971	6005	kabbalistisch	kabbalistic	UNSET	UNSET	
5972	6006	kameradschaftlich	comradely	UNSET	UNSET	
5973	6007	karriereorientiert	career-oriented	UNSET	UNSET	
5974	6008	kehlig	guttural/throaty	UNSET	UNSET	
5975	6009	kirchengeschichtlich	church historical	UNSET	UNSET	
5976	6010	kirschrot	cerise/cherry red/cherry-red	UNSET	UNSET	
5977	6011	klägerisch	plaintiff (adj.)	UNSET	UNSET	
5978	6012	kleinbürgerlich	petty bourgeois	UNSET	UNSET	
5979	6013	kleinlaut	subdued/sheepish	UNSET	UNSET	
5980	6014	kniehoch	knee-high	UNSET	UNSET	
5981	6015	knöchelhoch	ankle-high (ankle-deep = knöcheltief)	UNSET	UNSET	
5982	6016	knochentrocken	bone dry/bone-dry/dry as a bone	UNSET	UNSET	
5983	6017	knuffig	cuddly	UNSET	UNSET	
5984	6018	knüppelhart	tough as nails	UNSET	UNSET	
5985	6019	koaxial	coaxial	UNSET	UNSET	
5986	6020	kommunikationsstark	a strong communicator/good at communicating	UNSET	UNSET	
5987	6021	kompromissbereit	willing to compromise	UNSET	UNSET	
5988	6022	konfessionslos	of no religious affiliation/unaffiliated	UNSET	UNSET	
5989	6023	königsblau	royal blue	UNSET	UNSET	
5990	6024	kontrafaktisch	counterfactual	UNSET	UNSET	
5991	6025	konvex	convex	UNSET	UNSET	
5992	6026	kopflos	headless/rash	UNSET	UNSET	
5993	6027	kopiergeschützt	copy protected	UNSET	UNSET	
5994	6028	kostenträchtig	cost-intensive	UNSET	UNSET	
5995	6029	kratzig	rough/scratchy	UNSET	UNSET	
5996	6030	krautig	herbaceous	UNSET	UNSET	
5997	6031	kreditfinanziert	credit-financed	UNSET	UNSET	
5998	6032	kriegswichtig	important for the war effort	UNSET	UNSET	
5999	6033	kritikfähig	open to criticism/able to take criticism	B2	UNSET	
6000	6034	krude	crude/raw	UNSET	UNSET	
6001	6035	kugelförmig	spherical	UNSET	UNSET	
6002	6036	kugelsicher	bulletproof	UNSET	UNSET	
6003	6037	kultisch	cultic/ritual/ritualistic	UNSET	UNSET	
6004	6038	kulturpessimistisch	culturally pessimistic	UNSET	UNSET	
6005	6039	kulturspezifisch	culture-specific	UNSET	UNSET	
6006	6040	kursiv	italic	B2	UNSET	
6007	6041	kurzärmlig	short-sleeved	UNSET	UNSET	
6008	6042	küstennah	coastal/near the coast/inshore	UNSET	UNSET	
6009	6043	langärmelig	long-sleeved	UNSET	UNSET	
6010	6044	langbeinig	long-legged	UNSET	UNSET	
6011	6045	lax	lax	UNSET	UNSET	
6012	6046	lebensfeindlich	hostile to life	UNSET	UNSET	
6013	6047	leidlich	fairish/passable	UNSET	UNSET	
6014	6048	lexikalisch	lexical	B2	UNSET	
6015	6049	lexikographisch	lexicographic/lexicographical	UNSET	UNSET	
6016	6050	linksextrem	far-left/left-extremist	UNSET	UNSET	
6017	6051	lipophil	lipophilic	UNSET	UNSET	
6018	6052	luftgefüllt	air-filled	UNSET	UNSET	
6019	6053	luftgekühlt	air-cooled	UNSET	UNSET	
6020	6054	lukullisch	Lucullan	UNSET	UNSET	
6021	6055	lupenrein	flawless	UNSET	UNSET	
6022	6056	machtpolitisch	power-political/in terms of power politics	UNSET	UNSET	
6023	6057	makaber	macabre/gruesome	UNSET	UNSET	
6024	6058	manipulierbar	manipulable	UNSET	UNSET	
6025	6059	marianisch	Marian	UNSET	UNSET	
6026	6060	marktnah	near/close to market	UNSET	UNSET	
6027	6061	massentauglich	suitable for a mass audience/mass-market	UNSET	UNSET	
6028	6062	massereich	massive/high-mass (astronomy)	UNSET	UNSET	
6029	6063	mattschwarz	matt black	UNSET	UNSET	
6030	6064	mautfrei	toll-free	UNSET	UNSET	
6031	6065	melodiös	melodious/tuneful	UNSET	UNSET	
6032	6066	merkantil	mercantile	UNSET	UNSET	
6033	6067	merkbar	perceptible	UNSET	UNSET	
6034	6068	metallurgisch	metallurgic/metallurgical	UNSET	UNSET	
6035	6069	mitdenkend	switched-on/using one's own initiative	UNSET	UNSET	
6036	6070	mitleidig	compassionate/sympathetic/pitying	B2	UNSET	
6037	6071	mitschuldig	complicit	UNSET	UNSET	
6038	6072	modal	modal	UNSET	UNSET	
6039	6073	modernistisch	modernist	UNSET	UNSET	
6040	6074	modrig	musty/mouldy	UNSET	UNSET	
6041	6075	moorig	boggy/marshy	UNSET	UNSET	
6042	6076	morbide	morbid	UNSET	UNSET	
6043	6077	mosambikanisch	Mozambican	UNSET	UNSET	
