row	rank	word	english	cefrLevel	source	flags
4942	4970	entomologisch	entomological	UNSET	UNSET	
4943	4971	entschädigungslos	without compensation	UNSET	UNSET	
4944	4972	episodisch	episodic	C1	UNSET	
4945	4973	erbrechtlich	inheritance-related	UNSET	UNSET	
4946	4974	erlaucht	illustrious	UNSET	UNSET	
4947	4975	erleuchtet	illuminated, lit up; (fig.) enlightened	UNSET	UNSET	
4948	4976	erregt	agitated/excited (also: sexually aroused)	UNSET	UNSET	
4949	4977	erstarkend	growing stronger	UNSET	UNSET	
4950	4978	essayistisch	essayistic	UNSET	UNSET	
4951	4979	evolutiv	evolutionary	UNSET	UNSET	
4952	4980	extraterrestrisch	extraterrestrial	UNSET	UNSET	
4953	4981	extrovertiert	extroverted	C1	UNSET	
4954	4982	fahl	bloodless/pale/pallid	UNSET	UNSET	
4955	4983	fangfrisch	freshly caught	UNSET	UNSET	
4956	4984	fetal	fetal	UNSET	UNSET	
4957	4985	feuchtfröhlich	drunken/booze-soaked	UNSET	UNSET	
4958	4986	fieberhaft	feverish	UNSET	UNSET	
4959	4987	filmreif	film-worthy/Oscar-worthy	B2	UNSET	
4960	4988	fischreich	rich in fish	UNSET	UNSET	
4961	4989	fleckig	spotted/stained	UNSET	UNSET	
4962	4990	formbar	malleable	UNSET	UNSET	
4963	4991	forsch	brash, assertive, forceful	UNSET	UNSET	
4964	4992	freibleibend	subject to confirmation	UNSET	UNSET	
4965	4993	freimütig	frank/outspoken	UNSET	UNSET	
4966	4994	friedliebend	peaceable	UNSET	UNSET	
4967	4995	fünftürig	five-door	UNSET	UNSET	
4968	4996	gefügig	submissive	UNSET	UNSET	
4969	4997	geistreich	witty	UNSET	UNSET	
4970	4998	gelinde	mild/gentle	UNSET	UNSET	
4971	4999	genehmigungsfähig	capable of approval	UNSET	UNSET	
4972	5000	geriffelt	ribbed/grooved/fluted	UNSET	UNSET	
4973	5001	gerötet	reddened	UNSET	UNSET	
4974	5002	geruchsneutral	unscented	UNSET	UNSET	
4975	5003	getauft	baptised	UNSET	UNSET	
4976	5004	gezuckert	sugared/sweetened	UNSET	UNSET	
4977	5005	gleichfarbig	of the same colour	UNSET	UNSET	
4978	5006	grazil	delicate/gracile	UNSET	UNSET	
4979	5007	griffbereit	within reach/ready to hand	UNSET	UNSET	
4980	5008	grimmig	fierce/furious	UNSET	UNSET	
4981	5009	grippeähnlich	flu-like	UNSET	UNSET	
4982	5010	gruppendynamisch	group-dynamic	UNSET	UNSET	
4983	5011	gusseisern	cast-iron	UNSET	UNSET	
4984	5012	gutachtlich	expert/advisory	UNSET	UNSET	
4985	5013	halbautomatisch	semi-automatic/semiautomatic	UNSET	UNSET	
4986	5014	halbvoll	half-full	UNSET	UNSET	
4987	5015	halogenfrei	halogen-free	UNSET	UNSET	
4988	5016	handgeschrieben	handwritten	UNSET	UNSET	
4989	5017	hauptverantwortlich	mainly responsible	UNSET	UNSET	
4990	5018	haushoch	(fig.) by a mile, overwhelming (haushoch gewinnen)	UNSET	UNSET	
4991	5019	heillos	utter/hopeless/disastrous (heillos überfordert = hopelessly out of one's depth)	UNSET	UNSET	
4992	5020	helllicht	in broad daylight	UNSET	UNSET	
4993	5021	hermeneutisch	hermeneutic	UNSET	UNSET	
4994	5022	hetzerisch	rabble-rousing	UNSET	UNSET	
4995	5023	hinduistisch	Hindu	UNSET	UNSET	
4996	5024	hitzebeständig	heat-resistant	UNSET	UNSET	
4997	5025	hochdeutsch	High German	UNSET	UNSET	
4998	5026	hochgiftig	highly toxic	UNSET	UNSET	
4999	5027	höchstpersönlich	in person/personal	UNSET	UNSET	
5000	5028	honduranisch	Honduran	UNSET	UNSET	
5001	5029	idiopathisch	essential/idiopathic/primary	UNSET	UNSET	
5002	5030	imperativ	imperative	UNSET	UNSET	
5003	5031	inhaltslos	empty/meaningless	UNSET	UNSET	
5004	5032	innerparteilich	intra-party	UNSET	UNSET	
5005	5033	inständig	urgent	UNSET	UNSET	
5006	5034	instrumentell	instrumental	UNSET	UNSET	
5007	5035	interstitiell	interstitial	UNSET	UNSET	
5008	5036	irregulär	irregular	UNSET	UNSET	
5009	5037	irrsinnig	insane/absurd	UNSET	UNSET	
5010	5038	jamaikanisch	Jamaican	UNSET	UNSET	
5011	5039	jugendfrei	suitable for minors/age-appropriate	UNSET	UNSET	
5012	5040	kamerunisch	Cameroonian	UNSET	UNSET	
5013	5041	kanonisch	canonical	UNSET	UNSET	
5014	5042	kartografisch	cartographic/cartographical	UNSET	UNSET	
5015	5043	keck	cheeky, saucy, bold	UNSET	UNSET	
5016	5044	keimfrei	sterile	UNSET	UNSET	
5017	5045	kess	cheeky/cocky/jaunty	UNSET	UNSET	
5018	5046	kindgemäß	suitable for children	UNSET	UNSET	
5019	5047	klamm	cash-strapped/clammy	UNSET	UNSET	
5020	5048	klappernd	clattering/rattling	UNSET	UNSET	
5021	5049	klösterlich	cloistral/monastic	UNSET	UNSET	
5022	5050	kölnisch	of Cologne	UNSET	UNSET	
5023	5051	kometenhaft	meteoric	UNSET	UNSET	
5024	5052	konfrontativ	confrontational	UNSET	UNSET	
5025	5053	konkludent	conclusive/implied	UNSET	UNSET	
5026	5054	konspirativ	conspiratorial	UNSET	UNSET	
5027	5055	kontextuell	contextual	UNSET	UNSET	
5028	5056	kopfschüttelnd	shaking one's head	UNSET	UNSET	
5029	5057	körnig	grainy/granular/rough	UNSET	UNSET	
5030	5058	koscher	kosher	UNSET	UNSET	
5031	5059	kosmologisch	cosmological	UNSET	UNSET	
5032	5060	kreditwürdig	creditworthy	UNSET	UNSET	
5033	5061	krisensicher	crisis-proof	UNSET	UNSET	
5034	5062	kugelig	spherical/round (colloq. of a person: roly-poly)	UNSET	UNSET	
5035	5063	kümmerlich	meagre/paltry	UNSET	UNSET	
5036	5064	laienhaft	amateurish/unprofessional	UNSET	UNSET	
5037	5065	laminiert	laminated	UNSET	UNSET	
5038	5066	lateral	lateral	UNSET	UNSET	
5039	5067	lebenslustig	fun-loving	UNSET	UNSET	
5040	5068	machtvoll	powerful	UNSET	UNSET	
5041	5069	manisch	manic	UNSET	UNSET	
5042	5070	marxistisch	Marxist	UNSET	UNSET	
5043	5071	medienpolitisch	media-policy-related	UNSET	UNSET	
5044	5072	medienwirksam	media-effective	UNSET	UNSET	
5045	5073	mehrdeutig	ambiguous/ambivalent/equivocal	UNSET	UNSET	
5046	5074	mehrgeschossig	multi-storey	UNSET	UNSET	
5047	5075	mehrstöckig	multi-storey	UNSET	UNSET	
5048	5076	meisterlich	masterly	UNSET	UNSET	
5049	5077	menschenähnlich	humanlike	UNSET	UNSET	
5050	5078	metrologisch	metrological	UNSET	UNSET	
5051	5079	mickrig	puny	UNSET	UNSET	
5052	5080	millimetergenau	to the millimetre	UNSET	UNSET	
5053	5081	monoklonal	monoclonal	UNSET	UNSET	
5054	5082	montan	relating to mining (Montanindustrie)	UNSET	UNSET	
5055	5083	münsterisch	of Münster	UNSET	UNSET	
5056	5084	mutlos	despondent	UNSET	UNSET	
5057	5085	nachahmenswert	worthy of imitation	UNSET	UNSET	
5058	5086	nachmittäglich	afternoon	UNSET	UNSET	
5059	5087	nautisch	nautical/nautically/navigational	UNSET	UNSET	
5060	5088	nebulös	nebulous	UNSET	UNSET	
5061	5089	neonazistisch	neo-Nazi	UNSET	UNSET	
5062	5090	neunköpfig	nine-member	UNSET	UNSET	
5063	5091	nikotinfrei	nicotine-free	UNSET	UNSET	
5064	5092	nikotinhaltig	containing nicotine	UNSET	UNSET	
5065	5093	nomadisch	nomadic	UNSET	UNSET	
5066	5094	nordafrikanisch	North African	UNSET	UNSET	
5067	5095	nordelbisch	north of the Elbe	UNSET	UNSET	
5068	5096	notärztlich	emergency-medical/emergency-doctor-related	UNSET	UNSET	
5069	5097	obstruktiv	obstructive/obstructively	UNSET	UNSET	
5070	5098	ofenfrisch	freshly baked/hot from the oven/oven-fresh	UNSET	UNSET	
5071	5099	ölig	oily	UNSET	UNSET	
5072	5100	ominös	ominous	UNSET	UNSET	
5073	5101	orangerot	orange-red	UNSET	UNSET	
5074	5102	ornithologisch	ornithologic/ornithological	UNSET	UNSET	
5075	5103	paranoid	paranoid	UNSET	UNSET	
5076	5104	perfektionistisch	perfectionist	UNSET	UNSET	
5077	5105	pinkfarben	pink	UNSET	UNSET	
5078	5106	planlos	aimless, without a plan, haphazard	UNSET	UNSET	
5079	5107	platonisch	platonic	UNSET	UNSET	
5080	5108	portofrei	postage-free, post-paid	UNSET	UNSET	
5081	5109	possierlich	cute/quaint	UNSET	UNSET	
5082	5110	postmortal	postmortem	UNSET	UNSET	
5083	5111	präoperativ	preoperative	UNSET	UNSET	
5084	5112	prozedural	procedural	C1	UNSET	
5085	5113	psychotisch	psychotic	UNSET	UNSET	
5086	5114	purpurn	purple	UNSET	UNSET	
5087	5115	qualitätvoll	high-quality	UNSET	UNSET	
5088	5116	rahmenlos	frameless	UNSET	UNSET	
5089	5117	rassismuskritisch	anti-racist/critical of racism	UNSET	UNSET	
5090	5118	rauchig	smoky	UNSET	UNSET	
5091	5119	reaktionär	reactionary	UNSET	UNSET	
5092	5120	realitätsfern	unrealistic/out of touch with reality	UNSET	UNSET	
5093	5121	rechtsseitig	right-sided	UNSET	UNSET	
5094	5122	regulativ	regulatory	UNSET	UNSET	
5095	5123	reiflich	careful/thorough (nach reiflicher Überlegung = after careful consideration)	UNSET	UNSET	
5096	5124	reißerisch	sensational/lurid	UNSET	UNSET	
5097	5125	renitent	recalcitrant/reluctant	UNSET	UNSET	
5098	5126	renovierungsbedürftig	in need of refurbishment	UNSET	UNSET	
5099	5127	respiratorisch	respiratory	UNSET	UNSET	
5100	5128	rezent	(of cheese/food) tangy, sharp; (geol.) present-day, extant	UNSET	UNSET	
5101	5129	rückfällig	relapsing/recidivist	UNSET	UNSET	
5102	5130	ruhmreich	glorious	UNSET	UNSET	
5103	5131	ruinös	ruinous	UNSET	UNSET	
5104	5132	sahnig	creamy	UNSET	UNSET	
5105	5133	sämig	thick, creamy (of a sauce)	C1	UNSET	
5106	5134	satellitengestützt	satellite-based	UNSET	UNSET	
5107	5135	schadstoffhaltig	containing harmful substance	UNSET	UNSET	
5108	5136	schelmisch	mischievous/roguish	UNSET	UNSET	
5109	5137	schleimig	slimy/smarmy	UNSET	UNSET	
5110	5138	schlüpfrig	bawdy/lewd/slippery	UNSET	UNSET	
5111	5139	schmerzlindernd	analgesic/soothing	B2	UNSET	
5112	5140	schulterbreit	shoulder-width/shoulder-wide	UNSET	UNSET	
5113	5141	schutzsuchend	seeking protection	UNSET	UNSET	
5114	5142	schwerhörig	hard of hearing	UNSET	UNSET	
5115	5143	sekundenschnell	in a flash/within seconds	UNSET	UNSET	
5116	5144	sentimental	sentimental/soppy	UNSET	UNSET	
5117	5145	sequentiell	sequential	UNSET	UNSET	
5118	5146	singulär	rare/singular/unique	UNSET	UNSET	
5119	5147	sinngemäß	in substance/to the effect that/paraphrased	UNSET	UNSET	
5120	5148	sintflutartig	torrential	UNSET	UNSET	
5121	5149	sonnenreich	sunny/rich in sunshine	UNSET	UNSET	
5122	5150	spastisch	spastic	UNSET	UNSET	
5123	5151	spätmittelalterlich	late medieval	UNSET	UNSET	
5124	5152	spöttisch	derisive/derisively/derisorily	UNSET	UNSET	
5125	5153	spritsparend	fuel-efficient	UNSET	UNSET	
5126	5154	spülmaschinenfest	dishwasher-safe	UNSET	UNSET	
5127	5155	stad	quiet/calm (Bavarian)	UNSET	UNSET	
5128	5156	stämmig	stocky, sturdy, thickset	UNSET	UNSET	
5129	5157	standhaft	steadfast	UNSET	UNSET	
5130	5158	stapelbar	stackable	UNSET	UNSET	
5131	5159	steinreich	filthy rich	UNSET	UNSET	
5132	5160	störanfällig	prone to malfunction	UNSET	UNSET	
5133	5161	strafprozessual	relating to criminal procedure	UNSET	UNSET	
5134	5162	strapaziös	exhausting/strenuous	UNSET	UNSET	
5135	5163	streitbefangen	in dispute	UNSET	UNSET	
5136	5164	strenggläubig	devout	UNSET	UNSET	
5137	5165	stutzig	puzzled/suspicious	UNSET	UNSET	
5138	5166	sudanesisch	Sudanese	UNSET	UNSET	
5139	5167	südosteuropäisch	south-eastern European	UNSET	UNSET	
5140	5168	suggestiv	leading (question), manipulative	UNSET	UNSET	
5141	5169	sündhaft	sinful	UNSET	UNSET	
5142	5170	tiermedizinisch	veterinary	UNSET	UNSET	
5143	5171	torffrei	free of peat	UNSET	UNSET	
5144	5172	transient	transient	UNSET	UNSET	
5145	5173	trashig	trashy	UNSET	UNSET	
5146	5174	trüb	cloudy/murky (liquid); overcast, gloomy	UNSET	UNSET	
5147	5175	tschetschenisch	Chechen	UNSET	UNSET	
5148	5176	tückisch	insidious/malicious/pernicious	UNSET	UNSET	
5149	5177	türkischstämmig	of Turkish origin	UNSET	UNSET	
5150	5178	tyrrhenisch	Tyrrhenian	UNSET	UNSET	
5151	5179	überlebensfähig	capable of surviving/survivable/viable	UNSET	UNSET	
5152	5180	überschäumend	exuberant/effervescent	UNSET	UNSET	
5153	5181	ubiquitär	ubiquitous	UNSET	UNSET	
5154	5182	unablässig	incessant/unremitting	UNSET	UNSET	
5155	5183	unabweisbar	undeniable/compelling/that cannot be turned down	UNSET	UNSET	
5156	5184	unangebracht	inappropriate	B2	UNSET	
5157	5185	unaufmerksam	inattentive	UNSET	UNSET	
5158	5186	unbewacht	unguarded	UNSET	UNSET	
5159	5187	undankbar	ungrateful; (of a task) thankless	UNSET	UNSET	
5160	5188	undemokratisch	undemocratic	UNSET	UNSET	
5161	5189	unerforscht	unexplored	UNSET	UNSET	
5162	5190	unfrei	unfree	UNSET	UNSET	
5163	5191	ungedeckt	uncovered/unsecured; (of a cheque) bounced	UNSET	UNSET	
5164	5192	unhinterfragt	unquestioned	UNSET	UNSET	
5165	5193	unkoordiniert	uncoordinated	UNSET	UNSET	
5166	5194	unkorrekt	incorrect	UNSET	UNSET	
5167	5195	unnormal	abnormal	UNSET	UNSET	
5168	5196	unsportlich	unathletic/unsportsmanlike	UNSET	UNSET	
5169	5197	unternehmungslustig	enterprising	UNSET	UNSET	
5170	5198	unverdaulich	indigestible	UNSET	UNSET	
5171	5199	unverdrossen	undaunted/unflagging	UNSET	UNSET	
5172	5200	unvertretbar	indefensible/unjustifiable	UNSET	UNSET	
5173	5201	unverwundbar	invulnerable	UNSET	UNSET	
5174	5202	ventral	ventral	UNSET	UNSET	
5175	5203	veränderlich	alterable/changeable/mutable	UNSET	UNSET	
5176	5204	verantwortbar	justifiable	UNSET	UNSET	
5177	5205	verblüfft	amazed/astonished/staggered	UNSET	UNSET	
5178	5206	verbrecherisch	criminal	UNSET	UNSET	
5179	5207	verdreckt	dirty/filthy/manky	UNSET	UNSET	
5180	5208	verfahrensrechtlich	procedural	UNSET	UNSET	
5181	5209	verfassungsgebend	constitution-making/constituent	UNSET	UNSET	
5182	5210	verfassungskonform	constitutional	UNSET	UNSET	
5183	5211	verflucht	cursed/damned	UNSET	UNSET	
5184	5212	veritabel	veritable	UNSET	UNSET	
5185	5213	verkrustet	crusted/encrusted/sclerotic	UNSET	UNSET	
5186	5214	verlegen	embarrassed/self-conscious	UNSET	UNSET	
5187	5215	verletzungsbedingt	due to injury/injury-related	UNSET	UNSET	
5188	5216	verwundbar	vulnerable	UNSET	UNSET	
5189	5217	verzinslich	interest-bearing	UNSET	UNSET	
5190	5218	viereckig	square/quadrilateral	UNSET	UNSET	
5191	5219	viermalig	four-time, occurring four times	UNSET	UNSET	
5192	5220	vierrädrig	four-wheeled	UNSET	UNSET	
5193	5221	virulent	virulent	UNSET	UNSET	
5194	5222	viszeral	visceral	UNSET	UNSET	
5195	5223	vogtländisch	of the Vogtland	UNSET	UNSET	
5196	5224	volkseigen	owned by the people	UNSET	UNSET	
5197	5225	vorgeblich	alleged/pretended	UNSET	UNSET	
5198	5226	vorhergesagt	predicted/projected	UNSET	UNSET	
5199	5227	vorschriftsgemäß	in accordance with regulation	UNSET	UNSET	
5200	5228	voyeuristisch	voyeuristic	UNSET	UNSET	
5201	5229	vulgär	vulgar	UNSET	UNSET	
5202	5230	warmblütig	warm-blooded	UNSET	UNSET	
5203	5231	wasserhaltig	containing water	UNSET	UNSET	
5204	5232	wasserreich	rich in water	UNSET	UNSET	
5205	5233	wehrlos	defenceless/vulnerable	UNSET	UNSET	
5206	5234	weitverzweigt	widely ramified	UNSET	UNSET	
5207	5235	wellenartig	wavelike	UNSET	UNSET	
5208	5236	werbewirksam	promotionally effective	UNSET	UNSET	
5209	5237	widerstandslos	unresisting	UNSET	UNSET	
5210	5238	wiederaufladbar	rechargeable	UNSET	UNSET	
5211	5239	wirkmächtig	powerful/effective	UNSET	UNSET	
5212	5240	wissenschaftsbasiert	science based/science-based	UNSET	UNSET	
5213	5241	wissentlich	knowingly	UNSET	UNSET	
5214	5242	witterungsbedingt	conditioned by atmospheric conditions	UNSET	UNSET	
5215	5243	wollig	woolly	UNSET	UNSET	
5216	5244	wüst	desolate/barren; wild, chaotic, filthy	C1	UNSET	
5217	5245	zahnlos	edentulous/tame/toothless	UNSET	UNSET	
5218	5246	zehnminütig	ten-minute	UNSET	UNSET	
5219	5247	zickig	stroppy/bitchy/touchy	UNSET	UNSET	
5220	5248	zirkulär	circular	UNSET	UNSET	
5221	5249	zurechenbar	attributable/imputable	UNSET	UNSET	
5222	5250	zusammengehörig	belonging together	UNSET	UNSET	
5223	5252	zweischneidig	double-edged	UNSET	UNSET	
5224	5253	zwölfmonatig	twelve-month	UNSET	UNSET	
5225	5254	abergläubisch	superstitious	UNSET	UNSET	
5226	5255	abgetragen	worn-out	UNSET	UNSET	
5227	5256	abhörsicher	tap-proof/secure from eavesdropping	UNSET	UNSET	
5228	5257	abiotisch	abiotic	UNSET	UNSET	
5229	5258	abrasiv	abrasive	UNSET	UNSET	
5230	5259	abschätzig	derogatory/disparaging	UNSET	UNSET	
5231	5260	abtrennbar	detachable/removable/separable	UNSET	UNSET	
5232	5261	abwaschbar	washable	C1	UNSET	
5233	5262	alkoholbedingt	alcohol-related	UNSET	UNSET	
5234	5263	allseitig	on all sides/universal/all-round	UNSET	UNSET	
5235	5264	allwöchentlich	weekly	UNSET	UNSET	
5236	5265	altgedient	long-serving/long-standing/longstanding	UNSET	UNSET	
5237	5266	althochdeutsch	Old High German	UNSET	UNSET	
5238	5267	amtsfrei	free of office	UNSET	UNSET	
5239	5268	anachronistisch	anachronistic/anachronous	UNSET	UNSET	
5240	5269	anaerob	anaerobic	UNSET	UNSET	
5241	5270	anatolisch	Anatolian	UNSET	UNSET	
5242	5271	andächtig	devotional/devout/devoutly	UNSET	UNSET	
5243	5272	androgyn	androgynous	UNSET	UNSET	
5244	5273	anglikanisch	Anglican	UNSET	UNSET	
5245	5274	angloamerikanisch	Anglo-American	UNSET	UNSET	
5246	5275	antriebslos	listless/lacking drive	UNSET	UNSET	
5247	5276	anzüglich	suggestive/lewd/insinuating	UNSET	UNSET	
5248	5277	apathisch	apathetic/indifferent	UNSET	UNSET	
5249	5278	arbeitsreich	busy/full of work	UNSET	UNSET	
5250	5279	arbeitswissenschaftlich	work-science-related	UNSET	UNSET	
5251	5280	aristokratisch	aristocratic	UNSET	UNSET	
5252	5281	artifiziell	artificial/unnatural	UNSET	UNSET	
5253	5282	aserbaidschanisch	Azerbaijani/Azerbaijanian	UNSET	UNSET	
5254	5283	assoziativ	associative	UNSET	UNSET	
5255	5284	aufständisch	insurgent/insurrectionary	UNSET	UNSET	
5256	5285	auftragsgemäß	as ordered/in accordance with the order (or: the brief)	UNSET	UNSET	
5257	5286	ausreisepflichtig	obliged to leave the country	UNSET	UNSET	
5258	5287	außerparlamentarisch	extra-parliamentary	UNSET	UNSET	
5259	5288	auswertbar	evaluable/analysable	UNSET	UNSET	
5260	5289	autochthon	autochthonous	UNSET	UNSET	
5261	5290	autogen	autogenous	UNSET	UNSET	
5262	5291	bairisch	Bavarian	UNSET	UNSET	
5263	5292	barbarisch	barbarian/barbaric/barbarous	UNSET	UNSET	
5264	5293	bauchfrei	midriff-baring	UNSET	UNSET	
5265	5294	baumbestanden	tree-covered	UNSET	UNSET	
5266	5295	begütert	affluent/wealthy	UNSET	UNSET	
5267	5296	berührungssensitiv	touch-sensitive	UNSET	UNSET	
5268	5297	beschreibbar	describable	UNSET	UNSET	
5269	5298	bestechend	striking/compelling	B2	UNSET	
5270	5299	betoniert	concreted	UNSET	UNSET	
5271	5300	beweisbar	provable	UNSET	UNSET	
5272	5301	bewölkt	cloudy	A1	UNSET	
5273	5302	bieder	bourgeois/conservative/conventional	B2	UNSET	
5274	5303	bildgewaltig	visually powerful	UNSET	UNSET	
5275	5304	bioaktiv	bioactive	UNSET	UNSET	
5276	5305	bitterböse	furious/livid	UNSET	UNSET	
5277	5306	bituminös	bituminous	UNSET	UNSET	
5278	5307	blad	fat/chubby (Austrian/Bavarian)	UNSET	UNSET	
5279	5308	blaugrün	blue-green/teal	UNSET	UNSET	
5280	5309	blitzsauber	spotlessly clean	UNSET	UNSET	
5281	5310	blutrünstig	bloodthirsty/gory	UNSET	UNSET	
5282	5311	böig	gusty/squally	UNSET	UNSET	
5283	5312	breitenwirksam	reaching a broad audience/broadly effective	UNSET	UNSET	
5284	5313	brieflich	by letter/epistolary	UNSET	UNSET	
5285	5314	bruchstückhaft	fragmentary/scrappy	UNSET	UNSET	
5286	5315	bürgerkriegsähnlich	civil-war-like	UNSET	UNSET	
5287	5316	chorisch	choral	UNSET	UNSET	
5288	5317	cineastisch	cinematic	UNSET	UNSET	
5289	5318	citynah	close to the city centre	UNSET	UNSET	
5290	5319	despotisch	despotic	UNSET	UNSET	
5291	5320	deterministisch	deterministic	UNSET	UNSET	
5292	5321	deutschnational	German-nationalist	UNSET	UNSET	
5293	5322	devot	submissive	UNSET	UNSET	
5294	5323	diabolisch	diabolic	UNSET	UNSET	
5295	5324	diametral	diametric/diametrical	UNSET	UNSET	
5296	5325	dilettantisch	amateurish/dilettante	UNSET	UNSET	
5297	5326	diskutabel	debatable/discussable	UNSET	UNSET	
5298	5327	doppelwandig	double-walled	UNSET	UNSET	
5299	5328	dornig	thorny	UNSET	UNSET	
5300	5329	drahtig	wiry	UNSET	UNSET	
5301	5330	dreiminütig	three-minute	UNSET	UNSET	
5302	5331	dreiseitig	three-sided/three-page/trilateral	UNSET	UNSET	
5303	5332	dreistöckig	three-story	UNSET	UNSET	
5304	5333	dreitürig	three-door	UNSET	UNSET	
5305	5334	drittletzte	antepenultimate/last but two/third from last	UNSET	UNSET	
5306	5335	dröge	boring/dry	UNSET	UNSET	
5307	5336	drollig	funny, quaint, cute	UNSET	UNSET	
5308	5337	durchtrainiert	well-trained/toned	UNSET	UNSET	
5309	5338	dystopisch	dystopian/dystopic	UNSET	UNSET	
5310	5339	ebenmäßig	even/regular	UNSET	UNSET	
5311	5340	ehern	of bronze/iron; (fig.) unshakeable, iron-clad	UNSET	UNSET	
5312	5341	eierlegend	egg-laying/oviparous	UNSET	UNSET	
5313	5342	eigeninitiativ	self-initiated	UNSET	UNSET	
5314	5343	einfallslos	unimaginative	UNSET	UNSET	
5315	5344	einminütig	one-minute	UNSET	UNSET	
5316	5345	einstufig	single-stage	UNSET	UNSET	
5317	5346	einzellig	single-celled/unicellular	UNSET	UNSET	
5318	5347	ellenlang	endless/interminable/lengthy	UNSET	UNSET	
5319	5348	elternlos	parentless	UNSET	UNSET	
5320	5349	emotionsgeladen	emotionally charged	UNSET	UNSET	
5321	5350	endogen	endogenous	UNSET	UNSET	
5322	5351	endzeitlich	apocalyptic	UNSET	UNSET	
5323	5352	entgeltfrei	free of charge/at no cost	UNSET	UNSET	
5324	5353	enzyklopädisch	encyclopaedic	UNSET	UNSET	
5325	5354	erdig	earthy	UNSET	UNSET	
5326	5355	eritreisch	Eritrean	UNSET	UNSET	
5327	5356	erkenntlich	recognisable	UNSET	UNSET	
5328	5357	erstrebt	desired/pursued/strived	UNSET	UNSET	
5329	5358	etymologisch	etymological/etymologically	UNSET	UNSET	
5330	5359	exterritorial	exterritorial	UNSET	UNSET	
5331	5360	fabrikneu	brand new	UNSET	UNSET	
5332	5361	fälschlich	falsely/incorrectly	UNSET	UNSET	
5333	5362	feinmotorisch	fine-motor	UNSET	UNSET	
5334	5363	fensterlos	windowless	UNSET	UNSET	
5335	5364	fernmündlich	by telephone (formal/official register)	UNSET	UNSET	
5336	5365	festlegbar	establishable	UNSET	UNSET	
5337	5366	fettlöslich	fat-soluble/liposoluble	UNSET	UNSET	
5338	5367	feuerrot	fire red/fire-red	UNSET	UNSET	
5339	5368	finanzstark	financially strong	UNSET	UNSET	
5340	5369	fleischig	fleshy	UNSET	UNSET	
5341	5370	flippig	funky/quirky/off-beat	UNSET	UNSET	
5342	5371	formbeständig	shape-retaining	UNSET	UNSET	
5343	5372	freiheitsliebend	freedom-loving	UNSET	UNSET	
5344	5373	fremdartig	strange/alien	UNSET	UNSET	
5345	5374	fundamentalistisch	fundamentalist	UNSET	UNSET	
5346	5375	fünfminütig	five-minute	UNSET	UNSET	
5347	5376	furchteinflößend	frightening	UNSET	UNSET	
5348	5377	furchterregend	frightening/terrifying	UNSET	UNSET	
5349	5378	fußend	based on	UNSET	UNSET	
