row	rank	article	word	plural	english	cefrLevel	flags
11955	11451	die	Anwartschaft	Anwartschaften	entitlement/prospective right	UNSET	
11956	11452	das	Ar	Ar	are	UNSET	
11957	11453	das	Arbeitseinkommen	Arbeitseinkommen	earned income/labor income	UNSET	
11958	11454	der	Arztbrief	Arztbriefe	doctor's letter/medical report	UNSET	
11959	11455	die	Aster	Astern	aster	UNSET	
11960	11456	der	Asteroid	Asteroiden	asteroid	UNSET	
11961	11457	der	Atemschutz	—	breathing protection/respiratory protection	UNSET	
11962	7574	die	Atomenergie	Atomenergien	atomic energy/nuclear energy	B2	
11963	11459	das	Atrium	Atrien	atrium	UNSET	
11964	11460	das	Aufbauseminar	Aufbauseminare	advanced seminar	UNSET	
11965	11461	die	Auffrischung	Auffrischungen	refresher/freshening up	UNSET	
11966	11462	der	Aufschluss	Aufschlüsse	information/clarification	UNSET	
11967	11463	der	Aufschub	Aufschübe	continuance/delay/extension	UNSET	
11968	11464	der	Aufwärtstrend	Aufwärtstrends	upward trend	UNSET	
11969	11465	die	Ausnahmesituation	Ausnahmesituationen	exceptional situation/emergency	UNSET	
11970	11466	der	Auspuff	Auspuffe	exhaust/exhaust pipe/system	UNSET	
11971	11467	der	Auswuchs	Auswüchse	outgrowth/excess	UNSET	
11972	11468	der	Auswurf	Auswürfe	discharge, ejection; (medical) sputum	UNSET	
11973	11469	das	Automatikgetriebe	Automatikgetriebe	automatic gearbox/automatic transmission	UNSET	
11974	11470	der	Auwald	Auwälder	riparian forest	UNSET	
11975	11471	der	Backstein	Backsteine	brick	UNSET	
11976	11472	der	Badeort	Badeorte	beach resort/seaside resort/spa	UNSET	
11977	11473	das	Bahngleis	Bahngleise	railway track/platform track	UNSET	
11978	3183	die	Bankleitzahl	Bankleitzahlen	sort code/bank code	B1	
11979	11475	die	Barrikade	Barrikaden	barricade	UNSET	
11980	11476	das	Bauernhaus	Bauernhäuser	farmhouse	UNSET	
11981	11477	das	Bäumchen	Bäumchen	small tree/sapling	UNSET	
11982	11478	der	Baumwipfelpfad	Baumwipfelpfade	treetop walkway	UNSET	
11983	11479	der	Bauunternehmer	Bauunternehmer	building contractor	UNSET	
11984	11480	der	Beratungsdienst	Beratungsdienste	advisory service/counseling service	UNSET	
11985	11481	das	Bergland	Bergländer	mountainous country/highland	UNSET	
11986	11482	der	Berufsschüler	Berufsschüler	vocational school student	UNSET	
11987	11483	der	Bestatter	Bestatter	funeral director/mortician/undertaker	UNSET	
11988	11484	die	Bestrafung	Bestrafungen	penalisation/penalty/punishment	UNSET	
11989	11485	die	Bewegungsmöglichkeit	Bewegungsmöglichkeiten	possibility of movement/mobility option	UNSET	
11990	3184	das	Bewerbungsschreiben	Bewerbungsschreiben	application letter	B1	
11991	11487	die	Bewusstlosigkeit	—	unconsciousness	UNSET	
11992	11488	der	Bläser	Bläser	wind player/blower	UNSET	
11993	8723	die	Blasmusik	Blasmusiken	brass band music/wind music	C1	
11994	11490	der	Blitzschlag	Blitzschläge	lightning strike	UNSET	
11995	11491	der	Blühstreifen	Blühstreifen	wildflower strip	UNSET	
11996	11492	die	Bodenbearbeitung	Bodenbearbeitungen	tillage/tilling	UNSET	
11997	8724	der	Böller	Böller	firecracker/saluting gun	C1	
11998	11494	die	Bootsfahrt	Bootsfahrten	boat trip/boating trip	UNSET	
11999	11495	die	Borste	Borsten	bristle	UNSET	
12000	11496	die	Brennnessel	Brennnesseln	nettle/stinging nettle	UNSET	
12001	11497	der	Brückenbau	Brückenbauten	bridge building	UNSET	
12002	11498	der	Bücherschrank	Bücherschränke	bookcase	UNSET	
12003	11499	der	Buddha	Buddhas	Buddha/Buddhahood	UNSET	
12004	11500	die	Bundesversammlung	Bundesversammlungen	Federal Convention/Federal Assembly	UNSET	
12005	11501	der	Bürge	Bürgen	guarantor/surety	UNSET	
12006	11502	der	Butler	Butler	butler	UNSET	
12007	11503	der	Cappuccino	Cappuccinos	cappuccino	UNSET	
12008	11504	das	Chassis	Chassis	chassis	UNSET	
12009	11505	der	Christbaum	Christbäume	Christmas tree	UNSET	
12010	11506	die	Chronologie	Chronologien	chronology	UNSET	
12011	11507	das	Clubhaus	Clubhäuser	clubhouse	UNSET	
12012	11508	der	Dachziegel	Dachziegel	roof tile	UNSET	
12013	11509	die	Dampfmaschine	Dampfmaschinen	steam engine	UNSET	
12014	11510	die	Dämpfung	Dämpfungen	damping	UNSET	
12015	11511	der	Dekor	Dekore	decor	UNSET	
12016	11512	das	Deo	Deos	deodorant	UNSET	
12017	11513	die	Dialyse	Dialysen	dialysis	UNSET	
12018	11514	das	Digitalradio	—	digital radio	UNSET	
12019	11515	die	Diversifikation	Diversifikationen	diversification	UNSET	
12020	11516	die	Doku	Dokus	documentary	UNSET	
12021	1679	der	Döner	Döner	kebab	A1	
12022	11518	die	Doppelhaushälfte	Doppelhaushälften	semi-detached house	UNSET	
12023	11519	der	Dortmunder	Dortmunder	person from Dortmund	UNSET	
12024	11520	die	Dramatik	—	drama	UNSET	
12025	11521	der	Dreijährige	Dreijährigen	three-year-old	UNSET	adjectivalNoun
12026	11522	die	Dunstabzugshaube	Dunstabzugshauben	extractor hood/range hood	UNSET	
12027	11523	das	Eigengewicht	Eigengewichte	own weight/dead weight	UNSET	
12028	11524	die	Eigentümergemeinschaft	Eigentümergemeinschaften	community of owners	UNSET	
12029	11525	der	Eileiter	Eileiter	Fallopian tube/oviduct/salpinx	UNSET	
12030	11526	das	Einatmen	—	inhaling	UNSET	
12031	11527	der	Einkaufskorb	Einkaufskörbe	shopping basket	UNSET	
12032	11528	der	Einkaufspreis	Einkaufspreise	buying price	UNSET	
12033	11529	die	Einlagerung	Einlagerungen	storage	UNSET	
12034	11531	der	Einsturz	Einstürze	collapse/structural failure	UNSET	
12035	11532	der	Eisberg	Eisberge	iceberg	UNSET	
12036	11533	der	Eklat	Eklats	scandal/stir	UNSET	
12037	1685	die	Empfängerin	Empfängerinnen	recipient (female)	A1	
12038	11535	die	Entstehungszeit	Entstehungszeiten	time of origin	UNSET	
12039	11536	das	Epos	Epen	epic	UNSET	
12040	11537	die	Erstversorgung	Erstversorgungen	initial treatment/first care	UNSET	
12041	11538	das	Ertrinken	—	drowning	UNSET	
12042	11539	das	Erwachen	—	awakening/realisation	UNSET	
12043	11540	die	Erwerbung	Erwerbungen	acquisition	UNSET	
12044	11541	die	Evakuierung	Evakuierungen	evacuation	UNSET	
12045	11542	die	Exekutive	Exekutiven	executive	UNSET	
12046	11543	der	Expressionismus	—	expressionism	UNSET	
12047	11544	die	Fachbibliothek	Fachbibliotheken	specialist library/academic library	UNSET	
12048	11545	der	Fachschaftsrat	Fachschaftsräte	departmental student council	UNSET	
12049	11546	die	Fachwissenschaft	Fachwissenschaften	specialist discipline/academic field	UNSET	
12050	11547	der	Fahrplanwechsel	Fahrplanwechsel	timetable change/schedule change	UNSET	
12051	4589	der	Fahrradweg	Fahrradwege	bicycle path/bike lane	C1	
12052	11549	das	Fahrtenbuch	Fahrtenbücher	driver's logbook	UNSET	
12053	11550	der	Fahrzeugbrief	Fahrzeugbriefe	vehicle registration document	UNSET	
12054	11551	die	Familienministerin	Familienministerinnen	family minister	UNSET	
12055	11552	die	Fastnacht	—	Shrove Tuesday/Shrovetide/carnival	UNSET	
12056	11553	das	Feeling	Feelings	feeling	UNSET	
12057	11554	die	Feministin	Feministinnen	feminist	UNSET	
12058	11555	der	Ferienort	Ferienorte	resort	UNSET	
12059	11556	der	Fernsehturm	Fernsehtürme	television tower	UNSET	
12060	11557	das	Fernwärmenetz	Fernwärmenetze	district heating network	UNSET	
12061	11558	die	Filmförderung	Filmförderungen	film funding	UNSET	
12062	11559	die	Filterblase	Filterblasen	filter bubble	UNSET	
12063	11560	der	Finanzberater	Finanzberater	financial advisor	UNSET	
12064	11561	die	Finanzbranche	Finanzbranchen	financial sector/finance industry	UNSET	
12065	11562	das	Firmenjubiläum	Firmenjubiläen	company anniversary	UNSET	
12066	11563	der	Fleischkonsum	—	meat consumption	UNSET	
12067	11564	der	Flitzer	Flitzer	speedster/streaker	UNSET	
12068	11565	die	Flüchtlingsfamilie	Flüchtlingsfamilien	refugee family	UNSET	
12069	11566	der	Foodtruck	Foodtrucks	food truck	UNSET	
12070	11567	die	Förderungsmöglichkeit	Förderungsmöglichkeiten	funding opportunity	UNSET	
12071	11568	der	Forschungsbericht	Forschungsberichte	research report	UNSET	
12072	11569	die	Frauenbewegung	Frauenbewegungen	women's movement	UNSET	
12073	11570	der	Frontmann	Frontmänner	frontman	UNSET	
12074	11571	der	Fühler	Fühler	feeler/sensor	UNSET	
12075	11572	das	Funkhaus	Funkhäuser	broadcasting house	UNSET	
12076	11573	der	Fürstbischof	Fürstbischöfe	prince-bishop	UNSET	
12077	11574	der	Fußballspieler	Fußballspieler	footballer/football player	UNSET	
12078	11575	der	Gabelstapler	Gabelstapler	fork lift/fork-lift/forklift truck	UNSET	
12079	11576	die	Gallenblase	Gallenblasen	gall bladder	UNSET	
12080	11577	die	Garde	Garden	guard	UNSET	
12081	11578	der	Gartenabfall	Gartenabfälle	garden waste	UNSET	
12082	4197	der	Gastarbeiter	Gastarbeiter	foreign worker/guest worker/migrant worker	B2	
12083	11580	der	Gastraum	Gasträume	dining room/guest room	UNSET	
12084	11581	der	Gedankengang	Gedankengänge	train of thought	UNSET	
12085	11582	die	Gefährlichkeit	—	dangerousness	UNSET	
12086	11583	der	Gefallene	Gefallenen	fallen soldier	UNSET	adjectivalNoun
12087	11584	der	Gegenwind	—	headwind	UNSET	
12088	11585	die	Gehaltserhöhung	Gehaltserhöhungen	pay raise/pay rise/salary increase	UNSET	
12089	11586	die	Gelatine	Gelatinen	gelatin/jelly	UNSET	
12090	11587	die	Gesamthöhe	Gesamthöhen	total height	UNSET	
12091	11588	der	Geschichtsunterricht	—	history class/history lesson	UNSET	
12092	1920	das	Geschirr	Geschirre	cookware/crockery/dishes	A1	
12093	11590	der	Gesichtsausdruck	Gesichtsausdrücke	facial expression	UNSET	
12094	8636	das	Gesprächsthema	Gesprächsthemen	conversation subject	A1	
12095	11592	die	Gewaltherrschaft	Gewaltherrschaften	tyranny/despotic rule	UNSET	
12096	11593	die	Gewichtsreduktion	Gewichtsreduktionen	weight reduction	UNSET	
12097	11594	die	Glaubensfrage	Glaubensfragen	question of faith	UNSET	
12098	11595	der	Gleichgewichtssinn	Gleichgewichtssinne	sense of balance	UNSET	
12099	11596	die	Gleichgültigkeit	Gleichgültigkeiten	apathy/indifference/nonchalance	UNSET	
12100	11597	das	Goodie	Goodies	freebie	UNSET	
12101	11598	die	Gottheit	Gottheiten	deity	UNSET	
12102	11599	der	Gradmesser	Gradmesser	gauge/yardstick	UNSET	
12103	3185	die	Gratulation	Gratulationen	congratulations	B1	
12104	11601	die	Grausamkeit	Grausamkeiten	cruelty/atrocity	UNSET	
12105	11602	das	Grillfest	Grillfeste	barbecue	UNSET	
12106	11603	die	Grundeinstellung	Grundeinstellungen	basic attitude/default setting	UNSET	
12107	11604	die	Grundlinie	Grundlinien	baseline	UNSET	
12108	11605	der	Grünkohl	Grünkohle	kale	UNSET	
12109	11606	die	Gutachterin	Gutachterinnen	expert/assessor	UNSET	
12110	11607	die	Halswirbelsäule	Halswirbelsäulen	cervical spine	UNSET	
12111	11608	das	Handelsabkommen	Handelsabkommen	trade agreement	UNSET	
12112	11609	der	Handlauf	Handläufe	handrail	UNSET	
12113	11610	die	Hanglage	Hanglagen	hillside location/slope	UNSET	
12114	11611	die	Hantel	Hanteln	barbell/dumbbell	UNSET	
12115	11612	der	Hauptgewinn	Hauptgewinne	grand prize	UNSET	
12116	11613	die	Hautschicht	Hautschichten	skin layer	UNSET	
12117	11614	die	Heimatregion	Heimatregionen	home region	UNSET	
12118	11615	die	Hightech	—	hi-tech/high tech/high-tech	UNSET	
12119	11616	die	Hintertür	Hintertüren	back door/loophole/tradesman's entrance	UNSET	
12120	11617	der	Hippie	Hippies	hippie	UNSET	
12121	11618	der	Historismus	Historismen	historicism/historism	UNSET	
12122	11619	das	Hochland	Hochländer	highlands	UNSET	
12123	11620	die	Hochsaison	—	peak season	UNSET	
12124	11621	die	Holzart	Holzarten	kind of wood/type of wood	UNSET	
12125	3186	die	Hörerin	Hörerinnen	listener (female)	A2	
12126	11623	die	Hotelkette	Hotelketten	hotel chain	UNSET	
12127	11624	die	Humanität	—	humanity	UNSET	
12128	11625	der	Hybride	Hybriden	crossbreed/hybrid	UNSET	
12129	4590	die	Ignoranz	—	ignorance (wilful ignorance)	C1	
12130	11627	die	Immunabwehr	—	immune defense	UNSET	
12131	11628	die	Immunität	Immunitäten	immunity	UNSET	
12132	11629	der	Informationsbedarf	Informationsbedarfe	information need	UNSET	
12133	4592	der	Ingwer	Ingwer	ginger	C1	
12134	11631	der	Innendienst	—	office-based staff/internal service	UNSET	
12135	11632	die	Interessenlage	Interessenlagen	interest situation	UNSET	
12136	11633	der	Interviewpartner	Interviewpartner	interview partner	UNSET	
12137	11634	das	Jagdschloss	Jagdschlösser	hunting lodge/hunting seat	UNSET	
12138	11635	der	Jahreszins	Jahreszinsen	annual interest rate	UNSET	
12139	11636	das	Jenseits	—	afterlife	UNSET	
12140	3187	die	Jogginghose	Jogginghosen	tracksuit bottoms/joggers	B1	
12141	11638	die	Jubiläumsfeier	Jubiläumsfeiern	anniversary celebration	UNSET	
12142	11639	der	Kahn	Kähne	flat-bottomed boat	UNSET	
12143	11640	der	Kalkül	Kalküle	calculations/calculus	UNSET	
12144	1689	das	Karate	—	karate	A1	
12145	11642	das	Kärtchen	Kärtchen	little card	UNSET	
12146	11643	der	Kartoffelsalat	Kartoffelsalate	potato salad	UNSET	
12147	11644	die	Kartonage	Kartonagen	cardboard packaging	UNSET	
12148	11645	der	Katastrophenfall	Katastrophenfälle	disaster situation	UNSET	
12149	11646	der	Katzensprung	Katzensprünge	stone's throw	UNSET	
12150	11647	die	Kelle	Kellen	trowel/ladle	UNSET	
12151	11648	der	Kerzenschein	—	candlelight	UNSET	
12152	11649	die	Kinderkrankenschwester	Kinderkrankenschwestern	pediatric nurse	UNSET	
12153	8727	die	Kindheitserinnerung	Kindheitserinnerungen	childhood memory	C1	
12154	11651	der	Kirchenbau	Kirchenbauten	church building	UNSET	
12155	11652	der	Kirchenchor	Kirchenchöre	church choir	UNSET	
12156	11653	die	Klebe	Kleben	glue/adhesive	UNSET	
12157	11654	der	Kleber	Kleber	adhesive/glue/gluten	UNSET	
12158	11655	das	Kleinkindalter	—	toddler age/early childhood	UNSET	
12159	8728	der	Klettverschluss	Klettverschlüsse	Velcro/hook and loop fastener/touch fastener	C1	
12160	3188	die	Klingel	Klingeln	bell	B1	
12161	11658	die	Klitoris	Klitoris	clitoris	UNSET	
12162	11659	der	Knabe	Knaben	boy/lad	UNSET	
12163	11660	der	Kodex	Kodexe	code/codex/manuscript	UNSET	
12164	11661	der	Kohlenwasserstoff	Kohlenwasserstoffe	hydrocarbon	UNSET	
12165	11662	der	Kolben	Kolben	piston	UNSET	
12166	11663	der	Kolumnist	Kolumnisten	columnist	UNSET	
12167	11664	der	Komet	Kometen	comet	UNSET	
12168	11665	der	Komposthaufen	Komposthaufen	compost heap	UNSET	
12169	11666	die	Konserve	Konserven	canned food/preserve	UNSET	
12170	11667	die	Kontamination	Kontaminationen	contamination	UNSET	
12171	11668	der	Konzernumsatz	Konzernumsätze	group sales	UNSET	
12172	11669	die	Koppel	Koppeln	paddock/pasture	UNSET	
12173	11670	das	Kosmetikprodukt	Kosmetikprodukte	cosmetic product	UNSET	
12174	11671	die	Kostenfalle	Kostenfallen	cost trap	UNSET	
12175	11672	die	Kostensteigerung	Kostensteigerungen	cost increase	UNSET	
12176	11673	die	Krabbe	Krabben	crab/crocket	UNSET	
12177	11674	der	Krankentransport	Krankentransporte	ambulance transport	UNSET	
12178	11675	der	Kreuzgang	Kreuzgänge	cloister	UNSET	
12179	11676	der	Kreuzzug	Kreuzzüge	crusade	UNSET	
12180	11677	das	Kriegsschiff	Kriegsschiffe	warship	UNSET	
12181	11678	das	Kriegsverbrechen	Kriegsverbrechen	war crime	UNSET	
12182	11679	die	Kripo	Kripos	criminal investigation department	UNSET	
12183	11680	der	Kroate	Kroaten	Croat/Croatian	UNSET	
12184	11681	die	Krücke	Krücken	crutch	UNSET	
12185	11682	die	Kruste	Krusten	crust	UNSET	
12186	11683	der	Kuckuck	Kuckucke	cuckoo	UNSET	
12187	11684	die	Kufe	Kufen	runner/skid	UNSET	
12188	11685	der	Kundenkreis	Kundenkreise	customer base/clientele	UNSET	
12189	11686	die	Kündigungsschutzklage	Kündigungsschutzklagen	action for unfair dismissal	UNSET	
12190	11687	die	Kunstpädagogik	Kunstpädagogiken	art education	UNSET	
12191	11688	die	Kuvertüre	Kuvertüren	couverture (chocolate coating)	UNSET	
12192	11689	der	Lacher	Lacher	laugh/laughing	UNSET	
12193	11690	das	Landwirtschaftsministerium	Landwirtschaftsministerien	ministry of agriculture	UNSET	
12194	11691	der	Laserstrahl	Laserstrahlen	laser beam	UNSET	
12195	11692	die	Lebensenergie	Lebensenergien	life energy/life force/vitality	UNSET	
12196	11693	die	Lebensrealität	Lebensrealitäten	life reality	UNSET	
12197	11694	die	Lebenswoche	Lebenswochen	week of life	UNSET	
12198	11695	die	Lebertransplantation	Lebertransplantationen	liver transplant	UNSET	
12199	11696	die	Legierung	Legierungen	alloy	UNSET	
12200	11697	die	Legitimität	—	legitimacy	UNSET	
12201	11698	das	Lehen	Lehen	fief	UNSET	
12202	11699	die	Leihe	Leihen	loan/loan for use	UNSET	
12203	11700	der	Lichtstrahl	Lichtstrahlen	beam of light/ray of light	UNSET	
12204	11701	die	Lichtung	Lichtungen	clearing/glade	UNSET	
12205	11702	die	Liebesbeziehung	Liebesbeziehungen	love affair	UNSET	
12206	11703	das	Ligaspiel	Ligaspiele	league match	UNSET	
12207	11704	der	Linienverkehr	Linienverkehre	scheduled service/regular traffic	UNSET	
12208	11705	die	Linkskurve	Linkskurven	left-hand bend	UNSET	
12209	11706	der	Logistikdienstleister	Logistikdienstleister	logistic service provider	UNSET	
12210	8729	die	Lohnkosten	Lohnkosten	wage costs/labour costs	C1	
12211	11708	die	Lufttemperatur	Lufttemperaturen	air temperature	UNSET	
12212	11709	der	Mähroboter	Mähroboter	robotic lawn mower	UNSET	
12213	11710	das	Makro	Makros	close-up view/closeup/macro	UNSET	
12214	11711	das	Mandala	Mandalas	mandala	UNSET	
12215	11712	der	Mandatsträger	Mandatsträger	elected official	UNSET	
12216	11713	der	Marktpreis	Marktpreise	market price	UNSET	
12217	11714	der	Mauersegler	Mauersegler	common swift	UNSET	
12218	11715	das	Mietauto	Mietautos	rental car/hire car	UNSET	
12219	11716	die	Militärdiktatur	Militärdiktaturen	military dictatorship	UNSET	
12220	11717	die	Milliardenhöhe	Milliardenhöhen	billions	UNSET	
12221	11718	die	Mindestmenge	Mindestmengen	minimum quantity	UNSET	
12222	11719	der	Mindestpreis	Mindestpreise	price floor	UNSET	
12223	11720	das	Mineral	Minerale	mineral	UNSET	
12224	11721	das	Monatsgehalt	Monatsgehälter	monthly wage	UNSET	
12225	11722	die	Monokultur	Monokulturen	monoculture	UNSET	
12226	11723	die	Morbidität	—	morbidity	UNSET	
12227	11724	die	Mortalität	—	mortality	UNSET	
12228	11725	die	Müllentsorgung	Müllentsorgungen	garbage disposal	UNSET	
12229	11726	die	Müllverbrennungsanlage	Müllverbrennungsanlagen	incineration plant	UNSET	
12230	7575	die	Muslimin	Musliminnen	Muslim woman	B2	
12231	11728	die	Nachbargemeinde	Nachbargemeinden	neighbouring municipality/community	UNSET	
12232	11729	der	Nachtfalter	Nachtfalter	moth	UNSET	
12233	11730	die	Nahrungskette	Nahrungsketten	food chain	UNSET	
12234	11731	das	Navigieren	—	navigating	UNSET	
12235	11732	der	Neandertaler	Neandertaler	Neanderthal man	UNSET	
12236	11733	der	Negativzins	Negativzinsen	negative interest rate	UNSET	
12237	11734	der	Neubeginn	Neubeginne	fresh start/new beginning	UNSET	
12238	11735	die	Neubewertung	Neubewertungen	re-evaluation	UNSET	
12239	11736	die	Nikolaikirche	Nikolaikirchen	St. Nicholas' Church	UNSET	
12240	11737	die	Notfallsituation	Notfallsituationen	emergency situation	UNSET	
12241	11738	die	Oberliga	Oberligen	top league/upper league	UNSET	
12242	11739	die	Objektivität	Objektivitäten	objectivity	UNSET	
12243	11740	die	Oktave	Oktaven	octave	UNSET	
12244	11741	der	Oldie	Oldies	oldie	UNSET	
12245	11742	der	Ölwechsel	Ölwechsel	oil change	UNSET	
12246	11743	das	Orakel	Orakel	oracle	UNSET	
12247	11744	die	Örtlichkeit	Örtlichkeiten	locality/place/site	UNSET	
12248	11745	die	Ostseite	Ostseiten	east side	UNSET	
12249	11746	der	Page	Pagen	bellboy/bellhop/bellman/page (attendant)	UNSET	
12250	11747	der	Palmengarten	Palmengärten	palm garden	UNSET	
12251	11748	das	Paper	Papers	paper	UNSET	
12252	11749	der	Paukenschlag	Paukenschläge	bombshell/drumbeat	UNSET	
12253	11750	der	Pauschalbetrag	Pauschalbeträge	lump sum	UNSET	
12254	11751	die	Pfingstferien	Pfingstferien	Whitsun holidays	UNSET	
12255	11752	das	Pharmaunternehmen	Pharmaunternehmen	pharmaceutical company	UNSET	
12256	7576	die	Physikerin	Physikerinnen	female physicist	B2	
12257	11754	der	Physikunterricht	—	physics lessons	UNSET	
12258	7577	die	Pipette	Pipetten	pipette	B2	
12259	11756	das	Platzverhältnis	Platzverhältnisse	space conditions/space available	UNSET	
12260	11757	der	Poker	—	das Poker / poker	UNSET	
12261	11758	die	Polizeibehörde	Polizeibehörden	police agency	UNSET	
12262	11759	der	Polyester	Polyester	polyester	UNSET	
12263	11760	der	Preisanstieg	Preisanstiege	price increase	UNSET	
12264	11761	das	Preisschild	Preisschilder	price tag	UNSET	
12265	11762	die	Premierministerin	Premierministerinnen	prime minister	UNSET	
12266	11763	der	Print	Prints	print	UNSET	
12267	11764	das	Profiling	—	profiling	UNSET	
12268	11765	der	Projektor	Projektoren	projector	UNSET	
12269	11766	der	Projektstart	Projektstarts	project start	UNSET	
12270	11767	die	Protestbewegung	Protestbewegungen	protest movement	UNSET	
12271	11768	der	Puder	Puder	powder	UNSET	
12272	11769	die	Querung	Querungen	crossing	UNSET	
12273	1690	die	Radiosendung	Radiosendungen	radio show	A1	
12274	11771	der	Rassist	Rassisten	racist	UNSET	
12275	11772	die	Raststätte	Raststätten	rest stop/service area	UNSET	
12276	11773	die	Rasur	Rasuren	shave	UNSET	
12277	11774	die	Raumluft	—	indoor air/room air	UNSET	
12278	11775	das	Rebhuhn	Rebhühner	grey partridge/partridge	UNSET	
12279	11776	die	Rebsorte	Rebsorten	grape variety	UNSET	
12280	11777	das	Rechtsgeschäft	Rechtsgeschäfte	legal transaction/transaction	UNSET	
12281	11778	das	Rechtsgutachten	Rechtsgutachten	legal opinion	UNSET	
12282	11779	die	Rechtsnorm	Rechtsnormen	legal norm	UNSET	
12283	11780	der	Rechtspopulist	Rechtspopulisten	right-wing populist	UNSET	
12284	11781	die	Redundanz	Redundanzen	redundancy	UNSET	
12285	11782	der	Reflektor	Reflektoren	reflector	UNSET	
12286	8730	der	Reggae	—	reggae	C1	
12287	11784	die	Rehabilitierung	Rehabilitierungen	rehabilitation	UNSET	
12288	11785	die	Reichsmark	—	Reichsmark	UNSET	
12289	8731	das	Renommee	Renommees	reputation	C1	
12290	11787	der	Rettungsweg	Rettungswege	escape route	UNSET	
12291	11788	der	Riesling	Rieslinge	Riesling	UNSET	
12292	11789	der	Roggen	Roggen	rye	UNSET	
12293	11790	der	Routinier	Routiniers	old hand/veteran	UNSET	
12294	11791	die	Rückblende	Rückblenden	flashback	UNSET	
12295	7578	der	Ruheraum	Ruheräume	quiet room/relaxation room	B2	
12296	11793	der	Rundblick	Rundblicke	panoramic view	UNSET	
