row	rank	word	english	cefrLevel	source	flags
3589	3613	histologisch	histologic/histological	UNSET	UNSET	
3590	3614	immobil	immobile	UNSET	UNSET	
3591	3615	israelitisch	Israelite	UNSET	UNSET	
3592	3616	kläglich	disappointing/lamentable/pathetic	UNSET	UNSET	
3593	3617	klangvoll	sonorous/melodious; (of a name) illustrious	UNSET	UNSET	
3594	3618	kölsch	Cologne (of Cologne, in the Cologne dialect)	UNSET	UNSET	
3595	3619	kreisförmig	circular	UNSET	UNSET	
3596	3620	kurzlebig	ephemeral/passing/short-lived	UNSET	UNSET	
3597	3621	löslich	soluble	UNSET	UNSET	
3598	3622	maligne	malignant	UNSET	UNSET	
3599	3623	martialisch	martial	UNSET	UNSET	
3600	3624	matschig	muddy	UNSET	UNSET	
3601	3625	meilenweit	miles away/by miles	UNSET	UNSET	
3602	3626	migrantisch	migrant	UNSET	UNSET	
3603	3627	mildtätig	benevolent/charitable	UNSET	UNSET	
3604	3628	miserabel	miserable	UNSET	UNSET	
3605	3629	monochrom	monochromatic/monochrome	UNSET	UNSET	
3606	3630	morphologisch	morphological	UNSET	UNSET	
3607	3631	mühselig	arduous/laborious/toilsome	UNSET	UNSET	
3608	3632	nährstoffarm	nutrient-poor/low in nutrients	UNSET	UNSET	
3609	3633	naturgetreu	true to nature/lifelike	UNSET	UNSET	
3610	3634	neudeutsch	modern German	UNSET	UNSET	
3611	3635	neugotisch	Neo-Gothic	UNSET	UNSET	
3612	3636	ortsfest	stationary/fixed in place	UNSET	UNSET	
3613	3637	patriotisch	patriotic	UNSET	UNSET	
3614	3638	pfleglich	careful/gentle	UNSET	UNSET	
3615	3639	pharmakologisch	pharmacologic/pharmacological	UNSET	UNSET	
3616	3640	plastikfrei	plastic-free	UNSET	UNSET	
3617	3641	pornografisch	pornographic	UNSET	UNSET	
3618	3642	postmodern	postmodern	UNSET	UNSET	
3619	3643	probat	appropriate/proven/suitable	UNSET	UNSET	
3620	3644	psychedelisch	psychedelic	UNSET	UNSET	
3621	3645	pulmonal	pulmonary	UNSET	UNSET	
3622	3646	putzig	cute/funny	UNSET	UNSET	
3623	3647	quälend	agonising/excruciating	UNSET	UNSET	
3624	3648	quelloffen	open source/open-source	UNSET	UNSET	
3625	3649	räuberisch	predatory/rapacious	UNSET	UNSET	
3626	3650	rosarot	pink/rose-coloured	UNSET	UNSET	
3627	3651	rüstig	spry	UNSET	UNSET	
3628	3652	schicksalhaft	decisive/fateful	C1	UNSET	
3629	3653	schnittig	snappy/streamlined/stylish	UNSET	UNSET	
3630	3654	schuldenfrei	debt-free	UNSET	UNSET	
3631	3655	schulpsychologisch	educational-psychology (attributive)	UNSET	UNSET	
3632	3656	schwammig	spongy	UNSET	UNSET	
3633	3657	seidig	satiny/silky	UNSET	UNSET	
3634	3658	selbstkritisch	self-critical	C1	UNSET	
3635	3659	spektral	spectral	UNSET	UNSET	
3636	3660	sportiv	sporty	UNSET	UNSET	
3637	3661	staubig	dusty	UNSET	UNSET	
3638	3662	stichhaltig	valid	C1	UNSET	
3639	3663	stiefmütterlich	stepmotherly/neglected	UNSET	UNSET	
3640	3664	stochastisch	stochastic	UNSET	UNSET	
3641	3665	streitbar	combative/doughty (often approving, e.g. streitbare Demokratie)	UNSET	UNSET	
3642	3666	südländisch	Mediterranean/southern European	UNSET	UNSET	
3643	3667	topografisch	topographic	UNSET	UNSET	
3644	3668	tschechoslowakisch	Czechoslovak/Czechoslovakian	UNSET	UNSET	
3645	3669	übergriffig	encroaching/infringing/intrusive	UNSET	UNSET	
3646	3670	umrandet	bordered/edged	UNSET	UNSET	
3647	3671	unanfechtbar	unchallengeable/incontestable	UNSET	UNSET	
3648	3672	unaufhaltsam	inexorable/relentlessly/unstoppable	UNSET	UNSET	
3649	3673	unbeachtet	unnoticed/disregarded	UNSET	UNSET	
3650	3674	unbeantwortet	unanswered	UNSET	UNSET	
3651	3675	unbedarft	naive/unworldly/inexperienced	UNSET	UNSET	
3652	3676	unbeweglich	fixed/immobile/immovable	UNSET	UNSET	
3653	3677	uneinheitlich	inconsistent/mixed/varied	UNSET	UNSET	
3654	3678	unerwähnt	unmentioned/unspoken	C1	UNSET	
3655	3679	ungeübt	unpractised/inexperienced	UNSET	UNSET	
3656	3680	uninteressant	uninteresting	A2	UNSET	
3657	3681	universal	universal	UNSET	UNSET	
3658	3682	unnütz	useless	UNSET	UNSET	
3659	3683	unsauber	dirty/unclean	UNSET	UNSET	
3660	3684	unterjährig	sub-annual/within a year	UNSET	UNSET	
3661	3685	unüberlegt	rash/unpremeditated	C1	UNSET	
3662	3686	unzutreffend	incorrect	UNSET	UNSET	
3663	3687	vaterländisch	patriotic	UNSET	UNSET	
3664	3688	venös	venous	UNSET	UNSET	
3665	3689	veränderbar	changeable/mutable	C1	UNSET	
3666	3690	verängstigt	frightened	UNSET	UNSET	
3667	3691	verwunschen	enchanted	UNSET	UNSET	
3668	3692	viermonatig	four-month	UNSET	UNSET	
3669	3693	vorindustriell	preindustrial	UNSET	UNSET	
3670	3694	vorschriftsmäßig	regulation/according to regulations	UNSET	UNSET	
3671	3695	wandlungsfähig	adaptable/flexible/versatile	UNSET	UNSET	
3672	3696	zahlungspflichtig	subject to payment/payment-obligatory	UNSET	UNSET	
3673	3697	zehntägig	ten-day	UNSET	UNSET	
3674	3698	zellulär	cellular	UNSET	UNSET	
3675	3699	zerbrechlich	fragile/breakable	UNSET	UNSET	
3676	3700	zielgruppengerecht	target-audience appropriate	UNSET	UNSET	
3677	3701	zivilisatorisch	civilizational	UNSET	UNSET	
3678	3702	zornig	angry	UNSET	UNSET	
3679	3703	abfallwirtschaftlich	waste management	UNSET	UNSET	
3680	3704	abteilungsübergreifend	cross-departmental	UNSET	UNSET	
3681	3705	abwegig	absurd	UNSET	UNSET	
3682	3706	achteckig	octagonal	UNSET	UNSET	
3683	3707	adlig	aristocratic/noble	UNSET	UNSET	
3684	3708	affektiv	affective	UNSET	UNSET	
3685	3709	allmächtig	all-powerful/almighty/omnipotent	UNSET	UNSET	
3686	3710	althergebracht	classic/traditional	UNSET	UNSET	
3687	3711	annehmbar	acceptable	UNSET	UNSET	
3688	3712	antarktisch	antarctic	UNSET	UNSET	
3689	3713	antiquiert	dated/obsolete	UNSET	UNSET	
3690	3714	apostolisch	apostolic	UNSET	UNSET	
3691	3715	arbeitsmarktpolitisch	labour-market-policy	UNSET	UNSET	
3692	3716	augenfällig	obvious	UNSET	UNSET	
3693	3717	ausdifferenziert	differentiated	UNSET	UNSET	
3694	3718	basal	basal	UNSET	UNSET	
3695	3719	befürchtet	feared	UNSET	UNSET	
3696	3720	beißend	biting/caustic	UNSET	UNSET	
3697	3721	beobachtbar	observable	UNSET	UNSET	
3698	3722	bereichsübergreifend	cross-area/cross-divisional	UNSET	UNSET	
3699	3723	berührungsempfindlich	touch-sensitive	UNSET	UNSET	
3700	3724	beschlagnahmt	confiscated/seized	UNSET	UNSET	
3701	3725	bildungswissenschaftlich	educational-science	UNSET	UNSET	
3702	3726	bisexuell	bisexual	UNSET	UNSET	
3703	3727	brachial	brutal/using brute force	UNSET	UNSET	
3704	3728	brandaktuell	highly topical/late-breaking/red-hot	UNSET	UNSET	
3705	3729	bundespolitisch	federal-political	UNSET	UNSET	
3706	3730	darstellbar	representable/displayable	UNSET	UNSET	
3707	3731	demonstrativ	demonstrative	UNSET	UNSET	
3708	3732	desolat	desolate	UNSET	UNSET	
3709	3733	dienlich	conducive/convenient/serviceable	UNSET	UNSET	
3710	3734	diversifiziert	diversified	UNSET	UNSET	
3711	3735	dreimalig	occurring three times/three-time (e.g. three-time champion)	UNSET	UNSET	
3712	3736	durchschaubar	transparent/see-through	UNSET	UNSET	
3713	3737	durstig	thirsty	B1	UNSET	
3714	3738	eindimensional	one-dimensional	C1	UNSET	
3715	3739	eitrig	festering/pus-filled/purulent	UNSET	UNSET	
3716	3740	enthusiastisch	enthusiastic	UNSET	UNSET	
3717	3741	erbärmlich	abysmal/miserable	UNSET	UNSET	
3718	3742	evolutionär	evolutionary	UNSET	UNSET	
3719	3743	fassbar	conceivable/tangible	UNSET	UNSET	
3720	3744	feige	cowardly/gutless	UNSET	UNSET	
3721	3745	feindselig	hostile	UNSET	UNSET	
3722	3746	flämisch	Flemish	UNSET	UNSET	
3723	3747	fleischfressend	carnivorous	UNSET	UNSET	
3724	3748	französischsprachig	French-speaking	UNSET	UNSET	
3725	3749	friedfertig	peaceable/peace-loving	UNSET	UNSET	
3726	3750	friedvoll	peaceful	UNSET	UNSET	
3727	3751	furchtlos	fearless/intrepid	UNSET	UNSET	
3728	3752	gastrointestinal	gastrointestinal	UNSET	UNSET	
3729	3753	gefräßig	voracious/gluttonous	UNSET	UNSET	
3730	3754	gehbehindert	with impaired mobility/unable to walk unaided	UNSET	UNSET	
3731	3755	geothermisch	geothermal	UNSET	UNSET	
3732	3756	gerahmt	framed	UNSET	UNSET	
3733	3757	geräuchert	smoked	UNSET	UNSET	
3734	3758	gescheit	brainy/clever/prudent	UNSET	UNSET	
3735	3759	gesellschaftskritisch	critical of society/sociocritical	UNSET	UNSET	
3736	3760	gierig	greedy	UNSET	UNSET	
3737	3761	glasig	glassy/glazed	UNSET	UNSET	
3738	3762	gradlinig	straight/straightforward	UNSET	UNSET	
3739	3763	grammatikalisch	grammatical	UNSET	UNSET	
3740	3764	grausig	ghastly/grisly/gruesome	UNSET	UNSET	
3741	3765	grundgesetzlich	constitutional (Basic Law)	UNSET	UNSET	
3742	3766	humoristisch	humorous	UNSET	UNSET	
3743	3767	illuminiert	illuminated	UNSET	UNSET	
3744	3768	instrumental	instrumental	UNSET	UNSET	
3745	3769	investigativ	investigative	UNSET	UNSET	
3746	3770	ionisch	ionic/Ionian	UNSET	UNSET	
3747	3771	irrelevant	irrelevant	UNSET	UNSET	
3748	3772	jäh	sudden/abrupt/precipitous	UNSET	UNSET	
3749	3773	kapazitiv	capacitive	UNSET	UNSET	
3750	3774	kitschig	tacky	C1	UNSET	
3751	3775	klobig	bulky/chunky/clumsy	UNSET	UNSET	
3752	3776	knöchern	bony/of bone	UNSET	UNSET	
3753	3777	konstitutionell	constitutional	UNSET	UNSET	
3754	3778	krankenversichert	covered by health insurance	UNSET	UNSET	
3755	3779	kryptisch	cryptic/obscure	UNSET	UNSET	
3756	3780	kultiviert	cultivated/cultured/sophisticated	UNSET	UNSET	
3757	3781	kurvenreich	winding/twisty (road); (figurative, of a figure) curvaceous	UNSET	UNSET	
3758	3782	lebensfähig	viable	UNSET	UNSET	
3759	3783	lebensfroh	cheerful/full of life	UNSET	UNSET	
3760	3784	leidig	tiresome/unfortunate	UNSET	UNSET	
3761	3785	lernfähig	able to learn/teachable/adaptive	UNSET	UNSET	
3762	3786	löchrig	holey	UNSET	UNSET	
3763	3787	loyal	loyal	C1	UNSET	
3764	3788	luftdicht	airtight	UNSET	UNSET	
3765	3789	luxemburgisch	Luxembourgish	A2	UNSET	
3766	3790	markenrechtlich	trademark law	UNSET	UNSET	
3767	3791	marktfähig	marketable/saleable	UNSET	UNSET	
3768	3792	maßvoll	modest/restrained/temperately	UNSET	UNSET	
3769	3793	mehrschichtig	multilayered	UNSET	UNSET	
3770	3794	menschenleer	deserted	UNSET	UNSET	
3771	3795	messerscharf	razor-sharp	UNSET	UNSET	
3772	3796	methodologisch	methodological	UNSET	UNSET	
3773	3797	mittellos	penniless/destitute	UNSET	UNSET	
3774	3798	muskulös	muscular	UNSET	UNSET	
3775	3799	napoleonisch	Napoleonic	UNSET	UNSET	
3776	3800	nordeuropäisch	Northern European	UNSET	UNSET	
3777	3801	nordfriesisch	North Frisian	UNSET	UNSET	
3778	3802	oppositionell	oppositional	UNSET	UNSET	
3779	3803	ordnungsmäßig	proper/in due form (and prefer the far commoner ordnungsgemäß)	UNSET	UNSET	
3780	3804	parkähnlich	park-like	UNSET	UNSET	
3781	3805	persistent	persistent	UNSET	UNSET	
3782	3806	philippinisch	Filipino/Philippine	UNSET	UNSET	
3783	3807	plattformunabhängig	cross-platform/multi-platform/platform independent	UNSET	UNSET	
3784	3808	populärwissenschaftlich	popular-science	UNSET	UNSET	
3785	3809	potent	potent	UNSET	UNSET	
3786	3810	preiswürdig	worthy of a prize/award-worthy	UNSET	UNSET	
3787	3811	prestigeträchtig	prestigious	UNSET	UNSET	
3788	3812	propagandistisch	propagandistic	UNSET	UNSET	
3789	3813	prospektiv	prospective	UNSET	UNSET	
3790	3814	publik	public — only predicative in publik werden/machen	UNSET	UNSET	
3791	3815	randvoll	brimful/full to the brim	UNSET	UNSET	
3792	3816	reaktionsschnell	quick-reacting	UNSET	UNSET	
3793	3817	rechtsrheinisch	east of the Rhine	UNSET	UNSET	
3794	3818	regelkonform	compliant/in line with the rules	UNSET	UNSET	
3795	3819	reißfest	tearproof	UNSET	UNSET	
3796	3820	reizend	charming/irritant/irritating	UNSET	UNSET	
3797	3821	reversibel	reversible	UNSET	UNSET	
3798	3822	ringförmig	annular/circular/ring-shaped	UNSET	UNSET	
3799	3823	rissig	cracked	UNSET	UNSET	
3800	3824	rosafarben	pink	UNSET	UNSET	
3801	3825	rückseitig	on the back/on the reverse	UNSET	UNSET	
3802	3826	rücksichtsvoll	considerate	B2	UNSET	
3803	3827	sachgrundlos	without material reason	UNSET	UNSET	
3804	3828	sächlich	neuter	UNSET	UNSET	
3805	3829	sauerstoffreich	rich in oxygen	UNSET	UNSET	
3806	3830	schachlich	chess-related	UNSET	UNSET	
3807	3831	schadstofffrei	free of harmful substances/non-polluting	UNSET	UNSET	
3808	3832	schizophren	schizophrenic	UNSET	UNSET	
3809	3833	schlagfertig	good at repartee/quick-witted	C1	UNSET	
3810	3834	sinnbildlich	allegorical/emblematic/figurative	UNSET	UNSET	
3811	3835	stachelig	prickly/spiky/spiny	UNSET	UNSET	
3812	3836	sterblich	mortal	UNSET	UNSET	
3813	3837	strafbewehrt	subject to penalty	UNSET	UNSET	
3814	3838	subversiv	subversive/subversively	UNSET	UNSET	
3815	3839	symphonisch	symphonic	UNSET	UNSET	
3816	3840	synchron	synchronous/simultaneous	UNSET	UNSET	
3817	3841	tätowiert	tattooed	UNSET	UNSET	
3818	3842	temporeich	fast-paced	UNSET	UNSET	
3819	3843	teuflisch	devilish/diabolical/fiendish	UNSET	UNSET	
3820	3844	theatral	theatrical	UNSET	UNSET	
3821	3845	toskanisch	Tuscan	UNSET	UNSET	
3822	3846	trächtig	pregnant (of animals only)	UNSET	UNSET	
3823	3847	transportabel	transportable	UNSET	UNSET	
3824	3848	unattraktiv	unattractive	C1	UNSET	
3825	3849	unbeliebt	disliked/unpopular	UNSET	UNSET	
3826	3850	unberechenbar	capricious/incalculable/unpredictable	UNSET	UNSET	
3827	3851	unbeschrieben	unwritten/blank	UNSET	UNSET	
3828	3852	unentschlossen	indecisive	B2	UNSET	
3829	3853	ungefährdet	not at risk/safe/unthreatened	UNSET	UNSET	
3830	3854	ungeordnet	disordered	UNSET	UNSET	
3831	3855	ungeschminkt	without make-up; (figurative) unvarnished	UNSET	UNSET	
3832	3856	ungläubig	disbelieving/incredulous; (religion) unbelieving	UNSET	UNSET	
3833	3857	unpolitisch	apolitical	UNSET	UNSET	
3834	3858	untauglich	unfit/unsuited	UNSET	UNSET	
3835	3859	unterdrückt	oppressed/suppressed	UNSET	UNSET	
3836	3860	unverantwortlich	irresponsible	UNSET	UNSET	
3837	3861	unverletzt	uninjured	UNSET	UNSET	
3838	3862	unwirtlich	inhospitable	UNSET	UNSET	
3839	3863	unzweifelhaft	undoubted/unquestionable	UNSET	UNSET	
3840	3864	usbekisch	Uzbek	UNSET	UNSET	
3841	3865	venezianisch	Venetian	UNSET	UNSET	
3842	3866	verdutzt	confused/nonplussed	UNSET	UNSET	
3843	3867	vergnügt	delighted/pleased	B1	UNSET	
3844	3868	verkäuflich	for sale/saleable	UNSET	UNSET	
3845	3869	verlustfrei	lossless (data, transmission)/without loss	UNSET	UNSET	
3846	3870	verseucht	contaminated/infested	UNSET	UNSET	
3847	3871	versteinert	petrified	UNSET	UNSET	
3848	3872	versunken	sunken	C1	UNSET	
3849	3873	verwegen	bold/daring	UNSET	UNSET	
3850	3874	virtuos	virtuoso/masterly/brilliant	UNSET	UNSET	
3851	3875	vorbehaltlos	outright/unconditional	UNSET	UNSET	
3852	3876	vorpommersch	Western Pomeranian	UNSET	UNSET	
3853	3877	wackelig	fragile/shaky/unstable	UNSET	UNSET	
3854	3878	wärmeliebend	heat-loving/thermophilic	UNSET	UNSET	
3855	3879	weltpolitisch	world political	UNSET	UNSET	
3856	3880	wettbewerbswidrig	anti-competitive	UNSET	UNSET	
3857	3881	windgeschützt	sheltered from wind	UNSET	UNSET	
3858	3882	witterungsbeständig	weatherproof	UNSET	UNSET	
3859	3883	wohlschmeckend	tasty	UNSET	UNSET	
3860	3884	zackig	brisk/jagged/ragged	UNSET	UNSET	
3861	3885	zusammengenommen	taken together	UNSET	UNSET	
3862	3886	zuträglich	beneficial	UNSET	UNSET	
3863	3887	abgenutzt	worn out	UNSET	UNSET	
3864	3888	adelig	noble/aristocratic	UNSET	UNSET	
3865	3889	adult	adult (zoological/technical; everyday German is erwachsen)	UNSET	UNSET	
3866	3890	allgemeinverbindlich	generally binding	UNSET	UNSET	
3867	3891	altertümlich	ancient/antique	UNSET	UNSET	
3868	3892	anlasslos	without specific cause/unprompted, suspicionless (of checks)	UNSET	UNSET	
3869	3893	anstößig	improper/indecent/objectionable	UNSET	UNSET	
3870	3894	anwenderfreundlich	user-friendly	UNSET	UNSET	
3871	3895	armenisch	Armenian	UNSET	UNSET	
3872	3896	arteriell	arterial	UNSET	UNSET	
3873	3897	artistisch	"acrobatic (circus skills) — not ""artistic"", which is künstlerisch"	UNSET	UNSET	
3874	3898	ausgetreten	well-worn	UNSET	UNSET	
3875	3899	ausleihbar	available for loan/on loan	UNSET	UNSET	
3876	3900	ausschweifend	dissipated/dissolute	UNSET	UNSET	
3877	3901	azurblau	azure	UNSET	UNSET	
3878	3902	beantwortet	answered	A2	UNSET	
3879	3903	bedeutungslos	insignificant	UNSET	UNSET	
3880	3904	begrüßenswert	laudable/welcome	UNSET	UNSET	
3881	3905	behaart	hairy	UNSET	UNSET	
3882	3906	beige	beige	UNSET	UNSET	
3883	3907	beladen	loaded	UNSET	UNSET	
3884	3908	bemannt	manned	UNSET	UNSET	
3885	3909	benutzbar	usable	B2	UNSET	
3886	3910	berechenbar	calculable/predictable	UNSET	UNSET	
3887	3911	beschämend	shameful/embarrassing/humiliating	UNSET	UNSET	
3888	3912	bewundernswert	admirable	B2	UNSET	
3889	3913	bilanziell	in balance-sheet terms/for accounting purposes	UNSET	UNSET	
3890	3914	bläulich	bluish	UNSET	UNSET	
3891	3915	blickdicht	opaque	UNSET	UNSET	
3892	3916	bolivianisch	Bolivian	UNSET	UNSET	
3893	3917	bootfähig	bootable	UNSET	UNSET	
3894	3918	branchenüblich	industry-standard	UNSET	UNSET	
3895	3920	buchhalterisch	accounting/bookkeeping	UNSET	UNSET	
3896	3921	buschig	bushy	UNSET	UNSET	
3897	3922	chic	chic/stylish	B1	UNSET	
3898	3923	datenschutzkonform	data protection compliant	UNSET	UNSET	
3899	3924	demütig	humble	UNSET	UNSET	
3900	3925	diözesan	diocesan	UNSET	UNSET	
3901	3926	disziplinär	disciplinary	UNSET	UNSET	
3902	3927	dunkelrot	dark red	UNSET	UNSET	
3903	3928	durchschlagend	resounding/decisive (durchschlagender Erfolg)	UNSET	UNSET	
3904	3929	eiförmig	egg-shaped/oval	UNSET	UNSET	
3905	3930	emanzipatorisch	emancipatory	UNSET	UNSET	
3906	3931	empfänglich	susceptible	UNSET	UNSET	
3907	3932	epochal	epochal	UNSET	UNSET	
3908	3933	erektil	erectile	UNSET	UNSET	
3909	3934	erfinderisch	inventive/creative	UNSET	UNSET	
3910	3935	eurasisch	Eurasian	UNSET	UNSET	
3911	3936	existent	existent	UNSET	UNSET	
3912	3937	explorativ	explorative/exploratory	UNSET	UNSET	
3913	3938	exportorientiert	export-oriented	UNSET	UNSET	
3914	3939	fahrerlos	driverless	UNSET	UNSET	
3915	3940	fassungslos	aghast/bewildered/perplexed	UNSET	UNSET	
3916	3941	feuchtwarm	moist-warm/warm and humid	UNSET	UNSET	
3917	3942	fiskalisch	fiscal	UNSET	UNSET	
3918	3943	flugfähig	capable of flight	UNSET	UNSET	
3919	3944	folgenlos	inconsequential/without consequences	UNSET	UNSET	
3920	3945	galaktisch	galactic	UNSET	UNSET	
3921	3946	gedämpft	subdued/dampened	UNSET	UNSET	
3922	3947	gegenständlich	concrete/representational	B2	UNSET	
3923	3948	geldpolitisch	monetary-policy	UNSET	UNSET	
3924	3949	gelehrt	adept/erudite/learned	UNSET	UNSET	
3925	3950	gendergerecht	gender-appropriate	UNSET	UNSET	
3926	3951	gerichtsfest	able to stand up in court/legally watertight	UNSET	UNSET	
3927	3952	großtechnisch	industrial-scale	UNSET	UNSET	
3928	3953	grünlich	greenish/viridescent	UNSET	UNSET	
3929	3954	handelbar	tradable	UNSET	UNSET	
3930	3955	heimatkundlich	local history	UNSET	UNSET	
3931	3956	heimatlich	of one's homeland/familiar, homely	UNSET	UNSET	
3932	3957	hinnehmbar	acceptable	UNSET	UNSET	
3933	3958	hydrologisch	hydrologic/hydrological	UNSET	UNSET	
3934	3959	idealistisch	idealistic	UNSET	UNSET	
3935	3960	induziert	induced	UNSET	UNSET	
3936	3961	inkrementell	incremental	UNSET	UNSET	
3937	3962	interoperabel	interoperable	UNSET	UNSET	
3938	3963	intersexuell	intersex	UNSET	UNSET	
3939	3964	interstellar	interstellar	UNSET	UNSET	
3940	3965	kabarettistisch	cabaret/satirical	UNSET	UNSET	
3941	3966	kardial	cardiac	UNSET	UNSET	
3942	3967	kartographisch	cartographic/cartographical	UNSET	UNSET	
3943	3968	klitzeklein	teeny-weeny/tiny	UNSET	UNSET	
3944	3969	koffeinhaltig	caffeinated	UNSET	UNSET	
3945	3970	kohlenhydratarm	low-carb	UNSET	UNSET	
