row	rank	word	english	cefrLevel	source	flags
1473	1489	weltberühmt	world-famous	UNSET	UNSET	
1474	1490	willkürlich	arbitrary	UNSET	UNSET	
1475	1491	ausgeglichen	balanced/even/in balance	C1	UNSET	
1476	1492	gleichbleibend	constant/steady	UNSET	UNSET	
1477	1493	machbar	feasible	UNSET	UNSET	
1478	1494	partizipativ	participatory	UNSET	UNSET	
1479	1495	prachtvoll	magnificent/marvellous/splendid	UNSET	UNSET	
1480	1496	unbestimmt	indefinite/uncertain/undetermined	A1	UNSET	
1481	1497	unkonventionell	unconventional	B2	UNSET	
1482	1498	zahllos	countless/innumerable	UNSET	UNSET	
1483	1499	ausschließlich	exclusive	B1	UNSET	
1484	1500	bedrohlich	dangerous/threatening	B2	UNSET	
1485	1501	berufstätig	employed/working	B1	UNSET	
1486	1502	beruhigend	reassuring/calming/soothing	B2	UNSET	
1487	1503	eindringlich	compelling/insistent/urgent	UNSET	UNSET	
1488	1504	eisern	adamant/iron/unflagging	UNSET	UNSET	
1489	1505	erfahrungsgemäß	in our experience/experience shows/as experience has shown	UNSET	UNSET	
1490	1506	fachübergreifend	interdisciplinary	UNSET	UNSET	
1491	1507	funktionsfähig	functioning/workable/working	UNSET	UNSET	
1492	1508	gebildet	cultured/educated/erudite	B1	UNSET	
1493	1509	maßgebend	authoritative	UNSET	UNSET	
1494	1510	schwul	gay	UNSET	UNSET	
1495	1511	starr	rigid	B2	UNSET	
1496	1512	unbefugt	unauthorised	UNSET	UNSET	
1497	1513	verbal	verbal	UNSET	UNSET	
1498	1514	verschlossen	locked/reserved/taciturn	UNSET	UNSET	
1499	1515	vollumfänglich	full/complete/in full	UNSET	UNSET	
1500	1516	vorletzt	second to last	UNSET	UNSET	
1501	1517	webbasiert	web-based	UNSET	UNSET	
1502	1518	belastet	burdened/polluted/contaminated (also: incriminated)	C1	UNSET	
1503	1519	ereignisreich	eventful/eventfully	UNSET	UNSET	
1504	1520	erschwinglich	affordable	C1	UNSET	
1505	1521	ersichtlich	apparent/clear	UNSET	UNSET	
1506	1522	glaubwürdig	authentic/believable/credible	B2	UNSET	
1507	1523	knackig	crisp/crunchy/firm	UNSET	UNSET	
1508	1524	merklich	appreciable/noticeable	UNSET	UNSET	
1509	1525	nächstgelegen	nearest/closest	UNSET	UNSET	
1510	1526	paritätisch	on an equal basis, with equal representation, 50:50	UNSET	UNSET	
1511	1527	skeptisch	sceptical	B2	UNSET	
1512	1528	stressig	stressful	A1	UNSET	
1513	1529	untergeordnet	inferior/minor/subordinate	C1	UNSET	
1514	1530	untrennbar	inseparable	UNSET	UNSET	
1515	1531	urig	cosy/quaint/rustic	UNSET	UNSET	
1516	1532	westdeutsch	West German	UNSET	UNSET	
1517	1533	badisch	from Baden	UNSET	UNSET	
1518	1534	fruchtig	fruity	UNSET	UNSET	
1519	1535	handgemalt	hand-painted	UNSET	UNSET	
1520	1536	knifflig	fiddly/tricky	C1	UNSET	
1521	1537	kommunistisch	communist/communistic	UNSET	UNSET	
1522	1538	körpereigen	the body's own, naturally occurring in the body	UNSET	UNSET	
1523	1539	kurdisch	Kurdish	UNSET	UNSET	
1524	1540	lebenswichtig	vital	UNSET	UNSET	
1525	1541	mittelgroß	medium-sized	UNSET	UNSET	
1526	1542	numerisch	numeric	UNSET	UNSET	
1527	1543	packend	gripping/riveting/thrilling	UNSET	UNSET	
1528	1544	regulatorisch	regulatory	UNSET	UNSET	
1529	1545	sorbisch	Sorbian	UNSET	UNSET	
1530	1546	umsetzbar	implementable/feasible	UNSET	UNSET	
1531	1547	unerlässlich	essential/indispensable	C1	UNSET	
1532	1548	verspätet	delayed/late	A2	UNSET	
1533	1549	wach	awake	A1	UNSET	
1534	1550	abendlich	evening (attr.), in the evening	UNSET	UNSET	
1535	1551	gewalttätig	violent	UNSET	UNSET	
1536	1552	globalisiert	globalised	UNSET	UNSET	
1537	1553	hilflos	helpless	B2	UNSET	
1538	1554	hungrig	hungry	A1	UNSET	
1539	1555	infiziert	infected	UNSET	UNSET	
1540	1556	iranisch	Irani/Iranian	UNSET	UNSET	
1541	1557	länderübergreifend	cross-national/international	UNSET	UNSET	
1542	1558	merkwürdig	strange/odd/peculiar	B1	UNSET	
1543	1559	mysteriös	mysterious	UNSET	UNSET	
1544	1560	orthopädisch	orthopaedic/orthopedic	UNSET	UNSET	
1545	1561	strafbar	punishable/criminal (offence)	B1	UNSET	
1546	1562	tariflich	under the collective (wage) agreement, contractually agreed	UNSET	UNSET	
1547	1563	umweltschonend	eco-friendly/environmentally friendly	UNSET	UNSET	
1548	1564	unverhältnismäßig	disproportionate	UNSET	UNSET	
1549	1565	unwirksam	ineffective/void	UNSET	UNSET	
1550	1566	unzufrieden	dissatisfied	UNSET	UNSET	
1551	1567	uralt	ancient/very old	UNSET	UNSET	
1552	1568	vereinbar	compatible/reconcilable	UNSET	UNSET	
1553	1569	vergeblich	futile/in vain	B1	UNSET	
1554	1570	volljährig	of age/legally an adult (18+)	UNSET	UNSET	
1555	1571	vorsätzlich	intentional	C1	UNSET	
1556	1572	wasserdicht	waterproof/watertight	UNSET	UNSET	
1557	1574	abgelegen	remote	C1	UNSET	
1558	1575	angesehen	distinguished/reputable/respected	C1	UNSET	
1559	1576	befriedigend	satisfactory (also German school mark 3)	B1	UNSET	
1560	1577	bezaubernd	charming/enchanting	UNSET	UNSET	
1561	1578	buchstäblich	literal	UNSET	UNSET	
1562	1579	extensiv	extensive	UNSET	UNSET	
1563	1580	fatal	disastrous/unfortunate; fatal	C1	UNSET	
1564	1581	fünfjährig	five-year	UNSET	UNSET	
1565	1582	gentechnisch	genetic-engineering (related), by genetic engineering	C1	UNSET	
1566	1583	hölzern	wooden	UNSET	UNSET	
1567	1584	integral	integral	UNSET	UNSET	
1568	1585	lohnenswert	worthwhile	UNSET	UNSET	
1569	1586	motorisch	motor	UNSET	UNSET	
1570	1587	oberflächlich	superficial/shallow (also cursory)	C1	UNSET	
1571	1588	sachkundig	competent	UNSET	UNSET	
1572	1589	sehbehindert	visually impaired	UNSET	UNSET	
1573	1590	übertrieben	exaggerated/extreme/overstated	B2	UNSET	
1574	1591	unangemessen	inappropriate/unsuitable/improper	B2	UNSET	
1575	1592	vergünstigt	discounted/reduced	UNSET	UNSET	
1576	1593	wählbar	electable/eligible/selectable	UNSET	UNSET	
1577	1594	wohltuend	beneficial	B2	UNSET	
1578	1595	zumutbar	reasonable/acceptable	UNSET	UNSET	
1579	1596	arbeitslos	unemployed/out of work	A1	UNSET	
1580	1597	ausnahmslos	without exception/universal	UNSET	UNSET	
1581	1598	einwöchig	one-week	UNSET	UNSET	
1582	1599	gescheitert	failed	UNSET	UNSET	
1583	1600	offensiv	attacking/aggressive/proactive (sport, tactics)	UNSET	UNSET	
1584	1601	punktuell	selective/specific	UNSET	UNSET	
1585	1602	überfüllt	crowded	C1	UNSET	
1586	1603	vielfach	manifold/multiple	B2	UNSET	
1587	1604	artenreich	species-rich/biodiverse	UNSET	UNSET	
1588	1605	außergerichtlich	extrajudicial/out of court/outside court	UNSET	UNSET	
1589	1606	behilflich	helpful	B1	UNSET	
1590	1607	beleuchtet	illuminated/lighted	B2	UNSET	
1591	1608	bezogen	related/referred to	UNSET	UNSET	
1592	1609	genügend	enough/sufficient	B2	UNSET	
1593	1610	getreu	faithful/loyal	UNSET	UNSET	
1594	1611	grausam	cruel/brutal	C1	UNSET	
1595	1612	gruselig	creepy/spooky/scary	UNSET	UNSET	
1596	1613	inländisch	domestic	UNSET	UNSET	
1597	1614	islamistisch	Islamist	UNSET	UNSET	
1598	1615	klimaneutral	climate-neutral/carbon-neutral	UNSET	UNSET	
1599	1616	kontrastreich	high-contrast, full of contrast	UNSET	UNSET	
1600	1617	kostspielig	costly/expensive/pricey	UNSET	UNSET	
1601	1618	kulturhistorisch	cultural-historical	UNSET	UNSET	
1602	1619	lehrreich	instructive	C1	UNSET	
1603	1620	limitiert	limited	B2	UNSET	
1604	1621	mehrstufig	multi-level/multi-stage/multilevel	UNSET	UNSET	
1605	1622	paralympisch	Paralympic	UNSET	UNSET	
1606	1623	rechtskräftig	final/legally valid	UNSET	UNSET	
1607	1624	stufenlos	continuously variable/stepless/infinitely adjustable	UNSET	UNSET	
1608	1625	ungeeignet	unsuitable/unfit/inappropriate	UNSET	UNSET	
1609	1626	verantwortungsbewusst	responsible	B2	UNSET	
1610	1627	verdächtig	doubtful/suspicious	B1	UNSET	
1611	1628	vertretbar	acceptable	C1	UNSET	
1612	1629	wütend	angry	A2	UNSET	
1613	1630	absurd	absurd	UNSET	UNSET	
1614	1631	anliegend	adjacent/close-fitting/enclosed	UNSET	UNSET	
1615	1632	anwendbar	applicable	UNSET	UNSET	
1616	1633	atmosphärisch	atmospheric	UNSET	UNSET	
1617	1634	bemerkbar	noticeable/perceptible	UNSET	UNSET	
1618	1635	chronologisch	chronologic/chronological	C1	UNSET	
1619	1636	cremig	creamy	UNSET	UNSET	
1620	1637	forstlich	forestry (attr.), relating to forestry	UNSET	UNSET	
1621	1638	generiert	generated	UNSET	UNSET	
1622	1639	gerade	even/straight	A1	UNSET	
1623	1640	intim	intimate	C1	UNSET	
1624	1641	massenhaft	large quantities of/plentiful	UNSET	UNSET	
1625	1642	pragmatisch	pragmatic/pragmatical	UNSET	UNSET	
1626	1643	prall	bulging	UNSET	UNSET	
1627	1644	rustikal	rustic/rustically	B2	UNSET	
1628	1645	sonderlich	particular/especial (chiefly in negatives: nicht sonderlich = not particularly)	UNSET	UNSET	
1629	1646	sorgsam	careful/meticulous	UNSET	UNSET	
1630	1647	unbürokratisch	unbureaucratic	UNSET	UNSET	
1631	1648	wegweisend	groundbreaking/pathbreaking/pioneering	UNSET	UNSET	
1632	1649	zweistündig	two-hour	UNSET	UNSET	
1633	1650	allererst	very first	C1	UNSET	
1634	1651	eifrig	assiduous/avid/eager	C1	UNSET	
1635	1652	einstweilig	provisional/temporary	UNSET	UNSET	
1636	1653	elastisch	elastic/stretchy	C1	UNSET	
1637	1654	heiter	cheerful/fair/jocular	B2	UNSET	
1638	1655	herzhaft	hearty/savoury/substantial (food)	C1	UNSET	
1639	1656	homogen	homogeneous	UNSET	UNSET	
1640	1657	ideell	non-material/moral (e.g. ideelle Unterstützung = moral support)	UNSET	UNSET	
1641	1658	lauter	pure/sincere	C1	UNSET	
1642	1659	nervig	annoying/irritating	A2	UNSET	
1643	1660	ortsansässig	local/resident	UNSET	UNSET	
1644	1661	serienmäßig	production-line/standard	UNSET	UNSET	
1645	1662	silbern	silver/silvern	UNSET	UNSET	
1646	1663	sperrig	bulky/cumbersome/unwieldy	UNSET	UNSET	
1647	1664	transnational	transnational	UNSET	UNSET	
1648	1665	trendig	trendy	UNSET	UNSET	
1649	1666	ultimativ	ultimate	UNSET	UNSET	
1650	1667	unbewusst	unconscious	B2	UNSET	
1651	1668	unterschrieben	signed	UNSET	UNSET	
1652	1669	benutzt	used	A2	UNSET	
1653	1670	böhmisch	Bohemian	UNSET	UNSET	
1654	1671	diplomatisch	diplomatic	UNSET	UNSET	
1655	1672	erleichtert	relieved (of a person); also eased/facilitated	B2	UNSET	
1656	1673	gebührend	due/fitting/proper (e.g. gebührender Abstand)	UNSET	UNSET	
1657	1674	geduldig	patient/stoic	B2	UNSET	
1658	1675	human	humane (human = menschlich)	UNSET	UNSET	
1659	1676	hundertprozentig	hundred per cent/hundred percent	UNSET	UNSET	
1660	1677	immateriell	immaterial	UNSET	UNSET	
1661	1678	intellektuell	intellectual	B2	UNSET	
1662	1679	kosmetisch	cosmetic/just for effect/just for show	UNSET	UNSET	
1663	1680	krass	blatant/glaring/extreme; awesome (colloquial)	C1	UNSET	
1664	1681	mittelbar	indirect	UNSET	UNSET	
1665	1682	monatelang	for months/for months on end/lasting for months	UNSET	UNSET	
1666	1683	morgig	tomorrow's	UNSET	UNSET	
1667	1684	oral	oral	UNSET	UNSET	
1668	1685	plausibel	plausible	C1	UNSET	
1669	1686	psychosomatisch	psychosomatic	UNSET	UNSET	
1670	1687	traumatisch	traumatic	UNSET	UNSET	
1671	1688	artgerecht	species-appropriate	C1	UNSET	
1672	1689	außeruniversitär	non-university	UNSET	UNSET	
1673	1690	biometrisch	biometric	UNSET	UNSET	
1674	1691	depressiv	depressive	B2	UNSET	
1675	1692	diskret	discreet (tactful); (maths) discrete	B2	UNSET	
1676	1693	erfahrbar	able to be experienced, tangible, accessible to experience	UNSET	UNSET	
1677	1694	erschöpft	exhausted	B1	UNSET	
1678	1695	fähig	able to/capable/competent	UNSET	UNSET	
1679	1696	furchtbar	terrible	A2	UNSET	
1680	1697	gemessen	measured/moderate	UNSET	UNSET	
1681	1698	gewaltfrei	non-violent	UNSET	UNSET	
1682	1699	gläsern	glass (attr.)/glassy	C1	UNSET	
1683	1700	gleichgeschlechtlich	same-sex	UNSET	UNSET	
1684	1701	halbjährlich	half-yearly/every six months	UNSET	UNSET	
1685	1702	herrschend	current/dominant/prevailing	UNSET	UNSET	
1686	1703	informiert	informed	A2	UNSET	
1687	1704	mager	lean (meat)/thin; (fig.) meagre; (soil) poor	B1	UNSET	
1688	1705	poetisch	poetic	B2	UNSET	
1689	1706	profitabel	profitable	UNSET	UNSET	
1690	1707	provisorisch	makeshift/provisional/provisory	UNSET	UNSET	
1691	1708	selbstgemacht	homemade/home-made	UNSET	UNSET	
1692	1709	südöstlich	southeasterly/southeastern	UNSET	UNSET	
1693	1710	turbulent	tumultuous/turbulent	B2	UNSET	
1694	1711	überwältigend	awesome/overwhelming	UNSET	UNSET	
1695	1712	vorgenannt	aforementioned	UNSET	UNSET	
1696	1713	zäh	tough (meat)/tenacious/slow-moving	UNSET	UNSET	
1697	1714	zielführend	purposeful/effective	UNSET	UNSET	
1698	1715	absichtlich	intentional/on purpose	UNSET	UNSET	
1699	1716	audiovisuell	audio-visual/audiovisual	UNSET	UNSET	
1700	1717	beschaulich	peaceful/tranquil	UNSET	UNSET	
1701	1718	bremisch	from Bremen/of Bremen	UNSET	UNSET	
1702	1719	einfühlsam	empathetic/sensitive	UNSET	UNSET	
1703	1720	entzündlich	flammable/inflammatory	UNSET	UNSET	
1704	1721	fraglich	doubtful/in question/questionable	B2	UNSET	
1705	1722	freundschaftlich	amicable/amicably/friendly	B2	UNSET	
1706	1723	graphisch	graphic	UNSET	UNSET	
1707	1724	koreanisch	Korean	UNSET	UNSET	
1708	1725	naturbelassen	natural	UNSET	UNSET	
1709	1726	proaktiv	proactive	UNSET	UNSET	
1710	1727	progressiv	progressive	UNSET	UNSET	
1711	1728	roh	raw (food)/crude/rough	B1	UNSET	
1712	1729	schmutzig	dirty/filthy	A2	UNSET	
1713	1730	schwimmend	floating/swimming	UNSET	UNSET	
1714	1731	talentiert	gifted/talented	C1	UNSET	
1715	1732	treffend	appropriate/pertinent	C1	UNSET	
1716	1733	übel	bad/reprehensible/sick	C1	UNSET	
1717	1734	ungeheuer	huge	UNSET	UNSET	
1718	1735	ungehindert	unhindered	B2	UNSET	
1719	1736	unscheinbar	nondescript	UNSET	UNSET	
1720	1737	verordnet	decreed/enacted	UNSET	UNSET	
1721	1738	ausgeklügelt	sophisticated/clever	UNSET	UNSET	
1722	1739	bayernweit	Bavaria-wide	UNSET	UNSET	
1723	1740	besiedelt	populated/settled	UNSET	UNSET	
1724	1741	blond	blond/fair/fair-haired	A2	UNSET	
1725	1742	frech	cheeky/impudent/insolent	B1	UNSET	
1726	1743	freudig	joyful/cheerful	C1	UNSET	
1727	1744	hamburgisch	of Hamburg	UNSET	UNSET	
1728	1745	handelsüblich	commercially available/standard	UNSET	UNSET	
1729	1746	hauptberuflich	full-time (main occupation)	B2	UNSET	
1730	1747	homosexuell	homosexual/gay	UNSET	UNSET	
1731	1748	nordisch	Nordic/Northern European	UNSET	UNSET	
1732	1749	nüchtern	sober; on an empty stomach; matter-of-fact	UNSET	UNSET	
1733	1750	pastoral	pastoral	UNSET	UNSET	
1734	1751	sukzessiv	gradual/successive	UNSET	UNSET	
1735	1752	ungeahnt	unforeseen/unsuspected	UNSET	UNSET	
1736	1753	verträglich	easily digestible/well tolerated (medicine, food); also easy-going	C1	UNSET	
1737	1754	volkswirtschaftlich	macroeconomic	UNSET	UNSET	
1738	1755	vorhergehend	preceding/previous	UNSET	UNSET	
1739	1756	aufgeregt	excited/flustered/nervous	A2	UNSET	
1740	1757	bäuerlich	agricultural/rural/rustic	UNSET	UNSET	
1741	1758	bildungspolitisch	education-policy (related), concerning education policy	UNSET	UNSET	
1742	1759	einstündig	one-hour	UNSET	UNSET	
1743	1760	existenziell	existential	C1	UNSET	
1744	1761	handschriftlich	handwritten	UNSET	UNSET	
1745	1762	hausgemacht	homemade/self-inflicted	UNSET	UNSET	
1746	1763	hydraulisch	hydraulic	UNSET	UNSET	
1747	1764	romanisch	Romance/Romanesque/Romanic	UNSET	UNSET	
1748	1765	schlussendlich	ultimately/finally	C1	UNSET	
1749	1766	schlüssig	conclusive/logical	C1	UNSET	
1750	1767	selektiv	selective	C1	UNSET	
1751	1768	stattlich	imposing/impressive; (sum) considerable	UNSET	UNSET	
1752	1769	unbedeutend	insignificant	UNSET	UNSET	
1753	1770	unbeschwert	blithe/carefree	C1	UNSET	
1754	1771	unvorstellbar	inconceivable/inconceivably/unimaginable	UNSET	UNSET	
1755	1772	vorsorglich	precautionary/preventative/preventive	UNSET	UNSET	
1756	1773	weltoffen	cosmopolitan/open-minded	UNSET	UNSET	
1757	1774	wirtschaftswissenschaftlich	economic (as an academic field), in economics	UNSET	UNSET	
1758	1775	wochenlang	for weeks/lasting weeks	UNSET	UNSET	
1759	1776	allgegenwärtig	omnipresent/ubiquitous	UNSET	UNSET	
1760	1777	bedenklich	dubious/questionable/worrisome	B2	UNSET	
1761	1778	brillant	brilliant	C1	UNSET	
1762	1779	dominant	dominant	UNSET	UNSET	
1763	1780	eintägig	one-day	UNSET	UNSET	
1764	1781	essenziell	essential	C1	UNSET	
1765	1782	gedeckt	muted/subdued (colours); covered; (table) laid	UNSET	UNSET	
1766	1783	geraum	considerable/long	UNSET	UNSET	
1767	1784	geschichtsträchtig	historically significant	UNSET	UNSET	
1768	1785	gesperrt	barred/blocked/closed	UNSET	UNSET	
1769	1786	gewissenhaft	conscientious	C1	UNSET	
1770	1787	glaubhaft	believable/credible/plausible	B2	UNSET	
1771	1788	hässlich	ugly; (fig.) nasty	A1	UNSET	
1772	1789	klimaschädlich	climate-damaging	UNSET	UNSET	
1773	1790	kontaktlos	contactless (payment, card)	UNSET	UNSET	
1774	1791	kuschelig	cuddly	UNSET	UNSET	
1775	1792	legitim	legitimate	C1	UNSET	
1776	1793	menschenwürdig	humane/dignified	UNSET	UNSET	
1777	1794	munter	awake/cheerful/lively	C1	UNSET	
1778	1795	peinlich	awkward/cringy/embarrassing	A2	UNSET	
1779	1796	teilweise	partly/in part/in some cases (adv.)	C1	UNSET	
1780	1797	ununterbrochen	continuous/incessant/unbroken	UNSET	UNSET	
1781	1798	unweigerlich	inevitable	UNSET	UNSET	
1782	1799	vermeidbar	avoidable/preventable	UNSET	UNSET	
1783	1800	verwertbar	usable	UNSET	UNSET	
1784	1801	zivilrechtlich	under civil law, civil-law (attr.)	UNSET	UNSET	
1785	1802	erfreut	delighted/pleased	UNSET	UNSET	
1786	1803	gemeindlich	municipal/community	UNSET	UNSET	
1787	1804	geschmückt	decorated/adorned	UNSET	UNSET	
1788	1805	hormonell	hormonal	UNSET	UNSET	
1789	1806	morgendlich	in the morning/morning	UNSET	UNSET	
1790	1807	nachdenklich	pensive/thoughtful (nachdenklich machen = to give food for thought)	B2	UNSET	
1791	1808	niedrigschwellig	accessible/low-threshold	UNSET	UNSET	
1792	1809	praktikabel	feasible/practicable/practical	UNSET	UNSET	
1793	1810	prämiert	award-winning	C1	UNSET	
1794	1811	prekär	precarious (esp. prekäre Beschäftigung); also awkward	UNSET	UNSET	
1795	1812	prompt	prompt	UNSET	UNSET	
1796	1813	ratsam	advisable	B2	UNSET	
1797	1814	südwestlich	southwestern	UNSET	UNSET	
1798	1815	taktil	tactile	UNSET	UNSET	
1799	1816	tolerant	tolerant	B1	UNSET	
1800	1817	unwahrscheinlich	improbable/unlikely	UNSET	UNSET	
1801	1818	vergeben	(of a person) taken/spoken for; (of a post) already allocated/awarded — note the homograph verb vergeben = to forgive	UNSET	UNSET	
1802	1819	vollendet	finished/perfect	C1	UNSET	
1803	1820	zeitweilig	temporary	UNSET	UNSET	
1804	1821	ärgerlich	angry/annoyed/annoying	A2	UNSET	
1805	1822	bahnbrechend	ground-breaking/groundbreaking/pioneering	B2	UNSET	
1806	1823	bildlich	figurative	UNSET	UNSET	
1807	1824	computergestützt	computer-aided	UNSET	UNSET	
1808	1825	ebenerdig	at ground level, on the ground floor, step-free	UNSET	UNSET	
1809	1826	ermordet	murdered	UNSET	UNSET	
1810	1827	faul	idle/lazy/rotten	A1	UNSET	
1811	1828	freiheitlich	liberal/free	UNSET	UNSET	
1812	1829	grenzenlos	unlimited	C1	UNSET	
1813	1830	handfest	solid/hard (evidence, facts); substantial	UNSET	UNSET	
1814	1831	herb	bitter/harsh	UNSET	UNSET	
1815	1832	lautstark	loud/vocal	UNSET	UNSET	
1816	1833	mineralisch	mineral	C1	UNSET	
1817	1834	notariell	notarised, before a notary (notariell beglaubigt)	UNSET	UNSET	
1818	1835	physiologisch	physiological	UNSET	UNSET	
1819	1836	semantisch	semantic/semantically	C1	UNSET	
1820	1837	skurril	droll/odd/peculiar	UNSET	UNSET	
1821	1838	teilstationär	semi-residential/day-care	UNSET	UNSET	
1822	1839	ungerecht	unfair/unjust	B1	UNSET	
1823	1840	ungültig	invalid/no longer valid/expired	UNSET	UNSET	
1824	1841	unschön	unattractive/unpleasant/unsightly	UNSET	UNSET	
1825	1842	unwesentlich	insignificant/immaterial	UNSET	UNSET	
1826	1843	verborgen	hidden	UNSET	UNSET	
1827	1844	verwendbar	applicable/suitable/usable	UNSET	UNSET	
1828	1845	vorstehend	above-mentioned/preceding; also protruding	UNSET	UNSET	
1829	1846	weltlich	earthly/mundane/profane	UNSET	UNSET	
1830	1847	zweckmäßig	practical/functional/appropriate (to purpose)	UNSET	UNSET	
1831	1848	zwischenmenschlich	interpersonal	C1	UNSET	
1832	1849	antisemitisch	anti-Semitic	UNSET	UNSET	
1833	1850	ätherisch	essential/ethereal/volatile	UNSET	UNSET	
1834	1851	aufschlussreich	revealing/illuminating/informative	C1	UNSET	
1835	1852	bereinigt	adjusted/corrected	UNSET	UNSET	
1836	1853	besinnlich	contemplative/reflective	UNSET	UNSET	
1837	1854	entschlossen	decided/determined/resolute	B1	UNSET	
1838	1855	erotisch	erotic	UNSET	UNSET	
1839	1856	extravagant	flamboyant	UNSET	UNSET	
1840	1857	feindlich	hostile	UNSET	UNSET	
1841	1858	gebrochen	broken (also gebrochenes Deutsch = broken German)	B1	UNSET	
1842	1859	knusprig	crisp/crispy	UNSET	UNSET	
1843	1860	licht	bright/clear/light	UNSET	UNSET	
1844	1861	liebenswert	endearing/likeable/lovable	B1	UNSET	
