row	rank	word	english	cefrLevel	source	flags
7816	7871	gottesfürchtig	god-fearing/devout	UNSET	UNSET	
7817	7872	gotteslästerlich	blasphemous	UNSET	UNSET	
7818	7873	gottgewollt	divinely ordained	UNSET	UNSET	
7819	7874	gottverlassen	godforsaken	UNSET	UNSET	
7820	7875	grampositiv	gram-positive	UNSET	UNSET	
7821	7876	grasbewachsen	grassy	UNSET	UNSET	
7822	7877	grasig	grassy	UNSET	UNSET	
7823	7878	grauenvoll	gruesome	UNSET	UNSET	
7824	7879	graumeliert	grizzled/salt-and-pepper	UNSET	UNSET	
7825	7880	greislich	horrible/dreadful (Austrian/Bavarian variant of grässlich)	UNSET	UNSET	
7826	7881	grellrot	bright red	UNSET	UNSET	
7827	7882	griesgrämig	grouchy/morose	UNSET	UNSET	
7828	7883	grifflos	handleless/without a handle	UNSET	UNSET	
7829	7884	grimmsch	Grimms' (as in Grimms' fairy tales)	UNSET	UNSET	
7830	7885	grönländisch	Greenlandic	UNSET	UNSET	
7831	7886	großbusig	big-busted	UNSET	UNSET	
7832	7887	großmütig	magnanimous	UNSET	UNSET	
7833	7888	großorchestral	large-orchestral	UNSET	UNSET	
7834	7889	grottenschlecht	abysmally bad	UNSET	UNSET	
7835	7890	grottig	bad/lousy	UNSET	UNSET	
7836	7891	grundsympathisch	thoroughly likeable	UNSET	UNSET	
7837	7892	grünstichig	with a green tint	UNSET	UNSET	
7838	7893	guineisch	Guinean	UNSET	UNSET	
7839	7894	gürtelförmig	belt-shaped	UNSET	UNSET	
7840	7895	gutbesucht	well-attended	UNSET	UNSET	
7841	7896	guterhalten	well-preserved	UNSET	UNSET	
7842	7897	gutgemeint	well-meant	UNSET	UNSET	
7843	7898	gutherzig	kind-hearted	UNSET	UNSET	
7844	7899	gutwillig	willing/co-operative/obliging	UNSET	UNSET	
7845	7900	habgierig	greedy	UNSET	UNSET	
7846	7901	habituell	habitual	UNSET	UNSET	
7847	7902	haitianisch	Haitian	UNSET	UNSET	
7848	7903	hakenförmig	hook-shaped	UNSET	UNSET	
7849	7904	halachisch	halachic	UNSET	UNSET	
7850	7905	halbfett	medium-fat/semibold	UNSET	UNSET	
7851	7906	halbflüssig	semi-liquid	UNSET	UNSET	
7852	7907	halbkugelförmig	hemispherical	UNSET	UNSET	
7853	7908	halbkugelig	hemispherical	UNSET	UNSET	
7854	7909	halblaut	in a low voice	UNSET	UNSET	
7855	7910	halbleer	half-empty	UNSET	UNSET	
7856	7911	halbminütig	lasting half a minute	UNSET	UNSET	
7857	7912	halboffiziell	semi-official	UNSET	UNSET	
7858	7913	halbstaatlich	semi-state	UNSET	UNSET	
7859	7914	halbtrocken	medium-dry/off-dry (wine)	UNSET	UNSET	
7860	7915	hallisch	of Halle	UNSET	UNSET	
7861	7916	händelbar	manageable	UNSET	UNSET	
7862	7917	handelseinig	in agreement	UNSET	UNSET	
7863	7918	handförmig	hand-shaped/palmate	UNSET	UNSET	
7864	7919	handgeschnitzt	hand-carved	UNSET	UNSET	
7865	7920	handgewebt	hand-woven	UNSET	UNSET	
7866	7921	handlungsunfähig	unable to act	UNSET	UNSET	
7867	7922	handtellergroß	palm-sized	UNSET	UNSET	
7868	7923	hartherzig	callous/hard-hearted	UNSET	UNSET	
7869	7924	haschemitisch	Hashemite	UNSET	UNSET	
7870	7925	hasenfüßig	cowardly/timid	UNSET	UNSET	
7871	7926	hautfarben	skin-coloured	UNSET	UNSET	
7872	7927	hawaiisch	Hawaiian	UNSET	UNSET	
7873	7928	hegemonial	hegemonic	UNSET	UNSET	
7874	7929	heilfroh	very glad/thoroughly relieved	UNSET	UNSET	
7875	7930	heimatverbunden	attached to one's home region	UNSET	UNSET	
7876	7931	heizbar	heatable	UNSET	UNSET	
7877	7932	hellblond	light blond	UNSET	UNSET	
7878	7933	hellenisch	Hellenic	UNSET	UNSET	
7879	7934	hellhäutig	light-skinned	UNSET	UNSET	
7880	7935	hellrosa	pale pink/light pink	UNSET	UNSET	
7881	7936	hellsichtig	clairvoyant/clear-sighted	UNSET	UNSET	
7882	7937	herausziehbar	extractable	UNSET	UNSET	
7883	7938	herrisch	bossy	UNSET	UNSET	
7884	7939	heruntergewirtschaftet	ruined	UNSET	UNSET	
7885	7940	heterodox	heterodox	UNSET	UNSET	
7886	7941	heteronom	heteronomous	UNSET	UNSET	
7887	7942	heteronormativ	heteronormative	UNSET	UNSET	
7888	7943	heurig	this year's	UNSET	UNSET	
7889	7944	hieratisch	clerical/hieratic	UNSET	UNSET	
7890	7945	himmelhoch	sky-high	UNSET	UNSET	
7891	7946	hitzefrei	(having) time off school/work because of the heat	UNSET	UNSET	
7892	7947	hobbymäßig	as a hobby	UNSET	UNSET	
7893	7948	hochadlig	of high nobility	UNSET	UNSET	
7894	7949	hochansteckend	highly contagious	UNSET	UNSET	
7895	7950	hochdramatisch	highly dramatic	UNSET	UNSET	
7896	7951	hochgeachtet	highly respected	UNSET	UNSET	
7897	7952	hochgestochen	high-falutin/pretentious	UNSET	UNSET	
7898	7953	hochhackig	high-heeled	UNSET	UNSET	
7899	7954	hochherzig	magnanimous	UNSET	UNSET	
7900	7955	hochindividuell	highly individual	UNSET	UNSET	
7901	7956	hochkompliziert	highly complicated	UNSET	UNSET	
7902	7957	hochtalentiert	highly talented	UNSET	UNSET	
7903	7958	hochtrabend	pompous/high-flown	UNSET	UNSET	
7904	7959	hold	fair/lovely (poetic); favourably disposed (jemandem hold sein)	UNSET	UNSET	
7905	7960	holzarm	low in wood/with little woodland	UNSET	UNSET	
7906	7961	holzfrei	wood-free	UNSET	UNSET	
7907	7962	holzzersetzend	wood-decomposing	UNSET	UNSET	
7908	7963	homiletisch	homiletic	UNSET	UNSET	
7909	7964	homofeindlich	homophobic	UNSET	UNSET	
7910	7965	honiggelb	honey yellow	UNSET	UNSET	
7911	7966	hormonhaltig	containing hormone	UNSET	UNSET	
7912	7967	huldvoll	gracious/benevolent	UNSET	UNSET	
7913	7968	humanpathogen	pathogenic to humans	UNSET	UNSET	
7914	7969	humanpsychologisch	human-psychology-related	UNSET	UNSET	
7915	7970	humoral	humoral	UNSET	UNSET	
7916	7971	hundemüde	dog-tired	UNSET	UNSET	
7917	7973	hundsgemein	downright mean	UNSET	UNSET	
7918	7974	hurtig	fast/quick	UNSET	UNSET	
7919	7975	hydrostatisch	hydrostatic	UNSET	UNSET	
7920	7976	hypertroph	hypertrophic	UNSET	UNSET	
7921	7977	hypoaktiv	hypoactive	UNSET	UNSET	
7922	7978	ideenlos	unimaginative	UNSET	UNSET	
7923	7979	ident	mark as Austrian; standard German is identisch	UNSET	UNSET	
7924	7980	idiotensicher	foolproof	UNSET	UNSET	
7925	7981	illiberal	illiberal	UNSET	UNSET	
7926	7982	impertinent	impertinent	UNSET	UNSET	
7927	7983	impotent	impotent/powerless	UNSET	UNSET	
7928	7984	inbrünstig	ardent/fervent	UNSET	UNSET	
7929	7985	indeterminiert	indeterminate	UNSET	UNSET	
7930	7986	indifferent	apathetic/indifferent	UNSET	UNSET	
7931	7987	industriereich	rich in industry	UNSET	UNSET	
7932	7988	infektiologisch	infectious-disease-related	UNSET	UNSET	
7933	7989	ingeniös	ingenious	UNSET	UNSET	
7934	7990	inguinal	inguinal	UNSET	UNSET	
7935	7991	inhomogen	inhomogeneous	UNSET	UNSET	
7936	7992	injektiv	injective	UNSET	UNSET	
7937	7993	inkompetent	incompetent	C1	UNSET	
7938	7994	inkongruent	incongruent	UNSET	UNSET	
7939	7995	inkremental	incremental	UNSET	UNSET	
7940	7996	innegehabt	held (of an office, post or right)	UNSET	UNSET	
7941	7997	inschriftlich	inscriptional	UNSET	UNSET	
7942	7998	insektenfressend	insectivorous/insect-eating	UNSET	UNSET	
7943	7999	intentional	intentional	UNSET	UNSET	
7944	8000	interdependent	interdependent	UNSET	UNSET	
7945	8001	interimistisch	interim	UNSET	UNSET	
7946	8002	interinstitutionell	interinstitutional	UNSET	UNSET	
7947	8003	interlingual	interlingual	UNSET	UNSET	
7948	8004	interpoliert	interpolated	UNSET	UNSET	
7949	8005	intersubjektiv	intersubjective	UNSET	UNSET	
7950	8006	intraabdominal	intraabdominal	UNSET	UNSET	
7951	8007	intradisziplinär	intradisciplinary	UNSET	UNSET	
7952	8008	intrakulturell	intracultural	UNSET	UNSET	
7953	8009	intransitiv	intransitive	UNSET	UNSET	
7954	8010	intraspezifisch	intraspecific	UNSET	UNSET	
7955	8011	intrauterin	intrauterine	UNSET	UNSET	
7956	8012	intravasal	intravascular	UNSET	UNSET	
7957	8013	intrusiv	intrusive	UNSET	UNSET	
7958	8014	invertiert	inverted	UNSET	UNSET	
7959	8015	ionosphärisch	ionospheric	UNSET	UNSET	
7960	8016	irrlichternd	flickering/will-o'-the-wisp-like	UNSET	UNSET	
7961	8017	isolationistisch	isolationist	UNSET	UNSET	
7962	8018	israelfeindlich	anti-Israel	UNSET	UNSET	
7963	8019	israelfreundlich	pro-Israel	UNSET	UNSET	
7964	8020	israelkritisch	Israel-critical	UNSET	UNSET	
7965	8021	jagdberechtigt	entitled to hunt	UNSET	UNSET	
7966	8022	jahrtausendelang	for millennia	UNSET	UNSET	
7967	8023	janusköpfig	Janus-faced	UNSET	UNSET	
7968	8024	jenisch	Yeniche	UNSET	UNSET	
7969	8025	jesuitisch	Jesuit	UNSET	UNSET	
7970	8026	jeversch	of Jever	UNSET	UNSET	
7971	8027	julianisch	Julian	UNSET	UNSET	
7972	8028	jungenhaft	boyish	UNSET	UNSET	
7973	8029	junggeblieben	young at heart	UNSET	UNSET	
7974	8030	kälteresistent	cold-resistant	UNSET	UNSET	
7975	8031	kaltherzig	cold-hearted	UNSET	UNSET	
7976	8032	kaltschnäuzig	callous	UNSET	UNSET	
7977	8033	kambrisch	Cambrian	UNSET	UNSET	
7978	8034	kampfeslustig	combative	UNSET	UNSET	
7979	8035	kampfunfähig	unable to fight	UNSET	UNSET	
7980	8036	kanaanäisch	Canaanite	UNSET	UNSET	
7981	8037	kandiert	candied	UNSET	UNSET	
7982	8038	kannibalisch	cannibalistic	UNSET	UNSET	
7983	8039	kantabrisch	Cantabrian	UNSET	UNSET	
7984	8040	kantisch	Kantian	UNSET	UNSET	
7985	8041	kanzerogen	cancer-causing/carcinogenic	UNSET	UNSET	
7986	8042	kapitalkräftig	well-funded	UNSET	UNSET	
7987	8043	kardiopulmonal	cardiopulmonary	UNSET	UNSET	
7988	8045	kariogen	cariogenic	UNSET	UNSET	
7989	8046	karpatisch	Carpathian	UNSET	UNSET	
7990	8047	kartesisch	Cartesian	UNSET	UNSET	
7991	8048	karthagisch	Carthaginian	UNSET	UNSET	
7992	8049	kastenähnlich	box-like	UNSET	UNSET	
7993	8050	kastenförmig	boxy	UNSET	UNSET	
7994	8051	kastilisch	Castilian	UNSET	UNSET	
7995	8052	kasuistisch	casuistic	UNSET	UNSET	
7996	8053	katarisch	Qatari	UNSET	UNSET	
7997	8054	kaudal	caudal	UNSET	UNSET	
7998	8055	kelchförmig	cup-shaped/goblet-shaped	UNSET	UNSET	
7999	8056	keltiberisch	Celtiberian	UNSET	UNSET	
8000	8057	ketzerisch	heretical	UNSET	UNSET	
8001	8058	khakifarben	khaki	UNSET	UNSET	
8002	8059	kieferlos	jawless/agnathan	UNSET	UNSET	
8003	8060	kiesig	gravelly/pebbly	UNSET	UNSET	
8004	8061	kinematographisch	cinematographic	UNSET	UNSET	
8005	8062	kirre	tame/docile; kirre machen = to drive someone crazy	UNSET	UNSET	
8006	8063	kissenähnlich	cushion-like	UNSET	UNSET	
8007	8064	kitzlig	ticklish	C1	UNSET	
8008	8065	klandestin	clandestine	UNSET	UNSET	
8009	8066	klapperig	rickety/rattly	UNSET	UNSET	
8010	8067	klärungsbedürftig	in need of clarification	UNSET	UNSET	
8011	8068	klatschnass	soaked to the bone/soaked to the skin/soaking	UNSET	UNSET	
8012	8069	kleinasiatisch	Asia Minor/Anatolian	UNSET	UNSET	
8013	8070	kleingedruckt	in small print/fine-print	UNSET	UNSET	
8014	8071	kleinkariert	petty/narrow-minded (of cloth: small-checked)	UNSET	UNSET	
8015	8072	kleinschrittig	step-by-step	UNSET	UNSET	
8016	8073	kleinstädtisch	provincial	UNSET	UNSET	
8017	8074	klosterähnlich	monastery-like	UNSET	UNSET	
8018	8075	knabenhaft	boyish/gamine	UNSET	UNSET	
8019	8076	knallgelb	bright yellow	UNSET	UNSET	
8020	8077	knauserig	stingy/miserly	UNSET	UNSET	
8021	8078	knietief	knee-deep	UNSET	UNSET	
8022	8079	knollig	bulbous	UNSET	UNSET	
8023	8080	knotenartig	nodular	UNSET	UNSET	
8024	8081	kochsalzhaltig	containing table salt	UNSET	UNSET	
8025	8082	koedukativ	coeducational	UNSET	UNSET	
8026	8083	koffeinfrei	decaffeinated	B2	UNSET	
8027	8084	koffeinreich	rich in caffeine	UNSET	UNSET	
8028	8085	kohlenstoffhaltig	carbonaceous	UNSET	UNSET	
8029	8086	kokett	coquettish/flirtatious	UNSET	UNSET	
8030	8087	kolonialistisch	colonialist	UNSET	UNSET	
8031	8088	komatös	comatose	UNSET	UNSET	
8032	8089	kommunikationsfähig	capable of communication	UNSET	UNSET	
8033	8090	komorbid	comorbid	UNSET	UNSET	
8034	8091	konfessionsfrei	(of a person) with no religious affiliation	UNSET	UNSET	
8035	8092	konfliktscheu	conflict-averse	UNSET	UNSET	
8036	8093	konfus	confused	UNSET	UNSET	
8037	8094	kongenital	congenital	UNSET	UNSET	
8038	8095	konsensual	consensual	UNSET	UNSET	
8039	8096	kontraindiziert	contraindicated	UNSET	UNSET	
8040	8097	kontralateral	contralateral	UNSET	UNSET	
8041	8098	konziliant	conciliatory	UNSET	UNSET	
8042	8099	kopernikanisch	Copernican	UNSET	UNSET	
8043	8100	kopfsteingepflastert	cobblestone-paved	UNSET	UNSET	
8044	8101	koranisch	Koranic/Qur'anic	UNSET	UNSET	
8045	8102	körperlos	bodiless/incorporeal	UNSET	UNSET	
8046	8103	korrekturbedürftig	in need of correction	UNSET	UNSET	
8047	8104	korrigierbar	correctable	UNSET	UNSET	
8048	8105	korruptionsanfällig	corruption-prone	UNSET	UNSET	
8049	8106	kosakisch	Cossack	UNSET	UNSET	
8050	8107	kosovarisch	Kosovan	UNSET	UNSET	
8051	8108	kraftstrotzend	bursting with strength	UNSET	UNSET	
8052	8109	krampfig	crampy	UNSET	UNSET	
8053	8110	kratzbürstig	bristly/prickly	UNSET	UNSET	
8054	8111	krebsartig	cancer-like; also crab-like	UNSET	UNSET	
8055	8112	kreditorisch	creditor-related	UNSET	UNSET	
8056	8113	kreditunwürdig	uncreditworthy	UNSET	UNSET	
8057	8114	kreideweiß	chalk-white	UNSET	UNSET	
8058	8115	kretisch	Cretan	UNSET	UNSET	
8059	8116	kreuzförmig	cross-shaped/cruciform	UNSET	UNSET	
8060	8117	kriegszerstört	war-ravaged	UNSET	UNSET	
8061	8119	krisselig	grainy/fuzzy/frizzy	UNSET	UNSET	
8062	8120	kristallartig	crystalline	UNSET	UNSET	
8063	8121	kritiklos	uncritical/unquestioning	UNSET	UNSET	
8064	8122	kritikwürdig	open to criticism	UNSET	UNSET	
8065	8123	kuchenähnlich	cake-like	UNSET	UNSET	
8066	8124	kulturkritisch	culturally critical	UNSET	UNSET	
8067	8125	kumpelhaft	matey/pally	UNSET	UNSET	
8068	8126	kunstbeflissen	art-loving	UNSET	UNSET	
8069	8127	kunstfertig	skilful	UNSET	UNSET	
8070	8128	kupferfarben	copper-coloured	UNSET	UNSET	
8071	8129	kupiert	docked/cropped/cut short	UNSET	UNSET	
8072	8130	kuppelartig	dome-shaped	UNSET	UNSET	
8073	8131	kuppelförmig	dome-shaped	UNSET	UNSET	
8074	8132	kursorisch	cursory/hasty/superficial	UNSET	UNSET	
8075	8133	kurzstielig	short-stemmed	UNSET	UNSET	
8076	8134	ladungsfähig	(of an address) valid for service of a summons; also loadable	UNSET	UNSET	
8077	8135	lakritzartig	licorice-like	UNSET	UNSET	
8078	8136	laminar	laminar	UNSET	UNSET	
8079	8137	lammfromm	meek	UNSET	UNSET	
8080	8138	langerwartet	long-awaited	UNSET	UNSET	
8081	8139	langgestreckt	elongated	UNSET	UNSET	
8082	8140	läppisch	trifling/silly	UNSET	UNSET	
8083	8141	lautlich	phonetic	UNSET	UNSET	
8084	8142	lautmalerisch	onomatopoeic	UNSET	UNSET	
8085	8143	lavendelfarben	lavender	UNSET	UNSET	
8086	8144	lawinenartig	avalanche-like	UNSET	UNSET	
8087	8145	lebenshungrig	hungry for life	UNSET	UNSET	
8088	8146	lebensmüde	tired of life	UNSET	UNSET	
8089	8147	lederbezogen	leather-covered	UNSET	UNSET	
8090	8148	legendenhaft	legendary	UNSET	UNSET	
8091	8149	lehmhaltig	containing loam	UNSET	UNSET	
8092	8150	leibeigen	in serfdom/bonded	UNSET	UNSET	
8093	8151	leichtgläubig	credulous/gullible	UNSET	UNSET	
8094	8152	leinen	linen	UNSET	UNSET	
8095	8153	leninistisch	Leninist	UNSET	UNSET	
8096	8154	lesefreundlich	reader-friendly	B2	UNSET	
8097	8155	lethargisch	lethargic	UNSET	UNSET	
8098	8156	lichtgrau	light grey	UNSET	UNSET	
8099	8157	lichtmikroskopisch	light-microscopic	UNSET	UNSET	
8100	8158	liebeshungrig	love-hungry	UNSET	UNSET	
8101	8159	liebeskrank	lovesick	UNSET	UNSET	
8102	8160	liechtensteinisch	Liechtenstein	UNSET	UNSET	
8103	8161	ligurisch	Ligurian	UNSET	UNSET	
8104	8162	limnisch	limnic	UNSET	UNSET	
8105	8163	linientreu	toeing the party line/loyal to the party line	UNSET	UNSET	
8106	8164	liniert	lined/ruled	UNSET	UNSET	
8107	8165	linkisch	awkward/clumsy/gauche	UNSET	UNSET	
8108	8166	linksdrehend	laevorotatory/left-hand	UNSET	UNSET	
8109	8167	linksgrün	left-green	UNSET	UNSET	
8110	8168	linksorientiert	left-leaning/left-wing	UNSET	UNSET	
8111	8169	linkspopulistisch	left-wing populist	UNSET	UNSET	
8112	8170	linsenförmig	lenticular	UNSET	UNSET	
8113	8171	lippensynchron	in lip sync	UNSET	UNSET	
8114	8172	listig	cunning/crafty/sly	UNSET	UNSET	
8115	8173	literaturhistorisch	literary-historical	UNSET	UNSET	
8116	8174	lokalisierbar	locatable	UNSET	UNSET	
8117	8175	lombardisch	Lombard	UNSET	UNSET	
8118	8176	lotrecht	perpendicular	UNSET	UNSET	
8119	8177	lübsch	of Lübeck	UNSET	UNSET	
8120	8178	lügenhaft	mendacious	UNSET	UNSET	
8121	8179	lügnerisch	mendacious	UNSET	UNSET	
8122	8180	lungengängig	respirable	UNSET	UNSET	
8123	8181	lüstern	lascivious	UNSET	UNSET	
8124	8182	lydisch	Lydian	UNSET	UNSET	
8125	8183	lykisch	Lycian	UNSET	UNSET	
8126	8184	machtgierig	power-hungry	UNSET	UNSET	
8127	8185	madrilenisch	of Madrid	UNSET	UNSET	
8128	8186	mafisch	mafic	UNSET	UNSET	
8129	8187	mährisch	Moravian	UNSET	UNSET	
8130	8188	makroprudenziell	macroprudential	UNSET	UNSET	
8131	8189	malawisch	Malawian	UNSET	UNSET	
8132	8190	mannhaft	manly/valiant	UNSET	UNSET	
8133	8191	mannsgroß	as tall as a man	UNSET	UNSET	
8134	8192	manövrierunfähig	unable to manoeuvre	UNSET	UNSET	
8135	8193	mantraartig	mantra-like/repetitive	UNSET	UNSET	
8136	8194	marmorn	marble/marmoreal	UNSET	UNSET	
8137	8195	maskenhaft	mask-like	UNSET	UNSET	
8138	8196	masochistisch	masochistic	UNSET	UNSET	
8139	8197	masselos	massless	UNSET	UNSET	
8140	8198	maßstäblich	to scale	UNSET	UNSET	
8141	8199	masturbatorisch	masturbatory	UNSET	UNSET	
8142	8200	mausetot	stone dead/as dead as a doornail	UNSET	UNSET	
8143	8201	mausgrau	mousy	UNSET	UNSET	
8144	8202	medienhistorisch	media-historical	UNSET	UNSET	
8145	8203	medioker	mediocre	UNSET	UNSET	
8146	8204	meernah	near the sea/coastal	UNSET	UNSET	
8147	8205	megaloman	megalomaniac	UNSET	UNSET	
8148	8206	mehrlagig	multi-ply	UNSET	UNSET	
8149	8207	mehrperspektivisch	multi-perspective	UNSET	UNSET	
8150	8208	mehrspurig	multilane	UNSET	UNSET	
8151	8209	mehrwertig	multivalent	UNSET	UNSET	
8152	8210	meistgeklickt	most-clicked	UNSET	UNSET	
8153	8211	melkitisch	Melkite	UNSET	UNSET	
8154	8212	mendelsch	Mendelian	UNSET	UNSET	
8155	8213	menschengestaltig	anthropomorphic	UNSET	UNSET	
8156	8214	merkantilistisch	mercantilistic	UNSET	UNSET	
