row	rank	article	word	plural	english	cefrLevel	flags
7067	6923	das	Unverständnis	Unverständnisse	lack of understanding	B2	
7068	6924	die	Veredelung	Veredelungen	refinement/processing/finishing	UNSET	
7069	6925	das	Verlagshaus	Verlagshäuser	publishing house	UNSET	
7070	6926	die	Verschärfung	Verschärfungen	tightening/intensification	UNSET	
7071	6927	die	Versicherungsgesellschaft	Versicherungsgesellschaften	insurance company	UNSET	
7072	6928	die	Vertragspartei	Vertragsparteien	contracting party/party to a contract	UNSET	
7073	6929	der	Videoclip	Videoclips	video clip	UNSET	
7074	6930	die	Vogelwelt	Vogelwelten	birdlife/world of birds	UNSET	
7075	6931	die	Vollstreckung	Vollstreckungen	enforcement	UNSET	
7076	6932	die	Vollzeitstelle	Vollzeitstellen	full-time position	UNSET	
7077	6933	die	Vorauswahl	Vorauswahlen	preselection/shortlist	UNSET	
7078	6934	der	Vormarsch	Vormärsche	advance	B2	
7079	6935	der	Wasservogel	Wasservögel	water bird/waterfowl	UNSET	
7080	4487	die	Wirtschaftskraft	Wirtschaftskräfte	economic strength	C1	
7081	6937	die	Zeche	Zechen	bill/mine	C1	
7082	6939	der	Zerfall	Zerfälle	decay/decline/disintegration	B2	
7083	6940	die	Zweigstelle	Zweigstellen	branch office	UNSET	
7084	6941	die	Ablage	Ablagen	filing/tray/shelf	UNSET	
7085	6942	die	Abschrift	Abschriften	copy/transcript	UNSET	
7086	6943	die	Abtei	Abteien	abbey	UNSET	
7087	6944	die	Ackerfläche	Ackerflächen	arable land/cultivated area	UNSET	
7088	6945	die	Agrarwirtschaft	Agrarwirtschaften	agriculture	UNSET	
7089	6946	der	Anästhesist	Anästhesisten	anaesthetist	UNSET	
7090	1894	der	Apparat	Apparate	device/apparatus/(telephone) extension	A2	
7091	6948	das	Ausstellungsstück	Ausstellungsstücke	exhibition piece	UNSET	
7092	6949	der	Ausstoß	Ausstöße	emission/output/production	UNSET	
7093	6950	die	Barmherzigkeit	—	mercy/compassion	UNSET	
7094	6951	das	Bauamt	Bauämter	building authority	UNSET	
7095	6952	das	Baumhaus	Baumhäuser	treehouse	UNSET	
7096	6953	die	Beanspruchung	Beanspruchungen	strain/demand	UNSET	
7097	6954	das	Behältnis	Behältnisse	container/receptacle	UNSET	
7098	6955	die	Betriebsvereinbarung	Betriebsvereinbarungen	works agreement/company agreement	UNSET	
7099	6956	das	Blockheizkraftwerk	Blockheizkraftwerke	cogeneration unit	UNSET	
7100	6957	der	Bodenschutz	—	soil conservation	UNSET	
7101	3613	das	Brautkleid	Brautkleider	wedding dress/wedding gown	A2	
7102	4488	der	Chatbot	Chatbots	chatbot/chatterbot	C1	
7103	6960	die	Christin	Christinnen	Christian	UNSET	
7104	6961	die	Computertomographie	Computertomographien	computed tomography	UNSET	
7105	6962	das	Derby	Derbys	derby/local derby	UNSET	
7106	6963	die	Digitalkamera	Digitalkameras	digital camera	UNSET	
7107	6964	die	Dorfkirche	Dorfkirchen	village church	UNSET	
7108	6965	die	Düne	Dünen	dune/sand dune	UNSET	
7109	6966	das	Durchhaltevermögen	—	stamina/perseverance	C1	
7110	6967	das	Ego	Egos	ego	UNSET	
7111	6968	das	Eigelb	Eigelbe	egg yolk	UNSET	
7112	6969	die	Eigentümerin	Eigentümerinnen	proprietor	UNSET	
7113	3073	die	Einbahnstraße	Einbahnstraßen	one-way street	B1	
7114	6971	die	Energiegewinnung	Energiegewinnungen	energy production	UNSET	
7115	6972	die	Entwicklungsphase	Entwicklungsphasen	development phase	C1	
7116	4489	die	Erderwärmung	Erderwärmungen	global warming	C1	
7117	4491	die	Erdoberfläche	Erdoberflächen	earth's surface/surface of the earth	C1	
7118	6975	der	Ergotherapeut	Ergotherapeuten	occupational therapist	UNSET	
7119	6976	der	Europameister	Europameister	European champion	UNSET	
7120	6977	der	Extrakt	Extrakte	extract/essence	UNSET	
7121	6978	der	Facharbeiter	Facharbeiter	skilled worker	UNSET	
7122	6979	der	Fachhändler	Fachhändler	specialist dealer/specialist retailer	UNSET	
7123	6980	das	Fahrradfahren	—	cycling	UNSET	
7124	6981	der	Fahrschein	Fahrscheine	ticket	UNSET	
7125	6982	das	Familienfest	Familienfeste	family celebration	UNSET	
7126	6983	die	Ferienzeit	Ferienzeiten	holiday time	C1	
7127	6984	die	Flusslandschaft	Flusslandschaften	river landscape/riverscape	UNSET	
7128	6985	das	Forschungsgebiet	Forschungsgebiete	research area	UNSET	
7129	6986	die	Gebietskörperschaft	Gebietskörperschaften	regional authority/local authority	UNSET	
7130	1895	die	Geldbörse	Geldbörsen	purse/wallet	A2	
7131	6988	die	Gemeindeordnung	Gemeindeordnungen	municipal code/municipal regulations	UNSET	
7132	6989	die	Gesamtbevölkerung	Gesamtbevölkerungen	total population	C1	
7133	6990	das	Gesamtjahr	Gesamtjahre	full year	UNSET	
7134	6991	der	Grundgedanke	Grundgedanken	basic idea/fundamental idea	UNSET	
7135	6992	die	Grundsteinlegung	Grundsteinlegungen	groundbreaking/laying the first stone	UNSET	
7136	6993	der	Gruppenraum	Gruppenräume	group room	UNSET	
7137	6994	der	Gummi	Gummis	rubber/eraser/condom	C1	
7138	6995	der	Gynäkologe	Gynäkologen	gynaecologist	UNSET	
7139	6996	die	Handlungsfähigkeit	Handlungsfähigkeiten	capacity to act/legal capacity	UNSET	
7140	6997	der	Heimwerker	Heimwerker	DIY enthusiast/home improver	UNSET	
7141	3076	die	Heldin	Heldinnen	heroine	B1	
7142	6999	der	Hocker	Hocker	stool	UNSET	
7143	7000	der	Hundehalter	Hundehalter	dog owner	UNSET	
7144	7001	die	Ikone	Ikonen	icon/iconic figure	UNSET	
7145	7002	der	Impfschutz	—	vaccination protection	UNSET	
7146	7003	der	Importeur	Importeure	importer	UNSET	
7147	7004	die	Isolierung	Isolierungen	insulation/isolation	UNSET	
7148	7005	der	Kalendertag	Kalendertage	calendar day	UNSET	
7149	7006	der	Kamm	Kämme	comb/crown/ridge	B2	
7150	7007	das	Karussell	Karussells	carousel/merry-go-round	A1	
7151	7008	der	Kick	Kicks	kick/thrill	C1	
7152	7009	der	Kinderschuh	Kinderschuhe	children’s shoe/child’s shoe/kid’s shoe	UNSET	
7153	7010	das	Kindeswohl	—	child welfare	UNSET	
7154	7011	die	Kirchenleitung	Kirchenleitungen	church leadership	UNSET	
7155	7012	der	Kleinbus	Kleinbusse	minibus	UNSET	
7156	7013	der	Kleinunternehmer	Kleinunternehmer	small business owner	UNSET	
7157	7014	der	Kohlenstoff	—	carbon	UNSET	
7158	7015	das	Kollektiv	Kollektive	collective	UNSET	
7159	7016	der	Kommunikationskanal	Kommunikationskanäle	communication channel	UNSET	
7160	7017	das	Kommunikationsmittel	Kommunikationsmittel	means of communication	B2	
7161	7018	der	Konferenzraum	Konferenzräume	conference room	UNSET	
7162	7019	die	Koordinate	Koordinaten	coordinate	UNSET	
7163	7020	das	Korallenriff	Korallenriffe	coral reef	UNSET	
7164	7021	die	Körpertemperatur	Körpertemperaturen	body temperature	B2	
7165	4492	die	Kostprobe	Kostproben	sample/taste/tasting	C1	
7166	7023	der	Kranz	Kränze	wreath/garland	UNSET	
7167	7024	der	Kulturschaffende	Kulturschaffenden	cultural professional/creative artist	UNSET	adjectivalNoun
7168	7025	die	Kulturszene	Kulturszenen	cultural scene	UNSET	
7169	7026	der	Kundendienst	Kundendienste	customer service	UNSET	
7170	7027	die	Kundenkarte	Kundenkarten	loyalty card/storecard	UNSET	
7171	3616	die	Kutsche	Kutschen	carriage/coach	A2	
7172	7029	die	Lacke	Lacken	puddle (Austrian)	UNSET	
7173	7030	der	Landesteil	Landesteile	part of the country	UNSET	
7174	7031	der	Lärmschutz	—	noise protection	UNSET	
7175	7032	die	Lebenswirklichkeit	Lebenswirklichkeiten	life reality	UNSET	
7176	7033	der	Leckerbissen	Leckerbissen	delicacy/treat	UNSET	
7177	7034	die	Leichtathletik	—	athletics	UNSET	
7178	7035	der	Leistungsdruck	—	performance pressure	C1	
7179	7036	das	Leitmotiv	Leitmotive	leitmotif/leitmotiv	UNSET	
7180	7037	die	Linderung	Linderungen	relief	UNSET	
7181	7038	der	Luftverkehr	Luftverkehre	air traffic	UNSET	
7182	7039	die	Mailingliste	Mailinglisten	mailing list	UNSET	
7183	7040	der	Marker	Marker	marker	C1	
7184	7041	das	Maximum	Maxima	maximum	UNSET	
7185	7042	die	Mieterhöhung	Mieterhöhungen	rent increase	UNSET	
7186	7043	der	Mittagstisch	Mittagstische	lunch menu/lunch special	UNSET	
7187	7044	die	Modalität	Modalitäten	modality	UNSET	
7188	3077	das	Mountainbike	Mountainbikes	mountain bicycle/mountain bike	A2	
7189	7046	der	Namensgeber	Namensgeber	namesake	UNSET	
7190	7047	die	Nebentätigkeit	Nebentätigkeiten	secondary employment/side job	UNSET	
7191	7048	die	Obstsorte	Obstsorten	fruit variety	UNSET	
7192	7049	der	Ortsrand	Ortsränder	outskirts/edge of town	UNSET	
7193	7050	der	Ortsvorsteher	Ortsvorsteher	local mayor/village leader	UNSET	
7194	7051	die	Personalie	Personalien	personnel matter	UNSET	
7195	7052	das	Pfarrhaus	Pfarrhäuser	parsonage/rectory	UNSET	
7196	7053	die	Platine	Platinen	printed circuit board	UNSET	
7197	7054	die	Polizeidienststelle	Polizeidienststellen	police department	UNSET	
7198	7055	die	Pressemeldung	Pressemeldungen	press release	UNSET	
7199	7056	die	Privatwirtschaft	—	private enterprise/private sector	UNSET	
7200	7057	die	Provokation	Provokationen	provocation	C1	
7201	4493	der	Quatsch	—	nonsense (colloquial)/rubbish	A1	
7202	7059	die	Quest	Quests	quest	UNSET	
7203	7060	der	Rechtspopulismus	—	right-wing populism	UNSET	
7204	7061	die	Rechtsverletzung	Rechtsverletzungen	violation of law	UNSET	
7205	4494	die	Redewendung	Redewendungen	figure of speech/idiom/locution	C1	
7206	7063	der	Regler	Regler	controller	UNSET	
7207	7064	der	Rivale	Rivalen	rival	UNSET	
7208	7065	der	Sachunterricht	—	general studies (school subject)	UNSET	
7209	7066	der	Sachverstand	—	expertise	UNSET	
7210	7067	der	Safe	Safes	safe	C1	
7211	7068	der	Sammelband	Sammelbände	anthology	UNSET	
7212	7069	die	Schattenseite	Schattenseiten	dark side/downside	C1	
7213	864	der	Schinken	Schinken	ham	A1	
7214	7071	die	Schnelle	Schnellen	speed/quickness	UNSET	
7215	4133	die	Schulbildung	Schulbildungen	school education	B2	
7216	7073	der	Schwangerschaftsabbruch	Schwangerschaftsabbrüche	abortion/termination of pregnancy	UNSET	
7217	7074	die	Schwerkraft	Schwerkräfte	force of gravity/gravitation/gravity	UNSET	
7218	7075	der	Seeadler	Seeadler	white-tailed eagle/sea eagle	UNSET	
7219	7076	die	Seenplatte	Seenplatten	lake district	UNSET	
7220	7077	der	Sozialstaat	Sozialstaaten	welfare state	UNSET	
7221	7078	die	Spirale	Spiralen	spiral	UNSET	
7222	7079	das	Sprachniveau	Sprachniveaus	language level/register	UNSET	
7223	7080	die	Stadtmitte	Stadtmitten	city centre	UNSET	
7224	7081	das	Stadtviertel	Stadtviertel	district	UNSET	
7225	7082	das	Stereotyp	Stereotype	stereotype	UNSET	
7226	7083	das	Steuergeld	Steuergelder	tax money	UNSET	
7227	1897	der	Stiefel	Stiefel	boot	A1	
7228	7085	der	Thron	Throne	throne	B2	
7229	7086	der	Tierhalter	Tierhalter	pet owner/animal keeper	UNSET	
7230	4135	das	Timing	Timings	timing	B2	
7231	7088	die	Übersendung	Übersendungen	sending/transmission	UNSET	
7232	7089	der	Umweltschützer	Umweltschützer	environmentalist	UNSET	
7233	7090	die	Umwelttechnik	Umwelttechniken	environmental technology	UNSET	
7234	7091	die	Unstimmigkeit	Unstimmigkeiten	discrepancy/disagreement	B2	
7235	7092	das	Unterhaus	Unterhäuser	House of Commons/lower chamber/lower house	UNSET	
7236	7093	die	Unterschiedlichkeit	Unterschiedlichkeiten	diversity/difference	UNSET	
7237	7094	das	Untersuchungsergebnis	Untersuchungsergebnisse	investigation result	UNSET	
7238	7095	der	Vertragsabschluss	Vertragsabschlüsse	contract conclusion/signing of a contract	UNSET	
7239	7096	die	Vertreterversammlung	Vertreterversammlungen	representative assembly/delegates' meeting	UNSET	
7240	7097	das	Verwaltungsgebäude	Verwaltungsgebäude	administrative building	UNSET	
7241	7098	das	Verwaltungsverfahren	Verwaltungsverfahren	administrative procedure	UNSET	
7242	7099	der	Vierte	Vierten	fourth	UNSET	adjectivalNoun
7243	7100	das	Vorzeichen	Vorzeichen	sign/omen/accidental	UNSET	
7244	7101	der	Wahlhelfer	Wahlhelfer	campaigner/election assistant/election worker	UNSET	
7245	7102	die	Waldorfschule	Waldorfschulen	Waldorf school	UNSET	
7246	7103	das	Wandbild	Wandbilder	mural	UNSET	
7247	3078	das	Waschmittel	Waschmittel	laundry detergent	B1	
7248	7105	der	Weiße	Weißen	Caucasian/white	UNSET	adjectivalNoun
7249	7106	der	Weltmarkt	Weltmärkte	world market	UNSET	
7250	7107	der	Werkvertrag	Werkverträge	contract for work/services	UNSET	
7251	1169	der	Wetterbericht	Wetterberichte	weather forecast	A1	
7252	7109	die	Wiederaufnahme	Wiederaufnahmen	resumption	UNSET	
7253	7110	der	Zitronensaft	Zitronensäfte	lemon juice	UNSET	
7254	7111	der	Zugvogel	Zugvögel	bird of passage/migrant/migratory bird	UNSET	
7255	7112	die	Zuneigung	Zuneigungen	affection	B2	
7256	7113	der	Zuzug	Zuzüge	influx/arrival of new residents	UNSET	
7257	7114	die	Zwischenbilanz	Zwischenbilanzen	interim balance	UNSET	
7258	7115	die	Anamnese	Anamnesen	anamnesis	UNSET	
7259	7116	der	Andrang	—	rush/crowd	C1	
7260	7117	das	Angesicht	Angesichter	countenance/face/visage	UNSET	
7261	7118	der	Angler	Angler	angler	UNSET	
7262	867	die	Anrede	Anreden	address/form of address/salutation	A1	
7263	7120	die	Approbation	Approbationen	licence to practise medicine	UNSET	
7264	7121	der	Arbeitseinsatz	Arbeitseinsätze	work assignment/labor deployment	UNSET	
7265	7122	die	Arbeitslosenquote	Arbeitslosenquoten	jobless rate/rate of unemployment/unemployment rate	C1	
7266	7123	das	Artefakt	Artefakte	artefact/artifact	UNSET	
7267	7124	der	Ausklang	Ausklänge	close/end (of an event)	UNSET	
7268	7125	der	Außenhandel	—	external trade/foreign trade	UNSET	
7269	7126	die	Baumkrone	Baumkronen	treetop/crown (of a tree)	UNSET	
7270	7127	das	Bauunternehmen	Bauunternehmen	construction company	UNSET	
7271	7128	die	Begebenheit	Begebenheiten	event/incident	UNSET	
7272	7129	die	Bepflanzung	Bepflanzungen	planting/plants	UNSET	
7273	7130	die	Betroffenheit	Betroffenheiten	dismay/being deeply affected	UNSET	
7274	7131	der	Bioabfall	Bioabfälle	biowaste/organic waste	UNSET	
7275	7132	die	Collage	Collagen	collage	UNSET	
7276	7133	der	Dachs	Dachse	badger	UNSET	
7277	7134	der	Datenschützer	Datenschützer	data protection advocate/campaigner	UNSET	
7278	7135	der	Dezernent	Dezernenten	head of department (in public administration)	UNSET	
7279	7136	das	Eckdaten	Eckdaten	key data/key figures	UNSET	
7280	4495	die	Ehrlichkeit	—	honesty/sincerity	C1	
7281	7138	die	Einbauküche	Einbauküchen	fitted kitchen	UNSET	
7282	7139	der	Einbruchschutz	—	burglary protection	UNSET	
7283	3618	die	Einbürgerung	Einbürgerungen	naturalisation	A2	
7284	7141	die	Einspeisung	Einspeisungen	feed-in/input	UNSET	
7285	7142	die	Einzelmaßnahme	Einzelmaßnahmen	individual measure	UNSET	
7286	7143	der	Eisprung	Eisprünge	ovulation	UNSET	
7287	7144	die	Elastizität	—	elasticity	UNSET	
7288	7145	die	Energieberatung	Energieberatungen	energy advice	UNSET	
7289	7146	die	Entbindung	Entbindungen	childbirth/delivery	UNSET	
7290	7147	der	Ex	Ex	ex/ex (former partner)	UNSET	
7291	7148	das	Examen	Examina	exam	B2	
7292	7149	der	Fachbetrieb	Fachbetriebe	specialised company	UNSET	
7293	7150	der	Fahrradhelm	Fahrradhelme	cycle helmet	UNSET	
7294	7151	die	Fahrschule	Fahrschulen	driving school	UNSET	
7295	7152	die	Fahrzeugtechnik	Fahrzeugtechniken	automotive engineering	UNSET	
7296	7153	die	Fallzahl	Fallzahlen	number of cases	UNSET	
7297	7154	die	Fastenzeit	Fastenzeiten	Lent/fasting period	UNSET	
7298	7155	der	Fels	Felsen	rock	UNSET	
7299	7156	das	Ferkel	Ferkel	piglet	UNSET	
7300	7157	die	Ferse	Fersen	heel	UNSET	
7301	7158	der	Fiskus	Fisken	treasury	UNSET	
7302	7159	der	Franzose	Franzosen	Frenchman/monkey wrench	UNSET	
7303	1898	die	Gabel	Gabeln	fork	A1	
7304	7161	die	Gastgeberin	Gastgeberinnen	hostess	UNSET	
7305	4496	der	Gaumen	Gaumen	palate	C1	
7306	7163	der	Gedenktag	Gedenktage	commemoration day/remembrance day	UNSET	
7307	7164	das	Gemüt	Gemüter	temperament/disposition	UNSET	
7308	7165	der	Genosse	Genossen	associate/companion/comrade	UNSET	
7309	7166	die	Geriatrie	Geriatrien	geriatrics	UNSET	
7310	7167	der	Großhandel	—	wholesale	UNSET	
7311	3080	die	Gymnastik	—	gymnastics	B1	
7312	7169	das	Handelsunternehmen	Handelsunternehmen	business enterprise/commercial company/commercial enterprise	B2	
7313	7170	der	Hauptwohnsitz	Hauptwohnsitze	principal residence	UNSET	
7314	7171	die	Heilpflanze	Heilpflanzen	herb/medicinal plant	UNSET	
7315	7172	der	Heimweg	Heimwege	way home	C1	
7316	7173	die	Herzrhythmusstörung	Herzrhythmusstörungen	cardiac arrhythmia	UNSET	
7317	7174	der	Hotelier	Hoteliers	hotelier	UNSET	
7318	7175	der	Hundebesitzer	Hundebesitzer	dog owner	UNSET	
7319	7176	die	Idylle	Idyllen	idyll	UNSET	
7320	7177	die	Immunzelle	Immunzellen	immune cell	UNSET	
7321	7178	die	Informationsbroschüre	Informationsbroschüren	information brochure	UNSET	
7322	7179	die	Jugendorganisation	Jugendorganisationen	youth organisation	UNSET	
7323	7180	die	Kinderarmut	—	child poverty	UNSET	
7324	7181	die	Kirmes	Kirmessen	funfair	UNSET	
7325	7182	die	Klientel	Klientelen	clientele	UNSET	
7326	7183	die	Komplettlösung	Komplettlösungen	complete solution/walkthrough	UNSET	
7327	7184	das	Kompliment	Komplimente	compliment	B2	
7328	7185	die	Kopfbedeckung	Kopfbedeckungen	headdress/headgear/headpiece	C1	
7329	7186	das	Krankengeld	Krankengelder	sick benefit/sick pay/sickness benefit	UNSET	
7330	7187	die	Kreislaufwirtschaft	Kreislaufwirtschaften	circular economy	UNSET	
7331	7188	die	Landespolitik	Landespolitiken	state politics	UNSET	
7332	7189	das	Landesrecht	Landesrechte	state law	UNSET	
7333	7190	der	Landstrich	Landstriche	region/stretch of countryside	UNSET	
7334	7191	die	Libelle	Libellen	dragonfly	UNSET	
7335	4136	die	Luftverschmutzung	Luftverschmutzungen	air pollution	B2	
7336	7193	das	Megawatt	Megawatt	megawatt	UNSET	
7337	7194	die	Meinungsbildung	Meinungsbildungen	formation of opinion/forming of opinion	UNSET	
7338	7195	das	Mindestmaß	Mindestmaße	minimum amount/minimum dimension	UNSET	
7339	7196	die	Mitgliederzahl	Mitgliederzahlen	member count	UNSET	
7340	7197	die	Modenschau	Modenschauen	fashion show	UNSET	
7341	7198	die	Namensänderung	Namensänderungen	change of name	UNSET	
7342	7199	das	Nashorn	Nashörner	rhino/rhinoceros	UNSET	
7343	7200	das	Neubaugebiet	Neubaugebiete	development area	UNSET	
7344	7201	der	Niedersachse	Niedersachsen	Lower Saxon	UNSET	
7345	7202	das	Nikotin	—	nicotine	UNSET	
7346	7203	die	Nothilfe	Nothilfen	emergency aid	UNSET	
7347	7204	die	Organisationsform	Organisationsformen	organisation form	UNSET	
7348	7205	der	Oscar	Oscars	Oscar	UNSET	
7349	7206	die	Pest	Pesten	pestilence/plague	B2	
7350	7207	der	Philharmoniker	Philharmoniker	member of a philharmonic orchestra	UNSET	
7351	7208	die	Planungsphase	Planungsphasen	planning phase	UNSET	
7352	7209	das	Platzangebot	Platzangebote	available space	UNSET	
7353	7210	das	Polymer	Polymere	polymer	UNSET	
7354	7211	die	Pore	Poren	pore	UNSET	
7355	7212	der	Positiv	Positive	positive degree (grammar)	UNSET	
7356	7213	die	Prostata	Prostatae	prostate/prostate gland	UNSET	
7357	7214	das	Qualitätssiegel	Qualitätssiegel	quality seal	UNSET	
7358	7215	die	Rache	—	revenge/vengeance	UNSET	
7359	7216	der	Raster	Raster	framework/grid/grid pattern	UNSET	
7360	7217	das	Ratsmitglied	Ratsmitglieder	councillor/councilman/councilor	UNSET	
7361	7218	der	Rechtsverkehr	—	right-hand traffic	C1	
7362	7219	die	Rhetorik	Rhetoriken	rhetoric	UNSET	
7363	3082	die	Richterin	Richterinnen	judge	B1	
7364	7221	die	Rückerstattung	Rückerstattungen	refund/reimbursement	UNSET	
7365	7222	die	Säge	Sägen	saw	B2	
7366	7223	die	Schenke	Schenken	bar/pub/public house	UNSET	
7367	7224	der	Schleim	Schleime	slime/mucus	UNSET	
7368	7226	das	Schwarz	—	black	UNSET	
7369	7227	der	Siedler	Siedler	settler	UNSET	
7370	7228	die	Skyline	Skylines	skyline	UNSET	
7371	4137	das	Sonnensystem	Sonnensysteme	Solar System	B2	
7372	7230	das	Sozialwesen	Sozialwesen	social services	UNSET	
7373	7231	der	Sparplan	Sparpläne	savings plan	UNSET	
7374	7232	die	Spielerei	Spielereien	plaything/gimmick	UNSET	
7375	7233	der	Spitzenkandidat	Spitzenkandidaten	leading candidate	UNSET	
7376	7234	die	Sprachkompetenz	Sprachkompetenzen	language competence	UNSET	
7377	7235	der	Spray	Sprays	spray	UNSET	
7378	7236	das	Staatstheater	Staatstheater	state theatre	UNSET	
7379	7237	die	Sterblichkeit	—	mortality/mortality rate	C1	
7380	7238	der	Sternenhimmel	Sternenhimmel	starry sky	UNSET	
7381	7239	die	Straßenbahnlinie	Straßenbahnlinien	tram line	UNSET	
7382	7240	das	Straßennetz	Straßennetze	road network	UNSET	
7383	7241	die	Straßenseite	Straßenseiten	side of the street	UNSET	
7384	7242	das	Substantiv	Substantive	noun	UNSET	
7385	7243	der	Südwest	—	south-west/southwest	UNSET	
7386	7244	der	Superintendent	Superintendenten	superintendent	UNSET	
7387	7245	der	Taschenrechner	Taschenrechner	calculator/pocket calculator	UNSET	
7388	7246	die	Telemedizin	—	telemedicine	B2	
7389	3083	der	Terminkalender	Terminkalender	appointment calendar	B1	
7390	7248	das	Testverfahren	Testverfahren	testing procedure	UNSET	
7391	7249	die	Themenseite	Themenseiten	topic page	UNSET	
7392	7250	das	Thermometer	Thermometer	thermometer	UNSET	
7393	7251	die	Tötung	Tötungen	killing	UNSET	
7394	7252	das	Trommeln	—	drumming	UNSET	
7395	7253	die	Turbulenz	Turbulenzen	turbulence	UNSET	
7396	1638	das	Türkisch	—	Turkish	A1	
7397	7255	die	Unfallstelle	Unfallstellen	site of the accident	UNSET	
7398	7256	die	Unterweisung	Unterweisungen	schooling/teaching	UNSET	
7399	4497	die	Utopie	Utopien	utopia	C1	
7400	7258	der	Van	Vans	van	UNSET	
