row	rank	article	word	plural	english	cefrLevel	flags
11234	10729	das	Kölsch	—	Kölsch (Cologne beer); Cologne dialect	UNSET	
11235	8707	der	Komiker	Komiker	comedian/comic	C1	
11236	10731	der	Kommandant	Kommandanten	commander/commandant	UNSET	
11237	10732	die	Kommilitonin	Kommilitoninnen	fellow student (female)	UNSET	
11238	7547	die	Kommunikationsmöglichkeit	Kommunikationsmöglichkeiten	communication option/possibility	B2	
11239	10734	der	Kommunismus	—	communism	UNSET	
11240	10735	der	Kondensator	Kondensatoren	capacitor/condenser	UNSET	
11241	10736	die	Konformität	—	conformity	UNSET	
11242	10737	die	Konstitution	Konstitutionen	constitution	UNSET	
11243	7548	die	Kontodaten	Kontodaten	account details	B2	
11244	10739	der	Kontrabass	Kontrabässe	double bass/double-bass	UNSET	
11245	3169	der	Kopierer	Kopierer	copier/photocopier	B1	
11246	10741	die	Korrosion	Korrosionen	corrosion	UNSET	
11247	10742	der	Kostendruck	—	cost pressure	UNSET	
11248	10743	der	Krach	Kräche	noise/din; row, quarrel (fin. crash)	UNSET	
11249	10744	die	Krankschreibung	Krankschreibungen	sick note; being signed off sick	UNSET	
11250	10745	der	Kräutergarten	Kräutergärten	herb garden	UNSET	
11251	10746	die	Kreisliga	Kreisligen	district league	UNSET	
11252	10747	das	Kriegsgebiet	Kriegsgebiete	war zone	UNSET	
11253	10748	die	Kriminalstatistik	Kriminalstatistiken	crime statistics	UNSET	
11254	10749	die	Krisenregion	Krisenregionen	crisis area	UNSET	
11255	10750	die	Kuhmilch	—	cow's milk	UNSET	
11256	10751	das	Kulturprojekt	Kulturprojekte	cultural project	UNSET	
11257	10752	die	Künstlergruppe	Künstlergruppen	artist group	UNSET	
11258	10753	das	Kunstprojekt	Kunstprojekte	art project	UNSET	
11259	10754	das	Lab	Labe	rennet	UNSET	
11260	10755	der	Lagebericht	Lageberichte	management report/status report	UNSET	
11261	10756	die	Lagerstätte	Lagerstätten	(mineral) deposit; resting place	UNSET	
11262	10757	der	Landgasthof	Landgasthöfe	country inn	UNSET	
11263	10758	der	Landwirtschaftsminister	Landwirtschaftsminister	minister of agriculture	UNSET	
11264	10759	die	Lärmbelästigung	Lärmbelästigungen	noise pollution/noise nuisance	UNSET	
11265	10760	die	Lärmbelastung	Lärmbelastungen	noise pollution	UNSET	
11266	10761	der	Laserdrucker	Laserdrucker	laser printer	UNSET	
11267	10762	der	Lavendel	Lavendel	lavender	UNSET	
11268	8708	die	Lebensmittelindustrie	Lebensmittelindustrien	food industry	C1	
11269	10764	die	Lederjacke	Lederjacken	leather jacket	UNSET	
11270	10765	das	Lehrkrankenhaus	Lehrkrankenhäuser	teaching hospital	UNSET	
11271	10766	die	Lehrtätigkeit	Lehrtätigkeiten	teaching activity	UNSET	
11272	10767	die	Leitfähigkeit	Leitfähigkeiten	conductivity	UNSET	
11273	7549	der	Leserbrief	Leserbriefe	letter to the editor	B2	
11274	10769	das	Leuchtturmprojekt	Leuchtturmprojekte	flagship project	UNSET	
11275	8709	der	Liebeskummer	—	heartache/lovesickness	C1	
11276	10771	das	Lieblingsstück	Lieblingsstücke	favourite item/favourite play	UNSET	
11277	8710	der	Löwenzahn	Löwenzähne	dandelion/hawkbit	C1	
11278	10773	das	Luftfahrzeug	Luftfahrzeuge	aircraft	UNSET	
11279	10774	die	Luftfeuchte	—	air humidity/air moisture	UNSET	
11280	10775	die	Luftwaffe	Luftwaffen	air force	UNSET	
11281	10776	der	Mainzer	Mainzer	person from Mainz	UNSET	
11282	10777	die	Manier	Manieren	manner	UNSET	
11283	10778	die	Marktkapitalisierung	Marktkapitalisierungen	market capitalisation	UNSET	
11284	10779	der	Marmor	Marmore	marble	UNSET	
11285	10780	der	Massenmord	Massenmorde	mass murder	UNSET	
11286	10781	die	Maxime	Maximen	maxim	UNSET	
11287	1915	der	Mechaniker	Mechaniker	mechanic	A1	
11288	10783	das	Melanom	Melanome	melanoma	UNSET	
11289	10784	das	Minigolf	—	minigolf	UNSET	
11290	10785	der	Minimalismus	Minimalismen	minimalism	UNSET	
11291	4581	das	Missgeschick	Missgeschicke	misfortune/mishap	C1	
11292	10787	die	Mitbegründerin	Mitbegründerinnen	co-founder (female)	UNSET	
11293	10788	der	Mittelweg	Mittelwege	middle way	UNSET	
11294	10789	die	Mülltrennung	—	waste separation/waste sorting	UNSET	
11295	7550	die	Musikrichtung	Musikrichtungen	musical genre	B2	
11296	10791	die	Nachspielzeit	Nachspielzeiten	additional time/injury time/stoppage time	UNSET	
11297	4186	der	Nachtdienst	Nachtdienste	night duty/night service	B2	
11298	10793	der	Nachthimmel	Nachthimmel	night sky	UNSET	
11299	10794	der	Nachtwächter	Nachtwächter	night watchman	UNSET	
11300	10795	der	Nadelwald	Nadelwälder	conifer forest/coniferous forest	UNSET	
11301	10796	der	Nager	Nager	rodent	UNSET	
11302	10797	der	Nanometer	Nanometer	nanometer/nanometre	UNSET	
11303	10798	der	Naturstein	Natursteine	natural stone	UNSET	
11304	1917	das	Neujahr	—	New Year/New Year's Day	A2	
11305	10800	der	Niedrigzins	Niedrigzinsen	low interest rate	UNSET	
11306	10801	das	Niesen	—	sneezing	UNSET	
11307	10802	das	Oberzentrum	Oberzentren	regional centre	UNSET	
11308	10803	die	Ökobilanz	Ökobilanzen	life-cycle assessment	UNSET	
11309	10804	der	Operator	Operatoren	operator	UNSET	
11310	10805	das	Oratorium	Oratorien	oratorio	UNSET	
11311	10806	die	Pappel	Pappeln	poplar	UNSET	
11312	10807	die	Parität	Paritäten	parity	UNSET	
11313	10808	die	Pathologie	Pathologien	pathology	UNSET	
11314	10809	der	Patriarch	Patriarchen	patriarch	UNSET	
11315	10810	der	Personalmangel	Personalmängel	staff shortage	UNSET	
11316	10811	die	Perspektivlosigkeit	Perspektivlosigkeiten	lack of prospects	UNSET	
11317	10812	der	Petent	Petenten	petitioner	UNSET	
11318	10813	die	Pfändung	Pfändungen	distraint/garnishment	UNSET	
11319	10814	das	Pfarramt	Pfarrämter	parish office	UNSET	
11320	10815	das	Phantom	Phantome	phantom	UNSET	
11321	10816	die	Pizzeria	Pizzerien	pizzeria	UNSET	
11322	10817	das	Plateau	Plateaus	plateau/tableland	UNSET	
11323	10818	der	Platzverweis	Platzverweise	dismissal/red card/sending-off	UNSET	
11324	10819	das	Playoff	Playoffs	playoff	UNSET	
11325	10820	der	Poet	Poeten	poet	UNSET	
11326	10821	der	Poller	Poller	bollard	UNSET	
11327	10822	das	Polster	Polster	cushion/padding	UNSET	
11328	10823	die	Postanschrift	Postanschriften	postal address	UNSET	
11329	10824	die	Preisempfehlung	Preisempfehlungen	recommended retail price	UNSET	
11330	10825	der	Programmcode	Programmcodes	source code	UNSET	
11331	10826	der	Prokurist	Prokuristen	authorised signatory/proxy	UNSET	
11332	10827	die	Prominenz	Prominenzen	celebrities/prominent figures	UNSET	
11333	10828	die	Prophezeiung	Prophezeiungen	prophecy	UNSET	
11334	10829	die	Prozession	Prozessionen	procession	UNSET	
11335	10830	das	Punktesystem	Punktesysteme	points system	UNSET	
11336	10831	der	Quantencomputer	Quantencomputer	quantum computer	UNSET	
11337	10832	die	Querflöte	Querflöten	transverse flute	UNSET	
11338	10833	der	Quinoa	—	quinoa	UNSET	
11339	4582	der	Rasenmäher	Rasenmäher	lawn mower	C1	
11340	10835	der	Rechnungshof	Rechnungshöfe	Court of Accounts/Court of Audit	UNSET	
11341	10836	der	Rechtsklick	Rechtsklicks	right click	UNSET	
11342	10837	der	Rechtsweg	Rechtswege	legal recourse/legal channels	UNSET	
11343	10838	das	Recyclingpapier	Recyclingpapiere	recycled paper	UNSET	
11344	10839	die	Regelungstechnik	—	control engineering/control systems engineering	UNSET	
11345	10840	die	Regierungsbildung	Regierungsbildungen	government formation	UNSET	
11346	10841	der	Regierungsentwurf	Regierungsentwürfe	government bill	UNSET	
11347	10842	der	Reifegrad	Reifegrade	maturity level	UNSET	
11348	10843	der	Reifenwechsel	Reifenwechsel	tyre change	UNSET	
11349	10844	der	Rennfahrer	Rennfahrer	race driver/racer/racing driver	UNSET	
11350	4190	das	Rennrad	Rennräder	racing bike	B2	
11351	10846	der	Restaurator	Restauratoren	restorer	UNSET	
11352	10847	der	Restbetrag	Restbeträge	remaining amount	UNSET	
11353	10848	das	Rezidiv	Rezidive	recurrence/relapse	UNSET	
11354	10849	der	Rhabarber	Rhabarber	rhubarb	UNSET	
11355	10850	die	Rinne	Rinnen	gutter/channel/groove	UNSET	
11356	10851	der	Ritt	Ritte	ride	UNSET	
11357	10852	die	Rockband	Rockbands	rock band/rock group	UNSET	
11358	10853	der	Rotor	Rotoren	rotor	UNSET	
11359	10854	die	Rückenlehne	Rückenlehnen	back rest	UNSET	
11360	10855	die	Rückhand	Rückhände	backhand	UNSET	
11361	10856	die	Rute	Ruten	rod/switch	UNSET	
11362	10857	der	Salzgehalt	Salzgehalte	salinity/salt content	UNSET	
11363	10858	das	Saugen	—	vacuuming/sucking	UNSET	
11364	10859	der	Schaltkreis	Schaltkreise	circuit	UNSET	
11365	10860	die	Schande	—	disgrace/ignominy/shame	UNSET	
11366	10861	der	Schlachthof	Schlachthöfe	abattoir/slaughterhouse	UNSET	
11367	7551	der	Schmied	Schmiede	blacksmith/smith	B2	
11368	10863	die	Schminke	Schminken	make-up/makeup	UNSET	
11369	10864	das	Schnellrestaurant	Schnellrestaurants	fast-food restaurant	UNSET	
11370	10865	der	Schornsteinfeger	Schornsteinfeger	chimney sweep	UNSET	
11371	7552	die	Schranke	Schranken	barrier/bound/gate	B2	
11372	10867	die	Schreinerei	Schreinereien	cabinetmaking/carpentry/joinery	UNSET	
11373	7554	das	Schriftzeichen	Schriftzeichen	character/letter	B2	
11374	10869	die	Schulveranstaltung	Schulveranstaltungen	school event	UNSET	
11375	10870	die	Schusswaffe	Schusswaffen	firearm/gun	UNSET	
11376	10871	der	Schwan	Schwäne	swan	UNSET	
11377	7555	die	Schwiegermutter	Schwiegermütter	mother-in-law	B2	
11378	10873	die	Schwimmhalle	Schwimmhallen	indoor swimming pool	UNSET	
11379	10874	der	Seelöwe	Seelöwen	sea lion	UNSET	
11380	10875	die	Sehkraft	—	eyesight/vision	UNSET	
11381	10876	das	Sekret	Sekrete	secretion	UNSET	
11382	10877	das	Selbermachen	—	do-it-yourself	UNSET	
11383	10878	der	Selbstversuch	Selbstversuche	self-experimentation	UNSET	
11384	4191	die	Selbstverwirklichung	Selbstverwirklichungen	self-actualisation	B2	
11385	8712	die	Silvesternacht	Silvesternächte	night of New Year's Eve	C1	
11386	10881	das	Sinnesorgan	Sinnesorgane	sense organ	UNSET	
11387	10882	die	Sitzfläche	Sitzflächen	seat surface	UNSET	
11388	10883	die	Sitzverteilung	Sitzverteilungen	distribution of seats	UNSET	
11389	10884	der	Sketch	Sketche	sketch	UNSET	
11390	10885	der	Sog	Soge	suction	UNSET	
11391	10886	das	Solo	Solos	solo/solo run/stand-alone	UNSET	
11392	10888	die	Sparmaßnahme	Sparmaßnahmen	cost-cutting measure	UNSET	
11393	10889	das	Spielende	Spielenden	end of game	UNSET	
11394	10890	die	Spielhalle	Spielhallen	arcade	UNSET	
11395	10891	das	Spielprinzip	Spielprinzipien	game principle	UNSET	
11396	10892	die	Spielware	Spielwaren	toy/toys	UNSET	
11397	10893	der	Sprachraum	Sprachräume	language area/speech area	UNSET	
11398	10894	der	Sprint	Sprints	sprint	UNSET	
11399	10895	der	Sprinter	Sprinter	sprinter	UNSET	
11400	10896	das	Sprunggelenk	Sprunggelenke	ankle/ankle joint	UNSET	
11401	10897	die	Stadträtin	Stadträtinnen	city councillor (female)	UNSET	
11402	10898	der	Stadtstaat	Stadtstaaten	city state	UNSET	
11403	10899	die	Stadtteilschule	Stadtteilschulen	district school	UNSET	
11404	10900	die	Staffelung	Staffelungen	staggering/grading	UNSET	
11405	10901	die	Stahlindustrie	Stahlindustrien	steel industry	UNSET	
11406	10902	die	Standortbestimmung	Standortbestimmungen	positioning/location assessment	UNSET	
11407	10903	die	Steige	Steigen	crate/ascent	UNSET	
11408	10904	die	Stellvertretung	Stellvertretungen	deputising/proxy, representation	UNSET	
11409	10905	die	Stiftskirche	Stiftskirchen	collegiate church	UNSET	
11410	10906	die	Stoßzeit	Stoßzeiten	rush hour/peak time	UNSET	
11411	10907	die	Strafzahlung	Strafzahlungen	fine payment	UNSET	
11412	10908	der	Straßenabschnitt	Straßenabschnitte	road section	UNSET	
11413	10909	die	Straßenbauarbeit	Straßenbauarbeiten	road construction work	UNSET	
11414	10910	das	Straßenfest	Straßenfeste	street party	UNSET	
11415	10911	das	Streckennetz	Streckennetze	route network	UNSET	
11416	10912	die	Streife	Streifen	patrol	UNSET	
11417	10913	der	Stromzähler	Stromzähler	electricity meter/electric meter	UNSET	
11418	10914	die	Strophe	Strophen	stanza/stave	UNSET	
11419	10915	der	Studienautor	Studienautoren	study author	UNSET	
11420	10916	das	Tabuthema	Tabuthemen	taboo issue/taboo subject/taboo topic	UNSET	
11421	10917	die	Tanzschule	Tanzschulen	dance school	UNSET	
11422	10918	die	Telematik	—	teleinformatics/telematics	UNSET	
11423	10919	der	Temperaturanstieg	Temperaturanstiege	temperature rise	UNSET	
11424	10920	der	Teppichboden	Teppichböden	fitted carpet	UNSET	
11425	10921	die	Testung	Testungen	test	UNSET	
11426	10922	die	Textpassage	Textpassagen	text passage	UNSET	
11427	7556	die	Textstelle	Textstellen	passage of text	B2	
11428	10924	der	Tierbestand	Tierbestände	livestock/animal population	UNSET	
11429	10925	das	Tierchen	Tierchen	small animal	UNSET	
11430	10926	die	Tischdecke	Tischdecken	tablecloth	UNSET	
11431	10927	die	Tischtennisplatte	Tischtennisplatten	ping-pong table	UNSET	
11432	10928	die	Tolle	Tollen	quiff	UNSET	
11433	10929	der	Transistor	Transistoren	transistor	UNSET	
11434	10930	der	Transponder	Transponder	transponder	UNSET	
11435	10931	die	Traurigkeit	Traurigkeiten	sadness	UNSET	
11436	10932	die	Trinkwasserverordnung	Trinkwasserverordnungen	Drinking Water Ordinance	UNSET	
11437	10933	der	Tropus	Tropen	trope	UNSET	
11438	10934	der	Truppenübungsplatz	Truppenübungsplätze	military training area	UNSET	
11439	10935	die	Überdachung	Überdachungen	roofing/canopy	UNSET	
11440	10936	die	Uferpromenade	Uferpromenaden	waterfront promenade	UNSET	
11441	10937	das	Ungeborene	Ungeborenen	unborn child	UNSET	adjectivalNoun
11442	10938	die	Unregelmäßigkeit	Unregelmäßigkeiten	irregularity	UNSET	
11443	10939	die	Untersuchungsmethode	Untersuchungsmethoden	examination method/investigation method	UNSET	
11444	7557	die	Unterteilung	Unterteilungen	subdivision/division	B2	
11445	10941	die	Urologie	—	urology	UNSET	
11446	10942	die	Vaterschaft	Vaterschaften	fatherhood/paternity	UNSET	
11447	10943	der	Veranstaltungshinweis	Veranstaltungshinweise	event information	UNSET	
11448	10944	der	Verdachtsfall	Verdachtsfälle	suspected case	UNSET	
11449	10945	der	Verfolgte	Verfolgten	persecuted person/victim of persecution	UNSET	adjectivalNoun
11450	10946	die	Verführung	Verführungen	seduction	UNSET	
11451	10947	die	Verifizierung	Verifizierungen	check/verification	UNSET	
11452	10948	die	Verletzungsgefahr	Verletzungsgefahren	risk of injury	UNSET	
11453	10949	die	Vernachlässigung	Vernachlässigungen	neglect	UNSET	
11454	10950	die	Verschönerung	Verschönerungen	embellishment	UNSET	
11455	10951	die	Verstetigung	Verstetigungen	stabilisation/making permanent	UNSET	
11456	10952	die	Verteidigungsministerin	Verteidigungsministerinnen	minister of defence/secretary of defence	UNSET	
11457	10953	die	Vertragsunterzeichnung	Vertragsunterzeichnungen	contract signing	UNSET	
11458	10954	der	Völkermord	Völkermorde	genocide	UNSET	
11459	7559	das	Volkslied	Volkslieder	folk song	B2	
11460	10956	die	Walnuss	Walnüsse	walnut	UNSET	
11461	10957	der	Wanderschuh	Wanderschuhe	hiking boot	UNSET	
11462	10958	die	Wärmebildkamera	Wärmebildkameras	infrared camera/thermographic camera	UNSET	
11463	10959	der	Wärmetauscher	Wärmetauscher	heat exchanger	UNSET	
11464	10960	der	Wärmeverlust	Wärmeverluste	heat loss	UNSET	
11465	10961	das	Wasserschloss	Wasserschlösser	castle set on a lake/moated castle/surge chamber	UNSET	
11466	10962	die	Weihnachtsgeschichte	Weihnachtsgeschichten	Christmas story	UNSET	
11467	10963	das	Weißwasser	—	white water	UNSET	
11468	10964	der	Wellnessurlaub	Wellnessurlaube	wellness holiday	UNSET	
11469	10965	die	Weltspitze	Weltspitzen	world's elite	UNSET	
11470	10966	die	Wetterstation	Wetterstationen	weather station	UNSET	
11471	10967	der	Whisky	Whiskys	whiskey/whisky	UNSET	
11472	10968	die	Wiederkehr	—	recurrence/return	UNSET	
11473	10969	die	Windgeschwindigkeit	Windgeschwindigkeiten	wind speed	UNSET	
11474	10970	die	Windmühle	Windmühlen	windmill	UNSET	
11475	10971	die	Wirtschaftsministerin	Wirtschaftsministerinnen	economics minister	UNSET	
11476	10972	der	Wohnbau	Wohnbauten	residential construction	UNSET	
11477	10973	das	Wohnverhältnis	Wohnverhältnisse	housing situation	UNSET	
11478	10974	die	Zahlungsabwicklung	Zahlungsabwicklungen	payment processing	UNSET	
11479	10975	die	Zierpflanze	Zierpflanzen	ornamental plant	UNSET	
11480	10976	die	Zimmertemperatur	Zimmertemperaturen	room temperature	UNSET	
11481	10977	der	Zirkel	Zirkel	pair of compasses; circle (group)	UNSET	
11482	10978	der	Zombie	Zombies	zombie	UNSET	
11483	10979	das	Zootier	Zootiere	zoo animal	UNSET	
11484	8713	die	Zuschrift	Zuschriften	message/response	C1	
11485	10981	das	Zwischenergebnis	Zwischenergebnisse	interim result	UNSET	
11486	10982	die	Abfahrtszeit	Abfahrtszeiten	departure time	UNSET	
11487	10983	die	Abfallvermeidung	Abfallvermeidungen	waste avoidance/waste prevention	UNSET	
11488	10984	die	Abfertigung	Abfertigungen	dispatch/dispatching/processing	UNSET	
11489	10985	die	Abgabefrist	Abgabefristen	closing date/deadline/time limit	UNSET	
11490	10986	der	Abstellraum	Abstellräume	boxroom/storeroom	UNSET	
11491	10987	die	Abstufung	Abstufungen	gradation	UNSET	
11492	10988	das	Abzeichen	Abzeichen	badge	UNSET	
11493	10989	das	Adelsgeschlecht	Adelsgeschlechter	noble family	UNSET	
11494	10990	der	Admiral	Admirale	admiral (Red Admiral butterfly)	UNSET	
11495	10991	der	Allgemeinmediziner	Allgemeinmediziner	general practitioner	UNSET	
11496	10992	die	Allgemeinverfügung	Allgemeinverfügungen	general ruling	UNSET	
11497	10993	der	Alltagsgegenstand	Alltagsgegenstände	everyday life item	UNSET	
11498	10994	der	Altersgenosse	Altersgenossen	peer	UNSET	
11499	10995	die	Ambivalenz	Ambivalenzen	ambiguity/ambivalence	UNSET	
11500	10996	die	Amputation	Amputationen	amputation	UNSET	
11501	10997	das	Amtsenthebungsverfahren	Amtsenthebungsverfahren	impeachment proceedings	UNSET	
11502	10998	der	Änderungswunsch	Änderungswünsche	change request	UNSET	
11503	10999	das	Anfangsjahr	Anfangsjahre	start year/initial year	UNSET	
11504	11000	die	Anonymisierung	Anonymisierungen	anonymisation	UNSET	
11505	11001	der	Ansturm	Anstürme	onslaught/rush	UNSET	
11506	11002	der	Antrittsbesuch	Antrittsbesuche	inaugural visit	UNSET	
11507	11003	der	Aprilscherz	Aprilscherze	April Fool's joke	UNSET	
11508	11004	der	Äquator	Äquatoren	equator	UNSET	
11509	11005	die	Arge	Argen	ARGE (joint working agency)	UNSET	
11510	4193	die	Arie	Arien	aria	B2	
11511	4583	die	Arroganz	Arroganzen	arrogance	C1	
11512	11008	die	Aufenthaltsgenehmigung	Aufenthaltsgenehmigungen	residence permit	UNSET	
11513	11009	die	Aufgeschlossenheit	Aufgeschlossenheiten	open-mindedness	UNSET	
11514	11010	die	Aufrüstung	Aufrüstungen	armament/upgrade	UNSET	
11515	11011	das	Aufsichtsratsmitglied	Aufsichtsratsmitglieder	member of the supervisory board/non-executive director	UNSET	
11516	11012	der	Augenzeuge	Augenzeugen	eyewitness	UNSET	
11517	11013	die	Ausbildungsrichtung	Ausbildungsrichtungen	field of training/specialization	UNSET	
11518	11014	der	Ausfluss	Ausflüsse	outflow/discharge	UNSET	
11519	11015	das	Ausgangsmaterial	Ausgangsmaterialien	starting material/feedstock	UNSET	
11520	11016	die	Ausgeglichenheit	Ausgeglichenheiten	even temper/mental balance	UNSET	
11521	11017	das	Badegewässer	Badegewässer	bathing water/bathing waters/swimming waters	UNSET	
11522	11018	das	Baguette	Baguettes	French stick/baguette	UNSET	
11523	11019	der	Bandscheibenvorfall	Bandscheibenvorfälle	prolapsed intervertebral disc	UNSET	
11524	11020	das	Bankett	Bankette	banquet/hard shoulder	UNSET	
11525	11021	das	Barrel	Barrels	barrel	UNSET	
11526	11022	der	Bastler	Bastler	do-it-yourselfer/tinkerer	UNSET	
11527	11023	der	Baukredit	Baukredite	construction loan/building loan	UNSET	
11528	11024	der	Baumwipfel	Baumwipfel	treetop	UNSET	
11529	11025	die	Behaglichkeit	—	comfort/comfortableness/cosiness	UNSET	
11530	11026	der	Behindertensport	—	disabled sport/adaptive sport	UNSET	
11531	11027	die	Bejagung	Bejagungen	hunting (of game)	UNSET	
11532	11028	der	Benefit	Benefits	benefit	UNSET	
11533	11029	die	Bergbahn	Bergbahnen	mountain railway/funicular	UNSET	
11534	11030	die	Beschulung	Beschulungen	schooling	UNSET	
11535	11031	die	Beschwerdeführerin	Beschwerdeführerinnen	complainant/appellant	UNSET	
11536	11032	der	Bevölkerungsrückgang	Bevölkerungsrückgänge	population decline	UNSET	
11537	11033	die	Beweislast	Beweislasten	burden of proof	UNSET	
11538	11034	der	Bildrand	Bildränder	edge of the picture/image border	UNSET	
11539	11035	der	Bildschirmrand	Bildschirmränder	screen edge	UNSET	
11540	11036	der	Bindestrich	Bindestriche	hyphen	UNSET	
11541	11037	die	Blasenentzündung	Blasenentzündungen	cystitis	UNSET	
11542	11038	das	Blaulicht	Blaulichter	emergency flashing light/flashing lights	UNSET	
11543	11039	der	Blickkontakt	Blickkontakte	eye contact	UNSET	
11544	11040	die	Blockflöte	Blockflöten	recorder	UNSET	
11545	11041	die	Böe	Böen	gust	UNSET	
11546	11042	das	Bohrloch	Bohrlöcher	borehole/drill hole	UNSET	
11547	11043	das	Bollwerk	Bollwerke	bastion/bulkhead/bulwark	UNSET	
11548	11044	das	Breitbandnetz	Breitbandnetze	broadband network	UNSET	
11549	11045	der	Buchmarkt	Buchmärkte	book market	UNSET	
11550	11046	der	Buddhist	Buddhisten	Buddhist	UNSET	
11551	11047	der	Bundesfinanzhof	—	federal fiscal court	UNSET	
11552	11048	die	Büroarbeit	Büroarbeiten	office work	UNSET	
11553	11049	das	Busunternehmen	Busunternehmen	bus company/bus operator	UNSET	
11554	11050	das	Cash	—	cash	UNSET	
11555	11051	der	Chemieunterricht	Chemieunterrichte	chemistry lessons	UNSET	
11556	11052	der	Chorleiter	Chorleiter	choirmaster/choir director	UNSET	
11557	11053	das	Datenfeld	Datenfelder	array/data array/data field	UNSET	
11558	11054	der	Datentyp	Datentypen	data type	UNSET	
11559	11055	das	Diktat	Diktate	dictation	UNSET	
11560	11056	die	Dividendenrendite	Dividendenrenditen	dividend yield	UNSET	
11561	11057	die	Doppelspitze	Doppelspitzen	dual leadership	UNSET	
11562	11058	das	Druckerzeugnis	Druckerzeugnisse	printed product/publication	UNSET	
11563	11059	das	Editorial	Editorials	editorial	UNSET	
11564	11060	die	Eichel	Eicheln	acorn (anat. glans)	UNSET	
11565	3172	der	Einfall	Einfälle	idea/incidence/invasion	B1	
11566	11062	das	Einhalten	—	compliance/observance	UNSET	
11567	11063	das	Einkommensteuergesetz	Einkommensteuergesetze	Income Tax Act	UNSET	
11568	11064	das	Einstiegsgehalt	Einstiegsgehälter	starting salary	UNSET	
11569	11065	die	Einzugsermächtigung	Einzugsermächtigungen	debit authorisation	UNSET	
11570	11066	die	Eisbahn	Eisbahnen	ice rink	UNSET	
11571	11067	die	Eisenbahnstrecke	Eisenbahnstrecken	railway line	UNSET	
11572	11068	der	Elektrolyt	Elektrolyte	electrolyte	UNSET	
11573	11069	der	Endpreis	Endpreise	final price	UNSET	
11574	11070	die	Entschlüsselung	Entschlüsselungen	decipherment/decoding/decryption	UNSET	
11575	11071	das	Erholungsgebiet	Erholungsgebiete	recreation area	UNSET	
11576	11072	die	Ermittlungsbehörde	Ermittlungsbehörden	investigating authority	UNSET	
11577	11073	die	Ermutigung	Ermutigungen	encouragement	UNSET	
11578	11074	der	Eroberer	Eroberer	conqueror	UNSET	
11579	11075	die	Erregung	Erregungen	excitement/agitation/arousal (phys. excitation)	UNSET	
11580	11076	der	Erstligist	Erstligisten	top-division team	UNSET	
11581	11077	der	Erwartungshorizont	Erwartungshorizonte	horizon of expectations	UNSET	
11582	11078	die	Eurovision	—	Eurovision	UNSET	
11583	11079	die	Exklusivität	—	exclusivity	UNSET	
11584	11080	das	Fabelwesen	Fabelwesen	mythical creature	UNSET	
11585	11081	das	Fabrikat	Fabrikate	brand/make/product	UNSET	
11586	11082	der	Fahrersitz	Fahrersitze	driver's seat	UNSET	
11587	11083	das	Fahrgefühl	Fahrgefühle	driving experience/feel	UNSET	
11588	11084	der	Fehlbetrag	Fehlbeträge	deficit	UNSET	
