row	rank	article	word	plural	english	cefrLevel	flags
2237	2221	die	Haustür	Haustüren	front door	B1	
2238	2222	die	Hebamme	Hebammen	midwife	UNSET	
2239	2223	das	Heim	Heime	home/care home/hostel	B1	
2240	2224	das	Hörbuch	Hörbücher	audio book/audiobook	B2	
2241	2225	der	Innenraum	Innenräume	interior	C1	
2242	2226	der	Mechanismus	Mechanismen	mechanism	UNSET	
2243	2227	die	Menschheit	—	humanity/humankind/mankind	B2	
2244	2228	der	Pfad	Pfade	pathway	C1	
2245	2229	die	Pflegeversicherung	Pflegeversicherungen	long-term care insurance/nursing care insurance	UNSET	
2246	618	das	Regal	Regale	shelf/shelving	A1	
2247	639	der	Schrank	Schränke	cupboard/wardrobe/cabinet	A1	
2248	2232	das	Schwein	Schweine	pig/pork/swine	A2	
2249	2233	das	Visum	Visa	visa	B1	
2250	2234	die	Vorliebe	Vorlieben	fondness/predilection/preference	A1	
2251	2235	der	Wohnsitz	Wohnsitze	place of residence/domicile	B1	
2252	2236	der	Chip	Chips	chip	B1	
2253	2237	die	Etappe	Etappen	stage/leg	UNSET	
2254	2238	das	Haustier	Haustiere	domestic animal/domesticated animal/pet	A2	
2255	2239	die	Höhle	Höhlen	cave/cavern/cavity	A2	
2256	2240	das	Leitbild	Leitbilder	guiding principle/mission statement	UNSET	
2257	2241	der	Rentner	Rentner	pensioner	A2	
2258	2242	die	Revision	Revisionen	appeal/audit/change	UNSET	
2259	2243	der	Router	Router	router	UNSET	
2260	641	die	Tasse	Tassen	cup	A1	
2261	2245	die	Weitergabe	Weitergaben	passing on/transfer	C1	
2262	2246	der	Winkel	Winkel	angle/corner	UNSET	
2263	2247	die	Begrüßung	Begrüßungen	greeting/welcoming	B2	
2264	2248	die	Katastrophe	Katastrophen	calamity/catastrophe	A2	
2265	2249	die	Malerei	Malereien	painting	A2	
2266	2250	die	Montage	Montagen	assemblage/assembly	UNSET	
2267	2251	der	Rock	Röcke	skirt	A1	
2268	2252	der	Verdienst	Verdienste	earnings/income/wages	C1	
2269	2253	das	Zitat	Zitate	citation/quotation	B2	
2270	2254	die	Aktualisierung	Aktualisierungen	update	UNSET	
2271	2255	der	Befehl	Befehle	command/order/warrant	B2	
2272	2256	die	Bewältigung	Bewältigungen	coping/overcoming	C1	
2273	2257	der	Erreger	Erreger	germ/pathogen	UNSET	
2274	2258	das	Familienunternehmen	Familienunternehmen	family business	UNSET	
2275	2259	die	Ferne	Fernen	distance	UNSET	
2276	2260	der	Gesichtspunkt	Gesichtspunkte	angle/point of view	UNSET	
2277	2261	die	Kälte	—	chill/chilliness/cold	B1	
2278	2262	der	Kritiker	Kritiker	critic	UNSET	
2279	2263	die	Kulturlandschaft	Kulturlandschaften	cultural landscape	UNSET	
2280	2264	der	Monitor	Monitore	monitor	B1	
2281	2265	das	Nahrungsmittel	Nahrungsmittel	food	B1	
2282	2266	das	Outfit	Outfits	outfit	UNSET	
2283	2267	die	Privatperson	Privatpersonen	private person	C1	
2284	2268	die	Schätzung	Schätzungen	estimate/estimation	B2	
2285	2269	das	Segment	Segmente	segment	UNSET	
2286	2270	die	These	Thesen	thesis	C1	
2287	2271	das	Verbrechen	Verbrechen	crime/criminality	B2	
2288	2272	die	Abhilfe	Abhilfen	remedy	UNSET	
2289	2273	die	Ablehnung	Ablehnungen	refusal/rejection	B2	
2290	2274	die	Feuchtigkeit	Feuchtigkeiten	humidity/wetness	UNSET	
2291	2275	die	Informationstechnik	—	information technology	UNSET	
2292	2276	das	Lob	Lobe	accolade/praise	B2	
2293	2277	der	Mord	Morde	homicide/murder/slaying	UNSET	
2294	2278	der	Personalausweis	Personalausweise	identity card	A2	
2295	2279	das	Protein	Proteine	protein	UNSET	
2296	2280	die	Scheibe	Scheiben	slice/pane/disc	B1	
2297	2281	der	Schwung	Schwünge	momentum/sweep/swerve	UNSET	
2298	2282	das	Siegel	Siegel	seal	C1	
2299	646	der	Stock	Stöcke	floor/level/stick	A1	
2300	2284	das	Weibchen	Weibchen	female animal	UNSET	
2301	2285	die	Zuordnung	Zuordnungen	allocation/assigning/assignment	B2	
2302	2286	die	Ansprache	Ansprachen	address/allocution/speech	UNSET	
2303	2287	die	Aufsicht	Aufsichten	oversight/supervision/supervisor	C1	
2304	2288	das	Augenmerk	—	attention	UNSET	
2305	2289	der	Diebstahl	Diebstähle	larceny/theft	A2	
2306	2290	der	Lehrstuhl	Lehrstühle	chair/professorship	C1	
2307	2291	die	Programmierung	Programmierungen	programming	UNSET	
2308	2292	die	Regie	Regien	direction	UNSET	
2309	2293	die	Spalte	Spalten	cleft/column/crack	B2	
2310	2294	der	Spielraum	Spielräume	field/leeway	B2	
2311	2295	die	Vermeidung	Vermeidungen	avoidance	C1	
2312	2296	die	Attraktivität	—	attractiveness	UNSET	
2313	2297	die	Bildungseinrichtung	Bildungseinrichtungen	educational institution	UNSET	
2314	2298	die	Einzelheit	Einzelheiten	detail	B1	
2315	2299	der	Energieverbrauch	Energieverbräuche	energy consumption	B1	
2316	2300	die	Erstattung	Erstattungen	refund/reimbursement	UNSET	
2317	2301	der	Fremde	Fremden	stranger	UNSET	adjectivalNoun
2318	2302	die	Garage	Garagen	garage	A2	
2319	647	der	Koffer	Koffer	suitcase	A1	
2320	2304	die	Kohle	Kohlen	coal/money	B1	
2321	2305	die	Partizipation	Partizipationen	participation	UNSET	
2322	665	das	Sofa	Sofas	sofa/settee/couch	A1	
2323	685	der	Zahnarzt	Zahnärzte	dentist	A1	
2324	2308	die	Zone	Zonen	zone	B1	
2325	2309	die	Aufzeichnung	Aufzeichnungen	note/record/recording	UNSET	
2326	2310	der	Augenblick	Augenblicke	moment/instant	B1	
2327	2311	der	Bruch	Brüche	breach/break/breakage	C1	
2328	2312	der	Bundespräsident	Bundespräsidenten	Federal President	B1	
2329	2313	die	Differenz	Differenzen	difference/relative complement/remainder	UNSET	
2330	2314	die	Gültigkeit	Gültigkeiten	validity	UNSET	
2331	2315	die	Herrschaft	Herrschaften	control/domination/dominion	UNSET	
2332	2316	der	Kompromiss	Kompromisse	compromise	B1	
2333	2317	die	Metropole	Metropolen	metropolis	B1	
2334	2318	der	Prozessor	Prozessoren	processor	UNSET	
2335	2319	der	Außenbereich	Außenbereiche	exterior/outdoor area/outside section	UNSET	
2336	2320	das	Bargeld	—	cash	B1	
2337	2321	die	Dienststelle	Dienststellen	department/office	UNSET	
2338	2322	die	Erzählung	Erzählungen	story/tale	B1	
2339	2323	das	Freibad	Freibäder	open-air swimming pool/outdoor swimming pool	UNSET	
2340	2324	das	Jahresende	Jahresenden	end of the year/year's end	UNSET	
2341	2325	die	Kollektion	Kollektionen	collection	UNSET	
2342	2326	die	Kreuzung	Kreuzungen	crossroads/junction/crossbreed	A2	
2343	2327	der	Pädagoge	Pädagogen	educator/pedagogue	B2	
2344	2328	der	Provider	Provider	provider	UNSET	
2345	2329	der	Rollstuhl	Rollstühle	wheelchair	A2	
2346	2330	der	Spender	Spender	benefactor/dispenser/donor	UNSET	
2347	2331	die	Würde	Würden	dignity/honour/title	UNSET	
2348	2332	der	Zuschlag	Zuschläge	surcharge/award	B1	
2349	2333	der	Arbeitsvertrag	Arbeitsverträge	employment contract/work contract	C1	
2350	2334	der	Auslöser	Auslöser	trigger/cause	C1	
2351	2335	das	Backup	Backups	backup	UNSET	
2352	2336	der	Grundstein	Grundsteine	cornerstone/foundation stone	UNSET	
2353	2337	der	Hass	—	hate/hatred	B2	
2354	2338	das	Leid	—	distress/grief/harm	UNSET	
2355	2339	der	Mietvertrag	Mietverträge	lease	B2	
2356	2340	der	Prototyp	Prototypen	prototype	UNSET	
2357	2341	der	Schulalltag	Schulalltage	school routine	UNSET	
2358	2342	die	Sichtweise	Sichtweisen	standpoint	C1	
2359	2343	die	Steuererklärung	Steuererklärungen	tax return	UNSET	
2360	2344	das	Theaterstück	Theaterstücke	play/stage play	B2	
2361	2345	die	Zuverlässigkeit	—	reliability	C1	
2362	689	die	Äußerung	Äußerungen	statement/utterance	A1	
2363	2347	der	Auszug	Auszüge	extract/excerpt/statement/moving out	UNSET	
2364	2348	der	Betrachter	Betrachter	observer	B2	
2365	2349	die	Erforschung	Erforschungen	exploration/investigation/research	UNSET	
2366	2350	die	Gleichstellung	Gleichstellungen	equality	UNSET	
2367	2351	das	Immunsystem	Immunsysteme	immune system	B2	
2368	2352	der	Inhaltsstoff	Inhaltsstoffe	ingredient	C1	
2369	2353	die	Kinderbetreuung	Kinderbetreuungen	childcare	C1	
2370	2354	das	Plugin	Plugins	plug-in	UNSET	
2371	2355	der	Verbund	Verbunde	network/alliance/composite	UNSET	
2372	2356	der	Asylbewerber	Asylbewerber	asylum seeker	UNSET	
2373	2357	die	Fertigstellung	Fertigstellungen	completion	B2	
2374	2358	die	Professorin	Professorinnen	professor	A1	
2375	2359	die	Rose	Rosen	rose/rose window	A2	
2376	2360	die	Schließung	Schließungen	closing/closure/shutdown	B2	
2377	705	die	Wolke	Wolken	cloud	A1	
2378	2362	der	Akzent	Akzente	accent/stress	A2	
2379	2363	der	Ausbilder	Ausbilder	instructor/trainer	UNSET	
2380	707	der	Deckel	Deckel	lid	A1	
2381	2365	die	Delegation	Delegationen	delegation	UNSET	
2382	722	die	Lampe	Lampen	lamp	A1	
2383	2367	die	Minderheit	Minderheiten	minority	B1	
2384	2368	die	Tablette	Tabletten	pill/tablet	A1	
2385	2369	der	Vizepräsident	Vizepräsidenten	vice president	UNSET	
2386	2370	die	Abkürzung	Abkürzungen	abbreviation/acronym/short cut	A2	
2387	2371	das	Abwasser	Abwässer	sewage/wastewater	UNSET	
2388	2372	der	Einbruch	Einbrüche	burglary/break-in	B1	
2389	2373	der	Erlass	Erlasse	abatement/decree/enactment	UNSET	
2390	730	der	Flur	Flure	corridor/hall/hallway	A1	
2391	2375	der	Geruch	Gerüche	smell/odour/scent	B2	
2392	2376	das	Gestalten	—	design/shaping	UNSET	
2393	735	das	Lokal	Lokale	bar/pub/restaurant	A1	
2394	2378	das	Nest	Nester	nest/(pejorative) backwater	UNSET	
2395	2379	das	Schnäppchen	Schnäppchen	bargain	A2	
2396	2380	das	Schwimmen	—	swim/swimming	UNSET	
2397	2381	der	Stift	Stifte	pen/pencil	A1	
2398	2382	die	Verzögerung	Verzögerungen	delay	UNSET	
2399	739	die	Waschmaschine	Waschmaschinen	washing machine	A1	
2400	2384	das	Willkommen	Willkommen	welcome	UNSET	
2401	2385	die	Wirtschaftlichkeit	—	cost effectiveness/economic efficiency/efficiency	C1	
2402	2386	der	Arbeitsbereich	Arbeitsbereiche	field of work/workspace	UNSET	
2403	2387	das	Familienmitglied	Familienmitglieder	family member	UNSET	
2404	2388	der	Gedanke	Gedanken	idea/thinking/thought	A2	
2405	2389	der	Hausarzt	Hausärzte	family doctor/family physician/family practitioner	B1	
2406	2390	die	Klärung	Klärungen	clarification/treatment	UNSET	
2407	2391	der	Knochen	Knochen	bone	B1	
2408	2392	die	Lebensdauer	Lebensdauern	lifespan/service life	C1	
2409	2393	der	Master	Master	master	B1	
2410	2394	der	Prinz	Prinzen	prince	UNSET	
2411	2395	die	Schale	Schalen	shell/bowl/peel	B1	
2412	743	der	Schmuck	—	jewellery	A1	
2413	2397	die	Sprechstunde	Sprechstunden	consultation hours	A2	
2414	2398	die	Theologie	Theologien	theology	B2	
2415	2399	die	Weiche	Weichen	points (railway)/switch	B2	
2416	744	die	Aufforderung	Aufforderungen	request/prompt	A1	
2417	2401	die	Epoche	Epochen	epoch	UNSET	
2418	2402	das	Harz	Harze	gum/resin	UNSET	
2419	2403	die	Klausur	Klausuren	enclosure/exam/test	UNSET	
2420	746	das	Messer	Messer	knife	A1	
2421	747	der	Teller	Teller	plate	A1	
2422	2406	der	Vorzug	Vorzüge	advantage/excellence/precedence	B2	
2423	2407	das	Abonnement	Abonnements	subscription	B1	
2424	2408	der	Angeklagte	Angeklagten	accused/defendant	UNSET	adjectivalNoun
2425	2409	die	Einigung	Einigungen	agreement/unification	UNSET	
2426	2410	die	Gaststätte	Gaststätten	restaurant/pub	B1	
2427	2411	das	Gewerbegebiet	Gewerbegebiete	industrial zone	UNSET	
2428	2412	das	Präsidium	Präsidien	headquarters	UNSET	
2429	2413	die	Wettbewerbsfähigkeit	—	competitiveness	UNSET	
2430	2414	die	Abschlussarbeit	Abschlussarbeiten	final paper/thesis	B2	
2431	2415	die	Bauweise	Bauweisen	construction method/design	UNSET	
2432	2416	die	Diözese	Diözesen	diocese	UNSET	
2433	2417	die	Ersparnis	Ersparnisse	saving/savings	UNSET	
2434	772	der	Honig	Honige	honey	A1	
2435	2419	die	Inbetriebnahme	Inbetriebnahmen	commissioning/putting into operation	UNSET	
2436	2420	das	Königreich	Königreiche	kingdom/realm	UNSET	
2437	2421	das	Layout	Layouts	layout	UNSET	
2438	2422	die	Lunge	Lungen	lung	UNSET	
2439	2423	die	Pädagogik	Pädagogiken	education science/pedagogics/pedagogy	C1	
2440	2424	die	Schlange	Schlangen	snake/queue	A2	
2441	2425	die	Stellenanzeige	Stellenanzeigen	job advertisement/job ad	A2	
2442	2426	die	Abschlussprüfung	Abschlussprüfungen	final exam	A2	
2443	2427	die	Ausübung	Ausübungen	exertion/practice	UNSET	
2444	2428	der	Betriebsrat	Betriebsräte	works council	B1	
2445	2429	die	Entschädigung	Entschädigungen	compensation/indemnification/indemnity	UNSET	
2446	2430	das	Erfordernis	Erfordernisse	demand/need/requirement	C1	
2447	2431	der	Gegenzug	Gegenzüge	countermove/reaction/return	C1	
2448	2432	die	Gitarre	Gitarren	guitar	A2	
2449	2433	die	Kapelle	Kapellen	chapel/folk group	UNSET	
2450	2434	die	Kennzahl	Kennzahlen	figure/index/ratio	UNSET	
2451	2435	die	Laufbahn	Laufbahnen	career/running track	B2	
2452	2436	die	Radtour	Radtouren	bicycle tour/bike ride	A2	
2453	2437	der	Report	Reporte	report	UNSET	
2454	2438	das	Revier	Reviere	district/precinct/territory	UNSET	
2455	2439	der	Samen	Samen	seed/semen	UNSET	
2456	2440	der	Strich	Striche	stroke	C1	
2457	2441	die	Währung	Währungen	currency	A2	
2458	2442	der	Athlet	Athleten	athlete	UNSET	
2459	781	die	Butter	—	butter	A1	
2460	2444	die	Erneuerung	Erneuerungen	renewal	UNSET	
2461	2445	das	Grundwasser	Grundwasser	ground water/groundwater/phreatic water	B2	
2462	2446	der	Gutachter	Gutachter	expert/expert witness/valuator	UNSET	
2463	2447	die	Lebensweise	Lebensweisen	way of life	UNSET	
2464	2448	die	Medaille	Medaillen	medal	B2	
2465	2449	die	Regulierung	Regulierungen	regulation	UNSET	
2466	2450	der	Reiter	Reiter	horseman/rider/tab	UNSET	
2467	2451	die	Rettung	Rettungen	rescue/(Austrian) ambulance	B1	
2468	2452	das	Umland	—	surrounding area/surroundings	UNSET	
2469	2453	der	Verkehrsunfall	Verkehrsunfälle	traffic accident	C1	
2470	2454	der	Wahlkreis	Wahlkreise	electoral district/constituency	C1	
2471	790	der	Weihnachtsmarkt	Weihnachtsmärkte	Christmas fair/Christmas market	A1	
2472	2456	die	Arbeitskraft	Arbeitskräfte	manpower/worker	B2	
2473	2457	der	Einsteiger	Einsteiger	beginner/debutant	UNSET	
2474	791	die	Erfindung	Erfindungen	invention	A1	
2475	800	die	Fantasie	Fantasien	fantasy/imagination	A1	
2476	2460	die	Faust	Fäuste	fist	B2	
2477	2461	das	Gebet	Gebete	prayer	UNSET	
2478	2462	das	Gedächtnis	Gedächtnisse	memory/remembrance	B2	
2479	2463	der	Jazz	—	jazz	B1	
2480	2464	der	Nationalsozialismus	—	National Socialism/Nazism	B2	
2481	803	der	Saft	Säfte	juice	A1	
2482	2466	die	Sprachkenntnis	Sprachkenntnisse	language proficiency	UNSET	
2483	2467	der	Staub	Stäube	dust/powder	B1	
2484	2468	der	Teich	Teiche	pond/pool	UNSET	
2485	2469	die	Trage	Tragen	stretcher	UNSET	
2486	2470	die	Truppe	Truppen	body of soldiers/body of troops/troop	UNSET	
2487	2471	das	Versprechen	Versprechen	assurance/promise	UNSET	
2488	2472	die	Wechselwirkung	Wechselwirkungen	interaction	UNSET	
2489	2473	der	Witz	Witze	gag/joke/wit	A2	
2490	2474	die	Allergie	Allergien	allergy	UNSET	
2491	2475	die	Arena	Arenen	arena	UNSET	
2492	2476	das	Becken	Becken	basin/pelvis/cymbal	C1	
2493	2477	die	Komplikation	Komplikationen	complication	UNSET	
2494	2478	der	Lebensstil	Lebensstile	lifestyle	B2	
2495	2479	die	Pressekonferenz	Pressekonferenzen	briefing/press conference	B2	
2496	2480	der	Rekord	Rekorde	record	B1	
2497	2481	das	Arbeitsblatt	Arbeitsblätter	worksheet	UNSET	
2498	804	der	Bogen	Bögen	arc/arch/bow	A1	
2499	2483	die	Entsorgung	Entsorgungen	disposal/elimination/removal	UNSET	
2500	2484	der	Förderer	Förderer	supporter/promoter/sponsor	UNSET	
2501	2485	der	Geschäftspartner	Geschäftspartner	business partner	UNSET	
2502	2486	das	Hochwasser	Hochwasser	flood/high tide/high water	C1	
2503	2487	die	Kennzeichnung	Kennzeichnungen	marking/labeling	C1	
2504	2488	die	Kugel	Kugeln	ball/bullet/globe	UNSET	
2505	2489	die	Pfanne	Pfannen	pan	B1	
2506	2490	das	Pilotprojekt	Pilotprojekte	pilot project/pilot scheme	UNSET	
2507	2491	die	Weide	Weiden	pasture/willow	C1	
2508	2492	die	Armee	Armeen	army/military	UNSET	
2509	2493	die	Buche	Buchen	beech	UNSET	
2510	2494	die	City	Citys	city centre/downtown	B1	
2511	2495	der	Flecken	Flecken	stain	UNSET	
2512	2496	die	Handelskammer	Handelskammern	board of trade/chamber of commerce	UNSET	
2513	2497	der	Horizont	Horizonte	horizon	B2	
2514	2498	die	Hygiene	—	hygiene	UNSET	
2515	1005	der	Jurist	Juristen	jurist/lawyer	A1	
2516	1007	das	Kilo	Kilo	kilo	A1	
2517	2501	die	Königin	Königinnen	queen	A2	
2518	2502	das	Präparat	Präparate	preparation	C1	
2519	2503	der	Rechtsextremismus	—	far right/right-wing extremism	UNSET	
2520	2504	der	Streifen	Streifen	strip/stripe	A2	
2521	2505	der	Stromverbrauch	Stromverbräuche	power consumption	C1	
2522	2506	die	Tageszeitung	Tageszeitungen	daily/daily newspaper	UNSET	
2523	2507	die	Tankstelle	Tankstellen	petrol station/filling station	A2	
2524	2508	der	Tarifvertrag	Tarifverträge	collective agreement	UNSET	
2525	1009	der	Vorname	Vornamen	first name/forename	A1	
2526	2510	der	Vorsitz	Vorsitze	chair/chairmanship/presidency	UNSET	
2527	1011	der	Aufzug	Aufzüge	lift/act (theatre)/procession	A1	
2528	2512	die	Beseitigung	Beseitigungen	elimination	C1	
2529	2513	die	Fledermaus	Fledermäuse	bat	UNSET	
2530	2514	das	Grundrecht	Grundrechte	basic right	C1	
2531	1018	der	Kranke	Kranken	sick person	A1	adjectivalNoun
2532	2516	die	Leinwand	Leinwände	canvas/linen/screen	B2	
2533	2517	der	Notar	Notare	notary	UNSET	
2534	2518	der	Organismus	Organismen	organism	B2	
