row	rank	article	word	plural	english	cefrLevel	flags
24577	3314	die	Mittelschule	Mittelschulen	middle school	B1	
24578	3315	die	Werte	Werte	values (moral)	B1	
24579	3318	der	Studierende	Studierenden	student (gender-neutral)	A2	
24580	3319	das	E-Auto	E-Autos	electric car	B1	
24581	1944	das	Stück	Stücke	piece; play (theatre)	A1	
24582	24100	das	Asperger-Syndrom	—	Asperger syndrome	UNSET	
24583	4768	die	Kontinuität	—	continuity	C1	
24584	4769	die	Einzelperson	Einzelpersonen	individual person	C1	
24585	4770	die	Überschneidung	Überschneidungen	overlap/intersection	C1	
24586	4771	die	Ausgrenzung	Ausgrenzungen	exclusion/marginalisation	B2	
24587	4772	der	Konsumierende	Konsumierenden	consumer (gender-neutral)	C1	
24588	4773	der	Agrarbetrieb	Agrarbetriebe	agricultural enterprise	C1	
24589	4775	die	Öffentlichkeitsarbeit	Öffentlichkeitsarbeiten	public-relations work	C1	
24590	4776	der	Gleichgesinnte	Gleichgesinnten	like-minded person	C1	
24591	24109	das	Preis-Leistungs-Verhältnis	Preis-Leistungs-Verhältnisse	price-performance ratio	UNSET	
24592	4777	die	Mitfahrt	Mitfahrten	ride/lift (in someone's car)	C1	
24593	4778	die	Hochstimmung	—	high spirits/elation	C1	
24594	4779	das	Glücksniveau	—	level of happiness	C1	
24595	24113	das	Pro-Kopf-Einkommen	—	per-capita income	UNSET	
24596	24114	die	Work-Life-Balance	—	work-life balance	UNSET	
24597	4780	die	Entscheidungsfreiheit	Entscheidungsfreiheiten	freedom of choice	C1	
24598	4782	der	Urlaubsanspruch	Urlaubsansprüche	holiday entitlement	C1	
24599	4783	der	Urlaubstag	Urlaubstage	day of holiday	C1	
24600	4784	die	Infografik	Infografiken	infographic	C1	
24601	4785	der	Nettolohn	Nettolöhne	net wage	C1	
24602	4786	die	Sozialabgabe	Sozialabgaben	social-security contribution	C1	
24603	4787	der	Gerechtigkeitssinn	—	sense of justice	B2	
24604	4788	das	Know-how	—	know-how/expertise	B2	
24605	4789	das	Erklärvideo	Erklärvideos	explanatory video/tutorial	C1	
24606	4790	die	Rahmenbedingung	Rahmenbedingungen	general conditions/framework	C1	
24607	4792	die	Schnüffelei	Schnüffeleien	snooping/prying	C1	
24608	4793	die	Indiskretion	—	indiscretion	C1	
24609	4794	die	Sensationslust	—	appetite for sensation	C1	
24610	4796	die	Wissbegierde	—	thirst for knowledge	C1	
24611	4797	der	Wissenserwerb	—	acquisition of knowledge	C1	
24612	4798	der	Impulsvortrag	Impulsvorträge	short keynote / opening input talk	C1	
24613	4799	die	Konnotation	Konnotationen	connotation	C1	
24614	4800	der	Erfolgsfaktor	Erfolgsfaktoren	success factor	C1	
24615	4801	die	Stresstoleranz	—	stress tolerance	C1	
24616	4802	der	Bakteriologe	Bakteriologen	bacteriologist	C1	
24617	4803	die	Bakteriologin	Bakteriologinnen	bacteriologist (female)	C1	
24618	4804	die	Fragestellung	Fragestellungen	research question/issue	C1	
24619	4806	der	Fitnesstracker	Fitnesstracker	fitness tracker	C1	
24620	4810	das	Smarthome	Smarthomes	smart home	C1	
24621	4811	der	Sprachassistent	Sprachassistenten	voice assistant	C1	
24622	4813	der	Anti-Held	Anti-Helden	anti-hero	C1	
24623	4814	die	Schrottpresse	Schrottpressen	scrap-metal press/car crusher	C1	
24624	4815	der	Versandhändler	Versandhändler	mail-order retailer	C1	
24625	4816	die	Versandhändlerin	Versandhändlerinnen	mail-order retailer (female)	C1	
24626	4817	das	Missfallen	—	displeasure	A1	
24627	4818	der	Polarstern	Polarsterne	polar star/Polaris	C1	
24628	4819	der	Walfänger	Walfänger	whaler/whale hunter	C1	
24629	4820	die	Walfängerin	Walfängerinnen	whaler (female)	C1	
24630	4822	die	Professur	Professuren	professorship	B2	
24631	4823	die	Polarforschung	Polarforschungen	polar research	C1	
24632	4824	die	Polarregion	Polarregionen	polar region	C1	
24633	4825	die	Antarktis	—	Antarctica	C1	
24634	4826	das	U-Boot	U-Boote	submarine	C1	
24635	4827	die	Polarnacht	Polarnächte	polar night	C1	
24636	4828	die	Verwobenheit	—	interwovenness/entanglement	C1	
24637	4829	das	Salatdressing	Salatdressings	salad dressing	C1	
24638	4830	das	Samenkorn	Samenkörner	seed/grain	C1	
24639	4831	der	Schärfegrad	Schärfegrade	level of spiciness	C1	
24640	4832	der	Meerrettich	Meerrettiche	horseradish	C1	
24641	4834	der	Tofu	—	tofu	C1	
24642	4837	die	Brachfläche	Brachflächen	fallow land/wasteland	C1	
24643	4838	die	Grille	Grillen	cricket (insect); whim	C1	
24644	4839	das	AspergerSyndrom	—	Asperger syndrome	C1	
24645	4842	das	Preis-LeistungsVerhältnis	Preis-LeistungsVerhältnisse	price-performance ratio	C1	
24646	4843	das	Pro-KopfEinkommen	—	per-capita income	C1	
24647	4846	die	Work-LifeBalance	—	work-life balance	C1	
24648	932	das	Café	Cafés	café	A1	
24649	934	die	CD	CDs	CD	A1	
24650	935	die	E-Mail	E-Mails	email	A1	
24651	944	die	Großeltern	Großeltern	grandparents	A1	
24652	951	der	Hausmann	Hausmänner	house husband/stay-at-home father	A1	
24653	957	der	Lkw	Lkws	lorry/truck (Lastkraftwagen)	A1	
24654	959	die	Papiere	Papiere	documents/papers	A1	
24655	961	die	Partnerin	Partnerinnen	partner (female)	A1	
24656	971	die	S-Bahn	S-Bahnen	city/suburban train	A1	
24657	972	das	Wiederhören	—	hearing again (auf Wiederhören = goodbye on phone)	A1	
24658	1946	die	Schweiz	—	Switzerland	A1	
24659	1948	das	Blatt	Blätter	leaf; sheet (of paper)	A2	
24660	1950	der	Club	Clubs	club	A1	
24661	1951	das	E-Book	E-Books	e-book	A2	
24662	1953	das	T-Shirt	T-Shirts	T-shirt	A1	
24663	1955	die	Süßigkeiten	Süßigkeiten	sweets/candy	A2	
24664	1957	der	Fernseher	Fernseher	television set	A1	
24665	1958	das	Paar	Paare	pair; couple	A1	
24666	1959	die	Kenntnisse	Kenntnisse	knowledge/skills (in sth.)	A2	
24667	1960	die	Fundsachen	Fundsachen	lost-and-found items	A2	
24668	3320	der	Antwortbogen	Antwortbögen	answer sheet	B1	
24669	3322	der	Textaufbau	Textaufbauten	text structure	B1	
24670	3323	die	Bundespräsidentin	Bundespräsidentinnen	federal president (female)	B1	
24671	3325	die	Absenderin	Absenderinnen	sender (female)	B1	
24672	3327	der	Bancomat	Bancomaten	cash machine / cashpoint (Swiss)	B1	
24673	3329	das	Buffet	Buffets	buffet	B1	
24674	3330	der	Coiffeur	Coiffeure	hairdresser (Swiss)	B1	
24675	3332	die	Coiffeuse	Coiffeusen	hairdresser (Swiss, female)	B1	
24676	3335	das	Faschierte	—	minced meat (Austrian)	B1	
24677	3336	die	Hausmeisterin	Hausmeisterinnen	caretaker/janitor (female)	A1	
24678	3337	die	Jause	Jausen	snack (Austrian)	B1	
24679	3338	das	Müesli	Müesli	muesli (Swiss)	B1	
24680	3339	der	Ober	Ober	waiter (Austrian)	B1	
24681	3340	der	Pensionist	Pensionisten	pensioner/retiree (Austrian)	B1	
24682	3342	die	Personalien	Personalien	personal details	B1	
24683	3343	der	Personenstand	—	marital/civil status	B1	
24684	3348	der	Pöstler	Pöstler	postman (Swiss)	B1	
24685	3350	das	Poulet	Poulets	chicken (Swiss)	B1	
24686	3353	die	Profisportlerin	Profisportlerinnen	professional athlete (female)	B1	
24687	3354	das	Rüebli	Rüebli	carrot (Swiss)	B1	
24688	3355	die	Rufnummer	Rufnummern	phone number	A2	
24689	3357	das	Schwammerl	Schwammerln	mushroom (Austrian/Bavarian)	B1	
24690	3358	die	Senioren	Senioren	senior citizens	B1	
24691	3361	die	Serviceangestellte	Serviceangestellten	service employee (gender-neutral)	B1	
24692	1295	die	U-Bahn	U-Bahnen	underground/subway	A1	
24693	3363	die	Vertreterin	Vertreterinnen	representative (female)	B1	
24694	3365	die	Zutaten	Zutaten	ingredients	B1	
24695	3366	die	Getränke	Getränke	drinks/beverages	B1	
24696	3368	die	Wohnungen	Wohnungen	flats/apartments	B1	
24697	3369	die	Bankomat-Karte	Bankomat-Karten	ATM card (Austrian)	B1	
24698	3370	die	Betriebsrätin	Betriebsrätinnen	works-council member (female)	B1	
24699	3372	das	Billett	Billette	ticket (Swiss)	B1	
24700	3373	der	Briefträger	Briefträger	mail carrier/postman	B1	
24701	3374	das	Brötli	Brötli	bread roll (Swiss)	B1	
24702	3375	das	Couvert	Couverts	envelope (Swiss)	B1	
24703	3376	die	Doktorin	Doktorinnen	doctor (female)	A1	
24704	3377	die	Einbrecherin	Einbrecherinnen	burglar (female)	B1	
24705	3378	der	Erdapfel	Erdäpfel	potato (Austrian)	B1	
24706	3379	die	Steuern	Steuern	taxes	B1	
24707	3380	die	Fachleute	Fachleute	experts/specialists	B1	
24708	3381	die	Fasnacht	—	carnival (Swiss/southern German)	B1	
24709	3383	der	Fauteuil	Fauteuils	armchair (Swiss)	B1	
24710	3384	der	Fleischhauer	Fleischhauer	butcher (Austrian)	B1	
24711	3385	die	Fleischhauerin	Fleischhauerinnen	butcher (Austrian, female)	B1	
24712	3386	der	Führerausweis	Führerausweise	driving licence (Swiss)	B1	
24713	3387	der	Gehsteig	Gehsteige	pavement/sidewalk (Austrian)	B1	
24714	1315	die	Händlerin	Händlerinnen	trader/dealer (female)	A1	
24715	3389	die	Hinweise	Hinweise	tips/clues/instructions	B1	
24716	1320	die	Journalistin	Journalistinnen	journalist (female)	A1	
24717	3392	der	Kuli	Kulis	ballpoint pen (colloquial)	B1	
24718	3394	die	Lernerin	Lernerinnen	learner (female)	B1	
24719	3395	die	Leiterin	Leiterinnen	head/leader (female)	A2	
24720	3397	die	Matura	—	school-leaving exam (Austrian/Swiss)	B1	
24721	1321	die	Mechanikerin	Mechanikerinnen	mechanic (female)	A1	
24722	3399	die	Marille	Marillen	apricot (Austrian)	B1	
24723	3400	die	Migrantin	Migrantinnen	migrant (female)	B1	
24724	3402	die	Mobilbox	Mobilboxen	voicemail box	B1	
24725	3403	die	Mobilität	—	mobility	B1	
24726	3404	die	Nichtraucherin	Nichtraucherinnen	non-smoker (female)	B1	
24727	3406	der	Paradeiser	Paradeiser	tomato (Austrian)	B1	
24728	3408	die	Passagierin	Passagierinnen	passenger (female)	B1	
24729	3409	die	Phantasie	Phantasien	imagination (older spelling of Fantasie)	B1	
24730	3410	der	Perron	Perrons	platform (Swiss)	B1	
24731	3411	die	Schularbeit	Schularbeiten	school test (Austrian)	B1	
24732	3413	der	Speisewagen	Speisewagen	dining car	B1	
24733	3414	die	Donau	—	Danube (river)	B1	
24734	3415	der	Steward	Stewards	steward/flight attendant	B1	
24735	3416	das	Stiegenhaus	Stiegenhäuser	stairwell (Austrian)	B1	
24736	3417	das	Trottoir	Trottoirs	pavement (Swiss)	B1	
24737	3418	die	Unternehmerin	Unternehmerinnen	entrepreneur (female)	B1	
24738	3419	das	Velo	Velos	bicycle (Swiss)	B1	
24739	3420	die	Verbrecherin	Verbrecherinnen	criminal (female)	B1	
24740	3422	die	Versichertenkarte	Versichertenkarten	health-insurance card	B1	
24741	3423	die	Verliererin	Verliererinnen	loser (female)	B1	
24742	3424	die	Zahncreme	Zahncremes	toothpaste	B1	
24743	3427	die	Zinsen	Zinsen	interest (financial)	B1	
24744	3429	der	Zivilstand	—	civil/marital status (Swiss)	B1	
24745	3430	der	Zünder	Zünder	fuse/igniter; match (Austrian)	B1	
24746	3432	das	Zündholz	Zündhölzer	match (Swiss)	B1	
24747	974	der	Sonnabend	Sonnabende	Saturday (northern German)	A1	
24748	3433	der	Jänner	—	January (Austrian)	B1	
24749	3434	der	Feber	—	February (Austrian)	B1	
24750	1961	der	Franken	Franken	Swiss franc	A1	
24751	1963	der	Rappen	Rappen	Rappen (Swiss centime)	A2	
24752	3435	das	Dekagramm	Dekagramm	decagram (10 g, Austrian)	B1	
24753	981	das	Deutschland	—	Germany	A1	
24754	1965	das	Österreich	—	Austria	A1	
24755	1966	das	Luxemburg	—	Luxembourg	A2	
24756	983	das	Europa	—	Europe	A1	
24757	990	die	Türkei	—	Turkey	A1	
24758	1328	das	Griechenland	—	Greece	A1	
24759	1331	die	Ukraine	—	Ukraine	A1	
24760	993	das	Finnland	—	Finland	A1	
24761	996	das	Mexiko	—	Mexico	A1	
24762	1967	die	Österreicherin	Österreicherinnen	Austrian (female)	A2	
24763	1968	die	Schweizerin	Schweizerinnen	Swiss (female)	A2	
24764	1969	der	Luxemburger	Luxemburger	Luxembourger	A2	
24765	1970	die	Luxemburgerin	Luxemburgerinnen	Luxembourger (female)	A2	
24766	3439	die	Griechin	Griechinnen	Greek woman	B1	
24767	997	die	Finnin	Finninnen	Finnish woman	A1	
24768	999	die	Mexikanerin	Mexikanerinnen	Mexican (female)	A1	
24769	1971	der	Angestellter	Angestellten	employee	A2	
24770	1974	der	Auszubildender	Auszubildenden	trainee/apprentice	A2	
24771	1975	die	Bäckerin	Bäckerinnen	baker (female)	A2	
24772	1976	die	Sozialkunde	—	social studies	A2	
24773	3440	der	Nationalrat	Nationalräte	National Council (Austria/Switzerland)	B1	
24774	3441	die	Bundesrätin	Bundesrätinnen	Federal Councillor (female, Switzerland)	B1	
24775	3442	der	Regierungsrat	Regierungsräte	cantonal government councillor (Switzerland)	B1	
24776	3444	der	Stadtpräsident	Stadtpräsidenten	mayor (Switzerland)	B1	
24777	3445	der	Ständerat	Ständeräte	Council of States (Switzerland)	B1	
24778	3446	der	Ammann	Ammänner	municipal magistrate / head of a Swiss commune	B1	
24779	3447	die	EU	—	EU	B1	
24780	3449	das	Abo	Abos	subscription (Abonnement)	B1	
24781	3451	die	DVD	DVDs	DVD	B1	
24782	3452	die	Babysitterin	Babysitterinnen	babysitter (female)	A2	
24783	3453	das	Camp	Camps	camp	B1	
24784	3454	die	Castingshow	Castingshows	casting show	B1	
24785	3455	der	CD-Player	CD-Player	CD player	B1	
24786	3457	das	E-Bike	E-Bikes	e-bike	A2	
24787	3458	der	Hit	Hits	hit (song/success)	A2	
24788	3459	die	Killerin	Killerinnen	killer (female)	B1	
24789	1349	die	Mail	Mails	email	A1	
24790	3461	der	Pkw	Pkws	car (Personenkraftwagen)	A2	
24791	3462	der	ICE	ICEs	ICE high-speed train	B1	
24792	3464	das	Kfz	Kfz	motor vehicle (Kraftfahrzeug)	B1	
24793	1359	die	WG	WGs	shared flat (Wohngemeinschaft)	A1	
24794	3467	das	WC	WCs	WC/toilet	A2	
24795	7759	der	Arbeitsvertag	Arbeitsverträge	employment contract	B2	
24796	7760	der	Handyvertrag	Handyverträge	mobile phone contract	B2	
24797	7761	die	Auslandserfahrung	Auslandserfahrungen	experience abroad	B2	
24798	7762	die	Merkformel	Merkformeln	mnemonic	B2	
24799	7763	die	Verwaltungssprache	Verwaltungssprachen	administrative language	B2	
24800	7765	die	Vielsprachigkeit	—	multilingualism	B2	
24801	7766	das	Alltagsprodukt	Alltagsprodukte	everyday product	B2	
24802	7767	die	Geschäftsverhandlung	Geschäftsverhandlungen	business negotiation	B2	
24803	7768	das	Platzproblem	Platzprobleme	space problem	B2	
24804	7769	das	Sprachgebiet	Sprachgebiete	language area	B2	
24805	7770	die	Sprachregion	Sprachregionen	language region	B2	
24806	7771	die	Kindergartenpflicht	—	compulsory kindergarten attendance	B2	
24807	7772	die	Migrantenfamilie	Migrantenfamilien	migrant family	B2	
24808	7773	der	Zugewanderte	Zugewanderten	immigrant	B2	
24809	7774	die	Ausländerquote	Ausländerquoten	proportion/share of foreigners	B2	
24810	7775	der	Automobilhersteller	Automobilhersteller	car manufacturer	B2	
24811	7776	das	Gemüsegeschäft	Gemüsegeschäfte	vegetable shop	B2	
24812	7777	die	Hochschulreife	—	university entrance qualification	B2	
24813	7778	der	Wanderarbeiter	Wanderarbeiter	migrant worker	B2	
24814	7779	die	Windeseile	—	great speed/haste	B2	
24815	7780	das	Zöpfchen	Zöpfchen	braid	B2	
24816	7781	der	Amateur-Boxer	Amateur-Boxer	amateur boxer	B2	
24817	7782	der	Drehbuchpreis	Drehbuchpreise	screenplay prize	B2	
24818	7783	das	Gangsterkino	—	gangster cinema	B2	
24819	7784	der	Juryvorsitz	—	jury chair	B2	
24820	7785	die	Kleinkriminellenstudie	Kleinkriminellenstudien	study of petty criminals	B2	
24821	7786	der	Kneipenbesitzer	Kneipenbesitzer	pub owner	B2	
24822	7787	der	Langspielfilm	Langspielfilme	feature film	B2	
24823	7790	der	Lebensweg	Lebenswege	path of life	B2	
24824	7791	das	Melodram	Melodramen	melodrama	B2	
24825	7792	das	Migrationsdrama	Migrationsdramen	migration drama	B2	
24826	7793	der	Muslim	Muslime	Muslim	B2	
24827	7794	die	Scheinehe	Scheinehen	marriage of convenience	B2	
24828	7795	das	Körpersignal	Körpersignale	body signal	B2	
24829	7796	die	Konzentrationsleistung	Konzentrationsleistungen	ability to concentrate	B2	
24830	7797	die	Sprachenpolitik	—	language policy	B2	
24831	7798	der	Sprachschatz	—	vocabulary	B2	
24832	7799	die	Startchance	Startchancen	starting opportunity	B2	
24833	7801	der	Trendforscher	Trendforscher	trend researcher	B2	
24834	7802	das	Teilthema	Teilthemen	sub-theme	B2	
24835	7803	die	Naturerscheinung	Naturerscheinungen	natural phenomenon	B2	
24836	7804	die	Zeiterscheinung	Zeiterscheinungen	contemporary phenomenon/sign of the times	B2	
24837	7805	der	Gepäckermittler	Gepäckermittler	baggage investigator	B2	
24838	7806	die	Aufgabenteilung	Aufgabenteilungen	division of tasks	B2	
24839	7807	die	Erziehungsfragen	Erziehungsfragen	parenting/upbringing issues	B2	
24840	7808	das	Türenknallen	—	door slamming	B2	
24841	7809	das	Cello	Celli	cello	B2	
24842	7810	die	Ich-Botschaft	Ich-Botschaften	I-message	B2	
24843	7811	der	Probenraum	Probenräume	rehearsal room	B2	
24844	7812	der	Telefonist	Telefonisten	telephone operator	B2	
24845	7813	die	Umschulung	Umschulungen	retraining	B2	
24846	7815	der	Indie-Pop	—	indie pop	B2	
24847	7816	der	Wahrnehmungsbereich	Wahrnehmungsbereiche	area of perception	B2	
24848	7817	die	Hautcreme	Hautcremes	skin cream	B2	
24849	7818	der	Parfümeur	Parfümeure	perfumer	B2	
24850	7819	der	Stuntman	Stuntmen	stuntman	B2	
24851	7820	die	Stuntschule	Stuntschulen	stunt school	B2	
24852	7821	der	Werbepartner	Werbepartner	advertising partner	B2	
24853	7822	der	Klavierbauer	Klavierbauer	piano maker	B2	
24854	7823	der	Konzertpianist	Konzertpianisten	concert pianist	B2	
24855	7824	der	Maskenbildner	Maskenbildner	make-up artist	B2	
24856	7825	der	Bauzeichner	Bauzeichner	draughtsman	B2	
24857	7826	die	Bürokauffrau	Bürokauffrauen	office clerk	B2	
24858	7827	die	Praktikumsbörse	Praktikumsbörsen	internship exchange	B2	
24859	7828	das	Internetportal	Internetportale	Internet portal	B2	
24860	7830	die	Praktikumszeit	Praktikumszeiten	internship period	B2	
24861	7831	das	Arbeitsumfeld	Arbeitsumfelder	working environment	B2	
24862	7832	die	Banklehre	Banklehren	banking apprenticeship	B2	
24863	7833	die	Firmenkultur	—	corporate culture	B2	
24864	7834	der	Stellenwechsel	Stellenwechsel	job change	B2	
24865	1826	die	Freizeitkleidung	—	leisurewear	A1	
24866	7835	der	Grillmeister	Grillmeister	grill master	B2	
24867	7836	das	Teamevent	Teamevents	team event	B2	
24868	7837	die	Teambildung	Teambildungen	team building	B2	
24869	7838	die	Teambildungsaktivität	Teambildungsaktivitäten	team-building activity	B2	
24870	7840	die	Ausarbeitung	Ausarbeitungen	elaboration	B2	
24871	7841	der	Bewerbungstrainer	Bewerbungstrainer	application coach	B2	
24872	7842	die	Durchführung	Durchführungen	realisation	B2	
24873	7843	die	EDV-Kenntnisse	—	computer skills	B2	
24874	7844	das	Eventmanagement	—	event management	B2	
24875	7845	das	Messecatering	Messecaterings	trade fair catering	B2	
24876	7846	die	Neukundengewinnung	—	acquisition of new customers	B2	
24877	7847	das	Persönlichkeitstraining	—	Personality training	B2	
24878	7849	die	Präsentationssoftware	Präsentationssoftwares	presentation software	B2	
24879	7850	die	Projektleitung	Projektleitungen	project management	B2	
24880	7851	die	Sprachkenntnisse	Sprachkenntnisse	language skills	B2	
24881	7852	das	Veranstaltungskonzept	Veranstaltungskonzepte	event concept	B2	
24882	7853	der	Verkaufsassistent	Verkaufsassistenten	sales assistant	B2	
24883	7854	die	EDV	—	IT / electronic data processing	B2	
24884	7856	die	Entwicklungsperspektive	Entwicklungsperspektiven	development perspective	B2	
24885	7857	das	Eventmarketing	—	event marketing	B2	
24886	7858	die	Kommunikationsstärke	Kommunikationsstärken	communication skills	B2	
24887	7859	das	Markenunternehmen	Markenunternehmen	brand-name company	B2	
24888	7860	die	Veranstaltungsagentur	Veranstaltungsagenturen	event agency	B2	
24889	7861	die	Angebotserstellung	Angebotserstellungen	preparation of offers	B2	
24890	7862	der	Eventmanager	Eventmanager	event manager	B2	
24891	7863	der	Bewerbungsbrief	Bewerbungsbriefe	application letter	B2	
24892	7864	die	Schlussformel	Schlussformeln	closing phrase	B2	
24893	7865	das	Billiglohnland	Billiglohnländer	low-wage country	B2	
24894	7866	die	Biobaumwolltasche	Biobaumwolltaschen	organic cotton bag	B2	
24895	7867	die	Grundvoraussetzung	Grundvoraussetzungen	basic requirement	B2	
24896	7868	das	Kindesbein	Kindesbeine	(only in von Kindesbeinen an = from an early age / since childhood)	B2	
24897	7871	das	Rohwarenlager	Rohwarenlager	raw materials warehouse	B2	
24898	7872	der	Textilbereich	Textilbereiche	textile sector	B2	
24899	7873	der	Textilhersteller	Textilhersteller	textile manufacturer	B2	
24900	7874	der	Textilunternehmer	Textilunternehmer	textile entrepreneur	B2	
24901	7875	das	Kickboxen	—	kickboxing	B2	
24902	7876	die	Kids	Kids	kids	B2	
24903	7877	die	Selbstbeherrschung	Selbstbeherrschungen	self-control	B2	
24904	7880	der	Sicherheitsleiter	Sicherheitsleiter	security manager	B2	
24905	7881	das	Taekwondo	—	Taekwondo	B2	
24906	7882	der	Bildungsabschluss	Bildungsabschlüsse	educational qualification	B2	
24907	7883	die	Bildungserwartung	Bildungserwartungen	educational expectation	B2	
24908	7884	die	Fördermaßnahme	Fördermaßnahmen	funding measure	B2	
24909	7885	der	Gewaltübergriff	Gewaltübergriffe	assault	B2	
24910	7886	die	Kleiderausgabe	Kleiderausgaben	clothing distribution	B2	
24911	7887	die	Kleiderklappe	Kleiderklappen	clothing donation bin/drop-off	B2	
24912	7888	der	Kleiderladen	Kleiderläden	clothes shop	B2	
24913	7889	die	Kongresskarte	Kongresskarten	conference pass	B2	
