row	rank	word	english	cefrLevel	source	flags
2912	2933	geschwungen	curved/sweeping	C1	UNSET	
2913	2934	grell	glaring, dazzling (light); garish (colour); shrill (sound)	UNSET	UNSET	
2914	2935	gutmütig	good-natured	UNSET	UNSET	
2915	2936	hochsommerlich	midsummer	UNSET	UNSET	
2916	2937	hoffnungsvoll	full of hope	UNSET	UNSET	
2917	2938	ikonisch	iconic	UNSET	UNSET	
2918	2939	indonesisch	Indonesian	UNSET	UNSET	
2919	2940	induktiv	inductive	UNSET	UNSET	
2920	2941	innig	heartfelt/intimate	C1	UNSET	
2921	2942	kapitalistisch	capitalist	C1	UNSET	
2922	2943	kleinteilig	small-scale/fragmented	UNSET	UNSET	
2923	2944	kreisrund	circular	UNSET	UNSET	
2924	2945	militant	militant	UNSET	UNSET	
2925	2946	mondän	chic/smart	UNSET	UNSET	
2926	2947	mongolisch	Mongolian	UNSET	UNSET	
2927	2948	mütterlich	maternal/motherly	UNSET	UNSET	
2928	2949	mythisch	mythical	UNSET	UNSET	
2929	2950	narrativ	narrative	UNSET	UNSET	
2930	2951	nobel	classy/generous/noble	UNSET	UNSET	
2931	2952	pakistanisch	Pakistani	UNSET	UNSET	
2932	2953	poliert	polished	UNSET	UNSET	
2933	2954	provokant	provocative	UNSET	UNSET	
2934	2955	redundant	redundant	UNSET	UNSET	
2935	2956	rigoros	rigorous / strict / uncompromising	UNSET	UNSET	
2936	2957	rituell	ritual	UNSET	UNSET	
2937	2958	rührend	touching/moving	UNSET	UNSET	
2938	2959	schroff	gruff/rugged	UNSET	UNSET	
2939	2960	schwindelerregend	dizzying / vertiginous	UNSET	UNSET	
2940	2961	selbsternannt	self-proclaimed	UNSET	UNSET	
2941	2962	sozialverträglich	socially acceptable	UNSET	UNSET	
2942	2963	stylish	stylish	UNSET	UNSET	
2943	2964	umweltschädlich	detrimental to the environment/ecologically harmful	B1	UNSET	
2944	2965	unbeschreiblich	indescribable	UNSET	UNSET	
2945	2966	ungeduldig	impatient	A2	UNSET	
2946	2967	ungeliebt	unloved	B2	UNSET	
2947	2968	ungesichert	unsecured / not secured / (data) unverified	UNSET	UNSET	
2948	2969	unlösbar	unsolvable (problem); indissoluble (bond)	UNSET	UNSET	
2949	2970	unmissverständlich	unambiguous	UNSET	UNSET	
2950	2971	unschädlich	harmless	UNSET	UNSET	
2951	2972	unterversorgt	undersupplied	UNSET	UNSET	
2952	2973	unverhofft	unexpected	UNSET	UNSET	
2953	2974	unwiederbringlich	gone for ever/irretrievable	UNSET	UNSET	
2954	2975	utopisch	utopian	C1	UNSET	
2955	2976	vermögend	wealthy	UNSET	UNSET	
2956	2977	vielgestaltig	multifaceted/varied	UNSET	UNSET	
2957	2978	vornehm	distinguished / refined / posh	UNSET	UNSET	
2958	2979	vorrätig	available/in stock/in store	UNSET	UNSET	
2959	2980	waschecht	genuine / dyed-in-the-wool; (of dye) colour-fast	UNSET	UNSET	
2960	2981	wasserführend	water-bearing	UNSET	UNSET	
2961	2982	wässrig	watery	UNSET	UNSET	
2962	2983	wechselhaft	changeable	UNSET	UNSET	
2963	2984	wendig	agile/maneuvrable	UNSET	UNSET	
2964	2985	wiederverwendbar	reusable	UNSET	UNSET	
2965	2986	wohnungslos	homeless	UNSET	UNSET	
2966	2987	zeitgeschichtlich	contemporary historical	UNSET	UNSET	
2967	2988	zuckerfrei	sugar-free	C1	UNSET	
2968	2989	abendländisch	Western / occidental	UNSET	UNSET	
2969	2990	albanisch	Albanian	UNSET	UNSET	
2970	2991	anthropogen	anthropogenic/human-caused/man-made	UNSET	UNSET	
2971	2992	archaisch	archaic / obsolete	C1	UNSET	
2972	2993	arithmetisch	arithmetical	UNSET	UNSET	
2973	2994	atlantisch	Atlantic	UNSET	UNSET	
2974	2995	auditiv	auditory / aural	UNSET	UNSET	
2975	2996	aufgeladen	charged	UNSET	UNSET	
2976	2997	auslösend	triggering	UNSET	UNSET	
2977	2998	beunruhigend	worrying	UNSET	UNSET	
2978	2999	bezeichnend	characteristic/typical	C1	UNSET	
2979	3000	biochemisch	biochemical	UNSET	UNSET	
2980	3001	bodennah	close to the ground/near-ground	UNSET	UNSET	
2981	3002	brüchig	brittle/cracked/crumbling	UNSET	UNSET	
2982	3003	dosiert	measured/dosed	UNSET	UNSET	
2983	3004	dreifach	threefold/triple	UNSET	UNSET	
2984	3005	emsig	industrious	UNSET	UNSET	
2985	3006	energiereich	energy-rich/high in energy/high-energy	UNSET	UNSET	
2986	3007	energisch	energetic	UNSET	UNSET	
2987	3008	erforscht	researched/explored	UNSET	UNSET	
2988	3009	erträglich	bearable	B2	UNSET	
2989	3010	expressionistisch	expressionist/expressionistic	B2	UNSET	
2990	3011	expressiv	expressive	UNSET	UNSET	
2991	3012	fakultativ	optional / elective	UNSET	UNSET	
2992	3013	feinfühlig	delicate/sensitive	UNSET	UNSET	
2993	3014	felsig	rocky/rugged	UNSET	UNSET	
2994	3015	fettarm	low in fat/low-fat	B2	UNSET	
2995	3016	fiktional	fictional	UNSET	UNSET	
2996	3017	fünfköpfig	five-person	UNSET	UNSET	
2997	3018	fußballerisch	footballing/soccer-playing	UNSET	UNSET	
2998	3019	geopolitisch	geopolitical	UNSET	UNSET	
2999	3020	gleichgültig	indifferent / not caring; (es ist mir gleichgültig) it makes no difference to me	C1	UNSET	
3000	3021	gruppenbezogen	group-related / group-specific	UNSET	UNSET	
3001	3022	handlungsfähig	able to act / functioning; (law) having legal capacity	C1	UNSET	
3002	3023	heidnisch	pagan / heathen	UNSET	UNSET	
3003	3024	horrend	exorbitant (prices, costs) / horrendous	UNSET	UNSET	
3004	3025	immergrün	evergreen	UNSET	UNSET	
3005	3026	immunologisch	immunological	UNSET	UNSET	
3006	3027	koronar	coronary	UNSET	UNSET	
3007	3028	lauschig	snug	UNSET	UNSET	
3008	3029	lösbar	solvable (problem); (chemistry) soluble	UNSET	UNSET	
3009	3030	lustvoll	full of desire	UNSET	UNSET	
3010	3031	monoton	monotone/monotonous	B2	UNSET	
3011	3032	mörderisch	murderous/grueling	C1	UNSET	
3012	3033	notleidend	distressed	UNSET	UNSET	
3013	3034	öde	dreary, dull, boring; (of land) barren, desolate	UNSET	UNSET	
3014	3035	paradox	paradoxical	UNSET	UNSET	
3015	3036	penibel	fussy/meticulous/pernickety	UNSET	UNSET	
3016	3037	performant	high-performing / efficient	UNSET	UNSET	
3017	3038	queer	queer	UNSET	UNSET	
3018	3039	randomisiert	randomised	UNSET	UNSET	
3019	3040	redlich	honest / upright / fair	UNSET	UNSET	
3020	3041	schlaflos	sleepless	B2	UNSET	
3021	3042	selbstlos	selfless	UNSET	UNSET	
3022	3043	selig	blessed/blissful/ecstatic	C1	UNSET	
3023	3044	siebenjährig	seven-year-old	UNSET	UNSET	
3024	3045	situativ	situational	UNSET	UNSET	
3025	3046	solarthermisch	solar-thermal	UNSET	UNSET	
3026	3047	standesgemäß	befitting one's status	UNSET	UNSET	
3027	3048	stringent	cogent / coherent / consistent (argument)	UNSET	UNSET	
3028	3049	surreal	surreal	B2	UNSET	
3029	3050	synonym	synonymous	UNSET	UNSET	
3030	3051	termingerecht	on schedule/on time	UNSET	UNSET	
3031	3052	trainiert	trained	A2	UNSET	
3032	3053	überdimensioniert	oversized	UNSET	UNSET	
3033	3054	unangemeldet	unannounced/unregistered	UNSET	UNSET	
3034	3055	unbeaufsichtigt	unattended	UNSET	UNSET	
3035	3056	unbefestigt	unpaved/unfortified	UNSET	UNSET	
3036	3057	unbeteiligt	not involved / uninvolved; (manner) impassive	UNSET	UNSET	
3037	3058	uneben	uneven	UNSET	UNSET	
3038	3059	unhaltbar	untenable	UNSET	UNSET	
3039	3060	unpersönlich	cold/distant/impersonal	UNSET	UNSET	
3040	3061	unrealistisch	unrealistic	C1	UNSET	
3041	3062	unrein	impure/blemished	UNSET	UNSET	
3042	3063	unscharf	blurred/blurry/fuzzy	UNSET	UNSET	
3043	3064	unschätzbar	invaluable / inestimable	UNSET	UNSET	
3044	3065	unüblich	unusual	UNSET	UNSET	
3045	3066	unvergessen	unforgotten	UNSET	UNSET	
3046	3067	unvermeidlich	inevitable	C1	UNSET	
3047	3068	väterlich	fatherly/paternal	UNSET	UNSET	
3048	3069	verletzlich	vulnerable	UNSET	UNSET	
3049	3070	verschließbar	lockable	UNSET	UNSET	
3050	3071	verschmutzt	polluted/soiled	B1	UNSET	
3051	3072	vierbeinig	four-legged	UNSET	UNSET	
3052	3073	vormalig	former / previous	UNSET	UNSET	
3053	3074	wahllos	indiscriminate	C1	UNSET	
3054	3075	wahrhaftig	truthful, veracious; (adv.) truly	UNSET	UNSET	
3055	3076	wirkungslos	ineffective	UNSET	UNSET	
3056	3077	würdevoll	dignified	UNSET	UNSET	
3057	3078	zärtlich	affectionate/caring/tender	UNSET	UNSET	
3058	3079	zeitraubend	time-consuming	C1	UNSET	
3059	3080	zentralafrikanisch	Central African	UNSET	UNSET	
3060	3081	zwölfjährig	twelve-year-old	UNSET	UNSET	
3061	3082	absetzbar	tax-deductible; (of a person) removable from office	UNSET	UNSET	
3062	3083	alarmierend	alarming/startling	UNSET	UNSET	
3063	3084	arbeitsfähig	able to work/operative	UNSET	UNSET	
3064	3085	arrogant	arrogant/arrogantly/conceited	B2	UNSET	
3065	3086	aussichtslos	hopeless/unpromising	UNSET	UNSET	
3066	3087	begreifbar	comprehensible	UNSET	UNSET	
3067	3088	begrifflich	conceptual	UNSET	UNSET	
3068	3089	beiläufig	casual/incidental/parenthetic	UNSET	UNSET	
3069	3090	beklemmend	oppressive/suffocating	UNSET	UNSET	
3070	3091	belegbar	provable/verifiable	UNSET	UNSET	
3071	3092	binational	binational	UNSET	UNSET	
3072	3093	blumig	flowery	UNSET	UNSET	
3073	3094	computergesteuert	computer-controlled	UNSET	UNSET	
3074	3095	delikat	delicate/delicious	UNSET	UNSET	
3075	3096	dramaturgisch	dramaturgical	UNSET	UNSET	
3076	3097	durchführbar	feasible/practicable	B2	UNSET	
3077	3098	einmonatig	one-month	UNSET	UNSET	
3078	3099	endlich	finite (mathematics/philosophy); finally/at last (adverb)	A2	UNSET	
3079	3100	erhaben	sublime / majestic; (of surfaces) raised, embossed; über etw. erhaben = above sth	UNSET	UNSET	
3080	3101	explosiv	explosive	UNSET	UNSET	
3081	3102	folgenschwer	momentous/far-reaching	UNSET	UNSET	
3082	3103	frustriert	frustrated	B2	UNSET	
3083	3104	gangbar	passable/practicable/viable	UNSET	UNSET	
3084	3105	gegenteilig	opposite	UNSET	UNSET	
3085	3106	gekühlt	chilled/cooled/refrigerated	UNSET	UNSET	
3086	3107	gelähmt	paralyzed	UNSET	UNSET	
3087	3108	genehmigungspflichtig	subject to approval	UNSET	UNSET	
3088	3109	gewaltbereit	prone to violence	UNSET	UNSET	
3089	3110	gewöhnungsbedürftig	an acquired taste	UNSET	UNSET	
3090	3111	gewollt	intended, deliberate; (often pejorative) contrived, forced	UNSET	UNSET	
3091	3112	gutbürgerlich	good middle-class/traditional (cuisine)	UNSET	UNSET	
3092	3113	hauchdünn	extremely narrow/extremely thin	UNSET	UNSET	
3093	3114	herausnehmbar	removable / detachable	UNSET	UNSET	
3094	3115	heruntergekommen	run-down, dilapidated; (person) down-and-out	UNSET	UNSET	
3095	3116	ideenreich	imaginative	C1	UNSET	
3096	3117	inakzeptabel	unacceptable/unallowable	C1	UNSET	
3097	3118	innenpolitisch	domestic-policy (attr.) / in terms of domestic politics	UNSET	UNSET	
3098	3119	jagdlich	hunting	UNSET	UNSET	
3099	3120	kardiologisch	cardiological	UNSET	UNSET	
3100	3121	keramisch	ceramic	UNSET	UNSET	
3101	3122	klassizistisch	neoclassical / classicist	UNSET	UNSET	
3102	3123	kulturpolitisch	cultural policy	UNSET	UNSET	
3103	3124	launig	witty/humorous	UNSET	UNSET	
3104	3125	leger	casual	UNSET	UNSET	
3105	3126	makellos	immaculate/pristine	UNSET	UNSET	
3106	3127	malisch	Malian	UNSET	UNSET	
3107	3128	meistbesucht	most-visited	UNSET	UNSET	
3108	3129	mittelfränkisch	Central Franconian/Middle Franconian	UNSET	UNSET	
3109	3130	mulmig	uneasy, queasy (mir ist mulmig); (of wood/soil) crumbly	UNSET	UNSET	
3110	3131	namenlos	nameless / anonymous	UNSET	UNSET	
3111	3132	neugegründet	newly founded	UNSET	UNSET	
3112	3133	niederdeutsch	Low German	UNSET	UNSET	
3113	3134	niederrheinisch	Lower Rhine	UNSET	UNSET	
3114	3135	objektorientiert	object-oriented	UNSET	UNSET	
3115	3136	prähistorisch	prehistoric	UNSET	UNSET	
3116	3137	qualvoll	agonising/excruciating	UNSET	UNSET	
3117	3138	rundlich	chubby/dumpy/plump	C1	UNSET	
3118	3139	schematisch	schematic	UNSET	UNSET	
3119	3140	schlafend	sleeping	UNSET	UNSET	
3120	3141	schleppend	sluggish	UNSET	UNSET	
3121	3142	sechswöchig	six-week	UNSET	UNSET	
3122	3143	selbsttätig	automatic/automatically	UNSET	UNSET	
3123	3144	siebenstellig	seven-digit	UNSET	UNSET	
3124	3145	stichprobenartig	random/by sampling	UNSET	UNSET	
3125	3146	strapazierfähig	hard-wearing / durable	UNSET	UNSET	
3126	3147	stromsparend	energy-saving	UNSET	UNSET	
3127	3148	synodal	synodal	UNSET	UNSET	
3128	3149	tadellos	irreproachable	UNSET	UNSET	
3129	3150	überrascht	surprised	B1	UNSET	
3130	3151	unangekündigt	unannounced	UNSET	UNSET	
3131	3152	unbefriedigend	dissatisfactory/dissatisfying/unsatisfactory	UNSET	UNSET	
3132	3153	unbelastet	unburdened/untainted	UNSET	UNSET	
3133	3154	ungleichmäßig	irregular	UNSET	UNSET	
3134	3155	ungut	unpleasant	UNSET	UNSET	
3135	3156	unpassend	improper/inappropriate/inconvenient	B2	UNSET	
3136	3157	unumstritten	indisputable/uncontroversial/undisputed	UNSET	UNSET	
3137	3158	unvereinbar	incombinable/incompatible	UNSET	UNSET	
3138	3159	unvoreingenommen	impartial/unprejudiced	UNSET	UNSET	
3139	3160	unwiderstehlich	irresistible	UNSET	UNSET	
3140	3161	ureigen	one's very own/inherent	UNSET	UNSET	
3141	3162	vegetativ	autonomic/vegetative	UNSET	UNSET	
3142	3163	verfassungsmäßig	constitutional	UNSET	UNSET	
3143	3164	verglast	glazed	UNSET	UNSET	
3144	3165	verliebt	in love (in jdn. verliebt sein); infatuated	A2	UNSET	
3145	3166	verschuldet	in debt/indebted	B2	UNSET	
3146	3167	voluminös	voluminous	UNSET	UNSET	
3147	3168	wagemutig	daring/bold	UNSET	UNSET	
3148	3169	wahnsinnig	incredibly/insane/insanely	A2	UNSET	
3149	3170	westeuropäisch	West European	UNSET	UNSET	
3150	3171	widerrechtlich	illegal/unlawful	UNSET	UNSET	
3151	3172	wortwörtlich	literal/verbatim/word-for-word	UNSET	UNSET	
3152	3173	zaghaft	cautious/timid	UNSET	UNSET	
3153	3174	zinslos	without/free of interest	UNSET	UNSET	
3154	3175	altbewährt	tried and tested / long-established	C1	UNSET	
3155	3176	alteingesessen	long-established / old-established	UNSET	UNSET	
3156	3177	ambivalent	ambivalent	C1	UNSET	
3157	3178	aufblasbar	inflatable	UNSET	UNSET	
3158	3179	aufgebracht	furious / incensed / up in arms	C1	UNSET	
3159	3180	ausführbar	executable/feasible	UNSET	UNSET	
3160	3181	aussagefähig	convincing/meaningful	UNSET	UNSET	
3161	3182	beachtenswert	noteworthy/remarkable	C1	UNSET	
3162	3183	beamtenrechtlich	civil service law	UNSET	UNSET	
3163	3184	behandelbar	treatable	UNSET	UNSET	
3164	3185	benutzerdefiniert	user-defined	UNSET	UNSET	
3165	3186	bereitwillig	willing	UNSET	UNSET	
3166	3187	besonnen	level-headed / prudent / composed	UNSET	UNSET	
3167	3188	betagt	aged/elderly	UNSET	UNSET	
3168	3189	betriebsbedingt	operational	UNSET	UNSET	
3169	3190	bewusstlos	unconscious	UNSET	UNSET	
3170	3191	binär	binary	UNSET	UNSET	
3171	3192	bronzen	bronze/of bronze	UNSET	UNSET	
3172	3193	couragiert	brave/courageous	UNSET	UNSET	
3173	3194	dämlich	stupid / daft	UNSET	UNSET	
3174	3195	diabetisch	diabetic	UNSET	UNSET	
3175	3196	dreiköpfig	three-member / of three people (dreiköpfige Familie); (mythical) three-headed	UNSET	UNSET	
3176	3197	druckfähig	printable	UNSET	UNSET	
3177	3198	einfarbig	single-coloured/monochrome	B1	UNSET	
3178	3199	eiszeitlich	ice age/glacial	UNSET	UNSET	
3179	3200	energieintensiv	energy-intensive	UNSET	UNSET	
3180	3201	exzentrisch	eccentric	UNSET	UNSET	
3181	3202	feurig	fiery/passionate/rich	UNSET	UNSET	
3182	3203	finanzschwach	financially weak	UNSET	UNSET	
3183	3204	floral	floral	UNSET	UNSET	
3184	3205	fünfstündig	five-hour	UNSET	UNSET	
3185	3206	fürchterlich	awful/dreadful/frightening	UNSET	UNSET	
3186	3207	furios	rousing / dazzling / whirlwind (performance)	UNSET	UNSET	
3187	3208	gefällig	pleasing, agreeable; (of a person) obliging	UNSET	UNSET	
3188	3209	georgisch	Georgian	UNSET	UNSET	
3189	3210	geowissenschaftlich	geoscientific	UNSET	UNSET	
3190	3211	glorreich	glorious	UNSET	UNSET	
3191	3212	handhabbar	manageable	UNSET	UNSET	
3192	3213	heimelig	cosy/homey	UNSET	UNSET	
3193	3214	hemmungslos	unrestrained	UNSET	UNSET	
3194	3215	heranwachsend	adolescent	UNSET	UNSET	
3195	3216	hochentwickelt	highly developed	UNSET	UNSET	
3196	3217	höchstgelegen	highest-altitude	UNSET	UNSET	
3197	3218	identitätsstiftend	identity-forming	UNSET	UNSET	
3198	3219	inaktiv	inactive	UNSET	UNSET	
3199	3220	indianisch	Native American / indigenous American	UNSET	UNSET	
3200	3221	instinktiv	instinctive	B2	UNSET	
3201	3222	intravenös	intravenous	UNSET	UNSET	
3202	3223	irreversibel	irreversible	UNSET	UNSET	
3203	3224	irrtümlich	erroneous	UNSET	UNSET	
3204	3225	jahrhundertealt	centuries-old	UNSET	UNSET	
3205	3226	jederzeitig	(attributive only) at-any-time, e.g. jederzeitige Kündigung = termination at any time	UNSET	UNSET	
3206	3227	kalkulatorisch	imputed/notional	UNSET	UNSET	
3207	3228	kämpferisch	aggressive/combative/pugnacious	UNSET	UNSET	
3208	3229	kenianisch	Kenyan	UNSET	UNSET	
3209	3230	kilometerweit	for kilometres	UNSET	UNSET	
3210	3231	kohärent	coherent	UNSET	UNSET	
3211	3232	kontinental	continental	UNSET	UNSET	
3212	3233	kryptographisch	cryptographic	UNSET	UNSET	
3213	3234	kulturgeschichtlich	cultural-historical	UNSET	UNSET	
3214	3235	kündbar	terminable	C1	UNSET	
3215	3236	kundig	knowledgeable	UNSET	UNSET	
3216	3237	landläufig	common/current/popular	UNSET	UNSET	
3217	3238	langersehnt	long-desired	UNSET	UNSET	
3218	3239	mehrstündig	lasting several hours	UNSET	UNSET	
3219	3240	muskulär	muscular	UNSET	UNSET	
3220	3241	nominal	nominal	UNSET	UNSET	
3221	3242	nonverbal	non-verbal	B2	UNSET	
3222	3243	oberflächennah	near-surface/shallow	UNSET	UNSET	
3223	3244	orange	orange/orangey	A1	UNSET	
3224	3245	pazifisch	Pacific	UNSET	UNSET	
3225	3246	pneumatisch	pneumatic	UNSET	UNSET	
3226	3247	polar	polar	UNSET	UNSET	
3227	3248	posttraumatisch	post-traumatic	UNSET	UNSET	
3228	3249	prickelnd	pricking/prickling/tingling	UNSET	UNSET	
3229	3250	prioritär	priority	UNSET	UNSET	
3230	3251	prophylaktisch	preventive/prophylactic/prophylactical	UNSET	UNSET	
3231	3252	prototypisch	prototypal/prototypic/prototypical	UNSET	UNSET	
3232	3253	punktgleich	tied on points	UNSET	UNSET	
3233	3254	rechtwinklig	right-angled	UNSET	UNSET	
3234	3255	rekordverdächtig	record-worthy	UNSET	UNSET	
3235	3256	reproduzierbar	reproducible	UNSET	UNSET	
3236	3257	respektabel	respectable	UNSET	UNSET	
3237	3258	rutschig	slippery	UNSET	UNSET	
3238	3259	sachdienlich	relevant	UNSET	UNSET	
3239	3260	sachverständig	expert/qualified	UNSET	UNSET	
3240	3261	sanierungsbedürftig	in need of renovation	UNSET	UNSET	
3241	3262	schadhaft	damaged/defective/faulty	UNSET	UNSET	
3242	3264	schlapp	flabby/slack/weak	UNSET	UNSET	
3243	3265	seicht	shallow; (figurative) superficial, shallow (book, film)	UNSET	UNSET	
3244	3266	selbstsicher	self-assured/self-confident	B2	UNSET	
3245	3267	slowenisch	Slovene/Slovenian	UNSET	UNSET	
3246	3268	sporadisch	sporadic	UNSET	UNSET	
3247	3269	streitgegenständlich	in dispute/contested	UNSET	UNSET	
3248	3270	südwestdeutsch	southwest German	UNSET	UNSET	
3249	3271	triftig	convincing	UNSET	UNSET	
3250	3272	trostlos	bleak/depressing/desperately boring	UNSET	UNSET	
