row	rank	article	word	plural	english	cefrLevel	flags
14070	13575	das	Kopfkissen	Kopfkissen	pillow	UNSET	
14071	13576	das	Kopfsteinpflaster	Kopfsteinpflaster	cobbles/cobbled paving	UNSET	
14072	13577	die	Körperfunktion	Körperfunktionen	bodily function	UNSET	
14073	1709	die	Krankenpflegerin	Krankenpflegerinnen	nurse (female)	A1	
14074	13579	der	Kreditzins	Kreditzinsen	loan interest/borrowing rate	UNSET	
14075	13580	die	Kriegszeit	Kriegszeiten	wartime	UNSET	
14076	13581	der	Krippenplatz	Krippenplätze	daycare place/nursery place	UNSET	
14077	13582	die	Kulinarik	—	cuisine	UNSET	
14078	13583	der	Kultstatus	Kultstatus	cult status	UNSET	
14079	13584	die	Kulturtechnik	Kulturtechniken	cultural technique/basic cultural skill	UNSET	
14080	13585	der	Künstlername	Künstlernamen	stage name/artist name/pseudonym	UNSET	
14081	13586	die	Kunststoffverarbeitung	Kunststoffverarbeitungen	plastic processing	UNSET	
14082	13587	die	Kuriosität	Kuriositäten	curiosity	UNSET	
14083	13588	die	Kurzsichtigkeit	—	myopia/near-sightedness/short-sightedness	UNSET	
14084	13589	die	Küstennähe	—	proximity to the coast/coastal proximity	UNSET	
14085	13590	der	Labortest	Labortests	lab test/laboratory test	UNSET	
14086	13591	die	Laktoseintoleranz	Laktoseintoleranzen	lactose intolerance	UNSET	
14087	13592	die	Lamelle	Lamellen	slat/louvre/lamella (mushroom: gill)	UNSET	
14088	13593	der	Landesmeister	Landesmeister	state champion/regional champion	UNSET	
14089	13594	die	Landmaschine	Landmaschinen	farm machine	UNSET	
14090	13595	der	Landsmann	Landsleute	compatriot	UNSET	
14091	13596	die	Landsmannschaft	Landsmannschaften	homeland association	UNSET	
14092	13597	der	Langfinger	Langfinger	thief/pickpocket	UNSET	
14093	13598	die	Lärche	Lärchen	larch	UNSET	
14094	13599	das	Lastenheft	Lastenhefte	requirement specification	UNSET	
14095	13600	die	Lebenshaltung	Lebenshaltungen	cost of living/living expenses / —	UNSET	
14096	13601	die	Lebensleistung	Lebensleistungen	lifetime achievement/life's work	UNSET	
14097	13602	der	Lebensmittelmarkt	Lebensmittelmärkte	food market	UNSET	
14098	4613	die	Lehne	Lehnen	armrest/backrest	C1	
14099	13604	der	Lehrbetrieb	Lehrbetriebe	training company/teaching operations	UNSET	
14100	13605	der	Lenz	Lenze	spring (poetic)	UNSET	
14101	13606	die	Leuchtstoffröhre	Leuchtstoffröhren	fluorescent tube/luminescent tube	UNSET	
14102	13607	das	Liebesleben	Liebesleben	love life	UNSET	
14103	1711	die	Lieblingsfarbe	Lieblingsfarben	favourite colour	A1	
14104	13609	der	Linksextremist	Linksextremisten	left-wing extremist	UNSET	
14105	13610	der	Listenpreis	Listenpreise	list price	UNSET	
14106	13611	der	Literaturpreis	Literaturpreise	literature prize	UNSET	
14107	13612	die	Lok	Loks	loco/locomotive	UNSET	
14108	13613	der	Lokschuppen	Lokschuppen	locomotive shed/engine shed	UNSET	
14109	13614	das	Lot	Lote	lead line/plumb line/plummet	UNSET	
14110	13615	die	Luftaufnahme	Luftaufnahmen	aerial photograph/aerial shot	UNSET	
14111	13616	die	Luftblase	Luftblasen	air bubble	UNSET	
14112	13617	der	Luftraum	Lufträume	airspace	UNSET	
14113	13618	die	Lungenembolie	Lungenembolien	pulmonary embolism	UNSET	
14114	8776	der	Mächtige	Mächtigen	powerful person	C1	adjectivalNoun
14115	4614	der	Machtmissbrauch	Machtmissbräuche	abuse of power/misuse of power	C1	
14116	13621	die	Machtübernahme	Machtübernahmen	takeover of power	UNSET	
14117	13622	die	Magersucht	—	anorexia nervosa	UNSET	
14118	13623	der	Magister	Magister	master's degree (holder)	UNSET	
14119	13624	der	Mangold	Mangolde	chard/Swiss chard	UNSET	
14120	13625	die	Manifestation	Manifestationen	manifestation	UNSET	
14121	13626	der	Marktstand	Marktstände	market stall	UNSET	
14122	13627	das	Markttreiben	—	market hustle and bustle	UNSET	
14123	13628	der	Märtyrer	Märtyrer	martyr	UNSET	
14124	13629	die	Maserung	Maserungen	grain/texture	UNSET	
14125	13630	der	Masseur	Masseure	masseur	UNSET	
14126	13631	der	Maßnahmenkatalog	Maßnahmenkataloge	catalogue of measures/action plan	UNSET	
14127	13632	die	Materialwissenschaft	Materialwissenschaften	materials science	UNSET	
14128	13633	die	Matinee	Matineen	matinee	UNSET	
14129	13634	der	Maurer	Maurer	bricklayer/mason	UNSET	
14130	13635	der	Mäusebussard	Mäusebussarde	common buzzard	UNSET	
14131	13636	der	Maximalwert	Maximalwerte	maximum value	UNSET	
14132	13637	die	Mayonnaise	Mayonnaisen	mayonnaise	UNSET	
14133	13638	der	Medienkonzern	Medienkonzerne	media conglomerate/media corporation/media group	UNSET	
14134	13639	die	Medienpolitik	—	media policy	UNSET	
14135	13640	der	Mehltau	—	mildew	UNSET	
14136	13641	das	Meisterstück	Meisterstücke	masterpiece	UNSET	
14137	13642	das	Mekka	Mekkas	Mecca	UNSET	
14138	13643	die	Menstruation	Menstruationen	menstruation	UNSET	
14139	13644	die	Menstruationstasse	Menstruationstassen	menstrual cup	UNSET	
14140	13645	der	Met	—	mead	UNSET	
14141	13646	die	Mietkosten	Mietkosten	rental costs	UNSET	
14142	13647	die	Mietminderung	Mietminderungen	rent reduction	UNSET	
14143	13648	die	Migrationspolitik	Migrationspolitiken	migration policy	UNSET	
14144	13649	der	Mikrochip	Mikrochips	microchip	UNSET	
14145	13650	der	Milchzucker	—	lactose/milk sugar	UNSET	
14146	13651	der	Militärdienst	Militärdienste	military service	UNSET	
14147	13652	das	Minarett	Minarette	minaret	UNSET	
14148	13653	der	Minibus	Minibusse	minibus	UNSET	
14149	13655	die	Mitschuld	—	complicity	UNSET	
14150	13656	der	Mittäter	Mittäter	accessory/accomplice	UNSET	
14151	13657	die	Modernität	Modernitäten	modernity	UNSET	
14152	13658	der	Montagvormittag	Montagvormittage	Monday morning	UNSET	
14153	13659	der	Mumps	—	mumps	UNSET	
14154	13660	der	Mundgeruch	Mundgerüche	bad breath/halitosis	UNSET	
14155	13661	die	Mundhöhle	Mundhöhlen	oral cavity	UNSET	
14156	13662	die	Musikindustrie	Musikindustrien	music business/music industry	UNSET	
14157	13663	der	Müsliriegel	Müsliriegel	cereal bar/chewy bar/muesli bar	UNSET	
14158	13664	das	Musterbeispiel	Musterbeispiele	prime example/model example	UNSET	
14159	13665	der	Nabel	Nabel	navel	UNSET	
14160	13666	die	Nachrichtensendung	Nachrichtensendungen	news broadcast/news program	UNSET	
14161	13667	der	Nachtclub	Nachtclubs	nightclub	UNSET	
14162	7618	die	Näherin	Näherinnen	seamstress	B2	
14163	13669	die	Naturgewalt	Naturgewalten	force of nature/natural force	UNSET	
14164	13670	das	Neubauprojekt	Neubauprojekte	new building project	UNSET	
14165	13671	die	Neuware	Neuwaren	new goods	UNSET	
14166	3211	der	Notausgang	Notausgänge	emergency exit/fire escape	B1	
14167	13673	die	Nötigung	Nötigungen	coercion/compulsion/duress	UNSET	
14168	13674	der	Notstand	Notstände	state of emergency	UNSET	
14169	13675	die	Obduktion	Obduktionen	autopsy/post mortem/postmortem	UNSET	
14170	13676	das	Oberflächenwasser	Oberflächenwasser	surface water	UNSET	
14171	13677	der	Oberst	Oberste	colonel	UNSET	
14172	13678	das	Off	—	off-screen/off-camera (voice-over)	UNSET	
14173	13679	die	Operette	Operetten	operetta	UNSET	
14174	13680	das	Opferfest	Opferfeste	Eid al-Adha/Festival of Sacrifice	UNSET	
14175	13681	die	Oppositionspartei	Oppositionsparteien	opposition party	UNSET	
14176	13682	der	Organspender	Organspender	organ donor	UNSET	
14177	8777	der	Originaltext	Originaltexte	original text	C1	
14178	13684	das	Ortsbild	Ortsbilder	townscape	UNSET	
14179	13685	der	Ostseeraum	—	Baltic Sea region	UNSET	
14180	13686	der	Packen	Packen	bundle/stack	UNSET	
14181	13687	das	Paintball	—	paintball	UNSET	
14182	1712	die	Pantomime	Pantomimen	mime (art of mime)	A1	
14183	3212	der	Papierkram	—	bumf/paperwork	B1	
14184	13690	der	Parkour	—	parkour	UNSET	
14185	13691	der	Parmesan	—	parmesan cheese/Parmesan	UNSET	
14186	13692	der	Pensionsfonds	Pensionsfonds	pension fund	UNSET	
14187	13693	der	Pfennig	Pfennige	pfennig	UNSET	
14188	13694	der	Pfingstsonntag	Pfingstsonntage	Pentecost/Whit Sunday/Whitsun	UNSET	
14189	13695	das	Pflanzenwachstum	—	plant growth	UNSET	
14190	13696	das	Pflegemittel	Pflegemittel	care product	UNSET	
14191	13697	der	Pflug	Pflüge	plough	UNSET	
14192	13698	die	Pinakothek	Pinakotheken	art gallery/picture gallery	UNSET	
14193	13699	die	Plage	Plagen	plague/scourge	UNSET	
14194	13700	der	Platzmangel	Platzmängel	lack of space	UNSET	
14195	13701	der	Pogrom	Pogrome	pogrom	UNSET	
14196	13702	der	Pokalsieger	Pokalsieger	cup winner	UNSET	
14197	13703	das	Pokalspiel	Pokalspiele	cup game	UNSET	
14198	13704	der	Polyp	Polypen	polyp	UNSET	
14199	1714	das	Portugiesisch	—	Portuguese	A1	
14200	13706	der	Poststempel	Poststempel	postmark/postmarking device	UNSET	
14201	13707	die	Preisspanne	Preisspannen	price range	UNSET	
14202	13708	das	Pressefoto	Pressefotos	press photo	UNSET	
14203	13709	der	Pressevertreter	Pressevertreter	representative of the press	UNSET	
14204	4615	das	Prestige	—	prestige	C1	
14205	13711	die	Primzahl	Primzahlen	prime/prime number	UNSET	
14206	13712	der	Produktname	Produktnamen	product name	UNSET	
14207	13713	der	Projektteilnehmer	Projektteilnehmer	project participant	UNSET	
14208	13714	die	Provenienz	Provenienzen	provenance	UNSET	
14209	13715	der	Quadratmeterpreis	Quadratmeterpreise	square metre price	UNSET	
14210	13716	der	Qualm	—	(dense, thick) smoke	UNSET	
14211	13717	der	Quantensprung	Quantensprünge	breakthrough/giant stride/quantum jump	UNSET	
14212	13718	die	Quellensteuer	Quellensteuern	withholding tax	UNSET	
14213	4208	der	Radschnellweg	Radschnellwege	cycle highway	B2	
14214	13720	der	Radsport	Radsporte	cycling	UNSET	
14215	13721	der	Raser	Raser	speeder	UNSET	
14216	13722	die	Rechtspflege	—	administration of justice	UNSET	
14217	13723	das	Rechtsverhältnis	Rechtsverhältnisse	legal relationship	UNSET	
14218	13724	der	Recke	Recken	warrior	UNSET	
14219	13725	die	Regelblutung	Regelblutungen	menstrual period/menstruation	UNSET	
14220	13726	der	Regelverstoß	Regelverstöße	rule violation	UNSET	
14221	13727	der	Regentropfen	Regentropfen	raindrop	UNSET	
14222	13728	das	Regiment	Regimenter	regiment	UNSET	
14223	13729	der	Reichsbürger	Reichsbürger	Reichsbürger/member of the Reichsbürger movement	UNSET	
14224	13730	die	Reiseroute	Reiserouten	itinerary/travel route	UNSET	
14225	13731	die	Rekordzeit	Rekordzeiten	record time	UNSET	
14226	13732	das	Relais	Relais	relay	UNSET	
14227	13733	die	Relativitätstheorie	Relativitätstheorien	theory of relativity	UNSET	
14228	13734	das	Repräsentantenhaus	Repräsentantenhäuser	house of representatives	UNSET	
14229	13735	das	Reservoir	Reservoire	reservoir	UNSET	
14230	13736	die	Residenzstadt	Residenzstädte	residential capital/seat of a ruler	UNSET	
14231	13737	der	Rettungsassistent	Rettungsassistenten	paramedic	UNSET	
14232	13738	die	Riege	Riegen	group/team	UNSET	
14233	13739	das	Ritalin	—	Ritalin	UNSET	
14234	13740	die	Rohmilch	—	raw milk	UNSET	
14235	13741	die	Romanik	—	Romanesque	UNSET	
14236	13742	die	Röntgenstrahlung	Röntgenstrahlungen	X-ray	UNSET	
14237	13743	der	Royal	Royals	royal	UNSET	
14238	13744	die	Rückenmuskulatur	Rückenmuskulaturen	back musculature	UNSET	
14239	13745	der	Rückspiegel	Rückspiegel	rear-view mirror	UNSET	
14240	13746	der	Ruderer	Ruderer	rower/oarsman	UNSET	
14241	13747	der	Rumäne	Rumänen	Romanian	UNSET	
14242	13748	der	Saisonbeginn	Saisonbeginne	start of the season	UNSET	
14243	13749	die	Samenzelle	Samenzellen	sperm cell/spermatozoon	UNSET	
14244	13750	die	Säugetierart	Säugetierarten	mammal species	UNSET	
14245	13751	das	Schienenfahrzeug	Schienenfahrzeuge	rail vehicle	UNSET	
14246	13752	der	Schiffsverkehr	Schiffsverkehre	shipping traffic	UNSET	
14247	13753	das	Schilf	Schilfe	cane/reed	UNSET	
14248	13754	die	Schlaflosigkeit	—	insomnia/sleeplessness	UNSET	
14249	13755	der	Schlaganfallpatient	Schlaganfallpatienten	stroke patient	UNSET	
14250	13756	die	Schlagkraft	—	striking power/effectiveness	UNSET	
14251	13757	der	Schlittschuh	Schlittschuhe	ice skate	UNSET	
14252	13758	das	Schlupfloch	Schlupflöcher	loophole	UNSET	
14253	3663	das	Schlüsselwort	Schlüsselwörter	keyword	A2	
14254	13760	die	Schlussphase	Schlussphasen	final phase	UNSET	
14255	13761	der	Schlusspunkt	Schlusspunkte	conclusion/endpoint/full stop	UNSET	
14256	13762	die	Schmerzbehandlung	Schmerzbehandlungen	pain treatment/pain management	UNSET	
14257	7619	die	Schneiderin	Schneiderinnen	dressmaker/seamstress	B2	
14258	13764	der	Schnittlauch	Schnittlauche	chive/chives	UNSET	
14259	13765	der	Schnittpunkt	Schnittpunkte	intercept point/intersection/intersection point	UNSET	
14260	13766	der	Schreibfehler	Schreibfehler	spelling error/typing error	UNSET	
14261	13767	die	Schulküche	Schulküchen	school kitchen	UNSET	
14262	13768	die	Schulmedizin	—	conventional medicine	UNSET	
14263	13769	die	Schulpolitik	Schulpolitiken	school policy	UNSET	
14264	13770	die	Schultasche	Schultaschen	schoolbag	UNSET	
14265	13771	die	Schultüte	Schultüten	Schultüte/school cone	UNSET	
14266	13772	der	Schulwechsel	Schulwechsel	change of school	UNSET	
14267	13773	das	Schutzgut	Schutzgüter	protected asset/protected good	UNSET	
14268	7620	der	Schwager	Schwäger	brother-in-law	B2	
14269	13775	der	Schwerverletzte	Schwerverletzten	seriously injured person/severely injured person	UNSET	adjectivalNoun
14270	13776	die	Seebrücke	Seebrücken	pier	UNSET	
14271	13777	die	Seeleute	Seeleute	sailors/seafarers	UNSET	
14272	13778	die	Seemeile	Seemeilen	nautical mile/sea mile	UNSET	
14273	13779	das	Seepferdchen	Seepferdchen	sea horse/seahorse	UNSET	
14274	4209	die	Seide	Seiden	silk	B2	
14275	13781	der	Seitenrand	Seitenränder	margin/page margin	UNSET	
14276	13782	die	Seitenstraße	Seitenstraßen	side street	UNSET	
14277	13783	die	Seitenwand	Seitenwände	side wall	UNSET	
14278	13784	die	Selbstjustiz	—	vigilante justice	UNSET	
14279	13785	der	Serienmörder	Serienmörder	serial killer	UNSET	
14280	13786	der	Setzling	Setzlinge	seedling	UNSET	
14281	13787	die	Shoppingtour	Shoppingtouren	shopping trip	UNSET	
14282	13788	der	Sicherheitsforscher	Sicherheitsforscher	security researcher	UNSET	
14283	13789	das	Sideboard	Sideboards	sideboard	UNSET	
14284	13790	die	Skipiste	Skipisten	ski slope/ski run	UNSET	
14285	13791	der	Smiley	Smileys	smiley	UNSET	
14286	13792	die	Soap	Soaps	soap (opera)	UNSET	
14287	13793	die	Solartechnik	—	solar technology	UNSET	
14288	13794	der	Soli	—	solidarity surcharge (colloquial)	UNSET	
14289	13795	der	Solitär	Solitäre	solitaire	UNSET	
14290	13796	die	Sommernacht	Sommernächte	summer night	UNSET	
14291	13797	die	Sonderschule	Sonderschulen	special needs school/special school	UNSET	
14292	13798	das	Sondierungsgespräch	Sondierungsgespräche	exploratory discussion	UNSET	
14293	13799	der	Songtext	Songtexte	lyrics/song lyrics	UNSET	
14294	13800	der	Souverän	Souveräne	sovereign	UNSET	
14295	13801	das	Sparkonto	Sparkonten	savings account	UNSET	
14296	13802	der	Sparkurs	Sparkurse	austerity policy/austerity course	UNSET	
14297	13803	der	Spatz	Spatzen	sparrow	UNSET	
14298	13804	der	Speiserest	Speisereste	leftover food/food scraps	UNSET	
14299	13805	das	Spezifikum	Spezifika	specific feature	UNSET	
14300	13806	das	Spielangebot	Spielangebote	range of games/playing opportunities	UNSET	
14301	13807	das	Spielgeschehen	Spielgeschehen	course of play/action in the game	UNSET	
14302	13808	die	Spielidee	Spielideen	game idea	UNSET	
14303	13809	die	Spielkonsole	Spielkonsolen	video game console	UNSET	
14304	13810	die	Spielrunde	Spielrunden	round of play	UNSET	
14305	13811	die	Sportlichkeit	Sportlichkeiten	sportiness/athleticism	UNSET	
14306	1719	die	Sprachnachricht	Sprachnachrichten	voice note	A1	
14307	7621	der	Sprachwissenschaftler	Sprachwissenschaftler	linguist	B2	
14308	8778	die	Sprechblase	Sprechblasen	speech balloon/speech bubble	C1	
14309	13815	die	Spülung	Spülungen	rinse/flush	UNSET	
14310	13816	die	Staatsgrenze	Staatsgrenzen	state border/state frontier	UNSET	
14311	3664	der	Stadtbewohner	Stadtbewohner	city dweller/resident	A2	
14312	13818	der	Städter	Städter	city dweller/town dweller/townie	UNSET	
14313	13819	der	Steig	Steige	steep path/trail	UNSET	
14314	13820	die	Steilküste	Steilküsten	steep coast	UNSET	
14315	13821	die	Sterilisation	Sterilisationen	sterilisation	UNSET	
14316	13822	der	Sternekoch	Sterneköche	star chef	UNSET	
14317	13823	die	Stickerei	Stickereien	embroidery	UNSET	
14318	13824	das	Stiefkind	Stiefkinder	stepchild	UNSET	
14319	13825	das	Stottern	—	stammering/stuttering	UNSET	
14320	13826	das	Strafgesetz	Strafgesetze	criminal law/penal statute	UNSET	
14321	13827	das	Strafmaß	Strafmaße	sentence/penalty level	UNSET	
14322	13828	die	Strafsache	Strafsachen	criminal case	UNSET	
14323	13829	die	Strandpromenade	Strandpromenaden	boardwalk/promenade	UNSET	
14324	13830	die	Strenge	—	strictness/severity	UNSET	
14325	13831	die	Stressbewältigung	Stressbewältigungen	stress coping/stress management	UNSET	
14326	13832	der	Strombedarf	Strombedarfe	power requirement/electricity demand	UNSET	
14327	13833	der	Stromschlag	Stromschläge	electric shock	UNSET	
14328	13834	der	Strudel	Strudel	strudel/vortex	UNSET	
14329	13835	die	Studi	Studis	student (slang)	UNSET	
14330	13836	der	Studienkredit	Studienkredite	student loan	UNSET	
14331	13837	die	Stundenzahl	Stundenzahlen	number of hours	UNSET	
14332	13838	die	Sturmböe	Sturmböen	stormy gust/squall	UNSET	
14333	13839	das	Subsidiaritätsprinzip	—	subsidiarity principle	UNSET	
14334	13840	der	Subtyp	Subtypen	subtype	UNSET	
14335	13841	der	Sündenbock	Sündenböcke	scapegoat	UNSET	
14336	13842	der	Synodale	Synodalen	synod member	UNSET	adjectivalNoun
14337	13843	der	Tabakrauch	—	tobacco smoke	UNSET	
14338	13844	die	Tabellenkalkulation	Tabellenkalkulationen	spreadsheet	UNSET	
14339	13845	das	Tageblatt	Tageblätter	daily paper	UNSET	
14340	13846	die	Talkrunde	Talkrunden	talk show/discussion round	UNSET	
14341	13847	die	Tanzveranstaltung	Tanzveranstaltungen	dance event/dance	UNSET	
14342	13848	der	Täufer	Täufer	Anabaptist; (Johannes der Täufer) John the Baptist	UNSET	
14343	13849	die	Teilmenge	Teilmengen	subset	UNSET	
14344	13850	die	Teilstrecke	Teilstrecken	section of route	UNSET	
14345	13851	die	Testfahrt	Testfahrten	test drive	UNSET	
14346	13852	der	Testfall	Testfälle	test case	UNSET	
14347	13853	das	Testosteron	—	testosterone	UNSET	
14348	13854	der	Tintenfisch	Tintenfische	squid/cuttlefish/octopus	UNSET	
14349	13855	die	Tischlerei	Tischlereien	carpenter's workshop	UNSET	
14350	13856	das	Tischtennis	—	table tennis	UNSET	
14351	13857	das	Titelblatt	Titelblätter	front page/cover	UNSET	
14352	13858	der	Totalverlust	Totalverluste	total loss	UNSET	
14353	13859	die	Tragkraft	Tragkräfte	load-bearing capacity	UNSET	
14354	13860	das	Traumauto	Traumautos	dream car	UNSET	
14355	13861	die	Traumhochzeit	Traumhochzeiten	dream wedding	UNSET	
14356	13862	das	Tretboot	Tretboote	paddle boat/paddle-boat/paddleboat	UNSET	
14357	13863	die	Triebfeder	Triebfedern	driving force/motivation	UNSET	
14358	13864	die	Tropfsteinhöhle	Tropfsteinhöhlen	stalactite cave/limestone cave	UNSET	
14359	13865	der	Tuner	Tuner	tuner	UNSET	
14360	13866	die	Überhitzung	Überhitzungen	excessive heat/overheating/superheating	UNSET	
14361	13867	der	Umsatzrückgang	Umsatzrückgänge	decline in sales	UNSET	
14362	13868	der	Umzugskarton	Umzugskartons	moving box	UNSET	
14363	13869	die	Umzugskosten	Umzugskosten	moving costs/relocation costs	UNSET	
14364	13870	die	Unachtsamkeit	Unachtsamkeiten	carelessness	UNSET	
14365	13871	das	Unding	Undinge	absurdity	UNSET	
14366	13872	der	Ungehorsam	—	disobedience	UNSET	
14367	13873	der	Unglücksfall	Unglücksfälle	accident/mishap	UNSET	
14368	13874	das	Unterhemd	Unterhemden	vest	UNSET	
14369	13875	der	Unternehmensgründer	Unternehmensgründer	company founder	UNSET	
14370	13876	der	Unterordner	Unterordner	subdirectory/subfolder	UNSET	
14371	13877	der	Untote	Untoten	undead	UNSET	adjectivalNoun
14372	13878	die	Unwetterwarnung	Unwetterwarnungen	severe weather warning	UNSET	
14373	13879	der	Urenkel	Urenkel	great-grandchild/great-grandson	UNSET	
14374	13880	das	Vehikel	Vehikel	vehicle	UNSET	
14375	13881	die	Verantwortungsübernahme	—	taking responsibility/assumption of responsibility	UNSET	
14376	13882	der	Verarbeiter	Verarbeiter	processor/manufacturer	UNSET	
14377	13883	die	Verfasserin	Verfasserinnen	author (female)	UNSET	
14378	13884	die	Verhaltensauffälligkeit	Verhaltensauffälligkeiten	behavioural problem/behavioural abnormality	UNSET	
14379	13885	der	Verhandlungspartner	Verhandlungspartner	negotiation partner	UNSET	
14380	13886	der	Verkaufserfolg	Verkaufserfolge	sales success	UNSET	
14381	13887	das	Verkehrschaos	—	traffic chaos	UNSET	
14382	13888	der	Verkehrslärm	—	traffic noise	UNSET	
14383	13889	die	Verkehrssicherungspflicht	Verkehrssicherungspflichten	duty to maintain safe premises (occupier's duty of care)	UNSET	
14384	13890	die	Verleumdung	Verleumdungen	calumny/defamation/libel	UNSET	
14385	13891	die	Verschlusssache	Verschlusssachen	administratively controlled information/classified information/privileged information	UNSET	
14386	13892	die	Verschreibung	Verschreibungen	prescription/slip of the pen	UNSET	
14387	13893	das	Versicherungswesen	—	insurance industry/insurance system	UNSET	
14388	13894	die	Versorgungseinrichtung	Versorgungseinrichtungen	supply/care facility	UNSET	
14389	13895	die	Verteidigungspolitik	—	defence policy	UNSET	
14390	13896	die	Verwaltungsstruktur	Verwaltungsstrukturen	administration structure	UNSET	
14391	13897	die	Verwundbarkeit	Verwundbarkeiten	vulnerability	UNSET	
14392	13898	das	Veto	Vetos	veto	UNSET	
14393	13899	der	Vetter	Vettern	cousin	UNSET	
