row	rank	article	word	plural	english	cefrLevel	flags
87	87	das	System	Systeme	system	B1	
88	88	die	Rolle	Rollen	role/part	A1	
89	89	die	Unterstützung	Unterstützungen	support	B1	
90	90	das	Geld	Gelder	money	A1	
91	91	die	Hochschule	Hochschulen	university/college	B1	
92	92	das	Interesse	Interessen	interest	A2	
93	93	die	Gesellschaft	Gesellschaften	society/company	A2	
94	94	das	Wasser	Wasser	water	A1	
95	95	die	Einrichtung	Einrichtungen	facility/institution	B1	
96	96	das	Buch	Bücher	book	A1	
97	97	der	Partner	Partner	partner	A1	
98	98	der	Gast	Gäste	guest/visitor	A1	
99	99	die	Hand	Hände	hand	A1	
100	100	die	Straße	Straßen	street/road	A1	
101	101	die	Form	Formen	form/shape	A1	
102	102	die	Höhe	Höhen	height/altitude	A2	
103	103	der	Schritt	Schritte	step	A2	
104	104	der	Betrieb	Betriebe	business/operation	A2	
105	105	das	Spiel	Spiele	game/play	A1	
106	106	der	Wert	Werte	value/worth	A2	
107	107	die	Zahl	Zahlen	number	A1	
108	108	der	Nutzer	Nutzer	user	C1	
109	109	der	Arzt	Ärzte	doctor/physician	A1	
110	110	der	Teilnehmer	Teilnehmer	participant	B1	
111	1988	die	Bildung	Bildungen	education/formation	UNSET	
112	112	der	Besucher	Besucher	visitor	A1	
113	113	der	Oktober	—	October	A1	
114	114	der	Film	Filme	film/movie	A1	
115	115	die	Zusammenarbeit	—	cooperation/collaboration	A2	
116	116	der	Anfang	Anfänge	beginning/start	A1	
117	117	die	Gemeinde	Gemeinden	municipality	B1	
118	118	der	Markt	Märkte	market	A1	
119	119	die	Klasse	Klassen	class/grade	A1	
120	1996	das	Medium	Medien	medium/media	UNSET	
121	121	die	Entscheidung	Entscheidungen	decision	A1	
122	122	der	Mai	—	May	A1	
123	123	die	Herausforderung	Herausforderungen	challenge	B1	
124	124	die	Folge	Folgen	consequence/episode	A2	
125	125	die	Grundlage	Grundlagen	basis/foundation	B2	
126	126	der	Verein	Vereine	club/association	A1	
127	127	die	Nutzung	Nutzungen	use	C1	
128	128	der	Juni	—	June	A1	
129	129	die	Kirche	Kirchen	church	A1	
130	130	die	Minute	Minuten	minute	A1	
131	131	der	Punkt	Punkte	point/dot	A1	
132	132	die	Chance	Chancen	chance/opportunity	A2	
133	133	die	Bedeutung	Bedeutungen	meaning/importance	A2	
134	2012	der	Landkreis	Landkreise	county	UNSET	
135	135	das	Tier	Tiere	animal	A2	
136	136	das	Modell	Modelle	model	A1	
137	137	die	Funktion	Funktionen	function	B2	
138	138	die	Wirtschaft	Wirtschaften	economy/business	A2	
139	139	der	Anspruch	Ansprüche	claim/entitlement	B1	
140	140	der	Artikel	Artikel	article/commodity	A1	
141	141	der	Erfolg	Erfolge	success	A2	
142	142	die	Förderung	Förderungen	support/promotion	A2	
143	143	der	Kontakt	Kontakte	contact	A1	
144	144	die	Voraussetzung	Voraussetzungen	prerequisite/requirement	B1	
145	145	die	App	Apps	app	A1	
146	146	die	Musik	Musiken	music	A1	
147	147	der	November	—	November	A1	
148	148	die	Anwendung	Anwendungen	application/use	C1	
149	149	das	Recht	Rechte	right/law	B1	
150	150	der	Januar	—	January	A1	
151	151	der	Sinn	Sinne	meaning/sense	A2	
152	152	der	Antrag	Anträge	application/request	A2	
153	153	der	Vorteil	Vorteile	advantage	A1	
154	154	die	Sicherheit	Sicherheiten	safety/security	A2	
155	155	der	März	—	March	A1	
156	156	der	April	—	April	A1	
157	157	das	Auto	Autos	car	A1	
158	158	das	Hotel	Hotels	hotel	A1	
159	159	die	Situation	Situationen	situation	A1	
160	160	die	Qualität	Qualitäten	quality	A2	
161	161	der	Vergleich	Vergleiche	comparison	A2	
162	162	das	Gespräch	Gespräche	conversation/talk	A1	
163	163	die	Webseite	Webseiten	web page/website	A2	
164	2017	die	Website	Websites	website	UNSET	
165	165	der	Weise	Weisen	way/manner	A1	adjectivalNoun
166	166	die	Praxis	Praxen	practice/surgery (doctor's)	A1	
167	167	der	Freund	Freunde	friend/boyfriend	A1	
168	168	die	Anforderung	Anforderungen	requirement/demand	B2	
169	169	das	Verfahren	Verfahren	procedure/process	B2	
170	170	das	Jahrhundert	Jahrhunderte	century	A1	
171	171	die	Sprache	Sprachen	language/speech	A1	
172	172	der	Besuch	Besuche	visit	A1	
173	173	die	Angabe	Angaben	information/detail	A1	
174	174	die	Beratung	Beratungen	advice/counselling	A2	
175	175	der	Anbieter	Anbieter	provider/supplier	B1	
176	176	die	Organisation	Organisationen	organisation	B1	
177	177	die	Umsetzung	Umsetzungen	implementation	C1	
178	178	das	Wort	Wörter	word	A1	
179	179	die	Technik	Techniken	technology/technique	A1	
180	180	der	Standort	Standorte	location	C1	
181	181	das	Netzwerk	Netzwerke	network	B1	
182	182	die	Energie	Energien	energy	A2	
183	183	die	Firma	Firmen	company/firm	A1	
184	184	die	Wahl	Wahlen	election/choice	B1	
185	185	die	Wohnung	Wohnungen	flat	A1	
186	186	die	Auswahl	Auswahlen	selection/choice	B1	
187	187	das	Material	Materialien	material	A2	
188	188	die	Kultur	Kulturen	culture	A1	
189	189	der	Juli	—	July	A1	
190	190	die	Natur	Naturen	nature	A1	
191	191	die	Forschung	Forschungen	research	B1	
192	192	der	Prozess	Prozesse	process/trial	B1	
193	193	der	Beginn	Beginne	beginning/start	A1	
194	194	das	Konzept	Konzepte	concept/draft	A2	
195	195	die	Ausstellung	Ausstellungen	exhibition	A1	
196	196	der	Herr	Herren	Mr/gentleman	A1	
197	197	die	Anlage	Anlagen	facility/investment/attachment	B1	
198	198	die	Lage	Lagen	situation/location	A1	
199	199	das	Engagement	Engagements	commitment/engagement	B1	
200	200	der	Bürger	Bürger	citizen	B1	
201	201	das	Alter	—	age	A1	
202	202	die	Richtung	Richtungen	direction	A2	
203	203	das	Fahrzeug	Fahrzeuge	vehicle	A2	
204	204	die	Aktion	Aktionen	campaign/action	A2	
205	205	der	Text	Texte	text	A1	
206	206	das	Gebäude	Gebäude	building	A2	
207	207	der	Wald	Wälder	forest/woods	A2	
208	208	der	Schwerpunkt	Schwerpunkte	focus/priority	B2	
209	209	die	Politik	Politiken	politics/policy	A1	
210	210	das	Foto	Fotos	photo	A1	
211	211	der	Umgang	—	dealing/handling	B2	
212	212	der	Hinweis	Hinweise	hint/note/reference	A2	
213	213	der	Schutz	—	protection	B1	
214	214	die	Kooperation	Kooperationen	cooperation	C1	
215	215	der	August	—	August	A1	
216	216	der	Experte	Experten	expert	A2	
217	217	die	Antwort	Antworten	answer	A1	
218	218	die	Behandlung	Behandlungen	treatment	C1	
219	219	der	Dezember	—	December	A1	
220	220	der	Beruf	Berufe	profession/job	A1	
221	221	der	Spaß	Späße	fun	A1	
222	222	die	Suche	Suchen	search	B2	
223	223	die	Stiftung	Stiftungen	foundation	C1	
224	224	das	Video	Videos	video	A1	
225	225	der	Tipp	Tipps	tip/hint	A1	
226	226	der	Dienst	Dienste	service/duty	B1	
227	227	das	Smartphone	Smartphones	smartphone	A2	
228	228	die	Mutter	Mütter	mother	A1	
229	229	der	Alltag	Alltage	everyday life	A1	
230	230	das	Wissen	—	knowledge	A2	
231	231	der	Abschluss	Abschlüsse	degree/conclusion/completion	A2	
232	232	der	Service	Services	service	A2	
233	233	der	Stand	Stände	state/level/booth	B2	
234	234	die	Verbindung	Verbindungen	connection/link	B1	
235	235	der	Hersteller	Hersteller	manufacturer	B1	
236	236	die	Grenze	Grenzen	border/limit	A2	
237	237	der	Meter	Meter	metre	A1	
238	238	der	Zusammenhang	Zusammenhänge	connection/context	B1	
239	239	die	Sache	Sachen	thing/matter	A1	
240	240	das	Museum	Museen	museum	A1	
241	241	der	Wunsch	Wünsche	wish/desire	A1	
242	242	die	Tätigkeit	Tätigkeiten	activity/work	A2	
243	243	die	Methode	Methoden	method	A1	
244	244	das	Auge	Augen	eye	A1	
245	2023	das	Fallen	—	falling	UNSET	
246	246	der	Februar	—	February	A1	
247	247	die	Kraft	Kräfte	force/strength	B1	
248	248	das	Gebiet	Gebiete	area/field/territory	A2	
249	249	das	Gesetz	Gesetze	law	A2	
250	250	der	Vortrag	Vorträge	lecture/presentation	B1	
251	251	die	Menge	Mengen	amount/quantity	A2	
252	252	die	Prüfung	Prüfungen	exam/examination	A1	
253	253	die	Änderung	Änderungen	change/modification	B1	
254	254	der	Lehrer	Lehrer	teacher	A1	
255	255	das	Mittel	Mittel	means/resources	A2	
256	256	die	Studie	Studien	study	B1	
257	257	das	Ding	Dinge	thing	A1	
258	258	der	Unterricht	Unterrichte	lessons/instruction	A1	
259	259	das	Zentrum	Zentren	centre	A1	
260	260	der	Termin	Termine	appointment/deadline	A1	
261	261	der	Abend	Abende	evening	A1	
262	262	die	Initiative	Initiativen	initiative	B2	
263	263	die	Umgebung	Umgebungen	surroundings/area	A2	
264	264	die	Bank	Banken	bank/bench	A1	
265	265	die	Basis	Basen	basis/base	B2	
266	266	der	Bedarf	Bedarfe	need	B1	
267	267	die	Kunst	Künste	art	A1	
268	268	die	Mitte	Mitten	middle/centre	A1	
269	269	die	Untersuchung	Untersuchungen	investigation/examination	A2	
270	270	die	Verwaltung	Verwaltungen	administration	A2	
271	2038	die	Software	Softwares	software	UNSET	
272	272	der	Arbeitgeber	Arbeitgeber	employer	A2	
273	273	der	Körper	Körper	body	A1	
274	274	die	Technologie	Technologien	technology	B1	
275	275	der	Titel	Titel	title	A2	
276	276	der	Zugang	Zugänge	access/entrance	B1	
277	277	der	Workshop	Workshops	workshop	A2	
278	278	der	Satz	Sätze	sentence/set/rate	A1	
279	279	die	Nähe	—	proximity/vicinity	A1	
280	280	die	Farbe	Farben	colour/paint	A1	
281	281	der	Kollege	Kollegen	colleague	A1	
282	282	der	Sommer	Sommer	summer	A1	
283	283	der	Anteil	Anteile	share/portion	B2	
284	284	der	Sport	—	sport	A1	
285	285	die	Vielfalt	—	diversity/variety	B2	
286	286	die	Digitalisierung	Digitalisierungen	digitisation	A2	
287	287	die	Diskussion	Diskussionen	discussion	B1	
288	288	die	Fläche	Flächen	area/surface	A2	
289	289	das	Netz	Netze	net	A1	
290	290	die	Wissenschaft	Wissenschaften	science	B1	
291	291	die	Regelung	Regelungen	regulation/arrangement	B2	
292	292	die	Gesundheit	—	health	A2	
293	293	die	Kommune	Kommunen	municipality	C1	
294	294	der	Staat	Staaten	state/country	A2	
295	295	der	Wettbewerb	Wettbewerbe	competition	A2	
296	296	die	Gefahr	Gefahren	danger	B1	
297	297	die	Erkrankung	Erkrankungen	disease	C1	
298	298	das	Institut	Institute	institute	B1	
299	299	die	Polizei	Polizeien	police	A1	
300	300	der	Austausch	Austausche	exchange	A2	
301	301	das	Herz	Herzen	heart	A2	
302	302	die	Kommunikation	Kommunikationen	communication	A2	
303	303	die	Veränderung	Veränderungen	change	A2	
304	304	die	Größe	Größen	size	A1	
305	305	die	Ausgabe	Ausgaben	edition/expenditure	B1	
306	306	die	Planung	Planungen	planning	B1	
307	307	der	Hintergrund	Hintergründe	background	A2	
308	308	der	Sonntag	Sonntage	Sunday	A1	
309	309	der	Vertrag	Verträge	contract/agreement	A1	
310	310	der	Betroffene	Betroffenen	affected person	B2	adjectivalNoun
311	311	der	Bund	Bünde	federation/federal government/alliance	B1	
312	312	die	Teilnahme	Teilnahmen	participation	B1	
313	313	der	Vater	Väter	father	A1	
314	314	der	Freitag	Freitage	Friday	A1	
315	315	die	Anmeldung	Anmeldungen	registration	A1	
316	316	der	Begriff	Begriffe	term/concept	B2	
317	317	die	Aktivität	Aktivitäten	activity	A1	
318	318	der	Aspekt	Aspekte	aspect	B2	
319	319	der	Test	Tests	test	A1	
320	320	die	Sicht	Sichten	view/perspective	B2	
321	321	die	Anzahl	Anzahlen	number	B1	
322	322	die	Kompetenz	Kompetenzen	competence	A2	
323	323	der	Kreis	Kreise	circle/district	B1	
324	324	das	Werk	Werke	work/factory/plant	A2	
325	325	der	Garten	Gärten	garden	A1	
326	326	die	Reihe	Reihen	row/series	A2	
327	327	der	Boden	Böden	floor/ground	A2	
328	328	der	Auftrag	Aufträge	order/assignment	A2	
329	329	die	Verantwortung	—	responsibility	B1	
330	330	der	Unterschied	Unterschiede	difference	A2	
331	331	die	Milliarde	Milliarden	billion	A1	
332	332	die	Karte	Karten	card/map/ticket	A1	
333	333	die	Behörde	Behörden	authority/agency	A2	
334	334	die	Integration	Integrationen	integration	B1	
335	335	die	Partei	Parteien	party	B1	
336	336	der	Zeitpunkt	Zeitpunkte	moment	B1	
337	337	die	Nachricht	Nachrichten	message/news	A1	
338	338	der	Job	Jobs	job	A1	
339	339	die	Pflege	—	care/nursing	B2	
340	340	der	Junge	Jungen	boy	A1	
341	341	die	Branche	Branchen	industry/sector	B2	
342	342	die	Plattform	Plattformen	platform	B1	
343	343	das	Krankenhaus	Krankenhäuser	hospital	A1	
344	344	das	Mädchen	Mädchen	girl	A1	
345	2061	der	Einblick	Einblicke	insight	UNSET	
346	346	die	Umwelt	Umwelten	environment	A2	
347	347	der	Überblick	Überblicke	overview	B2	
348	2065	die	Kategorie	Kategorien	category	UNSET	
349	2067	der	Gutschein	Gutscheine	voucher/coupon	UNSET	
350	350	der	Kopf	Köpfe	head	A1	
351	351	die	Marke	Marken	brand/mark	B1	
352	352	der	Zeitraum	Zeiträume	period/time span	A2	
353	353	die	Bewegung	Bewegungen	movement/exercise	A1	
354	354	das	Bundesland	Bundesländer	federal state	A2	
355	355	der	Gott	Götter	God/god	B1	
356	356	die	Wirkung	Wirkungen	effect/impact	B1	
357	357	das	Ausland	—	abroad/foreign countries	A1	
358	358	die	Reise	Reisen	trip/journey/travel	A1	
359	359	die	Generation	Generationen	generation	B1	
360	360	die	Kenntnis	Kenntnisse	knowledge	A2	
361	361	die	Struktur	Strukturen	structure	B2	
362	362	das	Gericht	Gerichte	court/dish	A1	
363	363	der	Verband	Verbände	association/bandage	A1	
364	364	der	Samstag	Samstage	Saturday	A1	
365	365	der	Bezug	Bezüge	reference/cover	B2	
366	366	der	Schaden	Schäden	damage/harm	B1	
367	367	der	Urlaub	Urlaube	holiday/vacation	A1	
368	368	das	Motto	Mottos	motto	B1	
369	369	die	Führung	Führungen	leadership/guided tour	A1	
370	370	die	Klinik	Kliniken	clinic/hospital	B1	
371	371	das	Lernen	—	learning	A2	
372	372	die	Version	Versionen	version	C1	
373	373	der	Vertreter	Vertreter	representative	B1	
374	374	der	Bericht	Berichte	report	A1	
375	375	das	Band	Bänder	ribbon/tape	A2	
376	376	der	Fokus	Fokusse	focus	B2	
377	377	der	Kilometer	Kilometer	kilometre	A1	
378	378	der	Erwachsene	Erwachsenen	adult	A1	adjectivalNoun
379	2073	die	Analyse	Analysen	analysis	UNSET	
380	380	die	Liste	Listen	list	A1	
381	381	der	Browser	Browser	browser	B2	
382	382	der	Flüchtling	Flüchtlinge	refugee	B2	
383	383	die	Versorgung	Versorgungen	supply/care	B1	
384	384	die	Bewertung	Bewertungen	rating/assessment	B2	
385	385	das	Praktikum	Praktika	internship	A1	
386	386	die	Betreuung	Betreuungen	care	B1	
387	387	die	Linie	Linien	line	A2	
388	388	die	Fähigkeit	Fähigkeiten	ability/skill	B1	
389	389	die	Bedingung	Bedingungen	condition/requirement	B1	
390	390	die	Bewerbung	Bewerbungen	application	A1	
391	391	die	Bevölkerung	Bevölkerungen	population	B1	
392	392	das	Gefühl	Gefühle	feeling/emotion	A2	
393	393	der	Ansatz	Ansätze	approach	C1	
394	394	die	Nacht	Nächte	night	A1	
395	395	der	Einfluss	Einflüsse	influence	B1	
396	396	das	Amt	Ämter	office	A2	
397	397	die	Behinderung	Behinderungen	disability	A2	
398	398	die	Industrie	Industrien	industry	B1	
399	399	der	Start	Starts	start	A1	
400	400	der	Vorsitzende	Vorsitzenden	chairperson/chair	C1	adjectivalNoun
401	401	die	Produktion	Produktionen	production	A1	
402	402	das	Seminar	Seminare	seminar	A1	
403	403	die	Einführung	Einführungen	introduction	A2	
404	404	die	Gestaltung	Gestaltungen	design/arrangement	C1	
405	405	die	Verbesserung	Verbesserungen	improvement	B2	
406	406	die	Vielzahl	—	multitude/large number	B2	
407	407	der	Autor	Autoren	author	A2	
408	408	das	Wochenende	Wochenenden	weekend	A1	
409	409	das	Bedürfnis	Bedürfnisse	need	B2	
410	410	die	Ebene	Ebenen	level/plane	C1	
411	411	die	Pflanze	Pflanzen	plant	A1	
412	412	der	Kauf	Käufe	purchase	A2	
413	413	die	Stimme	Stimmen	voice/vote	A2	
414	414	das	Feld	Felder	field	B1	
415	415	der	Eindruck	Eindrücke	impression	B1	
416	416	die	Angst	Ängste	fear/anxiety	A2	
417	417	das	Design	Designs	design	A1	
418	418	die	Hälfte	Hälften	half	A2	
419	419	das	Lebensmittel	Lebensmittel	food/groceries	A1	
420	420	die	Perspektive	Perspektiven	perspective	B2	
421	421	der	Künstler	Künstler	artist	A1	
422	422	die	Regierung	Regierungen	government	B1	
423	423	das	Zimmer	Zimmer	room	A1	
424	424	die	Liebe	Lieben	love	A2	
425	2079	die	Bundesregierung	Bundesregierungen	federal government	UNSET	
426	426	die	Gelegenheit	Gelegenheiten	opportunity/occasion	B1	
427	427	die	Aufnahme	Aufnahmen	recording/admission	B1	
428	428	der	Fehler	Fehler	mistake/error	A1	
429	429	der	Montag	Montage	Monday	A1	
430	430	der	Baum	Bäume	tree	A1	
431	431	der	Trend	Trends	trend	B1	
432	432	die	Lehrkraft	Lehrkräfte	teacher	B2	
433	433	die	Bestellung	Bestellungen	order	A1	
434	434	das	Restaurant	Restaurants	restaurant	A1	
435	435	die	Meinung	Meinungen	opinion	A2	
436	436	die	Position	Positionen	position	A1	
437	437	der	Bestandteil	Bestandteile	component/part	B2	
438	438	die	Verwendung	Verwendungen	use/usage	A2	
439	439	der	Beschäftigte	Beschäftigten	employee	B2	adjectivalNoun
440	440	das	Licht	Lichter	light	A1	
441	441	die	Sitzung	Sitzungen	meeting/session	B2	
442	442	der	Strom	Ströme	electricity/current	A2	
443	443	die	Auswirkung	Auswirkungen	effect/impact	B2	
444	444	die	Krankheit	Krankheiten	illness/disease	A1	
445	445	die	Fahrt	Fahrten	journey/ride	A2	
446	446	der	Verbraucher	Verbraucher	consumer	C1	
447	447	der	Mittelpunkt	Mittelpunkte	centre/focus	C1	
448	448	die	Dienstleistung	Dienstleistungen	service	B1	
449	449	der	Angehörige	Angehörigen	relative/family member	A2	adjectivalNoun
450	450	die	Ernährung	Ernährungen	nutrition/diet	B1	
451	451	die	Erkenntnis	Erkenntnisse	insight/finding	B2	
452	452	der	Plan	Pläne	plan	A1	
453	453	der	Deutsche	Deutschen	German	A1	adjectivalNoun
454	454	das	Instrument	Instrumente	instrument	A2	
455	455	das	Geschäft	Geschäfte	shop/business	A1	
456	456	das	Dokument	Dokumente	document	A2	
457	457	der	Haushalt	Haushalte	household/budget	A1	
458	458	der	Wissenschaftler	Wissenschaftler	scientist	B1	
459	459	der	Arbeitsplatz	Arbeitsplätze	workplace/job	A1	
460	460	die	Luft	Lüfte	air	A2	
461	2081	der	Rechte	Rechten	right-winger	UNSET	adjectivalNoun
462	462	das	Schloss	Schlösser	castle/lock	A2	
463	2109	der	Ansprechpartner	Ansprechpartner	contact person	UNSET	
464	464	das	Gymnasium	Gymnasien	grammar school/high school	A2	
465	465	der	Sitz	Sitze	seat/headquarters	B1	
466	466	die	Station	Stationen	station/ward	A1	
467	467	das	Detail	Details	detail	A2	
468	468	die	Freude	—	joy/pleasure	A2	
469	469	die	Öffentlichkeit	Öffentlichkeiten	public	B1	
470	470	der	Spieler	Spieler	player	B1	
471	471	die	Maschine	Maschinen	machine	A1	
472	472	der	Tod	Tode	death	B1	
473	473	der	Fuß	Füße	foot	A1	
474	474	der	Rat	Räte	advice/council	A2	
475	475	die	Küche	Küchen	kitchen/cuisine	A1	
476	2133	die	Fachkraft	Fachkräfte	specialist/skilled worker	UNSET	
477	477	der	Vorschlag	Vorschläge	suggestion/proposal	A1	
478	2137	die	Anfrage	Anfragen	inquiry/request	UNSET	
479	479	die	Vorbereitung	Vorbereitungen	preparation	A2	
480	480	die	Leitung	Leitungen	management/line/pipe	B1	
481	481	der	Mittwoch	Mittwoche	Wednesday	A1	
482	482	der	Studiengang	Studiengänge	degree course/programme of study	B2	
483	483	der	Kurs	Kurse	course/rate	A1	
484	484	die	Landschaft	Landschaften	landscape	A1	
485	485	die	Jugend	—	youth	B1	
486	486	die	Tour	Touren	tour	A1	
487	487	der	Handel	—	trade/commerce	B1	
488	488	das	Junge	Jungen	young animal/cub	A1	adjectivalNoun
489	489	die	Ware	Waren	goods/product	A1	
490	490	die	Vorstellung	Vorstellungen	idea/performance	B1	
491	491	das	Element	Elemente	element	C1	
492	492	der	Ablauf	Abläufe	process/procedure	C1	
493	493	die	Einstellung	Einstellungen	attitude/setting	B2	
494	494	der	See	Seen	lake	A1	
495	495	das	Interview	Interviews	interview	A1	
496	496	die	Gewalt	Gewalten	violence/power	A2	
497	497	das	Erlebnis	Erlebnisse	experience	B1	
498	498	der	Präsident	Präsidenten	president	B2	
499	499	die	Runde	Runden	round	A2	
500	500	der	Donnerstag	Donnerstage	Thursday	A1	
501	501	der	Bau	Bauten	construction/building	B1	
502	502	die	Beziehung	Beziehungen	relationship	B1	
503	503	der	Computer	Computer	computer	A1	
504	504	die	Strategie	Strategien	strategy	A1	
505	505	das	Risiko	Risiken	risk	A2	
506	506	der	Link	Links	link	A2	
507	507	das	Forum	Foren	forum	A2	
508	508	die	Empfehlung	Empfehlungen	recommendation	B1	
509	509	die	Kombination	Kombinationen	combination	A2	
510	510	die	Abteilung	Abteilungen	department	B1	
511	511	der	Aufbau	Aufbauten	structure/construction	B2	
512	512	der	Anschluss	Anschlüsse	connection	A1	
513	513	der	Bus	Busse	bus	A1	
514	514	die	Institution	Institutionen	institution	C1	
515	515	die	Vergangenheit	Vergangenheiten	past	B1	
516	516	der	Geschäftsführer	Geschäftsführer	managing director	B2	
517	517	der	Zustand	Zustände	condition/state	B1	
518	518	die	Rechnung	Rechnungen	bill/invoice	A1	
519	519	die	Insel	Inseln	island	A1	
520	520	der	Student	Studenten	student	A1	
521	521	die	Mitarbeiterin	Mitarbeiterinnen	female employee/colleague	A1	
522	522	der	Herbst	Herbste	autumn	A1	
523	523	der	Flughafen	Flughäfen	airport	A1	
524	524	das	Glück	—	luck/happiness	A1	
525	525	die	Kontrolle	Kontrollen	control/check	A1	
526	526	der	Name	Namen	name	A1	
527	527	der	Professor	Professoren	professor	A1	
528	528	der	Hund	Hunde	dog	A1	
529	529	die	Innovation	Innovationen	innovation	B2	
530	530	die	Kamera	Kameras	camera	A1	
531	531	der	Moment	Momente	moment	A1	
532	532	die	Messe	Messen	trade fair/mass	A2	
533	533	die	Erde	Erden	earth/ground	B1	
534	534	der	Winter	Winter	winter	A1	
535	535	das	Publikum	Publika	audience/public	A1	
536	536	die	Therapie	Therapien	therapy	B1	
537	537	die	Nummer	Nummern	number	A1	
538	538	die	Verarbeitung	Verarbeitungen	processing	B2	
539	539	die	Temperatur	Temperaturen	temperature	A2	
540	540	die	Weiterbildung	Weiterbildungen	further education	B1	
541	541	die	Ursache	Ursachen	cause	B1	
542	2138	der	Akteur	Akteure	player/stakeholder/actor	UNSET	
543	543	das	Vorhaben	Vorhaben	plan/intention	C1	
544	544	die	Infrastruktur	Infrastrukturen	infrastructure	B1	
545	545	das	Theater	Theater	theatre	A1	
546	546	die	Haut	Häute	skin	B1	
547	547	das	Verhältnis	Verhältnisse	relationship/ratio	B1	
