row	rank	word	english	cefrLevel	source	flags
143	146	frisch	fresh	A1	UNSET	
144	147	maximal	maximum	A1	UNSET	
145	148	ständig	constant/permanent/continual	A2	UNSET	
146	149	rechtlich	legal	B1	UNSET	
147	150	normal	normal	A1	UNSET	
148	151	professionell	professional	B2	UNSET	
149	152	attraktiv	attractive	A1	UNSET	
150	153	bisherig	previous/so far	B2	UNSET	
151	154	entscheidend	decisive/crucial	B2	UNSET	
152	155	langfristig	long-term	B2	UNSET	
153	156	schriftlich	written	A2	UNSET	
154	157	grün	green	A1	UNSET	
155	158	rot	red	A1	UNSET	
156	159	unmittelbar	direct/immediate	C1	UNSET	
157	160	erheblich	considerable/significant	C1	UNSET	
158	161	völlig	complete/utter/total	B1	UNSET	
159	162	sinnvoll	sensible/meaningful	A2	UNSET	
160	163	gezielt	targeted	B2	UNSET	
161	164	hochwertig	high-quality	C1	UNSET	
162	165	traditionell	traditional	B1	UNSET	
163	166	kommunal	municipal/local	C1	UNSET	
164	167	tätig	active/employed	C1	UNSET	
165	168	beliebt	popular	A1	UNSET	
166	169	ehrenamtlich	voluntary	B2	UNSET	
167	170	extern	external	UNSET	UNSET	
168	171	komplex	complex	B2	UNSET	
169	172	interessiert	interested	A2	UNSET	
170	173	kreativ	creative	A1	UNSET	
171	174	sächsisch	Saxon	UNSET	UNSET	
172	175	absolut	absolute	UNSET	UNSET	
173	176	natürlich	natural/of course	A1	UNSET	
174	177	personenbezogen	personal/person-related	UNSET	UNSET	
175	178	rund	round/approximately	A1	UNSET	
176	179	betroffen	affected/concerned	B2	UNSET	
177	180	schwierig	difficult	A2	UNSET	
178	181	ideal	ideal	A1	UNSET	
179	182	relevant	relevant	B2	UNSET	
180	183	typisch	typical	A1	UNSET	
181	184	global	global	B1	UNSET	
182	185	flexibel	flexible	A2	UNSET	
183	186	bequem	comfortable/convenient	A1	UNSET	
184	187	relativ	relative	B1	UNSET	
185	188	fachlich	professional/specialist	B2	UNSET	
186	189	falsch	wrong/false	A1	UNSET	
187	190	geplant	planned	B1	UNSET	
188	191	ökologisch	ecological	B1	UNSET	
189	192	schwarz	black	A1	UNSET	
190	193	dauerhaft	permanent/lasting	B2	UNSET	
191	194	laufend	ongoing/current	C1	UNSET	
192	195	weiß	white	A1	UNSET	
193	196	freiwillig	voluntary	A2	UNSET	
194	197	rein	pure/clean	B1	UNSET	
195	198	teuer	expensive	A1	UNSET	
196	199	einzigartig	unique	C1	UNSET	
197	200	entfernt	distant/remote	A2	UNSET	
198	201	extrem	extreme	B1	UNSET	
199	202	ausführlich	detailed	B2	UNSET	
200	203	nötig	necessary	A2	UNSET	
201	204	führend	leading	UNSET	UNSET	
202	205	wertvoll	valuable	A2	UNSET	
203	206	bunt	colourful	A2	UNSET	
204	207	evangelisch	Protestant	UNSET	UNSET	
205	208	durchschnittlich	average	B1	UNSET	
206	209	selbstverständlich	obvious/natural	B1	UNSET	
207	210	tief	deep	A2	UNSET	
208	211	kritisch	critical	A2	UNSET	
209	212	halb	half	A1	UNSET	
210	213	hervorragend	excellent/outstanding	B2	UNSET	
211	214	verfügbar	available	C1	UNSET	
212	215	ursprünglich	original	B1	UNSET	
213	216	gewünscht	desired/wanted	UNSET	UNSET	
214	217	pädagogisch	pedagogical	C1	UNSET	
215	218	niedrig	low	A2	UNSET	
216	219	divers	diverse/various	C1	UNSET	
217	220	bewusst	conscious/aware	B1	UNSET	
218	221	diesjährig	of this year	UNSET	UNSET	
219	222	monatlich	monthly	B1	UNSET	
220	223	verantwortlich	responsible	B1	UNSET	
221	224	recht	quite, fairly (adv.); all right, agreeable (es ist mir recht)	A2	UNSET	
222	225	katholisch	Catholic	B2	UNSET	
223	226	alternativ	alternative	B1	UNSET	
224	227	effizient	efficient	C1	UNSET	
225	228	menschlich	human/humane	B1	UNSET	
226	229	langsam	slow	A1	UNSET	
227	230	kontinuierlich	continuous	B2	UNSET	
228	231	integriert	integrated	B1	UNSET	
229	232	kostenfrei	free of charge	UNSET	UNSET	
230	233	inhaltlich	in terms of content	B2	UNSET	
231	234	intern	internal	C1	UNSET	
232	235	generell	general	C1	UNSET	
233	236	plötzlich	sudden	A2	UNSET	
234	237	künstlich	artificial	B1	UNSET	
235	239	körperlich	physical/bodily	B1	UNSET	
236	240	musikalisch	musical	B1	UNSET	
237	241	ländlich	rural	UNSET	UNSET	
238	242	französisch	French	UNSET	UNSET	
239	243	grundlegend	fundamental/basic	C1	UNSET	
240	244	fair	fair	B1	UNSET	
241	245	langjährig	long-standing	UNSET	UNSET	
242	246	negativ	negative	A1	UNSET	
243	247	elektrisch	electric/electrical	A2	UNSET	
244	248	überwiegend	predominant/prevailing	B2	UNSET	
245	249	angemessen	appropriate/adequate	B2	UNSET	
246	250	sichtbar	visible	B1	UNSET	
247	251	gemütlich	cosy/comfortable	A1	UNSET	
248	252	eventuell	possible (attributive), any; possibly — NOT 'eventually'	B1	UNSET	
249	253	warm	warm	A1	UNSET	
250	254	effektiv	effective	A2	UNSET	
251	255	kompetent	competent	B2	UNSET	
252	256	virtuell	virtual	A2	UNSET	
253	257	selbstständig	independent/self-employed	A1	UNSET	
254	258	sportlich	athletic/sporty	A1	UNSET	
255	259	enorm	enormous	B2	UNSET	
256	260	örtlich	local	UNSET	UNSET	
257	261	einmalig	unique/one-time	A2	UNSET	
258	262	eindeutig	clear/unambiguous	B1	UNSET	
259	263	städtisch	urban/municipal	B1	UNSET	
260	264	dringend	urgent	A2	UNSET	
261	265	freundlich	friendly	A1	UNSET	
262	266	parallel	parallel	B1	UNSET	
263	267	sonstig	other	C1	UNSET	
264	268	fertig	finished/done/ready	A1	UNSET	
265	269	theoretisch	theoretical	B1	UNSET	
266	270	ruhig	quiet/calm	A1	UNSET	
267	271	betrieblich	operational	C1	UNSET	
268	272	ausdrücklich	explicit/express	B2	UNSET	
269	273	exklusiv	exclusive	UNSET	UNSET	
270	274	bereit	ready	A2	UNSET	
271	275	englisch	English	UNSET	UNSET	
272	276	angenehm	pleasant	B1	UNSET	
273	277	heiß	hot	A1	UNSET	
274	278	ausländisch	foreign	A1	UNSET	
275	279	erfahren	experienced	UNSET	UNSET	
276	280	erneuerbar	renewable	UNSET	UNSET	
277	281	zuverlässig	reliable	B1	UNSET	
278	282	rechtzeitig	on time/timely	B1	UNSET	
279	283	wahrscheinlich	probable/probably	A2	UNSET	
280	284	künstlerisch	artistic	C1	UNSET	
281	285	steigend	rising/increasing	UNSET	UNSET	
282	286	dritt	third	A1	UNSET	
283	287	ambulant	outpatient	UNSET	UNSET	
284	288	hessisch	Hessian	UNSET	UNSET	
285	289	gefährlich	dangerous	A1	UNSET	
286	290	gültig	valid	A1	UNSET	
287	291	einheitlich	uniform	B1	UNSET	
288	292	hart	hard/tough	A2	UNSET	
289	293	riesig	huge/enormous	A2	UNSET	
290	294	kalt	cold	A1	UNSET	
291	295	wahr	true	A2	UNSET	
292	296	stationär	inpatient, in-hospital	UNSET	UNSET	
293	297	strategisch	strategic	UNSET	UNSET	
294	298	optisch	visual/optical	C1	UNSET	
295	299	nachfolgend	following/subsequent	C1	UNSET	
296	300	zeitlich	temporal/time-related	C1	UNSET	
297	301	spezifisch	specific	B2	UNSET	
298	302	üblich	usual	B1	UNSET	
299	303	engagiert	committed/dedicated	B1	UNSET	
300	304	amerikanisch	American	UNSET	UNSET	
301	305	statistisch	statistical	B1	UNSET	
302	306	gerecht	fair/just	B1	UNSET	
303	307	frühzeitig	early	C1	UNSET	
304	308	gegenseitig	mutual	A1	UNSET	
305	309	psychisch	psychological/mental	C1	UNSET	
306	310	intelligent	intelligent	A2	UNSET	
307	311	zufrieden	satisfied/content	A1	UNSET	
308	312	ärztlich	medical	UNSET	UNSET	
309	313	offenbar	apparent/obviously	B1	UNSET	
310	314	abwechslungsreich	varied	C1	UNSET	
311	315	blau	blue	A1	UNSET	
312	316	erhöht	increased, elevated, higher	B1	UNSET	
313	317	eigenständig	independent	B2	UNSET	
314	318	schulisch	school-related	C1	UNSET	
315	319	voraussichtlich	expected/anticipated	B1	UNSET	
316	320	lecker	delicious/tasty	A1	UNSET	
317	321	jüdisch	Jewish	UNSET	UNSET	
318	322	zugänglich	accessible	B1	UNSET	
319	323	maßgeblich	decisive, significant, key	B2	UNSET	
320	324	sauber	clean	A1	UNSET	
321	325	berühmt	famous	A1	UNSET	
322	326	qualifiziert	qualified	C1	UNSET	
323	327	abhängig	dependent	B1	UNSET	
324	328	doppelt	double	A1	UNSET	
325	329	anerkannt	recognised/approved	B1	UNSET	
326	330	interaktiv	interactive	UNSET	UNSET	
327	331	vergleichbar	comparable	C1	UNSET	
328	332	kurzfristig	short-term/short-notice	B2	UNSET	
329	333	stetig	continuous	B2	UNSET	
330	334	heimisch	native/local	B2	UNSET	
331	335	stabil	stable	B2	UNSET	
332	336	vorliegend	present/at hand	UNSET	UNSET	
333	337	hilfreich	helpful	B2	UNSET	
334	338	mehrfach	multiple/repeated	C1	UNSET	
335	339	herausragend	outstanding	UNSET	UNSET	
336	340	bestmöglich	best possible	B2	UNSET	
337	341	lebendig	alive/lively	A1	UNSET	
338	342	britisch	British	UNSET	UNSET	
339	343	systematisch	systematic	B2	UNSET	
340	344	außergewöhnlich	exceptional/extraordinary	B2	UNSET	
341	345	ordentlich	tidy/proper	A2	UNSET	
342	346	verbunden	connected/linked	B2	UNSET	
343	347	wirksam	effective	UNSET	UNSET	
344	348	barrierefrei	barrier-free/accessible	C1	UNSET	
345	349	eigentlich	actual/real	A1	UNSET	
346	350	sexuell	sexual	UNSET	UNSET	
347	351	nahe	near/close	UNSET	UNSET	
348	352	wunderbar	wonderful	A1	UNSET	
349	353	knapp	scarce/tight/barely	A2	UNSET	
350	354	wunderschön	beautiful/gorgeous	A1	UNSET	
351	355	demokratisch	democratic	B1	UNSET	
352	356	interdisziplinär	interdisciplinary	C1	UNSET	
353	357	fein	fine/delicate	B2	UNSET	
354	358	konsequent	consistent	C1	UNSET	
355	359	massiv	massive/severe	C1	UNSET	
356	360	aufmerksam	attentive	B1	UNSET	
357	361	fremd	foreign/strange	A1	UNSET	
358	362	hauptsächlich	mainly/primarily	B2	UNSET	
359	363	beteiligt	involved/participating	UNSET	UNSET	
360	364	dunkel	dark	A1	UNSET	
361	365	telefonisch	by phone/telephonic	A2	UNSET	
362	366	problemlos	problem-free/smooth	A2	UNSET	
363	367	begeistert	enthusiastic	B1	UNSET	
364	368	erhältlich	available	UNSET	UNSET	
365	369	weitgehend	largely, to a large extent; far-reaching	C1	UNSET	
366	370	beeindruckend	impressive	B2	UNSET	
367	371	detailliert	detailed	UNSET	UNSET	
368	372	korrekt	correct	B1	UNSET	
369	373	christlich	Christian	B2	UNSET	
370	374	übrig	remaining	B1	UNSET	
371	375	spät	late	A1	UNSET	
372	376	bedeutend	important	B2	UNSET	
373	377	entwickelt	developed	B1	UNSET	
374	378	unbekannt	unknown	UNSET	UNSET	
375	379	qualitativ	qualitative	B2	UNSET	
376	380	gesundheitlich	health	B2	UNSET	
377	381	russisch	Russian	UNSET	UNSET	
378	382	stolz	proud	B1	UNSET	
379	383	nett	nice	A1	UNSET	
380	384	link	dodgy, shady, underhand	UNSET	UNSET	
381	385	biologisch	biological/organic	UNSET	UNSET	
382	386	chinesisch	Chinese	A2	UNSET	
383	387	trocken	dry	A2	UNSET	
384	388	lieb	dear/nice	A1	UNSET	
385	389	weiblich	female/feminine	A1	UNSET	
386	390	heilig	holy/sacred	C1	UNSET	
387	391	verbindlich	binding/obligatory	UNSET	UNSET	
388	392	streng	strict/severe	A2	UNSET	
389	393	kirchlich	church/ecclesiastical	UNSET	UNSET	
390	394	glücklich	happy/lucky	A1	UNSET	
391	395	stellvertretend	deputy/acting	B2	UNSET	
392	396	damalig	at that time/former	B2	UNSET	
393	397	anspruchsvoll	demanding/ambitious	B2	UNSET	
394	398	kompakt	compact	UNSET	UNSET	
395	399	landwirtschaftlich	agricultural	C1	UNSET	
396	400	dynamisch	dynamic	B2	UNSET	
397	401	real	real	A2	UNSET	
398	402	verständlich	understandable	B1	UNSET	
399	403	chronisch	chronic	B2	UNSET	
400	404	vielseitig	versatile/diverse	C1	UNSET	
401	405	chemisch	chemical	C1	UNSET	
402	407	interkulturell	intercultural	B1	UNSET	
403	408	kräftig	strong/powerful	B1	UNSET	
404	409	ganzheitlich	holistic	UNSET	UNSET	
405	410	komfortabel	comfortable	B2	UNSET	
406	411	niedersächsisch	Lower Saxon	UNSET	UNSET	
407	412	fit	fit	A1	UNSET	
408	413	organisatorisch	organisational	UNSET	UNSET	
409	414	südlich	southern	B1	UNSET	
410	415	dual	dual	UNSET	UNSET	
411	417	gemeinnützig	charitable/non-profit	C1	UNSET	
412	418	gewerblich	commercial/industrial	UNSET	UNSET	
413	419	momentan	current/at the moment	B1	UNSET	
414	420	transparent	transparent	UNSET	UNSET	
415	421	gelungen	successful	B2	UNSET	
416	422	potenziell	potential	C1	UNSET	
417	423	reich	rich/wealthy	A2	UNSET	
418	424	endgültig	final/definitive	B1	UNSET	
419	425	mittelständisch	medium-sized	B2	UNSET	
420	426	herrlich	wonderful/magnificent	UNSET	UNSET	
421	427	regulär	regular	UNSET	UNSET	
422	428	westlich	western	B1	UNSET	
423	429	italienisch	Italian	UNSET	UNSET	
424	430	geistig	mental/intellectual	B2	UNSET	
425	431	großzügig	generous/spacious	UNSET	UNSET	
426	432	vorherig	previous	C1	UNSET	
427	433	herkömmlich	conventional/traditional	C1	UNSET	
428	434	nördlich	northern	B1	UNSET	
429	435	wöchentlich	weekly	B1	UNSET	
430	436	industriell	industrial	UNSET	UNSET	
431	437	dick	thick/fat	A2	UNSET	
432	438	ernst	serious	B1	UNSET	
433	439	wild	wild	A2	UNSET	
434	440	emotional	emotional	A2	UNSET	
435	441	ökonomisch	economic	C1	UNSET	
436	442	juristisch	legal/juridical	B2	UNSET	
437	443	weiterführend	advanced/further	UNSET	UNSET	
438	444	sorgfältig	careful/thorough	UNSET	UNSET	
439	445	angeblich	alleged/supposedly	B2	UNSET	
440	447	renommiert	renowned	C1	UNSET	
441	448	nützlich	useful	A2	UNSET	
442	449	separat	separate	UNSET	UNSET	
443	451	männlich	male/masculine	A1	UNSET	
444	452	amtlich	official	B2	UNSET	
445	453	religiös	religious	B2	UNSET	
446	454	willkommen	welcome	A1	UNSET	
447	455	operativ	operational/surgical	UNSET	UNSET	
448	456	gelb	yellow	A1	UNSET	
449	457	übersichtlich	clearly laid out, well organised, easy to follow	B2	UNSET	
450	458	akademisch	academic	B2	UNSET	
451	459	offensichtlich	obvious/evident	C1	UNSET	
452	460	gängig	common/standard	C1	UNSET	
453	461	gelegen	situated/convenient	B1	UNSET	
454	462	golden	golden	B2	UNSET	
455	463	klinisch	clinical	UNSET	UNSET	
456	464	krank	ill/sick	A1	UNSET	
457	465	geschlossen	closed	A1	UNSET	
458	466	total	total/complete	A1	UNSET	
459	467	unglaublich	incredible/unbelievable	A2	UNSET	
460	468	ungewöhnlich	unusual	B1	UNSET	
461	469	ausgezeichnet	excellent	B1	UNSET	
462	470	betreffend	concerning/regarding	C1	UNSET	
463	471	räumlich	spatial	C1	UNSET	
464	472	erreichbar	reachable/accessible	A2	UNSET	
465	473	unkompliziert	uncomplicated	UNSET	UNSET	
466	474	derartig	such	C1	UNSET	
467	475	überraschend	surprising	B1	UNSET	
468	476	alltäglich	everyday/commonplace	B1	UNSET	
469	477	fortlaufend	continuous/ongoing	UNSET	UNSET	
470	478	vertraut	familiar	B2	UNSET	
471	479	spielerisch	playful	C1	UNSET	
472	480	alleinerziehend	single-parent	B1	UNSET	
473	481	erstmalig	for the first time	UNSET	UNSET	
474	482	unzählig	countless	B2	UNSET	
475	483	dicht	dense/close/tight	B1	UNSET	
476	484	beliebig	arbitrary	UNSET	UNSET	
477	485	gewohnt	usual/accustomed	B1	UNSET	
478	486	sprachlich	linguistic	C1	UNSET	
479	487	leer	empty	A1	UNSET	
480	488	lebend	living/alive	UNSET	UNSET	
481	489	schlicht	plain/simple	C1	UNSET	
482	490	begrenzt	limited	B1	UNSET	
483	491	gegenwärtig	current/present	UNSET	UNSET	
484	492	exakt	exact/precise	UNSET	UNSET	
485	493	analog	analogue; analogous	B2	UNSET	
486	494	derzeitig	current/present	UNSET	UNSET	
487	495	verlässlich	reliable	B2	UNSET	
488	496	deutschlandweit	Germany-wide	UNSET	UNSET	
489	497	abgeschlossen	completed/closed	B1	UNSET	
490	498	deutschsprachig	German-speaking	A1	UNSET	
491	499	ehrlich	honest	A2	UNSET	
492	500	laut	loud	A1	UNSET	
493	501	rasch	quick	C1	UNSET	
494	502	illegal	illegal	B1	UNSET	
495	503	organisiert	organised	A2	UNSET	
496	504	kulinarisch	culinary	UNSET	UNSET	
497	505	thematisch	thematic	A1	UNSET	
498	506	erkennbar	discernible/recognisable	B2	UNSET	
499	507	manuell	manual/manually	UNSET	UNSET	
500	508	schwach	weak	A2	UNSET	
501	509	fundiert	well-founded/sound	UNSET	UNSET	
502	510	türkisch	Turkish	A1	UNSET	
503	511	bewährt	proven	C1	UNSET	
504	512	gelegentlich	occasional	B2	UNSET	
505	513	großartig	brilliant, splendid, magnificent	A2	UNSET	
506	514	mündlich	oral/verbal	A2	UNSET	
507	515	romantisch	romantic	A2	UNSET	
508	516	akut	acute	B2	UNSET	
509	517	liebevoll	loving, affectionate; lovingly	B1	UNSET	
510	518	agil	agile	B2	UNSET	
511	519	vermehrt	increased/growing	B2	UNSET	
512	520	flächendeckend	blanket, across the board, covering the whole area	C1	UNSET	
513	521	strukturiert	structured	B2	UNSET	
514	522	jahrelang	for years	UNSET	UNSET	
515	523	scheinbar	apparently/seemingly	B2	UNSET	
516	524	umgehend	immediate	C1	UNSET	
517	525	unnötig	unnecessary	A2	UNSET	
518	526	vermeintlich	alleged/supposed	UNSET	UNSET	
519	527	vernetzt	connected	C1	UNSET	
520	528	spanisch	Spanish	UNSET	UNSET	
521	529	scharf	sharp/spicy	A2	UNSET	
522	530	technologisch	technological	UNSET	UNSET	
523	531	bedingt	only to a limited extent	C1	UNSET	
524	532	locker	loose/relaxed	B1	UNSET	
525	533	solide	solid/sound	B2	UNSET	
526	534	steuerlich	tax-related	UNSET	UNSET	
527	535	vorrangig	priority	UNSET	UNSET	
528	536	weich	soft	A2	UNSET	
529	537	visuell	visual	B2	UNSET	
530	538	eindrucksvoll	impressive	C1	UNSET	
531	539	festgelegt	fixed/established	B1	UNSET	
532	540	nah	close/near	A2	UNSET	
533	541	geschützt	protected	B2	UNSET	
534	542	dementsprechend	accordingly/corresponding	C1	UNSET	
535	543	landesweit	statewide (of a Bundesland); regional	UNSET	UNSET	
536	544	zulässig	allowed	C1	UNSET	
537	545	dünn	thin/weak	A2	UNSET	
538	546	mathematisch	mathematic/mathematical	B2	UNSET	
539	547	sensibel	sensitive	UNSET	UNSET	
540	548	anonym	anonymous	C1	UNSET	
541	549	billig	cheap/inexpensive	A1	UNSET	
542	550	umgekehrt	opposite/reversed	B1	UNSET	
543	551	lustig	funny	A1	UNSET	
544	552	polnisch	Polish	UNSET	UNSET	
545	553	robust	robust/sturdy	C1	UNSET	
546	554	anstehend	upcoming/pending	C1	UNSET	
547	555	behindert	disabled	B1	UNSET	
548	556	elegant	elegant	A1	UNSET	
549	557	konventionell	conventional	C1	UNSET	
550	558	unverzüglich	immediate	C1	UNSET	
551	559	berechtigt	entitled/legitimate	UNSET	UNSET	
552	560	feierlich	festive/solemn	B1	UNSET	
553	561	flach	flat/shallow	B1	UNSET	
554	562	authentisch	authentic	C1	UNSET	
555	563	familiär	family, family-related; informal/intimate	B1	UNSET	
556	564	vereint	united	UNSET	UNSET	
557	565	faszinierend	fascinating	A2	UNSET	
558	566	grob	coarse/rough	C1	UNSET	
559	567	benachbart	neighbouring	UNSET	UNSET	
560	568	zeitnah	prompt/timely/soon	C1	UNSET	
561	569	angrenzend	adjacent	UNSET	UNSET	
562	570	östlich	eastern	B1	UNSET	
563	571	süß	sweet/cute	A1	UNSET	
564	572	europaweit	Europe-wide/pan-European	C1	UNSET	
565	573	restlich	remaining	B2	UNSET	
566	574	spezialisiert	specialised	C1	UNSET	
567	575	vorübergehend	temporary	C1	UNSET	
568	576	aufwendig	elaborate/costly	C1	UNSET	
569	577	ausgeprägt	distinct/pronounced	C1	UNSET	
570	578	friedlich	peaceful	B2	UNSET	
571	579	vollkommen	complete/perfect	B2	UNSET	
572	580	baulich	structural/architectural	UNSET	UNSET	
573	581	etabliert	established	UNSET	UNSET	
574	582	japanisch	Japanese	UNSET	UNSET	
575	583	jetzig	current/present	B2	UNSET	
576	584	mächtig	powerful/mighty	UNSET	UNSET	
577	585	realistisch	realistic	A2	UNSET	
578	586	repräsentativ	representative	UNSET	UNSET	
579	587	griechisch	Greek	B1	UNSET	
580	588	kommerziell	commercial	B2	UNSET	
581	589	römisch	Roman	UNSET	UNSET	
582	590	nutzbar	usable	UNSET	UNSET	
583	591	vorläufig	interim/preliminary	B1	UNSET	
584	592	reibungslos	smooth	UNSET	UNSET	
585	593	vereinigt	united	UNSET	UNSET	
586	594	anwesend	present	B1	UNSET	
587	595	anschaulich	vivid/clear	C1	UNSET	
588	596	dortig	local/there	UNSET	UNSET	
589	597	präzise	precise	UNSET	UNSET	
590	598	rasant	rapid	B2	UNSET	
591	599	spontan	spontaneous	A2	UNSET	
592	600	unvergesslich	unforgettable	UNSET	UNSET	
593	601	kompliziert	complicated	A2	UNSET	
