row	rank	article	word	plural	english	cefrLevel	flags
21079	20592	die	Kindergärtnerin	Kindergärtnerinnen	nursery teacher	UNSET	
21080	20593	der	Kindergottesdienst	Kindergottesdienste	children's church service	UNSET	
21081	20594	die	Kinderkleidung	Kinderkleidungen	children's clothing	UNSET	
21082	20595	die	Kinderliteratur	Kinderliteraturen	children's literature	UNSET	
21083	20596	der	Kinderpunsch	Kinderpunsche	children's punch/non-alcoholic fruit punch	UNSET	
21084	20597	der	Kinderschreibtisch	Kinderschreibtische	child's desk	UNSET	
21085	20598	die	Kindersterblichkeit	—	child mortality	UNSET	
21086	20599	der	Kindheitstraum	Kindheitsträume	childhood dream	UNSET	
21087	20600	das	Kirchenamt	Kirchenämter	church office	UNSET	
21088	20601	der	Kirchenaustritt	Kirchenaustritte	leaving the church	UNSET	
21089	20602	das	Kirchenmitglied	Kirchenmitglieder	church member	UNSET	
21090	20603	die	Kirchenprovinz	Kirchenprovinzen	ecclesiastical province	UNSET	
21091	20604	der	Kirchenvater	Kirchenväter	Church Father	UNSET	
21092	20605	der	Klarname	Klarnamen	real name	UNSET	
21093	20606	die	Klassenkameradin	Klassenkameradinnen	classmate	UNSET	
21094	20607	der	Klecks	Kleckse	blot/splotch	UNSET	
21095	20608	das	Kleegras	Kleegräser	clover grass	UNSET	
21096	20609	die	Kleinbäuerin	Kleinbäuerinnen	small farmer (female)	UNSET	
21097	20610	der	Kleinbetrieb	Kleinbetriebe	small business	UNSET	
21098	20611	die	Kleinkunstbühne	Kleinkunstbühnen	cabaret	UNSET	
21099	20612	das	Kleinstlebewesen	Kleinstlebewesen	microorganism	UNSET	
21100	20613	die	Klickzahl	Klickzahlen	click count	UNSET	
21101	20614	das	Klinikpersonal	—	clinic staff	UNSET	
21102	20615	das	Knacken	—	cracking	UNSET	
21103	20616	der	Knieschmerz	Knieschmerzen	knee pain	UNSET	
21104	20617	die	Knieverletzung	Knieverletzungen	knee injury	UNSET	
21105	20618	das	Knirschen	—	crunching/grinding	UNSET	
21106	20619	der	Koala	Koalas	koala	UNSET	
21107	20620	der	Koalitionsausschuss	Koalitionsausschüsse	coalition committee	UNSET	
21108	20621	die	Kochbox	Kochboxen	meal kit/recipe box	UNSET	
21109	20622	die	Kollegialität	—	collegiality	UNSET	
21110	20623	der	Kolonialherr	Kolonialherren	colonial ruler/colonizer	UNSET	
21111	20624	der	Kolonialstil	Kolonialstile	colonial style	UNSET	
21112	20625	die	Kolonne	Kolonnen	convoy/fractionating column	UNSET	
21113	20626	die	Kolumnistin	Kolumnistinnen	columnist	UNSET	
21114	20627	der	Kommissionspräsident	Kommissionspräsidenten	commission chairman	UNSET	
21115	20628	das	Kommunikationsproblem	Kommunikationsprobleme	communication problem	UNSET	
21116	20629	das	Komplott	Komplotte	conspiracy/plot	UNSET	
21117	20630	die	Kompostierung	Kompostierungen	composting	UNSET	
21118	20631	der	Konditor	Konditoren	confectioner	UNSET	
21119	20632	der	Konferenzsaal	Konferenzsäle	conference hall	UNSET	
21120	20633	das	Konfetti	—	confetti	UNSET	
21121	20634	die	Kongregation	Kongregationen	congregation	UNSET	
21122	20635	die	Kongresshalle	Kongresshallen	congress hall	UNSET	
21123	20636	der	Königspalast	Königspaläste	royal palace	UNSET	
21124	3726	der	Konjunktiv	Konjunktive	subjunctive	A2	
21125	20638	das	Konklave	Konklaven	conclave	UNSET	
21126	20639	die	Konservendose	Konservendosen	can/tin	UNSET	
21127	20640	der	Konstruktor	Konstruktoren	constructor	UNSET	
21128	20641	das	Kontor	Kontore	trading post/office (historical)	UNSET	
21129	20642	das	Kontrollkästchen	Kontrollkästchen	checkbox/tick box/tickbox	UNSET	
21130	20643	der	Kontrollraum	Kontrollräume	control room	UNSET	
21131	20644	der	Kontrollverlust	Kontrollverluste	loss of control	UNSET	
21132	20645	das	Konvolut	Konvolute	bundle/collection	UNSET	
21133	20646	die	Konzipierung	Konzipierungen	conception/design	UNSET	
21134	20647	die	Kopfnote	Kopfnoten	conduct mark (school report); top note (perfumery)	UNSET	
21135	20648	das	Kopfschütteln	—	head shake	UNSET	
21136	20649	die	Kopfweide	Kopfweiden	pollarded willow	UNSET	
21137	20650	die	Koreanerin	Koreanerinnen	Korean	UNSET	
21138	20651	die	Körnung	Körnungen	grain size	UNSET	
21139	20652	das	Körperinnere	—	body interior	UNSET	adjectivalNoun
21140	20653	die	Körperlichkeit	Körperlichkeiten	physicality/bodiliness	UNSET	
21141	20654	die	Körpermitte	Körpermitten	core/midsection	UNSET	
21142	20655	der	Kosmetikartikel	Kosmetikartikel	cosmetics/cosmetic product	UNSET	
21143	20656	der	Kosmetiker	Kosmetiker	beautician	UNSET	
21144	20657	die	Kostenentwicklung	Kostenentwicklungen	cost trend/cost development	UNSET	
21145	20658	der	Kostümbildner	Kostümbildner	costume designer	UNSET	
21146	20659	der	Kranführer	Kranführer	crane driver/crane operator	UNSET	
21147	20660	die	Krankenbehandlung	Krankenbehandlungen	medical treatment	UNSET	
21148	20661	die	Kränkung	Kränkungen	insult/affront/hurt feelings	UNSET	
21149	20662	der	Krautsalat	Krautsalate	coleslaw/slaw	UNSET	
21150	8894	die	Krebsfrüherkennung	—	early cancer detection/cancer screening	C1	
21151	20664	die	Kreditbank	Kreditbanken	commercial bank/credit bank	UNSET	
21152	20665	die	Kreditkarteninformation	Kreditkarteninformationen	credit card information	UNSET	
21153	20666	der	Kriegsbeginn	—	start of the war	UNSET	
21154	20667	der	Kriegsflüchtling	Kriegsflüchtlinge	war refugee	UNSET	
21155	20668	die	Kriegspartei	Kriegsparteien	belligerent party/warring party	UNSET	
21156	20669	der	Kriegsverbrecher	Kriegsverbrecher	war criminal	UNSET	
21157	20670	die	Krisenbewältigung	Krisenbewältigungen	crisis management	UNSET	
21158	20671	die	Kritikerin	Kritikerinnen	critic	UNSET	
21159	20672	der	Krokus	Krokusse	crocus	UNSET	
21160	20673	das	Kronblatt	Kronblätter	petal	UNSET	
21161	20674	das	Kronjuwel	Kronjuwelen	crown jewel	UNSET	
21162	20675	die	Kronkolonie	Kronkolonien	crown colony	UNSET	
21163	20676	der	Kropf	Kröpfe	crop/goiter/goitre	UNSET	
21164	20677	die	Krümmung	Krümmungen	curvature	UNSET	
21165	20678	der	Kubaner	Kubaner	Cuban	UNSET	
21166	20679	der	Kubikzentimeter	Kubikzentimeter	cubic centimetre	UNSET	
21167	20680	das	Küchenmesser	Küchenmesser	kitchen knife	UNSET	
21168	20681	der	Kühlergrill	Kühlergrills	radiator grille	UNSET	
21169	20682	das	Kühlmittel	Kühlmittel	coolant	UNSET	
21170	7712	der	Kühlraum	Kühlräume	cold room/refrigerated room	B2	
21171	20684	die	Kühltasche	Kühltaschen	cool bag	UNSET	
21172	8895	der	Kuhstall	Kuhställe	cowshed	C1	
21173	20686	das	Kulturmagazin	Kulturmagazine	culture mag/culture program	UNSET	
21174	20687	die	Kulturministerin	Kulturministerinnen	cultural minister	UNSET	
21175	20688	der	Kulturschatz	Kulturschätze	cultural treasure	UNSET	
21176	20689	der	Kulturschock	Kulturschocks	culture shock	UNSET	
21177	20690	die	Kumulierung	Kumulierungen	cumulation	UNSET	
21178	20691	die	Kundenliste	Kundenlisten	client list	UNSET	
21179	20692	die	Kunstfigur	Kunstfiguren	fictional character/persona	UNSET	
21180	20693	die	Kunstgalerie	Kunstgalerien	art gallery	UNSET	
21181	20694	das	Kunstharz	Kunstharze	synthetic resin	UNSET	
21182	20695	die	Kunststofffolie	Kunststofffolien	plastic film/plastic sheeting	UNSET	
21183	8896	die	Kunstwelt	—	art world	C1	
21184	20697	das	Kuratoriumsmitglied	Kuratoriumsmitglieder	board-of-trustees member	UNSET	
21185	20698	der	Kuraufenthalt	Kuraufenthalte	spa stay	UNSET	
21186	20699	die	Kürbissuppe	Kürbissuppen	pumpkin soup	UNSET	
21187	20700	die	Kurzatmigkeit	Kurzatmigkeiten	shortness of breath	UNSET	
21188	20701	die	Kurzweil	—	amusement/diversion/pastime	UNSET	
21189	20702	die	Küstenlinie	Küstenlinien	coastline	UNSET	
21190	20703	die	Küstenwache	Küstenwachen	coast guard	UNSET	
21191	20704	der	Kustos	Kustoden	curator/custos	UNSET	
21192	20705	das	Kyrie	Kyries	Kyrie	UNSET	
21193	20706	der	Laborwert	Laborwerte	lab value	UNSET	
21194	20707	der	Labrador	Labradore	Labrador	UNSET	
21195	20708	der	Lachmuskel	Lachmuskeln	laughter muscle (usually plural, sich die Lachmuskeln strapazieren)	UNSET	
21196	20709	die	Ladenkasse	Ladenkassen	cash register	UNSET	
21197	20710	der	Laichplatz	Laichplätze	spawning site	UNSET	
21198	20711	der	Ländercode	Ländercodes	country code	UNSET	
21199	20712	der	Landesfürst	Landesfürsten	territorial prince/ruler	UNSET	
21200	20713	der	Landschaftsmaler	Landschaftsmaler	landscape artist/landscape painter/landscapist	UNSET	
21201	20714	die	Landschaftsmalerei	Landschaftsmalereien	landscape painting	UNSET	
21202	20715	die	Landschildkröte	Landschildkröten	tortoise	UNSET	
21203	20716	die	Landungsbrücke	Landungsbrücken	landing stage	UNSET	
21204	20717	die	Landwirtschaftsministerin	Landwirtschaftsministerinnen	agriculture minister	UNSET	
21205	20718	die	Landwirtschaftsschule	Landwirtschaftsschulen	agricultural college	UNSET	
21206	20719	die	Landzunge	Landzungen	spit (of land)/promontory	UNSET	
21207	7713	die	Längeneinheit	Längeneinheiten	unit of length	B2	
21208	20721	die	Langhantel	Langhanteln	barbell	UNSET	
21209	4681	die	Langsamkeit	—	slowness	C1	
21210	20723	die	Langzeitarbeitslosigkeit	—	long-term unemployment	UNSET	
21211	20724	der	Lärmpegel	Lärmpegel	noise level	UNSET	
21212	20725	die	Lasagne	Lasagnen	lasagna	UNSET	
21213	20726	das	Laubblatt	Laubblätter	leaf	UNSET	
21214	20727	der	Laubsauger	Laubsauger	leaf vacuum	UNSET	
21215	20728	die	Laufgruppe	Laufgruppen	group of runners/running club/running group	UNSET	
21216	20729	die	Laufruhe	—	smooth running	UNSET	
21217	20730	das	Läuten	—	ringing (of bells)	UNSET	
21218	20731	der	Lautstärkeregler	Lautstärkeregler	volume control/volume knob	UNSET	
21219	8897	die	Lebenskrise	Lebenskrisen	life crisis	C1	
21220	20733	der	Lebensmittelskandal	Lebensmittelskandale	food scandal	UNSET	
21221	20734	die	Lebensmittelversorgung	Lebensmittelversorgungen	food supply	UNSET	
21222	20735	der	Lederschuh	Lederschuhe	leather shoe	UNSET	
21223	20736	die	Leerfahrt	Leerfahrten	empty run	UNSET	
21224	20737	das	Leerrohr	Leerrohre	conduit/ducting	UNSET	
21225	20738	das	Lehrmittel	Lehrmittel	teaching aid	UNSET	
21226	20739	die	Lehrverpflichtung	Lehrverpflichtungen	teaching load/obligation	UNSET	
21227	20740	der	Leichtathlet	Leichtathleten	track-and-field athlete	UNSET	
21228	20741	der	Leihgeber	Leihgeber	lender	UNSET	
21229	20742	das	Leitprinzip	Leitprinzipien	guiding principle	UNSET	
21230	20743	die	Lenkstange	Lenkstangen	handlebar	UNSET	
21231	20744	die	Lernschwäche	Lernschwächen	learning difficulty	UNSET	
21232	20745	die	Lesebrille	Lesebrillen	reading glasses	UNSET	
21233	8899	die	Leseratte	Leseratten	bookworm	C1	
21234	20747	der	Leserkreis	Leserkreise	readership/circle of readers	UNSET	
21235	20748	der	Letten	Letten	loam/clay	UNSET	
21236	20749	der	Leuchter	Leuchter	candelabrum/candlestick	UNSET	
21237	20750	der	Leukozyt	Leukozyten	leukocyte/white blood cell	UNSET	
21238	20751	der	Lichtblitz	Lichtblitze	light flash	UNSET	
21239	20752	der	Lichtkegel	Lichtkegel	beam of light/cone of light	UNSET	
21240	20753	die	Lichtverschmutzung	Lichtverschmutzungen	light pollution/photopollution	UNSET	
21241	20754	der	Lieblingsfilm	Lieblingsfilme	favourite film	UNSET	
21242	20755	das	Lieblingsgetränk	Lieblingsgetränke	favourite drink	UNSET	
21243	20756	der	Lieblingsschuh	Lieblingsschuhe	favourite shoe	UNSET	
21244	20757	das	Lieblingsspielzeug	Lieblingsspielzeuge	favourite toy	UNSET	
21245	20758	das	Liederbuch	Liederbücher	songbook	UNSET	
21246	7715	der	Liegestütz	Liegestütze	press-up/push-up	B2	
21247	20760	die	Limo	Limos	fizzy drink/lemonade	UNSET	
21248	20761	der	Linksextremismus	—	far left/left-wing extremism	UNSET	
21249	20762	die	Literaturliste	Literaturlisten	bibliography/reading list	UNSET	
21250	20763	der	Literaturnobelpreisträger	Literaturnobelpreisträger	Nobel laureate in literature	UNSET	
21251	20764	der	Lockenstab	Lockenstäbe	curling iron	UNSET	
21252	20765	die	Lokalpresse	—	local press	UNSET	
21253	20766	das	Lorbeerblatt	Lorbeerblätter	bay leaf/laurel leaf	UNSET	
21254	20767	der	Löschangriff	Löschangriffe	firefighting operation	UNSET	
21255	20768	der	Lötkolben	Lötkolben	soldering iron	UNSET	
21256	20769	das	Luftschiff	Luftschiffe	airship	UNSET	
21257	20770	die	Luftströmung	Luftströmungen	air current	UNSET	
21258	20771	die	Lungenfibrose	Lungenfibrosen	lung fibrosis/pulmonary fibrosis	UNSET	
21259	7716	die	Lungenkrankheit	Lungenkrankheiten	lung disease	B2	
21260	20773	das	Luxusproblem	Luxusprobleme	luxury problem	UNSET	
21261	20774	der	Magensaft	Magensäfte	gastric juice	UNSET	
21262	20775	die	Magensäure	Magensäuren	gastric acid	UNSET	
21263	20776	die	Magnetresonanztomografie	—	magnetic resonance imaging/nuclear magnetic resonance imaging	UNSET	
21264	20777	das	Makromolekül	Makromoleküle	macromolecule	UNSET	
21265	20778	das	Malbuch	Malbücher	colouring book	UNSET	
21266	20779	der	Manga	Mangas	manga	UNSET	
21267	20780	der	Männerberuf	Männerberufe	male-dominated profession	UNSET	
21268	20781	der	Marktbericht	Marktberichte	market report	UNSET	
21269	20782	der	Marktleiter	Marktleiter	store manager/market manager	UNSET	
21270	20783	die	Marone	Maronen	sweet chestnut/chestnut	UNSET	
21271	20784	der	Mascarpone	—	mascarpone	UNSET	
21272	20785	die	Maschinenpistole	Maschinenpistolen	submachine gun	UNSET	
21273	20786	der	Maschinenraum	Maschinenräume	engine room/machine room	UNSET	
21274	20787	die	Masernimpfung	Masernimpfungen	measles vaccination	UNSET	
21275	20788	die	Massenschlägerei	Massenschlägereien	mass brawl	UNSET	
21276	20789	die	Mastektomie	Mastektomien	mastectomy	UNSET	
21277	20790	der	Matchball	Matchbälle	match point	UNSET	
21278	20791	das	Materiallager	Materiallager	material store/material storage	UNSET	
21279	20792	der	Matrose	Matrosen	sailor	UNSET	
21280	20793	die	Mattscheibe	Mattscheiben	screen/matt glass	UNSET	
21281	20794	das	Mediengesetz	Mediengesetze	media law	UNSET	
21282	20795	der	Mehrkampf	Mehrkämpfe	all-around	UNSET	
21283	8900	der	Meinungsmacher	Meinungsmacher	opinion-maker	C1	
21284	20797	die	Meise	Meisen	titmouse	UNSET	
21285	20798	die	Meisterleistung	Meisterleistungen	masterly performance	UNSET	
21286	20799	die	Menschenansammlung	Menschenansammlungen	gathering/gathering of people	UNSET	
21287	20800	die	Menschenkette	Menschenketten	human chain	UNSET	
21288	20801	der	Menschensohn	—	Son of Man	UNSET	
21289	20802	die	Menschenverachtung	—	contempt for humanity	UNSET	
21290	20803	der	Metallstab	Metallstäbe	metal bar	UNSET	
21291	20804	die	Meute	Meuten	pack	UNSET	
21292	20805	der	Mikroprozessor	Mikroprozessoren	microprocessor	UNSET	
21293	20806	das	Mikrosystem	Mikrosysteme	microsystem	UNSET	
21294	20807	die	Milchpumpe	Milchpumpen	breast pump	UNSET	
21295	20808	der	Militäreinsatz	Militäreinsätze	military operation	UNSET	
21296	20809	der	Milliardenbetrag	Milliardenbeträge	amount in billions	UNSET	
21297	20810	die	Milz	Milzen	spleen	UNSET	
21298	20811	der	Minigolfplatz	Minigolfplätze	mini-golf course	UNSET	
21299	20812	der	Ministrant	Ministranten	altar boy/ministrant	UNSET	
21300	20813	der	Minutentakt	—	one-minute intervals	UNSET	
21301	20814	das	Misstrauensvotum	Misstrauensvoten	vote of no-confidence	UNSET	
21302	20815	der	Miteigentümer	Miteigentümer	co-owner/coproprietor	UNSET	
21303	20816	der	Mitesser	Mitesser	blackhead/comedo	UNSET	
21304	20817	der	Mitorganisator	Mitorganisatoren	co-organiser/coorganizer	UNSET	
21305	20818	das	Mittagsgebet	Mittagsgebete	lunchtime prayer	UNSET	
21306	20819	der	Mittellauf	Mittelläufe	middle reaches	UNSET	
21307	20820	die	Mittellinie	Mittellinien	centre line/midline	UNSET	
21308	20821	die	Möbelindustrie	Möbelindustrien	furniture industry	UNSET	
21309	20822	der	Mobilfunkkunde	Mobilfunkkunden	mobile phone customer	UNSET	
21310	20823	die	Modeschau	Modeschauen	fashion show	UNSET	
21311	20824	das	Molkereiprodukt	Molkereiprodukte	dairy product	UNSET	
21312	20825	der	Montagmittag	Montagmittage	Monday lunchtime	UNSET	
21313	20826	der	Mopp	Mopps	mop	UNSET	
21314	20827	der	Motorblock	Motorblöcke	engine block	UNSET	
21315	20828	die	Mucke	Mucken	plural —; also note Mucken is the plural of a different word (whims/quirks)	UNSET	
21316	20829	der	Mückenstich	Mückenstiche	mosquito bite	UNSET	
21317	20830	die	Müllhalde	Müllhalden	garbage dump	UNSET	
21318	20831	die	Müllkippe	Müllkippen	dump/waste tip	UNSET	
21319	20832	die	Müllsammelaktion	Müllsammelaktionen	waste collection campaign	UNSET	
21320	20833	die	Mülltüte	Mülltüten	bin bag/rubbish bag	UNSET	
21321	20834	der	Multilateralismus	—	multilateralism	UNSET	
21322	20835	das	Mündel	Mündel	ward	UNSET	
21323	20836	die	Mundharmonika	Mundharmonikas	harmonica/mouth organ/mouthorgan	UNSET	
21324	20837	der	Museumsleiter	Museumsleiter	museum director/museum manager	UNSET	
21325	20838	das	Musikleben	—	musical life	UNSET	
21326	20839	die	Musiktherapie	Musiktherapien	music therapy	UNSET	
21327	20840	der	Muskelfaserriss	Muskelfaserrisse	torn muscle fiber	UNSET	
21328	20841	die	Muskelschicht	Muskelschichten	muscle layer	UNSET	
21329	20842	der	Muslimbruder	Muslimbrüder	Muslim Brother	UNSET	
21330	20843	die	Mutmaßung	Mutmaßungen	supposition/conjecture	UNSET	
21331	20844	die	Mykologie	—	mycology	UNSET	
21332	20845	die	Nabe	Naben	hub	UNSET	
21333	20846	das	Nachbarhaus	Nachbarhäuser	neighbouring house	UNSET	
21334	20847	der	Nachhauseweg	Nachhausewege	way home	UNSET	
21335	20848	die	Nachhilfelehrerin	Nachhilfelehrerinnen	female tutor	UNSET	
21336	20849	die	Nachtarbeit	Nachtarbeiten	night work	UNSET	
21337	20850	das	Nachtlicht	Nachtlichter	night light/nightlight	UNSET	
21338	20851	das	Nachtschattengewächs	Nachtschattengewächse	nightshade/solanum	UNSET	
21339	20852	der	Nachttisch	Nachttische	bedside table/night table/nightstand	UNSET	
21340	20853	der	Nachtzug	Nachtzüge	night train	UNSET	
21341	20854	die	Nachweisgrenze	Nachweisgrenzen	detection limit	UNSET	
21342	20855	das	Nachwuchsproblem	Nachwuchsprobleme	shortage of young talent/succession problem	UNSET	
21343	20856	das	Nacktfoto	Nacktfotos	nude picture	UNSET	
21344	8901	das	Nadelöhr	Nadelöhre	eye of a needle/bottleneck	C1	
21345	20858	die	Nahrungsmittelindustrie	Nahrungsmittelindustrien	food industry/foodstuff industry	UNSET	
21346	20859	die	Namensliste	Namenslisten	name list	UNSET	
21347	4683	das	Namensschild	Namensschilder	name tag	C1	
21348	20861	die	Narzisse	Narzissen	daffodil	UNSET	
21349	20862	die	Nasendusche	Nasenduschen	nasal douche/nasal rinse	UNSET	
21350	20863	die	Nasennebenhöhle	Nasennebenhöhlen	paranasal sinus	UNSET	
21351	20864	die	Nasenspitze	Nasenspitzen	tip of the nose	UNSET	
21352	20865	die	Nationalelf	Nationalelfen	national team	UNSET	
21353	20866	die	Nationalratswahl	Nationalratswahlen	National Council election	UNSET	
21354	20867	die	Naturgeschichte	—	natural history	UNSET	
21355	20868	die	Naturkonstante	Naturkonstanten	natural constant/physical constant	UNSET	
21356	20869	die	Naturwissenschaftlerin	Naturwissenschaftlerinnen	natural scientist	UNSET	
21357	20870	die	Nebelmaschine	Nebelmaschinen	fog machine/smoke machine	UNSET	
21358	20871	der	Nematode	Nematoden	nematode	UNSET	
21359	20872	das	Netzwerkprotokoll	Netzwerkprotokolle	network protocol	UNSET	
21360	20873	die	Neuansiedlung	Neuansiedlungen	resettlement/new settlement	UNSET	
21361	20874	die	Neuaufnahme	Neuaufnahmen	new admission/intake	UNSET	
21362	20875	der	Neujahrstag	Neujahrstage	New Year's Day	UNSET	
21363	20876	der	Neunte	Neunten	ninth	UNSET	adjectivalNoun
21364	20877	der	Newsfeed	Newsfeeds	news feed/web feed	UNSET	
21365	20878	das	Nichtwissen	—	not knowing/ignorance	UNSET	
21366	20879	der	Niederwald	Niederwälder	coppice	UNSET	
21367	20880	das	Niedrigenergiehaus	Niedrigenergiehäuser	low-energy house	UNSET	
21368	20881	der	Niedriglohn	Niedriglöhne	low wage	UNSET	
21369	20882	die	Nordseeinsel	Nordseeinseln	North Sea island	UNSET	
21370	20883	der	Nordteil	Nordteile	northern part	UNSET	
21371	20884	der	Nordwest	—	north-west/northwest	UNSET	
21372	20885	die	Notarin	Notarinnen	notary (female)	UNSET	
21373	20886	der	Notarztwagen	Notarztwagen	emergency ambulance	UNSET	
21374	20887	die	Notation	Notationen	notation	UNSET	
21375	20888	der	Notgroschen	Notgroschen	savings for a rainy day	UNSET	
21376	20889	die	Notifizierung	Notifizierungen	notification	UNSET	
21377	7717	der	Notizblock	Notizblöcke	notepad	B2	
21378	20891	die	Notlösung	Notlösungen	emergency solution/stopgap/stopgap solution	UNSET	
21379	20892	das	Notstromaggregat	Notstromaggregate	emergency generator	UNSET	
21380	20893	der	Novemberpogrom	Novemberpogrome	November pogrom	UNSET	
21381	20894	die	Nüchternheit	—	rationality/soberness/sobriety	UNSET	
21382	20895	der	Nullpunkt	Nullpunkte	zero point	UNSET	
