rank	article	word	plural	english	cefr	flags
16372	die	Soldatin	Soldatinnen	soldier	-	-
16374	der	Soundtrack	Soundtracks	soundtrack	-	-
8199	der	Speck	Specke	back fat/bacon	B2	-
16424	das	Spiegelbild	Spiegelbilder	mirror image/reflection	-	-
3801	die	Spielekonsole	Spielekonsolen	games console	A2	-
16426	der	Spielspaß	—	fun of the game/gameplay fun	-	-
16428	die	Spitzenleistung	Spitzenleistungen	first class performance/outstanding achievement/top performance	-	-
16435	die	Spüle	Spülen	sink	-	-
16484	die	Staatssicherheit	Staatssicherheiten	state security	-	-
16488	die	Steuerhinterziehung	Steuerhinterziehungen	tax evasion	-	-
16550	der	Stoß	Stöße	push/blow/stack	-	-
8208	der	Strandurlaub	Strandurlaube	beach holiday/beach vacation	B2	-
16620	die	Straßenlaterne	Straßenlaternen	street lamp/street light	-	-
16641	die	Straßenverkehrsordnung	Straßenverkehrsordnungen	rules of the road	-	-
16645	die	Szenerie	Szenerien	scenery/setting	-	-
16665	der	Tabellenführer	Tabellenführer	league leader/table leader	-	-
16711	das	Tagesgeld	Tagesgelder	call money/overnight deposit	-	-
16725	das	Tauchen	—	diving	-	-
16781	das	Telekommunikationsunternehmen	Telekommunikationsunternehmen	telecommunications company	-	-
16822	die	Theateraufführung	Theateraufführungen	theatre performance	-	-
16830	das	Tierwohl	—	animal welfare	-	-
16887	die	Übergangslösung	Übergangslösungen	transitional solution/temporary solution	-	-
16970	das	Überhangmandat	Überhangmandate	overhang seat	-	-
16984	die	Umdrehung	Umdrehungen	revolution/rotation	-	-
17042	der	Unterrichtsraum	Unterrichtsräume	classroom	-	-
3115	der	Verbrecher	Verbrecher	criminal	B1	-
17102	das	Vereinsheim	Vereinsheime	clubhouse	-	-
17176	der	Verkaufsraum	Verkaufsräume	sales area/showroom	-	-
17188	die	Verkündung	Verkündungen	announcement	-	-
17223	die	Versendung	Versendungen	dispatch/sending	-	-
17247	die	Verzerrung	Verzerrungen	distortion/deformation	-	-
17266	der	Volontär	Volontäre	trainee/intern	-	-
17268	der	Wahltag	Wahltage	election day/polling day	-	-
17278	das	Waldstück	Waldstücke	forest area	-	-
17304	die	Wärmeversorgung	Wärmeversorgungen	heat supply	-	-
4531	der	Wasserhahn	Wasserhähne	faucet/water tap	C1	-
17338	das	Wasserkraftwerk	Wasserkraftwerke	hydroelectric power plant/hydroelectric power station/hydropower station	-	-
17357	der	Wassersport	Wassersporte	aquatics/water sports	-	-
17359	die	Wegstrecke	Wegstrecken	route/distance	-	-
17366	die	Weiterverarbeitung	—	processing	-	-
17367	der	Werbespot	Werbespots	commercial/ad spot	-	-
17400	der	Wertstoff	Wertstoffe	recyclable material	-	-
17464	die	Winterspiele	Winterspiele	Winter Games	-	-
17475	die	Wirtschaftsregion	Wirtschaftsregionen	economic region	-	-
17551	das	Wunschkennzeichen	Wunschkennzeichen	personalized license plate/custom plate	-	-
17605	die	Zahnarztpraxis	Zahnarztpraxen	dental practice	-	-
17629	das	Zittern	—	shivering/trembling	-	-
17646	der	Zivildienst	Zivildienste	civilian service	-	-
17649	das	Abendmahl	Abendmähler	Communion/Eucharist/Holy	-	-
17710	die	Abgabenordnung	Abgabenordnungen	Fiscal Code/tax code	-	-
17711	die	Abschlussfeier	Abschlussfeiern	graduation ceremony	-	-
4532	die	Allgemeinbildung	—	general education	C1	-
17756	der	Alptraum	Alpträume	nightmare	-	-
17762	die	Anfälligkeit	Anfälligkeiten	predisposition/sensitivity/vulnerability	-	-
17766	die	Anlagestrategie	Anlagestrategien	investment strategy	-	-
17841	der	Antritt	Antritte	start/debut	-	-
17899	das	Anziehen	—	getting dressed/putting on	-	-
17944	der	Arbeitsauftrag	Arbeitsaufträge	work order/work assignment	-	-
17956	die	Arbeitsbelastung	Arbeitsbelastungen	work strain/workload	-	-
17984	die	Arbeitsmedizin	—	occupational medicine	-	-
1201	die	Architektin	Architektinnen	architect	A1	-
18043	die	Armbanduhr	Armbanduhren	watch/wristwatch	-	-
18044	die	Auffahrt	Auffahrten	Ascension/driveway/slip road	-	-
18060	der	Aufprall	Aufpralle	impact	-	-
18080	der	Aufsichtsratsvorsitzende	Aufsichtsratsvorsitzenden	chairman of the supervisory board	-	adjNoun
18175	der	Auftragseingang	Auftragseingänge	order inflow/order receipt	-	-
18218	der	Auftrieb	Auftriebe	boom/buoyant force/floatation	-	-
7546	die	Aufzählung	Aufzählungen	enumeration/list	B2	-
18244	die	Ausgründung	Ausgründungen	spin-off	-	-
3118	die	Aushilfe	Aushilfen	help/stand-in/temporary help	A2	-
18297	der	Auslandseinsatz	Auslandseinsätze	foreign assignment/deployment abroad	-	-
18330	der	Bachlauf	Bachläufe	stream/course of a stream	-	-
18413	das	Backpulver	Backpulver	baking powder	-	-
18415	der	Beat	Beats	beat (music)	-	-
18520	die	Beatmung	Beatmungen	artificial respiration/artificial ventilation	-	-
18532	die	Beherrschung	—	control/domination/mastery	-	-
8273	das	Benefizkonzert	Benefizkonzerte	benefit concert/charity concert	C1	-
18559	die	Berlinerin	Berlinerinnen	Berliner (female)	-	-
3540	der	Berufswunsch	Berufswünsche	career aspiration	A2	-
7558	die	Betreiberin	Betreiberinnen	operator	B2	-
18644	die	Betriebsführung	Betriebsführungen	operational management	-	-
18661	das	Brauhaus	Brauhäuser	brewery	-	-
18671	der	Bügel	Bügel	clip/earpiece/hanger	-	-
18673	die	Bundeshauptstadt	Bundeshauptstädte	federal capital	-	-
18685	der	Bürgersteig	Bürgersteige	footpath/pavement/sidewalk	-	-
18745	die	Datenschutzrichtlinie	Datenschutzrichtlinien	privacy policy/data protection policy	-	-
18747	die	Debitkarte	Debitkarten	debit card	-	-
4157	der	Dienstwagen	Dienstwagen	company car	B2	-
18799	der	Drogenkonsum	—	consumption of drugs	-	-
18842	der	Durchschnittswert	Durchschnittswerte	average value	-	-
18847	der	Eckpfeiler	Eckpfeiler	cornerstone/pillar	-	-
7571	die	Eingangstür	Eingangstüren	entrance door	B2	-
18936	die	Einholung	—	obtaining/collecting	-	-
18941	der	Elch	Elche	elk/moose	-	-
18997	das	Endprodukt	Endprodukte	end product/final product/finished product	-	-
19059	der	Erdboden	Erdböden	ground	-	-
19118	das	Erdreich	—	soil	-	-
19119	das	Existenzminimum	Existenzminima	subsistence minimum	-	-
19176	die	Familienversicherung	Familienversicherungen	family insurance	-	-
8296	die	Fernsehproduktion	Fernsehproduktionen	television production	A1	-
19308	das	Fernsehprogramm	Fernsehprogramme	TV program/television program	-	-
19321	die	Feuerwache	Feuerwachen	fire station	-	-
19322	die	Finanzbuchhaltung	Finanzbuchhaltungen	financial accounting	-	-
19342	das	Fischerdorf	Fischerdörfer	fishing village	-	-
3119	die	Flugreise	Flugreisen	air travel/flight	B1	-
19349	die	Folgezeit	Folgezeiten	subsequent period	-	-
19365	der	Fond	Fonds	back/background/stock	-	-
19406	die	Förde	Förden	fjord/firth	-	-
19451	das	Forschungsinteresse	Forschungsinteressen	research interest	-	-
3121	die	Freizeitbeschäftigung	Freizeitbeschäftigungen	leisure activity	B1	-
19484	die	Freizeiteinrichtung	Freizeiteinrichtungen	leisure facility	-	-
19487	das	Fußballfeld	Fußballfelder	football field/football pitch/soccer field	-	-
19505	der	Gebäudekomplex	Gebäudekomplexe	building complex	-	-
19516	die	Geburtstagsfeier	Geburtstagsfeiern	birthday party	-	-
19563	das	Gel	Gele	gel	-	-
19573	die	Gemeinschaftspraxis	Gemeinschaftspraxen	group medical practice/joint practice	-	-
8313	der	Gemeinschaftsraum	Gemeinschaftsräume	common room/shared room	C1	-
19615	die	Geowissenschaft	Geowissenschaften	earth science	-	-
8315	der	Gesamteindruck	Gesamteindrücke	overall impression	C1	-
19626	das	Gesamtgewicht	Gesamtgewichte	total weight	-	-
19629	die	Gesundheitsgefahr	Gesundheitsgefahren	health danger	-	-
19630	die	Gewebeprobe	Gewebeproben	tissue sample	-	-
19746	die	Graphik	Graphiken	graphic/chart	-	-
19802	das	Grau	Graus	grey	-	-
19816	der	Greif	Greife	griffin/gryphon	-	-
19836	der	Gutshof	Gutshöfe	manor/estate	-	-
19856	der	Haarausfall	Haarausfälle	hair loss	-	-
19886	die	Halde	Halden	heap/spoil tip	-	-
19956	das	Hängen	—	hanging	-	-
20078	der	Haustürschlüssel	Haustürschlüssel	front door key/front-door key	-	-
20085	der	Hauttyp	Hauttypen	skin type	-	-
20121	der	Herstellungsprozess	Herstellungsprozesse	manufacturing process	-	-
20157	der	Hoden	Hoden	testicle/testicles	-	-
20192	der	Iban	Iban	Iban	-	-
20249	die	Immuntherapie	Immuntherapien	immunotherapy	-	-
20275	das	Imperium	Imperien	empire/imperium	-	-
20297	die	Inflationsrate	Inflationsraten	inflation rate	-	-
20327	das	Informationsportal	Informationsportale	information portal	-	-
3122	das	Inserat	Inserate	advertisement	B1	-
20491	der	Integrationsbeauftragte	Integrationsbeauftragten	integration commissioner	-	adjNoun
20496	die	Ironie	Ironien	irony	-	-
20500	der	Islamist	Islamisten	Islamist	-	weak
20518	die	Jahreszahl	Jahreszahlen	date/year	-	-
20531	der	Kaiserschnitt	Kaiserschnitte	Caesarean section/abdominal delivery	-	-
3123	der	Kanton	Kantone	canton	A2	-
20561	der	Karfreitag	Karfreitage	Good Friday	-	-
20637	das	Karzinom	Karzinome	carcinoma	-	-
20663	das	Kästchen	Kästchen	small box/checkbox	-	-
1903	die	Kauffrau	Kauffrauen	businesswoman	A2	-
3818	der	Kinderfilm	Kinderfilme	children's film	A2	-
20685	das	Kinderprogramm	Kinderprogramme	children's program	-	-
20696	der	Klassenkamerad	Klassenkameraden	classmate	-	weak
20720	die	Kletterhalle	Kletterhallen	climbing gym/climbing hall	-	-
20732	die	Klinke	Klinken	handle/latch/phone jack	-	-
20746	der	Knorpel	Knorpel	cartilage/gristle	-	-
20759	die	Kohlensäure	—	carbonic acid	-	-
20772	die	Kommunikationswissenschaft	Kommunikationswissenschaften	communication science/communication studies	-	-
20796	das	Konsumgut	Konsumgüter	consumer good/final good	-	-
20857	der	Kontoinhaber	Kontoinhaber	account holder	-	-
20890	die	Kontrollgruppe	Kontrollgruppen	control group	-	-
8357	das	Köpfchen	Köpfchen	brains/head	C1	-
20926	der	Kündigungsschutz	—	protection against dismissal	-	-
20942	die	Kunstszene	Kunstszenen	art scene	-	-
20976	der	Kurztrip	Kurztrips	short trip	-	-
21014	die	Lagerhalle	Lagerhallen	warehouse	-	-
21027	der	Lagerraum	Lagerräume	storage room	-	-
21060	die	Landebahn	Landebahnen	landing strip/runway	-	-
21116	die	Landsleute	Landsleute	compatriots/countrymen	-	-
21168	der	Lappen	Lappen	banknote/botch/cloth	-	-
4534	der	Lieferdienst	Lieferdienste	delivery service	C1	-
21257	der	Lieferservice	Lieferservices	delivery service	-	-
21279	die	Lokomotive	Lokomotiven	engine/locomotive	-	-
21303	das	Luftbild	Luftbilder	air photograph	-	-
3124	die	Managerin	Managerinnen	manager	B1	-
21307	das	Masters	Masters	Masters (golf tournament)	-	-
21449	die	Matrix	Matrizen	matrix	-	-
21454	das	Meerwasser	Meerwasser	sea water/seawater	-	-
21608	die	Messstelle	Messstellen	measuring station	-	-
3125	die	Mieterin	Mieterinnen	tenant	A2	-
21634	das	Mitbringsel	Mitbringsel	small present/souvenir	-	-
21790	das	Motivationsschreiben	Motivationsschreiben	letter of motivation	-	-
21814	das	Multitalent	Multitalente	all-rounder	-	-
21829	der	Musikverein	Musikvereine	music association	-	-
21832	das	Musikvideo	Musikvideos	music video	-	-
21864	die	Nacharbeit	Nacharbeiten	rework	-	-
21896	der	Nachteilsausgleich	Nachteilsausgleiche	compensation for disadvantage	-	-
21912	der	Nachtisch	Nachtische	afters/dessert/pudding	-	-
22039	die	Nanotechnologie	Nanotechnologien	nanotechnology	-	-
22042	der	Narr	Narren	court jester/fool/freak	-	weak
3126	der	Neffe	Neffen	nephew	B1	weak
22215	der	Nektar	Nektare	nectar	-	-
7666	die	Neutralität	Neutralitäten	neutrality	B2	-
22222	das	Niederschlagswasser	—	rainwater/stormwater	-	-
22247	die	Nisthilfe	Nisthilfen	nesting aid	-	-
7669	der	Nobelpreisträger	Nobelpreisträger	Nobel laureate/Nobelist	B2	-
22277	der	Nu	—	in a flash/in a sec/in an instant	-	-
1904	die	Orange	Orangen	China orange/bitter orange/orange/orange (fruit)	A2	-
22325	die	Osteoporose	Osteoporosen	osteoporosis	-	-
1906	das	Ostern	Ostern	Easter	A2	-
22356	der	Pfadfinder	Pfadfinder	Scout Movement/boy scout/girl scout	-	-
22395	die	Pianistin	Pianistinnen	pianist	-	-
22447	die	Pipeline	Pipelines	pipeline	-	-
22463	die	Plane	Planen	awning/tarp/tarpaulin	-	-
22483	die	Prämisse	Prämissen	premise	-	-
22548	die	Qualitätsanforderung	Qualitätsanforderungen	quality requirement	-	-
22549	das	Qualitätsmanagementsystem	Qualitätsmanagementsysteme	quality management system	-	-
22557	das	Quecksilber	—	mercury/quicksilver	-	-
22660	der	Quelltext	Quelltexte	source code	-	-
22682	die	Reaktorsicherheit	—	reactor safety	-	-
22750	das	Rechtsmittel	Rechtsmittel	appeal/appeal option	-	-
22753	die	Rechtsschutzversicherung	Rechtsschutzversicherungen	legal expenses insurance/legal insurance/legal protection insurance	-	-
22776	die	Rechtsstaatlichkeit	—	rule of law	-	-
1908	die	Rentnerin	Rentnerinnen	pensioner (female)	A2	-
22800	der	Ressourcenverbrauch	Ressourcenverbräuche	resource consumption	-	-
22809	der	Ritus	Riten	rite	-	-
3820	die	Rockmusik	—	rock music	A2	-
22820	das	Rotwild	—	red deer	-	-
7691	die	Ruhezeit	Ruhezeiten	rest period/quiet time	B2	-
22831	der	Rundwanderweg	Rundwanderwege	circular hiking trail/loop trail	-	-
7693	die	Rüstung	Rüstungen	armour/arms/weapons	B2	-
22859	das	Rüstzeug	Rüstzeuge	equipment/know-how	-	-
22950	das	Sakrament	Sakramente	sacrament	-	-
22957	der	Schall	Schalle	sound	-	-
8420	der	Schimmelpilz	Schimmelpilze	mould/mould fungus	C1	-
22958	der	Schlafplatz	Schlafplätze	sleeping place	-	-
7698	der	Schlossgarten	Schlossgärten	castle grounds/castle park	B2	-
23009	das	Schmerzensgeld	Schmerzensgelder	compensation for pain and suffering	-	-
23015	das	Schnittmuster	Schnittmuster	pattern/sewing pattern	-	-
23047	der	Schreibstil	Schreibstile	writing style	-	-
23064	das	Sehvermögen	—	eyesight	-	-
23069	der	Shuttle	Shuttles	shuttle	-	-
23108	der	Sichtschutz	Sichtschutze	privacy screen	-	-
23140	der	Softwarehersteller	Softwarehersteller	software manufacturer	-	-
23176	das	Solarium	Solarien	sunbed/tanning bed	-	-
23208	der	Sommerurlaub	Sommerurlaube	summer vacation/summer holiday	-	-
23242	die	Sonderzahlung	Sonderzahlungen	special payment	-	-
23253	der	Speisesaal	Speisesäle	dining hall/dining room/refectory	-	-
23255	die	Spitzengruppe	Spitzengruppen	leading group	-	-
8435	der	Spracherwerb	—	language acquisition	C1	-
23355	der	Sprachgebrauch	Sprachgebräuche	language use/linguistic usage/parlance	-	-
4159	das	Sprungbrett	Sprungbretter	springboard	B2	-
23433	der	Städtetag	Städtetage	association of cities	-	-
23447	das	Stadtleben	Stadtleben	city life	-	-
23563	das	Stativ	Stative	tripod	-	-
23581	der	Steuerbescheid	Steuerbescheide	tax assessment	-	-
8442	der	Steuervorteil	Steuervorteile	tax advantage/tax benefit	C1	-
23633	die	Stichwahl	Stichwahlen	runoff	-	-
23683	der	Stier	Stiere	bull/Taurus	-	-
23721	die	Tanke	Tanken	gas station (colloquial)	-	-
23755	die	Teilzeitbeschäftigung	Teilzeitbeschäftigungen	part-time employment	-	-
23825	die	Textilindustrie	Textilindustrien	textile industry	-	-
23844	das	Themenspektrum	Themenspektren	range of topics/topic spectrum	-	-
23865	die	Tischplatte	Tischplatten	tabletop/table top	-	-
8450	das	Tonstudio	Tonstudios	recording studio	C1	-
8451	die	Trompete	Trompeten	trumpet	A1	-
23924	die	Übertragungsrate	Übertragungsraten	transmission rate	-	-
23939	die	Ultraschalluntersuchung	Ultraschalluntersuchungen	ultrasound examination	-	-
23947	der	Unterbau	Unterbauten	foundation	-	-
23961	das	Unterhaltungsprogramm	Unterhaltungsprogramme	entertainment program	-	-
23985	die	Veranlassung	Veranlassungen	cause/instigation	-	-
23986	der	Verhaltenskodex	Verhaltenskodexe	code of conduct	-	-
23999	die	Verkehrsinfrastruktur	Verkehrsinfrastrukturen	transport infrastructure	-	-
24006	die	Verkehrswende	Verkehrswenden	transport transition	-	-
7733	die	Verschwendung	Verschwendungen	extravagance/waste/wastefulness	B2	-
24017	das	Vertrauensverhältnis	Vertrauensverhältnisse	relationship of trust	-	-
24021	die	Verwaltungskosten	Verwaltungskosten	administrative costs	-	-
8463	die	Verwechslung	Verwechslungen	confusion/mixing up	C1	-
24033	das	Videomaterial	Videomaterialien	video material	-	-
24038	das	Vierteljahrhundert	Vierteljahrhunderte	quarter-century	-	-
24043	der	Vordermann	Vordermänner	person in front/role model	-	-
24056	der	Vorstandschef	Vorstandschefs	chairman/chief executive officer	-	-
24058	das	Wahlpflichtfach	Wahlpflichtfächer	compulsory elective subject	-	-
24065	das	Webangebot	Webangebote	website/online offering	-	-
24067	der	Wechselkurs	Wechselkurse	exchange rate	-	-
24097	der	Weiler	Weiler	hamlet	-	-
24142	das	Weinfest	Weinfeste	wine festival	-	-
24144	die	Winterzeit	Winterzeiten	standard time/wintertide/wintertime	-	-
24156	die	Wirtschaftsleistung	Wirtschaftsleistungen	economic output/performance	-	-
24162	die	Wochenzeitung	Wochenzeitungen	weekly newspaper	-	-
24181	der	Wuchs	Wüchse	growth/stature	-	-
24206	die	Zuwanderungsgeschichte	Zuwanderungsgeschichten	history of immigration	-	-
24239	das	Zweifamilienhaus	Zweifamilienhäuser	two-family house	-	-
24256	die	Abhandlung	Abhandlungen	disquisition/essay/treatise	-	-
24313	die	Abneigung	Abneigungen	aversion/dislike/reluctance	-	-
24314	die	Abnutzung	Abnutzungen	abrasion/wear	-	-
24315	der	Abzweig	Abzweige	bifurcation/connector/junction	-	-
24316	der	Admin	Admins	admin	-	-
24317	der	Adrenalinkick	Adrenalinkicks	adrenaline kick	-	-
24318	der	Afrikaner	Afrikaner	African	-	-
24319	die	Aggressivität	Aggressivitäten	aggressiveness	-	-
24320	der	Amtskollege	Amtskollegen	counterpart	-	weak
24321	das	Anbaugebiet	Anbaugebiete	area of cultivation/growing area	-	-
24322	die	Angststörung	Angststörungen	anxiety disorder	-	-
24323	das	Arbeitsamt	Arbeitsämter	employment agency/employment office/job centre	-	-
7764	das	Arbeitsgebiet	Arbeitsgebiete	field of work	B2	-
24324	das	Arbeitszeugnis	Arbeitszeugnisse	certificate of employment/job reference	-	-
24325	die	Atemluft	—	breathing air/respiratory air	-	-
24326	die	Atemwegserkrankung	Atemwegserkrankungen	respiratory disease	-	-
24327	der	Aufwind	Aufwinde	impetus/upcurrent/upwind	-	-
24328	die	Augenbraue	Augenbrauen	brow/eyebrow	-	-
24329	die	Ausbeute	Ausbeuten	gain/yield	-	-
8498	der	Bahnübergang	Bahnübergänge	grade crossing/level crossing	C1	-
4160	der	Bambus	Bambusse	bamboo	B2	-
24331	der	Basar	Basare	bazaar	-	-
24332	der	Baustil	Baustile	architectural style/building style	-	-
24333	das	Begehren	Begehren	desire/wish	-	-
24334	der	Belgier	Belgier	Belgian	-	-
24335	die	Beständigkeit	—	consistency/durability	-	-
24336	die	Bewährung	Bewährungen	probation/reliability	-	-
24337	die	Bewässerung	Bewässerungen	irrigation/watering	-	-
24338	die	Bildsprache	Bildsprachen	visual language	-	-
24339	die	Blähung	Blähungen	flatulence/gas	-	-
24340	der	Braunbär	Braunbären	brown bear	-	weak
24341	der	Bremer	Bremer	Bremen resident	-	-
24342	die	Bundesautobahn	Bundesautobahnen	autobahn/federal motorway/highway	-	-
24343	der	Bundesbeauftragte	Bundesbeauftragten	federal commissioner	-	adjNoun
24344	das	Bundesverkehrsministerium	—	Federal Ministry of Transport	-	-
24345	das	Burnout	Burnouts	burnout	-	-
24346	der	Bußgeldbescheid	Bußgeldbescheide	notice of fine	-	-
24347	der	CEO	CEOs	CEO	-	-
24348	das	Charakteristikum	Charakteristika	feature	-	-
24349	die	Dachorganisation	Dachorganisationen	roof organisation	-	-
24350	der	Dateiname	Dateinamen	file name/filename	-	weak
24351	der	Diakon	Diakonen	deacon	-	-
24352	die	Direktbank	Direktbanken	direct bank/online bank	-	-
24353	der	Donnerstagmorgen	Donnerstagmorgen	Thursday morning	-	-
24354	die	Drehscheibe	Drehscheiben	potter's wheel/transport hub/turntable	-	-
24355	der	Dreier	Dreier	three/threesome/three-pointer	-	-
24356	das	Dressing	Dressings	dressing	-	-
24357	der	Duftstoff	Duftstoffe	fragrance/perfume/scent	-	-
24358	das	Eichhörnchen	Eichhörnchen	squirrel	-	-
24359	der	Eierstock	Eierstöcke	ovary	-	-
3127	die	Eile	—	hurry/rush	B1	-
24361	der	El	Elim	El	-	-
24362	der	Endspurt	Endspurts	final spurt	-	-
24363	die	Energieeffizienzklasse	Energieeffizienzklassen	energy efficiency class	-	-
24364	der	Entscheid	Entscheide	decision	-	-
24365	die	Eroberung	Eroberungen	conquest	-	-
24366	das	Erwachsenwerden	—	growing up	-	-
24367	der	Esprit	—	wit/esprit	-	-
8537	die	Fahndung	Fahndungen	search	C1	-
24368	die	Fahrplanauskunft	Fahrplanauskünfte	schedule information	-	-
24369	die	Fangemeinde	Fangemeinden	fan community	-	-
7814	die	Fehlentscheidung	Fehlentscheidungen	wrong decision	B2	-
3821	die	Filmmusik	Filmmusiken	film music	A2	-
24370	der	Filz	Filze	felt/miser	-	-
24371	das	Finanzwesen	—	finance/financial system	-	-
24372	der	Fitnessraum	Fitnessräume	gym/fitness room	-	-
24373	der	Forstwirt	Forstwirte	silviculturist	-	-
24374	der	Freitagmorgen	Freitagmorgen	Friday morning	-	-
24375	der	Fremdenverkehr	Fremdenverkehre	tourism	-	-
24376	der	Fruchtsaft	Fruchtsäfte	fruit juice	-	-
24377	der	Frühjahrsputz	—	spring cleaning	-	-
4161	der	Führungsstil	Führungsstile	style of leadership	B2	-
24379	der	Funktionär	Funktionäre	functionary/official	-	-
24380	das	Fürstentum	Fürstentümer	principality	-	-
8553	das	Gästebuch	Gästebücher	guestbook	A1	-
24381	die	Gastlichkeit	—	conviviality/hospitality	-	-
24382	das	Geburtshaus	Geburtshäuser	birth centre/birthing centre	-	-
24383	der	Gewerbepark	Gewerbeparks	business park	-	-
24384	die	Gewichtszunahme	Gewichtszunahmen	weight gain	-	-
24385	der	Gips	Gipse	cast/gypsum/orthopedic cast	-	-
24386	das	Glasfaserkabel	Glasfaserkabel	fibre optic cable	-	-
24387	die	Glashütte	Glashütten	glass factory/glassworks	-	-
24388	das	Grabmal	Grabmale	tombstone	-	-
24389	das	Grillgut	—	barbecue food/grillables/grills	-	-
8563	das	Grundstudium	Grundstudien	foundation studies/basic university studies	C1	-
24390	die	Gülle	—	slurry/swill	-	-
884	das	Hähnchen	Hähnchen	chicken	A1	-
24391	der	Halbleiter	Halbleiter	semiconductor	-	-
24392	der	Hautarzt	Hautärzte	dermatologist	-	-
24393	der	Helikopter	Helikopter	helicopter	-	-
4535	die	Hingabe	—	dedication/devotion	C1	-
24395	das	Hochbeet	Hochbeete	raised bed	-	-
24396	das	Hospital	Hospitäler	hospital	-	-
24397	die	Hügellandschaft	Hügellandschaften	hilly landscape	-	-
24398	das	Idol	Idole	idol	-	-
24399	die	Infusion	Infusionen	infusion	-	-
24400	der	Inkubator	Inkubatoren	business incubator/incubator	-	-
7848	der	Intellektuelle	Intellektuellen	intellectual	B2	adjNoun
4536	die	Intoleranz	Intoleranzen	intolerance	C1	-
24402	die	Intrige	Intrigen	intrigue/plot/scheme	-	-
24403	die	Irritation	Irritationen	irritation	-	-
24404	der	Islamismus	—	Islamism	-	-
8581	die	Juristin	Juristinnen	jurist	A1	-
24405	das	Kaiserreich	Kaiserreiche	empire	-	-
24406	der	Kanon	Kanons	canon	-	-
7855	die	Karriereplanung	Karriereplanungen	career planning	B2	-
24407	das	Kartenspiel	Kartenspiele	card game/deck of cards/pack of cards	-	-
24408	die	Kartierung	Kartierungen	mapping/cartography	-	-
24409	die	Katastrophenhilfe	Katastrophenhilfen	disaster relief	-	-
24410	die	Kehrseite	Kehrseiten	back/downside/flipside	-	-
24411	der	Kiebitz	Kiebitze	green plover/kibitzer/northern lapwing	-	-
24412	das	Kinderfest	Kinderfeste	children's festival	-	-
24413	die	Kindergruppe	Kindergruppen	child group	-	-
24414	das	Kohlekraftwerk	Kohlekraftwerke	coal-fired power station	-	-
24415	die	Konfirmation	Konfirmationen	confirmation	-	-
24416	der	Konstrukteur	Konstrukteure	constructer/constructor/designer	-	-
24417	das	Kontrastmittel	Kontrastmittel	contrast agent/contrast medium	-	-
24418	das	Krebsforschungszentrum	Krebsforschungszentren	cancer research centre	-	-
24419	die	Kreide	Kreiden	Cretaceous/chalk/crayon	-	-
7870	der	Krieger	Krieger	warrior	B2	-
24420	das	Krisengebiet	Krisengebiete	conflict area/trouble area	-	-
24421	der	Kühler	Kühler	cooler/radiator	-	-
24422	der	Kulturbesitz	—	cultural property	-	-
24423	die	Kulturveranstaltung	Kulturveranstaltungen	cultural event	-	-
8603	das	Kunststück	Kunststücke	feat/trick	C1	-
24424	die	Kurzarbeit	Kurzarbeiten	furlough/short-time working	-	-
24425	die	Kurzfassung	Kurzfassungen	abridged version/short version	-	-
