rank	article	word	plural	english	cefr	flags
13028	die	Schwinge	Schwingen	wing	-	-
13029	die	Sechzigerjahre	Sechzigerjahre	the sixties	-	-
13030	die	Seitenlänge	Seitenlängen	side length	-	-
13031	die	Seitenzahl	Seitenzahlen	page number	-	-
4604	das	Selbstbild	Selbstbilder	self-image	C1	-
13033	die	Selbstmedikation	Selbstmedikationen	self medication	-	-
13034	die	Semantik	Semantiken	semantics	-	-
13035	der	Sicherheitsgurt	Sicherheitsgurte	safety belt/seat belt	-	-
13036	der	Siebenschläfer	Siebenschläfer	dormouse/edible dormouse/fat dormouse	-	-
13037	die	Sinnlichkeit	Sinnlichkeiten	sensuality	-	-
13038	die	Sitzheizung	Sitzheizungen	seat heating	-	-
13039	das	Sitzmöbel	Sitzmöbel	seating furniture	-	-
13040	die	Skale	Skalen	scale	-	-
13041	der	Skorpion	Skorpione	scorpion	-	-
7600	das	Snowboard	Snowboards	snowboard	B2	-
13043	der	Softdrink	Softdrinks	soft drink	-	-
13044	die	Solarstromanlage	Solarstromanlagen	solar power system	-	-
13045	der	Solidaritätszuschlag	Solidaritätszuschläge	solidarity surcharge	-	-
13046	der	Songwriter	Songwriter	songwriter	-	-
13047	der	Sonntagmittag	Sonntagmittage	Sunday noon	-	-
13048	die	Sopranistin	Sopranistinnen	soprano	-	-
8766	das	Sorgenkind	Sorgenkinder	problem child	C1	-
13050	die	Spieldauer	Spieldauern	game duration	-	-
13051	das	Spielzimmer	Spielzimmer	playroom	-	-
8767	der	Spielzug	Spielzüge	move/play	C1	-
13053	der	Spin	Spins	spin	-	-
13054	die	Sprachanimation	Sprachanimationen	language animation	-	-
13055	die	Sprachausgabe	—	speech output/voice output	-	-
13056	der	Sprachunterricht	—	language lessons/language teaching	-	-
13057	der	Springer	Springer	jumper/knight/spare	-	-
13058	der	Spritzer	Spritzer	splash/spritzer	-	-
13059	die	Stadtreinigung	Stadtreinigungen	municipal cleaning/waste collection	-	-
13060	der	Stadtspaziergang	Stadtspaziergänge	city walk/city stroll	-	-
13061	der	Standplatz	Standplätze	pitch/parking space	-	-
13062	das	Stechen	Stechen	jump-off/sharp pain/stabbing pain	-	-
13063	das	Steinhaus	Steinhäuser	stone house	-	-
13064	der	Steinmetz	Steinmetze	stonemason	-	weak
13065	die	Stellwand	Stellwände	folding screen	-	-
13066	das	Stoma	Stomata	ostomy/stoma/stomate	-	-
13067	der	Störer	Störer	troublemaker/jammer	-	-
13068	das	Strandhotel	Strandhotels	beach hotel	-	-
13069	der	Streicher	Streicher	string player	-	-
3206	das	Streichholz	Streichhölzer	Congreve match/lighting stick/match	B1	-
13071	die	Streiterei	Streitereien	argument/quarrel	-	-
13072	der	Streitpunkt	Streitpunkte	contentious point	-	-
13073	der	Stromanschluss	Stromanschlüsse	electrical connection	-	-
13074	der	Stromer	Stromer	electric car (slang)/tramp	-	-
13075	der	Stromverbraucher	Stromverbraucher	electricity consumer	-	-
13076	der	Stromversorger	Stromversorger	electricity supplier	-	-
13077	die	Strukturreform	Strukturreformen	structural reform	-	-
13078	die	Südsee	—	South Seas	-	-
13079	das	Sujet	Sujets	subject	-	-
13080	der	Sünder	Sünder	sinner	-	-
3658	das	Surfbrett	Surfbretter	surfboard	A2	-
13082	der	Swing	Swings	swing (music/sport)	-	-
13083	die	Symmetrie	Symmetrien	symmetry	-	-
13084	das	Tableau	Tableaus	tableau/board	-	-
13085	das	Tagesprogramm	Tagesprogramme	daily program/day's program	-	-
13086	die	Tagestour	Tagestouren	day tour	-	-
13087	der	Taler	Taler	thaler	-	-
13088	die	Tarifvertragspartei	Tarifvertragsparteien	party to a collective bargaining agreement	-	-
13089	der	Tauchgang	Tauchgänge	dive	-	-
13090	die	Teilzeitarbeit	Teilzeitarbeiten	part-time job/part-time work	-	-
13091	das	Telefoninterview	Telefoninterviews	telephone interview	-	-
13092	die	Temperaturschwankung	Temperaturschwankungen	temperature fluctuation	-	-
13093	der	Temperaturunterschied	Temperaturunterschiede	temperature difference	-	-
13094	der	Tetanus	—	tetanus	-	-
13095	das	Textverarbeitungsprogramm	Textverarbeitungsprogramme	word processing program/word processor	-	-
13096	das	Thermalbad	Thermalbäder	thermal bath/thermal spa	-	-
13097	der	Tiefbau	Tiefbauten	civil engineering/underground construction	-	-
13098	der	Tierfreund	Tierfreunde	animal lover	-	-
13099	das	Tipi	Tipis	teepee/tepee/tipi	-	-
13100	das	Toilettenpapier	Toilettenpapiere	loo paper/toilet paper	-	-
13101	das	Trainingsgerät	Trainingsgeräte	training device	-	-
13102	die	Transkription	Transkriptionen	transcription	-	-
13103	die	Transportkosten	Transportkosten	transport costs/shipping costs	-	-
13104	die	Trisomie	Trisomien	trisomy	-	-
13105	der	Trockenbau	Trockenbauten	drywall construction	-	-
13106	die	Tube	Tuben	tube	-	-
13107	die	Typografie	Typografien	typography	-	-
13108	das	Überbleibsel	Überbleibsel	remnant	-	-
13109	die	Überkapazität	Überkapazitäten	excess capacity	-	-
4605	die	Überzahl	—	majority/superior number	C1	-
13111	die	Übungsaufgabe	Übungsaufgaben	exercise	-	-
13112	der	Uhu	Uhus	eagle-owl/glue	-	-
13113	die	Umluft	—	circulating air/recirculated air/secondary air	-	-
13114	die	Umsicht	—	circumspection	-	-
3208	die	Umweltzerstörung	Umweltzerstörungen	ecocide	B1	-
13116	die	Unfallverhütungsvorschrift	Unfallverhütungsvorschriften	accident prevention regulation	-	-
4606	die	Ungeduld	—	impatience	C1	-
13118	die	Ungereimtheit	Ungereimtheiten	inconsistency	-	-
13119	der	Unionsbürger	Unionsbürger	Union citizen	-	-
13120	der	Unkostenbeitrag	Unkostenbeiträge	contribution toward expenses	-	-
13121	das	Unterholz	Unterhölzer	brushwood/undergrowth	-	-
13122	das	Unterscheidungsmerkmal	Unterscheidungsmerkmale	distinctive feature/distinguishing feature	-	-
13123	die	Unterstellung	Unterstellungen	insinuation/subordination	-	-
13124	das	Untersuchungsverfahren	Untersuchungsverfahren	examination procedure	-	-
13125	die	Urbanistik	—	urban studies	-	-
13126	der	Urknall	—	Big Bang	-	-
13127	die	Urlaubsfoto	Urlaubsfotos	vacation photo/holiday photo	-	-
13128	das	Urlaubsgeld	Urlaubsgelder	holiday pay	-	-
8768	die	Verachtung	—	contempt	C1	-
13130	die	Verbeamtung	Verbeamtungen	obtaining a civil service position	-	-
13131	das	Verbrauchsdatum	Verbrauchsdaten	use-by date	-	-
13132	der	Verdauungstrakt	Verdauungstrakte	digestive system	-	-
13133	die	Verdickung	Verdickungen	thickening	-	-
13134	die	Vereidigung	Vereidigungen	swearing-in	-	-
13135	der	Vereinsvorstand	Vereinsvorstände	association board of directors	-	-
13136	das	Verfallsdatum	Verfallsdaten	expiration date/expiry date	-	-
13137	die	Verformung	Verformungen	deformation/displacement	-	-
13138	die	Vergänglichkeit	—	transience/impermanence	-	-
13139	der	Verhandlungstag	Verhandlungstage	day of proceedings/hearing day	-	-
13140	das	Verkaufsgespräch	Verkaufsgespräche	sales talk	-	-
13141	die	Verkehrserziehung	—	road safety training/traffic instruction	-	-
13142	der	Verkehrsfluss	—	traffic flow	-	-
13143	die	Verkehrsregel	Verkehrsregeln	traffic rule	-	-
7601	das	Verkehrsschild	Verkehrsschilder	road sign/traffic sign	B2	-
13145	das	Verletzungsrisiko	Verletzungsrisikos	risk of injury	-	-
13146	die	Verlobung	Verlobungen	engagement/espousal	-	-
13147	der	Verpackungsmüll	—	packaging waste	-	-
13148	die	Verschnaufpause	Verschnaufpausen	breather	-	-
13149	die	Versenkung	Versenkungen	immersion/lowering/scuttling	-	-
13150	der	Versicherungskonzern	Versicherungskonzerne	insurance group/insurance corporation	-	-
13151	der	Vertriebsleiter	Vertriebsleiter	sales manager/head of sales	-	-
13152	die	Verwaltungsreform	Verwaltungsreformen	administration reform	-	-
13153	die	Verwechslungsgefahr	—	risk of confusion	-	-
13154	die	Verweisung	Verweisungen	referral/reference	-	-
13155	die	Veterinärmedizin	—	veterinary medicine	-	-
13156	das	Vlies	Vliese	fleece/non-woven fabric/nonwoven	-	-
13157	die	Volkskunst	—	folk art	-	-
13158	die	Vollbeschäftigung	Vollbeschäftigungen	full employment	-	-
13159	der	Vollmond	Vollmonde	full moon	-	-
13160	die	Vollpension	—	full board/full-board	-	-
13161	das	Vorland	—	foreland/foothills	-	-
13162	der	Vorraum	Vorräume	antechamber/anteroom/lobby	-	-
7602	der	Vulkanausbruch	Vulkanausbrüche	volcanic eruption	B2	-
13164	die	Wählerschaft	Wählerschaften	electorate	-	-
13165	das	Wahlplakat	Wahlplakate	election poster	-	-
8769	der	Wahn	Wahne	delusion	C1	-
13167	das	Waisenhaus	Waisenhäuser	orphanage/orphanry	-	-
13168	die	Waldwirtschaft	Waldwirtschaften	forestry/forest management	-	-
13169	die	Walke	Walken	fulling/fulling machine	-	-
13170	die	Walze	Walzen	cylinder/road roller	-	-
13171	die	Wanderschaft	Wanderschaften	travels/years of travel	-	-
13172	die	Warnweste	Warnwesten	high visibility vest/reflective vest/safety vest	-	-
13173	die	Warze	Warzen	wart	-	-
13174	der	Wasserkreislauf	Wasserkreisläufe	water cycle/hydrological cycle	-	-
13175	die	Wasserpflanze	Wasserpflanzen	aquatic plant	-	-
13176	der	Wasserspiegel	Wasserspiegel	water surface	-	-
13177	die	Wattwanderung	Wattwanderungen	mud-flats hike	-	-
13178	der	Weblog	Weblogs	weblog	-	-
13179	die	Wechselausstellung	Wechselausstellungen	temporary exhibition	-	-
13180	der	Wechselrichter	Wechselrichter	inverter	-	-
13181	die	Weihnachtskarte	Weihnachtskarten	Christmas card	-	-
13182	der	Weinanbau	—	grape cultivation	-	-
13183	die	Weltsicht	Weltsichten	worldview	-	-
13184	der	Weltverband	Weltverbände	international association/world association/world federation	-	-
13185	das	Werd	Werde	river island	-	-
13186	die	Wertsteigerung	Wertsteigerungen	increase in value	-	-
13187	der	Wickel	Wickel	compress/curler/dressing	-	-
4607	der	Wickeltisch	Wickeltische	changing table	C1	-
13189	das	Widget	Widgets	widget	-	-
13190	der	Wintervogel	Wintervögel	winter bird	-	-
13191	das	Wirtschaftsmagazin	Wirtschaftsmagazine	business magazine/economics magazine	-	-
13192	der	Wissenschaftsbereich	Wissenschaftsbereiche	field of science/research area	-	-
13193	der	Wodka	Wodkas	vodka	-	-
13194	der	Wohnungseinbruch	Wohnungseinbrüche	residential burglary	-	-
13195	die	Xbox	—	Xbox	-	-
13196	der	Yen	Yen	yen	-	-
13197	die	Zahlungsaufforderung	Zahlungsaufforderungen	payment request/demand for payment	-	-
13198	die	Zehntausend	Zehntausenden	ten thousand	-	-
13199	die	Zeitzeugin	Zeitzeuginnen	contemporary witness/eyewitness (female)	-	-
13200	der	Zigeuner	Zigeuner	Gypsy/Romani person (offensive term)	-	-
13201	die	Zuführung	Zuführungen	supply/feeding	-	-
3660	die	Zugverbindung	Zugverbindungen	rail connection	A2	-
13203	der	Zugzwang	—	zugzwang	-	-
13204	die	Zuwachsrate	Zuwachsraten	growth rate	-	-
13205	die	Zuwiderhandlung	Zuwiderhandlungen	infringement/violation	-	-
13206	der	Zwischenruf	Zwischenrufe	interjection/heckling call	-	-
13207	das	Abendblatt	Abendblätter	daily evening paper/evening paper	-	-
13208	der	Abhang	Abhänge	slope/hillside	-	-
13209	das	Abhören	—	bugging/interception/wiretapping	-	-
13210	der	Abkömmling	Abkömmlinge	derivative/descendant	-	-
13211	die	Ablöse	Ablösen	one-off payment/replacement/transfer fee	-	-
13212	die	Abschiebehaft	—	custody pending deportation	-	-
13213	der	Absteiger	Absteiger	demoted man/relegated athlete/relegated team	-	-
13214	das	Acrylamid	Acrylamide	acrylamide	-	-
13215	das	Additiv	Additive	additive	-	-
13216	das	Adoptiveltern	Adoptiveltern	adoptive parents	-	-
13217	der	Afghane	Afghanen	Afghan	-	weak
13218	der	Aktienindex	Aktienindexe	stock market index	-	-
13219	der	Aktionismus	Aktionismen	actionism/action for action's sake	-	-
13220	die	Algebra	Algebren	algebra	-	-
13221	die	Amerikanistik	—	American Studies	-	-
13222	der	Ami	Amis	American/Yank (colloquial)	-	-
13223	das	Amphetamin	Amphetamine	amphetamine	-	-
13224	die	Amplitude	Amplituden	amplitude	-	-
7603	der	Amtsinhaber	Amtsinhaber	incumbent/officeholder	B2	-
13226	der	Amtsleiter	Amtsleiter	head of office/office manager	-	-
13227	die	Analysemethode	Analysemethoden	analysis method	-	-
13228	der	Anarchist	Anarchisten	anarchist	-	weak
13229	der	Anflug	Anflüge	approach/touch	-	-
