rank	article	word	plural	english	cefr	flags
12137	der	Halm	Halme	culm/stalk	-	-
12138	das	Halteverbot	Halteverbote	clearway/no standing at any time/stopping restriction	-	-
12139	die	Handchirurgie	—	hand surgery	-	-
12140	das	Handelsgesetzbuch	Handelsgesetzbücher	Commercial Code	-	-
12141	der	Handelsplatz	Handelsplätze	trading centre/marketplace	-	-
12142	die	Handhabe	Handhaben	means/leverage	-	-
12143	der	Handzettel	Handzettel	flyer/handout	-	-
12144	der	Harn	Harne	urine	-	-
12145	die	Hausärztin	Hausärztinnen	family doctor (f.)/GP (f.)	-	-
12146	die	Hautpflege	—	skin care	-	-
12147	der	Heilungsprozess	Heilungsprozesse	healing process	-	-
12148	der	Heimbewohner	Heimbewohner	care home resident	-	-
8742	der	Heißluftballon	Heißluftballons	hot-air balloon	C1	-
12150	der	Herpes	Herpetes	herpes	-	-
12151	der	Herzschrittmacher	Herzschrittmacher	pacemaker	-	-
12152	die	Hilfsaktion	Hilfsaktionen	relief action	-	-
12153	die	Hinterbliebenenrente	Hinterbliebenenrenten	survivors' pension	-	-
12154	die	Hinwendung	Hinwendungen	turning toward	-	-
12155	das	Hoheitsgebiet	Hoheitsgebiete	territory	-	-
12156	der	Höhenzug	Höhenzüge	mountain range/range of hills	-	-
12157	die	Hornisse	Hornissen	hornet	-	-
12158	die	Hotelbar	Hotelbars	hotel bar	-	-
12159	der	Humanismus	Humanismen	humanism	-	-
12160	die	Hypothek	Hypotheken	mortgage	-	-
12161	die	Identifikationsnummer	Identifikationsnummern	identification number/identifying number	-	-
12162	die	Illustratorin	Illustratorinnen	illustrator	-	-
12163	die	Induktion	Induktionen	electromagnetic induction/induction/mathematical induction	-	-
12164	der	Infizierte	Infizierten	infected person	-	adjNoun
7582	die	Innenarchitektur	Innenarchitekturen	interior architecture/interior design	B2	-
12166	der	Inserent	Inserenten	advertiser	-	weak
12167	das	Interessengebiet	Interessengebiete	area of interest	-	-
12168	der	Internetdienst	Internetdienste	Internet service	-	-
12169	die	Invalidität	Invaliditäten	disability/invalidity	-	-
12170	die	Irreführung	Irreführungen	misleading/deception	-	-
12171	das	Isotop	Isotope	isotope	-	-
12172	der	Jackpot	Jackpots	jackpot/stake	-	-
12173	die	Jahresgebühr	Jahresgebühren	annual fee	-	-
12174	der	Jahresüberschuss	Jahresüberschüsse	net income for the year	-	-
12175	der	Jemand	Jemande	somebody	-	-
12176	das	Joch	Joche	acre/ridge/yoke	-	-
12177	der	Jogger	Jogger	jogger	-	-
12178	das	Kaleidoskop	Kaleidoskope	kaleidoscope	-	-
12179	das	Kammerorchester	Kammerorchester	chamber orchestra	-	-
3196	der	Kassierer	Kassierer	cashier	B1	-
12181	das	Katasteramt	Katasterämter	cadastral office	-	-
12182	die	Kegelbahn	Kegelbahnen	skittle alley	-	-
12183	der	Kelch	Kelche	goblet	-	-
12184	der	Kerle	Kerle	blokes/guys	-	-
12185	die	Kettensäge	Kettensägen	chainsaw	-	-
12186	das	Kinderauge	Kinderaugen	child's eye	-	-
12187	die	Kinderkrankheit	Kinderkrankheiten	children's disease/children's illness/paediatric disease	-	-
12188	das	Kinderlied	Kinderlieder	nursery rhyme	-	-
12189	der	Kirchenraum	Kirchenräume	church interior/church space	-	-
12190	der	Kit	Kits	kit	-	-
12191	der	Kleinbuchstabe	Kleinbuchstaben	minuscule/small letter	-	weak
12192	das	Kleingeld	—	change	-	-
12193	die	Klimaveränderung	Klimaveränderungen	climate change	-	-
12194	der	Klon	Klone	clone	-	-
12195	der	Knackpunkt	Knackpunkte	crux	-	-
12196	der	Knappe	Knappen	squire	-	weak
12197	der	Kobold	Kobolde	kobold/sprite	-	-
12198	die	Koexistenz	—	coexistence	-	-
12199	das	Kohlenmonoxid	Kohlenmonoxide	carbon monoxide	-	-
12200	die	Kohorte	Kohorten	cohort	-	-
4596	der	Kolonialismus	—	colonialism	C1	-
12202	das	Kompendium	Kompendien	compendium	-	-
7583	die	Komponistin	Komponistinnen	composer (female)	B2	-
12204	das	Konservierungsmittel	Konservierungsmittel	preservative	-	-
7584	die	Konsumentin	Konsumentinnen	consumer (female)	B2	-
12206	die	Kontrollstelle	Kontrollstellen	checkpoint/control point	-	-
12207	die	Kopfverletzung	Kopfverletzungen	head injury	-	-
12208	das	Kopfzerbrechen	—	headache	-	-
12209	der	Körperbau	—	physique	-	-
12210	der	Körperkontakt	Körperkontakte	body contact	-	-
12211	die	Körperstelle	Körperstellen	part of the body	-	-
12212	der	Kraftakt	Kraftakte	feat of strength	-	-
12213	das	Krankenbett	Krankenbetten	hospital bed/sickbed	-	-
12214	der	Krankenversicherte	Krankenversicherten	health-insurance holder	-	adjNoun
12215	das	Krankheitssymptom	Krankheitssymptome	disease symptom	-	-
12216	der	Kreuzweg	Kreuzwege	Way of the Cross	-	-
12217	der	Kronprinz	Kronprinzen	crown prince	-	weak
12218	das	Küchenpapier	Küchenpapiere	kitchen towel/paper towel	-	-
12219	das	Kulturleben	—	cultural life	-	-
12220	das	Kunstleder	Kunstleder	artificial leather	-	-
12221	die	Kurseinheit	Kurseinheiten	course unit	-	-
12222	der	Kursverlust	Kursverluste	price loss/loss in value	-	-
12223	der	Kurzschluss	Kurzschlüsse	short circuit	-	-
12224	die	Laboruntersuchung	Laboruntersuchungen	lab analysis	-	-
12225	der	Lagerplatz	Lagerplätze	storage area	-	-
12226	das	Landen	—	landing	-	-
12227	die	Länderei	Ländereien	properties	-	-
12228	das	Landesarchiv	Landesarchive	state archive	-	-
12229	der	Landeshaushalt	Landeshaushalte	state budget	-	-
12230	die	Landesliga	Landesligen	regional league/state league	-	-
12231	der	Landweg	Landwege	overland route	-	-
12232	der	Laudator	Laudatoren	laudator	-	-
7585	die	Laus	Läuse	louse	B2	-
12234	die	Lawine	Lawinen	avalanche/landslide	-	-
12235	der	Lebensabend	Lebensabende	old age/later years	-	-
12236	die	Lebenskraft	Lebenskräfte	life force	-	-
12237	der	Lebensmittelhandel	Lebensmittelhandel	grocery trade	-	-
12238	der	Lebensmut	—	courage to face life/zest for life	-	-
12239	die	Lebensperspektive	Lebensperspektiven	life perspective	-	-
12240	die	Legasthenie	—	dyslexia	-	-
12241	der	Lehm	Lehme	loam	-	-
12242	die	Lehranstalt	Lehranstalten	apprenticeship asylum	-	-
12243	der	Leipziger	Leipziger	person from Leipzig	-	-
12244	die	Leistungsbeschreibung	Leistungsbeschreibungen	statement of work	-	-
12245	der	Leistungssportler	Leistungssportler	competitive athlete	-	-
12246	die	Leitplanke	Leitplanken	crash barrier/guardrail	-	-
12247	der	Lenkungsausschuss	Lenkungsausschüsse	steering committee	-	-
12248	die	Lesart	Lesarten	reading/interpretation	-	-
12249	die	Leuchtdiode	Leuchtdioden	light emitting diode	-	-
12250	der	Liebende	Liebenden	lover	-	adjNoun
12251	der	Liquid	Liquide	liquid/liquid consonant	-	-
12252	der	Literaturhinweis	Literaturhinweise	literature reference/bibliographic reference	-	-
8637	der	Loft	Lofts	loft	A1	-
7586	das	Lösegeld	Lösegelder	ransom	B2	-
12255	der	Löwenanteil	Löwenanteile	lion's share	-	-
12256	der	Luftkurort	Luftkurorte	climatic health resort/health resort	-	-
12257	der	Magier	Magier	magician	-	-
12258	der	Mailserver	Mailserver	mail server	-	-
12259	das	Marktpotenzial	Marktpotenziale	market potential	-	-
12260	die	Massenproduktion	Massenproduktionen	mass production	-	-
12261	die	Massentierhaltung	Massentierhaltungen	factory farming	-	-
12262	die	Materialwirtschaft	—	materials management	-	-
12263	die	Meeresforschung	Meeresforschungen	marine research	-	-
12264	die	Meeresschildkröte	Meeresschildkröten	sea turtle/tortoise	-	-
12265	das	Meinungsbild	Meinungsbilder	opinion poll/snapshot of opinion	-	-
12266	das	Meldewesen	—	reporting system	-	-
12267	die	Messestadt	Messestädte	trade fair city	-	-
12268	die	Messlatte	Messlatten	measuring stick/benchmark	-	-
12269	der	Metal	—	metal	-	-
12270	das	Metier	Metiers	profession	-	-
897	der	Mexikaner	Mexikaner	Mexican	A1	-
12272	die	Mikrobe	Mikroben	microbe	-	-
12273	der	Mikrometer	Mikrometer	micrometer/micrometre	-	-
12274	der	Milchzahn	Milchzähne	baby tooth/deciduous tooth/milk tooth	-	-
12275	der	Mitautor	Mitautoren	co-author	-	-
12276	der	Mitherausgeber	Mitherausgeber	co-editor	-	-
12277	der	Mobilfunktarif	Mobilfunktarife	mobile phone plan/mobile tariff	-	-
12278	die	Molkerei	Molkereien	dairy	-	-
12279	die	Monographie	Monographien	monograph/treatise	-	-
12280	das	Morden	—	murdering/killing	-	-
12281	der	Müllsack	Müllsäcke	garbage bag	-	-
12282	die	Mumie	Mumien	mummy	-	-
3512	der	Musikstil	Musikstile	music style	A2	-
12284	die	Musikwiedergabe	Musikwiedergaben	music playback	-	-
12285	der	Muskelkater	Muskelkater	aching, sore muscles/muscle ache/muscle fever	-	-
12286	die	Muße	—	leisure	-	-
12287	der	Mutterkonzern	Mutterkonzerne	parent company	-	-
12288	der	Muttermund	—	cervical os/cervix	-	-
12289	der	Nachbarstaat	Nachbarstaaten	neighbouring state	-	-
12290	die	Nachforschung	Nachforschungen	inquiry	-	-
7587	der	Nachmieter	Nachmieter	next tenant/new tenant	B2	-
12292	die	Nachnutzung	Nachnutzungen	subsequent use/reuse	-	-
12293	das	Nadelholz	Nadelhölzer	softwood/coniferous wood	-	-
12294	die	Nahrungsmittelallergie	Nahrungsmittelallergien	food allergy	-	-
12295	die	Nationalhymne	Nationalhymnen	national anthem	-	-
12296	die	Nebenstraße	Nebenstraßen	side street	-	-
12297	die	Neubauwohnung	Neubauwohnungen	new-build apartment	-	-
12298	das	Neutrino	Neutrinos	neutrino	-	-
12299	die	Normalisierung	Normalisierungen	normalisation	-	-
12300	der	Notfallplan	Notfallpläne	emergency plan	-	-
12301	die	Nummerierung	Nummerierungen	numbering	-	-
12302	der	Nutzungsart	Nutzungsarten	type of use	-	-
3649	die	Oberärztin	Oberärztinnen	senior physician (female)	A2	-
12304	der	Onlinedienst	Onlinedienste	online service	-	-
12305	der	Oppositionelle	Oppositionellen	oppositionist	-	adjNoun
12306	die	Orchestermusik	Orchestermusiken	orchestra music	-	-
12307	die	Organisatorin	Organisatorinnen	organiser (female)	-	-
12308	der	Orkan	Orkane	hurricane/hurricane-force winds	-	-
12309	der	Ornithologe	Ornithologen	ornithologist	-	weak
12310	die	Orthese	Orthesen	orthosis/orthotic	-	-
12311	die	Öse	Ösen	cringle/eye/eyelet	-	-
12312	das	Par	Pars	par	-	-
7588	der	Parteivorsitzende	Parteivorsitzenden	party chairman	B2	adjNoun
12314	das	Passbild	Passbilder	passport photo	-	-
12315	der	Patzer	Patzer	blunder/gaffe	-	-
12316	das	Pedal	Pedale	pedal/pedal keyboard	-	-
12317	die	Pelletheizung	Pelletheizungen	pellet heating	-	-
1694	das	Perfekt	Perfekte	perfect	A1	-
12319	die	Personalberatung	Personalberatungen	personnel consulting/HR consulting	-	-
12320	die	Pfandflasche	Pfandflaschen	deposit bottle/returnable bottle	-	-
12321	das	Pflichtenheft	Pflichtenhefte	functional specification/requirement specification/statement of work	-	-
12322	das	Photon	Photonen	photon	-	-
12323	die	Physiologie	—	physiology	-	-
12324	die	Pilzinfektion	Pilzinfektionen	fungal infection	-	-
8743	das	Placebo	Placebos	placebo	C1	-
12326	der	Platzhalter	Platzhalter	placeholder/wildcard	-	-
12327	der	Plausch	Plausche	chat/natter	-	-
12328	die	Plazenta	Plazentas	placenta	-	-
12329	der	Plot	Plots	plot	-	-
12330	die	Pneumologie	—	pneumology	-	-
12331	die	Pointe	Pointen	punch line/punchline	-	-
12332	die	Polizeiarbeit	Polizeiarbeiten	police work	-	-
12333	der	Pollenflug	Pollenflüge	pollen count/airborne pollen	-	-
1697	das	Polnisch	—	Polish	A1	-
12335	das	Polstermöbel	Polstermöbel	upholstered furniture	-	-
12336	das	Postamt	Postämter	post office	-	-
12337	der	Pott	Pötte	jug/pot/tub	-	-
12338	die	PR	—	PR	-	-
12339	die	Präfektur	Präfekturen	prefecture	-	-
12340	die	Präzisierung	Präzisierungen	specification/refinement	-	-
12341	der	Primat	Primaten	primate	-	weak
12342	das	Privatvermögen	Privatvermögen	assets	-	-
12343	das	Produktionsmittel	Produktionsmittel	means of production	-	-
12344	der	Proviant	Proviante	provisions for the road	-	-
12345	der	Putsch	Putsche	coup d'état/putsch	-	-
12346	die	Putzfrau	Putzfrauen	cleaner/cleaning lady	-	-
12347	das	Qualifying	Qualifyings	qualifying	-	-
12348	das	Qualitativ	Qualitative	qualitative aspect	-	-
12349	die	Qualitätsverbesserung	Qualitätsverbesserungen	quality improvement	-	-
12350	die	Quellenangabe	Quellenangaben	source reference/citation	-	-
12351	das	Quorum	Quoren	quorum	-	-
12352	der	Quotient	Quotienten	quotient/ratio	-	weak
12353	die	Raffinerie	Raffinerien	refinery	-	-
12354	die	Raffinesse	Raffinessen	sophistication/refinement	-	-
12355	die	Randgruppe	Randgruppen	fringe group	-	-
12356	die	Ratifizierung	Ratifizierungen	ratification	-	-
12357	die	Raute	Rauten	lozenge/rhomb/rhombus	-	-
12358	der	Recruiter	Recruiter	recruiter	-	-
12359	der	Reformationstag	Reformationstage	Reformation Day	-	-
12360	die	Rehaklinik	Rehakliniken	rehab clinic/rehabilitation clinic	-	-
12361	der	Reiseantritt	Reiseantritte	start of a journey	-	-
3198	die	Reiseplanung	Reiseplanungen	travel planning	B1	-
12363	der	Rekordwert	Rekordwerte	record value	-	-
12364	das	Rektorat	Rektorate	rectorate	-	-
12365	das	Remake	Remakes	remake	-	-
12366	der	Rettungssanitäter	Rettungssanitäter	ambulance officer/paramedic	-	-
12367	der	Riemen	Riemen	oar/strap	-	-
12368	die	Rippe	Rippen	rib	-	-
12369	das	Roaming	—	roaming	-	-
12370	die	Römerzeit	Römerzeiten	Roman period/Roman times	-	-
12371	die	Routineuntersuchung	Routineuntersuchungen	routine check/routine check-up/routine examination	-	-
12372	die	Ruhestätte	Ruhestätten	resting place	-	-
12373	die	Savanne	Savannen	savanna/savannah	-	-
12374	das	Schachspiel	Schachspiele	chess	-	-
12375	der	Schaltschrank	Schaltschränke	switch cabinet/control cabinet	-	-
12376	der	Scheiß	—	nonsense/excrement (vulgar)	-	-
12377	der	Schenkel	Schenkel	drumsticks/thigh	-	-
4201	die	Schichtarbeit	Schichtarbeiten	shift work	B2	-
12379	der	Schichtdienst	Schichtdienste	shift work	-	-
12380	der	Schlichter	Schlichter	mediator	-	-
12381	der	Schlossberg	Schlossberge	castle hill	-	-
12382	die	Schmalspurbahn	Schmalspurbahnen	narrow gauge railroad/narrow gauge railway	-	-
12383	die	Schmetterlingsart	Schmetterlingsarten	butterfly species	-	-
12384	das	Schnarchen	—	snoring	-	-
12385	die	Schneedecke	Schneedecken	snow cover/snow layer/snow mantle	-	-
8744	der	Schnuller	Schnuller	pacifier/dummy/soother	C1	-
4203	der	Schrebergarten	Schrebergärten	allotment garden	B2	-
12388	der	Schulpsychologe	Schulpsychologen	school psychologist	-	weak
12389	die	Schwächung	Schwächungen	weakening	-	-
12390	die	Schwerelosigkeit	Schwerelosigkeiten	weightlessness	-	-
12391	der	Seehafen	Seehäfen	seaport	-	-
12392	die	Seenot	—	distress at sea/maritime distress	-	-
12393	der	Seminarteilnehmer	Seminarteilnehmer	seminar participant	-	-
12394	die	Sicherheitsfrage	Sicherheitsfragen	security question	-	-
12395	der	Siebdruck	Siebdrucke	screen-printing	-	-
1698	der	Singular	Singulare	singular	A1	-
12397	der	Skipper	Skipper	captain/skipper	-	-
12398	der	Slalom	Slaloms	slalom	-	-
1700	die	Solistin	Solistinnen	soloist (female)	A1	-
12400	die	Sonderanfertigung	Sonderanfertigungen	custom-made product/custom design	-	-
12401	die	Sonnenstrahlung	—	solar radiation	-	-
12402	der	Soul	—	soul/soul music	-	-
12403	der	Sozialist	Sozialisten	socialist	-	weak
12404	die	Spätfolge	Spätfolgen	late consequence	-	-
12405	das	Spätmittelalter	—	Late Middle Ages	-	-
12407	das	Sperrgebiet	Sperrgebiete	restricted area	-	-
12408	der	Spielbeginn	—	start of the game	-	-
12409	der	Spielbereich	Spielbereiche	game area	-	-
12410	der	Spielmannszug	Spielmannszüge	marching band	-	-
12411	der	Spitzensportler	Spitzensportler	top athlete	-	-
8746	die	Sprachlosigkeit	—	speechlessness	C1	-
3650	die	Sprachwissenschaft	Sprachwissenschaften	linguistics	A2	-
12414	die	Sprosse	Sprossen	rung/sprout	-	-
12415	die	Spyware	Spywares	spyware	-	-
12416	die	Staatsverschuldung	Staatsverschuldungen	government debt/public debt	-	-
12417	das	Starkregenereignis	Starkregenereignisse	heavy rain event	-	-
12418	der	Statistiker	Statistiker	statistician	-	-
12419	die	Sterbeurkunde	Sterbeurkunden	death certificate	-	-
12420	die	Steuerpflicht	Steuerpflichten	tax liability	-	-
12421	die	Stochastik	—	stochastics	-	-
12422	die	Strafbarkeit	Strafbarkeiten	criminal liability/punishability	-	-
12423	der	Strafzoll	Strafzölle	penalty duty/punitive tariff	-	-
12424	der	Stratege	Strategen	strategist	-	weak
12425	das	Strategiespiel	Strategiespiele	strategy game	-	-
7589	der	Strauß	Sträuße	bouquet/ostrich	B2	-
12427	der	Stresstest	Stresstests	stress testing	-	-
12428	der	Stromkunde	Stromkunden	electricity customer	-	weak
12429	die	Stromquelle	Stromquellen	current source	-	-
8747	das	Studentenleben	—	student life	C1	-
12431	der	Stunt	Stunts	stunt	-	-
12432	die	Stute	Stuten	mare	-	-
12433	der	Stuten	Stuten	sweet bread	-	-
12434	der	Sumpf	Sümpfe	marsh/morass/swamp	-	-
12435	das	Süßwasser	Süßwasser	fresh water/freshwater/soft water	-	-
12436	die	Tabellenspitze	Tabellenspitzen	top of the table	-	-
8748	die	Tarnung	Tarnungen	camouflage/cover	C1	-
12438	der	Tätigkeitsschwerpunkt	Tätigkeitsschwerpunkte	focus of activity	-	-
12439	die	Tätowierung	Tätowierungen	tattoo	-	-
12440	die	Teilnehmerliste	Teilnehmerlisten	attendee listing/list of attendees/list of participants	-	-
12441	der	Telefonanruf	Telefonanrufe	phone call/telephone call	-	-
12442	der	Telefonanschluss	Telefonanschlüsse	telephone connection	-	-
12443	die	Telefonseelsorge	—	telephone counseling/telephone helpline	-	-
12444	das	Terabyte	Terabyte	terabyte	-	-
12445	der	Terminplan	Terminpläne	timetable	-	-
8749	die	Testperson	Testpersonen	subject/test person	C1	-
12447	das	Textil	—	textile	-	-
12448	die	Therapiemaßnahme	Therapiemaßnahmen	therapeutic measure	-	-
12449	der	Thunfisch	Thunfische	tuna/tuna fish/tunny	-	-
12450	das	Tiefland	Tiefländer	lowland	-	-
12451	die	Tierseuche	Tierseuchen	epizootic/epizootic disease	-	-
12452	der	Tischkicker	Tischkicker	foosball/table football/table soccer	-	-
12453	das	Trainerteam	Trainerteams	coach team	-	-
12454	das	Treppchen	Treppchen	podium	-	-
12455	der	Trüffel	Trüffel	truffle	-	-
12456	der	Trumpf	Trümpfe	trump card	-	-
12457	das	Tumorgewebe	Tumorgewebe	tumor tissue	-	-
12458	der	Tümpel	Tümpel	pond/pool	-	-
12459	die	Übersee	—	overseas	-	-
12460	das	Uhrwerk	Uhrwerke	clockwork	-	-
12461	die	Ukulele	Ukulelen	uke/ukelele/ukulele	-	-
12462	die	Umbuchung	Umbuchungen	change in reservation/rescheduling	-	-
12463	das	Umgebungsgeräusch	Umgebungsgeräusche	ambient noise	-	-
12464	das	Unbehagen	—	discomfort/discontent	-	-
8750	das	Unfallrisiko	Unfallrisikos	accident risk	C1	-
12466	der	Unfug	—	horseplay/mischief/nonsense	-	-
12467	das	Uniklinikum	Uniklinika	university hospital	-	-
12468	die	Unmöglichkeit	Unmöglichkeiten	impossibility	-	-
12469	der	Unterdruck	Unterdrücke	depression/low pressure/negative pressure	-	-
12470	das	Unwohlsein	—	indisposition/malaise/sickness	-	-
12471	das	Ursprungsland	Ursprungsländer	country of origin	-	-
12472	die	Vakanz	Vakanzen	vacancy	-	-
12473	der	Vektor	Vektoren	vector	-	-
12474	das	Verbundgebiet	Verbundgebiete	network area/integrated area	-	-
12475	das	Verdeck	Verdecke	soft top/convertible top	-	-
12476	der	Vereinsvorsitzende	Vereinsvorsitzenden	association chairman	-	adjNoun
12477	die	Verfassungsänderung	Verfassungsänderungen	constitutional amendment	-	-
12478	die	Verfassungsbeschwerde	Verfassungsbeschwerden	constitutional complaint	-	-
12479	der	Verfechter	Verfechter	advocate/champion	-	-
12480	der	Verkaufsstand	Verkaufsstände	sales booth/sales stall	-	-
12481	die	Verkehrsbelastung	Verkehrsbelastungen	traffic load/traffic burden	-	-
12482	die	Verkehrslage	Verkehrslagen	traffic situation	-	-
12483	das	Versandhaus	Versandhäuser	mail-order company	-	-
12484	die	Versorgungsleitung	Versorgungsleitungen	supply line	-	-
7590	die	Vertrautheit	—	familiarity	B2	-
12486	die	Vesper	Vespern	vespers	-	-
12487	das	Violett	—	purple/violet	-	-
12488	der	Visionär	Visionäre	visionary	-	-
12489	das	Vordach	Vordächer	canopy/porch roof	-	-
7591	die	Vorwarnung	Vorwarnungen	warning	B2	-
12491	der	Waldbaum	Waldbäume	forest tree	-	-
12492	der	Wanderurlaub	Wanderurlaube	hiking vacation	-	-
12493	die	Wandfarbe	Wandfarben	wall paint	-	-
12494	der	Warenverkehr	Warenverkehre	movement of goods/trade in goods	-	-
12495	die	Warte	Warten	lookout/watchtower	-	-
12496	der	Waschraum	Waschräume	washroom	-	-
12497	der	Waschtrockner	Waschtrockner	washer-dryer	-	-
12498	der	Wasseranschluss	Wasseranschlüsse	water connection	-	-
12499	das	Wattenmeer	Wattenmeere	Wadden Sea/tidal flats	-	-
12500	die	Webentwicklung	Webentwicklungen	web development	-	-
12501	der	Weblink	Weblinks	hyperlink/weblink	-	-
12502	die	Weintraube	Weintrauben	grape	-	-
12503	die	Weiterbeschäftigung	Weiterbeschäftigungen	continued employment	-	-
12504	die	Weiterempfehlung	Weiterempfehlungen	recommendation/referral	-	-
12505	die	Weltpremiere	Weltpremieren	world premiere	-	-
12506	die	Weltrangliste	Weltranglisten	world ranking	-	-
12507	die	Werkseinstellung	Werkseinstellungen	factory setting	-	-
12508	das	Werksgelände	Werksgelände	company grounds	-	-
12509	der	Wermutstropfen	Wermutstropfen	disadvantage/downer/wormwood	-	-
12510	der	Westdeutsche	Westdeutschen	West German	-	adjNoun
12511	die	Wettquote	Wettquoten	betting odds	-	-
12512	die	Widrigkeit	Widrigkeiten	adversity	-	-
12513	das	Wildgatter	Wildgatter	game fence	-	-
12514	das	Wirtschaftsleben	—	business/economic life	-	-
12515	das	Wochenbett	Wochenbetten	childbed/maternity period	-	-
12516	die	Wohnsiedlung	Wohnsiedlungen	housing estate	-	-
12517	das	Wundermittel	Wundermittel	miracle cure	-	-
12518	die	Wurstware	Wurstwaren	sausage products	-	-
12519	die	Wurzelbehandlung	Wurzelbehandlungen	root canal treatment	-	-
12520	das	Zahlungsziel	Zahlungsziele	payment term	-	-
12521	der	Zahnschmelz	Zahnschmelze	enamel/tooth enamel	-	-
12522	die	Zahnspange	Zahnspangen	braces	-	-
12523	der	Zebrastreifen	Zebrastreifen	crosswalk/marked crosswalk/zebra	-	-
12524	der	Zeckenstich	Zeckenstiche	tick bite	-	-
12525	die	Zeiterfassung	Zeiterfassungen	time recording/time tracking	-	-
7592	der	Zeitvertreib	Zeitvertreibe	pastime	B2	-
12527	die	Zerlegung	Zerlegungen	breakdown/dismantling	-	-
12528	die	Zitrusfrucht	Zitrusfrüchte	citrus fruit	-	-
12529	die	Zugspitze	Zugspitzen	Zugspitze (mountain)	-	-
12530	die	Zulassungsbeschränkung	Zulassungsbeschränkungen	admission restriction	-	-
12531	die	Zumutung	Zumutungen	imposition	-	-
12532	die	Zweckmäßigkeit	Zweckmäßigkeiten	expediency	-	-
12533	das	Zwischenlager	Zwischenlager	interim storage	-	-
12534	der	Aal	Aale	eel	-	-
12535	die	Abberufung	Abberufungen	calling home/dismissal/recalling	-	-
