rank	article	word	plural	english	cefr	flags
24715	die	Psychotherapeutin	Psychotherapeutinnen	psychotherapist	-	-
24716	das	Radioprogramm	Radioprogramme	radio program	-	-
24718	die	Rasenfläche	Rasenflächen	lawn area	-	-
24719	die	Ratingagentur	Ratingagenturen	credit rating agency/rating agency	-	-
24720	die	Rebe	Reben	grapevine/vine	-	-
24721	der	Rechtsausschuss	Rechtsausschüsse	legal affairs committee	-	-
24722	der	Recyclinghof	Recyclinghöfe	civic amenity site/household waste recycling centre/recycling centre	-	-
24723	die	Regierungspartei	Regierungsparteien	governing party/ruling party	-	-
8653	das	Reihenhaus	Reihenhäuser	terraced house/row house	A1	-
24725	die	Renovierungsarbeit	Renovierungsarbeiten	renovation work	-	-
4545	das	Rindfleisch	—	beef	C1	-
24727	der	Rollout	Rollouts	roll-out	-	-
24728	der	Rumpf	Rümpfe	fuselage/hull/torso	-	-
24729	das	Rüstungsgut	Rüstungsgüter	defense equipment	-	-
24730	die	Sachkosten	Sachkosten	material costs/overhead costs	-	-
24731	die	Sammelstelle	Sammelstellen	collecting point/collection point	-	-
24732	die	Schablone	Schablonen	stencil/template	-	-
24733	die	Schar	Scharen	crowd/flock/ploughshare	-	-
24734	die	Schautafel	Schautafeln	display board	-	-
24735	der	Scherben	—	shards/pieces of broken glass	-	-
24736	das	Schließfach	Schließfächer	safe deposit box	-	-
24737	der	Schnaps	Schnäpse	liquor/spirits	-	-
4546	der	Schrott	Schrotte	rubbish/scrap	C1	-
24738	der	Schulanfänger	Schulanfänger	school starter/first-year pupil	-	-
24739	der	Schulbeginn	Schulbeginne	start of school	-	-
24740	die	Schulnote	Schulnoten	grade/mark	-	-
24741	die	Schutzkleidung	Schutzkleidungen	protective clothing	-	-
24742	der	Schwangerschaftstest	Schwangerschaftstests	pregnancy test	-	-
4547	die	Selbstreflexion	Selbstreflexionen	self reflection	C1	-
24744	der	Sicherheitshinweis	Sicherheitshinweise	safety information	-	-
24745	die	Sportbekleidung	Sportbekleidungen	sportswear	-	-
24746	die	Stadtbahn	Stadtbahnen	light rail	-	-
24747	die	Stilrichtung	Stilrichtungen	style/trend	-	-
8753	der	Strandkorb	Strandkörbe	beach chair	C1	-
24748	das	Straßenkind	Straßenkinder	street child/street urchin	-	-
3135	der	Streamingdienst	Streamingdienste	streaming service	B1	-
24750	der	Streitschlichter	Streitschlichter	mediator/arbitrator	-	-
24751	die	Südseite	Südseiten	south side	-	-
24752	das	Superfood	Superfoods	superfood	-	-
24753	das	Symphonieorchester	Symphonieorchester	philharmonic orchestra/symphony orchestra	-	-
24754	die	Syntax	Syntaxen	syntax	-	-
24755	die	Talkshow	Talkshows	talk show	-	-
24756	das	Titan	—	titanium/titanium (element)	-	-
24757	der	Toaster	Toaster	toaster	-	-
24758	der	Tonträger	Tonträger	audio medium/sound carrier	-	-
24759	der	Tresen	Tresen	bar/counter	-	-
24760	das	Trockenfutter	Trockenfutter	dry food/dry feed	-	-
24761	die	Überfahrt	Überfahrten	crossing	-	-
4548	die	Überlebenschance	Überlebenschancen	survival chance	C1	-
24763	die	Umbenennung	Umbenennungen	renaming	-	-
24764	die	Umverteilung	Umverteilungen	redistribution	-	-
24765	die	Ungewissheit	Ungewissheiten	uncertainty	-	-
24766	die	Uniklinik	Unikliniken	university hospital	-	-
24767	die	Unterführung	Unterführungen	subway/underpass	-	-
24768	die	Unterwelt	Unterwelten	nether world/netherworld/underworld	-	-
24769	die	Unversehrtheit	—	integrity	-	-
24770	die	Urlaubsreise	Urlaubsreisen	vacation trip/holiday trip	-	-
1207	die	Verabredung	Verabredungen	appointment/date	A1	-
24771	die	Verhaltensänderung	Verhaltensänderungen	behaviour change/behavioural change/change in behaviour	-	-
24772	die	Verhältnismäßigkeit	Verhältnismäßigkeiten	proportionality	-	-
24773	das	Verkehrsministerium	Verkehrsministerien	transport ministry	-	-
24774	die	Verkehrssituation	Verkehrssituationen	traffic situation	-	-
24775	das	Verpackungsmaterial	Verpackungsmaterialien	packaging material	-	-
24776	die	Verrichtung	Verrichtungen	task/activity	-	-
24777	die	Versäumnis	Versäumnisse	failure/neglect/omission	-	-
24778	die	Verschwörungstheorie	Verschwörungstheorien	conspiracy theory	-	-
8157	die	Verständlichkeit	—	comprehensibility/intelligibility	B2	-
4549	der	Vertraute	Vertrauten	confidant/intimate	C1	adjNoun
24780	die	Viertelstunde	Viertelstunden	quarter hour	-	-
24781	die	Vogelperspektive	Vogelperspektiven	bird's eye view	-	-
24782	die	Volkswirtschaftslehre	—	economics	-	-
24783	das	Vollgas	—	full throttle/pedal to the metal	-	-
24784	das	Volt	Volt	volt	-	-
3138	die	Vorfahrt	Vorfahrten	priority/right of way	B1	-
24786	das	Vorschulalter	Vorschulalter	preschool age	-	-
8793	der	Vorwand	Vorwände	excuse/pretext	C1	-
24787	die	Wählerin	Wählerinnen	elector/voter	-	-
8795	das	Warmwasser	—	hot water	C1	-
24788	die	Warteschlange	Warteschlangen	line/queue/waiting line	-	-
24789	der	Wegbereiter	Wegbereiter	forerunner/pioneer/trailblazer	-	-
24790	der	Weißstorch	Weißstörche	white stork	-	-
24791	der	Werbekunde	Werbekunden	advertising client	-	weak
24792	der	Wettkampftag	Wettkampftage	competition day	-	-
24793	der	Wilde	Wilden	wild one/savage	-	adjNoun
24794	die	Wilderei	Wildereien	poaching	-	-
24795	die	Windschutzscheibe	Windschutzscheiben	windshield/windscreen	-	-
24796	die	Winterpause	Winterpausen	winter break	-	-
24797	der	Wintertag	Wintertage	winter day	-	-
8806	die	Wissenslücke	Wissenslücken	knowledge gap	C1	-
24798	die	Zahnreinigung	Zahnreinigungen	dental cleaning/teeth cleaning	-	-
24799	der	Zeitabstand	Zeitabstände	time interval	-	-
3141	die	Zeugin	Zeuginnen	witness	B1	-
24801	die	Zimmerpflanze	Zimmerpflanzen	houseplant	-	-
24802	die	Zitadelle	Zitadellen	citadel	-	-
8158	die	Zukunftsvision	Zukunftsvisionen	future vision	B2	-
24803	die	Abkehr	—	abandonment/rejection/renunciation	-	-
24804	die	Addition	Additionen	addition/addition reaction	-	-
24805	der	Älteste	Ältesten	eldest/elder	-	adjNoun
24806	die	Alufolie	Alufolien	aluminium foil	-	-
24807	der	Amp	Amps	amp	-	-
24808	die	Anämie	Anämien	anemia	-	-
24809	die	Anteilnahme	—	sympathy/condolences	-	-
24810	das	Arbeitsheft	Arbeitshefte	workbook	-	-
8820	der	Arbeitskollege	Arbeitskollegen	colleague/coworker/fellow worker	C1	weak
24811	der	Arbeitsweg	Arbeitswege	commute/way to work	-	-
24812	der	Atemzug	Atemzüge	breath	-	-
24813	der	Aufenthaltsstatus	—	residence status	-	-
24814	die	Aufforstung	Aufforstungen	reforestation	-	-
24815	die	Auftragsdatenverarbeitung	Auftragsdatenverarbeitungen	order data processing	-	-
24816	der	Ausnahmezustand	Ausnahmezustände	state of emergency/state of exception	-	-
24817	die	Ausnutzung	Ausnutzungen	exploitation/utilisation	-	-
24818	das	Äußere	—	appearance/exterior	-	adjNoun
24819	die	Aussparung	Aussparungen	notch/recess	-	-
24820	der	Bankkunde	Bankkunden	bank customer	-	weak
3143	der	Bär	Bären	bear	A2	weak
24822	der	Bauplan	Baupläne	building plan/construction plan	-	-
24823	der	Bausatz	Bausätze	kit/construction set	-	-
24824	die	Belieferung	Belieferungen	supply/delivery	-	-
24825	die	Bete	Beten	beet	-	-
24826	die	Betrachtungsweise	Betrachtungsweisen	approach/view	-	-
24827	das	Bienenvolk	Bienenvölker	bee colony	-	-
24828	der	Biologieunterricht	Biologieunterrichte	biology lessons	-	-
24829	das	Blasen	—	blowing	-	-
9492	die	Bodenplatte	Bodenplatten	floor slab/base plate	-	-
9493	die	Bravour	Bravouren	bravura	-	-
9498	der	Break	Breaks	break	-	-
9517	der	Breitensport	—	popular sport	-	-
9530	der	Brunch	Brunche	brunch	-	-
9572	die	Brustvergrößerung	Brustvergrößerungen	breast enlargement/breast augmentation	-	-
9593	die	Brut	Bruten	brood	-	-
8679	der	Buchhändler	Buchhändler	bookseller	C1	-
9662	das	Bundesforschungsministerium	Bundesforschungsministerien	Federal Ministry of Research	-	-
9677	das	Bundesverdienstkreuz	Bundesverdienstkreuze	Federal Cross of Merit	-	-
4167	das	Calcium	—	calcium	B2	-
8680	das	Casting	Castings	casting	C1	-
9702	die	Choreografie	Choreografien	choreography	-	-
9740	der	Christdemokrat	Christdemokraten	Christian democrat	-	weak
9743	die	Darmerkrankung	Darmerkrankungen	enteropathy	-	-
9768	der	Datenschutzverstoß	Datenschutzverstöße	data privacy breach	-	-
9819	der	Defibrillator	Defibrillatoren	defibrillator	-	-
9841	die	Delle	Dellen	dent	-	-
9862	die	Demokratisierung	Demokratisierungen	democratisation	-	-
9887	der	Doktortitel	Doktortitel	doctor's degree/doctoral level/doctorate	-	-
9892	das	Domkapitel	Domkapitel	cathedral chapter	-	-
9904	der	Drogeriemarkt	Drogeriemärkte	drugstore	-	-
9911	der	Ehrenbürger	Ehrenbürger	honorary citizen	-	-
8233	die	Eifersucht	—	jealousy	B2	-
9941	die	Eigenmarke	Eigenmarken	own brand/private label	-	-
9957	die	Eigenproduktion	Eigenproduktionen	in-house production/own production	-	-
9959	der	Einband	Einbände	cover	-	-
9966	die	Einbettung	Einbettungen	embedding	-	-
10039	die	Eingangshalle	Eingangshallen	vestibule	-	-
4168	der	Einzelkämpfer	Einzelkämpfer	lone fighter/individualist	B2	-
4169	die	Emanzipation	Emanzipationen	emancipation	B2	-
10050	die	Enge	Engen	narrowness/tightness	-	-
10051	der	Enthusiasmus	—	enthusiasm	-	-
10135	die	Ernsthaftigkeit	—	seriousness	-	-
10143	das	Erstsemester	Erstsemester	first-semester student	-	-
10146	der	Evergreen	Evergreens	evergreen/classic	-	-
10176	der	Fahranfänger	Fahranfänger	new driver	-	-
10195	der	Fahrpreis	Fahrpreise	fare	-	-
10217	der	Fallschirm	Fallschirme	parachute	-	-
10222	die	Famulatur	Famulaturen	medical clerkship/internship	-	-
3144	der	Fasching	Faschings	carnival	B1	-
10224	die	Fehlentwicklung	Fehlentwicklungen	misdevelopment/misguided development	-	-
10281	das	Fernsehgerät	Fernsehgeräte	television/television set/television viewer	-	-
10323	die	Flüchtlingsarbeit	—	refugee work	-	-
10331	die	Föderation	Föderationen	federation	-	-
10364	die	Forschungsdaten	Forschungsdaten	research data	-	-
10417	der	Forstweg	Forstwege	forest road	-	-
10553	das	Fort	Forts	fort	-	-
10559	der	Frame	Frames	frame	-	-
10614	die	Fräse	Fräsen	milling machine/cutter	-	-
8701	der	Freistoß	Freistöße	free kick	C1	-
10632	der	Fremdsprachenunterricht	—	foreign language teaching	-	-
10682	das	Fühlen	—	feeling	-	-
10699	die	Funktionsstörung	Funktionsstörungen	dysfunction	-	-
10718	die	Gaumenfreude	Gaumenfreuden	culinary delight	-	-
10740	der	Gebärmutterhalskrebs	Gebärmutterhalskrebse	cervical cancer	-	-
10782	die	Gedenkveranstaltung	Gedenkveranstaltungen	commemoration	-	-
10786	das	Gegenstück	Gegenstücke	complement/counterpart	-	-
10792	die	Gerätschaft	Gerätschaften	equipment	-	-
10799	das	Geschäftsgeheimnis	Geschäftsgeheimnisse	business secret	-	-
10834	der	Geschlechtsverkehr	—	coitus/copulation/sexual intercourse	-	-
8711	die	Gesetzmäßigkeit	Gesetzmäßigkeiten	regularity/lawfulness	C1	-
10879	das	Gespenst	Gespenster	ghost	-	-
11006	die	Gesundheitsministerin	Gesundheitsministerinnen	health minister	-	-
11007	die	Gewichtsabnahme	Gewichtsabnahmen	weight loss	-	-
11061	das	Gigawatt	Gigawatt	gigawatt	-	-
11103	das	Grinsen	—	grin	-	-
11121	das	Großereignis	Großereignisse	major event	-	-
11132	der	Großkunde	Großkunden	major customer/key account	-	weak
11167	die	Gründerzeit	Gründerzeiten	Gründerzeit	-	-
11229	der	Hackathon	Hackathons	hackathon	-	-
11260	der	Haltegriff	Haltegriffe	grab handle/handle	-	-
11296	der	Haltepunkt	Haltepunkte	halt	-	-
11314	der	Handball	Handbälle	handball	-	-
11347	der	Handelsvertreter	Handelsvertreter	sales representative	-	-
11376	das	Haupthaus	Haupthäuser	main building	-	-
11393	das	Hausschwein	Hausschweine	domestic pig	-	-
11442	das	Hinterland	—	hinterland	-	-
8722	der	Hochsommer	Hochsommer	midsummer	C1	-
11486	das	Hochstift	Hochstifte	prince-bishopric	-	-
8725	die	Homöopathie	—	homeopathy/homoeopathy/homœopathy	C1	-
11579	die	Inneneinrichtung	Inneneinrichtungen	interior design/furnishings	-	-
11589	das	Insektensterben	—	decline in insect populations/insects dying-off/insects extinction	-	-
11600	der	Inselstaat	Inselstaaten	insular state/island country/island state	-	-
11622	die	Intimität	Intimitäten	intimacy	-	-
8726	die	Jugendpsychiatrie	Jugendpsychiatrien	child and adolescent psychiatry	C1	-
11630	die	Kachel	Kacheln	tile	-	-
11637	der	Kalkstein	Kalksteine	limestone	-	-
11657	das	Kalzium	—	calcium	-	-
11823	die	Kanutour	Kanutouren	canoe tour	-	-
11846	die	Kastanie	Kastanien	chestnut/chestnut tree	-	-
11853	der	Kataster	Kataster	land register	-	-
11876	die	Kernaussage	Kernaussagen	core message	-	-
11988	die	Kernenergie	Kernenergien	atomic energy/nuclear energy	-	-
12008	das	Kinderlexikon	Kinderlexika	children's encyclopedia	-	-
12025	der	Kleingarten	Kleingärten	allotment garden	-	-
12072	die	Klimakrise	Klimakrisen	climate crisis	-	-
12079	die	Koalitionsverhandlung	Koalitionsverhandlungen	coalition negotiation	-	-
12131	der	Kochtopf	Kochtöpfe	cooking pot/pot	-	-
12180	die	Konfliktpartei	Konfliktparteien	party to a conflict	-	-
12201	die	Konservierung	Konservierungen	conservation/momification/mothballing	-	-
8638	die	Kontonummer	Kontonummern	account number	A1	-
12283	der	Kontur	Konturen	contour/outline	-	-
12362	die	Koralle	Korallen	coral	-	-
12378	das	Korpus	Korpora	corpus	-	-
8745	die	Korrektheit	Korrektheiten	correct behaviour/correctness	C1	-
12554	die	Krampfader	Krampfadern	varicose vein/varix	-	-
12577	der	Kreisel	Kreisel	roundabout/gyroscope/top	-	-
12599	die	Kröte	Kröten	toad	-	-
12600	der	Küchenchef	Küchenchefs	chef	-	-
7593	der	Kulturwandel	Kulturwandel	cultural change	B2	-
12635	das	Kündigungsschreiben	Kündigungsschreiben	termination letter/cancellation letter	-	-
8756	die	Kunsthochschule	Kunsthochschulen	art academy	C1	-
3655	das	Kunstmuseum	Kunstmuseen	art museum	A2	-
12738	das	Kunstobjekt	Kunstobjekte	art object/objet d'art	-	-
7595	der	Kurzvortrag	Kurzvorträge	brief lecture/short lecture/short presentation	B2	-
12785	die	Lähmung	Lähmungen	paralysis	-	-
12799	die	Landesbibliothek	Landesbibliotheken	state library	-	-
12824	die	Landtagspräsidentin	Landtagspräsidentinnen	President of the State Parliament	-	-
8761	die	Lebensart	Lebensarten	way of life	C1	-
12971	die	Lebensgefährtin	Lebensgefährtinnen	cohabitee/companion/companion in life	-	-
8764	die	Lederhose	Lederhosen	leather trousers	C1	-
13032	das	Lehrerzimmer	Lehrerzimmer	teachers' room	-	-
13070	die	Leiharbeit	—	temporary work	-	-
13110	der	Likör	Liköre	cordial/liqueur	-	-
13115	die	Mähne	Mähnen	mane	-	-
13117	die	Mangelware	Mangelwaren	goods in short supply/scarce commodity	-	-
13188	die	Markise	Markisen	awning/marquise cut/marquise cut stone	-	-
13328	die	Meeresfrüchte	Meeresfrüchte	sea food/seafood	-	-
13349	die	Menschenfeindlichkeit	Menschenfeindlichkeiten	misanthropy	-	-
13407	der	Meteorologe	Meteorologen	meteorologist	-	weak
13435	die	Meteorologie	—	meteorology	-	-
13444	der	Millionär	Millionäre	millionaire	-	-
13459	der	Mindestabstand	Mindestabstände	minimum distance	-	-
13490	das	Mischpult	Mischpulte	mixing console/mixing desk	-	-
13537	der	Monolog	Monologe	monologue	-	-
13603	das	Monopol	Monopole	monopoly	-	-
13620	der	Morbus	Morbi	disease	-	-
13672	die	Multiplikation	Multiplikationen	multiplication	-	-
13689	die	Musikgeschichte	Musikgeschichten	historical musicology/history of music/music history	-	-
13710	das	Naturkundemuseum	Naturkundemuseen	museum of natural history/natural history museum	-	-
13719	das	Nebenprodukt	Nebenprodukte	by-product	-	-
13780	der	Neuankömmling	Neuankömmlinge	new arrival/newcomer	-	-
13940	die	Neuzulassung	Neuzulassungen	new registration/new approval	-	-
13967	die	Oberklasse	Oberklassen	upper class/luxury class	-	-
13983	das	Onlineangebot	Onlineangebote	online offering/online service	-	-
13988	die	Orangerie	Orangerien	orangery	-	-
14061	der	Orgasmus	Orgasmen	climax/orgasm	-	-
14067	das	Örtchen	Örtchen	little place/loo	-	-
14076	der	Ortsausgang	Ortsausgänge	town exit	-	-
14162	die	Ortszeit	Ortszeiten	local time	-	-
14165	der	Oszillator	Oszillatoren	oscillator	-	-
14182	die	Packstation	Packstationen	parcel locker/Packstation	-	-
14189	die	Parade	Paraden	parade	-	-
14237	der	Pensionär	Pensionäre	pensioner	-	-
8794	der	Personenschaden	Personenschäden	personal injury/bodily injury	C1	-
14341	die	Pharmaindustrie	Pharmaindustrien	pharmaceutical industry	-	-
14393	der	Podest	Podeste	podium	-	-
14518	die	Poststelle	Poststellen	post office/mailroom	-	-
14524	die	Präsidentschaftswahl	Präsidentschaftswahlen	presidential election	-	-
14567	die	Preisentwicklung	Preisentwicklungen	price development	-	-
7636	die	Pressesprecherin	Pressesprecherinnen	press spokesperson/press spokeswoman	B2	-
14587	die	Privatleute	Privatleute	private individuals	-	-
14615	die	Produktqualität	Produktqualitäten	product quality	-	-
14636	der	Propst	Pröpste	provost	-	-
14682	die	Protagonistin	Protagonistinnen	protagonist (female)	-	-
14691	das	Pult	Pulte	lectern/podium	-	-
14719	der	Puma	Pumas	cougar/mountain lion/panther	-	-
14799	die	Rechtsauffassung	Rechtsauffassungen	legal opinion	-	-
14853	die	Reflektion	Reflektionen	reflection	-	-
14933	das	Refugium	Refugien	refuge	-	-
14936	die	Regelmäßigkeit	Regelmäßigkeiten	regularity	-	-
15049	die	Regionalliga	Regionalligen	regional league	-	-
15153	die	Reifung	Reifungen	maturation/maturing/ripening	-	-
15292	der	Religionslehrer	Religionslehrer	religious education teacher	-	-
15348	der	Rennwagen	Rennwagen	race car/racecar	-	-
15365	die	Restauration	Restaurationen	restoration	-	-
15370	der	Restmüll	—	residual waste	-	-
7650	das	Resümee	Resümees	summary/conclusion	B2	-
8815	das	Rheuma	—	rheumatism	C1	-
15630	die	Robustheit	—	robustness	-	-
15631	die	Rodung	Rodungen	clearing	-	-
15677	das	Röntgen	Röntgen	X-ray/radiography	-	-
15747	der	Ruck	Rucke	jerk/jolt/start	-	-
15779	die	Rückrunde	Rückrunden	second half of the season	-	-
15784	der	Rückschritt	Rückschritte	regression/step back/step backwards	-	-
15804	das	Ruder	Ruder	oar/rudder/webfoot	-	-
15829	die	Sachbearbeiterin	Sachbearbeiterinnen	clerk/case worker	-	-
15941	die	Sandale	Sandalen	sandal	-	-
3299	die	Schachtel	Schachteln	box	B1	-
15956	die	Schallwelle	Schallwellen	sound wave	-	-
16006	die	Schieflage	Schieflagen	imbalance/skewed position	-	-
16032	der	Schienenverkehr	Schienenverkehre	rail transport	-	-
16062	das	Schießen	Schießen	shooting	-	-
4552	der	Schimpanse	Schimpansen	chimpanzee	C1	weak
16107	der	Schlepper	Schlepper	tout/tractor/tug	-	-
8827	die	Schmiede	Schmieden	forge/smithy	C1	-
16210	die	Schonung	Schonungen	sparing/protection	-	-
16375	der	Schornstein	Schornsteine	chimney	-	-
16414	der	Schriftverkehr	Schriftverkehre	correspondence	-	-
16520	die	Schulbehörde	Schulbehörden	school authority	-	-
16577	die	Seriennummer	Seriennummern	serial number	-	-
16606	die	Sicherungsmaßnahme	Sicherungsmaßnahmen	security measure/safeguard	-	-
16738	das	Sichtfeld	Sichtfelder	field of vision	-	-
16866	die	Sklaverei	—	slavery	-	-
16901	die	Sommersaison	Sommersaisons	summer season	-	-
16923	die	Sonderform	Sonderformen	special form/variant	-	-
16948	die	Sondertilgung	Sondertilgungen	special repayment/extra repayment	-	-
17018	die	Sozialpädagogin	Sozialpädagoginnen	social pedagogue/social educator	-	-
17062	der	Sozialverband	Sozialverbände	social welfare association/social association	-	-
8838	das	Spa	Spas	spa	C1	-
4170	der	Spätaussiedler	Spätaussiedler	late repatriate	B2	-
17126	das	Sprachrohr	Sprachrohre	loud hailer/megaphone/mouthpiece	-	-
17159	die	Staatsstraße	Staatsstraßen	state road	-	-
17173	der	Staatsvertrag	Staatsverträge	state treaty	-	-
17196	der	Standesbeamte	Standesbeamten	registrar	-	adjNoun
17248	der	Startplatz	Startplätze	starting place/grid position	-	-
17285	die	Sturmflut	Sturmfluten	storm surge/storm tide	-	-
17300	die	Subdomain	Subdomains	subdomain	-	-
17404	das	Tablett	Tabletts	tray	-	-
17415	die	Taille	Taillen	waist	-	-
17445	die	Talfahrt	Talfahrten	descent/downward slide	-	-
3347	das	Taschentuch	Taschentücher	handkerchief/hanky	B1	-
4172	der	Teamleiter	Teamleiter	team leader	B2	-
1780	das	Telefongespräch	Telefongespräche	telephone conversation	A1	-
17596	die	Telematikinfrastruktur	—	teleinformatics infrastructure	-	-
17638	der	Tinnitus	Tinnitus	tinnitus	-	-
17673	der	Torf	Torfe	peat	-	-
17687	das	Trainingslager	Trainingslager	training camp	-	-
17692	das	Trampolin	Trampoline	trampoline	-	-
17738	die	Trauerfeier	Trauerfeiern	funeral service	-	-
17754	die	Trocknung	Trocknungen	drying	-	-
17778	das	Tröpfchen	Tröpfchen	driblet/droplet/good wine	-	-
17808	die	Tücke	Tücken	guile/malice/vice	-	-
7690	der	Turnschuh	Turnschuhe	sneaker	B2	-
8850	der	Überfluss	—	abundance/affluence/luxury	C1	-
17968	der	Umriss	Umrisse	contour/outline	-	-
17999	die	Umweltbelastung	Umweltbelastungen	environmental impact/environmental pollution	-	-
18042	das	Umweltbewusstsein	—	environment awareness	-	-
18139	die	Umweltorganisation	Umweltorganisationen	environment organisation	-	-
18159	der	Unterpunkt	Unterpunkte	subitem/subpoint	-	-
18161	der	Untersuchungsausschuss	Untersuchungsausschüsse	investigating committee	-	-
18305	die	Verdrängung	Verdrängungen	displacement/suppression	-	-
4553	das	Verfassungsgericht	Verfassungsgerichte	constitutional court	C1	-
18340	der	Verkehrssektor	—	transport sector	-	-
18480	der	Verlass	—	reliance	-	-
18483	der	Verliebte	Verliebten	person in love	-	adjNoun
18569	die	Vernehmung	Vernehmungen	interrogation/questioning	-	-
18598	der	Verrat	—	betrayal/treason	-	-
18727	das	Verwalten	—	administering/managing	-	-
18874	der	Virenscanner	Virenscanner	virus scanner	-	-
18898	das	Vogelschutzgebiet	Vogelschutzgebiete	bird sanctuary/protected bird area	-	-
19030	die	Vollnarkose	Vollnarkosen	general anaesthesia/general anesthesia	-	-
19100	die	Vorsprache	Vorsprachen	formal appointment/appearance in person	-	-
19220	die	Vorstadt	Vorstädte	suburb	-	-
19417	der	Waffenhandel	—	arms trade	-	-
19470	das	Warenhaus	Warenhäuser	department store	-	-
8874	das	Webportal	Webportale	Web portal	C1	-
19555	das	Weihnachtsgeschäft	Weihnachtsgeschäfte	Christmas shopping season	-	-
19576	der	Werbeträger	Werbeträger	advertising medium	-	-
19745	der	Wettlauf	Wettläufe	race	-	-
19986	das	Wildkraut	Wildkräuter	wild herb/weed	-	-
19988	der	Wintersportler	Wintersportler	winter sports athlete	-	-
20040	der	Wirbelsturm	Wirbelstürme	whirlwind	-	-
20050	die	Wirkungsweise	Wirkungsweisen	mode of action	-	-
20359	die	Wirtschaftsstruktur	Wirtschaftsstrukturen	economic structure	-	-
20456	der	Wohnungseigentümer	Wohnungseigentümer	apartment owner/flat owner	-	-
20512	der	Zählerstand	Zählerstände	meter reading	-	-
20722	das	Ziehen	—	pulling/drawing	-	-
20860	das	Zivilrecht	—	civil law	-	-
21072	das	Zugeständnis	Zugeständnisse	concession	-	-
