rank	article	word	plural	english	cefr	flags
15627	die	Textilfabrik	Textilfabriken	textile factory	-	-
15628	das	Textverständnis	—	text comprehension	-	-
15629	der	Thermoplast	Thermoplaste	thermoplastic	-	-
3223	die	Thermoskanne	Thermoskannen	insulated flask/thermal jug/thermos	B1	-
4641	die	Tiefsee	—	deep ocean/deep sea	C1	-
15632	die	Tierzucht	Tierzuchten	animal breeding	-	-
15633	die	Titelgeschichte	Titelgeschichten	cover story	-	-
15634	der	Titelträger	Titelträger	title holder	-	-
15635	die	Tonart	Tonarten	key	-	-
15636	der	Tonfall	Tonfälle	tone of voice	-	-
15637	der	Totalausfall	Totalausfälle	total failure	-	-
15638	die	Touristenattraktion	Touristenattraktionen	tourist attraction	-	-
15639	das	Touristenvisum	Touristenvisa	tourist visa	-	-
15640	der	Transit	Transite	transit	-	-
15641	die	Transition	Transitionen	transition	-	-
15642	der	Transsexuelle	Transsexuellen	transsexual person	-	adjNoun
15643	die	Traumatisierung	Traumatisierungen	traumatisation	-	-
15644	der	Triathlet	Triathleten	triathlete	-	weak
15645	der	Trierer	Trierer	person from Trier	-	-
15646	die	Trillerpfeife	Trillerpfeifen	whistle	-	-
15647	der	Trinkbrunnen	Trinkbrunnen	drinking fountain/water bubbler/water fountain	-	-
15648	der	Turnverein	Turnvereine	gymnastics club	-	-
15649	der	Türrahmen	Türrahmen	door frame	-	-
15650	die	Type	Typen	letter/type	-	-
15651	der	Übeltäter	Übeltäter	evildoer/malefactor/wrongdoer	-	-
15652	die	Überholspur	Überholspuren	fast lane	-	-
15653	die	Übungsleiterin	Übungsleiterinnen	instructor (female)	-	-
15654	die	Umformung	Umformungen	transformation/reshaping	-	-
15655	der	Umtrunk	Umtrunke	drink/sociable drink	-	-
15656	die	Undichtigkeit	Undichtigkeiten	leakage	-	-
7652	die	Unendlichkeit	Unendlichkeiten	infinity	B2	-
15658	der	Unfallchirurg	Unfallchirurgen	trauma surgeon	-	weak
15659	der	Unfallschaden	Unfallschäden	accident damage	-	-
15660	die	Untätigkeit	Untätigkeiten	idleness/inaction/inactivity	-	-
15661	der	Unterstand	Unterstände	shelter/dugout	-	-
8817	die	Urzeit	Urzeiten	early times/primeval times	C1	-
15663	der	Verdienstausfall	Verdienstausfälle	loss of earnings	-	-
15664	die	Verdunstung	Verdunstungen	evaporation	-	-
15665	der	Verehrer	Verehrer	admirer/lover	-	-
15666	das	Verfassungsorgan	Verfassungsorgane	constitutional body	-	-
15667	das	Verfassungsrecht	Verfassungsrechte	constitutional law/constitutional right	-	-
15668	der	Verhandlungsführer	Verhandlungsführer	negotiator	-	-
7654	das	Verhandlungsgeschick	—	negotiating skills	B2	-
15670	die	Verhandlungsrunde	Verhandlungsrunden	round of negotiations	-	-
15671	die	Verkalkung	Verkalkungen	calcification	-	-
15672	der	Verkaufsschlager	Verkaufsschlager	bestseller	-	-
15673	die	Verkehrsinsel	Verkehrsinseln	traffic island	-	-
15674	der	Verkehrsraum	Verkehrsräume	traffic area/transport space	-	-
15675	das	Verlies	Verliese	dungeon	-	-
15676	der	Vermessungsingenieur	Vermessungsingenieure	geodesist/land surveyor/surveyor	-	-
1932	die	Vermieterin	Vermieterinnen	landlady	A1	-
15678	die	Vermüllung	Vermüllungen	littering	-	-
15679	das	Vernehmen	—	hearing (in 'dem Vernehmen nach')	-	-
15680	die	Verschattung	Verschattungen	shadowing	-	-
15681	die	Versorgungslage	Versorgungslagen	supply situation	-	-
15682	die	Videosprechstunde	Videosprechstunden	video consultation	-	-
15683	die	Violine	Violinen	violin	-	-
15684	die	Virusinfektion	Virusinfektionen	viral infection	-	-
8818	die	Vita	Vitae	vita	C1	-
15686	das	Vogelgezwitscher	—	birdsong/twittering of birds	-	-
15687	der	Volksaufstand	Volksaufstände	popular uprising	-	-
15688	die	Volksgruppe	Volksgruppen	ethnic group/ethnical group	-	-
15689	die	Volksverhetzung	Volksverhetzungen	incitement of the people/sedition	-	-
15690	der	Vorbote	Vorboten	harbinger	-	weak
15691	das	Vorgehensmodell	Vorgehensmodelle	process model/procedural model	-	-
15692	die	Vorlauftemperatur	Vorlauftemperaturen	flow temperature	-	-
15693	die	Vornahme	Vornahmen	execution/performance	-	-
15694	das	Vorspiel	Vorspiele	foreplay/prelude/prologue	-	-
15695	die	Vorstandschaft	Vorstandschaften	board/executive committee	-	-
15696	die	Vorstellungskraft	Vorstellungskräfte	imagination	-	-
15697	der	Vortritt	Vortritte	precedence	-	-
7655	der	Wachturm	Wachtürme	watchtower	B2	-
15699	die	Wacke	Wacken	wacke/greywacke	-	-
15700	die	Waffenlieferung	Waffenlieferungen	arms shipment/delivery of arms/shipment of arms	-	-
15701	der	Wahlabend	Wahlabende	election night	-	-
15702	der	Wählerwille	—	will of the voters	-	weak
15703	die	Wahlhelferin	Wahlhelferinnen	election worker (female)	-	-
15704	der	Wahlsieg	Wahlsiege	election victory	-	-
15705	das	Wahlsystem	Wahlsysteme	electoral system/voting system	-	-
15706	das	Wahlverfahren	Wahlverfahren	voting procedure/election process	-	-
15707	das	Waldhaus	Waldhäuser	forest house	-	-
15708	das	Wandgemälde	Wandgemälde	mural	-	-
15709	die	Wanze	Wanzen	bug/true bug	-	-
15710	der	Wärmebedarf	Wärmebedarfe	heat demand	-	-
15711	die	Wärmeenergie	Wärmeenergien	heat energy	-	-
15712	die	Wärmerückgewinnung	Wärmerückgewinnungen	heat recovery	-	-
15713	die	Warteschleife	Warteschleifen	hold/holding	-	-
15714	der	Wartungsvertrag	Wartungsverträge	maintenance agreement	-	-
15715	der	Waschsalon	Waschsalons	launderette/laundrette/laundromat	-	-
15716	die	Wasseraufbereitung	Wasseraufbereitungen	water treatment	-	-
15717	der	Wasserbehälter	Wasserbehälter	water tank/container	-	-
15718	die	Wasserlandschaft	Wasserlandschaften	water landscape	-	-
15719	die	Wasserquelle	Wasserquellen	water source	-	-
15720	die	Wechselstube	Wechselstuben	bureau de change/currency exchange/currency exchange office	-	-
15721	die	Weigerung	Weigerungen	refusal	-	-
15722	das	Weitwinkel	Weitwinkel	wide angle	-	-
15723	das	Weizenmehl	Weizenmehle	wheat flour	-	-
15724	der	Weltbürger	Weltbürger	world citizen	-	-
15725	der	Weltfrieden	—	world peace	-	-
15726	die	Weltmeisterin	Weltmeisterinnen	world champion (female)	-	-
15727	der	Weltruf	—	worldwide reputation	-	-
15728	die	Wendezeit	Wendezeiten	period of change/turning point era	-	-
15729	der	Werbefilm	Werbefilme	advertising film/commercial	-	-
15730	der	Western	Western	western	-	-
15731	der	Whiskey	Whiskeys	whiskey	-	-
15732	der	Widerstandskämpfer	Widerstandskämpfer	resistance fighter/resistor	-	-
15733	der	Wildschaden	Wildschäden	game damage	-	-
15734	der	Windsurfer	Windsurfer	windsurfer	-	-
15735	die	Wirtschaftsmacht	Wirtschaftsmächte	economic power	-	-
15736	das	Wirtschaftssystem	Wirtschaftssysteme	economic system	-	-
15737	die	Wissensdatenbank	Wissensdatenbanken	knowledge base	-	-
15738	das	Wohlwollen	—	benevolence/good will/positivity	-	-
15739	die	Wölbung	Wölbungen	arch/bulge/vault	-	-
15740	das	Wörtchen	Wörtchen	a word or two/little word	-	-
15741	das	Wrack	Wracks	wreck	-	-
15742	die	Zahlenfolge	Zahlenfolgen	number sequence	-	-
15743	die	Zahlungsbereitschaft	—	willingness to pay	-	-
15744	die	Zauberflöte	Zauberflöten	magic flute	-	-
15745	die	Zeichenfolge	Zeichenfolgen	string	-	-
15746	die	Zeitenwende	Zeitenwenden	historic turning point	-	-
4215	der	Zeitmangel	—	lack of time	B2	-
15748	der	Zeitungsbericht	Zeitungsberichte	newspaper report	-	-
15749	der	Zellkern	Zellkerne	cell nucleus/nucleus	-	-
15750	der	Zellstoff	Zellstoffe	cellulose/pulp	-	-
15751	der	Zeltplatz	Zeltplätze	campground	-	-
15752	der	Ziegelstein	Ziegelsteine	brick	-	-
15753	die	Zigarre	Zigarren	cigar	-	-
15754	der	Zocker	Zocker	gambler/gamer/player	-	-
8819	der	Zoff	—	beef/fight/trouble	C1	-
15756	der	Zollbeamte	Zollbeamten	customs officer	-	adjNoun
15757	der	Zuckergehalt	Zuckergehalte	sugar content	-	-
15758	der	Zugangscode	Zugangscodes	access code	-	-
15759	die	Zugluft	—	draft/draught	-	-
15760	die	Zugmaschine	Zugmaschinen	tractor/tractor unit	-	-
15761	die	Zusammengehörigkeit	—	togetherness	-	-
15762	die	Zwischenmahlzeit	Zwischenmahlzeiten	snack	-	-
15763	der	Zyklon	Zyklone	cyclone	-	-
15764	das	Zytostatikum	Zytostatika	cytostatic drug	-	-
15765	das	Abendland	Abendländer	Occident/western world	-	-
15766	der	Abgaswert	Abgaswerte	exhaust/emissions value	-	-
15767	die	Abgeschlagenheit	—	lassitude	-	-
15768	das	Abiturzeugnis	Abiturzeugnisse	Abitur certificate/school-leaving certificate	-	-
15769	die	Abrede	Abreden	agreement	-	-
15770	die	Abschirmung	Abschirmungen	shielding	-	-
15771	die	Absetzung	Absetzungen	dethronement/removal	-	-
15772	die	Absorption	Absorptionen	absorption	-	-
15773	das	Abstimmungsergebnis	Abstimmungsergebnisse	voting result	-	-
15774	die	Absurdität	Absurditäten	absurdity	-	-
15775	die	Abtragung	Abtragungen	removal/erosion	-	-
15776	der	Abverkauf	Abverkäufe	discount sale/sale	-	-
15777	die	Abwärtsspirale	Abwärtsspiralen	downward spiral	-	-
15778	der	Abwehrspieler	Abwehrspieler	defender	-	-
4642	die	Achsel	Achseln	armpit/axilla/oxter	C1	-
15780	das	Acrylgemälde	Acrylgemälde	acrylic painting	-	-
15781	das	Aerosol	Aerosole	aerosol	-	-
15782	die	Aggregation	Aggregationen	aggregation	-	-
15783	das	Agrarprodukt	Agrarprodukte	agricultural product/produce	-	-
4643	die	Ähre	Ähren	ear/spike	C1	-
15785	das	Aktiv	Aktive	active voice	-	-
15786	das	Aktivum	Aktiva	active/active voice/asset	-	-
15787	der	Alkoholismus	—	alcoholism	-	-
15788	die	Alm	Almen	alp/alpine pasture/mountain pasture	-	-
15789	der	Altmeister	Altmeister	old master	-	-
15790	der	Amateurfußball	—	amateur football	-	-
15791	die	Amphibienart	Amphibienarten	amphibian species	-	-
15792	die	Angina	Anginen	angina/tonsillitis	-	-
15793	das	Angriffsziel	Angriffsziele	target	-	-
15794	das	Anhalten	—	stopping/persistence	-	-
15795	das	Ankerzentrum	Ankerzentren	reception facility for asylum seekers	-	-
15796	die	Anknüpfung	Anknüpfungen	linking/connection	-	-
15797	die	Anmutung	Anmutungen	impression/look and feel	-	-
15798	das	Antihistaminikum	Antihistaminika	antihistamine/antihistaminic drug	-	-
15799	die	Antilope	Antilopen	antelope	-	-
15800	das	Antiquariat	Antiquariate	antiquarian bookshop/antiquarian bookstore	-	-
15801	der	Apfelessig	Apfelessige	cider vinegar	-	-
15802	die	Apokalypse	Apokalypsen	Apocalypse	-	-
15803	die	Apostille	Apostillen	apostille	-	-
3224	die	Aprikose	Aprikosen	apricot	B1	-
15805	das	Äquivalent	Äquivalente	equivalent	-	-
15806	die	Arbeitsgestaltung	Arbeitsgestaltungen	work design/work organisation	-	-
15807	die	Arbeitsmaschine	Arbeitsmaschinen	work machine/industrial machine	-	-
15808	die	Arbeitssprache	Arbeitssprachen	working language	-	-
15809	die	Arbeitsverwaltung	Arbeitsverwaltungen	labour administration/employment administration	-	-
15810	die	Aromatherapie	Aromatherapien	aromatherapy	-	-
15811	das	Arschloch	Arschlöcher	jerk/anus (vulgar)	-	-
15812	die	Arteriosklerose	Arteriosklerosen	arteriosclerosis	-	-
15813	der	Aszendent	Aszendenten	ascendant	-	weak
15814	die	Atmungsaktivität	Atmungsaktivitäten	breathability	-	-
15815	die	Audiodeskription	Audiodeskriptionen	audio description	-	-
15816	der	Auerochse	Auerochsen	aurochs/urus	-	weak
15817	der	Aufmarsch	Aufmärsche	parade/deployment	-	-
15818	das	Aufnahmeland	Aufnahmeländer	host country	-	-
15819	das	Auftaktspiel	Auftaktspiele	opening game	-	-
15820	die	Augenklinik	Augenkliniken	eye clinic	-	-
15821	das	Augenlid	Augenlider	eyelid/palpebra	-	-
15822	die	Ausdrucksfähigkeit	Ausdrucksfähigkeiten	articulateness	-	-
15823	die	Ausdrucksmöglichkeit	Ausdrucksmöglichkeiten	means of expression	-	-
15824	die	Ausländerfeindlichkeit	Ausländerfeindlichkeiten	hatred of foreigners/xenophobia	-	-
15825	der	Ausrutscher	Ausrutscher	slip	-	-
15826	der	Ausschlussgrund	Ausschlussgründe	reason for exclusion/grounds for exclusion	-	-
15827	die	Außenalster	—	Outer Alster	-	-
15828	das	Außengehege	Außengehege	outdoor enclosure	-	-
4216	der	Außerirdische	Außerirdischen	alien/extraterrestrial	B2	adjNoun
15830	der	Austrieb	Austriebe	sprouting/budding	-	-
15831	der	Autist	Autisten	autistic person	-	weak
15832	das	Autobahnkreuz	Autobahnkreuze	freeway junction/highway junction/interchange	-	-
15833	der	Autokonzern	Autokonzerne	car company/automotive group	-	-
15834	der	Backsteinbau	Backsteinbauten	brick building	-	-
1759	der	Badeanzug	Badeanzüge	bathers/bathing costume/bathing suit	A1	-
15836	das	Bahnhofsviertel	Bahnhofsviertel	area around the station	-	-
15837	der	Bahnhofsvorplatz	Bahnhofsvorplätze	station forecourt	-	-
15838	das	Bahnnetz	Bahnnetze	railway network	-	-
15839	die	Bahnstation	Bahnstationen	railway station	-	-
15840	das	Ballspiel	Ballspiele	ball game	-	-
15841	der	Bankensektor	Bankensektoren	banking sector	-	-
15842	die	Bankfiliale	Bankfilialen	bank branch	-	-
8821	der	Banküberfall	Banküberfälle	bank robbery	C1	-
8822	der	Barbar	Barbaren	barbarian/savage	C1	weak
15845	der	Baron	Barone	baron	-	-
15846	die	Base	Basen	base/cousin/paternal aunt	-	-
15847	der	Baseball	Baseballs	baseball	-	-
15848	das	Basics	Basics	basics	-	-
15849	der	Bauchnabel	Bauchnabel	belly button/bellybutton/navel	-	-
15850	die	Bauernregel	Bauernregeln	farmer's saying/weather lore	-	-
15851	die	Bauleitung	Bauleitungen	site management/construction management	-	-
15852	der	Bauzaun	Bauzäune	construction fence	-	-
15853	der	Beherbergungsbetrieb	Beherbergungsbetriebe	lodging establishment/accommodation business	-	-
15854	das	Beiblatt	Beiblätter	supplementary sheet	-	-
15855	die	Beigabe	Beigaben	addition/enclosure/free gift	-	-
15856	die	Beinfreiheit	—	legroom	-	-
15857	die	Bereifung	Bereifungen	tyres/tyre fitting	-	-
15858	der	Bernstein	Bernsteine	amber	-	-
15859	die	Bescherung	Bescherungen	distribution of Christmas presents/mess/mishap	-	-
15860	die	Beschlagnahme	Beschlagnahmen	confiscation/seizure	-	-
15861	das	Besenreis	Besenreiser	idiopathic telangiectases/spider veins	-	-
15862	die	Besiedelung	Besiedelungen	settlement	-	-
15863	die	Besteigung	Besteigungen	ascent	-	-
15864	der	Besucherparkplatz	Besucherparkplätze	visitor car park	-	-
15865	die	Betaversion	Betaversionen	beta version	-	-
15866	die	Betonwand	Betonwände	concrete wall	-	-
15867	die	Betriebsleitung	Betriebsleitungen	management/operations management	-	-
15868	der	Betrugsfall	Betrugsfälle	fraud case	-	-
15869	die	Bierflasche	Bierflaschen	beer bottle	-	-
15870	der	Billigflieger	Billigflieger	low-cost airline/budget carrier	-	-
15871	die	Binsenweisheit	Binsenweisheiten	platitude/truism	-	-
15872	der	Biodiesel	—	biodiesel/biodiesel fuel	-	-
15873	der	Biokunststoff	Biokunststoffe	biobased plastic/biodegradable plastic/bioplastic	-	-
15874	die	Biophysik	—	biophysics	-	-
15875	das	Biosphärengebiet	Biosphärengebiete	biosphere area	-	-
15876	das	Biotin	—	biotin	-	-
15877	der	Bitterstoff	Bitterstoffe	bitter substance	-	-
15878	der	Blattsalat	Blattsalate	leaf lettuce/leaf salad/lettuce	-	-
15879	die	Blutarmut	—	anaemia	-	-
15880	das	Blutbild	Blutbilder	blood count/blood picture/haemogram	-	-
15881	das	Blutdruckmessgerät	Blutdruckmessgeräte	blood pressure metre/sphygmomanometer	-	-
15882	der	Blutkrebs	Blutkrebse	blood Cancer	-	-
15883	der	Blutsauger	Blutsauger	bloodsucker/leech/vampire	-	-
7656	der	Blutwert	Blutwerte	blood value/blood test value	B2	-
15885	die	Bodenbeschaffenheit	Bodenbeschaffenheiten	soil quality/ground conditions	-	-
15886	das	Bodybuilding	—	bodybuilding	-	-
15887	der	Booster	Booster	booster	-	-
15888	der	Branchenkenner	Branchenkenner	industry expert/industry insider	-	-
15889	der	Branchenprimus	Branchenprimusse	industry leader/market leader	-	-
15890	die	Bratkartoffel	Bratkartoffeln	German fried potatoes/German fries/fried potatoes	-	-
15891	die	Braue	Brauen	brow/eyebrow	-	-
15892	das	Brennelement	Brennelemente	fuel element	-	-
15893	die	Bronchoskopie	Bronchoskopien	bronchoscopy	-	-
15894	die	Buchkunst	—	book art	-	-
15895	der	Buchverlag	Buchverlage	book publisher/publishing house	-	-
15896	das	Bühnenstück	Bühnenstücke	stage play	-	-
15897	die	Bundesbahn	Bundesbahnen	federal railroad/federal railway	-	-
15898	der	Bundesumweltminister	Bundesumweltminister	Federal Environment Minister	-	-
15899	der	Bürgerrechtler	Bürgerrechtler	civil rights activist	-	-
15900	die	Bürgerwehr	Bürgerwehren	vigilante group/citizens' militia	-	-
15901	das	Busfahren	—	bus travel	-	-
15902	die	Bustour	Bustouren	bus tour	-	-
15903	das	Byte	Byte	byte	-	-
8645	der	Champignon	Champignons	button mushroom/mushroom	A1	-
15905	die	Chefärztin	Chefärztinnen	chief physician (female)	-	-
15906	der	Chefsessel	Chefsessel	executive chair	-	-
15907	der	Chemnitzer	Chemnitzer	person from Chemnitz	-	-
15908	der	Claim	Claims	claim/slogan	-	-
15909	der	Codename	Codenamen	code name	-	weak
15910	der	Codex	Codices	codex	-	-
15911	der	Couchtisch	Couchtische	coffee table/end table/occasional table	-	-
15912	das	Customizing	—	customisation	-	-
15913	der	Dachstein	Dachsteine	concrete roof tile	-	-
15914	der	Dampfreiniger	Dampfreiniger	steam cleaner	-	-
15915	der	Darmausgang	Darmausgänge	anus/bowel outlet	-	-
15916	die	Darstellerin	Darstellerinnen	actress	-	-
15917	die	Datenautobahn	Datenautobahnen	information superhighway	-	-
15918	der	Datenkrake	Datenkraken	data-hungry company/data octopus	-	weak
1761	der	Dativ	Dative	dative/dative case	A1	-
15920	der	Dechant	Dechanten	dean (church)	-	weak
15921	die	Dehnübung	Dehnübungen	stretching exercise	-	-
15922	die	Dekanin	Dekaninnen	dean	-	-
15923	der	Delphin	Delphine	dolphin	-	-
15924	der	Demonstrationszug	Demonstrationszüge	protest march	-	-
15925	die	Deregulierung	Deregulierungen	deregulation	-	-
15926	der	Detailreichtum	—	richness of detail	-	-
15927	die	Determinante	Determinanten	determinant	-	-
15928	die	Detonation	Detonationen	detonation	-	-
15929	die	Deutlichkeit	Deutlichkeiten	clarity	-	-
15930	das	Diagnoseverfahren	Diagnoseverfahren	diagnostic procedure	-	-
15931	der	Diakonat	Diakonate	deaconate/diaconate	-	-
8823	die	Dialektik	—	dialectic	C1	-
7657	die	Dichterin	Dichterinnen	poet (female)	B2	-
15934	die	Diffamierung	Diffamierungen	defamation	-	-
15935	der	Discount	Discounts	discount	-	-
15936	die	Diskussionsgrundlage	Diskussionsgrundlagen	basis for discussion	-	-
15937	die	DNA	—	DNA	-	-
15938	der	Doc	Docs	doc	-	-
15939	das	Dogma	Dogmen	dogma	-	-
15940	das	Dominikanerkloster	Dominikanerklöster	Dominican monastery	-	-
3225	der	Donner	Donner	Thor/thunder	B1	-
15942	der	Donut	Donuts	donut/doughnut	-	-
15943	das	Dopamin	Dopamine	dopamine	-	-
15944	der	Doppelfehler	Doppelfehler	double fault	-	-
15945	das	Dörfchen	Dörfchen	hamlet	-	-
15946	das	Dorfleben	Dorfleben	village life	-	-
15947	der	Dramatiker	Dramatiker	dramatist/dramaturg/dramaturge	-	-
15948	der	Dresdner	Dresdner	person from Dresden	-	-
15949	der	Dress	Dresse	kit/strip (sports)	-	-
15950	die	Druckschrift	Druckschriften	block letters/printed script	-	-
15951	die	Drüse	Drüsen	gland	-	-
15952	das	Dschungelcamp	Dschungelcamps	jungle camp	-	-
15953	der	Dung	—	dung/manure	-	-
15954	das	Durchkommen	—	getting through	-	-
15955	der	Durchlauferhitzer	Durchlauferhitzer	continuous-flow water heater/instantaneous water heater/tankless water heater	-	-
919	die	Durchsage	Durchsagen	announcement	A1	-
15957	die	Durchschlagskraft	Durchschlagskräfte	decisiveness/force/penetrating power	-	-
15958	die	Duschkabine	Duschkabinen	shower cabinet/shower cubicle/shower stall	-	-
15959	die	Ecstasy	—	ecstasy	-	-
15960	der	Ehering	Eheringe	wedding band/wedding ring	-	-
8824	die	Ehrendoktorwürde	—	honorary doctorate	C1	-
15962	die	Eigendynamik	Eigendynamiken	momentum of its own/internal dynamic	-	-
15963	der	Eignungstest	Eignungstests	aptitude test/examination of professional competence/fitness test	-	-
15964	die	Einkaufsmeile	Einkaufsmeilen	shopping street/shopping mile	-	-
15965	die	Einlassung	Einlassungen	statement (legal)	-	-
15966	der	Einreicher	Einreicher	submitter	-	-
15967	der	Einsender	Einsender	sender/contributor	-	-
15968	die	Einstichstelle	Einstichstellen	puncture site	-	-
15969	die	Eintrittswahrscheinlichkeit	Eintrittswahrscheinlichkeiten	probability of occurrence	-	-
15970	der	Eisenbahner	Eisenbahner	railroader	-	-
15971	der	Eisheilige	Eisheiligen	ice saint	-	adjNoun
15972	die	Eismaschine	Eismaschinen	ice cream freezer/ice cream maker	-	-
15973	die	Elbvertiefung	Elbvertiefungen	deepening of the Elbe	-	-
15974	der	Elektroingenieur	Elektroingenieure	electrical engineer	-	-
15975	die	Elektrolyse	Elektrolysen	electrolysis	-	-
15976	das	Elektrowerkzeug	Elektrowerkzeuge	power tool	-	-
15977	der	Emu	Emus	emu	-	-
15978	das	End	Ends	end (colloquial)	-	-
15979	die	Endokrinologie	—	endocrinology	-	-
15980	die	Endzeit	Endzeiten	end times	-	-
15981	die	Entbindungsstation	Entbindungsstationen	maternity ward	-	-
15982	die	Entkopplung	Entkopplungen	decoupling	-	-
15983	die	Entwicklerin	Entwicklerinnen	developer	-	-
15984	die	Erdarbeit	Erdarbeiten	earthworks	-	-
15985	das	Erdgeschoß	Erdgeschoße	ground floor	-	-
15986	die	Erdkröte	Erdkröten	common toad	-	-
15987	die	Erdschicht	Erdschichten	earth layer/soil stratum	-	-
15988	der	Erfolgsfall	Erfolgsfälle	successful case	-	-
15989	der	Ermessensspielraum	Ermessensspielräume	discretionary scope/discretionary leeway	-	-
15990	die	Ermüdungserscheinung	Ermüdungserscheinungen	sign of fatigue	-	-
15991	die	Erntemenge	Erntemengen	harvest quantity/crop yield	-	-
15992	der	Ersatzspieler	Ersatzspieler	substitute player	-	-
15993	das	Erscheinungsjahr	Erscheinungsjahre	year of publication	-	-
15994	das	Erschließen	—	opening up/development	-	-
15995	die	Erstveröffentlichung	Erstveröffentlichungen	first publication	-	-
15996	das	Erwärmen	—	warming up	-	-
15997	die	Erwiderung	Erwiderungen	reply	-	-
15998	der	Erzengel	Erzengel	archangel	-	-
15999	das	Erzeugen	—	generation/production	-	-
16000	der	Erzeugerpreis	Erzeugerpreise	producer price/producer's price	-	-
16001	der	Erzfeind	Erzfeinde	arch enemy/archenemy	-	-
16002	der	Expressionist	Expressionisten	expressionist	-	weak
16003	das	Extranet	Extranets	extranet	-	-
8825	die	Extremsituation	Extremsituationen	extreme situation	C1	-
16005	der	Exzess	Exzesse	excess	-	-
3226	die	Fachfrau	Fachfrauen	expert/specialist	B1	-
16007	der	Fachmarkt	Fachmärkte	specialist store	-	-
16008	die	Fachperson	Fachpersonen	expert/specialist	-	-
16009	das	Fahrgastrecht	Fahrgastrechte	passenger rights	-	-
16010	der	Fahrradträger	Fahrradträger	bike rack	-	-
16011	der	Fahrtwind	Fahrtwinde	airstream/slipstream	-	-
16012	das	Fahrtziel	Fahrtziele	travel destination	-	-
16013	die	Fanfare	Fanfaren	fanfare	-	-
16014	die	Fanszene	Fanszenen	fan scene/fan community	-	-
16015	der	Fastenmonat	Fastenmonate	fasting month	-	-
16016	das	Faxgerät	Faxgeräte	fax machine	-	-
16017	die	Fehde	Fehden	feud/vendetta	-	-
16018	der	Fehlkauf	Fehlkäufe	bad buy	-	-
16019	die	Feldarbeit	Feldarbeiten	fieldwork	-	-
16020	die	Feldfrucht	Feldfrüchte	crop	-	-
16021	der	Feldsalat	Feldsalate	corn salad/lamb's lettuce	-	-
16022	die	Ferienunterkunft	Ferienunterkünfte	holiday accommodation/vacation rental	-	-
16023	der	Fernblick	Fernblicke	distant view/long-distance view	-	-
16024	die	Fernsehwerbung	Fernsehwerbungen	television advertising	-	-
16025	der	Fernunterricht	Fernunterrichte	distance learning/correspondence course	-	-
16026	der	Festmeter	Festmeter	solid cubic metre	-	-
16027	das	Fettnäpfchen	Fettnäpfchen	faux pas (treading in the fat dish)	-	-
16028	der	Fettpolster	Fettpolster	fat pad/fat deposit	-	-
