rank	word	english	cefr	flags
111	umfassend	comprehensive	C1	-
112	echt	genuine/real	A2	-
113	finanziell	financial	A2	-
114	unabhängig	independent	A2	-
115	automatisch	automatic	A1	-
116	fest	firm/fixed/solid	A2	-
117	erforderlich	necessary	A2	-
118	breit	broad/wide	A1	-
119	wirtschaftlich	economic	B2	-
120	erneut	renewed/repeated	B2	-
121	gering	low/small/slight	B1	-
122	einzig	only/sole	-	-
123	mobil	mobile	A2	-
124	medizinisch	medical	-	-
125	geeignet	suitable/appropriate	B1	-
126	vollständig	complete	B2	-
127	zukünftig	future	B1	-
128	intensiv	intensive/intense	A2	-
129	perfekt	perfect	A1	-
130	national	national	B1	-
131	ausreichend	sufficient	B1	-
132	staatlich	state/government	B1	-
133	zweit	second	A1	-
134	heutig	today's/current	C1	-
135	umfangreich	extensive	B2	-
136	innovativ	innovative	B2	-
137	elektronisch	electronic	B1	-
138	schlecht	bad	A1	-
139	gesund	healthy	A1	-
140	gesellschaftlich	social/societal	B1	-
141	bundesweit	nationwide	B2	-
142	lokal	local	B1	-
143	kulturell	cultural	A1	-
144	offiziell	official	A1	-
145	herzlich	warm/cordial	A1	-
146	frisch	fresh	A1	-
147	maximal	maximum	A1	-
148	ständig	constant/permanent/continual	A2	-
149	rechtlich	legal	B1	-
150	normal	normal	A1	-
151	professionell	professional	B2	-
152	attraktiv	attractive	A1	-
153	bisherig	previous/so far	B2	-
154	entscheidend	decisive/crucial	B2	-
155	langfristig	long-term	B2	-
156	schriftlich	written	A2	-
157	grün	green	A1	-
158	rot	red	A1	-
159	unmittelbar	direct/immediate	C1	-
160	erheblich	considerable/significant	C1	-
161	völlig	complete/utter/total	B1	-
162	sinnvoll	sensible/meaningful	A2	-
163	gezielt	targeted	B2	-
164	hochwertig	high-quality	C1	-
165	traditionell	traditional	B1	-
166	kommunal	municipal/local	C1	-
167	tätig	active/employed	C1	-
168	beliebt	popular	A1	-
169	ehrenamtlich	voluntary	B2	-
170	extern	external	-	-
171	komplex	complex	B2	-
172	interessiert	interested	A2	-
173	kreativ	creative	A1	-
174	sächsisch	Saxon	-	-
175	absolut	absolute	-	-
176	natürlich	natural/of course	A1	-
177	personenbezogen	personal/person-related	-	-
178	rund	round/approximately	A1	-
179	betroffen	affected/concerned	B2	-
180	schwierig	difficult	A2	-
181	ideal	ideal	A1	-
182	relevant	relevant	B2	-
183	typisch	typical	A1	-
184	global	global	B1	-
185	flexibel	flexible	A2	-
186	bequem	comfortable/convenient	A1	-
187	relativ	relative	B1	-
188	fachlich	professional/specialist	B2	-
189	falsch	wrong/false	A1	-
190	geplant	planned	B1	-
191	ökologisch	ecological	B1	-
192	schwarz	black	A1	-
193	dauerhaft	permanent/lasting	B2	-
194	laufend	ongoing/current	C1	-
195	weiß	white	A1	-
196	freiwillig	voluntary	A2	-
197	rein	pure/clean	B1	-
198	teuer	expensive	A1	-
199	einzigartig	unique	C1	-
200	entfernt	distant/remote	A2	-
201	extrem	extreme	B1	-
202	ausführlich	detailed	B2	-
203	nötig	necessary	A2	-
204	führend	leading	-	-
205	wertvoll	valuable	A2	-
206	bunt	colourful	A2	-
207	evangelisch	Protestant	-	-
208	durchschnittlich	average	B1	-
209	selbstverständlich	obvious/natural	B1	-
210	tief	deep	A2	-
211	kritisch	critical	A2	-
212	halb	half	A1	-
213	hervorragend	excellent/outstanding	B2	-
214	verfügbar	available	C1	-
215	ursprünglich	original	B1	-
216	gewünscht	desired/wanted	-	-
217	pädagogisch	pedagogical	C1	-
218	niedrig	low	A2	-
219	divers	diverse/various	C1	-
220	bewusst	conscious/aware	B1	-
221	diesjährig	of this year	-	-
222	monatlich	monthly	B1	-
223	verantwortlich	responsible	B1	-
224	recht	right	A2	-
225	katholisch	Catholic	B2	-
226	alternativ	alternative	B1	-
227	effizient	efficient	C1	-
228	menschlich	human/humane	B1	-
229	langsam	slow	A1	-
230	kontinuierlich	continuous	B2	-
231	integriert	integrated	B1	-
232	kostenfrei	free of charge	-	-
233	inhaltlich	in terms of content	B2	-
234	intern	internal	C1	-
235	generell	general	C1	-
236	plötzlich	sudden	A2	-
237	künstlich	artificial	B1	-
238	mittel	medium/middle	A1	-
239	körperlich	physical/bodily	B1	-
240	musikalisch	musical	B1	-
241	ländlich	rural	-	-
242	französisch	French	-	-
243	grundlegend	fundamental/basic	C1	-
244	fair	fair	B1	-
245	langjährig	long-standing	-	-
246	negativ	negative	A1	-
247	elektrisch	electric/electrical	A2	-
248	überwiegend	predominant/prevailing	B2	-
249	angemessen	appropriate/adequate	B2	-
250	sichtbar	visible	B1	-
251	gemütlich	cosy/comfortable	A1	-
252	eventuell	possibly/perhaps	B1	-
253	warm	warm	A1	-
254	effektiv	effective	A2	-
255	kompetent	competent	B2	-
256	virtuell	virtual	A2	-
257	selbstständig	independent/self-employed	A1	-
258	sportlich	athletic/sporty	A1	-
259	enorm	enormous	B2	-
260	örtlich	local	-	-
261	einmalig	unique/one-time	A2	-
262	eindeutig	clear/unambiguous	B1	-
263	städtisch	urban/municipal	B1	-
264	dringend	urgent	A2	-
265	freundlich	friendly	A1	-
266	parallel	parallel	B1	-
267	sonstig	other	C1	-
268	fertig	finished/done/ready	A1	-
269	theoretisch	theoretical	B1	-
270	ruhig	quiet/calm	A1	-
271	betrieblich	operational	C1	-
272	ausdrücklich	explicit/express	B2	-
273	exklusiv	exclusive	-	-
274	bereit	ready	A2	-
275	englisch	English	-	-
276	angenehm	pleasant	B1	-
277	heiß	hot	A1	-
278	ausländisch	foreign	A1	-
279	erfahren	experienced	-	-
280	erneuerbar	renewable	-	-
281	zuverlässig	reliable	B1	-
282	rechtzeitig	on time/timely	B1	-
283	wahrscheinlich	probable/probably	A2	-
284	künstlerisch	artistic	C1	-
285	steigend	rising/increasing	-	-
286	dritt	third	A1	-
287	ambulant	outpatient	-	-
288	hessisch	Hessian	-	-
289	gefährlich	dangerous	A1	-
290	gültig	valid	A1	-
291	einheitlich	uniform	B1	-
292	hart	hard/tough	A2	-
293	riesig	huge/enormous	A2	-
294	kalt	cold	A1	-
295	wahr	true	A2	-
296	stationär	stationary/inpatient	-	-
297	strategisch	strategic	-	-
298	optisch	visual/optical	C1	-
299	nachfolgend	following/subsequent	C1	-
300	zeitlich	temporal/time-related	C1	-
301	spezifisch	specific	B2	-
302	üblich	usual	B1	-
303	engagiert	committed/dedicated	B1	-
304	amerikanisch	American	-	-
305	statistisch	statistical	B1	-
306	gerecht	fair/just	B1	-
307	frühzeitig	early	C1	-
308	gegenseitig	mutual	A1	-
309	psychisch	psychological/mental	C1	-
310	intelligent	intelligent	A2	-
311	zufrieden	satisfied/content	A1	-
312	ärztlich	medical	-	-
313	offenbar	apparent/obviously	B1	-
314	abwechslungsreich	varied	C1	-
315	blau	blue	A1	-
316	erhöht	raised	B1	-
317	eigenständig	independent	B2	-
318	schulisch	school-related	C1	-
319	voraussichtlich	expected/anticipated	B1	-
320	lecker	delicious/tasty	A1	-
321	jüdisch	Jewish	-	-
322	zugänglich	accessible	B1	-
323	maßgeblich	authoritative	B2	-
324	sauber	clean	A1	-
325	berühmt	famous	A1	-
326	qualifiziert	qualified	C1	-
327	abhängig	dependent	B1	-
328	doppelt	double	A1	-
329	anerkannt	recognised/approved	B1	-
330	interaktiv	interactive	-	-
331	vergleichbar	comparable	C1	-
332	kurzfristig	short-term/short-notice	B2	-
333	stetig	continuous	B2	-
334	heimisch	native/local	B2	-
335	stabil	stable	B2	-
336	vorliegend	present/at hand	-	-
337	hilfreich	helpful	B2	-
338	mehrfach	multiple/repeated	C1	-
339	herausragend	outstanding	-	-
340	bestmöglich	as best as possible	B2	-
341	lebendig	alive/lively	A1	-
342	britisch	British	-	-
343	systematisch	systematic	B2	-
344	außergewöhnlich	exceptional/extraordinary	B2	-
345	ordentlich	tidy/proper	A2	-
346	verbunden	connected/linked	B2	-
347	wirksam	effective	-	-
348	barrierefrei	barrier-free/accessible	C1	-
349	eigentlich	actual/real	A1	-
350	sexuell	sexual	-	-
351	nahe	near/close	-	-
352	wunderbar	wonderful	A1	-
353	knapp	scarce/tight/barely	A2	-
354	wunderschön	beautiful/gorgeous	A1	-
355	demokratisch	democratic	B1	-
356	interdisziplinär	interdisciplinary	C1	-
357	fein	fine/delicate	B2	-
358	konsequent	consistent	C1	-
359	massiv	massive/severe	C1	-
360	aufmerksam	attentive	B1	-
361	fremd	foreign/strange	A1	-
362	hauptsächlich	mainly/primarily	B2	-
363	beteiligt	involved/participating	-	-
364	dunkel	dark	A1	-
365	telefonisch	by phone/telephonic	A2	-
366	problemlos	problem-free/smooth	A2	-
367	begeistert	enthusiastic	B1	-
368	erhältlich	available	-	-
369	weitgehend	largely/extensive	C1	-
370	beeindruckend	impressive	B2	-
371	detailliert	detailed	-	-
372	korrekt	correct	B1	-
373	christlich	Christian	B2	-
374	übrig	remaining	B1	-
375	spät	late	A1	-
376	bedeutend	important	B2	-
377	entwickelt	developed	B1	-
378	unbekannt	unknown	-	-
379	qualitativ	qualitative	B2	-
380	gesundheitlich	health	B2	-
381	russisch	Russian	-	-
382	stolz	proud	B1	-
383	nett	nice	A1	-
384	link	left	-	-
385	biologisch	biological/organic	-	-
386	chinesisch	Chinese	A2	-
387	trocken	dry	A2	-
388	lieb	dear/nice	A1	-
389	weiblich	female/feminine	A1	-
390	heilig	holy/sacred	C1	-
391	verbindlich	binding/obligatory	-	-
392	streng	strict/severe	A2	-
393	kirchlich	church/ecclesiastical	-	-
394	glücklich	happy/lucky	A1	-
395	stellvertretend	deputy/acting	B2	-
396	damalig	at that time/former	B2	-
397	anspruchsvoll	demanding/ambitious	B2	-
398	kompakt	compact	-	-
399	landwirtschaftlich	agricultural	C1	-
400	dynamisch	dynamic	B2	-
401	real	real	A2	-
402	verständlich	understandable	B1	-
403	chronisch	chronic	B2	-
404	vielseitig	versatile/diverse	C1	-
405	chemisch	chemical	C1	-
406	benötigt	needed/required	-	-
407	interkulturell	intercultural	B1	-
408	kräftig	strong/powerful	B1	-
409	ganzheitlich	holistic	-	-
410	komfortabel	comfortable	B2	-
411	niedersächsisch	Lower Saxon	-	-
412	fit	fit	A1	-
413	organisatorisch	organisational	-	-
414	südlich	southern	B1	-
415	dual	dual	-	-
416	verwendet	used	-	-
417	gemeinnützig	charitable/non-profit	C1	-
418	gewerblich	commercial/industrial	-	-
419	momentan	current/at the moment	B1	-
420	transparent	transparent	-	-
421	gelungen	successful	B2	-
422	potenziell	potential	C1	-
423	reich	rich/wealthy	A2	-
424	endgültig	final/definitive	B1	-
425	mittelständisch	medium-sized	B2	-
426	herrlich	wonderful/magnificent	-	-
427	regulär	regular	-	-
428	westlich	western	B1	-
429	italienisch	Italian	-	-
430	geistig	mental/intellectual	B2	-
431	großzügig	generous/spacious	-	-
432	vorherig	previous	C1	-
433	herkömmlich	conventional/traditional	C1	-
434	nördlich	northern	B1	-
435	wöchentlich	weekly	B1	-
436	industriell	industrial	-	-
437	dick	thick/fat	A2	-
438	ernst	serious	B1	-
439	wild	wild	A2	-
440	emotional	emotional	A2	-
441	ökonomisch	economic	C1	-
442	juristisch	legal/juridical	B2	-
443	weiterführend	advanced/further	-	-
444	sorgfältig	careful/thorough	-	-
445	angeblich	alleged/supposedly	B2	-
446	liegend	lying/horizontal	-	-
447	renommiert	renowned	C1	-
448	nützlich	useful	A2	-
449	separat	separate	-	-
450	angegeben	specified/stated	-	-
451	männlich	male/masculine	A1	-
452	amtlich	official	B2	-
453	religiös	religious	B2	-
454	willkommen	welcome	A1	-
455	operativ	operational/surgical	-	-
456	gelb	yellow	A1	-
457	übersichtlich	clear	B2	-
458	akademisch	academic	B2	-
459	offensichtlich	obvious/evident	C1	-
460	gängig	common/standard	C1	-
461	gelegen	situated/convenient	B1	-
462	golden	golden	B2	-
463	klinisch	clinical	-	-
464	krank	ill/sick	A1	-
465	geschlossen	closed	A1	-
466	total	total/complete	A1	-
467	unglaublich	incredible/unbelievable	A2	-
468	ungewöhnlich	unusual	B1	-
469	ausgezeichnet	excellent	B1	-
470	betreffend	concerning/regarding	C1	-
471	räumlich	spatial	C1	-
472	erreichbar	reachable/accessible	A2	-
473	unkompliziert	uncomplicated	-	-
474	derartig	such	C1	-
475	überraschend	surprising	B1	-
476	alltäglich	everyday/commonplace	B1	-
477	fortlaufend	continuous/ongoing	-	-
478	vertraut	familiar	B2	-
479	spielerisch	playful	C1	-
480	alleinerziehend	single-parent	B1	-
481	erstmalig	for the first time	-	-
482	unzählig	countless	B2	-
483	dicht	dense/close/tight	B1	-
484	beliebig	arbitrary	-	-
485	gewohnt	usual/accustomed	B1	-
486	sprachlich	linguistic	C1	-
487	leer	empty	A1	-
488	lebend	living/alive	-	-
489	schlicht	plain/simple	C1	-
490	begrenzt	limited	B1	-
491	gegenwärtig	current/present	-	-
492	exakt	exact/precise	-	-
493	analog	analog/analogous	B2	-
494	derzeitig	current/present	-	-
495	verlässlich	reliable	B2	-
496	deutschlandweit	Germany-wide	-	-
497	abgeschlossen	completed/closed	B1	-
498	deutschsprachig	German-speaking	A1	-
499	ehrlich	honest	A2	-
500	laut	loud	A1	-
501	rasch	quick	C1	-
502	illegal	illegal	B1	-
503	organisiert	organised	A2	-
504	kulinarisch	culinary	-	-
505	thematisch	thematic	A1	-
506	erkennbar	discernible/recognisable	B2	-
507	manuell	manual/manually	-	-
508	schwach	weak	A2	-
509	fundiert	well-founded/sound	-	-
510	türkisch	Turkish	A1	-
511	bewährt	proven	C1	-
512	gelegentlich	occasional	B2	-
513	großartig	awesome/brilliant	A2	-
514	mündlich	oral/verbal	A2	-
515	romantisch	romantic	A2	-
516	akut	acute	B2	-
517	liebevoll	full of love	B1	-
518	agil	agile	B2	-
519	vermehrt	increased/growing	B2	-
520	flächendeckend	comprehensive	C1	-
521	strukturiert	structured	B2	-
522	jahrelang	for years	-	-
523	scheinbar	apparently/seemingly	B2	-
524	umgehend	immediate	C1	-
525	unnötig	unnecessary	A2	-
526	vermeintlich	alleged/supposed	-	-
527	vernetzt	connected	C1	-
528	spanisch	Spanish	-	-
529	scharf	sharp/spicy	A2	-
530	technologisch	technological	-	-
531	bedingt	conditional/conditioned	C1	-
532	locker	loose/relaxed	B1	-
533	solide	solid/sound	B2	-
534	steuerlich	tax-related	-	-
535	vorrangig	priority	-	-
536	weich	soft	A2	-
537	visuell	visual	B2	-
538	eindrucksvoll	impressive	C1	-
539	festgelegt	fixed/established	B1	-
540	nah	close/near	A2	-
541	geschützt	protected	B2	-
542	dementsprechend	accordingly/corresponding	C1	-
543	landesweit	nationwide/statewide	-	-
544	zulässig	allowed	C1	-
545	dünn	thin/weak	A2	-
546	mathematisch	mathematic/mathematical	B2	-
547	sensibel	sensitive	-	-
548	anonym	anonymous	C1	-
549	billig	cheap/inexpensive	A1	-
550	umgekehrt	opposite/reversed	B1	-
551	lustig	funny	A1	-
552	polnisch	Polish	-	-
553	robust	robust/sturdy	C1	-
554	anstehend	upcoming/pending	C1	-
555	behindert	handicapped	B1	-
556	elegant	elegant	A1	-
557	konventionell	conventional	C1	-
558	unverzüglich	immediate	C1	-
559	berechtigt	entitled/legitimate	-	-
560	feierlich	festive/solemn	B1	-
561	flach	flat/shallow	B1	-
562	authentisch	authentic	C1	-
563	familiär	familiar/family	B1	-
564	vereint	united	-	-
565	faszinierend	fascinating	A2	-
566	grob	coarse/rough	C1	-
567	benachbart	neighbouring	-	-
568	zeitnah	prompt/timely/soon	C1	-
569	angrenzend	adjacent	-	-
570	östlich	eastern	B1	-
571	süß	cute/sweet	A1	-
572	europaweit	Europe-wide/pan-European	C1	-
573	restlich	remaining	B2	-
574	spezialisiert	specialised	C1	-
575	vorübergehend	temporary	C1	-
576	aufwendig	elaborate/costly	C1	-
577	ausgeprägt	distinct/pronounced	C1	-
578	friedlich	peaceful	B2	-
579	vollkommen	complete/perfect	B2	-
580	baulich	structural/architectural	-	-
581	etabliert	established	-	-
582	japanisch	Japanese	-	-
583	jetzig	current/present	B2	-
584	mächtig	powerful/mighty	-	-
585	realistisch	realistic	A2	-
586	repräsentativ	representative	-	-
587	griechisch	Greek	B1	-
588	kommerziell	commercial	B2	-
589	römisch	Roman	-	-
590	nutzbar	usable	-	-
591	vorläufig	interim/preliminary	B1	-
592	reibungslos	smooth	-	-
593	vereinigt	united	-	-
594	anwesend	present	B1	-
595	anschaulich	vivid/clear	C1	-
596	dortig	local/there	-	-
597	präzise	precise	-	-
598	rasant	rapid	B2	-
599	spontan	spontaneous	A2	-
600	unvergesslich	unforgettable	-	-
601	kompliziert	complicated	A2	-
602	ansprechend	appealing/attractive	-	-
603	exzellent	excellent	-	-
604	permanent	permanent	C1	-
605	primär	primary	C1	-
606	erhalten	preserved	C1	-
607	gründlich	diligent/thorough	B1	-
608	reichlich	ample/plentiful	C1	-
609	österreichisch	Austrian	A2	-
610	vertraglich	contractual	-	-
611	außerschulisch	extracurricular	-	-
612	olympisch	olympic	-	-
613	pünktlich	punctual	A1	-
614	afrikanisch	African	-	-
615	heftig	intense/severe	-	-
616	mechanisch	mechanical	B2	-
617	strukturell	structural	C1	-
618	ausgewogen	balanced	B2	-
619	cool	cool	A1	-
620	kaufmännisch	commercial/business	-	-
621	namhaft	notable/well-known	-	-
622	anhaltend	continuous/incessant	-	-
623	gewöhnlich	ordinary/usual	B1	-
624	konstruktiv	constructive/design	B2	-
625	physikalisch	physical	B2	-
626	viert	fourth	-	-
627	sanft	gentle/soft	B2	-
628	touristisch	touristic/tourism-related	-	-
629	beschrieben	described	-	-
630	kühl	chilly/cool	A2	-
631	mittelalterlich	medieval	B2	-
632	auffällig	conspicuous/noticeable	B2	-
633	idyllisch	idyllic	-	-
634	nachträglich	belated	C1	-
635	dramatisch	dramatic	B2	-
636	formal	formal	C1	-
637	spektakulär	spectacular	-	-
638	zügig	swift/quick	-	-
639	leistungsfähig	capable/efficient	B2	-
640	naturwissenschaftlich	natural-scientific/scientific	B2	-
641	bevorzugt	preferred	-	-
642	kostengünstig	affordable	B2	-
643	vorsichtig	careful/cautious	A2	-
644	schmal	narrow	B1	-
645	überregional	national/supraregional	B2	-
646	unternehmerisch	entrepreneurial	-	-
647	definitiv	definite/definitely	B2	-
648	handwerklich	artisanal	B2	-
649	schlimm	bad/serious	A2	-
650	spürbar	noticeable/sensible	C1	-
651	zeitgemäß	modern/up-to-date	C1	-
652	autonom	autonomous/self-governed	-	-
653	demografisch	demographic	-	-
654	dazugehörig	associated/belonging to	C1	-
655	organisch	organic	-	-
656	praxisnah	practical/practice-oriented	-	-
657	unterhaltsam	amusing/entertaining	C1	-
658	studentisch	student (adj.)	C1	-
659	pauschal	flat-rate/general	B1	-
660	empirisch	empirical	-	-
661	personell	personnel/staffing	-	-
662	tot	dead	A1	-
663	feucht	damp/moist	B1	-
664	häuslich	domestic	-	-
665	leistungsstark	efficient	C1	-
666	rege	lively	-	-
667	einschlägig	respective	-	-
668	gleichnamig	eponymous	-	-
669	militärisch	military	C1	-
670	gespannt	excited/tense	A2	-
671	grau	grey	A1	-
672	malerisch	picturesque/scenic	-	-
673	neuartig	novel/new	-	-
674	neugierig	curious/inquisitive	A2	-
675	genetisch	genetic	B2	-
676	vorzeitig	early/premature	-	-
677	verantwortungsvoll	responsible	B2	-
678	ernsthaft	serious/earnest	B1	-
679	stattfindend	taking place/occurring	-	-
680	zufällig	random/accidental	B1	-
681	außerordentlich	exceptionally/extraordinary	-	-
682	kostenpflichtig	fee-based/subject to a charge	-	-
683	methodisch	methodical	C1	-
684	signifikant	significant	-	-
685	unsicher	uncertain/unsafe	B1	-
686	unverzichtbar	essential/indispensable	B2	-
687	geprägt	shaped/characterised	B2	-
688	umweltfreundlich	eco-friendly/environmentally friendly	A2	-
689	arabisch	Arabic/Arab	-	-
690	edel	noble/precious	-	-
691	explizit	explicit	C1	-
692	ordnungsgemäß	duly	-	-
693	überzeugend	convincing/persuasive	C1	-
694	zeitgenössisch	contemporary	C1	-
695	aufregend	exciting	A2	-
696	physisch	physical	C1	-
697	zugelassen	approved/licensed	-	-
698	ethisch	ethic/ethical	C1	-
699	unverbindlich	non-binding	C1	-
700	arm	poor	A2	-
