rank	word	english	cefr	flags
854	sehenswert	worth seeing	-	-
855	langweilig	boring/dull	A1	-
856	niedergelassen	established/settled (medical practice)	-	-
857	standardisiert	standardised	-	-
858	unerwartet	unexpected	B2	-
859	begehrt	sought-after/popular	B2	-
860	gleichwertig	equal/of the same value	-	-
861	hauseigen	in-house/own	-	-
862	hinreichend	sufficient/adequate	-	-
863	logisch	logical	A2	-
864	medial	media/medial	C1	-
865	zweijährig	two-year/biennial	-	-
866	gemacht	made/done	B1	-
867	objektiv	objective	-	-
868	vorbildlich	exemplary	B2	-
869	exotisch	exotic	C1	-
870	fünft	fifth	-	-
871	geehrt	honoured/dear	A1	-
872	hiesig	from hereabout/local	-	-
873	passiv	passive	B1	-
874	unendlich	infinite	A2	-
875	begründet	well-founded	A2	-
876	geboren	born	A1	-
877	minimal	minimal	B1	-
878	reizvoll	full of appeal	C1	-
879	gesichert	secured	-	-
880	institutionell	institutional	-	-
881	maschinell	automatic/mechanical	-	-
882	gebürtig	native	B2	-
883	schwäbisch	Swabian	-	-
884	städtebaulich	urban planning	-	-
885	erwartet	expected	-	-
886	simpel	simple	B2	-
887	fossil	fossil	-	-
888	gefüllt	filled	-	-
889	klug	clever/smart	A2	-
890	schonend	gentle	-	-
891	uneingeschränkt	unlimited	-	-
892	aufrecht	upright/honest	C1	-
893	chirurgisch	surgical	-	-
894	fränkisch	Franconian/Frankish	-	-
895	moralisch	moral	B2	-
896	geschickt	skilful/deft	B1	-
897	hochkarätig	top-class/high-caliber	C1	-
898	versteckt	hidden	B1	-
899	zivil	civil/civilian	-	-
900	muslimisch	Muslim	-	-
901	passgenau	precisely fitting/tailored	C1	-
902	präsent	present	-	-
903	regelrecht	downright/proper	C1	-
904	sparsam	economical/thrifty	B1	-
905	symbolisch	symbolic	B2	-
906	analytisch	analytic/analytical	B2	-
907	antik	ancient/antique	C1	-
908	kognitiv	cognitive	C1	-
909	leiblich	biological/physical	-	-
910	ambitioniert	ambitious	-	-
911	anfänglich	initial	-	-
912	botanisch	botanical	-	-
913	dänisch	Danish	-	-
914	sämtlich	all/entire	B2	-
915	unbegrenzt	limitless	-	-
916	akustisch	acoustic/acoustical	B2	-
917	einstig	former	C1	-
918	nass	wet	A2	-
919	unklar	unclear	-	-
920	clever	clever/smart	-	-
921	defekt	damaged/defective	B1	-
922	fachkundig	expert/professional	-	-
923	markant	striking/distinctive	-	-
924	mittelfristig	medium-term/middle-term	-	-
925	theologisch	theologic/theological	C1	-
926	witzig	funny/witty	A2	-
927	zart	tender	C1	-
928	ausgesprochen	downright/pronounced	B2	-
929	journalistisch	journalistic	-	-
930	leidenschaftlich	passionate	C1	-
931	saisonal	seasonal	C1	-
932	syrisch	Syrian	-	-
933	unbefristet	permanent/unlimited	-	-
934	winzig	tiny	C1	-
935	final	final	B2	-
936	seriös	reputable/serious	B2	-
937	zwangsläufig	inevitable	C1	-
938	freiberuflich	freelance	A2	-
939	schlank	slender/slim	B1	-
940	verrückt	crazy/mad	A2	-
941	selbstbewusst	self-confident	B2	-
942	bewegt	eventful	-	-
943	pflegebedürftig	in need of care	-	-
944	populär	popular	A1	-
945	praxisorientiert	oriented doctor's office	-	-
946	archäologisch	archaeological/archeological	-	-
947	benachteiligt	disadvantaged	B2	-
948	braun	brown	A1	-
949	geistlich	spiritual	-	-
950	gemischt	mixed	B1	-
951	kooperativ	cooperative	B2	-
952	orientiert	oriented	B2	-
953	stilvoll	stylish	-	-
954	strahlend	radiant/bright	C1	-
955	variabel	variable	-	-
956	weitestgehend	largely/mostly	-	-
957	exemplarisch	exemplary	-	-
958	sympathisch	likeable/nice	A2	-
959	bezahlbar	affordable	-	-
960	erholsam	relaxing/restful	B2	-
961	gänzlich	entirely/wholly	-	-
962	kompatibel	compatible	-	-
963	originell	original/creative	A1	-
964	abstrakt	abstract/conceptional	A2	-
965	ausgedehnt	extensive	-	-
966	dankbar	grateful/thankful	B1	-
967	einwandfrei	perfect	B2	-
968	überschaubar	manageable	C1	-
969	diesbezüglich	relating to this/with respect to this	-	-
970	glatt	smooth	B1	-
971	harmonisch	harmonious	B2	-
972	legal	legal	B2	-
973	mild	mild/gentle	B1	-
974	rechtsextrem	extreme right-wing	-	-
975	rheinisch	Rhenish	-	-
976	verstorben	deceased	C1	-
977	anderweitig	other/alternative	C1	-
978	beachtlich	considerable/remarkable	-	-
979	mehrjährig	hardy	-	-
980	tatkräftig	energetic/active	-	-
981	unzulässig	inadmissible/impermissible	C1	-
982	weitreichend	extensive	C1	-
983	angeschlossen	connected/affiliated	B2	-
984	geregelt	regulated	C1	-
985	präventiv	preventive	-	-
986	seitlich	lateral/sideways	-	-
987	zusammenhängend	coherent/connected	-	-
988	adäquat	adequate/appropriate	-	-
989	bezüglich	referential	C1	-
990	festlich	festive	-	-
991	konzeptionell	conceptual	C1	-
992	moderat	moderate	-	-
993	produktiv	productive/prolific	-	-
994	schnellstmöglich	as soon as possible	-	-
995	vorder	fore/forward/front	-	-
996	behördlich	governmental	-	-
997	tropisch	tropical	-	-
998	vereinzelt	sporadic	-	-
999	absehbar	foreseeable	C1	-
1000	bedarfsgerecht	adequate	-	-
1001	heimlich	clandestine/covert/secret	B1	-
1002	kaputt	broken/broken-down/bust	A1	-
1003	nächtlich	nightly/nocturnal	-	-
1004	unmöglich	impossible/inconceivable/ridiculous	-	-
1005	zivilgesellschaftlich	civil society	-	-
1006	lästig	annoying/irksome/tiresome	B2	-
1007	aggressiv	abrasive/aggressive/thugish	B2	-
1008	gigantisch	gargantuan/gigantic/huge	-	-
1009	hauptamtlich	full-time/professional	-	-
1010	strikt	strict/strictly	B2	-
1011	betrieben	operated/run	-	-
1012	diakonisch	diaconal/charitable	-	-
1013	englischsprachig	English-speaking	-	-
1014	fällig	due	B1	-
1015	mehrheitlich	most/mostly	B2	-
1016	minderjährig	underage	-	-
1017	regenerativ	renewable	-	-
1018	standardmäßig	by default/standard	-	-
1019	übergreifend	comprehensive/overarching/spanning	-	-
1020	besucht	attended	A2	-
1021	gehoben	cheerful/elevated/exalted	B2	-
1022	geschaffen	created/made	-	-
1023	geschäftlich	business/commercial	-	-
1024	verschlüsselt	encrypted	-	-
1025	bösartig	malevolent/malign	-	-
1026	energieeffizient	energy efficient	C1	-
1027	familienfreundlich	family-friendly	C1	-
1028	köstlich	delicious/exquisite	-	-
1029	multimedial	multimedially	-	-
1030	architektonisch	architectonic/architectural	-	-
1031	jahrzehntelang	decades-long	-	-
1032	rassistisch	racist	-	-
1033	schmerzhaft	painful	-	-
1034	traditionsreich	rich in tradtion/tradition-rich	-	-
1035	brutal	bestial/brutal/brute	B2	-
1036	dauernd	continuous	B1	-
1037	diagnostisch	diagnostic/diagnostically	-	-
1038	fruchtbar	fecund/fertile/fruitful	-	-
1039	hergestellt	constructed/made	-	-
1040	übergeordnet	high-level/higher-level/importance	-	-
1041	üppig	opulent/sumptuous	B2	-
1042	prächtig	splendid	-	-
1043	verwandt	related	B1	-
1044	wirkungsvoll	effective	B2	-
1045	alleinig	exclusive	-	-
1046	drohend	imminent/impending/minatory	C1	-
1047	geologisch	geologic/geological	-	-
1048	kabellos	wireless	-	-
1049	subjektiv	subjective	B2	-
1050	vielversprechend	auspicious/promising	C1	-
1051	westfälisch	Westphalian	-	-
1052	charmant	charming	C1	-
1053	einjährig	one-year-old	-	-
1054	elementar	elemental/fundamental	-	-
1055	mutmaßlich	alleged/conjectural/presumed	-	-
1056	psychosozial	psychosocial	-	-
1057	ausschlaggebend	decisive	B2	-
1058	beschlossen	agreed/decided	B1	-
1059	gleichberechtigt	equal/with equal rights	B1	-
1060	hell	bright/light/sharp	A1	-
1061	lateinisch	Latin/Roman	-	-
1062	thermisch	thermal	-	-
1063	komisch	comic/funny/strange	A2	-
1064	kommunikativ	communicative	B2	-
1065	nahtlos	imperceptible/seamless/smooth	-	-
1066	rechtswidrig	unlawful	C1	-
1067	rückwirkend	retroactive/retrospective	-	-
1068	weihnachtlich	Christmassy	-	-
1069	zukunftsweisend	forward-looking	B2	-
1070	barock	Baroque	-	-
1071	belastbar	resilient/reliable/load-bearing	B2	-
1072	bitter	bitter	A1	-
1073	fiktiv	fictitious/notional	C1	-
1074	geheimnisvoll	arcane/mysterious	-	-
1075	original	original	B1	-
1076	preußisch	Prussian	-	-
1077	radioaktiv	radioactive	B2	-
1078	universitär	university	-	-
1079	aktualisiert	refreshed/updated	-	-
1080	einsam	alone/deserted/isolated	A2	-
1081	gestalterisch	creative/design	-	-
1082	pharmazeutisch	pharmaceutic/pharmaceutical	B2	-
1083	systemisch	systemic	-	-
1084	überflüssig	superfluous/unnecessary	C1	-
1085	ungünstig	inconvenient/unfavourable	-	-
1086	administrativ	administrative	-	-
1087	dienstlich	official/work-related	-	-
1088	ganztägig	all-day/full-time	-	-
1089	israelisch	Israeli	-	-
1090	molekular	molecular/molecularly	-	-
1091	strafrechtlich	penal	-	-
1092	genial	brilliant/ingenious	A2	-
1093	immens	immense	C1	-
1094	kindlich	childlike	C1	-
1095	müde	tired/weary	A1	-
1096	norddeutsch	North German	-	-
1097	übermäßig	exaggerated/excessive/inordinate	C1	-
1098	ungleich	unequal/unlike	-	-
1099	vegetarisch	vegetarian	B1	-
1100	belastend	annoying/be a strain/incriminating	-	-
1101	biblisch	biblical	-	-
1102	gebaut	built	-	-
1103	vertrauensvoll	optimistic/trustful/trusting	C1	-
1104	allergisch	allergic	-	-
1105	amtierend	acting/incumbent/officiating	-	-
1106	nachweislich	provable	-	-
1107	zukunftsorientiert	future-oriented	C1	-
1108	gewaltsam	forcible/violent	C1	-
1109	konzentriert	concentrated/focused	B1	-
1110	nackt	naked/nude/bare	-	-
1111	pflegerisch	custodial	-	-
1112	philosophisch	philosophical	B2	-
1113	respektvoll	respectful	B2	-
1114	statisch	static/statical	-	-
1115	unregelmäßig	irregular	-	-
1116	allmählich	gradual/gradually/step by step	B1	-
1117	beweglich	movable/flexible	-	-
1118	kanadisch	Canadian	-	-
1119	preislich	in terms of price/price-related	-	-
1120	unsichtbar	invisible	C1	-
1121	entschieden	determined/evident/obvious	B1	-
1122	königlich	enormous/generous/royal	C1	-
1123	mediterran	Mediterranean	-	-
1124	preisgünstig	reasonably priced	-	-
1125	saarländisch	saarlandic/saarlandish	-	-
1126	hygienisch	hygienic	-	-
1127	lebhaft	lively/vivacious	-	-
1128	mühsam	arduous	C1	-
1129	unbedingt	absolute/at all events/by all means	A2	-
1130	veraltet	dated/obsolete	-	-
1131	darauffolgend	following/subsequent	-	-
1132	fächerübergreifend	interdisciplinary	-	-
1133	geliebt	beloved/dear	-	-
1134	geschätzt	esteemed	-	-
1135	größtmöglich	maximal	-	-
1136	kontrolliert	certified/checked/controlled	A2	-
1137	kraftvoll	powerful/vigorous	-	-
1138	schmackhaft	tasty	-	-
1139	tendenziell	by trend	C1	-
1140	angezeigt	appropriate	-	-
1141	dreidimensional	three-dimensional	C1	-
1142	geöffnet	open/opened	A1	-
1143	humorvoll	funny/humorous/humorously	C1	-
1144	integrativ	inclusive/integrative	-	-
1145	kindgerecht	child-friendly	C1	-
1146	stundenlang	lasting for hours	B2	-
1147	temporär	temporary	-	-
1148	gefächert	diverse/varied	-	-
1149	kriminell	criminal	B2	-
1150	sowjetisch	Soviet	-	-
1151	verkauft	sold	A2	-
1152	zweitägig	two-day	-	-
1153	allgemeinbildend	general education	-	-
1154	andauernd	constant	C1	-
1155	demographisch	demographic	-	-
1156	gelernt	learned/learnt/skilled	B1	-
1157	gymnasial	grammar school (secondary)	-	-
1158	harmlos	harmless/innocuous	-	-
1159	polizeilich	police	-	-
1160	psychiatrisch	psychiatric/psychiatrical	-	-
1161	zehnjährig	ten-year	-	-
1162	beschränkt	bounded/limited/narrow	B1	-
1163	beträchtlich	considerable/significant/substantial	C1	-
1164	flott	able to navigate/afloat/fashionable	-	-
1165	förmlich	formal/official/really	-	-
1166	mangelhaft	defective/faulty/inadequate	-	-
1167	stimmungsvoll	atmospheric/evocative	-	-
1168	vertrauenswürdig	reliable/trustworthy/trusty	-	-
1169	weitläufig	distant/lengthy/long-drawn-out	-	-
1170	anfällig	susceptible/vulnerable	-	-
1171	beabsichtigt	intended	-	-
1172	belgisch	Belgian	-	-
1173	bewaffnet	armed	C1	-
1174	drahtlos	cordless/wireless	-	-
1175	einig	agreed/at one/in agreement	A2	-
1176	erlebnisreich	eventful	-	-
1177	medikamentös	medicinal/pharmaceutical	-	-
1178	nationalsozialistisch	national socialist	B2	-
1179	plastisch	plastic	-	-
1180	brennend	burning/fervent/passionate	-	-
1181	erlebbar	experienceable/tangible	-	-
1182	filmisch	cinematic	-	-
1183	grandios	magnificent/grandiose	C1	-
1184	heterogen	heterogeneous	-	-
1185	norwegisch	Norwegian	-	-
1186	prozentual	percentaged/percental	C1	-
1187	sonderpädagogisch	special education	-	-
1188	tragfähig	viable/sustainable/load-bearing	-	-
1189	versehentlich	by mistake/indeliberate/unintentional	C1	-
1190	zeitlos	classic/timeless	C1	-
1191	einverstanden	agreed/agreement	A2	-
1192	essentiell	essential	-	-
1193	facettenreich	multifaceted	-	-
1194	fachgerecht	correct/expert/professional	C1	-
1195	gestrig	yesterday's	C1	-
1196	glänzend	brilliant/glossy/shiny	-	-
1197	kontrovers	controversial	B2	-
1198	kurzzeitig	short-term/brief	-	-
1199	partnerschaftlich	based on partnership	-	-
1200	tagtäglich	daily	C1	-
1201	wettbewerbsfähig	capable of competition	C1	-
1202	brasilianisch	Brazilian	-	-
1203	geographisch	geographical	-	-
1204	hochmodern	ultramodern	-	-
1205	lässig	casual/cool/easygoing	C1	-
1206	linear	linear	-	-
1207	spitz	acute/pointed/sharp	B1	-
1208	anregend	inspiring	C1	-
1209	beständig	constant	B2	-
1210	brandenburgisch	Brandenburgian	-	-
1211	geladen	armed/charged/invited	-	-
1212	mäßig	mediocre/moderate	C1	-
1213	schrecklich	horrible/terrible	A1	-
1214	solidarisch	solidary/in solidarity	C1	-
1215	zutreffend	applicable/appropriate	-	-
1216	faktisch	effective	-	-
1217	gehörig	belonging/due/proper	-	-
1218	lesbar	legible/readable	-	-
1219	lose	free/loose/slack	-	-
1220	maritim	maritime	-	-
1221	unheimlich	scary/uncanny/weird	B1	-
1222	verhältnismäßig	commensurate/comparatively/relatively	C1	-
1223	verletzt	hurt/injured/offended	A1	-
1224	vielschichtig	complex	-	-
1225	ausgebaut	expanded/developed	-	-
1226	begabt	gifted/talented	C1	-
1227	ethnisch	ethnic/ethnical	-	-
1228	langlebig	durable/long-lived	B2	-
1229	modular	modular	-	-
1230	obligatorisch	compulsory/obligatory	B2	-
1231	universell	universal	B2	-
1232	unterirdisch	subterranean/subterraneous/underground	C1	-
1233	unverwechselbar	unique/unmistakable	-	-
1234	verheerend	devastating/disastrous/horrible	-	-
1235	bedeckt	overcast	-	-
1236	bestanden	passed/stood	B1	-
1237	farbenfroh	colourful	B2	-
1238	farblich	colour-related/in terms of colour	C1	-
1239	fristgerecht	on time/timely	-	-
1240	gesellig	chummily/clubbable/clubby	B2	-
1241	hochauflösend	high-resolution	-	-
1242	hybrid	hybrid	-	-
1243	schief	not straight/oblique	B1	-
1244	umgerechnet	converted/equivalent to	-	-
1245	ungewollt	unintended/unwanted	-	-
1246	vorbeugend	precautionary/preventive	-	-
1247	düster	dark/dim/dismal	B2	-
1248	ehrgeizig	ambitious	C1	-
1249	geräumig	roomy/spacious	-	-
1250	geschäftsführend	acting/executive/managing	-	-
1251	irisch	Irish	-	-
1252	luxuriös	luxurious	C1	-
1253	nativ	native	-	-
1254	rechtmäßig	justifiable/lawful/legal	-	-
1255	süddeutsch	South German	-	-
1256	unerlaubt	unauthorised/unlawful	-	-
1257	verzweifelt	despairing/desperate/frantic	B2	-
1258	berufsbildend	vocational	-	-
1259	fachspezifisch	subject-specific	-	-
1260	fett	bold/fat/fertile	A2	-
1261	gefälscht	counterfeit/forged	-	-
1262	gefragt	in demand	B2	-
1263	giftig	poisonous/toxic	B1	-
1264	hartnäckig	adamantine/besetting/bulldog	B2	-
1265	informell	informal	C1	-
1266	intakt	intact	B2	-
1267	landschaftlich	regional/scenic	-	-
1268	lebenswert	worth living	B2	-
1269	mental	mental	B2	-
1270	modisch	fashionable/smart/trendy	-	-
1271	ukrainisch	Ukrainian	B1	-
1272	unentgeltlich	free/gratuitous	B2	-
1273	vollwertig	full-fledged/fully-fledged	-	-
1274	angewiesen	dependent	B2	-
1275	endlos	endless/never-ending	-	-
1276	klimatisch	climatic/climatical/climatically	C1	-
1277	lückenlos	complete	C1	-
1278	optimistisch	optimistic	B1	-
1279	seltsam	bizarre/eerie/queer	B1	-
1280	sommerlich	summerlike/summery	-	-
1281	überschüssig	excess/excessive/surplus	B2	-
1282	unvollständig	incomplete	C1	-
1283	angebracht	appropriate/suitable	B2	-
1284	dumm	dumb/stupid	A2	-
1285	elterlich	parental	-	-
1286	formlos	informal/shapeless	-	-
1287	gekonnt	skilful	-	-
1288	geschichtlich	historical	-	-
1289	spirituell	spiritual	-	-
1290	unglücklich	unhappy	A2	-
1291	würdig	worthy	-	-
1292	angesagt	fashionable/trendy	B1	-
1293	australisch	Australian	-	-
1294	erfrischend	refreshing	-	-
1295	ergonomisch	ergonomic	-	-
1296	erwünscht	desirable/desired/wanted	-	-
1297	finnisch	Finnish	A1	-
1298	funktionell	functional	-	-
1299	horizontal	horizontal	-	-
1300	kollektiv	collective	C1	-
1301	kurzweilig	entertaining	C1	-
1302	luftig	airy/breezy	-	-
1303	lukrativ	lucrative/profitable	B2	-
1304	mühelos	effortless	-	-
1305	schlau	clever/cunning/leery	C1	-
1306	synthetisch	synthetic	C1	-
1307	taktisch	tactical	-	-
1308	übertragen	figurative	-	-
1309	versichert	insured	A2	-
1310	wörtlich	literal/verbatim	B2	-
1311	abrufbar	retrievable/on demand	-	-
1312	bayrisch	Bavarian	-	-
1313	bilateral	bilateral	-	-
1314	denkmalgeschützt	heritage-protected/listed	-	-
1315	dezent	discreet/restrained/unobtrusive	-	-
1316	lutherisch	Lutheran	-	-
1317	ostdeutsch	East German	-	-
1318	übertragbar	transferable	-	-
1319	ungewohnt	unusual	C1	-
1320	wundervoll	delightful/marvellous/wonderful	B2	-
1321	abenteuerlich	adventurous	B2	-
1322	fahrlässig	careless/negligent/reckless	B2	-
1323	finanziert	financed/funded	-	-
1324	frühkindlich	early childhood	-	-
1325	gegnerisch	opposing	-	-
1326	nennenswert	appreciable/significantly	-	-
1327	schräg	askance/askant/aslant	-	-
1328	sechst	sixth	-	-
1329	tiefgreifend	profound	-	-
1330	unermüdlich	indefatigable/tireless	C1	-
1331	angeboren	congenital/innate	C1	-
1332	kurios	curious	B2	-
1333	prägnant	pithy/succinct	C1	-
1334	rückläufig	retrograde	-	-
1335	tragisch	tragic	-	-
1336	ungarisch	Hungarian	-	-
1337	ungenutzt	unused	-	-
1338	behutsam	cautious	C1	-
1339	gesucht	affected/in demand	-	-
1340	hektisch	hectic	A2	-
1341	liberal	liberal	B1	-
1342	skandinavisch	Scandinavian	-	-
1343	spielend	effortless/hands down	-	-
1344	zurückhaltend	aloof/cautious/low-key	B2	-
1345	ausgestellt	exhibited/issued	B1	-
1346	bürokratisch	bureaucratic/red tape	-	-
1347	dreitägig	three-day	-	-
1348	erfolglos	unsuccessful	B1	-
1349	geschrieben	written	-	-
1350	kostbar	precious/valuable	C1	-
1351	lebensbedrohlich	life-threatening	-	-
1352	logistisch	logistical	-	-
1353	mehrsprachig	multilingual	C1	-
1354	mexikanisch	Mexican	A1	-
1355	obig	above/above-mentioned/abovementioned	-	-
1356	quadratisch	quadratic/square	B2	-
1357	sekundär	secondary	C1	-
1358	verboten	forbidden/prohibited/verboten	A1	-
1359	vertikal	upright/vertical	-	-
1360	vorteilhaft	advantageous	C1	-
1361	blutig	bloody/rare	-	-
1362	fliegend	flying	-	-
1363	gelassen	calm/serene	B1	-
1364	klimafreundlich	climate-friendly	B1	-
1365	mehrtägig	multi-day	-	-
1366	sachgerecht	appropriate	-	-
1367	störend	annoying/bothering/disruptive	-	-
1368	tragbar	bearable/portable/wearable	-	-
1369	unberührt	unspoiled/unspoilt/untouched	-	-
1370	unübersichtlich	confusing/unclear	-	-
1371	vergessen	forgotten	-	-
1372	winterlich	hiemal/winterish/wintery	-	-
1373	bilingual	bilingual	B2	-
1374	fehlerfrei	accurate/faultless/flawless	B2	-
1375	gotisch	Gothic	-	-
1376	handlich	habile/handy/manageable	-	-
1377	kreisfrei	free of circle	-	-
1378	magnetisch	magnetic	-	-
1379	preisgekrönt	award-winning/prize-winning/prizewinning	-	-
1380	urheberrechtlich	by copyright	-	-
1381	verfassungsrechtlich	constitutional/constitutionally	-	-
1382	vorig	previous	-	-
1383	zahnärztlich	dental	-	-
1384	zauberhaft	enchanting/magical	-	-
1385	zweistellig	double-digit	-	-
1386	angestellt	employed	B2	-
1387	elektromagnetisch	electromagnetic	-	-
1388	erschreckend	alarming/frightening/horrific	B2	-
1389	fundamental	fundamental	C1	-
1390	geografisch	geographical	C1	-
1391	innerstädtisch	inner-city	-	-
1392	sichtlich	obvious	C1	-
1393	überragend	outstanding	-	-
1394	unabdingbar	inalienable/indispensable	-	-
1395	vorausschauend	forward-looking	-	-
1396	abgelaufen	expired/finished/worn-down	-	-
1397	ägyptisch	Egyptian	-	-
1398	aufgeschlossen	broad-minded/open/open-minded	C1	-
1399	federführend	leading	-	-
1400	formell	prim	A1	-
