rank	article	word	plural	english	cefr	flags
4312	das	Essverhalten	—	eating behaviour	B2	-
4313	der	Ausdauersport	—	endurance sport	B2	-
4314	der	Nobelpreis	Nobelpreise	Nobel Prize	B2	-
4315	der	Frühaufsteher	Frühaufsteher	early riser	B2	-
4317	die	Frühaufsteherin	Frühaufsteherinnen	early riser (female)	B2	-
4318	der	Langschläfer	Langschläfer	late sleeper	B2	-
4319	die	Langschläferin	Langschläferinnen	late sleeper (female)	B2	-
4321	der	Normaltyp	Normaltypen	normal type/average chronotype	B2	-
4323	das	Flugpersonal	—	flight crew	B2	-
4324	der	Tagesrhythmus	Tagesrhythmen	daily rhythm	B2	-
4325	das	Aufputschmittel	Aufputschmittel	stimulant	B2	-
4326	der	Studienabbrecher	Studienabbrecher	university dropout	B2	-
4327	die	Studienabbrecherin	Studienabbrecherinnen	university dropout (female)	B2	-
4328	der	Krempel	—	junk/clutter	B2	-
4329	der	Krimskrams	—	odds and ends/bits and bobs	B2	-
4330	das	Aussortieren	—	sorting out/culling	B2	-
4331	das	Weggeben	—	giving away	B2	-
4332	die	Entrümpelung	Entrümpelungen	decluttering/clearing out	B2	-
1528	die	Klamotten	Klamotten	clothes	A1	pluraleTantum
4334	das	Schwesterherz	Schwesterherzen	dear sister/sis	B2	-
4335	der	Leihopa	Leihopas	volunteer/borrowed grandpa	B2	-
4336	die	Kleinfamilie	Kleinfamilien	nuclear family	B2	-
4337	die	Vereinsamung	Vereinsamungen	social isolation/loneliness	B2	-
4338	die	Selbstinszenierung	Selbstinszenierungen	self-staging/self-presentation	B2	-
4339	die	Busanbindung	Busanbindungen	bus connection/access by bus	B2	-
3269	das	Ranking	Rankings	ranking	B1	-
3270	das	Camping	—	camping	B1	-
3274	der	Handlungsort	Handlungsorte	setting	B1	-
3275	der	Influencer	Influencer	influencer	B1	-
3276	der	Müllbeutel	Müllbeutel	rubbish bag	B1	-
3278	die	Trinkflasche	Trinkflaschen	drinking bottle	B1	-
3279	die	Einkaufsmöglichkeit	Einkaufsmöglichkeiten	place to shop/shopping facility	B1	-
3280	das	Dinner	Dinners	dinner (formal evening meal)	B1	-
3282	der	Einzeltisch	Einzeltische	single table/table for one	B1	-
3283	das	Zaziki	Zazikis	tzatziki (yoghurt-cucumber dip)	B1	-
3284	das	Beziehungsmodell	Beziehungsmodelle	relationship model	B1	-
3285	die	Schulden	Schulden	debts	B1	pluraleTantum
3286	der	Plastikverbrauch	—	plastic consumption	B1	-
3287	der	Wocheneinkauf	Wocheneinkäufe	weekly shopping	B1	-
3288	die	Alternative	Alternativen	alternative	B1	-
3289	der	Paketzusteller	Paketzusteller	parcel delivery driver	B1	-
3290	die	Paketzustellerin	Paketzustellerinnen	parcel delivery person (female)	B1	-
3291	der	Fahrradkurier	Fahrradkuriere	bicycle courier	B1	-
3295	die	Fahrradkurierin	Fahrradkurierinnen	bicycle courier (female)	B1	-
3296	das	Paketzentrum	Paketzentren	parcel distribution centre	B1	-
3298	das	Vinyl	—	vinyl (records)	B1	-
3300	die	LP	LPs	LP/long-playing record	B1	-
3303	die	Langspielplatte	Langspielplatten	long-playing record	B1	-
3304	der	DJ	DJs	DJ/disc jockey	B1	-
3305	der	Nichtakademiker	Nichtakademiker	person without a university degree	B1	-
3306	die	Nichtakademikerin	Nichtakademikerinnen	woman without a university degree	B1	-
3307	der	Studienbeginn	—	start of studies	B1	-
3308	die	Schulzeit	Schulzeiten	school years/time at school	A2	-
3309	das	Arbeiterkind	Arbeiterkinder	working-class child	B1	-
3310	die	Realschule	Realschulen	secondary school (German Realschule)	A2	-
3312	der	Schultyp	Schultypen	type of school	A2	-
3314	die	Mittelschule	Mittelschulen	middle school	B1	-
3315	die	Werte	Werte	values (moral)	B1	pluraleTantum
3318	der	Studierende	Studierenden	student (gender-neutral)	A2	-
3319	das	E-Auto	E-Autos	electric car	B1	-
1944	das	Stück	Stücke	piece; play (theatre)	A1	-
24100	das	Asperger-Syndrom	—	Asperger syndrome	-	-
4768	die	Kontinuität	—	continuity	C1	-
4769	die	Einzelperson	Einzelpersonen	individual person	C1	-
4770	die	Überschneidung	Überschneidungen	overlap/intersection	C1	-
4771	die	Ausgrenzung	Ausgrenzungen	exclusion/marginalisation	B2	-
4772	der	Konsumierende	Konsumierenden	consumer (gender-neutral)	C1	-
4773	der	Agrarbetrieb	Agrarbetriebe	agricultural enterprise	C1	-
4775	die	Öffentlichkeitsarbeit	Öffentlichkeitsarbeiten	public-relations work	C1	-
4776	der	Gleichgesinnte	Gleichgesinnten	like-minded person	C1	-
24109	das	Preis-Leistungs-Verhältnis	Preis-Leistungs-Verhältnisse	price-performance ratio	-	-
4777	die	Mitfahrt	Mitfahrten	ride/lift (in someone's car)	C1	-
4778	die	Hochstimmung	—	high spirits/elation	C1	-
4779	das	Glücksniveau	—	level of happiness	C1	-
24113	das	Pro-Kopf-Einkommen	—	per-capita income	-	-
24114	die	Work-Life-Balance	—	work-life balance	-	-
4780	die	Entscheidungsfreiheit	Entscheidungsfreiheiten	freedom of choice	C1	-
4782	der	Urlaubsanspruch	Urlaubsansprüche	holiday entitlement	C1	-
4783	der	Urlaubstag	Urlaubstage	day of holiday	C1	-
4784	die	Infografik	Infografiken	infographic	C1	-
4785	der	Nettolohn	Nettolöhne	net wage	C1	-
4786	die	Sozialabgabe	Sozialabgaben	social-security contribution	C1	-
4787	der	Gerechtigkeitssinn	—	sense of justice	B2	-
4788	das	Know-how	—	know-how/expertise	B2	-
4789	das	Erklärvideo	Erklärvideos	explanatory video/tutorial	C1	-
4790	die	Rahmenbedingung	Rahmenbedingungen	general conditions/framework	C1	-
4792	die	Schnüffelei	Schnüffeleien	snooping/prying	C1	-
4793	die	Indiskretion	—	indiscretion	C1	-
4794	die	Sensationslust	—	appetite for sensation	C1	-
4796	die	Wissbegierde	—	thirst for knowledge	C1	-
4797	der	Wissenserwerb	—	acquisition of knowledge	C1	-
4798	der	Impulsvortrag	Impulsvorträge	keynote/impulse talk	C1	-
4799	die	Konnotation	Konnotationen	connotation	C1	-
4800	der	Erfolgsfaktor	Erfolgsfaktoren	success factor	C1	-
4801	die	Stresstoleranz	—	stress tolerance	C1	-
4802	der	Bakteriologe	Bakteriologen	bacteriologist	C1	weak
4803	die	Bakteriologin	Bakteriologinnen	bacteriologist (female)	C1	-
4804	die	Fragestellung	Fragestellungen	research question/issue	C1	-
4806	der	Fitnesstracker	Fitnesstracker	fitness tracker	C1	-
4810	das	Smarthome	Smarthomes	smart home	C1	-
4811	der	Sprachassistent	Sprachassistenten	voice assistant	C1	weak
4813	der	Anti-Held	Anti-Helden	anti-hero	C1	-
4814	die	Schrottpresse	Schrottpressen	scrap-metal press/car crusher	C1	-
4815	der	Versandhändler	Versandhändler	mail-order retailer	C1	-
4816	die	Versandhändlerin	Versandhändlerinnen	mail-order retailer (female)	C1	-
4817	das	Missfallen	—	displeasure	A1	-
4818	der	Polarstern	Polarsterne	polar star/Polaris	C1	-
4819	der	Walfänger	Walfänger	whaler/whale hunter	C1	-
4820	die	Walfängerin	Walfängerinnen	whaler (female)	C1	-
4822	die	Professur	Professuren	professorship	B2	-
4823	die	Polarforschung	Polarforschungen	polar research	C1	-
4824	die	Polarregion	Polarregionen	polar region	C1	-
4825	die	Antarktis	—	Antarctica	C1	-
4826	das	U-Boot	U-Boote	submarine	C1	-
4827	die	Polarnacht	Polarnächte	polar night	C1	-
4828	die	Verwobenheit	—	interwovenness/entanglement	C1	-
4829	das	Salatdressing	Salatdressings	salad dressing	C1	-
4830	das	Samenkorn	Samenkörner	seed/grain	C1	-
4831	der	Schärfegrad	Schärfegrade	level of spiciness	C1	-
4832	der	Meerrettich	Meerrettiche	horseradish	C1	-
4834	der	Tofu	—	tofu	C1	-
4837	die	Brachfläche	Brachflächen	fallow land/wasteland	C1	-
4838	die	Grille	Grillen	cricket (insect); whim	C1	-
4839	das	AspergerSyndrom	—	Asperger syndrome	C1	-
4842	das	Preis-LeistungsVerhältnis	Preis-LeistungsVerhältnisse	price-performance ratio	C1	-
4843	das	Pro-KopfEinkommen	—	per-capita income	C1	-
4846	die	Work-LifeBalance	—	work-life balance	C1	-
932	das	Café	Cafés	café	A1	-
934	die	CD	CDs	CD	A1	-
935	die	E-Mail	E-Mails	email	A1	-
944	die	Großeltern	Großeltern	grandparents	A1	pluraleTantum
951	der	Hausmann	Hausmänner	house husband/stay-at-home father	A1	-
957	der	Lkw	Lkws	lorry/truck (Lastkraftwagen)	A1	-
959	die	Papiere	Papiere	documents/papers	A1	pluraleTantum
961	die	Partnerin	Partnerinnen	partner (female)	A1	-
971	die	S-Bahn	S-Bahnen	city/suburban train	A1	-
972	das	Wiederhören	—	hearing again (auf Wiederhören = goodbye on phone)	A1	-
1946	die	Schweiz	—	Switzerland	A1	-
1948	das	Blatt	Blätter	leaf; sheet (of paper)	A2	-
1950	der	Club	Clubs	club	A1	-
1951	das	E-Book	E-Books	e-book	A2	-
1953	das	T-Shirt	T-Shirts	T-shirt	A1	-
1955	die	Süßigkeiten	Süßigkeiten	sweets/candy	A2	pluraleTantum
1957	der	Fernseher	Fernseher	television set	A1	-
1958	das	Paar	Paare	pair; couple	A1	-
1959	die	Kenntnisse	Kenntnisse	knowledge/skills (in sth.)	A2	pluraleTantum
1960	die	Fundsachen	Fundsachen	lost-and-found items	A2	pluraleTantum
3320	der	Antwortbogen	Antwortbögen	answer sheet	B1	-
3322	der	Textaufbau	Textaufbauten	text structure	B1	-
3323	die	Bundespräsidentin	Bundespräsidentinnen	federal president (female)	B1	-
3325	die	Absenderin	Absenderinnen	sender (female)	B1	-
3327	der	Bancomat	Bancomaten	ATM (Swiss usage)	B1	weak
3329	das	Buffet	Buffets	buffet	B1	-
3330	der	Coiffeur	Coiffeure	hairdresser (Swiss)	B1	-
3332	die	Coiffeuse	Coiffeusen	hairdresser (Swiss, female)	B1	-
3335	das	Faschierte	—	minced meat (Austrian)	B1	-
3336	die	Hausmeisterin	Hausmeisterinnen	caretaker/janitor (female)	A1	-
3337	die	Jause	Jausen	snack (Austrian)	B1	-
3338	das	Müesli	Müesli	muesli (Swiss)	B1	-
3339	der	Ober	Ober	waiter (Austrian)	B1	-
3340	der	Pensionist	Pensionisten	pensioner/retiree (Austrian)	B1	weak
3342	die	Personalien	Personalien	personal details	B1	pluraleTantum
3343	der	Personenstand	—	marital/civil status	B1	-
3348	der	Pöstler	Pöstler	postman (Swiss)	B1	-
3350	das	Poulet	Poulets	chicken (Swiss)	B1	-
3353	die	Profisportlerin	Profisportlerinnen	professional athlete (female)	B1	-
3354	das	Rüebli	Rüebli	carrot (Swiss)	B1	-
3355	die	Rufnummer	Rufnummern	phone number	A2	-
3357	das	Schwammerl	Schwammerl	mushroom (Austrian/Bavarian)	B1	-
3358	die	Senioren	Senioren	senior citizens	B1	pluraleTantum
3361	die	Serviceangestellte	Serviceangestellten	service employee (gender-neutral)	B1	-
1295	die	U-Bahn	U-Bahnen	underground/subway	A1	-
3363	die	Vertreterin	Vertreterinnen	representative (female)	B1	-
3365	die	Zutaten	Zutaten	ingredients	B1	pluraleTantum
3366	die	Getränke	Getränke	drinks/beverages	B1	pluraleTantum
3368	die	Wohnungen	Wohnungen	flats/apartments	B1	pluraleTantum
3369	die	Bankomat-Karte	Bankomat-Karten	ATM card (Austrian)	B1	-
3370	die	Betriebsrätin	Betriebsrätinnen	works-council member (female)	B1	-
3372	das	Billett	Billette	ticket (Swiss)	B1	-
3373	der	Briefträger	Briefträger	mail carrier/postman	B1	-
3374	das	Brötli	Brötli	bread roll (Swiss)	B1	-
3375	das	Couvert	Couverts	envelope (Swiss)	B1	-
3376	die	Doktorin	Doktorinnen	doctor (female)	A1	-
3377	die	Einbrecherin	Einbrecherinnen	burglar (female)	B1	-
3378	der	Erdapfel	Erdäpfel	potato (Austrian)	B1	-
3379	die	Steuern	Steuern	taxes	B1	pluraleTantum
3380	die	Fachleute	Fachleute	experts/specialists	B1	pluraleTantum
3381	die	Fasnacht	—	carnival (Swiss/southern German)	B1	-
3383	der	Fauteuil	Fauteuils	armchair (Swiss)	B1	-
3384	der	Fleischhauer	Fleischhauer	butcher (Austrian)	B1	-
3385	die	Fleischhauerin	Fleischhauerinnen	butcher (Austrian, female)	B1	-
3386	der	Führerausweis	Führerausweise	driving licence (Swiss)	B1	-
3387	der	Gehsteig	Gehsteige	pavement/sidewalk (Austrian)	B1	-
1315	die	Händlerin	Händlerinnen	trader/dealer (female)	A1	-
3389	die	Hinweise	Hinweise	tips/clues/instructions	B1	pluraleTantum
1320	die	Journalistin	Journalistinnen	journalist (female)	A1	-
3392	der	Kuli	Kulis	ballpoint pen (colloquial)	B1	-
3394	die	Lernerin	Lernerinnen	learner (female)	B1	-
3395	die	Leiterin	Leiterinnen	head/leader (female)	A2	-
3397	die	Matura	—	school-leaving exam (Austrian/Swiss)	B1	-
1321	die	Mechanikerin	Mechanikerinnen	mechanic (female)	A1	-
3399	die	Marille	Marillen	apricot (Austrian)	B1	-
3400	die	Migrantin	Migrantinnen	migrant (female)	B1	-
3402	die	Mobilbox	Mobilboxen	voicemail box	B1	-
3403	die	Mobilität	—	mobility	B1	-
3404	die	Nichtraucherin	Nichtraucherinnen	non-smoker (female)	B1	-
3406	der	Paradeiser	Paradeiser	tomato (Austrian)	B1	-
3408	die	Passagierin	Passagierinnen	passenger (female)	B1	-
3409	die	Phantasie	Phantasien	imagination (older spelling of Fantasie)	B1	-
3410	der	Perron	Perrons	platform (Swiss)	B1	-
3411	die	Schularbeit	Schularbeiten	school test (Austrian)	B1	-
3413	der	Speisewagen	Speisewagen	dining car	B1	-
3414	die	Donau	—	Danube (river)	B1	-
3415	der	Steward	Stewards	steward/flight attendant	B1	-
3416	das	Stiegenhaus	Stiegenhäuser	stairwell (Austrian)	B1	-
3417	das	Trottoir	Trottoirs	pavement (Swiss)	B1	-
3418	die	Unternehmerin	Unternehmerinnen	entrepreneur (female)	B1	-
3419	das	Velo	Velos	bicycle (Swiss)	B1	-
3420	die	Verbrecherin	Verbrecherinnen	criminal (female)	B1	-
3422	die	Versichertenkarte	Versichertenkarten	health-insurance card	B1	-
3423	die	Verliererin	Verliererinnen	loser (female)	B1	-
3424	die	Zahncreme	Zahncremes	toothpaste	B1	-
3427	die	Zinsen	Zinsen	interest (financial)	B1	pluraleTantum
3429	der	Zivilstand	—	civil/marital status (Swiss)	B1	-
3430	der	Zünder	Zünder	fuse/igniter; match (Austrian)	B1	-
3432	das	Zündholz	Zündhölzer	match (Swiss)	B1	-
974	der	Sonnabend	Sonnabende	Saturday (northern German)	A1	-
3433	der	Jänner	—	January (Austrian)	B1	-
3434	der	Feber	—	February (Austrian)	B1	-
1961	der	Franken	Franken	Swiss franc	A1	-
1963	der	Rappen	Rappen	Rappen (Swiss centime)	A2	-
3435	das	Dekagramm	Dekagramm	decagram (10 g, Austrian)	B1	-
981	das	Deutschland	—	Germany	A1	-
1965	das	Österreich	—	Austria	A1	-
1966	das	Luxemburg	—	Luxembourg	A2	-
983	das	Europa	—	Europe	A1	-
990	die	Türkei	—	Turkey	A1	-
1328	das	Griechenland	—	Greece	A1	-
1331	die	Ukraine	—	Ukraine	A1	-
993	das	Finnland	—	Finland	A1	-
996	das	Mexiko	—	Mexico	A1	-
1967	die	Österreicherin	Österreicherinnen	Austrian (female)	A2	-
1968	die	Schweizerin	Schweizerinnen	Swiss (female)	A2	-
1969	der	Luxemburger	Luxemburger	Luxembourger	A2	-
1970	die	Luxemburgerin	Luxemburgerinnen	Luxembourger (female)	A2	-
3439	die	Griechin	Griechinnen	Greek woman	B1	-
997	die	Finnin	Finninnen	Finnish woman	A1	-
999	die	Mexikanerin	Mexikanerinnen	Mexican (female)	A1	-
1971	der	Angestellter	Angestellten	employee	A2	-
1974	der	Auszubildender	Auszubildenden	trainee/apprentice	A2	-
1975	die	Bäckerin	Bäckerinnen	baker (female)	A2	-
1976	die	Sozialkunde	—	social studies	A2	-
3440	der	Nationalrat	Nationalräte	National Council (Austria/Switzerland)	B1	-
3441	die	Bundesrätin	Bundesrätinnen	Federal Councillor (female, Switzerland)	B1	-
3442	der	Regierungsrat	Regierungsräte	cantonal government councillor (Switzerland)	B1	-
3444	der	Stadtpräsident	Stadtpräsidenten	city president (Switzerland)	B1	weak
3445	der	Ständerat	Ständeräte	Council of States (Switzerland)	B1	-
3446	der	Ammann	Ammänner	Ammann (Swiss official)	B1	-
3447	die	EU	—	EU	B1	-
3449	das	Abo	Abos	subscription (Abonnement)	B1	-
3451	die	DVD	DVDs	DVD	B1	-
3452	die	Babysitterin	Babysitterinnen	babysitter (female)	A2	-
3453	das	Camp	Camps	camp	B1	-
3454	die	Castingshow	Castingshows	casting show	B1	-
3455	der	CD-Player	CD-Player	CD player	B1	-
3457	das	E-Bike	E-Bikes	e-bike	A2	-
3458	der	Hit	Hits	hit (song/success)	A2	-
3459	die	Killerin	Killerinnen	killer (female)	B1	-
1349	die	Mail	Mails	email	A1	-
3461	der	Pkw	Pkws	car (Personenkraftwagen)	A2	-
3462	der	ICE	ICEs	ICE high-speed train	B1	-
3464	das	Kfz	Kfzs	motor vehicle (Kraftfahrzeug)	B1	-
1359	die	WG	WGs	shared flat (Wohngemeinschaft)	A1	-
3467	das	WC	WCs	WC/toilet	A2	-
7759	der	Arbeitsvertag	Arbeitsvertäg	employment contract	B2	-
7760	der	Handyvertrag	Handyverträg	mobile phone contract	B2	-
7761	die	Auslandserfahrung	Auslandserfahrungen	experience abroad	B2	-
7762	die	Merkformel	Merkformeln	mnemonic	B2	-
7763	die	Verwaltungssprache	Verwaltungssprachen	administrative language	B2	-
7765	die	Vielsprachigkeit	—	multilingualism	B2	-
7766	das	Alltagsprodukt	Alltagsprodukte	everyday product	B2	-
7767	die	Geschäftsverhandlung	Geschäftsverhandlungen	business negotiation	B2	-
7768	das	Platzproblem	Platzprobleme	space problem	B2	-
7769	das	Sprachgebiet	Sprachgebiete	language area	B2	-
7770	die	Sprachregion	Sprachregionen	language region	B2	-
7771	die	Kindergartenpflicht	—	compulsory kindergarten attendance	B2	-
7772	die	Migrantenfamilie	Migrantenfamilien	migrant family	B2	-
7773	der	Zugewanderte	Zugewanderten	immigrant	B2	-
7774	die	Ausländerquote	Ausländerquoten	proportion/share of foreigners	B2	-
7775	der	Automobilhersteller	Automobilhersteller	automobile manufacturer	B2	-
7776	das	Gemüsegeschäft	Gemüsegeschäfte	vegetable shop	B2	-
7777	die	Hochschulreife	—	university entrance qualification	B2	-
7778	der	Wanderarbeiter	Wanderarbeiter	migrant worker	B2	-
7779	die	Windeseile	—	great speed/haste	B2	-
7780	das	Zöpfchen	Zöpfchen	braid	B2	-
7781	der	Amateur-Boxer	Amateur-Boxer	amateur boxer	B2	-
7782	der	Drehbuchpreis	Drehbuchpreise	screenplay prize	B2	-
7783	das	Gangsterkino	—	gangster cinema	B2	-
7784	der	Juryvorsitz	—	jury chair	B2	-
7785	die	Kleinkriminellenstudie	Kleinkriminellenstudien	study of petty criminals	B2	-
7786	der	Kneipenbesitzer	Kneipenbesitzer	pub owner	B2	-
7787	der	Langspielfilm	Langspielfilme	feature film	B2	-
7790	der	Lebensweg	Lebenswege	path of life	B2	-
7791	das	Melodram	Melodramen	melodrama	B2	-
7792	das	Migrationsdrama	Migrationsdramadramen	migration drama	B2	-
7793	der	Muslim	Muslime	Muslim	B2	-
7794	die	Scheinehe	Scheinehen	marriage of convenience	B2	-
7795	das	Körpersignal	Körpersignale	body signal	B2	-
7796	die	Konzentrationsleistung	Konzentrationsleistungen	ability to concentrate	B2	-
7797	die	Sprachenpolitik	—	language policy	B2	-
7798	der	Sprachschatz	—	vocabulary	B2	-
7799	die	Startchance	Startchancen	starting opportunity	B2	-
7801	der	Trendforscher	Trendforscher	trend researcher	B2	-
7802	das	Teilthema	Teilthemathemen	sub-theme	B2	-
7803	die	Naturerscheinung	Naturerscheinungen	natural phenomenon	B2	-
7804	die	Zeiterscheinung	Zeiterscheinungen	contemporary phenomenon/sign of the times	B2	-
7805	der	Gepäckermittler	Gepäckermittler	baggage investigator	B2	-
7806	die	Aufgabenteilung	Aufgabenteilungen	division of tasks	B2	-
7807	die	Erziehungsfragen	Erziehungsfragen	parenting/upbringing issues	B2	pluraleTantum
7808	das	Türenknallen	—	door slamming	B2	-
7809	das	Cello	Celli	cello	B2	-
7810	die	Ich-Botschaft	Ich-Botschaften	I-message	B2	-
7811	der	Probenraum	Probenräume	rehearsal room	B2	-
7812	der	Telefonist	Telefonisten	telephone operator	B2	weak
7813	die	Umschulung	Umschulungen	retraining	B2	-
7815	der	Indie-Pop	—	indie pop	B2	-
7816	der	Wahrnehmungsbereich	Wahrnehmungsbereiche	area of perception	B2	-
7817	die	Hautcreme	Hautcremes	skin cream	B2	-
7818	der	Parfümeur	Parfümeure	perfumer	B2	-
7819	der	Stuntman	Stuntmen	stuntman	B2	-
7820	die	Stuntschule	Stuntschulen	stunt school	B2	-
7821	der	Werbepartner	Werbepartner	advertising partner	B2	-
7822	der	Klavierbauer	Klavierbauer	piano maker	B2	-
7823	der	Konzertpianist	Konzertpianisten	concert pianist	B2	weak
7824	der	Maskenbildner	Maskenbildner	make-up artist	B2	-
7825	der	Bauzeichner	Bauzeichner	draughtsman	B2	-
7826	die	Bürokauffrau	Bürokauffrauen	office clerk	B2	-
7827	die	Praktikumsbörse	Praktikumsbörsen	internship exchange	B2	-
7828	das	Internetportal	Internetportale	Internet portal	B2	-
7830	die	Praktikumszeit	Praktikumszeiten	internship period	B2	-
7831	das	Arbeitsumfeld	Arbeitsumfelder	working environment	B2	-
7832	die	Banklehre	Banklehren	banking apprenticeship	B2	-
7833	die	Firmenkultur	—	corporate culture	B2	-
7834	der	Stellenwechsel	Stellenwechsel	job change	B2	-
1826	die	Freizeitkleidung	—	leisurewear	A1	-
7835	der	Grillmeister	Grillmeister	grill master	B2	-
7836	das	Teamevent	Teamevents	team event	B2	-
7837	die	Teambildung	Teambildungen	team building	B2	-
7838	die	Teambildungsaktivität	Teambildungsaktivitäten	team-building activity	B2	-
7840	die	Ausarbeitung	Ausarbeitungen	elaboration	B2	-
7841	der	Bewerbungstrainer	Bewerbungstrainer	application coach	B2	-
7842	die	Durchführung	Durchführungen	realisation	B2	-
7843	die	EDV-Kenntnisse	—	computer skills	B2	-
7844	das	Eventmanagement	—	event management	B2	-
7845	das	Messecatering	Messecaterings	trade fair catering	B2	-
7846	die	Neukundengewinnung	—	acquisition of new customers	B2	-
7847	das	Persönlichkeitstraining	—	Personality training	B2	-
7849	die	Präsentationssoftware	Präsentationssoftwares	presentation software	B2	-
7850	die	Projektleitung	Projektleitungen	project management	B2	-
7851	die	Sprachkenntnisse	Sprachkenntnisse	language skills	B2	pluraleTantum
7852	das	Veranstaltungskonzept	Veranstaltungskonzepte	event concept	B2	-
7853	der	Verkaufsassistent	Verkaufsassistenten	sales assistant	B2	weak
7854	die	EDV	—	EDP	B2	-
7856	die	Entwicklungsperspektive	Entwicklungsperspektiven	development perspective	B2	-
7857	das	Eventmarketing	—	event marketing	B2	-
7858	die	Kommunikationsstärke	Kommunikationsstärken	communication skills	B2	-
7859	das	Markenunternehmen	Markenunternehmen	brand-name company	B2	-
7860	die	Veranstaltungsagentur	Veranstaltungsagenturen	event agency	B2	-
7861	die	Angebotserstellung	Angebotserstellungen	preparation of offers	B2	-
7862	der	Eventmanager	Eventmanager	event manager	B2	-
7863	der	Bewerbungsbrief	Bewerbungsbriefe	application letter	B2	-
7864	die	Schlussformel	Schlussformeln	closing phrase	B2	-
7865	das	Billiglohnland	Billiglohnländer	low-wage country	B2	-
7866	die	Biobaumwolltasche	Biobaumwolltasche	organic cotton bag	B2	-
7867	die	Grundvoraussetzung	Grundvoraussetzungen	basic requirement	B2	-
7868	das	Kindesbein	Kindesbeine	child's leg	B2	-
7871	das	Rohwarenlager	Rohwarenlager	raw materials warehouse	B2	-
7872	der	Textilbereich	Textilbereiche	textile sector	B2	-
