rank	word	english	cefr	flags
2931	geparkt	parked	B1	-
2932	geschieden	divorced	A2	-
2933	geschwungen	curved/sweeping	C1	-
2934	grell	flashy/lurid	-	-
2935	gutmütig	docile/good-natured	-	-
2936	hochsommerlich	midsummer	-	-
2937	hoffnungsvoll	full of hope	-	-
2938	ikonisch	iconic	-	-
2939	indonesisch	Indonesian	-	-
2940	induktiv	inductively	-	-
2941	innig	heartfelt/intimate	C1	-
2942	kapitalistisch	capitalistic	C1	-
2943	kleinteilig	small-scale/fragmented	-	-
2944	kreisrund	circular	-	-
2945	militant	militant	-	-
2946	mondän	chic/smart	-	-
2947	mongolisch	Mongolian	-	-
2948	mütterlich	maternal/motherly	-	-
2949	mythisch	mythical	-	-
2950	narrativ	narrative	-	-
2951	nobel	classy/generous/noble	-	-
2952	pakistanisch	Pakistani	-	-
2953	poliert	polished	-	-
2954	provokant	provocative	-	-
2955	redundant	redundant	-	-
2956	rigoros	rigorous/savagely	-	-
2957	rituell	ritual	-	-
2958	rührend	touching/moving	-	-
2959	schroff	gruff/rugged	-	-
2960	schwindelerregend	vertiginous	-	-
2961	selbsternannt	self-proclaimed	-	-
2962	sozialverträglich	socially acceptable	-	-
2963	stylish	stylish	-	-
2964	umweltschädlich	detrimental to the environment/ecologically harmful	B1	-
2965	unbeschreiblich	indescribable	-	-
2966	ungeduldig	impatient	A2	-
2967	ungeliebt	unloved	B2	-
2968	ungesichert	insecure/unsecured/unwarranted	-	-
2969	unlösbar	indissoluble/insoluble	-	-
2970	unmissverständlich	unambiguous	-	-
2971	unschädlich	harmless	-	-
2972	unterversorgt	undersupplied	-	-
2973	unverhofft	unexpected	-	-
2974	unwiederbringlich	gone for ever/irretrievable	-	-
2975	utopisch	utopian	C1	-
2976	vermögend	wealthy	-	-
2977	vielgestaltig	multifaceted/varied	-	-
2978	vornehm	aristocratic/capital/distinguished	-	-
2979	vorrätig	available/in stock/in store	-	-
2980	waschecht	fast/genuine/pure	-	-
2981	wasserführend	water-bearing	-	-
2982	wässrig	watery	-	-
2983	wechselhaft	changeable	-	-
2984	wendig	agile/maneuvrable	-	-
2985	wiederverwendbar	reusable	-	-
2986	wohnungslos	homeless	-	-
2987	zeitgeschichtlich	contemporary historical	-	-
2988	zuckerfrei	sugar-free	C1	-
2989	abendländisch	occidental	-	-
2990	albanisch	Albanian	-	-
2991	anthropogen	anthropogenic/human-caused/man-made	-	-
2992	archaisch	archaic/obsolet	C1	-
2993	arithmetisch	arithmetical/arithmetically	-	-
2994	atlantisch	Atlantic	-	-
2995	auditiv	auditorily/auditory	-	-
2996	aufgeladen	charged	-	-
2997	auslösend	triggering	-	-
2998	beunruhigend	worrying	-	-
2999	bezeichnend	characteristic/typical	C1	-
3000	biochemisch	biochemical	-	-
3001	bodennah	close to the ground/near-ground	-	-
3002	brüchig	brittle/cracked/crumbling	-	-
3003	dosiert	measured/dosed	-	-
3004	dreifach	threefold/triple	-	notDeclinable
3005	emsig	industrious	-	-
3006	energiereich	energy-rich/high in energy/high-energy	-	-
3007	energisch	energetic	-	-
3008	erforscht	researched/explored	-	-
3009	erträglich	bearable	B2	-
3010	expressionistisch	expressionist/expressionistic	B2	-
3011	expressiv	expressive	-	-
3012	fakultativ	facultative	-	-
3013	feinfühlig	delicate/sensitive	-	-
3014	felsig	rocky/rugged	-	-
3015	fettarm	low in fat/low-fat	B2	-
3016	fiktional	fictional	-	-
3017	fünfköpfig	five-person	-	-
3018	fußballerisch	footballing/soccer-playing	-	-
3019	geopolitisch	geopolitical	-	-
3020	gleichgültig	apathetic/complacent/indifferent	C1	-
3021	gruppenbezogen	related to group	-	-
3022	handlungsfähig	capable of act	C1	-
3023	heidnisch	gentile/heathen/heathenish	-	-
3024	horrend	horrendous	-	-
3025	immergrün	evergreen	-	-
3026	immunologisch	immunological	-	-
3027	koronar	coronary	-	-
3028	lauschig	snug	-	-
3029	lösbar	soluble	-	-
3030	lustvoll	full of desire	-	-
3031	monoton	monotone/monotonous	B2	-
3032	mörderisch	murderous/grueling	C1	-
3033	notleidend	distressed	-	-
3034	öde	abandoned/barren/deserted	-	-
3035	paradox	paradoxical	-	-
3036	penibel	fussy/meticulous/pernickety	-	-
3037	performant	performant/with good performance	-	-
3038	queer	queer	-	-
3039	randomisiert	randomised	-	-
3040	redlich	candid/do one's best/honest	-	-
3041	schlaflos	sleepless	B2	-
3042	selbstlos	selfless	-	-
3043	selig	blessed/blissful/ecstatic	C1	-
3044	siebenjährig	seven-year-old	-	-
3045	situativ	situational	-	-
3046	solarthermisch	solar-thermal	-	-
3047	standesgemäß	befitting one's status	-	-
3048	stringent	stringent	-	-
3049	surreal	surreal	B2	-
3050	synonym	synonymous	-	-
3051	termingerecht	on schedule/on time	-	-
3052	trainiert	trained	A2	-
3053	überdimensioniert	oversized	-	-
3054	unangemeldet	unannounced/unregistered	-	-
3055	unbeaufsichtigt	unattended	-	-
3056	unbefestigt	unpaved/unfortified	-	-
3057	unbeteiligt	impassive/indifferent/noninvolved	-	-
3058	uneben	uneven	-	-
3059	unhaltbar	untenable	-	-
3060	unpersönlich	cold/distant/impersonal	-	-
3061	unrealistisch	unrealistic	C1	-
3062	unrein	impure/blemished	-	-
3063	unscharf	blurred/blurry/fuzzy	-	-
3064	unschätzbar	incalculable/indispensable/invaluable	-	-
3065	unüblich	unusual	-	-
3066	unvergessen	unforgotten	-	-
3067	unvermeidlich	inevitable	C1	-
3068	väterlich	fatherly/paternal	-	-
3069	verletzlich	vulnerable	-	-
3070	verschließbar	lockable	-	-
3071	verschmutzt	polluted/soiled	B1	-
3072	vierbeinig	four-legged	-	-
3073	vormalig	earlier/erstwhile/former	-	-
3074	wahllos	indiscriminate	C1	-
3075	wahrhaftig	in truth/real/true	-	-
3076	wirkungslos	ineffective	-	-
3077	würdevoll	dignified	-	-
3078	zärtlich	affectionate/caring/tender	-	-
3079	zeitraubend	time-consuming	C1	-
3080	zentralafrikanisch	Central African	-	-
3081	zwölfjährig	twelve-year-old	-	-
3082	absetzbar	eliminable/removable	-	-
3083	alarmierend	alarming/startling	-	-
3084	arbeitsfähig	able to work/operative	-	-
3085	arrogant	arrogant/arrogantly/conceited	B2	-
3086	aussichtslos	hopeless/unpromising	-	-
3087	begreifbar	comprehensible	-	-
3088	begrifflich	conceptual	-	-
3089	beiläufig	casual/incidental/parenthetic	-	-
3090	beklemmend	oppressive/suffocating	-	-
3091	belegbar	provable/verifiable	-	-
3092	binational	binational	-	-
3093	blumig	flowery	-	-
3094	computergesteuert	computer-controlled	-	-
3095	delikat	delicate/delicious	-	-
3096	dramaturgisch	dramaturgical	-	-
3097	durchführbar	feasible/practicable	B2	-
3098	einmonatig	one-month	-	-
3099	endlich	finite/limited	A2	-
3100	erhaben	lofty	-	-
3101	explosiv	explosive	-	-
3102	folgenschwer	momentous/far-reaching	-	-
3103	frustriert	frustrated	B2	-
3104	gangbar	passable/practicable/viable	-	-
3105	gegenteilig	opposite	-	-
3106	gekühlt	chilled/cooled/refrigerated	-	-
3107	gelähmt	paralyzed	-	-
3108	genehmigungspflichtig	subject to approval	-	-
3109	gewaltbereit	prone to violence	-	-
3110	gewöhnungsbedürftig	an acquired taste	-	-
3111	gewollt	intended	-	-
3112	gutbürgerlich	good middle-class/traditional (cuisine)	-	-
3113	hauchdünn	extremely narrow/extremely thin	-	-
3114	herausnehmbar	extractable	-	-
3115	heruntergekommen	down and out/down-and-out/run-down	-	-
3116	ideenreich	imaginative	C1	-
3117	inakzeptabel	unacceptable/unallowable	C1	-
3118	innenpolitisch	domestically	-	-
3119	jagdlich	hunting	-	-
3120	kardiologisch	cardiological	-	-
3121	keramisch	ceramic	-	-
3122	klassizistisch	classicistic	-	-
3123	kulturpolitisch	cultural policy	-	-
3124	launig	witty/humorous	-	-
3125	leger	casual	-	-
3126	makellos	immaculate/pristine	-	-
3127	malisch	Malian	-	-
3128	meistbesucht	most-visited	-	-
3129	mittelfränkisch	Central Franconian/Middle Franconian	-	-
3130	mulmig	loose/powdery/queasy	-	-
3131	namenlos	innominate/nameless	-	-
3132	neugegründet	newly founded	-	-
3133	niederdeutsch	Low German	-	-
3134	niederrheinisch	Lower Rhine	-	-
3135	objektorientiert	object-oriented	-	-
3136	prähistorisch	prehistoric	-	-
3137	qualvoll	agonising/excruciating	-	-
3138	rundlich	chubby/dumpy/plump	C1	-
3139	schematisch	schematic	-	-
3140	schlafend	sleeping	-	-
3141	schleppend	sluggish	-	-
3142	sechswöchig	six-week	-	-
3143	selbsttätig	automatic/automatically	-	-
3144	siebenstellig	seven-digit	-	-
3145	stichprobenartig	random/by sampling	-	-
3146	strapazierfähig	heavy-duty	-	-
3147	stromsparend	energy-saving	-	-
3148	synodal	synodic	-	-
3149	tadellos	irreproachable	-	-
3150	überrascht	surprised	B1	-
3151	unangekündigt	unannounced	-	-
3152	unbefriedigend	dissatisfactory/dissatisfying/unsatisfactory	-	-
3153	unbelastet	unburdened/untainted	-	-
3154	ungleichmäßig	irregular	-	-
3155	ungut	unpleasant	-	-
3156	unpassend	improper/inappropriate/inconvenient	B2	-
3157	unumstritten	indisputable/uncontroversial/undisputed	-	-
3158	unvereinbar	incombinable/incompatible	-	-
3159	unvoreingenommen	impartial/unprejudiced	-	-
3160	unwiderstehlich	irresistible	-	-
3161	ureigen	one's very own/inherent	-	-
3162	vegetativ	autonomic/vegetative	-	-
3163	verfassungsmäßig	constitutional	-	-
3164	verglast	glazed	-	-
3165	verliebt	enamoured/fond/have a crush on someone	A2	-
3166	verschuldet	in debt/indebted	B2	-
3167	voluminös	voluminous	-	-
3168	wagemutig	daring/bold	-	-
3169	wahnsinnig	incredibly/insane/insanely	A2	-
3170	westeuropäisch	West European	-	-
3171	widerrechtlich	illegal/unlawful	-	-
3172	wortwörtlich	literal/verbatim/word-for-word	-	-
3173	zaghaft	cautious/timid	-	-
3174	zinslos	without/free of interest	-	-
3175	altbewährt	long-standing/longstanding/well-tried	C1	-
3176	alteingesessen	endemic/indigenous/long-established	-	-
3177	ambivalent	ambivalent	C1	-
3178	aufblasbar	inflatable	-	-
3179	aufgebracht	ballistic/furious/incensed	C1	-
3180	ausführbar	executable/feasible	-	-
3181	aussagefähig	convincing/meaningful	-	-
3182	beachtenswert	noteworthy/remarkable	C1	-
3183	beamtenrechtlich	civil service law	-	-
3184	behandelbar	treatable	-	-
3185	benutzerdefiniert	user-defined	-	-
3186	bereitwillig	willing	-	-
3187	besonnen	considerate	-	-
3188	betagt	aged/elderly	-	-
3189	betriebsbedingt	operational	-	-
3190	bewusstlos	unconscious	-	-
3191	binär	binary	-	-
3192	bronzen	bronze/of bronze	-	-
3193	couragiert	brave/courageous	-	-
3194	dämlich	sodding/stupid	-	-
3195	diabetisch	diabetic	-	-
3196	dreiköpfig	three-headed	-	-
3197	druckfähig	printable	-	-
3198	einfarbig	single-coloured/monochrome	B1	-
3199	eiszeitlich	ice age/glacial	-	-
3200	energieintensiv	energy-intensive	-	-
3201	exzentrisch	eccentric	-	-
3202	feurig	fiery/passionate/rich	-	-
3203	finanzschwach	financially weak	-	-
3204	floral	floral	-	-
3205	fünfstündig	five-hour	-	-
3206	fürchterlich	awful/dreadful/frightening	-	-
3207	furios	dynamic/furious	-	-
3208	gefällig	debonair/neat/obliging	-	-
3209	georgisch	Georgian	-	-
3210	geowissenschaftlich	geoscientific	-	-
3211	glorreich	glorious	-	-
3212	handhabbar	manageable	-	-
3213	heimelig	cosy/homey	-	-
3214	hemmungslos	unrestrained	-	-
3215	heranwachsend	adolescent	-	-
3216	hochentwickelt	highly developed	-	-
3217	höchstgelegen	highest-altitude	-	-
3218	identitätsstiftend	identity-forming	-	-
3219	inaktiv	inactive	-	-
3220	indianisch	American Indian/Indian/Native American	-	-
3221	instinktiv	instinctive	B2	-
3222	intravenös	intravenous	-	-
3223	irreversibel	irreversible	-	-
3224	irrtümlich	erroneous	-	-
3225	jahrhundertealt	centuries/centuries-old	-	-
3226	jederzeitig	at any time/anytime	-	-
3227	kalkulatorisch	imputed/notional	-	-
3228	kämpferisch	aggressive/combative/pugnacious	-	-
3229	kenianisch	Kenyan	-	-
3230	kilometerweit	for kilometres	-	-
3231	kohärent	coherent	-	-
3232	kontinental	continental	-	-
3233	kryptographisch	cryptographic	-	-
3234	kulturgeschichtlich	cultural-historical	-	-
3235	kündbar	terminable	C1	-
3236	kundig	knowledgeable	-	-
3237	landläufig	common/current/popular	-	-
3238	langersehnt	long-desired	-	-
3239	mehrstündig	lasting several hours	-	-
3240	muskulär	muscular	-	-
3241	nominal	nominal	-	-
3242	nonverbal	non-verbal	B2	-
3243	oberflächennah	near-surface/shallow	-	-
3244	orange	orange/orangey	A1	-
3245	pazifisch	Pacific	-	-
3246	pneumatisch	pneumatic	-	-
3247	polar	polar	-	-
3248	posttraumatisch	post-traumatic	-	-
3249	prickelnd	pricking/prickling/tingling	-	-
3250	prioritär	priority	-	-
3251	prophylaktisch	preventive/prophylactic/prophylactical	-	-
3252	prototypisch	prototypal/prototypic/prototypical	-	-
3253	punktgleich	tied on points	-	-
3254	rechtwinklig	right-angled	-	-
3255	rekordverdächtig	record-worthy	-	-
3256	reproduzierbar	reproducible	-	-
3257	respektabel	respectable	-	-
3258	rutschig	slippery	-	-
3259	sachdienlich	relevant	-	-
3260	sachverständig	expert/qualified	-	-
3261	sanierungsbedürftig	in need of renovation	-	-
3262	schadhaft	damaged/defective/faulty	-	-
3263	schicker	shicker/shickered	-	-
3264	schlapp	flabby/slack/weak	-	-
3265	seicht	fordable/shallow/shoal	-	-
3266	selbstsicher	self-assured/self-confident	B2	-
3267	slowenisch	Slovene/Slovenian	-	-
3268	sporadisch	sporadic	-	-
3269	streitgegenständlich	in dispute/contested	-	-
3270	südwestdeutsch	southwest German	-	-
3271	triftig	convincing	-	-
3272	trostlos	bleak/depressing/desperately boring	-	-
3273	überbordend	overflowing/exuberant	-	-
3274	unangefochten	uncontested/undisputed	-	-
3275	unaufgefordert	unasked/unbidden/unsolicited	-	-
3276	undicht	leaking	C1	-
3277	unecht	fading/improper/spurious	-	-
3278	unerbittlich	adamant/relentless/unstoppable	-	-
3279	unparteiisch	impartial	-	-
3280	unwegsam	impassable/rough	-	-
3281	unwohl	uncomfortable	-	-
3282	verarmt	impoverished	-	-
3283	verdaulich	digestible	-	-
3284	verdünnt	diluted	-	-
3285	vergiftet	poisoned	-	-
3286	vergoldet	gold-plated/gilded	-	-
3287	vierteilig	four-part	-	-
3288	visionär	visionary	C1	-
3289	wandelbar	changeable/versatile	-	-
3290	wasserabweisend	water-repellent	-	-
3291	werbefrei	ad-free/advertising-free/commercial-free	-	-
3292	wissbegierig	inquisitive	C1	-
3293	wissensbasiert	based knowledge	-	-
3294	zierlich	dainty/delicate/petite	-	-
3295	zweimonatig	two-month	-	-
3296	abenteuerlustig	adventurous	-	-
3297	abgegrenzt	delineated/demarcated	-	-
3298	ahnungslos	clueless/unaware/unsuspectingly	-	-
3299	akrobatisch	acrobatic	-	-
3300	altmodisch	old-fashioned	A2	-
3301	anmutig	charming/graceful	-	-
3302	ärmlich	primitive	-	-
3303	ausziehbar	extendible/extensible/retractable	-	-
3304	barmherzig	compassionate	-	-
3305	berlinisch	Berlin/Berlinese/Berlinian	-	-
3306	bestimmbar	determinable	-	-
3307	bündig	flush	-	-
3308	clean	clean	-	-
3309	dogmatisch	dogmatic	-	-
3310	doppelseitig	double-sided/bilateral	-	-
3311	drehbar	rotatable	-	-
3312	dunkelgrün	dark green	-	-
3313	dürftig	poor	-	-
3314	ehrwürdig	reverend/venerable	-	-
3315	eigenmächtig	arbitrário/high-handed	-	-
3316	einkommensschwach	low-income	-	-
3317	eklig	disgusting/icky/yucky	C1	-
3318	endemisch	endemic	-	-
3319	endokrin	endocrine	-	-
3320	entgeltlich	for a fee/paid	-	-
3321	epileptisch	epileptic	-	-
3322	erdgeschichtlich	geological	-	-
3323	ergebnislos	fruitless/inconclusive	-	-
3324	erlebnisorientiert	oriented adventure	-	-
3325	erziehungswissenschaftlich	educational science	-	-
3326	experimentierfreudig	experimental	C1	-
3327	finanzpolitisch	fiscal	-	-
3328	findig	ingenious/resourceful/resourcefully	C1	-
3329	fraktionsübergreifend	cross-party	-	-
3330	freihändig	freehand	-	-
3331	gegenläufig	contrary/in the opposite direction	-	-
3332	gerechtfertigt	justified	-	-
3333	geschäftig	active/busy	-	-
3334	geschäftsmäßig	businesslike/commercial/in a businesslike manner	-	-
3335	geschmacklich	taste-related/in terms of taste	-	-
3336	gespalten	bifurcated/cleaved/cleft	-	-
3337	gesundheitsschädigend	health-damaging	-	-
3338	getarnt	camouflaged	-	-
3339	grammatisch	grammatic/grammatical	C1	-
3340	grenznah	near the border	-	-
3341	grippal	flu-like	-	-
3342	großangelegt	large-scale	-	-
3343	grundlos	bottomless/groundless	-	-
3344	gutachterlich	expert/appraiser	-	-
3345	hälftig	half/fifty-fifty	-	-
3346	haushaltsüblich	common household	-	-
3347	hellbraun	fawn	-	-
3348	hellgrün	light green	-	-
3349	hinlänglich	adequate/adequately/sufficient	-	-
3350	hochfrequent	high-frequency	-	-
3351	hundertjährig	centennial	-	-
3352	infektiös	infectious	-	-
3353	initial	incipient/initial	-	-
3354	iterativ	iterative	-	-
3355	kalkulierbar	calculable	-	-
3356	labil	labile	-	-
3357	landesspezifisch	country-specific	-	-
3358	leblos	inanimate/lifeless	-	-
3359	linguistisch	linguistic	-	-
3360	lückenhaft	incomplete/full of gaps	-	-
3361	maltesisch	Maltese	-	-
3362	meistverkauft	most-sold	C1	-
3363	mengenmäßig	in terms of quantity	-	-
3364	modebewusst	fashion-conscious	-	-
3365	nachlässig	oblivious	-	-
3366	nachrangig	subordinated	-	-
3367	nervenaufreibend	nerve-racking	-	-
3368	neugeboren	new-born/newborn	C1	-
3369	neurochirurgisch	neurosurgical	-	-
3370	nieder	indecent/inferior/low	-	-
3371	notorisch	notorious/notoriously/publicly known	-	-
3372	ostafrikanisch	East African	-	-
3373	peruanisch	Peruvian	-	-
3374	plump	awkward/crude/obvious	-	-
3375	pluralistisch	pluralistic	-	-
3376	pointiert	pointed/trenchant	-	-
3377	polemisch	polemic	-	-
3378	qualitätsvoll	high-quality	-	-
3379	rationell	economic	-	-
3380	repressiv	repressive	-	-
3381	rezeptpflichtig	prescription	-	-
3382	säkular	secular	-	-
3383	schweißtreibend	sweat-inducing	-	-
3384	simultan	concurrent/simultaneous	-	-
3385	sonntäglich	Sunday/of a Sunday	-	-
3386	stereotyp	stereotype	-	-
3387	subtropisch	subtropical	-	-
3388	taub	deaf/insensitive/numb	B1	-
3389	tertiär	tertiary	-	-
3390	trefflich	splendid	-	-
3391	übernatürlich	supernatural	-	-
3392	ultraviolett	ultraviolet	-	-
3393	unbedacht	thoughtless	-	-
3394	unerklärlich	inexplicable	C1	-
3395	unfallfrei	accident-free	-	-
3396	ungiftig	atoxic/non-toxic/non-venomous	-	-
3397	unkritisch	indiscriminate/indiscriminating/noncritical	-	-
3398	unstrittig	undisputed	-	-
3399	unterlegen	inferior	-	-
3400	unüberschaubar	unmanageable/unclear	C1	-
3401	unverheiratet	unmarried	-	-
3402	unvermindert	unabated/undiminished/unrelenting	-	-
3403	unverschuldet	through no fault of one's own	-	-
3404	verehrt	adored/dear/revered	-	-
3405	verfassungsfeindlich	anticonstitutional	-	-
3406	verständnisvoll	sympathetic/understanding	C1	-
3407	volatil	volatile/whippy	-	-
3408	völkisch	ethnic/national/nationalist	-	-
3409	volkstümlich	folksy/popular	-	-
3410	vordringlich	pressing/urgent	-	-
3411	weltumspannend	global/worldwide	C1	-
3412	wund	raw/sore	-	-
3413	wunderlich	whimsical	-	-
3414	zwanglos	unconstrained	B2	-
3415	zweiseitig	bilateral/two-page	-	-
3416	alternativlos	with no alternative	-	-
3417	angetan	appropriate/suitable	C1	-
3418	anspruchslos	modest/trivial/unpretentious	-	-
3419	antibiotisch	antibiotic	-	-
3420	arglistig	malicious/deceitful	-	-
3421	argumentativ	argumentative	-	-
3422	äthiopisch	Ethiopian	-	-
3423	ätzend	caustic/great/lousy	-	-
3424	autistisch	autistic	-	-
3425	autobiografisch	autobiographic	-	-
3426	bärenstark	husky	-	-
3427	bedauerlich	regrettable/unfortunate	-	-
3428	beherrschbar	controllable/manageable	-	-
3429	beigelegt	enclosed/settled	-	-
3430	beleidigend	abusive/insulting/offensive	-	-
3431	berufsbedingt	conditioned by business	-	-
3432	berührungslos	without/free of contact	-	-
3433	bipolar	bipolar	-	-
3434	böswillig	malicious	-	-
3435	brenzlig	dicey/ticklish	-	-
3436	dreistufig	three-stage	-	-
3437	druckfrisch	hot off the press	-	-
3438	dumpf	dazed/dull/muffled	-	-
3439	durchsetzbar	enforceable	-	-
3440	ebenbürtig	coequal/equal/evenly	-	-
3441	eifersüchtig	jealous	B2	-
3442	eingefleischt	die-hard/inveterate	-	-
3443	embryonal	embryonic	-	-
3444	emissionsarm	poor in/low in emission	-	-
3445	empört	indignant/outraged	-	-
3446	ermüdend	tedious/tiring	-	-
3447	farblos	colourless	B2	-
3448	fettreich	rich in fat	B2	-
3449	fetzig	snazzy/lively	-	-
3450	feuerfest	fireproof	-	-
3451	flauschig	fluffy/soft	-	-
3452	friesisch	Frisian	-	-
3453	frostfrei	frost-free	-	-
3454	fünftägig	five-day	-	-
3455	gekrümmt	bended/bent/curved	-	-
3456	genüsslich	pleasurably	-	-
3457	gesäumt	lined/hemmed	-	-
3458	gnädig	merciful	-	-
3459	goldgelb	golden/golden yellow	-	-
3460	halbtägig	half-day	-	-
3461	hanseatisch	Hanseatic	-	-
3462	heilbar	curable	-	-
3463	hinreißend	enchanting/enrapturing/excellent	-	-
3464	höfisch	courtly	-	-
3465	humanoid	humanoid	-	-
3466	iberisch	Iberian	-	-
3467	illuster	glorious	-	-
3468	inflationär	excessive/inflationary	-	-
3469	innerstaatlich	national	-	-
3470	intrinsisch	intrinsic	-	-
3471	jahrhundertelang	for centuries	-	-
3472	jordanisch	Jordanian	-	-
3473	kausal	causal	-	-
3474	kongenial	congenial	-	-
3475	kristallin	crystalline	-	-
3476	kühn	bold/valiant	-	-
3477	langatmig	long-winded	-	-
3478	leibhaftig	personified/physical/real	-	-
3479	libysch	Libyan	-	-
3480	lieblos	loveless/uncaring	-	-
3481	lila	purple/violet	A1	-
3482	lymphatisch	lymphatic	-	-
3483	marginal	marginal	-	-
3484	melodisch	melodic	A2	-
