rank	word	english	cefr	flags
3787	loyal	loyal	C1	-
3788	luftdicht	airtight	-	-
3789	luxemburgisch	Luxembourgish	A2	-
3790	markenrechtlich	trademark law	-	-
3791	marktfähig	marketable/saleable	-	-
3792	maßvoll	modest/restrained/temperately	-	-
3793	mehrschichtig	multilayered	-	-
3794	menschenleer	deserted	-	-
3795	messerscharf	razor-sharp	-	-
3796	methodologisch	methodological	-	-
3797	mittellos	impecunious	-	-
3798	muskulös	muscular	-	-
3799	napoleonisch	Napoleonic	-	-
3800	nordeuropäisch	Northern European	-	-
3801	nordfriesisch	North Frisian	-	-
3802	oppositionell	oppositional	-	-
3803	ordnungsmäßig	duly/orderly	-	-
3804	parkähnlich	park-like	-	-
3805	persistent	persistent	-	-
3806	philippinisch	Filipino/Philippine	-	-
3807	plattformunabhängig	cross-platform/multi-platform/platform independent	-	-
3808	populärwissenschaftlich	popular-science	-	-
3809	potent	potent	-	-
3810	preiswürdig	inexpensive/laudable/praiseworthy	-	-
3811	prestigeträchtig	prestigious	-	-
3812	propagandistisch	propagandistic	-	-
3813	prospektiv	prospective	-	-
3814	publik	public	-	-
3815	randvoll	brimful/full to the brim	-	-
3816	reaktionsschnell	quick-reacting	-	-
3817	rechtsrheinisch	east of the Rhine	-	-
3818	regelkonform	by-the-book/regular	-	-
3819	reißfest	tearproof	-	-
3820	reizend	charming/irritant/irritating	-	-
3821	reversibel	reversible	-	-
3822	ringförmig	annular/circular/ring-shaped	-	-
3823	rissig	cracked	-	-
3824	rosafarben	pink	-	-
3825	rückseitig	on the back/on the reverse	-	-
3826	rücksichtsvoll	considerate	B2	-
3827	sachgrundlos	without material reason	-	-
3828	sächlich	neuter	-	-
3829	sauerstoffreich	rich in oxygen	-	-
3830	schachlich	chess-related	-	-
3831	schadstofffrei	free of harmful substance	-	-
3832	schizophren	schizophrenic	-	-
3833	schlagfertig	good at repartee/quick-witted	C1	-
3834	sinnbildlich	allegorical/emblematic/figurative	-	-
3835	stachelig	prickly/spiky/spiny	-	-
3836	sterblich	mortal	-	-
3837	strafbewehrt	subject to penalty	-	-
3838	subversiv	subversive/subversively	-	-
3839	symphonisch	symphonic	-	-
3840	synchron	synchronic/synchronous	-	-
3841	tätowiert	tattooed	-	-
3842	temporeich	fast-paced	-	-
3843	teuflisch	devilish/diabolic	-	-
3844	theatral	theatrical	-	-
3845	toskanisch	Tuscan	-	-
3846	trächtig	pregnant	-	-
3847	transportabel	transportable	-	-
3848	unattraktiv	unattractive	C1	-
3849	unbeliebt	disliked/unpopular	-	-
3850	unberechenbar	capricious/incalculable/unpredictable	-	-
3851	unbeschrieben	unwritten/blank	-	-
3852	unentschlossen	indecisive	B2	-
3853	ungefährdet	invulnerable/unthreatened	-	-
3854	ungeordnet	disordered	-	-
3855	ungeschminkt	unvarnished	-	-
3856	ungläubig	disbelieving/faithless/infidel	-	-
3857	unpolitisch	apolitical	-	-
3858	untauglich	unfit/unsuited	-	-
3859	unterdrückt	oppressed/suppressed	-	-
3860	unverantwortlich	irresponsible	-	-
3861	unverletzt	uninjured	-	-
3862	unwirtlich	inhospitable	-	-
3863	unzweifelhaft	undoubted/unquestionable	-	-
3864	usbekisch	Usbek/Uzbek	-	-
3865	venezianisch	Venetian	-	-
3866	verdutzt	confused/nonplussed	-	-
3867	vergnügt	delighted/pleased	B1	-
3868	verkäuflich	for sale/saleable	-	-
3869	verlustfrei	free of loss	-	-
3870	verseucht	contaminated/infested	-	-
3871	versteinert	petrified	-	-
3872	versunken	sunken	C1	-
3873	verwegen	bold/daring	-	-
3874	virtuos	virtuous	-	-
3875	vorbehaltlos	outright/unconditional	-	-
3876	vorpommersch	Western Pomeranian	-	-
3877	wackelig	fragile/shaky/unstable	-	-
3878	wärmeliebend	thermophile	-	-
3879	weltpolitisch	world political	-	-
3880	wettbewerbswidrig	contrary/adverse competition	-	-
3881	windgeschützt	sheltered from wind	-	-
3882	witterungsbeständig	weatherproof	-	-
3883	wohlschmeckend	tasty	-	-
3884	zackig	brisk/jagged/ragged	-	-
3885	zusammengenommen	taken together	-	-
3886	zuträglich	beneficial	-	-
3887	abgenutzt	worn out	-	-
3888	adelig	noble/aristocratic	-	-
3889	adult	adult	-	-
3890	allgemeinverbindlich	generally binding	-	-
3891	altertümlich	ancient/antique	-	-
3892	anlasslos	without/free of event	-	-
3893	anstößig	improper/indecent/objectionable	-	-
3894	anwenderfreundlich	user-friendly	-	-
3895	armenisch	Armenian	-	-
3896	arteriell	arterial	-	-
3897	artistisch	acrobatic/artistic	-	-
3898	ausgetreten	well-worn	-	-
3899	ausleihbar	borrowable/lendable	-	-
3900	ausschweifend	dissipated/dissolute	-	-
3901	azurblau	azure	-	-
3902	beantwortet	answered	A2	-
3903	bedeutungslos	insignificant	-	-
3904	begrüßenswert	laudable/welcome	-	-
3905	behaart	hairy	-	-
3906	beige	beige	-	-
3907	beladen	loaded	-	-
3908	bemannt	manned	-	-
3909	benutzbar	usable	B2	-
3910	berechenbar	calculable/predictable	-	-
3911	beschämend	cringeworthy/cringy/disgraceful	-	-
3912	bewundernswert	admirable	B2	-
3913	bilanziell	financial	-	-
3914	bläulich	bluish	-	-
3915	blickdicht	opaque	-	-
3916	bolivianisch	Bolivian	-	-
3917	bootfähig	capable of auxiliary ship	-	-
3918	branchenüblich	industry-standard	-	-
3919	brillanten	(bare stem; cf. brillant: brilliant)	-	-
3920	buchhalterisch	accounting/bookkeeping	-	-
3921	buschig	bushy	-	-
3922	chic	chic/stylish	B1	-
3923	datenschutzkonform	data protection compliant	-	-
3924	demütig	humble	-	-
3925	diözesan	diocesan	-	-
3926	disziplinär	disciplinary	-	-
3927	dunkelrot	dark red	-	-
3928	durchschlagend	sweeping	-	-
3929	eiförmig	egg-shaped/oval	-	-
3930	emanzipatorisch	emancipatory	-	-
3931	empfänglich	susceptible	-	-
3932	epochal	epochal	-	-
3933	erektil	erectile	-	-
3934	erfinderisch	inventive/creative	-	-
3935	eurasisch	Eurasian	-	-
3936	existent	existent	-	-
3937	explorativ	explorative/exploratory	-	-
3938	exportorientiert	oriented export	-	-
3939	fahrerlos	without/free of chauffeur	-	-
3940	fassungslos	aghast/bewildered/perplexed	-	-
3941	feuchtwarm	moist-warm/warm and humid	-	-
3942	fiskalisch	fiscal	-	-
3943	flugfähig	capable of flight	-	-
3944	folgenlos	inconsequential/without consequences	-	-
3945	galaktisch	galactic	-	-
3946	gedämpft	subdued/dampened	-	-
3947	gegenständlich	concrete/representational	B2	-
3948	geldpolitisch	monetary-policy	-	-
3949	gelehrt	adept/erudite/learned	-	-
3950	gendergerecht	gender-appropriate	-	-
3951	gerichtsfest	firm/fixed court	-	-
3952	großtechnisch	industrial-scale	-	-
3953	grünlich	greenish/viridescent	-	-
3954	handelbar	tradable	-	-
3955	heimatkundlich	local history	-	-
3956	heimatlich	homeland/homely	-	-
3957	hinnehmbar	acceptable	-	-
3958	hydrologisch	hydrologic/hydrological	-	-
3959	idealistisch	idealistic	-	-
3960	induziert	induced	-	-
3961	inkrementell	incremental	-	-
3962	interoperabel	interoperable	-	-
3963	intersexuell	intersexual	-	-
3964	interstellar	interstellar	-	-
3965	kabarettistisch	cabaret/satirical	-	-
3966	kardial	cardiac	-	-
3967	kartographisch	cartographic/cartographical	-	-
3968	klitzeklein	itsy/teeny-weeny/tiny	-	-
3969	koffeinhaltig	caffeinated	-	-
3970	kohlenhydratarm	low-carb	-	-
3971	kongolesisch	Congolese	-	-
3972	kontemplativ	contemplative	-	-
3973	konvergent	convergent	-	-
3974	kross	crisp/crisply/crispy	-	-
3975	kurvig	curvy/winding	-	-
3976	legislativ	legislative	-	-
3977	leid	fed up/hideous/unpleasant	B1	-
3978	malaysisch	Malaysian	-	-
3979	maskulin	male/masculine	A1	-
3980	mehrteilig	consisting of several parts/in several parts/multi-part	-	-
3981	menschenunwürdig	degrading/inhuman/inhumane	-	-
3982	meterhoch	metres high	-	-
3983	mineralogisch	mineralogical	-	-
3984	misslich	awkward	-	-
3985	morsch	rotten	-	-
3986	mundgerecht	bite-sized	-	-
3987	mutwillig	careless/deliberate/deliberately	-	-
3988	nachprüfbar	checkable/verifiable	-	-
3989	naturhistorisch	natural-history	-	-
3990	nichtdeutsch	non-German	-	-
3991	normgerecht	standard-compliant	-	-
3992	notdürftig	in a makeshift manner/makeshift/stopgap	-	-
3993	panisch	panicky	-	-
3994	parteilos	independent	-	-
3995	pathogen	pathogenic	-	-
3996	performativ	performative	-	-
3997	pessimistisch	pessimistic	B2	-
3998	philologisch	philological	-	-
3999	prädestiniert	predestinated	C1	-
4000	präklinisch	preclinical	-	-
4001	preisbewusst	price-conscious	-	-
4002	quantifizierbar	quantifiable	-	-
4003	reflexiv	reflexive	A2	-
4004	regungslos	motionless	-	-
4005	reinrassig	purebred	-	-
4006	respektlos	dismissive/disrespectful/disrespectfully	-	-
4007	rezidivierend	recidivous/recurrent/recurring	-	-
4008	risikobehaftet	risky/risk-laden	-	-
4009	ruandisch	Rwandan	-	-
4010	salopp	casual/sloppy	-	-
4011	scharfkantig	sharp-edged	-	-
4012	schwenkbar	swiveling/pivotable	-	-
4013	schwerfällig	ponderous/sluggish	-	-
4014	segensreich	rich in blessing	-	-
4015	selbstklebend	self-adhesive	-	-
4016	sichergestellt	confiscated/seized	-	-
4017	siebenköpfig	seven-person	-	-
4018	sinfonisch	symphonic	-	-
4019	sittlich	ethical/moral/respectable	-	-
4020	sizilianisch	Sicilian	-	-
4021	spartanisch	Spartan/Spartanic	-	-
4022	spiralförmig	helical/spiral	-	-
4023	stramm	firm/taut/tight	-	-
4024	subkutan	subcutaneous	-	-
4025	tauglich	fit/military/qualified	-	-
4026	teilbar	divisible	-	-
4027	theatralisch	actorly/histrionic/scenic	-	-
4028	tibetisch	Tibetan	-	-
4029	tiefgefroren	deep-frozen	-	-
4030	toxikologisch	toxicological	-	-
4031	tüchtig	abundant/diligent/efficient	-	-
4032	türkisfarben	turquoise-coloured	-	-
4033	überheblich	arrogant/entitled/overbearing	-	-
4034	überlaufen	overcrowded	-	-
4035	übermächtig	overpowering	-	-
4036	überschwänglich	effusive	-	-
4037	unachtsam	distracted	-	-
4038	unantastbar	indefeasible/inviolable/untouchable	-	-
4039	unaufhörlich	incessant/unceasing	-	-
4040	unbenutzt	unused	C1	-
4041	unentschieden	draw/pendant/undecided	B1	-
4042	unentwegt	continuously/unwavering	-	-
4043	unermesslich	immeasurable/incalculable/incommensurable	-	-
4044	ungebildet	uneducated	C1	-
4045	ungeöffnet	unopened	-	-
4046	uniformiert	uniformed	-	-
4047	unselbstständig	dependent/not self-employed	-	-
4048	untertägig	underground/sub-daily	-	-
4049	unvernünftig	unreasonable	-	-
4050	unvorbereitet	unprepared	-	-
4051	unwirtschaftlich	uneconomical	-	-
4052	unwissentlich	unwittingly	-	-
4053	unzertrennlich	inseparable	-	-
4054	verantwortungslos	irresponsible	-	-
4055	verderblich	perishable/pernicious	B2	-
4056	verdienstvoll	commendable/meritorious	-	-
4057	verschlafen	sleepy	-	-
4058	verschollen	missing	-	-
4059	verschwiegen	discreet	-	-
4060	verschwommen	blurred/blurry/fuzzy	-	-
4061	verstaubt	ancient/antiquated/covered with dust	-	-
4062	vertragsgemäß	in accordance with agreement	-	-
4063	verwundet	wounded	-	-
4064	vierspurig	four-lane	-	-
4065	voreilig	rash	C1	-
4066	wählerisch	fastidious/fussy/picky	C1	-
4067	wahrhaft	real/true/veracious	-	-
4068	warmherzig	warm-hearted	-	-
4069	wasserlöslich	hydrosoluble/soluble in water/water-soluble	-	-
4070	werthaltig	of lasting value/valuable	-	-
4071	widerspenstig	recalcitrant	-	-
4072	willentlich	deliberately/on purpose	-	-
4073	zähflüssig	gooey/pasty/viscous	-	-
4074	zahlungsunfähig	insolvent	C1	-
4075	zugkräftig	appealing/attractive/catchy	-	-
4076	zutraulich	trusting	-	-
4077	zwanzigjährig	twenty-year	-	-
4078	abfließend	draining/flowing off	-	-
4079	abgerissen	tattered	-	-
4080	abgeschlagen	beaten/way behind	-	-
4081	abgeschottet	sealed off/isolated	-	-
4082	absolutistisch	absolutist/absolutistic	-	-
4083	achtwöchig	eight-week	-	-
4084	aerodynamisch	aerodynamic	-	-
4085	albern	childish/silly	-	-
4086	alevitisch	alevitic	-	-
4087	alkalisch	alkaline	-	-
4088	altdeutsch	Old German	-	-
4089	alttestamentlich	Old Testament	-	-
4090	angelsächsisch	Anglo-Saxon	-	-
4091	angstfrei	free from fear/without fear	-	-
4092	anthroposophisch	anthroposophical	-	-
4093	antizyklisch	counter-cyclical	-	-
4094	apart	apart/distinctive/striking	-	-
4095	appetitlich	appetising	-	-
4096	äquivalent	equivalent	-	-
4097	arbeitsunfähig	unfit for work	C1	-
4098	arg	bad/much/very	B2	-
4099	arglos	guileless/innocent/naive	-	-
4100	asozial	antisocial	-	-
4101	asynchron	asynchronous	-	-
4102	aufopferungsvoll	devoted/sacrificially/with devotion	-	-
4103	ausgebucht	fully booked	B1	-
4104	avantgardistisch	avant-garde	-	-
4105	babylonisch	Babylonian	-	-
4106	bärtig	bearded	-	-
4107	basisch	basic	-	-
4108	baufällig	dilapidated	-	-
4109	beeinflussbar	impressionable/influenceable	-	-
4110	befremdlich	disconcerting/outlandish/strange	-	-
4111	befugt	authorised	-	-
4112	begnadet	gifted	-	-
4113	behandlungsbedürftig	in need of treatment	-	-
4114	betrübt	afflicted/saddened	-	-
4115	bewohnbar	habitable	-	-
4116	chancenreich	rich in chance	-	-
4117	computergeneriert	computer-generated	-	-
4118	degenerativ	degenerative	-	-
4119	demokratiefeindlich	anti-democratic	-	-
4120	dermatologisch	dermatological	-	-
4121	destruktiv	destructive	B2	-
4122	detailverliebt	detail-oriented/detail-loving	-	-
4123	dienstrechtlich	service law	-	-
4124	eidesstattlich	sworn/under oath	-	-
4125	einspurig	single-lane	-	-
4126	elend	miserable	-	-
4127	emphatisch	emphatic	-	-
4128	entartet	degenerate/degenerated	-	-
4129	entbehrlich	dispensable	-	-
4130	entsetzlich	appalling/dreadful/horrible	-	-
4131	epigenetisch	epigenetic	-	-
4132	erbarmungslos	dispiteous/dispiteously/merciless	-	-
4133	erkennungsdienstlich	identification-related (police)	-	-
4134	erklärbar	explainable	-	-
4135	erwartbar	expectable	-	-
4136	esoterisch	esoteric	-	-
4137	fachsprachlich	technical	-	-
4138	fadenscheinig	threadbare	-	-
4139	feinkörnig	fine-grained	-	-
4140	figürlich	figurative	-	-
4141	förderungsfähig	eligible for funding	-	-
4142	ganzzahlig	integer	-	-
4143	gedrungen	compact/squat/stocky	-	-
4144	gehaltvoll	full-bodied/nourishing/nutritious	-	-
4145	gemeinwohlorientiert	non-profit	-	-
4146	genießbar	bearable/digestible/edible	-	-
4147	gentechnikfrei	free of genetic engineering	-	-
4148	geräteübergreifend	cross-device	-	-
4149	gerontopsychiatrisch	geriatric-psychiatric	-	-
4150	gespenstisch	eerie/ghostlike/ghostly	-	-
4151	gewieft	crafty/shrewd/wily	-	-
4152	gewinnend	charming	-	-
4153	gutgläubig	credulous/gullible/in a bona fide manner	-	-
4154	haarig	furry/haired/hairy	-	-
4155	handverlesen	hand-picked	-	-
4156	hastig	hasty	C1	-
4157	hauteng	skintight	-	-
4158	heimatlos	stateless	-	-
4159	hellgrau	lightgrey	-	-
4160	heroisch	heroic	-	-
4161	herrenlos	ownerless	-	-
4162	herzkrank	with heart disease	-	-
4163	herzzerreißend	heart-rending	-	-
4164	hinterhältig	insidious/shifty/snaky	-	-
4165	homophob	homophobic	-	-
4166	hypothetisch	hypothetic/hypothetical	-	-
4167	immun	immune	-	-
4168	inhärent	inherent	-	-
4169	intersektoral	intersectoral	-	-
4170	invers	inverse	-	-
4171	irreparabel	irreparable	-	-
4172	jahrtausendealt	thousand-year-old/millennial	-	-
4173	kalendarisch	calendric/calendrical	-	-
