rank	article	word	plural	english	cefr	flags
10111	die	Vorentscheidung	Vorentscheidungen	preliminary decision	-	-
10112	das	Vorlesungsverzeichnis	Vorlesungsverzeichnisse	course catalogue	-	-
10113	die	Wabe	Waben	honeycomb	-	-
10114	die	Wade	Waden	calf	-	-
10115	der	Waffenstillstand	Waffenstillstände	armistice/ceasefire/truce	-	-
10116	der	Waggon	Waggons	carload/freight car/waggon	-	-
10117	das	Wählen	—	voting/dialling	-	-
10118	die	Währungsunion	Währungsunionen	monetary union	-	-
8689	die	Warnmeldung	Warnmeldungen	warning message/alert	C1	-
10120	der	Wäschetrockner	Wäschetrockner	clothes dryer/laundry dryer	-	-
10121	der	Wechselstrom	Wechselströme	alternating current	-	-
10122	der	Weihnachtsfeiertag	Weihnachtsfeiertage	Christmas holiday	-	-
10123	die	Weltgemeinschaft	Weltgemeinschaften	world community	-	-
10124	die	Werkbank	Werkbänke	workbench	-	-
10125	die	Wiedergutmachung	Wiedergutmachungen	compensation/remediation	-	-
10126	die	Willkür	—	arbitrariness	-	-
10127	die	Wirtschaftslage	Wirtschaftslagen	economic situation	-	-
10128	die	Wirtschaftsweise	Wirtschaftsweisen	economic expert/economic adviser	-	-
10129	der	Wohnungsbrand	Wohnungsbrände	apartment fire/flat fire	-	-
10130	der	Wunschtermin	Wunschtermine	preferred date	-	-
10131	das	Zahnfleisch	—	gums	-	-
10132	der	Zeitungsartikel	Zeitungsartikel	newspaper article	-	-
10133	der	Zimt	Zimte	cinnamon	-	-
10134	der	Zoobesucher	Zoobesucher	zoo visitor	-	-
3157	die	Zuhörerin	Zuhörerinnen	female listener/listener	A2	-
10136	der	Zweitligist	Zweitligisten	second-division team	-	weak
10137	die	Abfuhr	Abfuhren	rebuff/removal	-	-
10138	die	Abholzung	Abholzungen	clearing/cutting down/deforesting	-	-
10139	die	Abluft	Ablüfte	extract air/extracted air	-	-
10140	die	Absichtserklärung	Absichtserklärungen	letter of intent	-	-
8240	die	Absperrung	Absperrungen	barrier/blockade/cutoff	B2	-
10142	der	Amtsantritt	Amtsantritte	assumption of office	-	-
4181	der	Analphabet	Analphabeten	illiterate	B2	weak
10144	die	Antragsgegnerin	Antragsgegnerinnen	respondent (female)	-	-
10145	die	Apfelsorte	Apfelsorten	apple variety	-	-
3158	die	Arbeitserlaubnis	Arbeitserlaubnisse	employment permit/work permit	B1	-
10147	die	Arbeitssuche	Arbeitssuchen	job-seeking	-	-
10148	das	Arbeitstreffen	Arbeitstreffen	work meeting	-	-
10149	die	Armutsgrenze	Armutsgrenzen	breadline/poverty line	-	-
10150	der	Array	Arrays	array	-	-
10151	der	Artist	Artisten	circus performer/acrobat	-	weak
3638	der	Audioguide	Audioguides	audio guide	A2	-
10153	der	Aufbaukurs	Aufbaukurse	advanced course	-	-
10154	die	Aufenthaltsdauer	Aufenthaltsdauern	length of stay	-	-
10155	die	Auflaufform	Auflaufformen	casserole dish	-	-
10156	das	Ausdauertraining	Ausdauertrainings	endurance training	-	-
10157	die	Ausscheidung	Ausscheidungen	excretion/precipitation	-	-
10158	der	Australier	Australier	Australian	-	-
10159	der	Ausverkauf	Ausverkäufe	clearance sale/sell-off	-	-
8241	die	Autofahrerin	Autofahrerinnen	car driver	B2	-
10161	der	Autohändler	Autohändler	car dealer	-	-
10162	der	Automatismus	Automatismen	automatism	-	-
10163	die	Autominute	Autominuten	driving minute/minute’s drive	-	-
10164	die	Autoversicherung	Autoversicherungen	car insurance/car insurance company	-	-
10165	der	Baggersee	Baggerseen	quarry pond	-	-
10166	die	Bahntrasse	Bahntrassen	railroad line/railway line	-	-
8690	der	Banker	Banker	banker	C1	-
10168	der	Basketballer	Basketballer	basketball player/hoopster	-	-
10169	der	Bauernmarkt	Bauernmärkte	farmers market/farmers' market	-	-
10170	die	Beharrlichkeit	—	doggedness/insistence/perseverance	-	-
10171	die	Belastungsgrenze	Belastungsgrenzen	load limit	-	-
10172	die	Belebung	Belebungen	revival/stimulation	-	-
10173	der	Benachteiligte	Benachteiligten	disadvantaged person	-	adjNoun
10174	der	Berichterstatter	Berichterstatter	reporter	-	-
10175	das	Berufspraktikum	Berufspraktika	work placement/internship	-	-
4571	der	Berufsverkehr	—	rush-hour traffic	C1	-
10177	die	Beruhigung	Beruhigungen	reassurance/calming	-	-
10178	der	Berührungspunkt	Berührungspunkte	point of contact	-	-
10179	die	Beschimpfung	Beschimpfungen	insult/verbal abuse	-	-
10180	der	Bewegungsmangel	—	lack of exercise	-	-
10181	der	Biber	Biber	beaver	-	-
10182	die	Bildungswissenschaft	Bildungswissenschaften	educational science	-	-
10183	die	Bildunterschrift	Bildunterschriften	caption	-	-
10184	die	Bleibeperspektive	Bleibeperspektiven	prospect of staying	-	-
10185	die	Blutentnahme	Blutentnahmen	blood sampling	-	-
10186	die	Borke	Borken	bark	-	-
10187	der	Brandanschlag	Brandanschläge	arson attack	-	-
10188	die	Brandbekämpfung	Brandbekämpfungen	fire fighting	-	-
10189	das	Brennholz	Brennhölzer	firewood	-	-
10190	die	Brisanz	—	explosiveness	-	-
10191	die	Bronzezeit	Bronzezeiten	Bronze Age	-	-
10192	die	Brutzeit	Brutzeiten	breeding season	-	-
10193	das	Büchlein	Büchlein	booklet	-	-
10194	die	Buchse	Buchsen	plug socket/socket	-	-
4183	das	Bügeleisen	Bügeleisen	flat iron/iron	B2	-
8242	die	Bundestagsfraktion	Bundestagsfraktionen	Bundestag parliamentary group	B2	-
10197	die	Bundesumweltministerin	Bundesumweltministerinnen	Federal Environment Minister	-	-
10198	das	Bürgerrecht	Bürgerrechte	civil rights	-	-
10199	der	Camcorder	Camcorder	camcorder	-	-
10200	das	Casino	Casinos	casino	-	-
10201	das	Chatten	—	chatting	-	-
10202	die	Chefredakteurin	Chefredakteurinnen	editor-in-chief (female)	-	-
10203	der	Cheftrainer	Cheftrainer	head coach	-	-
10204	das	Chlor	—	chlorine	-	-
10205	die	Choreographie	Choreographien	choreography	-	-
8691	die	Darlegung	Darlegungen	exposition/explanation	C1	-
10207	die	Dashcam	Dashcams	dashcam	-	-
10208	die	Datenlage	Datenlagen	data situation/data availability	-	-
10209	die	Deadline	Deadlines	deadline	-	-
10210	die	Diele	Dielen	entrance hall/entryway/floorboard	-	-
8243	der	Doppelklick	Doppelklicks	double click	B2	-
10212	die	Drehleiter	Drehleitern	turntable ladder	-	-
10213	das	Duett	Duette	duet	-	-
10214	der	Ehrenamtler	Ehrenamtler	volunteer	-	-
10215	die	Eingemeindung	Eingemeindungen	incorporation	-	-
10216	der	Einmarsch	Einmärsche	invasion	-	-
3159	der	Eintopf	Eintöpfe	stew	B1	-
10218	der	Einzelunterricht	Einzelunterrichte	individual instruction/one to one lessons/one to one teaching	-	-
10219	der	Energiepreis	Energiepreise	energy price	-	-
10220	die	Entgeltfortzahlung	Entgeltfortzahlungen	continued payment of wages	-	-
10221	der	Entschließungsantrag	Entschließungsanträge	resolution proposal	-	-
4572	die	Entschlossenheit	—	determination/resolution	C1	-
10223	die	Erbfolge	Erbfolgen	succession/order of succession	-	-
4574	das	Erbgut	Erbgüter	genetic material	C1	-
10225	das	Erdmännchen	Erdmännchen	meerkat/suricate	-	-
10226	das	Erfolgsrezept	Erfolgsrezepte	recipe for success	-	-
10227	der	Erfüllungsgehilfe	Erfüllungsgehilfen	vicarious agent	-	weak
10228	der	Erholungsort	Erholungsorte	resort/holiday destination	-	-
10229	die	Ernährungsumstellung	Ernährungsumstellungen	dietary change	-	-
10230	das	Erstaunen	—	astonishment	-	-
10231	die	Erstausgabe	Erstausgaben	first edition	-	-
10232	der	Erstkontakt	Erstkontakte	first contact	-	-
10233	die	Fabel	Fabeln	fable	-	-
10234	die	Fachpresse	—	trade press/specialist press	-	-
10235	der	Fahrbahnrand	Fahrbahnränder	roadside	-	-
10236	der	Fahrzeugbau	—	vehicle construction/vehicle manufacturing/vehicle production	-	-
10237	der	Fahrzeughersteller	Fahrzeughersteller	vehicle manufacturer	-	-
10238	die	Familienplanung	Familienplanungen	family planning	-	-
10239	die	Faxe	Faxen	antics/silly faces	-	-
10240	der	Feed	Feeds	news feed/web feed	-	-
10241	die	Fehlerbehebung	Fehlerbehebungen	error correction	-	-
10242	die	Fernleihe	Fernleihen	interlibrary loan	-	-
10243	die	Festlichkeit	Festlichkeiten	festivity/solemnity	-	-
10244	das	Firmenlogo	Firmenlogos	company logo	-	-
10245	das	Flachdach	Flachdächer	flat roof	-	-
10246	das	Fleckchen	Fleckchen	little spot	-	-
10247	der	Fluchthintergrund	Fluchthintergründe	refugee background	-	-
10248	der	Flusslauf	Flussläufe	river course	-	-
8244	die	Forelle	Forellen	trout	B2	-
10250	der	Franziskaner	Franziskaner	Franciscan	-	-
10251	das	Frauenrecht	Frauenrechte	women's rights	-	-
10252	das	Freigelände	Freigelände	outdoor area/open-air grounds	-	-
10253	der	Fremdkörper	Fremdkörper	foreign body	-	-
10254	die	Friedensbewegung	Friedensbewegungen	peace movement	-	-
10255	das	Frühchen	Frühchen	preemie	-	-
10256	das	Frühwarnsystem	Frühwarnsysteme	early warning system	-	-
10257	die	Führungspersönlichkeit	Führungspersönlichkeiten	leader/leadership figure	-	-
10258	der	Fundort	Fundorte	find spot	-	-
10259	das	Funknetz	Funknetze	radio network/wireless network	-	-
10260	die	Gamification	Gamifications	gamification	-	-
10261	die	Gebietsreform	Gebietsreformen	territorial reform	-	-
10262	die	Geburtsstadt	Geburtsstädte	city of birth/birthplace	-	-
10263	der	Gedenkstein	Gedenksteine	commemorative stone/memorial stone	-	-
10264	das	Gefecht	Gefechte	battle/clash	-	-
10265	das	Geflügel	Geflügel	fowl/poultry	-	-
10266	das	Gefolge	Gefolge	consequence/entourage/retinue	-	-
10267	das	Gegengewicht	Gegengewichte	counterweight	-	-
10268	die	Gegenwehr	Gegenwehren	resistance	-	-
10269	der	Gegenwert	Gegenwerte	equivalent value	-	-
10270	der	Gehorsam	—	obedience	-	-
10271	das	Genom	Genome	genome	-	-
10272	die	Genüge	—	sufficiency (in 'zur Genüge')	-	-
10273	der	Gepard	Geparde	cheetah	-	-
10274	die	Gerade	Geraden	jab/straight/straight line	-	-
10275	die	Gerste	Gersten	barley	-	-
10276	die	Gesellschaftsform	Gesellschaftsformen	company form	-	-
10277	das	Gesundheitsproblem	Gesundheitsprobleme	health problem	-	-
10278	das	Gewächs	Gewächse	plant	-	-
10279	die	Gewichtsklasse	Gewichtsklassen	weight class	-	-
10280	die	Gliedmaße	Gliedmaßen	limb	-	-
4575	die	Glühlampe	Glühlampen	bulb/incandescent lamp/light bulb	C1	-
10282	der	Granit	Granite	granite	-	-
10283	der	Graph	Graphen	graph	-	weak
8245	die	Grenzkontrolle	Grenzkontrollen	border control	B2	-
10285	das	Griechisch	—	Greek	-	-
10286	der	Großbrand	Großbrände	large fire/major fire	-	-
10287	die	Grundfarbe	Grundfarben	base colour/primary colour	-	-
10288	die	Grundstruktur	Grundstrukturen	basic structure	-	-
10289	die	Gruppenfoto	Gruppenfotos	group picture	-	-
10290	die	Gruppenphase	Gruppenphasen	group stage	-	-
10291	das	Habitat	Habitate	habitat	-	-
10292	das	Hack	—	minced meat (colloq.)	-	-
10293	der	Harndrang	—	urge to urinate	-	-
10294	die	Hauptstelle	Hauptstellen	main branch/head office	-	-
8246	das	Hauptwerk	Hauptwerke	main work	B2	-
8692	die	Hausordnung	Hausordnungen	house rule	C1	-
10297	der	Hebesatz	Hebesätze	levy rate	-	-
10298	die	Heuschrecke	Heuschrecken	grasshopper/locust	-	-
10299	die	Hilflosigkeit	—	helplessness	-	-
10300	der	Hochbau	Hochbauten	building construction	-	-
10301	die	Hochzeitsfeier	Hochzeitsfeiern	wedding celebration	-	-
8247	die	Höflichkeit	Höflichkeiten	complaisance/politeness/suavity	A1	-
10303	der	Hopfen	Hopfen	hop	-	-
10304	das	Hosting	Hostings	hosting	-	-
10305	der	Hotelgast	Hotelgäste	hotel guest	-	-
10306	das	Hüftgelenk	Hüftgelenke	hip joint	-	-
10307	der	Imagefilm	Imagefilme	promotional film	-	-
10308	der	Imam	Imame	imam	-	-
10309	der	Immobilienkäufer	Immobilienkäufer	real estate buyer	-	-
10310	das	Infoblatt	Infoblätter	info sheet/leaflet	-	-
10311	der	Inspektor	Inspektoren	inspector	-	-
10312	der	Instinkt	Instinkte	instinct	-	-
10313	die	Interessentin	Interessentinnen	interested party (female)	-	-
10314	der	Jet	Jets	jet	-	-
10315	der	Jubilar	Jubilare	person celebrating an anniversary	-	-
10316	das	Kaffeetrinken	—	afternoon coffee/coffee drinking	-	-
3640	die	Kaiserin	Kaiserinnen	empress	A2	-
10318	das	Kamel	Kamele	camel	-	-
10319	die	Kanone	Kanonen	cannon/gun	-	-
8693	der	Kapitalgeber	Kapitalgeber	lender of capital	C1	-
8248	der	Keks	Keks	biscuit/cookie	B2	-
10322	die	Kennzeichnungspflicht	Kennzeichnungspflichten	labelling obligation	-	-
3161	der	Kloß	Klöße	dumpling/lump	B1	-
10324	die	Kollekte	Kollekten	offertory	-	-
10325	die	Kommunalaufsicht	Kommunalaufsichten	municipal supervision	-	-
10326	der	Kommunalpolitiker	Kommunalpolitiker	local politician	-	-
10327	der	Konnektor	Konnektoren	connector	-	-
10328	das	Kontextmenü	Kontextmenüs	context menu	-	-
10329	die	Konzentrationsfähigkeit	Konzentrationsfähigkeiten	ability to concentrate	-	-
8694	die	Koproduktion	Koproduktionen	co-production	C1	-
3162	der	Korridor	Korridore	corridor	B1	-
10332	die	Kostbarkeit	Kostbarkeiten	treasure/preciousness	-	-
10333	das	Krebsrisiko	Krebsrisikos	cancer risk	-	-
10334	die	Kreisverwaltungsbehörde	Kreisverwaltungsbehörden	district administrative authority	-	-
10335	das	Krematorium	Krematorien	crematory	-	-
10336	der	Kriminalfall	Kriminalfälle	criminal case	-	-
10337	der	Krug	Krüge	flagon/jug/pitcher	-	-
10338	der	Kübel	Kübel	bucket	-	-
10339	das	Kulturbüro	Kulturbüros	cultural office	-	-
10340	die	Kulturförderung	Kulturförderungen	cultural promotion/funding	-	-
10341	die	Kür	Küren	choice/freestyle exercise/inventiveness	-	-
10342	die	Kuratorin	Kuratorinnen	curator (female)	-	-
10343	die	Küstenregion	Küstenregionen	coastal region	-	-
10344	die	Ladefläche	Ladeflächen	loading area	-	-
10345	das	Ladenlokal	Ladenlokale	shop premises	-	-
10346	die	Ländergrenze	Ländergrenzen	country border/state border	-	-
10347	das	Länderspiel	Länderspiele	international match	-	-
10348	der	Laufsteg	Laufstege	catwalk/runway	-	-
10349	der	Lebensretter	Lebensretter	life preserver/saver of life	-	-
10350	der	Lebkuchen	Lebkuchen	gingerbread	-	-
10351	der	Lehrermangel	—	shortage of teachers	-	-
10352	der	Leistungsanspruch	Leistungsansprüche	benefit claim	-	-
8249	der	Lernstoff	Lernstoffe	learning material/course material	B2	-
10354	der	Lesestoff	Lesestoffe	reading material	-	-
10355	die	Leuchte	Leuchten	luminaire/lustre/shining star	-	-
10356	die	Lichterkette	Lichterketten	chain of beacons/chain of lights/fairy lights	-	-
10357	das	Lieblingsbuch	Lieblingsbücher	favourite book	-	-
10358	der	Liegeplatz	Liegeplätze	berth/mooring	-	-
10359	die	Linkspartei	Linksparteien	left-wing party	-	-
10360	der	Logopäde	Logopäden	speech therapist	-	weak
10361	die	Lokalität	Lokalitäten	locality/place	-	-
10362	die	Lotterie	Lotterien	lottery	-	-
10363	der	Machthaber	Machthaber	power broker/power holder/strongman	-	-
1506	der	Marathon	Marathons	marathon	A1	-
10365	der	Maulwurf	Maulwürfe	mole	-	-
10366	der	Meisterbrief	Meisterbriefe	master craftman's certificate/master craftsman's diploma	-	-
10367	der	Melder	Melder	reporter/messenger/sensor	-	-
10368	der	Menschenhandel	—	human trafficking	-	-
10369	die	Migrationsgeschichte	Migrationsgeschichten	migration history	-	-
10370	das	Mikrogramm	Mikrogramme	microgram	-	-
10371	die	Miliz	Milizen	militia	-	-
10372	die	Miniatur	Miniaturen	miniature	-	-
10373	die	Miss	Misses	Miss	-	-
3641	die	Monatskarte	Monatskarten	monthly ticket	A2	-
10375	der	Montagnachmittag	Montagnachmittage	Monday afternoon	-	-
10376	das	Moped	Mopeds	moped	-	-
10377	die	Motion	Motionen	motion	-	-
10378	die	Motorhaube	Motorhauben	bonnet/engine hood/hood	-	-
10379	der	Mountainbiker	Mountainbiker	mountain biker	-	-
10380	der	Movie	Movies	movie/film	-	-
10381	der	Mozzarella	Mozzarellas	mozzarella	-	-
10382	das	Myom	Myome	myoma	-	-
10383	die	Nachfolgeregelung	Nachfolgeregelungen	regulations governing the succession	-	-
10384	der	Nachhilfelehrer	Nachhilfelehrer	tutor	-	-
10385	die	Nachlässigkeit	Nachlässigkeiten	neglect/negligence	-	-
10386	der	Nadelbaum	Nadelbäume	conifer/coniferous tree	-	-
10387	die	Nationalversammlung	Nationalversammlungen	national assembly	-	-
10388	das	Naturphänomen	Naturphänomene	natural phenomenon	-	-
10389	das	Naturprodukt	Naturprodukte	natural product	-	-
10390	die	Neuanlage	Neuanlagen	new investment/reinvestment	-	-
10391	das	Neunziger	Neunziger	(person) in their nineties/the 1990s	-	-
10392	die	Nordseite	Nordseiten	north side	-	-
10393	der	Nützling	Nützlinge	beneficial organism	-	-
10394	der	Olympiasieger	Olympiasieger	Olympic champion	-	-
10395	der	Onkologe	Onkologen	oncologist	-	weak
10396	die	Ortsumgehung	Ortsumgehungen	bypass/ring road	-	-
10397	der	Ostersonntag	Ostersonntage	Easter Sunday	-	-
10398	der	Ozon	—	ozone	-	-
10399	der	Panda	Pandas	panda	-	-
10400	die	Parklandschaft	Parklandschaften	park landscape	-	-
10401	die	Pensionierung	Pensionierungen	retirement	-	-
10402	die	Petersilie	Petersilien	parsley	-	-
10403	das	Pflegeeltern	Pflegeeltern	foster parents	-	-
10404	die	Pionierarbeit	Pionierarbeiten	pioneering work	-	-
10405	das	Plagiat	Plagiate	plagiarism	-	-
10406	das	Platin	—	platinum	-	-
10407	die	Pluralität	Pluralitäten	plurality	-	-
10408	der	Polizeieinsatz	Polizeieinsätze	police operation	-	-
10409	das	Popcorn	Popcorns	pop corn/popcorn/popped corn	-	-
10410	der	Popstar	Popstars	pop star	-	-
10411	der	Posteingang	Posteingänge	inbox	-	-
10412	der	Pressebericht	Presseberichte	press report	-	-
10413	die	Prioritätenliste	Prioritätenlisten	list of priorities/priority list	-	-
10414	die	Produktionshalle	Produktionshallen	production hall	-	-
10415	die	Prüfungskommission	Prüfungskommissionen	examination board	-	-
10416	der	Querverweis	Querverweise	cross-reference	-	-
4576	das	Radieschen	Radieschen	radish	C1	-
10418	der	Radiologe	Radiologen	radiologist	-	weak
10419	der	Reaktor	Reaktoren	reactor	-	-
10420	der	Realschüler	Realschüler	Realschule student	-	-
10421	die	Rebellion	Rebellionen	rebellion	-	-
10422	die	Regierungskoalition	Regierungskoalitionen	governing coalition	-	-
10423	die	Regionalbahn	Regionalbahnen	regional train	-	-
8250	die	Reinheit	—	purity	B2	-
10425	die	Reliquie	Reliquien	relic	-	-
10426	die	Replik	Repliken	replica/reply	-	-
10427	die	Richtschnur	Richtschnüre	guideline	-	-
10428	der	Roadtrip	Roadtrips	road trip	-	-
10429	das	Rohdaten	Rohdaten	raw data	-	-
10430	das	Rohmaterial	Rohmaterialien	raw material	-	-
10431	die	Rohrleitung	Rohrleitungen	pipeline	-	-
8251	der	Romantiker	Romantiker	romantic/romanticist	B2	-
10433	der	Routenplaner	Routenplaner	itinerary planner	-	-
10434	die	Rübe	Rüben	beet/root vegetable/storage organ	-	-
10435	die	Rüge	Rügen	reprimand	-	-
10436	der	Run	Runs	run/rush	-	-
10437	das	Rundfunkorchester	Rundfunkorchester	broadcast orchestra	-	-
10438	die	Rundung	Rundungen	rounding/curve	-	-
10439	die	Säkularisation	—	secularisation	-	-
10440	das	Schach	Schachs	chess	-	-
10441	die	Schalke	Schalken	Schalke (football club)	-	-
