rank	article	word	plural	english	cefr	flags
19221	die	Privatinsolvenz	Privatinsolvenzen	personal insolvency/private insolvency	-	-
19222	der	Privatkredit	Privatkredite	personal loan/private loan	-	-
19223	das	Privatrecht	Privatrechte	private law	-	-
19224	die	Privatsache	Privatsachen	private matter	-	-
19225	der	Privatsektor	Privatsektoren	private sector	-	-
19226	das	Probetraining	Probetrainings	trial training	-	-
19227	das	Procedere	Procedere	procedure/process	-	-
19228	die	Produktionsplanung	Produktionsplanungen	production planning	-	-
19229	die	Produktplatzierung	Produktplatzierungen	product placement	-	-
19230	das	Progesteron	—	progesterone	-	-
19231	der	Promoter	Promoter	promoter	-	-
19232	der	Prosecco	Proseccos	prosecco	-	-
19233	das	Proseminar	Proseminare	introductory seminar	-	-
19234	das	Protektorat	Protektorate	protectorate	-	-
19235	der	Proxy	Proxys	proxy	-	-
19236	die	Prozessanalyse	Prozessanalysen	process analysis	-	-
19237	der	Prozessbevollmächtigte	Prozessbevollmächtigten	attorney of record/authorised proxy	-	adjNoun
19238	der	Psychoanalytiker	Psychoanalytiker	psychoanalyst	-	-
19239	die	Pulsmessung	Pulsmessungen	pulse measurement	-	-
19240	die	Pupille	Pupillen	pupil	-	-
19241	das	Puppenspiel	Puppenspiele	puppet show	-	-
19242	das	Puzzleteil	Puzzleteile	jigsaw piece/puzzle piece	-	-
19243	der	Quadrant	Quadranten	quadrant	-	weak
19244	die	Qualitätssteigerung	Qualitätssteigerungen	quality improvement	-	-
19245	das	Qualitätszeichen	Qualitätszeichen	quality mark	-	-
19246	das	Quäntchen	Quäntchen	tiny bit/particle	-	-
19247	die	Quantenphysik	—	quantum physics	-	-
19248	das	Qubit	Qubits	qubit	-	-
19249	die	Quellenlage	Quellenlagen	source situation/source availability	-	-
19250	die	Quiche	Quiches	quiche	-	-
19251	das	Quintett	Quintette	quintet	-	-
19252	der	Rachenraum	Rachenräume	throat region	-	-
19253	das	Radiogerät	Radiogeräte	radio set/radio device	-	-
19254	der	Radiomoderator	Radiomoderatoren	radio host	-	-
19255	die	Radiostation	Radiostationen	radio station	-	-
19256	der	Radiowecker	Radiowecker	clock radio	-	-
19257	die	Radlerin	Radlerinnen	bicyclist	-	-
19258	das	Radrennen	Radrennen	bicycle race	-	-
19259	die	Rahmenhandlung	Rahmenhandlungen	frame story/framing narrative	-	-
19260	die	Rapperin	Rapperinnen	rapper (female)	-	-
19261	das	Rasseln	—	rattling	-	-
19262	die	Räterepublik	Räterepubliken	council republic/Soviet republic	-	-
19263	die	Ratifikation	Ratifikationen	ratification	-	-
19264	die	Rationalisierung	Rationalisierungen	rationalisation	-	-
19265	die	Rauchwolke	Rauchwolken	cloud of smoke	-	-
19266	das	Reaktionsvermögen	Reaktionsvermögen	ability to react/responsiveness	-	-
19267	die	Rebellengruppe	Rebellengruppen	rebel group	-	-
19268	die	Rechenmaschine	Rechenmaschinen	calculator	-	-
19269	das	Rechnungsdatum	Rechnungsdaten	invoice date	-	-
19270	die	Rechtsfähigkeit	Rechtsfähigkeiten	legal capacity/rights capacity	-	-
19271	die	Rechtskurve	Rechtskurven	right-hand bend	-	-
19272	die	Rechtswidrigkeit	—	illegality/unlawfulness	-	-
19273	die	Referatsleiterin	Referatsleiterinnen	section head (female)	-	-
19274	der	Refugee	Refugees	refugee	-	-
19275	der	Regensensor	Regensensoren	rain sensor	-	-
19276	die	Regierungschefin	Regierungschefinnen	head of government	-	-
19277	das	Regierungsprogramm	Regierungsprogramme	government program/government programme	-	-
19278	das	Regierungsviertel	Regierungsviertel	government quarter	-	-
19279	die	Regionalgeschichte	Regionalgeschichten	regional history	-	-
19280	die	Registrierkasse	Registrierkassen	cash register	-	-
19281	die	Reibe	Reiben	grater	-	-
19282	der	Reifenhändler	Reifenhändler	tyre dealer	-	-
19283	die	Reifezeit	Reifezeiten	ripening time/maturation period	-	-
19284	der	Reiher	Reiher	egret/heron	-	-
19285	die	Rein	Reinen	roasting pan/baking dish	-	-
19286	das	Reisefieber	—	travel nerves	-	-
19287	die	Reisekostenabrechnung	Reisekostenabrechnungen	receipted expenses form/travel expense accounting/travel expense report	-	-
19288	der	Reisekostenzuschuss	Reisekostenzuschüsse	travel allowance	-	-
19289	die	Reiselust	—	wanderlust/desire to travel	-	-
19290	die	Reisevorbereitung	Reisevorbereitungen	travel preparation	-	-
19291	der	Rekorder	Rekorder	recorder	-	-
19292	die	Religionsausübung	—	religious practice	-	-
19293	die	Religionswissenschaft	Religionswissenschaften	religious studies	-	-
19294	die	Reminiszenz	Reminiszenzen	reminiscence	-	-
19295	die	Remission	Remissionen	remission	-	-
19296	der	Rentenmarkt	Rentenmärkte	bond market	-	-
19297	die	Repressalie	Repressalien	reprisal	-	-
19298	die	Resektion	Resektionen	resection	-	-
19299	der	Ressortleiter	Ressortleiter	department head/section editor	-	-
19300	der	Rettungseinsatz	Rettungseinsätze	rescue effort/rescue mission	-	-
19301	der	Rezensent	Rezensenten	critic/reviewer	-	weak
19302	der	Rheinländer	Rheinländer	Rhinelander	-	-
19303	das	Richteramt	Richterämter	judicial office/judgeship	-	-
19304	das	Riechen	—	smelling	-	-
19305	das	Ried	Riede	cane/cane brake/reed	-	-
19306	der	Riesenerfolg	Riesenerfolge	giant success	-	-
19307	der	Riesenschritt	Riesenschritte	giant step/huge step	-	-
3716	der	Riesenspaß	—	great fun	A2	-
19309	der	Risotto	Risottos	risotto	-	-
19310	der	Rittersaal	Rittersäle	knights' hall	-	-
19311	die	Robinie	Robinien	black locust	-	-
19312	der	Rohrbruch	Rohrbrüche	pipe burst/pipeline rupture	-	-
19313	der	Rollladen	Rollladen	roller shutter	-	-
19314	die	Romanze	Romanzen	romance	-	-
19315	das	Rondell	Rondelle	round structure/roundabout	-	-
19316	der	Rosenmontagszug	Rosenmontagszüge	Rose Monday parade (Carnival)	-	-
19317	die	Rosette	Rosetten	rosette	-	-
19318	das	Ross	Rosse	horse/idiot/knight	-	-
19319	die	Rota	Roten	Rota	-	-
19320	der	Rotkohl	Rotkohle	red cabbage	-	-
3717	das	Rund	Runde	round	A2	-
1795	das	Russisch	—	Russian	A1	-
19323	die	Safari	Safaris	safari	-	-
19324	das	Salatblatt	Salatblätter	lettuce leaf	-	-
19325	der	Salbei	—	common sage/garden sage/sage	-	-
19326	der	Sämling	Sämlinge	seedling	-	-
19327	das	Sammlerstück	Sammlerstücke	collector's item	-	-
19328	der	Samstagvormittag	Samstagvormittage	Saturday morning	-	-
19329	die	Sandfläche	Sandflächen	sand area	-	-
19330	die	Sardine	Sardinen	pilchard/sardine	-	-
19331	der	Satzverlust	Satzverluste	set loss	-	-
19332	die	Sauerstoffversorgung	—	oxygen supply	-	-
19333	der	Saugnapf	Saugnäpfe	suction cup/suction pad	-	-
19334	der	Saurier	Saurier	dinosaur	-	-
19335	der	Schabernack	Schabernacke	mischief/prank	-	-
19336	das	Schachbrett	Schachbretter	chessboard/marbled white	-	-
19337	das	Schachturnier	Schachturniere	chess tournament	-	-
19338	der	Schafskäse	Schafskäse	sheep's cheese	-	-
19339	die	Schatzkiste	Schatzkisten	treasure chest	-	-
19340	die	Schatztruhe	Schatztruhen	treasure chest	-	-
19341	die	Schauspielerei	Schauspielereien	acting	-	-
7701	die	Schauspielschule	Schauspielschulen	drama school	B2	-
19343	die	Scheibenbremse	Scheibenbremsen	disc brake/disk brake	-	-
19344	der	Scheich	Scheichs	sheikh	-	-
19345	der	Scheitel	Scheitel	crown/parting/vertex	-	-
19346	der	Scherbenhaufen	Scherbenhaufen	shambles/pile of shards	-	-
19347	der	Schichtbetrieb	Schichtbetriebe	shift operation	-	-
19348	die	Schiefertafel	Schiefertafeln	slate tablet/slate	-	-
8872	das	Schienbein	Schienbeine	shin/shinbone/tibia	C1	-
19350	der	Schienenpersonennahverkehr	Schienenpersonennahverkehre	local passenger rail transport	-	-
19351	der	Schienenweg	Schienenwege	railway/rail route	-	-
19352	der	Schiffbrüchige	Schiffbrüchigen	castaway	-	adjNoun
19353	das	Schimpfwort	Schimpfworte	curse/name/swearword	-	-
19354	der	Schlachter	Schlachter	butcher/slaughterer	-	-
19355	die	Schleichwerbung	Schleichwerbungen	plug/product placement	-	-
19356	die	Schliere	Schlieren	streak/striation	-	-
19357	die	Schlittenfahrt	Schlittenfahrten	sleigh ride	-	-
19358	der	Schlosser	Schlosser	fitter/locksmith/machinist	-	-
19359	die	Schlosskapelle	Schlosskapellen	castle chapel	-	-
19360	das	Schlüsselbein	Schlüsselbeine	clavicle/collarbone	-	-
19361	der	Schlusspfiff	Schlusspfiffe	final whistle	-	-
19362	der	Schmelzofen	Schmelzöfen	melting furnace	-	-
19363	die	Schmerztablette	Schmerztabletten	analgesic tablet/painkiller/painkilling tablet	-	-
19364	das	Schneckenhaus	Schneckenhäuser	snail shell/snailshell	-	-
7702	der	Schneeball	Schneebälle	guelder rose/snowball/snowball tree	B2	-
19366	der	Schneehase	Schneehasen	alpine hare/arctic hare/mountain hare	-	weak
19367	die	Schneekette	Schneeketten	snow chain	-	-
19368	der	Schneemann	Schneemänner	snowman	-	-
19369	die	Schneise	Schneisen	cleared strip/firebreak	-	-
19370	die	Schnellstraße	Schnellstraßen	freeway/highway	-	-
19371	die	Schnittverletzung	Schnittverletzungen	cut injury	-	-
19372	die	Schnittwunde	Schnittwunden	cut	-	-
19373	das	Schnürchen	Schnürchen	little cord/string	-	-
19374	die	Schöpfungsgeschichte	Schöpfungsgeschichten	creation story	-	-
19375	die	Schote	Schoten	pod/silique/pod (botany)	-	-
19376	die	Schräglage	Schräglagen	inclined position	-	-
19377	der	Schreiberling	Schreiberlinge	hack/hack poet/scribbler	-	-
19378	das	Schreibgerät	Schreibgeräte	writing utensil	-	-
19379	der	Schrein	Schreine	shrine	-	-
19380	der	Schriftspracherwerb	—	acquisition of written language/literacy acquisition	-	-
19381	das	Schuhgeschäft	Schuhgeschäfte	shoe shop/shoe store	-	-
19382	der	Schuhschrank	Schuhschränke	shoe cabinet	-	-
19383	die	Schuldzuweisung	Schuldzuweisungen	assignment of guilt	-	-
19384	die	Schulpsychologin	Schulpsychologinnen	school psychologist	-	-
19385	die	Schulrätin	Schulrätinnen	school inspector/education official	-	-
19386	das	Schulrecht	Schulrechte	school law	-	-
19387	der	Schurke	Schurken	rogue/scoundrel/villain	-	weak
19388	der	Schusswechsel	Schusswechsel	gunfight	-	-
19389	der	Schüttelfrost	—	chills	-	-
19390	der	Schützengraben	Schützengräben	trench	-	-
19391	die	Schutzmacht	Schutzmächte	protective power	-	-
19392	die	Schutzplanke	Schutzplanken	guardrail	-	-
19393	der	Schutzwall	Schutzwälle	protective wall	-	-
19394	der	Schwangerschaftsdiabetes	—	gestational diabetes	-	-
19395	der	Schwarzspecht	Schwarzspechte	black woodpecker	-	-
19396	die	Schweigeminute	Schweigeminuten	minute of silence/minute's silence/moment of silence	-	-
19397	der	Schweinswal	Schweinswale	porpoise	-	-
19398	die	Schwiele	Schwielen	callus	-	-
19399	der	Schwimmunterricht	Schwimmunterrichte	swimming lessons	-	-
19400	das	Schwindelgefühl	Schwindelgefühle	dizziness/vertigo	-	-
19401	der	Sechser	Sechser	Number 6/sixth-grader	-	-
19402	das	Sechstel	Sechstel	sixth (1/6)	-	-
19403	der	Seefahrer	Seefahrer	sailor	-	-
19404	der	Seegang	—	rough seas/sea disturbance/swell	-	-
19405	das	Segelschiff	Segelschiffe	sailing ship/sailing vessel	-	-
3718	der	Segelsport	—	sailing	A2	-
19407	der	Segeltörn	Segeltörns	sailing trip	-	-
19408	die	Segregation	Segregationen	segregation	-	-
19409	die	Seifenblase	Seifenblasen	soap bubble	-	-
19410	der	Seitenhieb	Seitenhiebe	sideswipe/dig	-	-
19411	die	Seitentasche	Seitentaschen	side pocket	-	-
19412	das	Selbstbildnis	Selbstbildnisse	self-portrait	-	-
19413	die	Selbstdisziplin	—	self-discipline	-	-
19414	die	Selbsterfahrung	Selbsterfahrungen	self-awareness/self-experience	-	-
19415	die	Selbsterkenntnis	—	self-knowledge	-	-
19416	das	Selbstporträt	Selbstporträts	self-portrait	-	-
4673	die	Selbstwahrnehmung	Selbstwahrnehmungen	self perception	C1	-
19418	der	Semesterstart	Semesterstarts	semester start	-	-
19419	der	Semmelknödel	Semmelknödel	bread dumpling/bun dumpling	-	-
19420	der	Siebte	Siebten	seventh	-	adjNoun
19421	die	Siegermacht	Siegermächte	victorious power	-	-
19422	die	Silage	Silagen	silage	-	-
19423	die	Sinneswahrnehmung	Sinneswahrnehmungen	sensory perception	-	-
19424	die	Sintflut	Sintfluten	deluge/the Flood	-	-
19425	das	Skalpell	Skalpelle	scalpel	-	-
19426	der	Skispringer	Skispringer	ski jumper	-	-
19427	die	Sklavin	Sklavinnen	slave	-	-
19428	die	Skriptsprache	Skriptsprachen	scripting language	-	-
19429	der	Slip	Slips	briefs	-	-
19430	der	Snap	Snaps	hike/snap	-	-
19431	der	Snowboarder	Snowboarder	snowboarder	-	-
19432	die	Sojamilch	Sojamilchen	soy milk	-	-
19433	das	Solarkraftwerk	Solarkraftwerke	solar energy plant/solar power station	-	-
19434	der	Sommelier	Sommeliers	sommelier/wine steward	-	-
19435	der	Sommerhit	Sommerhits	summer hit	-	-
19436	die	Sondersendung	Sondersendungen	special broadcast/programme	-	-
19437	der	Sonderzug	Sonderzüge	chartered train/special train	-	-
19438	das	Sonnenschutzmittel	Sonnenschutzmittel	sun cream/sunblock/sunscreen	-	-
19439	die	Spanierin	Spanierinnen	Spaniard	-	-
19440	der	Sparren	Sparren	rafter	-	-
19441	das	Speisesalz	Speisesalze	table salt	-	-
19442	das	Spendenkonto	Spendenkonten	donation account	-	-
19443	das	Sperrholz	Sperrhölzer	plywood	-	-
19444	die	Spezialklinik	Spezialkliniken	specialist clinic	-	-
19445	das	Spezialwerkzeug	Spezialwerkzeuge	special tool/specialized tool	-	-
19446	der	Spiegelstrich	Spiegelstriche	dash	-	-
19447	der	Spieleentwickler	Spieleentwickler	game developer	-	-
19448	die	Spielform	Spielformen	game form	-	-
19449	der	Spielinhalt	Spielinhalte	game content	-	-
19450	die	Spielstärke	Spielstärken	playing strength	-	-
8873	die	Spielsucht	—	gambling addiction	C1	-
19452	die	Sportlehrerin	Sportlehrerinnen	sports teacher/PE teacher	-	-
19453	der	Sportsgeist	—	sportsmanship	-	-
19454	das	Sportspiel	Sportspiele	sport game	-	-
19455	die	Sportstunde	Sportstunden	sports lesson/PE lesson	-	-
19456	die	Spraydose	Spraydosen	aerosol can/spray can	-	-
19457	die	Spritztour	Spritztouren	joyride	-	-
19458	das	Spritzwasser	—	splash water/spray water	-	-
19459	der	Sprudel	Sprudel	fizz/fizzy drink/pop	-	-
19460	der	Spülgang	Spülgänge	rinse cycle	-	-
19461	die	Staatsanwältin	Staatsanwältinnen	public prosecutor (female)	-	-
19462	der	Staatsdiener	Staatsdiener	civil servant	-	-
19463	das	Staatsfinanzen	Staatsfinanzen	state finances	-	-
19464	der	Staatsgast	Staatsgäste	state guest	-	-
19465	der	Staatsmann	Staatsmänner	politician/statesman	-	-
19466	der	Stahlbau	Stahlbauten	steel construction	-	-
19467	das	Stalking	—	stalking	-	-
19468	der	Stammplatz	Stammplätze	regular place/regular seat	-	-
19469	die	Standardabweichung	Standardabweichungen	standard deviation	-	-
4674	die	Standardsprache	Standardsprachen	standard language	C1	-
19471	die	Standfläche	Standflächen	floor space/footprint	-	-
19472	die	Startnummer	Startnummern	start number	-	-
19473	der	Statiker	Statiker	structural engineer	-	-
19474	die	Statur	Staturen	stature	-	-
19475	das	Statut	Statuten	statute	-	-
19476	die	Stehlampe	Stehlampen	floor lamp	-	-
19477	die	Steilvorlage	Steilvorlagen	perfect setup/open invitation (sports)	-	-
19478	der	Steinadler	Steinadler	golden eagle	-	-
19479	die	Steinbrücke	Steinbrücken	stone bridge	-	-
19480	die	Sternschnuppe	Sternschnuppen	falling star/shooting star	-	-
19481	der	Steuerfreibetrag	Steuerfreibeträge	tax allowance	-	-
19482	die	Steueridentifikationsnummer	Steueridentifikationsnummern	tax identification number	-	-
19483	die	Steuerzahlung	Steuerzahlungen	tax payment	-	-
3253	die	Stiege	Stiegen	stairs	B1	-
19485	der	Stierkampf	Stierkämpfe	bullfight	-	-
19486	der	Stoffbeutel	Stoffbeutel	cloth bag	-	-
8875	das	Stofftier	Stofftiere	plush/plush toy/plushie	C1	-
19488	das	Stoppschild	Stoppschilder	stop sign	-	-
19489	der	Strafantrag	Strafanträge	criminal complaint	-	-
19490	die	Strahlenquelle	Strahlenquellen	radiation source	-	-
19491	das	Straßenverzeichnis	Straßenverzeichnisse	road directory	-	-
19492	die	Streitkultur	Streitkulturen	culture of debate	-	-
19493	die	Stringenz	—	stringency	-	-
19494	der	Strommix	—	electricity mix	-	-
19495	die	Subtraktion	Subtraktionen	subtraction	-	-
19496	die	Subventionierung	Subventionierungen	subsidisation	-	-
19497	die	Südküste	Südküsten	south coast/southern coast	-	-
19498	der	Südost	—	south-east/southeast	-	-
19499	das	Südufer	Südufer	south bank	-	-
19500	der	Suizidversuch	Suizidversuche	suicide attempt	-	-
19501	der	Süßstoff	Süßstoffe	artificial sweetener/sugar substitute	-	-
19502	der	Sympathieträger	Sympathieträger	popular figure	-	-
19503	der	Tabellenkeller	Tabellenkeller	bottom of the table	-	-
19504	die	Tagesfahrt	Tagesfahrten	day trip	-	-
3719	der	Tagesgast	Tagesgäste	day guest	A2	-
19506	die	Taiga	Taigas	taiga	-	-
19507	der	Talgrund	Talgründe	valley floor	-	-
19508	die	Tangente	Tangenten	tangent	-	-
19509	der	Tarifpartner	Tarifpartner	collective bargaining partner	-	-
19510	die	Tarnkappe	Tarnkappen	cloak of invisibility	-	-
19511	das	Tasteninstrument	Tasteninstrumente	keyboard instrument	-	-
19512	die	Tatzeit	Tatzeiten	time of the offence	-	-
19513	die	Taubheit	—	deafness/numbness	-	-
19514	der	Tausendsassa	Tausendsassa	amazing guy/jack of all trades	-	-
19515	das	Taxiunternehmen	Taxiunternehmen	taxi company	-	-
8877	der	Techno	—	techno (music)	C1	-
19517	das	Teelicht	Teelichte	tea candle/tealight	-	-
19518	der	Teer	Teere	tar	-	-
19519	die	Teigtasche	Teigtaschen	dumpling	-	-
19520	der	Teilort	Teilorte	district/locality	-	-
19521	das	Tensid	Tenside	surfactant/tenside	-	-
19522	der	Tentakel	Tentakel	tentacle	-	-
19523	die	Terminologie	Terminologien	terminology	-	-
19524	die	Terz	Terzen	Terce/major third/minor third	-	-
19525	der	Testamentsvollstrecker	Testamentsvollstrecker	administrator of a will/executor	-	-
19526	die	Testerin	Testerinnen	tester	-	-
19527	die	Textsammlung	Textsammlungen	text collection	-	-
19528	die	Textsorte	Textsorten	text type	-	-
19529	die	Theaterkasse	Theaterkassen	theatre box office	-	-
19530	der	Theaterpädagoge	Theaterpädagogen	drama teacher (m.)	-	weak
19531	der	Ticker	Ticker	ticker	-	-
19532	das	Tiefdruckgebiet	Tiefdruckgebiete	low-pressure area	-	-
19533	die	Tiefenentspannung	Tiefenentspannungen	deep relaxation	-	-
19534	die	Tiernahrung	Tiernahrungen	pet food/animal feed	-	-
19535	die	Tierquälerei	Tierquälereien	cruelty to animals/maltreatment of animals	-	-
19536	der	Tiertransport	Tiertransporte	animal transport	-	-
19537	das	Tischbein	Tischbeine	table leg	-	-
