rank	article	word	plural	english	cefr	flags
25704	der	Verfolger	Verfolger	pursuer/persecutor	-	-
7629	das	Vergehen	Vergehen	misdemeanour/offence	C1	-
25705	das	Vermächtnis	Vermächtnisse	bequest/devise/legacy	-	-
25706	die	Verschuldung	Verschuldungen	indebtedness	-	-
25707	der	Verstärker	Verstärker	amplifier/repeater	-	-
25708	die	Verwarnung	Verwarnungen	warning	-	-
25709	die	Videokamera	Videokameras	video camera	-	-
25710	die	Vitrine	Vitrinen	display case/glass cabinet/showcase	-	-
25711	das	Vorgespräch	Vorgespräche	preliminary discussion/preliminary talk	-	-
3097	die	Vorspeise	Vorspeisen	appetizer/hors d'œuvre/starter	B1	-
7638	das	Warnsignal	Warnsignale	warning signal	B2	-
25713	der	Wassertank	Wassertanks	cistern/water tank	-	-
25714	der	Webspace	Webspaces	webspace	-	-
25715	das	Weihnachtsgeld	Weihnachtsgelder	Christmas allowance/Christmas bonus/year-end bonus	-	-
25716	die	Weltoffenheit	—	cosmopolitanism/open-mindedness	-	-
25717	die	Wettfahrt	Wettfahrten	race	-	-
25718	die	Wiederbelebung	Wiederbelebungen	reanimation/revival	-	-
25719	das	Wifi	Wifis	Wi-Fi	-	-
25720	das	WiFi	WiFis	Wi-Fi	-	-
25721	die	Wirtschaftsforschung	Wirtschaftsforschungen	economics research	-	-
25722	die	Zahnpasta	Zahnpasten	toothpaste	-	-
25723	der	Zeichner	Zeichner	illustrator/draftsperson	-	-
25724	der	Zivilist	Zivilisten	civilian	-	weak
25725	das	Zugriffsrecht	Zugriffsrechte	access right	-	-
25726	die	Zwangsarbeit	Zwangsarbeiten	compulsory labour/forced labour	-	-
7653	der	Absatzmarkt	Absatzmärkte	sales market	C1	-
25727	der	Abschuss	Abschüsse	shooting down/launch	-	-
25728	die	Akquise	Akquisen	acquisition	-	-
25729	der	Alliierte	Alliierten	ally/Allied soldier	-	adjNoun
25730	das	Altpapier	Altpapiere	wastepaper	-	-
25731	die	Anlieferung	Anlieferungen	delivery	-	-
25732	die	Anmeldefrist	Anmeldefristen	term of application/time for applications	-	-
1660	das	Arabisch	—	Arabic	A1	-
25734	die	Ballade	Balladen	ballad/lay	-	-
25735	die	Baufirma	Baufirmen	building enterprise/construction company	-	-
25736	die	Bauordnung	Bauordnungen	building code/building regulations/construction regulations	-	-
25737	der	Beisitzer	Beisitzer	assessor/juror	-	-
25738	die	Bergakademie	Bergakademien	mining academy	-	-
25739	die	Berufskrankheit	Berufskrankheiten	industrial disease/occupational disease	-	-
25740	das	Berufungsverfahren	Berufungsverfahren	appeal proceedings	-	-
25741	das	Betätigungsfeld	Betätigungsfelder	activity field	-	-
25742	die	Beurkundung	Beurkundungen	notarisation	-	-
25743	das	Beutetier	Beutetiere	prey	-	-
25744	das	Bewegtbild	Bewegtbilder	moving image	-	-
25745	die	Blende	Blenden	aperture/blind/diaphragm	-	-
25746	der	Blumenstrauß	Blumensträuße	bouquet/bunch/flower bouquet	-	-
25747	der	Brenner	Brenner	burner/distiller	-	-
4145	das	Brettspiel	Brettspiele	board game	B2	-
25749	der	Buchs	Buchse	box tree/boxwood	-	-
25750	der	Bundesligist	Bundesligisten	Bundesliga team	-	weak
25751	der	Bündnispartner	Bündnispartner	alliance partner	-	-
3098	das	Callcenter	Callcenter	call centre	B1	-
25752	die	Comedy	Comedys	comedy	-	-
25753	der	Däne	Dänen	Dane	-	weak
7682	die	Defensive	Defensiven	defensive	C1	-
25754	die	Demografie	Demografien	demography	-	-
25755	der	Demos	Demen	deme	-	-
25756	das	Derivat	Derivate	derivate/derivative	-	-
25757	der	Diener	Diener	servant/valet	-	-
25758	die	Durchsuchung	Durchsuchungen	search/searching	-	-
25759	die	Effizienzsteigerung	Effizienzsteigerungen	increase in efficiency/efficiency improvement	-	-
25760	die	Empfindlichkeit	Empfindlichkeiten	sensitivity	-	-
3620	der	Entertainer	Entertainer	entertainer	A2	-
25763	die	Entführung	Entführungen	abduction/elopment/hijacking	-	-
4517	die	Entlohnung	Entlohnungen	payment	C1	-
25765	die	Entsendung	Entsendungen	delegation/dispatch/sending	-	-
25766	die	Erdgeschichte	—	geological history/geology/history of the earth	-	-
25767	die	Eurozone	—	Eurozone	-	-
25768	der	Exot	Exoten	exotic person/outsider	-	weak
25769	das	Fachbuch	Fachbücher	specialist book/reference book/textbook	-	-
25770	der	Feige	Feigen	coward	-	adjNoun
25771	die	Fernsehsendung	Fernsehsendungen	television program/television programme/television show	-	-
3622	das	Filmprojekt	Filmprojekte	film project	A2	-
25773	der	Filmschaffende	Filmschaffenden	filmmaker/film professional	-	adjNoun
25774	der	Fingernagel	Fingernägel	fingernail/nail	-	-
25775	der	Flächenverbrauch	Flächenverbräuche	land consumption	-	-
25776	der	Fleiß	—	diligence/industriousness	-	-
25777	die	Flüchtlingskrise	Flüchtlingskrisen	refugee crisis	-	-
25778	die	Fortentwicklung	Fortentwicklungen	advancement/development/progress	-	-
25779	das	Fossil	Fossilien	fossil	-	-
25780	die	Fotoausstellung	Fotoausstellungen	photo exhibition	-	-
25781	der	Freiherr	Freiherren	baron	-	weak
25782	die	Freikarte	Freikarten	complimentary ticket	-	-
25783	das	Fremdwort	Fremdwörter	foreign word/loanword	-	-
25784	der	Frequenzbereich	Frequenzbereiche	frequency range	-	-
25785	der	Frühsommer	Frühsommer	early summer	-	-
7714	das	Gefährt	Gefährte	conveyance/vehicle	C1	-
25786	das	Gefieder	Gefieder	feathering/plumage	-	-
25787	der	Gegenbesuch	Gegenbesuche	return visit	-	-
25788	die	Gehaltsabrechnung	Gehaltsabrechnungen	pay slip/payslip/salary statement	-	-
25789	die	Gleichbehandlung	Gleichbehandlungen	equal treatment	-	-
25790	die	Glühbirne	Glühbirnen	bulb/light bulb	-	-
25791	der	Grenzübergang	Grenzübergänge	checkpoint	-	-
25792	der	Großhändler	Großhändler	wholesaler	-	-
3624	das	Grundeinkommen	—	basic income	A2	-
25794	die	Grundregel	Grundregeln	basic rule	-	-
25795	die	Haptik	—	haptics	-	-
3630	der	Hauptteil	Hauptteile	main part	A2	-
880	die	Hausfrau	Hausfrauen	housewife	A1	-
25798	die	Herzinsuffizienz	Herzinsuffizienzen	heart failure	-	-
25799	die	Hitzewelle	Hitzewellen	heatwave/hot spell	-	-
4146	das	Hoch	Hochs	anticyclone/culmination/high	B2	-
25801	der	Hochschulabsolvent	Hochschulabsolventen	college graduate	-	weak
25802	der	Industriebetrieb	Industriebetriebe	industrial enterprise	-	-
25803	die	Interessengemeinschaft	Interessengemeinschaften	interest group/syndicate	-	-
25804	das	Investitionsvolumen	Investitionsvolumen	investment volume	-	-
7734	der	Jungunternehmer	Jungunternehmer	young entrepreneur	C1	-
3099	die	Karotte	Karotten	baby carrot/carrot	B1	-
25806	der	Kochkurs	Kochkurse	cooking course	-	-
25807	die	Kollaboration	Kollaborationen	collaboration	-	-
25808	die	Konnektivität	Konnektivitäten	connectivity	-	-
25809	der	Korrespondent	Korrespondenten	correspondent	-	weak
25810	der	Kraftstoffverbrauch	Kraftstoffverbräuche	fuel consumption	-	-
8468	die	Krawatte	Krawatten	necktie/tie	A1	-
4518	der	Kummer	—	care/grief/sorrow	C1	-
25812	der	Kunsthistoriker	Kunsthistoriker	art historian	-	-
4519	die	Landessprache	Landessprachen	national language	B2	-
25814	der	Leader	Leader	leader	-	-
25815	die	Lebenserfahrung	Lebenserfahrungen	life experience	-	-
25816	der	Lehrauftrag	Lehraufträge	teaching assignment	-	-
1195	die	Limonade	Limonaden	lemonade/sherbet/soda	A1	-
25818	die	Lungenentzündung	Lungenentzündungen	pneumonia	-	-
25819	das	Mahnmal	Mahnmale	memorial	-	-
25820	das	Managementsystem	Managementsysteme	management system	-	-
25821	die	Mikrobiologie	—	microbiology	-	-
25822	der	Milliliter	Milliliter	millilitre	-	-
25823	die	Muttergesellschaft	Muttergesellschaften	mother company	-	-
25824	der	Mutterleib	—	womb	-	-
25825	die	Nachrichtenagentur	Nachrichtenagenturen	news agency	-	-
25826	der	Naturraum	Naturräume	nature region	-	-
25827	die	Nebenkostenabrechnung	Nebenkostenabrechnungen	service charge statement	-	-
25828	die	Nordstadt	Nordstädte	northern district	-	-
25829	die	Notenbank	Notenbanken	central bank/issuing bank	-	-
25830	das	Osterei	Ostereier	Easter egg	-	-
25831	der	Osterhase	Osterhasen	Easter Bunny	-	weak
25832	der	Peer	Peers	peer	-	-
25833	die	Pflegefamilie	Pflegefamilien	foster family	-	-
25834	der	Pflegestützpunkt	Pflegestützpunkte	care support centre	-	-
3101	die	Playlist	Playlists	playlist	B1	-
25836	die	Popmusik	Popmusiken	pop/pop music	-	-
25837	die	Promenade	Promenaden	promenade	-	-
25838	die	Prophylaxe	Prophylaxen	prophylaxis	-	-
25839	das	Prozedere	Prozedere	procedure	-	-
25840	der	Psalm	Psalmen	psalm	-	-
25841	der	Publizist	Publizisten	publicist	-	weak
25842	der	Puderzucker	—	confectioners' sugar/icing sugar/powdered sugar	-	-
25843	der	Radar	Radare	radar	-	-
25844	der	Radius	Radien	radius	-	-
25845	der	Raub	Raube	robbery	-	-
25846	der	Rebell	Rebellen	rebel	-	weak
25847	die	Rechtsordnung	Rechtsordnungen	legal system/legal order	-	-
25848	die	Rechtsstreitigkeit	Rechtsstreitigkeiten	civil dispute/legal dispute/suit	-	-
25849	die	Reeperbahn	Reeperbahnen	Reeperbahn (Hamburg street)	-	-
25850	der	Reflex	Reflexe	reflex	-	-
25851	die	Reichsstadt	Reichsstädte	imperial city	-	-
25852	das	Reiseland	Reiseländer	travel destination	-	-
25853	das	Rentenalter	Rentenalter	pension age/pensionable age/retirement age	-	-
3102	die	Reporterin	Reporterinnen	reporter (female)	B1	-
25855	der	Rundfunkbeitrag	Rundfunkbeiträge	broadcasting fee/license fee	-	-
25856	das	Rundschreiben	Rundschreiben	circular letter	-	-
7788	die	Sachbeschädigung	Sachbeschädigungen	property damage/vandalism	B2	-
3103	die	Salbe	Salben	ointment/salve	A1	-
25857	der	Sarg	Särge	casket/coffin	-	-
25858	der	Schauer	Schauer	rain shower/shudder	-	-
25859	das	Schlauchboot	Schlauchboote	inflatable boat/rubber dinghy	-	-
1199	der	Schnitzel	Schnitzel	escalope/snippet	A1	-
4520	der	Schoß	Schöße	fold/lap/womb	C1	-
25862	die	Schutzausrüstung	Schutzausrüstungen	protective equipment	-	-
25863	der	Schweregrad	Schweregrade	degree/gravity/severity	-	-
4521	der	Senf	Senfe	mustard	C1	-
25865	das	Seniorenheim	Seniorenheime	retirement home/nursing home	-	-
25866	die	Sicherheitsvorkehrung	Sicherheitsvorkehrungen	safety precaution/security precaution	-	-
7800	die	Sitte	Sitten	custom	C1	-
25867	der	Sitzungssaal	Sitzungssäle	conference room/meeting hall	-	-
25868	die	Spanne	Spannen	span/range/margin	-	-
25869	der	Speichel	—	spittle	-	-
25870	die	Spiegelung	Spiegelungen	endoscopy/reflection/reflex	-	-
25871	die	Spielfigur	Spielfiguren	game piece	-	-
25872	der	Sportverband	Sportverbände	sport association	-	-
25873	das	Staatsarchiv	Staatsarchive	state archive	-	-
25874	das	Stadtmarketing	—	city marketing	-	-
25875	der	Stadtplaner	Stadtplaner	urban planner	-	-
25876	der	Stammsitz	Stammsitze	headquarters	-	-
25877	die	Stammzelle	Stammzellen	stem cell	-	-
25878	der	Stängel	Stängel	stalk	-	-
25879	die	Steinzeit	—	Stone Age	-	-
25880	die	Stimulation	Stimulationen	incentive/stimulation	-	-
25881	das	Strandbad	Strandbäder	lido/outdoor swimming area	-	-
25882	der	Strass	Strasse	diamanté/paste/rhinestone	-	-
25883	die	Straßenbeleuchtung	Straßenbeleuchtungen	street lighting	-	-
25884	der	Stundenkilometer	Stundenkilometer	kilometre per hour	-	-
25885	der	Stundensatz	Stundensätze	hourly rate	-	-
25886	die	Tarifverhandlung	Tarifverhandlungen	collective bargaining/tariff negotiation	-	-
25887	die	Tinte	Tinten	ink	-	-
25888	der	Traumjob	Traumjobs	dream job	-	-
25889	der	Trotz	—	defiance	-	-
25890	der	Tsunami	Tsunamis	tsunami	-	-
4147	der	Türöffner	Türöffner	door opener	B2	-
25892	die	Überflutung	Überflutungen	flood	-	-
25893	die	Übergangsphase	Übergangsphasen	change(over) phase	-	-
25894	die	Übergangszeit	Übergangszeiten	transition period	-	-
7829	der	Unfallort	Unfallorte	place of accident	C1	-
3106	das	Untergeschoss	Untergeschosse	basement	A1	-
25896	das	Unwesen	—	mischief/nuisance	-	-
25897	der	Ureinwohner	Ureinwohner	indigenous person/native inhabitant	-	-
25898	der	Vampir	Vampire	vampire/vampire bat	-	-
25899	die	Vitalität	—	vitality	-	-
25900	die	Voliere	Volieren	aviary	-	-
25901	die	Volljährigkeit	—	legal age/majority	-	-
25902	die	Vorlesungszeit	Vorlesungszeiten	lecture period	-	-
25903	der	Wahlbezirk	Wahlbezirke	electoral district/precinct	-	-
7839	die	Wange	Wangen	cheek	B2	-
25904	der	Weißwein	Weißweine	white wine	-	-
25905	die	Wertvorstellung	Wertvorstellungen	values/value system	-	-
25906	der	Whirlpool	Whirlpools	whirlpool	-	-
25907	die	Wimper	Wimpern	cilium/eyelash	-	-
25908	die	Zielerreichung	Zielerreichungen	achievement of goal/goal attainment	-	-
25909	der	Zopf	Zöpfe	an antiquated custom/braid/plait	-	-
25910	die	Zusatzinformation	Zusatzinformationen	additional information	-	-
25911	die	Zweitwohnung	Zweitwohnungen	second home	-	-
25912	die	Abfallentsorgung	—	garbage disposal/waste disposal	-	-
25913	der	Abfluss	Abflüsse	drain/runoff/wastepipe	-	-
25914	die	Abiturientin	Abiturientinnen	high-school graduate	-	-
25915	die	Ablösung	Ablösungen	removal/shift change	-	-
25916	der	Abtransport	Abtransporte	removal/transport away	-	-
25917	das	Adrenalin	—	adrenaline/epinephrine	-	-
25918	die	Agrarpolitik	Agrarpolitiken	agrarian policy/agricultural policy	-	-
25919	der	Ahorn	Ahorne	maple	-	-
25920	die	Akquisition	Akquisitionen	acceptance/acquisition	-	-
25921	der	Alleingang	Alleingänge	solo attempt/solo run	-	-
25922	die	Altersteilzeit	Altersteilzeiten	partial early retirement	-	-
25923	die	Analytik	—	analytics	-	-
25924	die	Anfangszeit	Anfangszeiten	starting time/early period	-	-
4522	das	Arbeitsklima	—	work climate/working atmosphere	B2	-
25926	die	Arbeitsmarktpolitik	Arbeitsmarktpolitiken	job market policy	-	-
25927	die	Arbeitsplatte	Arbeitsplatten	countertop	-	-
25928	die	Au	Auen	meadow/floodplain	-	-
25929	das	Aufräumen	—	tidying up	-	-
25930	der	Aufschrei	Aufschreie	outcry/scream/yelp	-	-
25931	das	Ausbildungszentrum	Ausbildungszentren	training centre	-	-
25932	das	Auslandsstudium	Auslandsstudien	study abroad	-	-
7869	die	Auslese	Auslesen	selection	C1	-
25933	der	Austauschpartner	Austauschpartner	exchange partner	-	-
25934	das	Bare	—	cash	-	adjNoun
3631	die	Bäuerin	Bäuerinnen	female farmer/farmer's wife	A2	-
25936	der	Bauingenieur	Bauingenieure	building engineer/civil engineer/construction engineer	-	-
25937	der	Beckenboden	Beckenböden	pelvic floor	-	-
9482	die	Bergung	Bergungen	recovering/salvaging/saving	-	-
4523	das	Betriebsklima	—	working atmosphere	C1	-
9513	die	Biochemie	—	biochemistry	-	-
7878	die	Bloggerin	Bloggerinnen	blogger (female)	B2	-
7879	der	Blutzuckerspiegel	Blutzuckerspiegel	blood sugar level	B2	-
9524	die	Briefwahl	Briefwahlen	absentee ballot/postal vote	-	-
9528	die	Brotzeit	Brotzeiten	break/snack	-	-
9540	der	Buckel	Buckel	back/hillock/hump	-	-
9563	die	Bundesfamilienministerin	Bundesfamilienministerinnen	Federal Minister for Family Affairs	-	-
9564	der	Carport	Carports	carport	-	-
9591	der	Champagner	Champagner	champagne	-	-
9605	der	Clan	Clane	clan	-	-
9613	der	Coup	Coups	coup	-	-
9615	das	Datenpaket	Datenpakete	data packet/network packet	-	-
9621	der	Denkanstoß	Denkanstöße	food for thought	-	-
9627	der	Denker	Denker	philosopher/thinker	-	-
9687	das	Department	Departments	department	-	-
9689	das	Desinfektionsmittel	Desinfektionsmittel	disinfectant	-	-
7893	der	Dienstleistungssektor	Dienstleistungssektoren	service industry	C1	-
9708	der	Distrikt	Distrikte	district	-	-
4148	der	Drehbuchautor	Drehbuchautoren	screenwriter	B2	-
9797	das	Düngemittel	Düngemittel	fertilizer	-	-
9808	die	Durchfahrt	Durchfahrten	passage	-	-
9864	die	Durchlässigkeit	Durchlässigkeiten	penetrability/permeability	-	-
9875	der	Düsseldorfer	Düsseldorfer	citizen of Düsseldorf	-	-
9925	der	Edelstein	Edelsteine	gem/gemstone	-	-
9945	die	Einflussnahme	Einflussnahmen	exertion of influence/influence	-	-
3107	die	Einwohnerin	Einwohnerinnen	inhabitant	A2	-
9994	das	Einzelstück	Einzelstücke	unique piece	-	-
10018	die	Enthüllung	Enthüllungen	disclosure/revelation/unveiling	-	-
7905	die	Erpressung	Erpressungen	blackmail/blackmailing/chantage	B2	-
10019	der	Ersthelfer	Ersthelfer	first-aider	-	-
10027	das	Fasten	—	fasting	-	-
10034	die	Fehlerquelle	Fehlerquellen	source of error	-	-
7909	die	Fehlstellung	Fehlstellungen	deformity/malposition/misalignment	C1	-
10035	die	Felswand	Felswände	rock face	-	-
10066	die	Fernsehserie	Fernsehserien	TV series	-	-
10086	die	Filmaufnahme	Filmaufnahmen	film recording	-	-
1745	die	Filmproduktion	Filmproduktionen	filmproduction	A1	-
10088	der	Flamingo	Flamingos	flamingo	-	-
10119	der	Fluchtweg	Fluchtwege	escape route	-	-
10141	die	Fluglinie	Fluglinien	airline	-	-
10152	der	Forschungsstand	Forschungsstände	state of research	-	-
7918	das	Forschungsteam	Forschungsteams	research team	B2	-
10160	das	Fortbewegungsmittel	Fortbewegungsmittel	means of locomotion	-	-
10167	die	Fortpflanzung	—	procreation/proliferation/reproduction	-	-
10196	die	Frauenklinik	Frauenkliniken	women's clinic	-	-
10206	die	Fußnote	Fußnoten	footnote	-	-
10211	die	Gefangenschaft	Gefangenschaften	imprisonment	-	-
10249	die	Gegenstimme	Gegenstimmen	vote against/dissenting vote	-	-
10284	das	Gemeindezentrum	Gemeindezentren	community centre	-	-
10295	die	Gerichtsbarkeit	Gerichtsbarkeiten	jurisdiction	-	-
10296	das	Gesamtvolumen	Gesamtvolumen	total volume	-	-
10302	der	Gesetzestext	Gesetzestexte	legal text	-	-
10317	das	Go	—	go-ahead	-	-
10320	die	Gondel	Gondeln	car/gondola	-	-
10321	der	Grabstein	Grabsteine	gravestone/tombstone	-	-
3633	das	Grenzgebiet	Grenzgebiete	border area/borderland/frontier area	A2	-
10330	die	Grenzregion	Grenzregionen	border area	-	-
10353	der	Gurt	Gurte	belt	-	-
10374	der	Handelskrieg	Handelskriege	trade war	-	-
1794	die	Handynummer	Handynummern	cell number/cell phone number/mobile number	A1	-
10424	die	Harmonisierung	Harmonisierungen	harmonisation	-	-
10432	der	Hausanschluss	Hausanschlüsse	house connection/house connexion/house service connection	-	-
7939	die	Hausverwaltung	Hausverwaltungen	property management	B2	-
10451	die	Herzerkrankung	Herzerkrankungen	heart disease	-	-
10467	der	Hiphop	—	hip hop	-	-
4524	das	Hirn	Hirne	brain	B2	-
10470	das	Holzhaus	Holzhäuser	wooden house	-	-
10489	die	Hotellerie	—	hotel industry	-	-
10510	der	Hurrikan	Hurrikans	hurricane	-	-
10515	der	Immobilienfonds	Immobilienfonds	real estate fund/property fund	-	-
10519	der	Immobilienmakler	Immobilienmakler	estate agent/real estate agent/realtor	-	-
10525	die	Initiierung	Initiierungen	initiation	-	-
10543	der	Installateur	Installateure	plumber	-	-
10556	der	Internist	Internisten	internist	-	weak
10565	das	Ion	Ionen	ion	-	-
10566	der	Juckreiz	Juckreize	itch/pruritus	-	-
10572	die	Kalenderwoche	Kalenderwochen	calendar week	-	-
10574	das	Kalium	—	potassium	-	-
10575	der	Kaminofen	Kaminöfen	wood-burning stove	-	-
10578	die	Kanalisation	Kanalisationen	sewage system	-	-
10615	der	Kaufinteressent	Kaufinteressenten	prospective buyer	-	weak
10625	die	Kenntnisnahme	—	taking note/acknowledgement	-	-
10631	der	Kindertag	Kindertage	Children's Day	-	-
10649	der	Klare	Klaren	clear schnapps	-	adjNoun
10665	das	Kokain	—	cocaine/coke/snow	-	-
10668	das	Kolpingwerk	—	kolping society	-	-
8633	das	Konzerthaus	Konzerthäuser	concert hall/concert house	A1	-
10696	die	Kopplung	Kopplungen	connection/coupling/docking	-	-
10722	das	Korrekturlesen	—	proofreading	-	-
10730	das	Krisenmanagement	Krisenmanagements	crisis management	-	-
10733	die	Kulturhauptstadt	Kulturhauptstädte	cultural capital	-	-
7968	die	Kunstform	Kunstformen	art form/form of art	B2	-
10738	der	Kurde	Kurden	Kurd	-	weak
3108	der	Kuss	Küsse	kiss	B1	-
4150	der	Lachs	Lachse	longissimus dorsi muscle/salmon	B2	-
10768	das	Landhaus	Landhäuser	country home	-	-
10770	das	Leinen	Leinen	linen	-	-
10772	der	Leitzins	Leitzinsen	base rate/federal funds rate	-	-
10790	die	Lösungsmöglichkeit	Lösungsmöglichkeiten	possible solution	-	-
10845	die	Lungenerkrankung	Lungenerkrankungen	lung disease	-	-
10862	der	Maschinenbauer	Maschinenbauer	mechanical engineer	-	-
10866	die	Meinungsäußerung	Meinungsäußerungen	expression of opinion	-	-
10868	die	Methodenkompetenz	Methodenkompetenzen	methodological expertise	-	-
10872	der	Minijobber	Minijobber	mini-jobber	-	-
10880	die	Mittelschicht	Mittelschichten	middle class	-	-
10923	der	Mittler	Mittler	mediator/intermediary	-	-
10940	der	Mobilfunkstandard	Mobilfunkstandards	mobile communications standard	-	-
10955	die	Modifikation	Modifikationen	modification	-	-
10980	das	Monatsende	Monatsenden	end of month/end of the month	-	-
11134	der	Mordfall	Mordfälle	homicide case/murder case	-	-
11137	die	Musikwissenschaft	Musikwissenschaften	musicology	-	-
11162	die	Muskelkraft	Muskelkräfte	muscle strength	-	-
11178	der	Nachtrag	Nachträge	addendum/postscript	-	-
7975	die	Nähmaschine	Nähmaschinen	sewing machine	C1	-
11182	der	Nebenraum	Nebenräume	side room/adjoining room	-	-
3109	die	Nichte	Nichten	niece	B1	-
11206	die	Notunterkunft	Notunterkünfte	emergency shelter	-	-
11213	der	Ortseingang	Ortseingänge	town entrance	-	-
11219	das	Pack	—	rabble	-	-
11239	der	Paradigmenwechsel	Paradigmenwechsel	paradigm shift	-	-
11253	das	Parfum	Parfums	perfume	-	-
11254	die	Personalakte	Personalakten	personal file/personnel file	-	-
11256	der	Pflanzenteil	Pflanzenteile	plant component	-	-
11267	der	Pharao	Pharaonen	pharaoh	-	-
11302	der	Pickel	Pickel	pimple	-	-
7976	das	Piktogramm	Piktogramme	pictogram/pictograph	B2	-
11309	das	Plasma	Plasmen	plasma	-	-
11324	das	Polizeirevier	Polizeireviere	police station/precinct/station house	-	-
11327	das	Posting	Postings	post/posting	-	-
11342	das	Preisniveau	Preisniveaus	price level	-	-
11359	der	Projektantrag	Projektanträge	project application	-	-
11361	der	Protestant	Protestanten	Protestant/demonstrator/protester	-	weak
11364	der	Putz	Putze	plaster	-	-
11366	die	Pyramide	Pyramiden	pyramid	-	-
