rank	article	word	plural	english	cefr	flags
9060	die	Firmengruppe	Firmengruppen	group of companies	C1	-
9061	die	Gewichtskontrolle	Gewichtskontrollen	weight control	C1	-
9062	das	Technologieunternehmen	Technologieunternehmen	technology company	C1	-
9063	der	Zusatzstoff	Zusatzstoffe	additive	C1	-
9064	der	Berufseinsteiger	Berufseinsteiger	career starter	C1	-
9065	die	Berufslaufbahn	Berufslaufbahnen	professional career	C1	-
9066	der	Personalexperte	Personalexperten	personnel expert	C1	weak
9067	der	Bewerbungsratgeber	Bewerbungsratgeber	application guide	C1	-
9068	der	Hinblick	—	regard/respect	C1	-
9070	der	Studienwechsel	Studienwechsel	change of study programme	C1	-
9071	der	Berufsschulabschluss	Berufsschulabschlüss	vocational school leaving certificate	C1	-
9072	der	Fachschulabschluss	Fachschulabschlüss	technical college qualification	C1	-
9073	der	Hochschulabschluss	Hochschulabschlüsse	university degree	C1	-
9074	die	Herrenjahre	Herrenjahre	years as a master/gentleman	C1	pluraleTantum
9076	das	Au-pair-Mädchen	Au-pair-Mädchen	au pair	C1	-
9077	die	Studienberatung	—	student counselling service	C1	-
9078	die	Zulassungsvoraussetzung	Zulassungsvoraussetzungen	admission requirement	C1	-
9080	das	Multitasking	—	multitasking	C1	-
9081	der	Betriebsberater	Betriebsberatere	management consultant	C1	-
9082	das	Bremslicht	Bremslichter	brake light	C1	-
9083	der	Dauerstress	—	constant stress	C1	-
9084	der	Entscheidungsstau	Entscheidungsstaus	backlog of decisions	C1	-
9085	das	Gehirnareal	Gehirnareale	brain area	C1	-
9086	die	Gleichzeitigkeit	—	simultaneity	C1	-
9087	der	Innovationsschub	Innovationsschüb	innovation push	C1	-
9088	der	Kernspintomograf	Kernspintomografen	magnetic resonance tomograph	C1	weak
9089	der	Neurowissenschaftler	Neurowissenschaftler	neuroscientist	C1	-
9091	die	Unfallquote	Unfallquoten	accident rate	C1	-
9092	der	Versuchsleiter	Versuchsleiter	investigator	C1	-
9093	die	Zeitfalle	Zeitfallen	time trap	C1	-
9094	der	Zeitintervall	Zeitintervalle	time interval	C1	-
9095	die	Gesamtaussage	Gesamtaussagen	overall statement	C1	-
9096	der	Soft	Soft	soft	C1	-
9097	die	Begeisterungsfähigkeit	—	capacity for enthusiasm	C1	-
9098	das	Fachwissen	—	expertise	C1	-
9099	die	Führungskompetenz	Führungskompetenzen	leadership competence	C1	-
9100	die	Kundenorientierung	—	customer orientation	C1	-
9101	die	Organisationsfähigkeit	Organisationsfähigkeiten	ability to organise	C1	-
9102	die	Teamorientierung	—	team orientation	C1	-
9103	die	Zielorientierung	—	target orientation	C1	-
9104	die	Veränderungsbereitschaft	—	willingness to change	C1	-
9105	das	Assessment	Assessments	assessment	C1	-
9106	das	Einzelinterview	Einzelinterviews	individual interview	C1	-
9107	das	Karrieremagazin	Karrieremagazine	career magazine	C1	-
9109	der	Konzentrationstest	Konzentrationstests	concentration test	C1	-
9110	die	Postkorbübung	Postkorbübungen	in-basket exercise	C1	-
9111	das	Ratgeberbuch	Ratgeberbüch	guidebook	C1	-
9112	die	Selbstpräsentation	Selbstpräsentationen	self-presentation	C1	-
9113	die	Studentenorganisation	Studentenorganisationen	student organisation	C1	-
9114	der	Schreibplan	Schreibplän	writing plan	C1	-
9115	die	Arbeitsform	Arbeitsformen	form of work	C1	-
9116	der	Amateurfußballer	Amateurfußballer	amateur footballer	C1	-
9118	der	Fußballtrick	Fußballtricks	football trick	C1	-
9119	das	Handarbeitsbuch	Handarbeitsbüch	needlework book	C1	-
9120	der	Online-Shop	Online-Shops	online shop	C1	-
9121	das	Skiresort	Skiresorts	ski resort	C1	-
3762	das	Start-Up	Start-Ups	start-up	A2	-
9122	der	Zusammenschnitt	Zusammenschnitte	compilation	C1	-
9123	die	Prämienzahlung	Prämienzahlungen	premium payment	C1	-
9124	der	Wirtschaftsgipfel	Wirtschaftsgipfel	economic summit	C1	-
9125	die	Kohlekrise	Kohlekrisen	coal crisis	C1	-
9126	die	Rohstoffverarbeitung	—	processing of raw materials	C1	-
9127	die	Erholungsmöglichkeit	Erholungsmöglichkeiten	opportunity to relax	C1	-
9128	die	Gewissensbisse	Gewissensbisse	pangs of conscience	C1	pluraleTantum
9129	die	Gewissensfrage	Gewissensfragen	question of conscience	C1	-
9130	die	Karaffe	Karaffen	carafe	C1	-
9131	die	Ballung	Ballungen	agglomeration	C1	-
9132	die	Entscheidungshilfe	Entscheidungshilfen	decision aid	C1	-
9133	die	Fehlkalkulation	Fehlkalkulationen	miscalculation	C1	-
9134	die	Fügung	Fügungen	providence	C1	-
9135	das	Kellerstück	Kellerstücke	cellar piece	C1	-
9136	der	Ladenpreis	Ladenpreise	retail price	C1	-
9137	der	Normalsterbliche	Normalsterblichen	ordinary mortal	C1	-
9138	die	Offenlegung	Offenlegungen	disclosure	C1	-
9140	das	Präsente-Lager	Präsente-Lager	gift storage/gift warehouse	C1	-
9141	die	Rechtspflicht	Rechtspflichten	legal obligation	C1	-
9142	der	Kommunikationsweg	Kommunikationswege	communication channel	C1	-
9143	der	Preisdruck	—	price pressure	C1	-
9144	die	Rationalisierungsmaßnahme	Rationalisierungsmaßnahmen	rationalisation measure	C1	-
9145	die	Standortbedingungen	Standortbedingungen	site conditions	C1	pluraleTantum
9146	die	Umweltregel	Umweltregeln	environmental rule	C1	-
9147	die	Unternehmenskosten	Unternehmenskosten	company costs	C1	pluraleTantum
9148	der	Unternehmensteil	Unternehmensteile	corporate division	C1	-
9149	die	Verlagerung	—	relocation	C1	-
9150	das	Vorprodukt	Vorprodukte	preliminary product	C1	-
9151	der	Wettbewerbsdruck	—	competitive pressure	C1	-
9152	das	Zwischenprodukt	Zwischenprodukte	intermediate product	C1	-
9153	das	Finanzierungsinstitut	Finanzierungsinstitute	financial institution	C1	-
9154	die	Fremdfinanzierung	Fremdfinanzierungen	debt financing	C1	-
9155	das	Mindestkapital	—	minimum capital	C1	-
9156	der	Crowdfunder	Crowdfunder	crowdfunder	C1	-
9157	die	Finanzierungsmöglichkeit	Finanzierungsmöglichkeiten	financing option	C1	-
9158	die	Gewinnbeteiligung	Gewinnbeteiligungen	profit share	C1	-
9159	die	Mindestkapitalmenge	Mindestkapitalmengen	minimum amount of capital	C1	-
9160	das	Musikprojekt	Musikprojekte	music project	C1	-
9161	das	Bühnenkonzert	Bühnenkonzerte	stage concert	C1	-
9162	der	Festivalauftritt	Festivalauftritte	festival appearance	C1	-
9163	das	Musikstudium	Musikstudiumstudien	Music studies	C1	-
9164	die	Projektbeschreibung	Projektbeschreibungen	project description	C1	-
9165	der	Realisierungszeitraum	Realisierungszeiträum	realisation period	C1	-
9166	der	Stilbruch	Stilbrüch	break in style	C1	-
9167	die	Straßenmusik	—	street music	C1	-
9168	die	Crowdfunding-Aktion	Crowdfunding-Aktionen	crowdfunding campaign	C1	-
9169	der	Leihservice	Leihservices	rental service/lending service	C1	-
9170	das	Beratungsgespräch	Beratungsgespräche	counselling interview	C1	-
9171	die	Terminvereinbarung	Terminvereinbarungen	making an appointment	C1	-
9172	der	Businessplan	Businessplän	business plan	C1	-
9173	der	Finanzierungsplan	Finanzierungsplän	financing plan	C1	-
9174	die	Projektidee	Projektideen	project idea	C1	-
9175	der	Finanzierer	Finanzierer	financier	C1	-
9176	das	Musikalbum	Musikalben	music album	C1	-
9177	der	Musikerkollege	Musikerkollegen	musician colleague	C1	weak
9178	der	Arbeitnehmende	Arbeitnehmenden	employee	C1	-
9179	das	Arbeitsplatzmodell	Arbeitsplatzmodelle	workplace model	C1	-
9180	der	Burn-Out	Burn-Outs	burn-out	C1	-
9181	der	Büroplatz	Büroplätz	office space	C1	-
9182	die	Erfolgszahl	Erfolgszahlen	success number	C1	-
9183	die	IT-Branche	—	IT industry	C1	-
9184	der	Mitarbeitende	Mitarbeitenden	employee	C1	-
9185	der	Anfangspunkt	Anfangspunkte	starting point	C1	-
9186	die	Anschaffungskosten	Anschaffungskosten	acquisition costs	C1	pluraleTantum
9187	die	Hauptinformation	Hauptinformationen	main information	C1	-
9188	die	Kontaktaufnahme	Kontaktaufnahmen	making contact	C1	-
9189	der	Medienpädagoge	Medienpädagogen	media pedagogue	C1	weak
9190	der	Leserkommentar	Leserkommentare	reader's comment	C1	-
9191	die	Haupttätigkeit	Haupttätigkeiten	main activity	C1	-
9192	der	Kommunikationswirt	Kommunikationswirte	communications manager	C1	-
9193	die	Marketingabteilung	Marketingabteilungen	marketing department	C1	-
9194	die	Werbeabteilung	Werbeabteilungen	advertising department	C1	-
9195	die	Anfangsbegeisterung	—	initial enthusiasm	C1	-
9196	das	Bewältigungsverhalten	—	coping behaviour	C1	-
9197	die	Bewegungsarmut	—	lack of movement	C1	-
9198	die	Diätmethode	Diätmethoden	diet method	C1	-
9199	das	Falsche-Hoffnung-Syndrom	—	false hope syndrome	C1	-
9200	das	Gesundheitshandeln	—	health behaviour	C1	-
9202	die	Kreislaufprobleme	Kreislaufprobleme	circulatory problems	C1	pluraleTantum
9203	die	Rauchschwade	Rauchschwaden	smoke plume	C1	-
9204	der	Spitzenläufer	Spitzenläufer	top runner	C1	-
9205	der	Stubenhocker	Stubenhocker	couch potato	C1	-
9206	das	Teilziel	Teilziele	subgoal	C1	-
9207	das	Veränderungsbedürfnis	Veränderungsbedürfnisse	need for change	C1	-
9208	der	Bildungsgrad	Bildungsgrade	level of education	C1	-
9209	der	Freiwilligendienst	Freiwilligendienste	voluntary service	C1	-
9210	die	Lebenswelt	Lebenswelten	living environment	C1	-
9211	der	Mitmacheffekt	Mitmacheffekte	join-in effect	C1	-
9212	der	Textinhalt	Textinhalte	text content	C1	-
3763	die	Theatergruppe	Theatergruppen	theatre group	A2	-
9214	der	Bundesfreiwilligendienst	—	Federal Volunteer Service	C1	-
9215	der	Schreibwettbewerb	Schreibwettbewerbe	writing competition	C1	-
9217	der	Bezugspunkt	Bezugspunkte	reference point	C1	-
9218	das	Gesamturteil	Gesamturteile	overall judgement	C1	-
9219	die	Grundhaltung	Grundhaltungen	basic attitude	C1	-
9220	die	Berufsausbildungsstätte	Berufsausbildungsstätten	vocational training centre	C1	-
9221	die	Jugendfürsorge	—	youth welfare	C1	-
9222	die	Kriegswaise	Kriegswaisen	war orphan	C1	-
9223	der	Lebensplan	Lebenspläne	life plan	C1	-
9224	die	Mutterrolle	Mutterrollen	mother role	C1	-
9225	der	Schilling	Schillinge	shilling	C1	-
9226	das	Sozialwerk	Sozialwerke	social welfare organisation	C1	-
9227	der	Unterstützer	Unterstützer	supporter	C1	-
9228	die	Zusatzeinrichtung	Zusatzeinrichtungen	additional device	C1	-
9229	der	Ernährungsstil	Ernährungsstile	eating style	C1	-
9230	das	Fußgelenk	Fußgelenke	ankle	C1	-
9231	der	Gesundheitstest	Gesundheitstests	health test	C1	-
1830	die	Kopfschmerzen	Kopfschmerzen	headache	A1	pluraleTantum
9232	der	Zwiebelsaft	Zwiebelsäft	onion juice	C1	-
9233	die	Forschungsfrage	Forschungsfragen	research question	C1	-
9234	das	Bundesministerium	Bundesministerien	Federal Ministry	C1	-
9236	der	Evolutionspsychologe	Evolutionspsychologen	evolutionary psychologist	C1	weak
9237	das	Fußballmatch	Fußballmatchs	football match	C1	-
9238	das	Geschäftsessen	Geschäftsessen	business lunch	C1	-
9239	der	Gesundheitsfaktor	Gesundheitsfaktoren	health factor	C1	-
9240	das	Gesundheitskonzept	Gesundheitskonzepte	health concept	C1	-
9241	das	Gesundheitsprogramm	Gesundheitsprogramme	health programme	C1	-
9242	die	Hauptnachrichten	Hauptnachrichten	main news	C1	pluraleTantum
9243	der	Kinderpsychiater	Kinderpsychiater	child psychiatrist	C1	-
9244	die	Krankheitsprävention	—	disease prevention	C1	-
9245	der	Mittvierziger	Mittvierziger	man in his mid-forties	C1	-
9246	das	Präventionsangebot	Präventionsangebote	prevention programme	C1	-
9247	die	Reparaturkapazität	Reparaturkapazitäten	repair capacity	C1	-
9248	der	Themenschwerpunkt	Themenschwerpunkte	thematic focus	C1	-
9249	die	Lebensmittelsicherheit	—	food safety	C1	-
9250	die	Nahrungsmittelqualität	—	quality of food	C1	-
9251	die	Produktsicherheit	—	product safety	C1	-
9252	die	Bioecke	Bioecken	organic corner	C1	-
9255	das	Biosiegel	Biosiegel	organic seal	C1	-
9256	die	Bioware	Biowaren	organic goods/organic products	C1	-
9257	der	Fleischpreis	Fleischpreise	price of meat	C1	-
9258	der	Fleischverarbeiter	Fleischverarbeiter	meat processor	C1	-
9260	die	Höchstgrenze	Höchstgrenzen	maximum limit	C1	-
9261	die	Industrieware	Industriewaren	industrial goods	C1	-
9262	der	Lebensmittelkontrolleur	Lebensmittelkontrolleure	food inspector	C1	-
9263	die	Lebensmittelwirtschaft	—	food industry	C1	-
9264	der	Rinderwahn	—	mad cow disease	C1	-
9265	das	Schweinefutter	Schweinefutter	pig feed	C1	-
9266	die	Schweinepest	—	swine fever	C1	-
9268	das	Überwachungssystem	Überwachungssysteme	monitoring system	C1	-
9269	die	Bio-Tonne	Bio-Tonnen	organic waste bin	C1	-
9270	der	Frontbericht	Frontberichte	front report	C1	-
9271	das	Fußbad	Fußbäd	footbath	C1	-
9272	die	Hauterkrankung	Hauterkrankungen	skin disease	C1	-
9273	die	Hautschuppe	Hautschuppen	skin flake	C1	-
9275	das	Hochleistungsgerät	Hochleistungsgeräte	high-performance device	C1	-
9276	der	Hotelpool	Hotelpools	hotel pool	C1	-
9277	der	Kangalfisch	Kangalfische	kangal fish	C1	-
9278	der	Knollensellerie	Knollenselleries	celeriac	C1	-
9279	das	Kohlehydrat	Kohlehydrate	carbohydrate	C1	-
9280	die	Kosmetikbehandlung	Kosmetikbehandlungen	cosmetic treatment	C1	-
9281	die	Kosmetikliege	Kosmetikliegen	cosmetic couch	C1	-
9282	die	Kräuter	Kräuter	herbs	C1	pluraleTantum
9283	das	Möhrengrün	Möhrengrüns	carrot green	C1	-
9284	das	Ökovollkornbrot	Ökovollkornbrote	organic wholemeal bread	C1	-
9285	der	Pflanzenstoff	Pflanzenstoffe	plant substance	C1	-
9286	der	Proteinhaushalt	Proteinhaushalte	protein balance	C1	-
9288	die	Saunalandschaft	Saunalandschaften	sauna area	C1	-
9289	der	Verwöhnurlaub	Verwöhnurlaube	pampering holiday	C1	-
9290	die	Vitamintablette	Vitamintabletten	vitamin tablet	C1	-
9293	das	Zumba	—	Zumba	C1	-
9295	das	Handout	Handouts	handout	C1	-
9296	die	Wundheilung	—	wound healing	C1	-
9297	die	Gedächtnishilfe	Gedächtnishilfen	memory aid	C1	-
9298	das	Bühnenprogramm	Bühnenprogramme	stage programme	C1	-
9299	der	Frontallappen	Frontallappen	frontal lobe	C1	-
9300	der	Hirnteil	Hirnteile	brain part	C1	-
9301	der	Hofnarr	Hofnarren	court jester	C1	-
9302	der	Jammerlappen	Jammerlappen	whiner	C1	-
9303	der	Qualitätssprung	Qualitätssprüng	leap in quality	C1	-
9304	der	Sehnerv	Sehnerven	optic nerve	C1	-
9305	der	Seitenlappen	Seitenlappen	side flap	C1	-
9306	der	Heiratsschwindel	Heiratsschwindel	marriage scam	C1	-
9308	die	Kunstfälschung	Kunstfälschungen	art forgery	C1	-
9309	der	Unfallbeteiligte	Unfallbeteiligten	person involved in the accident	C1	-
9310	die	Urkundenfälschung	Urkundenfälschungen	forgery of documents	C1	-
9312	die	Brechstange	Brechstangen	crowbar	C1	-
9313	der	E-Mail-Account	E-Mail-Accounts	e-mail account	C1	-
9314	die	Identifizierung	Identifizierungen	identification	C1	-
9315	die	Skimaske	Skimasken	ski mask	C1	-
9316	das	Überwachungsvideo	Überwachungsvideos	surveillance video	C1	-
9317	der	Winkelschleifer	Winkelschleifer	angle grinder	C1	-
9318	die	Jugendsünde	Jugendsünden	sin of youth	C1	-
9319	der	Strafrichter	Strafrichter	criminal judge	C1	-
9320	der	Streetworker	Streetworker	street worker	C1	-
9321	die	Justitia	—	Justitia	C1	-
9322	die	Gesetzesflut	—	flood of laws	C1	-
9324	der	Landesverrat	Landesverrate	treason	C1	-
9325	die	Krimifigur	Krimifiguren	crime figure	C1	-
9326	der	Erklärungsversuch	Erklärungsversuche	attempt to explain	C1	-
9328	das	Füllsel	Füllsel	filler	C1	-
9329	die	Krimiabteilung	Krimiabteilungen	crime section	C1	-
9330	die	Krimihandlung	Krimihandlungen	crime story	C1	-
9332	die	Kriminalliteratur	—	crime literature	C1	-
9333	das	Literatursegment	Literatursegmente	literature segment	C1	-
9334	der	Normalo	Normalos	Normalo	C1	-
9335	der	Nostalgiker	Nostalgiker	nostalgic person/nostalgist	C1	-
9336	der	Rachefeldzug	Rachefeldzüge	vendetta	C1	-
9338	der	Regionalkrimi	Regionalkrimis	regional thriller	C1	-
9339	das	Schmuddelkind	Schmuddelkinder	dirty child	C1	-
9340	die	Wasserleiche	Wasserleichen	floater	C1	-
9343	der	Krimileser	Krimileser	crime reader	C1	-
9345	das	Sterbenswörtchen	—	last word	C1	-
9346	die	Menschentraube	Menschentrauben	crowd	C1	-
9347	die	Verbrechensplanung	—	Crime planning	C1	-
9348	die	Zeugenbefragung	Zeugenbefragungen	questioning of witnesses	C1	-
9349	der	Kinogutschein	Kinogutscheine	cinema voucher	C1	-
9350	der	Krimischauplatz	Krimischäuplatz	crime scene	C1	-
9351	der	Schreibkurs	Schreibkurse	writing course	C1	-
9352	die	Beliebtheitsskala	Beliebtheitsskalaskalen	popularity scale	C1	-
9353	die	Einbindung	Einbindungen	integration	C1	-
9354	der	Gerichtsmediziner	Gerichtsmediziner	forensic pathologist	C1	-
9355	die	Krimireihe	Krimireihen	crime series	C1	-
9356	das	Lokalkolorit	Lokalkolorits	local colour	C1	-
9357	das	Public-Viewing	Public-Viewings	public viewing	C1	-
9358	die	Sendeanstalt	Sendeanstalten	broadcasting organisation	C1	-
9359	die	Sommerpause	Sommerpausen	summer break	C1	-
9360	die	Sozialkritik	—	social criticism	C1	-
9361	das	Firmament	Firmamente	firmament	C1	-
9362	das	Geleit	Geleite	escort	C1	-
9363	die	Alltagsforschung	—	everyday research	C1	-
9364	das	Dutzend	Dutzende	dozen	C1	-
9365	der	Fernsehkonsum	—	television consumption	C1	-
9366	die	Herz-Kreislauf-Erkrankung	Herz-Kreislauf-Erkrankungen	cardiovascular disease	C1	-
9367	der	Hirnscan	Hirnscans	brain scan	C1	-
9368	der	Verkaufstisch	Verkaufstische	sales table	C1	-
9369	der	Forschungsauftrag	Forschungsäuftrag	research assignment	C1	-
9370	der	Verhaltensunterschied	Verhaltensunterschiede	difference in behaviour	C1	-
9371	das	Y-Chromosom	Y-Chromosome	Y chromosome	C1	-
9372	die	Labertasche	Labertaschen	blabbermouth	C1	-
9373	der	Begabte	Begabten	gifted person	C1	-
9374	das	Hitzefrei	—	school cancellation due to heat	C1	-
9375	der	Familienalltag	—	everyday family life	C1	-
9376	das	Grundproblem	Grundprobleme	basic problem	C1	-
9377	die	Individualität	—	individuality	C1	-
9378	der	Kunstkurs	Kunstkurse	art course	C1	-
9379	die	Leistungserwartung	Leistungserwartungen	performance expectation	C1	-
9380	die	Ökonomisierung	—	economisation	C1	-
9381	der	Freiraum	Freiräume	free space	C1	-
9382	das	Schulerlebnis	Schulerlebnisse	school experience	C1	-
9384	das	Bildungsbürgertum	—	educated middle classes	C1	-
9385	das	Erziehungsbuch	Erziehungsbuch	education book	C1	-
9387	der	Erziehungsexperte	Erziehungsexperten	education expert	C1	weak
9388	die	Gleichmacherei	—	enforced uniformity/leveling	C1	-
9389	das	Lernniveau	Lernniveaus	learning level	C1	-
9390	das	Notensystem	Notensysteme	grading system	C1	-
9391	das	Brainstorming	Brainstormings	brainstorming session	C1	-
9392	der	Kreativitätstrainer	Kreativitätstrainer	creativity trainer	C1	-
9393	die	Kreativtechnik	Kreativtechniken	creative technique	C1	-
9394	die	Loslösung	—	detachment	C1	-
9395	der	Miesepeter	Miesepeter	sourpuss	C1	-
9396	der	Werbeslogan	Werbeslogans	advertising slogan	C1	-
9397	die	Buchverfilmung	Buchverfilmungen	film version of the book	C1	-
9398	das	Sehverhalten	—	visual behaviour	C1	-
9399	der	Karrierefaktor	Karrierefaktoren	career factor	C1	-
9400	der	Kunstbereich	Kunstbereiche	art sector	C1	-
9401	der	Künstleralltag	—	everyday life of an artist	C1	-
9402	das	Künstlerleben	Künstlerleben	life of an artist	C1	-
9403	der	Museumspädagoge	Museumspädagogen	museum educator	C1	weak
9404	der	Lesefreund	Lesefreunde	book lover/reading enthusiast	C1	-
9405	die	Jugendwelt	Jugendwelten	youth world	C1	-
9406	der	Lesefimmel	Lesefimmel	reading mania	C1	-
9407	die	Meuterei	Meutereien	mutiny	C1	-
9409	der	Pferderücken	Pferderücken	horse's back	C1	-
9410	die	Prärie	Prärien	prairie	C1	-
9411	der	Vorlesewettbewerb	Vorlesewettbewerbe	reading competition	C1	-
9412	die	Buchkritik	Buchkritiken	book review	C1	-
9413	der	Buchkritiker	Buchkritiker	book reviewer	C1	-
9414	der	Bankenskandal	Bankenskandale	banking scandal	C1	-
9415	der	Börsenmakler	Börsenmakler	stockbroker	C1	-
9416	der	Gewinnler	Gewinnler	profiteer	C1	-
9417	die	Verschiedenartigkeit	—	diversity	C1	-
9418	das	Familiendrama	Familiendramen	family drama	C1	-
9419	das	Stadtmagazin	Stadtmagazine	city magazine	C1	-
9420	das	Ausstellungshaus	Ausstellungshäus	exhibition centre	C1	-
9421	das	Kunstareal	Kunstareale	art area	C1	-
9422	das	Funksignal	Funksignale	radio signal	C1	-
9423	die	Hutnadel	Hutnadeln	hatpin	C1	-
9424	die	Kundenzahlen	Kundenzahlen	number of customers	C1	pluraleTantum
9425	der	Marsrover	Marsrover	Mars rover	C1	-
9426	der	Motorwagen	Motorwagen	motor car/automobile	C1	-
9427	der	Riesenkarton	Riesenkartone	giant cardboard box	C1	-
9428	die	Silvesterfeier	Silvesterfeiern	New Year's Eve party	C1	-
9429	das	Startloch	Startlöch	starting block	C1	-
9430	das	Waschbenzin	—	cleaning benzine/cleaning solvent	C1	-
9431	der	Black-out	Black-outs	black-out	C1	-
9432	die	Gedächtnislücke	Gedächtnislücken	memory gap	C1	-
9433	die	Gedächtnisstütze	Gedächtnisstützen	memory aid	C1	-
9434	der	Schultag	Schultage	school day	C1	-
