rank	article	word	plural	english	cefr	flags
1626	das	Motorrad	Motorräder	motorcycle	A1	-
6447	der	Apotheker	Apotheker	pharmacist	-	-
6493	das	Ensemble	Ensembles	ensemble	-	-
1629	die	Priorität	Prioritäten	priority	C1	-
1630	der	Schatten	Schatten	shadow/shade	B1	-
6840	die	Impfung	Impfungen	vaccination	-	-
1632	die	Relevanz	—	relevance	C1	-
1633	die	Anbindung	Anbindungen	connection/link	C1	-
1634	das	Darlehen	Darlehen	loan	C1	-
1635	der	Sachverhalt	Sachverhalte	facts/circumstances	B2	-
1636	der	Sprung	Sprünge	jump/crack	B1	-
7104	die	Unternehmung	Unternehmungen	enterprise	-	-
7254	die	Absicherung	Absicherungen	safeguard/insurance	-	-
1639	der	Anhang	Anhänge	attachment	A1	-
7344	der	Aufstieg	Aufstiege	rise/ascent	-	-
1641	der	Held	Helden	hero	B1	weak
1642	der	Migrant	Migranten	migrant	B1	weak
1643	der	Rundgang	Rundgänge	tour/walkabout	A2	-
1644	der	Spiegel	Spiegel	mirror	B1	-
1645	der	Stellenwert	Stellenwerte	significance	C1	-
1646	der	Handwerker	Handwerker	craftsman	A1	-
1647	die	Hitze	Hitzen	heat	A1	-
1648	die	Unterschrift	Unterschriften	signature	A1	-
7381	das	Ausflugsziel	Ausflugsziele	excursion destination	-	-
1650	die	Öffnung	Öffnungen	opening	B2	-
1651	die	Wertschätzung	Wertschätzungen	appreciation/esteem	B2	-
1652	der	Hauptbahnhof	Hauptbahnhöfe	main train station	B1	-
7393	das	Mobile	Mobiles	mobile	-	-
1654	die	Nachbarschaft	Nachbarschaften	neighbourhood	B2	-
7436	der	Parameter	Parameter	parameter	-	-
1656	die	Reparatur	Reparaturen	repair	A1	-
7447	die	Schulleitung	Schulleitungen	school administration	-	-
7474	die	Vergabe	Vergaben	allocation	-	-
1659	die	Wissenschaftlerin	Wissenschaftlerinnen	scientist	B1	-
25733	der	Lieferant	Lieferanten	supplier	-	weak
1661	der	Polizist	Polizisten	police officer	A1	weak
25938	die	Premiere	Premieren	première	-	-
1663	die	Wirksamkeit	—	effectiveness	C1	-
1664	die	Bezahlung	Bezahlungen	payment	A2	-
1665	der	Dom	Dome	cathedral	A2	-
25939	das	Grundgesetz	Grundgesetze	Basic Law (constitution)	-	-
25940	der	Ratgeber	Ratgeber	guide/adviser	-	-
1668	der	Stuhl	Stühle	chair	A1	-
25941	die	Abrechnung	Abrechnungen	billing/settlement	-	-
1670	die	Mahlzeit	Mahlzeiten	meal	A1	-
1671	der	Sand	Sande	sand	B1	-
1672	der	Filter	Filter	filter	C1	-
1673	der	Leitfaden	Leitfäden	guide	C1	-
1674	die	Reihenfolge	Reihenfolgen	order	A1	-
1675	das	Vorurteil	Vorurteile	prejudice	B2	-
25942	die	Achtung	—	attention/respect	-	-
25943	die	Applikation	Applikationen	application	-	-
1678	das	Eigentum	Eigentume	property/ownership	C1	-
25944	die	Errichtung	Errichtungen	construction/establishment	-	-
1680	die	Gerechtigkeit	Gerechtigkeiten	justice/righteousness	C1	-
1681	das	Gramm	Gramme	gram/gramme	A1	-
1682	der	Konsum	—	consumption	B1	-
1683	die	Nebenwirkung	Nebenwirkungen	side effect	C1	-
1684	die	Oper	Opern	opera	A1	-
25945	die	Preisverleihung	Preisverleihungen	award ceremony	-	-
1686	der	Regisseur	Regisseure	director (film)	A1	-
1687	die	Speicherung	Speicherungen	retention/storage	C1	-
1688	die	Bundesliga	Bundesligen	Bundesliga	B2	-
25946	die	Stabilität	—	stability	-	-
25947	die	Berufung	Berufungen	appeal/vocation	-	-
25948	das	Ferienhaus	Ferienhäuser	holiday home	-	-
1692	die	Flasche	Flaschen	bottle	A1	-
25949	der	Gesetzentwurf	Gesetzentwürfe	bill/draft law	-	-
25950	das	Gewerbe	Gewerbe	trade/business	-	-
1695	das	Kapital	Kapitale	capital	C1	-
1696	der	Lohn	Löhne	wage/salary	A2	-
25951	der	Schulleiter	Schulleiter	principal	-	-
25952	der	Straßenverkehr	—	road traffic	-	-
1699	der	Fahrgast	Fahrgäste	passenger	A2	-
25953	die	Hardware	Hardwares	hardware	-	-
25954	der	Mittelstand	—	small and medium businesses	-	-
25955	der	Sektor	Sektoren	sector	-	-
1703	der	Turm	Türme	tower	A1	-
25956	das	Ambiente	—	ambiance/atmosphere	-	-
1705	die	Biologie	—	biology	A2	-
25957	das	Halbjahr	Halbjahre	half year	-	-
1707	die	Justiz	—	judiciary	C1	-
25958	die	Konstruktion	Konstruktionen	construction	-	-
25959	der	Lehrgang	Lehrgänge	training course	-	-
1710	die	Realisierung	Realisierungen	realisation/implementation	C1	-
25960	der	Senat	Senate	senate	-	-
25961	der	Verbraucherschutz	—	consumer protection	-	-
1713	die	Anschrift	Anschriften	address	B2	-
25962	der	Bauherr	Bauherren	building owner	-	weak
1715	die	Bedrohung	Bedrohungen	threat	C1	-
1716	der	Krebs	Krebse	cancer/crab	B2	-
1717	der	Topf	Töpfe	pot	A2	-
1718	der	Ertrag	Erträge	yield/revenue	C1	-
25963	die	Meisterschaft	Meisterschaften	championship	-	-
1720	der	Saal	Säle	hall	B1	-
1721	der	Schriftsteller	Schriftsteller	writer/author	B1	-
1722	die	Abwechslung	Abwechslungen	variety/change	C1	-
1723	die	Promotion	Promotionen	doctorate	B1	-
1724	der	Wettkampf	Wettkämpfe	competition/contest	C1	-
1725	die	Zeile	Zeilen	line	B1	-
9606	die	Implementierung	Implementierungen	implementation	-	-
1727	der	Katalog	Kataloge	catalogue	A2	-
1728	die	Küste	Küsten	coast	B1	-
1729	der	Stadtrat	Stadträte	city council	B2	-
1730	der	Tote	Toten	dead person	B1	adjNoun
10686	der	Wähler	Wähler	voter	-	-
1732	das	Zusammenspiel	Zusammenspiele	interplay	C1	-
1733	der	Drucker	Drucker	printer	A1	-
11199	die	Elektromobilität	—	electromobility	-	-
1735	die	Flüssigkeit	Flüssigkeiten	liquid/fluid	B1	-
1736	die	Kanzlei	Kanzleien	law firm/office	C1	-
1737	der	Keller	Keller	basement/cellar	A2	-
11517	der	Mehrwert	—	added value	-	-
11591	das	Protokoll	Protokolle	minutes/protocol	-	-
12253	die	Rückseite	Rückseiten	back/reverse	-	-
1741	die	Tendenz	Tendenzen	tendency	B2	-
1742	der	Account	Accounts	account	B2	-
12271	die	Datenverarbeitung	Datenverarbeitungen	data processing	-	-
1744	der	Friedhof	Friedhöfe	cemetery/graveyard	B2	-
12934	die	Komplexität	—	complexity	-	-
12959	der	Schatz	Schätze	treasure/darling	-	-
1747	die	Straftat	Straftaten	criminal act	B2	-
14272	die	Tagesordnung	Tagesordnungen	agenda	-	-
1749	die	Interaktion	Interaktionen	interaction	C1	-
1750	das	Kleid	Kleider	dress	A1	-
1751	die	Ministerin	Ministerinnen	female minister	B1	-
1752	die	Mühe	Mühen	effort/trouble	B1	-
1753	die	Rechtsprechung	Rechtsprechungen	case law/jurisprudence	C1	-
1754	die	Koalition	Koalitionen	coalition	B2	-
1755	der	Lebenslauf	Lebensläufe	curriculum vitae	B1	-
1756	die	Schulter	Schultern	shoulder	B1	-
14513	das	Verzeichnis	Verzeichnisse	directory/index	-	-
15003	die	Villa	Villen	villa	-	-
15623	das	Volumen	Volumen	volume	-	-
1760	die	Vorgehensweise	Vorgehensweisen	approach/procedure	C1	-
15904	die	Abmahnung	Abmahnungen	formal warning/warning letter	-	-
1762	der	Frühling	Frühlinge	spring	A1	-
1763	die	Säule	Säulen	column/pillar	B2	-
1764	die	Vertretung	Vertretungen	representation/deputy	B1	-
17957	das	Zubehör	Zubehöre	accessories/equipment	-	-
1766	der	Anbau	—	extension/cultivation	B2	-
18137	das	Ausmaß	Ausmaße	extent/scale	-	-
1768	die	Feier	Feiern	celebration/party	A1	-
1769	der	Halt	Halte	stop/support	B1	-
18416	das	Kochen	—	cooking	-	-
18493	die	Kürze	—	brevity	-	-
1772	die	Quote	Quoten	rate/quota	C1	-
24174	der	Spieltag	Spieltage	matchday	-	-
1774	die	Überzeugung	Überzeugungen	conviction/belief	B1	-
24185	die	Anordnung	Anordnungen	order/arrangement	-	-
24504	die	Aufwendung	Aufwendungen	expense	-	-
1777	die	Beachtung	—	attention/notice	B2	-
1778	der	Bekannte	Bekannten	acquaintance	A1	adjNoun
24724	die	Dynamik	Dynamiken	dynamics	-	-
24957	die	Feste	Festen	fortress	-	-
1781	die	Laune	Launen	mood	A2	-
25259	die	Leitlinie	Leitlinien	guideline	-	-
25396	die	Modernisierung	Modernisierungen	modernisation	-	-
25398	der	Vorgänger	Vorgänger	predecessor	-	-
1785	die	Anreise	Anreisen	journey	A2	-
1786	die	Attraktion	Attraktionen	attraction	A1	-
25399	die	Bescheinigung	Bescheinigungen	certificate	-	-
25400	die	Diakonie	Diakonien	Protestant welfare/diaconal work	-	-
1789	der	Führerschein	Führerscheine	driver's licence	A2	-
1790	der	Kontinent	Kontinente	continent	B1	-
1791	die	Barrierefreiheit	Barrierefreiheiten	accessibility	B2	-
1792	die	Kartoffel	Kartoffeln	potato	A1	-
1793	der	Mund	Münder	mouth	A1	-
25401	die	Schulklasse	Schulklassen	class	-	-
25402	das	Wohl	—	well-being/welfare	-	-
1796	die	Box	Boxen	box/speaker	C1	-
25403	die	Fertigung	Fertigungen	production/manufacturing	-	-
1798	die	Lehrveranstaltung	Lehrveranstaltungen	course/class	C1	-
25404	die	Dosis	Dosen	dose	-	-
25405	der	Freier	Freier	john/suitor	-	-
1801	das	Gedicht	Gedichte	poem	B1	-
1802	der	Bachelor	Bachelors	bachelor's degree	B1	-
25406	die	Bekämpfung	Bekämpfungen	combating	-	-
1804	die	Decke	Decken	blanket/ceiling	A1	-
1805	die	Kindheit	—	childhood	A2	-
1806	der	Komponist	Komponisten	composer	B2	weak
1807	der	Apfel	Äpfel	apple	A1	-
25407	der	Beauftragte	Beauftragten	commissioner/representative	-	adjNoun
1809	die	Beleuchtung	Beleuchtungen	lighting	C1	-
25408	die	Evaluation	Evaluationen	evaluation	-	-
1811	die	Mitarbeit	—	collaboration	B2	-
1812	der	Podcast	Podcasts	podcast	B1	-
1813	der	Süd	—	south	A2	-
25409	die	Zusammensetzung	Zusammensetzungen	composition	-	-
1815	der	Beirat	Beiräte	advisory board	C1	-
25410	die	Lizenz	Lizenzen	licence	-	-
1817	das	Orchester	Orchester	orchestra	A1	-
25411	der	Set	Sets	set	-	-
1819	die	Brust	Brüste	chest/breast	B1	-
25412	der	Content	Contents	content	-	-
25413	der	Einzelhandel	—	retail trade	-	-
1822	das	Fachgebiet	Fachgebiete	specialty/area of expertise	C1	-
1823	die	Inspiration	Inspirationen	inspiration	B2	-
1824	der	Kaiser	Kaiser	emperor	A2	-
25414	der	Konkurrent	Konkurrenten	competitor	-	weak
25415	der	Support	Supporte	support	-	-
1827	die	Toleranz	—	tolerance	B2	-
1828	die	Community	Communitys	community	C1	-
25416	der	Favorit	Favoriten	favourite	-	weak
25417	das	Gehäuse	Gehäuse	housing/case	-	-
1831	der	Moderator	Moderatoren	host/presenter	B2	-
1832	der	Ordner	Ordner	folder/binder	B1	-
25418	der	Pool	Pools	pool	-	-
25419	die	Abwicklung	Abwicklungen	handling/processing	-	-
25420	der	Ausbildungsplatz	Ausbildungsplätze	training position	-	-
1833	die	Teilzeit	Teilzeiten	part-time	A2	-
25421	die	Akte	Akten	file/record	-	-
1834	der	Anwohner	Anwohner	resident	B2	-
1835	das	Französisch	—	French	A1	-
1836	die	Übernachtung	Übernachtungen	overnight stay	B1	-
1837	der	Vormittag	Vormittage	forenoon/morning	A1	-
1838	die	Zufriedenheit	Zufriedenheiten	satisfaction/contentment	B2	-
25422	das	Amtsgericht	Amtsgerichte	county court/district court/local court	-	-
25423	die	Aufstellung	Aufstellungen	drawing up/list	-	-
1839	der	Beleg	Belege	evidence/proof/receipt	B1	-
25424	die	Energieeffizienz	—	energy efficiency	-	-
1840	die	Geduld	—	patience	B1	-
1841	das	Gemälde	Gemälde	canvas/painting/picture	B2	-
1842	der	Sänger	Sänger	singer/songster	A2	-
25425	der	Ursprung	Ursprünge	origin	-	-
1843	die	Berufsschule	Berufsschulen	vocational school	A2	-
25426	die	Optik	Optiken	optics	-	-
1844	der	Ring	Ringe	ring	A2	-
1845	der	Anreiz	Anreize	incentive	C1	-
25427	die	Besetzung	Besetzungen	cast/casting/occupation	-	-
1846	die	Gastronomie	Gastronomien	catering/cuisine/gastronomy	B1	-
1847	das	Referat	Referate	department/division/lecture	B1	-
1848	die	Verfassung	Verfassungen	constitution/state	B2	-
1849	der	Zusammenhalt	—	cohesion/solidarity/team spirit	B2	-
1850	die	Arbeitsweise	Arbeitsweisen	mode of working/way of operation	B2	-
25428	die	Ehre	Ehren	honour	-	-
1851	der	Ersatz	Ersätze	replacement/substitute	B1	-
1852	der	Erzieher	Erzieher	educator	A1	-
25429	der	Gesellschafter	Gesellschafter	associate/partner/shareholder	-	-
25430	das	Gewebe	Gewebe	fabric/tissue	-	-
25431	die	Liga	Ligen	league	-	-
1853	das	Ufer	Ufer	bank/shore	A2	-
1854	der	Wanderweg	Wanderwege	hiking trail	A2	-
1855	die	Zeichnung	Zeichnungen	drawing	A1	-
25432	das	Abkommen	Abkommen	accord/treaty	-	-
1856	der	Assistent	Assistenten	assistant	B2	weak
1857	das	Bauwerk	Bauwerke	building/edifice/structure	B2	-
1858	die	Geschäftsführung	Geschäftsführungen	executive officers/management	C1	-
1859	der	Konsument	Konsumenten	consumer	B2	weak
1860	der	Makler	Makler	broker	B2	-
1861	die	Neuigkeit	Neuigkeiten	news	B1	-
1862	die	Schokolade	Schokoladen	chocolate/hot chocolate	A1	-
25434	der	Facharzt	Fachärzte	specialist	-	-
1863	der	Kopfhörer	Kopfhörer	headphone	B1	-
1864	der	Löwe	Löwen	Leo/lion	B1	weak
25435	der	Themenbereich	Themenbereiche	subject area	-	-
1865	das	Zusammenleben	—	living together	B1	-
1866	die	Depression	Depressionen	clinical depression/depression	B2	-
1867	die	Existenz	Existenzen	existence/livelihood	B2	-
1868	die	Expertin	Expertinnen	expert	A2	-
1869	das	Futter	Futter	feed/fodder/forage	A2	-
1870	das	Geräusch	Geräusche	noise/sound	B2	-
1871	der	Hunger	—	craving/desire/hunger	A1	-
25436	die	Lupe	Lupen	hand lens/loupe/magnifier	-	-
25437	die	Rehabilitation	Rehabilitationen	rehabilitation/rehab	-	-
1872	die	Berufserfahrung	Berufserfahrungen	professional experience/work experience	A2	-
5048	der	Brexit	—	Brexit	-	-
1874	die	Droge	Drogen	drug	B1	-
5174	die	Gegebenheit	Gegebenheiten	actual fact/condition	-	-
5492	die	Rande	Randen	beetroot	-	-
1877	die	Fülle	Füllen	abundance/fill/filling	C1	-
1878	das	Spielzeug	Spielzeuge	toy	A2	-
5571	die	Wartung	Wartungen	maintenance	-	-
1880	der	Zuhörer	Zuhörer	listener	A2	-
1881	das	Auftreten	—	appearance/behaviour/conduct	B2	-
5906	die	Besichtigung	Besichtigungen	inspection/viewing	-	-
5909	der	Diabetes	—	diabetes	C1	-
5980	das	Ehrenamt	Ehrenämter	volunteering/voluntary work	C1	-
6150	die	Kammer	Kammern	chamber	-	-
1886	der	Passagier	Passagiere	passenger	B1	-
6568	der	Schlag	Schläge	beat/blow/kind	B2	-
1888	die	Toilette	Toiletten	lavatory/restroom/toilet	A1	-
1889	die	Verknüpfung	Verknüpfungen	association/link/operation	C1	-
3610	der	Wanderer	Wanderer	hiker	A2	-
