rank	word	english	cefr	flags
8689	todesmutig	fearless/death-defying	-	-
8690	todlangweilig	deadly boring	-	-
8691	todtraurig	deeply sad	-	-
8692	todunglücklich	heartbroken/unhappy	-	-
8693	togoisch	Togolese	-	-
8694	tollwütig	rabid	-	-
8695	tongaisch	Tongan	-	-
8696	torarm	low-scoring/with few goals	-	-
8697	totipotent	totipotent	-	-
8698	transfeindlich	transphobic	-	-
8699	transgenerational	transgenerational	-	-
8700	transphob	transphobic	-	-
8701	traumartig	dreamlike	-	-
8702	traumwandlerisch	sleepwalking/somnambulistic	-	-
8703	treuherzig	guileless/ingenuous/trusting	-	-
8704	tributpflichtig	obligatory/subject to tribute	-	-
8705	trilingual	trilingual	-	-
8706	trinitarisch	Trinitarian	-	-
8707	trinkfertig	ready to drink	-	-
8708	tropfenförmig	-shaped drop	-	-
8709	tropfnass	sopping	-	-
8710	trostspendend	consoling	-	-
8711	trumpsch	Trumpian	-	-
8712	trunken	drunken	-	-
8713	trunksüchtig	alcoholic	-	-
8714	tugendhaft	virtuous	-	-
8715	tulpenförmig	-shaped tulip	-	-
8716	übelriechend	foul-smelling	-	-
8717	überbevölkert	overpopulated	-	-
8718	überkandidelt	over-the-top/affected	-	-
8719	übermannshoch	taller than a man	-	-
8720	überseeisch	overseas	-	-
8721	überwuchert	overgrown	-	-
8722	ufernah	near/close to bank	-	-
8723	ultrarecht	far-right	-	-
8724	umkehrbar	reversible	-	-
8725	ummauert	walled in	-	-
8726	umsatzschwach	low-revenue	-	-
8727	umsetzungsfähig	implementable/realisable	-	-
8728	umweltbelastend	environmentally harmful/polluting	-	-
8729	umweltwissenschaftlich	environmental-sciences-related	-	-
8730	unabkömmlich	indispensable	-	-
8731	unangreifbar	unassailable	-	-
8732	unannehmbar	unacceptable	-	-
8733	unanstößig	inoffensive	-	-
8734	unauffindbar	nowhere to be found	-	-
8735	unaufgeräumt	untidy	-	-
8736	unausgeglichen	unbalanced	-	-
8737	unaussprechbar	unpronounceable/unutterable	-	-
8738	unauthentisch	inauthentic	-	-
8739	unbeeinflussbar	uninfluenceable	-	-
8740	unbefahren	unfrequented (road)	-	-
8741	unbefleckt	immaculate	-	-
8742	unbefriedigt	unsatisfied	-	-
8743	unbehaart	bald/hairless	-	-
8744	unbeherrschbar	uncontrollable/unmanageable	-	-
8745	unbelaubt	leafless	-	-
8746	unberufen	uncalled-for/touch wood	-	-
8747	unberührbar	untouchable	-	-
8748	unbeschildert	unsigned/unmarked	-	-
8749	unbeschnitten	uncircumcised	-	-
8750	unbeschrankt	without barriers	-	-
8751	unbesiegt	undefeated	-	-
8752	unbestimmbar	indeterminable	-	-
8753	unbeweisbar	unprovable	-	-
8754	unbezähmbar	untamable/indomitable	-	-
8755	unbotmäßig	insubordinate	-	-
8756	unbunt	achromatic	-	-
8757	uncharakteristisch	uncharacteristic	-	-
8758	undefiniert	undefined	-	-
8759	undiplomatisch	undiplomatic	-	-
8760	uneidlich	non-sworn	-	-
8761	uneingeladen	uninvited	-	-
8762	uneinnehmbar	impregnable	-	-
8763	unentschuldbar	inexcusable	-	-
8764	unergründlich	deep/fathomless/impenetrable	-	-
8765	unerklärbar	inexplicable	-	-
8766	unerklärt	undeclared/unexplained	-	-
8767	unersättlich	insatiable	-	-
8768	unfehlbar	infallible/unerring/unfailing	-	-
8769	unfestlich	unfestive	-	-
8770	ungangbar	impassable/impracticable	-	-
8771	ungebleicht	unbleached	-	-
8772	ungebräuchlich	uncommon/unusual	B2	-
8773	ungehalten	annoyed	-	-
8774	ungehobelt	coarse/roughcast/unplaned	-	-
8775	ungehorsam	disobedient/non-compliant/noncompliant	-	-
8776	ungekennzeichnet	unmarked	-	-
8777	ungeladen	uninvited/unloaded	-	-
8778	ungemacht	undone/unmade	-	-
8779	ungesalzen	unsalted	-	-
8780	ungeschlechtlich	agender	-	-
8781	ungeschliffen	unpolished/unrefined	-	-
8782	ungestraft	unpunished	-	-
8783	ungestrichen	unpainted	-	-
8784	ungestüm	impetuous	-	-
8785	ungreifbar	unseizable	-	-
8786	unheilvoll	sinister	-	-
8787	unhistorisch	unhistoric/unhistorical	-	-
8788	unidentifiziert	unidentified	-	-
8789	unikal	unique	-	-
8790	unitarisch	Unitarian	-	-
8791	universitätseigen	university-owned	-	-
8792	unkaputtbar	indestructible/unbreakable	-	-
8793	unklug	unwise	-	-
8794	unkorrigierbar	uncorrectable	-	-
8795	unkultiviert	uncultivated/uncultured	-	-
8796	unlustig	unamused/reluctant	-	-
8797	unmaßgeblich	inconsequential	-	-
8798	unmäßig	immoderate	-	-
8799	unmöbliert	unfurnished	-	-
8800	unmodern	obsolete/old-fashioned/unfashionable	-	-
8801	unnahbar	aloof/unapproachable	-	-
8802	unökonomisch	uneconomic/uneconomical	-	-
8803	unorganisiert	unorganised	-	-
8804	unpaarig	unpaired/odd	-	-
8805	unplatziert	unplaced	-	-
8806	unpünktlich	unpunctual	-	-
8807	unreligiös	irreligious	-	-
8808	unstet	erratic/uncertain/unsteady	-	-
8809	untechnisch	nontechnical/untechnical	-	-
8810	unterbeschäftigt	underemployed	-	-
8811	unterdimensioniert	undersized	-	-
8812	untermeerisch	submarine	-	-
8813	unterprivilegiert	underprivileged	-	-
8814	untertariflich	below scale (wages)	-	-
8815	unterteilbar	subdivisible	-	-
8816	unverbesserlich	incorrigible	-	-
8817	unverfroren	cheeky	-	-
8818	unverkleidet	unclad/uncladded	-	-
8819	unverletzlich	inviolable	-	-
8820	unverputzt	unplastered	-	-
8821	unverschiebbar	immovable/not postponable	-	-
8822	unversucht	untried	-	-
8823	unvertraut	unfamiliar	-	-
8824	unverwertbar	unusable	-	-
8825	unverzagt	undaunted	-	-
8826	unwillkommen	unwelcome	-	-
8827	unzähmbar	untameable	-	-
8828	unzensiert	uncensored	-	-
8829	unzerbrechlich	unbreakable	-	-
8830	unzivilisiert	uncivilised	-	-
8831	uranhaltig	containing uranium	-	-
8832	urdeutsch	thoroughly German	-	-
8833	urgermanisch	Common Germanic/Proto-Germanic	-	-
8834	urschriftlich	in original handwriting	-	-
8835	vakuumverpackt	vacuum-packed	-	-
8836	variant	variant	-	-
8837	veilchenblau	violet blue	-	-
8838	venerisch	venereal	-	-
8839	verabscheuungswürdig	abhorrent/abominable/despicable	-	-
8840	verachtenswert	contemptible	-	-
8841	verallgemeinerbar	generalizable	-	-
8842	verbesserungsbedürftig	in need of improvement	-	-
8843	verdattert	befuddled/dazed/flabbergasted	-	-
8844	vereitert	ulcerated	-	-
8845	verfänglich	tricky/compromising	-	-
8846	verfassunggebend	constituent	-	-
8847	verfassungskräftig	of constitutional force	-	-
8848	verfemt	ostracised/proscribed	-	-
8849	verfristet	out of time/expired	-	-
8850	verführbar	seducible	-	-
8851	vergammelt	flea-bitten/rotten/scruffy	-	-
8852	verhaltenspsychologisch	behavioural-psychological	-	-
8853	verkackt	messed up (vulgar)	-	-
8854	verkaufsstark	selling well	-	-
8855	verkehrsgerecht	roadworthy/suitable for traffic	-	-
8856	verkehrspädagogisch	traffic-education-related/road-safety-educational	-	-
8857	verklausuliert	coded/couched in obscure terms	-	-
8858	verkniffen	tight-lipped/strained	-	-
8859	verknöchert	ossified	-	-
8860	verletzbar	vulnerable	-	-
8861	verlustbehaftet	lossy	-	-
8862	vernehmbar	audible/perceptible	-	-
8863	vernehmlich	audible/perceptible	-	-
8864	veronesisch	of Verona	-	-
8865	verpeilt	spaced-out/scatter-brained	-	-
8866	verschiedengeschlechtlich	of different sexes	-	-
8867	verschlagen	artfull/crooked/devious	-	-
8868	verschleißfest	firm/fixed wearout	-	-
8869	verschmiert	smeared	-	-
8870	verschmitzt	mischievous	-	-
8871	verschrammt	scratched	-	-
8872	verschwörungstheoretisch	conspiracy-theory-related	-	-
8873	verschwurbelt	discombobulated	-	-
8874	versenkbar	retractable/sinkable	-	-
8875	versetzbar	transferable	-	-
8876	versklavt	enslaved	-	-
8877	verständnislos	blank/uncomprehending	B2	-
8878	verstört	disconcerted/distraught/haggard	-	-
8879	vertebral	vertebral	-	-
8880	vertrauensselig	credulous	-	-
8881	verzehrbar	consumable	-	-
8882	verzeihlich	forgivable	-	-
8883	vielzellig	multicellular	-	-
8884	vierbändig	four-volume	-	-
8885	vierfach	fourfold/quadruple	-	notDeclinable
8886	vierminütig	four-minute	-	-
8887	viersilbig	four-syllable	-	-
8888	viertelstündig	lasting a quarter of an hour	-	-
8889	viertelstündlich	every quarter of an hour	-	-
8890	vinophil	wine-loving	-	-
8891	virenfrei	virus-free	-	-
8892	virenverseucht	virus-infected	-	-
8893	viruzid	virucidal	-	-
8894	visionslos	visionless	-	-
8895	visumsfrei	free of visa	-	-
8896	volksfestartig	carnival-like/festive	-	-
8897	vollbärtig	full-bearded	-	-
8898	vollbefriedigend	fully satisfactory	-	-
8899	vollbusig	full-bosomed	-	-
8900	voreingenommen	prejudiced/prejudicial	-	-
8901	vorfachlich	pre-vocational	-	-
8902	vorgabenwirksam	target-relevant	-	-
8903	vorislamisch	pre-Islamic	-	-
8904	vorkolonial	pre-colonial	-	-
8905	vorrevolutionär	pre-revolutionary	-	-
8906	vorschüssig	in advance	-	-
8907	vorspanisch	pre-Hispanic	-	-
8908	vorvorletzt	third from last	-	-
8909	vorzeitlich	archaic/prehistoric	-	-
8910	wachsartig	waxy	-	-
8911	waffenfähig	capable of arm	-	-
8912	waffentechnisch	weapons-technical	-	-
8913	wahhabitisch	Wahhabi/Wahhabite	-	-
8914	wahrheitsgetreu	truthful	-	-
8915	wahrheitswidrig	untruthful	-	-
8916	waldarm	sparsely wooded	-	-
8917	waldbewachsen	forested	-	-
8918	waldfrei	free of forest	-	-
8919	waldig	wooded/forested	-	-
8920	wallartig	rampart-like	-	-
8921	walnussgroß	walnut-sized	-	-
8922	wanderfreundlich	hiker-friendly	-	-
8923	wankelmütig	fickle/inconstant	-	-
8924	waschmaschinenfest	machine washable	-	-
8925	wasserabstoßend	water repellent	-	-
8926	wasserbaulich	hydraulic engineering	-	-
8927	wasserlos	waterless	-	-
8928	wasserstoffhaltig	containing hydrogen	-	-
8929	wechselfeucht	alternately wet and dry	-	-
8930	wehleidig	self-pitying	-	-
8931	wehrtechnisch	defence-technology-related	-	-
8932	weichgekocht	soft-boiled	-	-
8933	weinselig	merry with wine	-	-
8934	weißgekachelt	white-tiled	-	-
8935	weitflächig	extensive/widespread	-	-
8936	weitschweifig	circuitous/circumlocutory/copious	-	-
8937	wellenlos	waveless/without waves	-	-
8938	welsch	Romance-speaking	-	-
8939	welthistorisch	world-historical	-	-
8940	werktätig	working/labour	-	-
8941	wertbeständig	stable in value	-	-
8942	wertkonservativ	value-conservative	-	-
8943	wesensfremd	different in nature	-	-
8944	westslawisch	West Slavic	-	-
8945	wettkampfmäßig	competitive	-	-
8946	wichtigtuerisch	officious/pompous/portentous	-	-
8947	widerborstig	rebellious/unruly	-	-
8948	widernatürlich	unnatural	-	-
8949	widerspruchslos	without arguing	-	-
8950	widerwärtig	awful/distasteful	-	-
8951	wiederbeschreibbar	rewritable	-	-
8952	wiedervereint	reunited	-	-
8953	wienerisch	Viennese	-	-
8954	wieselflink	quick as lightning/very nimble	-	-
8955	windschief	crooked/askew	-	-
8956	windungsreich	winding/sinuous	-	-
8957	winkelförmig	angular	-	-
8958	wirklichkeitsfern	out of touch with reality	-	-
8959	wischfest	firm/fixed piece of bumph	-	-
8960	wissenschaftsgeschichtlich	history-of-science-related	-	-
8961	wissenschaftstheoretisch	philosophy-of-science-related	-	-
8962	witterungsfest	weatherproof	-	-
8963	wohlbegründet	well-founded	-	-
8964	wohlerzogen	well-behaved	-	-
8965	wohlfahrtsstaatlich	welfare state	-	-
8966	wohlfundiert	well-founded	-	-
8967	wohlgemeint	well-meant	-	-
8968	wohlmeinend	well-meaning	-	-
8969	wolkenfrei	cloud-free	-	-
8970	wolkenverhangen	cloudy	-	-
8971	wolkig	cloudy	-	-
8972	wollen	woolen/woollen	-	-
8973	wortgetreu	literal	-	-
8974	würfelförmig	cubiform	-	-
8975	wurzellos	rootless	-	-
8976	wuselig	bustling/swarming	-	-
8977	wüstenähnlich	desert-like	-	-
8978	wüstenartig	desertlike	-	-
8979	wutschnaubend	fuming with rage	-	-
8980	wutverzerrt	distorted with rage	-	-
8981	xerophil	xerophilous	-	-
8982	zähfließend	sluggish/slow-moving; viscous	-	-
8983	zahlentheoretisch	number-theoretical	-	-
8984	zahlungsunwillig	unwilling to pay	-	-
8985	zahlungswillig	willing to pay	-	-
8986	zähneklappernd	with chattering teeth	-	-
8987	zapfenartig	cone-shaped	-	-
8988	zapotekisch	Zapotec	-	-
8989	zappelig	fidgety	-	-
8990	zartbitter	dark (chocolate)/bittersweet	-	-
8991	zehnmonatig	ten-month	-	-
8992	zehnprozentig	ten per cent	-	-
8993	zehnseitig	ten-page/ten-sided	-	-
8994	zehnstellig	ten-digit	-	-
8995	zehnstündig	ten-hour	-	-
8996	zehntausend	ten thousand	-	notDeclinable
8997	zehnteilig	ten-part	-	-
8998	zellbasiert	cell-based	-	-
8999	zeltartig	tent-like	-	-
9000	zentralasiatisch	Central Asian	-	-
9001	zentrifugal	centrifugal	-	-
9002	zeremoniell	ceremonial	-	-
9003	zerfleddert	tattered	-	-
9004	zeugungsunfähig	impotent/sterile	-	-
9005	ziegelrot	brick-red	-	-
9006	zinnenbewehrt	battlemented/crenellated	-	-
9007	zirkadian	circadian	-	-
9008	zitronengelb	citreous/lemon/lemon yellow	-	-
9009	zitronig	lemony	-	-
9010	zoogeographisch	zoogeographical	-	-
9011	zornerfüllt	filled with rage	-	-
9012	zotig	smutty	-	-
9013	zuckerarm	poor in/low in blood sugar level	-	-
9014	zudringlich	intrusive/pushy	-	-
9015	zugetan	fond of/devoted to	-	-
9016	zugfest	tensile/tear-resistant	-	-
9017	zündfähig	ignitable	-	-
9018	zungenförmig	linguiform/tongue-shaped	-	-
9019	zurechnungsfähig	accountable/sane	-	-
9020	zusammengebrochen	broken down/collapsed/crashed	B2	-
9021	zusammengeschnürt	bound together	-	-
9022	zusammenhanglos	incoherent	-	-
9023	zustimmungsfähig	capable of affirmation	-	-
9024	zwanzigköpfig	twenty-member	-	-
9025	zweiblättrig	two-leaved	-	-
9026	zweieiig	fraternal (twins)/dizygotic	-	-
9027	zweigeschlechtlich	bisexual/two-gender	-	-
9028	zweihändig	two-handed	-	-
9029	zweihundertst	two hundredth	-	notDeclinable
9030	zweikeimblättrig	dicotyledonous	-	-
9031	zweiköpfig	two-headed	-	-
9032	zweimotorig	twin-engine	-	-
9033	zweischiffig	two-aisle/two-way	-	-
9034	zweiwertig	divalent/bivalent	-	-
9035	zwiespältig	ambivalent/conflicting	-	-
9036	zwittrig	hermaphroditic	-	-
9037	zwölfbändig	twelve-volume	-	-
9038	zwölfeckig	dodecagonal	-	-
9039	zwölfseitig	dodecagonal	-	-
9040	zwölfstellig	twelve-digit	-	-
9041	zwölfwöchig	twelve-week	-	-
9042	vorausgesetzt	presupposed/provided that	C1	-
9043	vorwurfsvoll	reproachful	C1	-
9044	hetero	heterosexual/straight	C1	-
9045	diszipliniert	disciplined	C1	-
9046	distanziert	distant/detached	C1	-
9047	involviert	involved	C1	-
9048	inspirierend	inspiring	C1	-
9049	verlockend	tempting/alluring	C1	-
9050	zunehmend	increasing	B2	-
9051	abschließend	concluding/final	C1	-
9052	mangelnd	lacking/insufficient	B2	-
9053	erniedrigend	humiliating/degrading	C1	-
9054	konkurrierend	competing/rival	C1	-
9055	unterrepräsentiert	underrepresented	C1	-
9056	inklusiv	inclusive	A2	-
9057	linkshändig	left-handed	C1	-
9058	angenommen	supposed (conjunction); adopted (participle)	C1	-
9059	zugeschnitten	tailored (auf + Akk.)	C1	-
9060	mehrmals	several times	A2	-
