rank	article	word	plural	english	cefr	flags
6180	der	Minderjährige	Minderjährigen	minor	-	adjNoun
3042	der	Ratschlag	Ratschläge	advice	A2	-
3043	die	Routine	Routinen	routine	B2	-
6190	der	Sandstrand	Sandstrände	sandy beach	-	-
6196	der	Schauplatz	Schauplätze	scene/venue	B2	-
3046	die	Scheidung	Scheidungen	divorce	B1	-
6237	der	Speiseplan	Speisepläne	menu	-	-
6238	der	Spitzenverband	Spitzenverbände	central association/central organisation/umbrella association	-	-
3049	das	Vergnügen	Vergnügen	pleasure	B1	-
6256	das	Verlangen	Verlangen	desire/request	-	-
6259	die	Whatsapp	Whatsapps	WhatsApp message	-	-
3052	die	Belegschaft	Belegschaften	workforce/staff	C1	-
6264	der	Blutdruck	Blutdrücke	blood pressure	B2	-
6322	die	Bushaltestelle	Bushaltestellen	bus shelter/bus stop	C1	-
6410	das	Einfamilienhaus	Einfamilienhäuser	detached house/single-family home	-	-
3056	die	Entlassung	Entlassungen	discharge/dismissal/release	B1	-
6438	die	Fachschule	Fachschulen	professional school/technical college/technical school	-	-
6482	der	Freiberufler	Freiberufler	freelancer	-	-
6519	der	Freitagabend	Freitagabende	Friday evening/Friday night	-	-
6553	der	Haken	Haken	check/hitch/hook	-	-
6707	das	Halbfinale	Halbfinale	semi-final	-	-
6710	der	Historiker	Historiker	historian	C1	-
6732	die	Leiche	Leichen	body/cadaver/carcass	-	-
6885	die	Maske	Masken	mask	-	-
3065	der	Missstand	Missstände	grievance/problem/abuse	C1	-
6889	das	Neugeborene	Neugeborenen	newborn	C1	adjNoun
3067	das	Parkhaus	Parkhäuser	parking garage	A2	-
3068	die	Pension	Pensionen	pension	A1	-
3069	der	Rasen	Rasen	lawn	B1	-
1167	der	Schluss	Schlüsse	close/closure/conclusion	A1	-
6909	die	Vorführung	Vorführungen	demonstration/performance/showing	-	-
6916	das	Wiki	Wikis	wiki	-	-
6970	der	Abbruch	Abbrüche	abort/abortion/breaking off	-	-
3074	das	Asyl	Asyle	asylum/place of refuge	B1	-
3075	die	Ausdauer	—	endurance	B2	-
6998	die	Befugnis	Befugnisse	authority/competence	-	-
7045	der	Berliner	Berliner	Berliner/Berlinese	-	-
1637	der	Biergarten	Biergärten	beer garden	A1	-
7108	die	Bischofskonferenz	Bischofskonferenzen	Conference of Bishops/Episcopal Conference	-	-
7168	der	Denkmalschutz	—	historic preservation/monument protection	-	-
1172	das	Doppelzimmer	Doppelzimmer	double room	A1	-
7220	der	Edelstahl	Edelstähle	stainless steel	-	-
7247	das	Fahrverbot	Fahrverbote	driving ban	-	-
1178	das	Fieber	Fieber	fever	A1	-
7286	das	Forschungsinstitut	Forschungsinstitute	institute for scientific research/research institute	C1	-
3086	das	Gewürz	Gewürze	flavouring/spice	B1	-
7324	das	Grillen	—	barbecue/braai/broiling	-	-
7346	der	Handwerksbetrieb	Handwerksbetriebe	craft business	C1	-
7469	die	Hecke	Hecken	hedge/hedgerow/snare	-	-
7532	der	Impfstoff	Impfstoffe	vaccine/vaccine matter	-	-
3091	der	Kasten	Kästen	box/coffer/cupboard	B1	-
7533	der	Kurzfilm	Kurzfilme	short film	-	-
3093	das	Lebewesen	Lebewesen	life form/living being/organism	B2	-
8294	die	Legislaturperiode	Legislaturperioden	electoral period/electoral term/legislative period	-	-
8323	der	Mitgliedsstaat	Mitgliedsstaaten	member state	-	-
25691	die	Moderation	Moderationen	moderation/presentation	-	-
25712	die	Ökonomie	Ökonomien	economy	-	-
7679	der	Pokal	Pokale	cup/goblet	B2	-
25805	der	Psychotherapeut	Psychotherapeuten	psychotherapist	-	-
25817	das	Teilchen	Teilchen	particle/sweet pastry	-	-
25835	die	Teilnehmerzahl	Teilnehmerzahlen	number of participants	-	-
25854	der	Übergriff	Übergriffe	assault/encroachment	-	-
7789	die	Verabschiedung	Verabschiedungen	farewell/adoption	B2	-
25860	der	Vorbehalt	Vorbehalte	caveat/reservation	-	-
3105	der	Werdegang	Werdegänge	career/development/history	C1	-
25895	der	Aktionsplan	Aktionspläne	action plan	-	-
9964	der	Anhaltspunkt	Anhaltspunkte	clue/indication/lead	-	-
3634	die	Arztpraxis	Arztpraxen	doctor's office/medical practice	A2	-
11188	der	Ausbruch	Ausbrüche	break-out/eruption/escape	-	-
11786	der	Bayer	Bayern	Bavarian	-	weak
12553	die	Beförderung	Beförderungen	carriage/promotion/transport	-	-
13052	der	Brustkrebs	Brustkrebse	breast cancer	-	-
8114	die	Häufigkeit	Häufigkeiten	frequency	C1	-
3114	die	Heilung	Heilungen	cure/curing/healing	B2	-
17082	die	Illustration	Illustrationen	illustration	-	-
3116	der	Kapitän	Kapitäne	captain	C1	-
18021	der	Klient	Klienten	client	-	-
18245	der	Laser	Laser	laser	-	-
8301	der	Mitbewerber	Mitbewerber	competitor	C1	-
1203	die	Oma	Omas	gran/grandmother/granny	A1	-
8306	die	Packung	Packungen	pack/package/packet	A1	-
20440	die	Rasse	Rassen	breed/race/subspecies	-	-
20552	die	Verhaltensweise	Verhaltensweisen	behaviour/course of conduct	-	-
8370	der	Wiederaufbau	—	reconstruction	C1	-
8375	die	Ausstrahlung	Ausstrahlungen	broadcast/charisma	C1	-
22074	der	Datenträger	Datenträger	data medium/data storage device/volume	-	-
24360	die	Dividende	Dividenden	dividend	-	-
24454	der	Ersatzteil	Ersatzteile	replacement part/spare part	-	-
1206	der	Glückwunsch	Glückwünsche	congratulation	A1	-
8661	das	Heimatland	Heimatländer	homeland/native country	C1	-
24628	das	Impressum	Impressen	imprint/masthead	-	-
24675	das	Kindergeld	Kindergelder	child benefit	-	-
24686	der	Kinderwagen	Kinderwagen	baby buggy/baby carriage/perambulator	-	-
24696	der	Kopfschmerz	Kopfschmerzen	headache	-	-
24749	die	Krone	Kronen	crown	-	-
3825	der	Luxus	—	luxury	A2	-
3137	die	Manipulation	Manipulationen	manipulation	C1	-
24785	die	Mehrzahl	Mehrzahlen	majority/plural	-	-
3139	der	Nationalsozialist	Nationalsozialisten	National Socialist/Nazi	B2	weak
3140	die	Postkarte	Postkarten	post card/postcard	A1	-
24800	der	Risikofaktor	Risikofaktoren	risk factor	-	-
3142	die	Schlagzeile	Schlagzeilen	headline	B2	-
24821	das	Selbstverständnis	—	self-perception	-	-
24850	die	Sexualität	Sexualitäten	sexuality	-	-
24875	der	Stall	Ställe	stable	-	-
24876	die	Taufe	Taufen	baptism/christening	-	-
8898	das	Unrecht	—	injustice	C1	-
24877	die	Witterung	Witterungen	atmospheric conditions/scent/weather	-	-
8172	der	Zaun	Zäune	fence	B2	-
24878	die	Brauerei	Brauereien	brewery	-	-
3830	die	Bücherei	Büchereien	library	A2	-
24879	die	Erreichung	—	attainment	-	-
24880	die	Erwachsenenbildung	—	adult education/continuing education	-	-
24881	der	Fußweg	Fußwege	footpath/walkway	-	-
24882	der	Globus	Globen	globe	-	-
24883	der	Hort	Horte	after-school care centre/refuge	-	-
24884	das	Huhn	Hühner	chicken/fowl/hen	-	-
24885	das	Indiz	Indizien	circumstantial evidence/indication/sign	-	-
24886	die	Kathedrale	Kathedralen	cathedral	-	-
3160	der	Pate	Paten	godfather/godparent/guideparent	B2	weak
8173	der	Preisvergleich	Preisvergleiche	comparison of prices/price comparison	B2	-
24887	die	Rundreise	Rundreisen	round trip	-	-
3163	das	Scheitern	—	failure	B2	-
24888	die	Schöpfung	Schöpfungen	Creation/creation	-	-
8911	der	Schüleraustausch	Schüleraustausche	student exchange	C1	-
24889	die	Sorgfalt	—	carefulness/meticulousness	-	-
3167	die	Steckdose	Steckdosen	socket/power outlet	B1	-
3168	der	Streik	Streiks	strike	B1	-
24890	die	Vergünstigung	Vergünstigungen	discount/concession/benefit	-	-
3170	die	Vermietung	Vermietungen	rental/letting	B1	-
1219	die	Verspätung	Verspätungen	delay	A1	-
24891	die	Wertung	Wertungen	evaluation/judgement/rating	-	-
24892	der	Applaus	Applause	applause	-	-
24893	die	Ausbildungsstelle	Ausbildungsstellen	apprenticeship training position	-	-
3175	die	Beamtin	Beamtinnen	civil servant/official	A2	-
3176	die	Bürgermeisterin	Bürgermeisterinnen	mayor	B1	-
24894	der	Darm	Därme	gut/intestine	-	-
24895	die	Differenzierung	Differenzierungen	differentiation/distinction	-	-
3179	die	Einzahlung	Einzahlungen	deposit/payment	B1	-
3180	das	Gehör	—	ear/hearing/right to be heard	B2	-
8919	die	Gesetzgebung	Gesetzgebungen	legislation	C1	-
24896	der	Glanz	—	brightness/lustre/radiance	-	-
24897	der	Graben	Gräben	ditch	-	-
24898	die	Hauptstraße	Hauptstraßen	main street	-	-
24899	der	Internetzugang	Internetzugänge	Internet access	-	-
8174	die	Kanzlerin	Kanzlerinnen	Chancellor	B2	-
8175	der	Kaufvertrag	Kaufverträge	contract for sale/contract of sale/purchase agreement	B2	-
24900	der	Kubikmeter	Kubikmeter	cubic metre	-	-
24901	das	Kuratorium	Kuratorien	board of trustees/advisory board	-	-
3190	die	Leserin	Leserinnen	reader	B1	-
3191	die	Panik	Paniken	panic	B2	-
8176	der	Puls	Pulse	pulse	B2	-
24902	der	Schlauch	Schläuche	hose/tube	-	-
24903	der	Tab	Tabs	tab	-	-
8177	die	Wichtigkeit	Wichtigkeiten	importance	B2	-
24904	die	Wirtschaftswissenschaft	Wirtschaftswissenschaften	economics	-	-
3197	das	Zelt	Zelte	tent	A1	-
8929	das	Atelier	Ateliers	studio	A1	-
8178	die	Aufteilung	Aufteilungen	division/sharing out	B2	-
24905	die	Bundesbank	—	Federal Bank of Germany	-	-
3201	der	Fachmann	Fachmänner	expert/specialist	B1	-
8931	die	Haft	—	arrest/confinement/custody	C1	-
24906	die	Halbinsel	Halbinseln	peninsula	-	-
3831	die	Helferin	Helferinnen	assistant/helper	A2	-
24907	das	Herkunftsland	Herkunftsländer	country of origin	-	-
24908	der	Junior	Junioren	junior	-	-
3207	der	Kreislauf	Kreisläufe	circulation/cycle	B2	-
8935	die	Psychotherapie	Psychotherapien	psychotherapy	C1	-
24909	der	Qualitätsstandard	Qualitätsstandards	quality standard	-	-
24910	die	Raumfahrt	Raumfahrten	astronautics/space travel	-	-
24911	der	Satellit	Satelliten	satellite	-	weak
8179	der	Therapeut	Therapeuten	therapist	A1	-
8181	der	Tiergarten	Tiergärten	zoological garden	B2	-
24912	die	Übelkeit	—	nausea	-	-
8940	der	Verzehr	—	consumption	C1	-
3216	der	Wasserstoff	—	hydrogen	B1	-
24913	die	Wirtschaftsinformatik	—	business informatics	-	-
24914	der	Austritt	Austritte	balcony/leakage/leaving	-	-
8943	die	Bauzeit	Bauzeiten	construction time	A1	-
8182	die	Beraterin	Beraterinnen	consultant	B2	-
24915	der	Brandschutz	—	fire prevention/fire protection	-	-
24916	die	Buchhaltung	Buchhaltungen	bookkeeping	-	-
24917	das	Controlling	—	management accounting and control	-	-
24918	das	Duo	Duos	duo	-	-
8948	der	Ermittler	Ermittler	investigator/undercover agent	C1	-
24919	der	Geldbeutel	Geldbeutel	purse/wallet	-	-
8183	die	Geste	Gesten	act of friendship/gesture	B2	-
8950	das	Gesundheitssystem	Gesundheitssysteme	healthcare system	C1	-
24920	der	Guide	Guides	guide	-	-
1248	das	Handtuch	Handtücher	towel	A1	-
1251	das	Jahrtausend	Jahrtausende	millennium	A1	-
24921	der	Kamerad	Kameraden	comrade/companion	-	weak
8953	die	Kapsel	Kapseln	capsule/crown cap	C1	-
3234	der	Karton	Kartons	carton	B2	-
1273	der	Koch	Köche	cook	A1	-
24922	das	Kohlenhydrat	Kohlenhydrate	carbohydrate	-	-
8184	der	Philosoph	Philosophen	philosopher	B2	weak
24923	die	Power	—	power	-	-
3239	der	Reporter	Reporter	reporter	B1	-
24924	die	Softwareentwicklung	Softwareentwicklungen	software development	-	-
3241	der	Sportplatz	Sportplätze	sports field/sports ground	A2	-
24925	die	Vollendung	Vollendungen	completion/perfection	-	-
24926	das	Attribut	Attribute	attribute	-	-
8959	die	Beschädigung	Beschädigungen	damage	C1	-
24927	der	Bundesgerichtshof	—	Federal Court of Justice/Federal High Court of Justice/Federal Supreme Court	-	-
24928	die	Chemikalie	Chemikalien	chemical	-	-
8962	der	Dokumentarfilm	Dokumentarfilme	documentary	C1	-
3832	das	Drama	Dramen	drama	A2	-
3249	die	Enttäuschung	Enttäuschungen	disappointment	A2	-
8185	der	Erfinder	Erfinder	inventor	B2	-
24929	der	Ernstfall	Ernstfälle	emergency	-	-
24930	der	Felsen	Felsen	rock	-	-
8187	das	Getreide	Getreide	cereal/grain	B2	-
24931	die	Halbzeit	Halbzeiten	half-time	-	-
24932	der	Kardinal	Kardinäle	cardinal	-	-
24933	der	Klub	Klubs	club	-	-
