rank	article	word	plural	english	cefr	flags
11457	der	Atemschutz	—	breathing protection/respiratory protection	-	-
7574	die	Atomenergie	Atomenergien	atomic energy/nuclear energy	B2	-
11459	das	Atrium	Atrien	atrium	-	-
11460	das	Aufbauseminar	Aufbauseminare	advanced seminar	-	-
11461	die	Auffrischung	Auffrischungen	refresher/freshening up	-	-
11462	der	Aufschluss	Aufschlüsse	information/clarification	-	-
11463	der	Aufschub	Aufschübe	continuance/delay/extension	-	-
11464	der	Aufwärtstrend	Aufwärtstrends	uptick	-	-
11465	die	Ausnahmesituation	Ausnahmesituationen	exception situation	-	-
11466	der	Auspuff	Auspuffe	exhaust/exhaust pipe/system	-	-
11467	der	Auswuchs	Auswüchse	outgrowth/excess	-	-
11468	der	Auswurf	Auswürfe	sputum	-	-
11469	das	Automatikgetriebe	Automatikgetriebe	automatic gearbox/automatic transmission	-	-
11470	der	Auwald	Auwälder	riparian forest	-	-
11471	der	Backstein	Backsteine	brick/clinker	-	-
11472	der	Badeort	Badeorte	beach resort/seaside resort/spa	-	-
11473	das	Bahngleis	Bahngleise	railroad track/track	-	-
3183	die	Bankleitzahl	Bankleitzahlen	routing number; bank sort code	B1	-
11475	die	Barrikade	Barrikaden	barricade	-	-
11476	das	Bauernhaus	Bauernhäuser	farmhouse	-	-
11477	das	Bäumchen	Bäumchen	small tree/sapling	-	-
11478	der	Baumwipfelpfad	Baumwipfelpfade	treetop walkway	-	-
11479	der	Bauunternehmer	Bauunternehmer	building contractor	-	-
11480	der	Beratungsdienst	Beratungsdienste	advisory service/counseling service	-	-
11481	das	Bergland	Bergländer	mountainous country/highland	-	-
11482	der	Berufsschüler	Berufsschüler	vocational school student	-	-
11483	der	Bestatter	Bestatter	funeral director/mortician/undertaker	-	-
11484	die	Bestrafung	Bestrafungen	penalisation/penalty/punishment	-	-
11485	die	Bewegungsmöglichkeit	Bewegungsmöglichkeiten	possibility of movement/mobility option	-	-
3184	das	Bewerbungsschreiben	Bewerbungsschreiben	application letter	B1	-
11487	die	Bewusstlosigkeit	—	unconsciousness	-	-
11488	der	Bläser	Bläser	wind player/blower	-	-
8723	die	Blasmusik	Blasmusiken	brass band music/wind music	C1	-
11490	der	Blitzschlag	Blitzschläge	lightning strike	-	-
11491	der	Blühstreifen	Blühstreifen	wildflower strip	-	-
11492	die	Bodenbearbeitung	Bodenbearbeitungen	tillage/tilling	-	-
8724	der	Böller	Böller	firecracker/saluting gun	C1	-
11494	die	Bootsfahrt	Bootsfahrten	boat trip/boating trip	-	-
11495	die	Borste	Borsten	bristle	-	-
11496	die	Brennnessel	Brennnesseln	nettle/stinging nettle	-	-
11497	der	Brückenbau	Brückenbauten	bridge building	-	-
11498	der	Bücherschrank	Bücherschränke	bookcase	-	-
11499	der	Buddha	Buddhas	Buddha/Buddhahood	-	-
11500	die	Bundesversammlung	Bundesversammlungen	Federal Convention/Federal Assembly	-	-
11501	der	Bürge	Bürgen	guarantor/surety	-	weak
11502	der	Butler	Butler	butler	-	-
11503	der	Cappuccino	Cappuccino	cappuccino	-	-
11504	das	Chassis	Chassis	chassis	-	-
11505	der	Christbaum	Christbäume	Christmas tree	-	-
11506	die	Chronologie	Chronologien	chronology	-	-
11507	das	Clubhaus	Clubhäuser	clubhouse	-	-
11508	der	Dachziegel	Dachziegel	roof tile	-	-
11509	die	Dampfmaschine	Dampfmaschinen	steam engine	-	-
11510	die	Dämpfung	Dämpfungen	damping	-	-
11511	der	Dekor	Dekore	decor	-	-
11512	das	Deo	Deos	deodorant	-	-
11513	die	Dialyse	Dialysen	dialysis	-	-
11514	das	Digitalradio	—	digital radio	-	-
11515	die	Diversifikation	Diversifikationen	diversification	-	-
11516	die	Doku	Dokus	documentary	-	-
1679	der	Döner	Döner	kebab	A1	-
11518	die	Doppelhaushälfte	Doppelhaushälften	semi-detached house	-	-
11519	der	Dortmunder	Dortmunder	person from Dortmund	-	-
11520	die	Dramatik	—	drama	-	-
11521	der	Dreijährige	Dreijährigen	three-year-old	-	adjNoun
11522	die	Dunstabzugshaube	Dunstabzugshauben	extractor hood/range hood	-	-
11523	das	Eigengewicht	Eigengewichte	own weight/dead weight	-	-
11524	die	Eigentümergemeinschaft	Eigentümergemeinschaften	community of owners	-	-
11525	der	Eileiter	Eileiter	Fallopian tube/oviduct/salpinx	-	-
11526	das	Einatmen	—	inhaling	-	-
11527	der	Einkaufskorb	Einkaufskörbe	shopping basket	-	-
11528	der	Einkaufspreis	Einkaufspreise	buying price	-	-
11529	die	Einlagerung	Einlagerungen	storage	-	-
11530	der	Einstein	Einsteins	boulder	-	-
11531	der	Einsturz	Einstürze	collapse/structural failure	-	-
11532	der	Eisberg	Eisberge	growler/iceberg	-	-
11533	der	Eklat	Eklats	scandal/stir	-	-
1685	die	Empfängerin	Empfängerinnen	recipient (female)	A1	-
11535	die	Entstehungszeit	Entstehungszeiten	time of origin	-	-
11536	das	Epos	Epen	epic	-	-
11537	die	Erstversorgung	Erstversorgungen	initial treatment/first care	-	-
11538	das	Ertrinken	—	drowning	-	-
11539	das	Erwachen	—	awakening/realisation	-	-
11540	die	Erwerbung	Erwerbungen	acquisition	-	-
11541	die	Evakuierung	Evakuierungen	evacuation	-	-
11542	die	Exekutive	Exekutiven	executive	-	-
11543	der	Expressionismus	—	expressionism	-	-
11544	die	Fachbibliothek	Fachbibliotheken	specialist library/academic library	-	-
11545	der	Fachschaftsrat	Fachschaftsräte	student representatives	-	-
11546	die	Fachwissenschaft	Fachwissenschaften	specialist discipline/academic field	-	-
11547	der	Fahrplanwechsel	Fahrplanwechsel	timetable change/schedule change	-	-
4589	der	Fahrradweg	Fahrradwege	bicycle path/bike lane	C1	-
11549	das	Fahrtenbuch	Fahrtenbücher	driver's logbook	-	-
11550	der	Fahrzeugbrief	Fahrzeugbriefe	vehicle registration document	-	-
11551	die	Familienministerin	Familienministerinnen	family minister	-	-
11552	die	Fastnacht	—	Shrove Tuesday/Shrovetide/carnival	-	-
11553	das	Feeling	Feelings	feeling	-	-
11554	die	Feministin	Feministinnen	feminist	-	-
11555	der	Ferienort	Ferienorte	resort	-	-
11556	der	Fernsehturm	Fernsehtürme	television tower	-	-
11557	das	Fernwärmenetz	Fernwärmenetze	district heating network	-	-
11558	die	Filmförderung	Filmförderungen	film funding	-	-
11559	die	Filterblase	Filterblasen	filter bubble	-	-
11560	der	Finanzberater	Finanzberater	financial advisor	-	-
11561	die	Finanzbranche	Finanzbranchen	financial sector/finance industry	-	-
11562	das	Firmenjubiläum	Firmenjubiläen	company anniversary	-	-
11563	der	Fleischkonsum	—	meat consumption	-	-
11564	der	Flitzer	Flitzer	speedster/streaker	-	-
11565	die	Flüchtlingsfamilie	Flüchtlingsfamilien	refugee family	-	-
11566	der	Foodtruck	Foodtrucks	food truck	-	-
11567	die	Förderungsmöglichkeit	Förderungsmöglichkeiten	funding opportunity	-	-
11568	der	Forschungsbericht	Forschungsberichte	research report	-	-
11569	die	Frauenbewegung	Frauenbewegungen	women's movement	-	-
11570	der	Frontmann	Frontmänner	frontman	-	-
11571	der	Fühler	Fühler	feeler/sensor	-	-
11572	das	Funkhaus	Funkhäuser	broadcasting house	-	-
11573	der	Fürstbischof	Fürstbischöfe	prince-bishop	-	-
11574	der	Fußballspieler	Fußballspieler	football player/footballer/kicker	-	-
11575	der	Gabelstapler	Gabelstapler	fork lift/fork-lift/forklift truck	-	-
11576	die	Gallenblase	Gallenblasen	gall bladder	-	-
11577	die	Garde	Garden	guard	-	-
11578	der	Gartenabfall	Gartenabfälle	garden waste	-	-
4197	der	Gastarbeiter	Gastarbeiter	foreign worker/guest worker/migrant worker	B2	-
11580	der	Gastraum	Gasträume	dining room/guest room	-	-
11581	der	Gedankengang	Gedankengänge	train of thought	-	-
11582	die	Gefährlichkeit	—	dangerousness	-	-
11583	der	Gefallene	Gefallenen	fallen soldier	-	adjNoun
11584	der	Gegenwind	—	headwind	-	-
11585	die	Gehaltserhöhung	Gehaltserhöhungen	pay raise/pay rise/salary increase	-	-
11586	die	Gelatine	Gelatinen	gelatin/jelly	-	-
11587	die	Gesamthöhe	Gesamthöhen	total height	-	-
11588	der	Geschichtsunterricht	—	history class/history lesson	-	-
1920	das	Geschirr	Geschirre	cookware/crockery/dishes	A1	-
11590	der	Gesichtsausdruck	Gesichtsausdrücke	facial expression	-	-
8636	das	Gesprächsthema	Gesprächsthemen	conversation subject	A1	-
11592	die	Gewaltherrschaft	Gewaltherrschaften	tyranny/despotic rule	-	-
11593	die	Gewichtsreduktion	Gewichtsreduktionen	weight reduction	-	-
11594	die	Glaubensfrage	Glaubensfragen	question of faith	-	-
11595	der	Gleichgewichtssinn	Gleichgewichtssinne	sense of balance	-	-
11596	die	Gleichgültigkeit	Gleichgültigkeiten	apathy/indifference/nonchalance	-	-
11597	das	Goodie	Goodies	freebie	-	-
11598	die	Gottheit	Gottheiten	deity	-	-
11599	der	Gradmesser	Gradmesser	gauge/yardstick	-	-
3185	die	Gratulation	Gratulationen	congratulations/gratulation	B1	-
11601	die	Grausamkeit	Grausamkeiten	atrocity/coldness/cruelty	-	-
11602	das	Grillfest	Grillfeste	barbecue	-	-
11603	die	Grundeinstellung	Grundeinstellungen	basic attitude/default setting	-	-
11604	die	Grundlinie	Grundlinien	baseline	-	-
11605	der	Grünkohl	Grünkohle	kale	-	-
11606	die	Gutachterin	Gutachterinnen	expert/assessor	-	-
11607	die	Halswirbelsäule	Halswirbelsäulen	cervical spine	-	-
11608	das	Handelsabkommen	Handelsabkommen	trade agreement	-	-
11609	der	Handlauf	Handläufe	handrail	-	-
11610	die	Hanglage	Hanglagen	hillside location/slope	-	-
11611	die	Hantel	Hanteln	barbell/dumbbell	-	-
11612	der	Hauptgewinn	Hauptgewinne	grand prize	-	-
11613	die	Hautschicht	Hautschichten	skin layer	-	-
11614	die	Heimatregion	Heimatregionen	home region	-	-
11615	die	Hightech	—	hi-tech/high tech/high-tech	-	-
11616	die	Hintertür	Hintertüren	back door/loophole/tradesman's entrance	-	-
11617	der	Hippie	Hippies	hippie	-	-
11618	der	Historismus	Historismen	historicism/historism	-	-
11619	das	Hochland	Hochländer	highlands	-	-
11620	die	Hochsaison	—	peak season	-	-
11621	die	Holzart	Holzarten	kind of wood/type of wood	-	-
3186	die	Hörerin	Hörerinnen	listener (female)	A2	-
11623	die	Hotelkette	Hotelketten	hotel chain	-	-
11624	die	Humanität	—	humanity	-	-
11625	der	Hybride	Hybriden	crossbreed/hybrid	-	weak
4590	die	Ignoranz	—	bigotry/ignorance/inobservance	C1	-
11627	die	Immunabwehr	—	immune defense	-	-
11628	die	Immunität	Immunitäten	immunity	-	-
11629	der	Informationsbedarf	Informationsbedarfe	information need	-	-
4592	der	Ingwer	Ingwer	ginger	C1	-
11631	der	Innendienst	—	office-based staff/internal service	-	-
11632	die	Interessenlage	Interessenlagen	interest situation	-	-
11633	der	Interviewpartner	Interviewpartner	interview partner	-	-
11634	das	Jagdschloss	Jagdschlösser	hunting lodge/hunting seat	-	-
11635	der	Jahreszins	Jahreszinsen	annual interest rate	-	-
11636	das	Jenseits	—	afterlife	-	-
3187	die	Jogginghose	Jogginghosen	sweatpants	B1	-
11638	die	Jubiläumsfeier	Jubiläumsfeiern	anniversary celebration	-	-
11639	der	Kahn	Kähne	flat-bottomed boat	-	-
11640	der	Kalkül	Kalküle	calculations/calculus	-	-
1689	das	Karate	—	karate	A1	-
11642	das	Kärtchen	Kärtchen	little card	-	-
11643	der	Kartoffelsalat	Kartoffelsalate	potato salad	-	-
11644	die	Kartonage	Kartonagen	cardboard packaging	-	-
11645	der	Katastrophenfall	Katastrophenfälle	disaster situation	-	-
11646	der	Katzensprung	Katzensprünge	stone's throw	-	-
11647	die	Kelle	Kellen	trowel/ladle	-	-
11648	der	Kerzenschein	—	candlelight	-	-
11649	die	Kinderkrankenschwester	Kinderkrankenschwestern	pediatric nurse	-	-
8727	die	Kindheitserinnerung	Kindheitserinnerungen	childhood memory	C1	-
11651	der	Kirchenbau	Kirchenbauten	church building	-	-
11652	der	Kirchenchor	Kirchenchöre	church choir	-	-
11653	die	Klebe	Kleben	glue/adhesive	-	-
11654	der	Kleber	Kleber	adhesive/glue/gluten	-	-
11655	das	Kleinkindalter	—	toddler age/early childhood	-	-
8728	der	Klettverschluss	Klettverschlüsse	Velcro/hook and loop fastener/touch fastener	C1	-
3188	die	Klingel	Klingeln	bell	B1	-
11658	die	Klitoris	Klitoris	clitoris	-	-
11659	der	Knabe	Knaben	boy/lad	-	weak
11660	der	Kodex	Kodexe	code/codex/manuscript	-	-
11661	der	Kohlenwasserstoff	Kohlenwasserstoffe	hydrocarbon	-	-
11662	der	Kolben	Kolben	piston	-	-
11663	der	Kolumnist	Kolumnisten	columnist	-	weak
11664	der	Komet	Kometen	comet	-	weak
11665	der	Komposthaufen	Komposthaufen	compost heap	-	-
11666	die	Konserve	Konserven	canned food/preserve	-	-
11667	die	Kontamination	Kontaminationen	contamination	-	-
11668	der	Konzernumsatz	Konzernumsätze	group sales	-	-
11669	die	Koppel	Koppeln	coupler/paddock	-	-
11670	das	Kosmetikprodukt	Kosmetikprodukte	cosmetic product	-	-
11671	die	Kostenfalle	Kostenfallen	cost trap	-	-
11672	die	Kostensteigerung	Kostensteigerungen	cost increase	-	-
11673	die	Krabbe	Krabben	crab/crocket	-	-
11674	der	Krankentransport	Krankentransporte	ambulance transport	-	-
11675	der	Kreuzgang	Kreuzgänge	cloister	-	-
11676	der	Kreuzzug	Kreuzzüge	crusade	-	-
11677	das	Kriegsschiff	Kriegsschiffe	warship	-	-
11678	das	Kriegsverbrechen	Kriegsverbrechen	war crime	-	-
11679	die	Kripo	Kripos	criminal investigation department	-	-
11680	der	Kroate	Kroaten	Croat/Croatian	-	weak
11681	die	Krücke	Krücken	crutch	-	-
11682	die	Kruste	Krusten	crust	-	-
11683	der	Kuckuck	Kuckucke	cuckoo	-	-
11684	die	Kufe	Kufen	runner/skid	-	-
11685	der	Kundenkreis	Kundenkreise	customer base/clientele	-	-
11686	die	Kündigungsschutzklage	Kündigungsschutzklagen	action for unfair dismissal	-	-
11687	die	Kunstpädagogik	Kunstpädagogiken	art education	-	-
11688	die	Kuvertüre	Kuvertüren	couverture (chocolate coating)	-	-
11689	der	Lacher	Lacher	laugh/laughing	-	-
11690	das	Landwirtschaftsministerium	Landwirtschaftsministerien	ministry of agriculture	-	-
11691	der	Laserstrahl	Laserstrahlen	laser beam	-	-
11692	die	Lebensenergie	Lebensenergien	life energy/life force/vitality	-	-
11693	die	Lebensrealität	Lebensrealitäten	life reality	-	-
11694	die	Lebenswoche	Lebenswochen	week of life	-	-
11695	die	Lebertransplantation	Lebertransplantationen	hepatic transplantation/liver transplantation	-	-
11696	die	Legierung	Legierungen	alloy	-	-
11697	die	Legitimität	—	legitimacy	-	-
11698	das	Lehen	Lehen	fief	-	-
11699	die	Leihe	Leihen	loan/loan for use/pawnshop	-	-
11700	der	Lichtstrahl	Lichtstrahlen	beam of light/ray of light	-	-
11701	die	Lichtung	Lichtungen	clearing/glade	-	-
11702	die	Liebesbeziehung	Liebesbeziehungen	love affair	-	-
11703	das	Ligaspiel	Ligaspiele	league match	-	-
11704	der	Linienverkehr	Linienverkehre	scheduled service/regular traffic	-	-
11705	die	Linkskurve	Linkskurven	left-hand bend	-	-
11706	der	Logistikdienstleister	Logistikdienstleister	logistic service provider	-	-
8729	die	Lohnkosten	Lohnkosten	wage costs/labour costs	C1	-
11708	die	Lufttemperatur	Lufttemperaturen	air temperature	-	-
11709	der	Mähroboter	Mähroboter	robotic lawn mower	-	-
11710	das	Makro	Makros	close-up view/closeup/macro	-	-
11711	das	Mandala	Mandalas	mandala	-	-
11712	der	Mandatsträger	Mandatsträger	elected official	-	-
11713	der	Marktpreis	Marktpreise	market price	-	-
11714	der	Mauersegler	Mauersegler	common swift	-	-
11715	das	Mietauto	Mietautos	rental car/hire car	-	-
11716	die	Militärdiktatur	Militärdiktaturen	military dictatorship	-	-
11717	die	Milliardenhöhe	Milliardenhöhen	billions	-	-
11718	die	Mindestmenge	Mindestmengen	minimum quantity	-	-
11719	der	Mindestpreis	Mindestpreise	price floor	-	-
11720	das	Mineral	Minerale	mineral	-	-
11721	das	Monatsgehalt	Monatsgehälter	monthly wage	-	-
11722	die	Monokultur	Monokulturen	monoculture	-	-
11723	die	Morbidität	—	morbidity	-	-
11724	die	Mortalität	—	mortality	-	-
11725	die	Müllentsorgung	Müllentsorgungen	garbage disposal	-	-
11726	die	Müllverbrennungsanlage	Müllverbrennungsanlagen	incineration plant	-	-
7575	die	Muslimin	Musliminnen	Muslim woman	B2	-
11728	die	Nachbargemeinde	Nachbargemeinden	neighbouring municipality/community	-	-
11729	der	Nachtfalter	Nachtfalter	moth	-	-
11730	die	Nahrungskette	Nahrungsketten	food chain	-	-
11731	das	Navigieren	—	navigating	-	-
11732	der	Neandertaler	Neandertaler	Neanderthal man	-	-
11733	der	Negativzins	Negativzinsen	negative interest rate	-	-
11734	der	Neubeginn	Neubeginne	fresh start/new beginning	-	-
11735	die	Neubewertung	Neubewertungen	re-evaluation	-	-
11736	die	Nikolaikirche	Nikolaikirchen	St. Nicholas' Church	-	-
11737	die	Notfallsituation	Notfallsituationen	emergency situation	-	-
11738	die	Oberliga	Oberligen	top league/upper league	-	-
11739	die	Objektivität	Objektivitäten	objectivity	-	-
11740	die	Oktave	Oktaven	Cayley algebra/Cayley numbers/octave	-	-
11741	der	Oldie	Oldies	oldie	-	-
11742	der	Ölwechsel	Ölwechsel	oil change	-	-
11743	das	Orakel	Orakel	oracle	-	-
11744	die	Örtlichkeit	Örtlichkeiten	locality/place/site	-	-
11745	die	Ostseite	Ostseiten	east side	-	-
11746	der	Page	Pagen	bellboy/bellhop/bellman/page (attendant)	-	weak
11747	der	Palmengarten	Palmengärten	palm garden	-	-
11748	das	Paper	Papers	paper	-	-
11749	der	Paukenschlag	Paukenschläge	bombshell/drumbeat	-	-
11750	der	Pauschalbetrag	Pauschalbeträge	lump sum	-	-
11751	die	Pfingstferien	Pfingstferien	Whitsun holidays	-	-
11752	das	Pharmaunternehmen	Pharmaunternehmen	pharmaceutical company	-	-
7576	die	Physikerin	Physikerinnen	female physicist	B2	-
11754	der	Physikunterricht	—	physics lessons	-	-
7577	die	Pipette	Pipetten	pipette	B2	-
11756	das	Platzverhältnis	Platzverhältnisse	space conditions/space available	-	-
11757	der	Poker	—	four of a kind/poker/quads	-	-
11758	die	Polizeibehörde	Polizeibehörden	police agency	-	-
11759	der	Polyester	Polyester	polyester	-	-
11760	der	Preisanstieg	Preisanstiege	price increase	-	-
11761	das	Preisschild	Preisschilder	price tag	-	-
11762	die	Premierministerin	Premierministerinnen	prime minister	-	-
11763	der	Print	Prints	print	-	-
11764	das	Profiling	—	profiling	-	-
11765	der	Projektor	Projektoren	projector	-	-
11766	der	Projektstart	Projektstarts	project start	-	-
11767	die	Protestbewegung	Protestbewegungen	protest movement	-	-
11768	der	Puder	Puder	powder	-	-
11769	die	Querung	Querungen	crossing	-	-
1690	die	Radiosendung	Radiosendungen	radio show	A1	-
11771	der	Rassist	Rassisten	racist	-	weak
11772	die	Raststätte	Raststätten	rest stop/service area	-	-
11773	die	Rasur	Rasuren	shave	-	-
11774	die	Raumluft	—	indoor air/room air	-	-
11775	das	Rebhuhn	Rebhühner	grey partridge/partridge	-	-
11776	die	Rebsorte	Rebsorten	grape variety	-	-
11777	das	Rechtsgeschäft	Rechtsgeschäfte	legal transaction/transaction	-	-
11778	das	Rechtsgutachten	Rechtsgutachten	legal opinion	-	-
11779	die	Rechtsnorm	Rechtsnormen	legal norm	-	-
11780	der	Rechtspopulist	Rechtspopulisten	right-wing populist	-	weak
11781	die	Redundanz	Redundanzen	redundance/redundancy	-	-
11782	der	Reflektor	Reflektoren	reflector	-	-
8730	der	Reggae	—	reggae	C1	-
11784	die	Rehabilitierung	Rehabilitierungen	rehabilitation	-	-
11785	die	Reichsmark	—	Reichsmark	-	-
8731	das	Renommee	Renommees	reputation	C1	-
11787	der	Rettungsweg	Rettungswege	escape route	-	-
11788	der	Riesling	Rieslinge	Riesling	-	-
11789	der	Roggen	Roggen	rye	-	-
11790	der	Routinier	Routiniers	old hand/veteran	-	-
11791	die	Rückblende	Rückblenden	cutback/flashback	-	-
7578	der	Ruheraum	Ruheräume	rest room/quiet room	B2	-
11793	der	Rundblick	Rundblicke	panoramic view	-	-
11794	der	Rundfunkrat	Rundfunkräte	broadcasting council	-	-
11795	der	Saisonauftakt	Saisonauftakte	season opener/start of the season	-	-
8732	die	Salmonelle	Salmonellen	salmonella	C1	-
11797	die	Sammelaktion	Sammelaktionen	collection campaign	-	-
11798	der	Samt	Samte	velvet	-	-
8733	das	Satellitenbild	Satellitenbilder	satellite picture	C1	-
11800	die	Sau	Säue	sow/pig	-	-
11801	das	Saxophon	Saxophone	horn/sax/saxophone	-	-
11802	das	Schienennetz	Schienennetze	rail network	-	-
11803	der	Schlich	Schliche	trick/ruse	-	-
11804	die	Schlichtung	Schlichtungen	arbitration/conciliation/mediation	-	-
11805	die	Schlosskirche	Schlosskirchen	castle church	-	-
11806	der	Schlupf	Schlüpfe	hatch/slippage	-	-
11807	die	Schneeflocke	Schneeflocken	snowflake	-	-
11808	die	Schnittblume	Schnittblumen	cut flower	-	-
11809	der	Schreiber	Schreiber	recorder/writer/writing implement	-	-
11810	der	Schuhkarton	Schuhkartons	shoebox	-	-
11811	der	Schulungsraum	Schulungsräume	training room	-	-
11812	die	Seefahrt	Seefahrten	sea voyage/seafaring	-	-
11813	die	Sehhilfe	Sehhilfen	visual aid	-	-
11814	die	Sekte	Sekten	cult/sect	-	-
11815	der	Sellerie	Selleries	celeriac/celery	-	-
11816	die	Seminararbeit	Seminararbeiten	seminar paper/term paper	-	-
11817	die	Sepsis	Sepsen	sepsis	-	-
1691	die	Serviette	Servietten	napkin/serviette	A1	-
11819	das	Silikon	Silikone	silicone	-	-
11820	die	Sondierung	Sondierungen	probe/sounding	-	-
11821	das	Sperma	Spermen	semen/sperm	-	-
11822	die	Sperrklausel	Sperrklauseln	election threshold/electoral threshold	-	-
3189	die	Spezialistin	Spezialistinnen	specialist	B1	-
11824	die	Spielgruppe	Spielgruppen	playgroup	-	-
11825	die	Spielklasse	Spielklassen	league	-	-
11826	die	Spielszene	Spielszenen	game scene	-	-
11827	der	Splitter	Splitter	splinter	-	-
11828	der	Sporn	Sporen	spur	-	-
11829	die	Sprachreise	Sprachreisen	language holiday	-	-
11830	der	Sprengstoff	Sprengstoffe	blasting agent/explosive	-	-
11831	der	Spritverbrauch	Spritverbräuche	fuel consumption	-	-
11832	das	Staatsgebiet	Staatsgebiete	national territory	-	-
11833	der	Stadtbummel	Stadtbummel	stroll through town	-	-
11834	der	Staudamm	Staudämme	dam	-	-
11835	der	Steinweg	Steinwege	stone path	-	-
