rank	article	word	plural	english	cefr	flags
17747	das	Quartalsende	Quartalsenden	quarter end	-	-
17748	der	Quarz	Quarze	quartz	-	-
17749	der	Quell	Quelle	spring/source (poetic)	-	-
17750	die	Querstraße	Querstraßen	cross street/side street	-	-
17751	der	Racker	Racker	rascal	-	-
17752	die	Radikalität	Radikalitäten	radicalism	-	-
17753	die	Rapunzel	Rapunzeln	corn salad	-	-
4657	die	Ration	Rationen	ration	C1	-
17755	die	Ratlosigkeit	Ratlosigkeiten	perplexity/helplessness	-	-
8847	der	Raubüberfall	Raubüberfälle	robbery	C1	-
17757	der	Raumteiler	Raumteiler	partition	-	-
17758	das	Rauschgift	Rauschgifte	dope/drug	-	-
17759	das	Re	Res	re/regarding	-	-
17760	der	Rechtsberater	Rechtsberater	law adviser	-	-
17761	der	Reformer	Reformer	reformer	-	-
7688	der	Refrain	Refrains	refrain	B2	-
17763	der	Regenradar	Regenradare	rain radar	-	-
17764	der	Regent	Regenten	ruler/sovereign	-	weak
17765	das	Regierungsgebäude	Regierungsgebäude	government building	-	-
7689	der	Regierungssprecher	Regierungssprecher	government spokesperson	B2	-
17767	der	Regionalexpress	Regionalexpresse	regional express train	-	-
17768	der	Reichspräsident	Reichspräsidenten	Reich President	-	weak
17769	der	Reifenhersteller	Reifenhersteller	tyre manufacturer	-	-
17770	die	Reißleine	Reißleinen	rip cord/pull cord	-	-
17771	der	Reitstall	Reitställe	riding stable	-	-
17772	der	Reizhusten	—	dry cough/nervous cough	-	-
17773	die	Reizüberflutung	Reizüberflutungen	sensory overload	-	-
17774	das	Rekordjahr	Rekordjahre	record year	-	-
17775	das	Rekordniveau	Rekordniveaus	record level	-	-
17776	das	Rekordtief	Rekordtiefs	record low	-	-
17777	die	Religionslehrerin	Religionslehrerinnen	religious education teacher (female)	-	-
4659	das	Renteneintrittsalter	—	retirement age	C1	-
17779	das	Restrisiko	Restrisiken	residual risk	-	-
17780	die	Revanche	Revanchen	revenge/return match	-	-
17781	die	Revolte	Revolten	revolt	-	-
17782	die	Rheinseite	Rheinseiten	Rhine side/side of the Rhine	-	-
17783	der	Rheumatologe	Rheumatologen	rheumatologist	-	weak
17784	der	Ritterschlag	Ritterschläge	knighthood/accolade	-	-
17785	die	Rivalität	Rivalitäten	rivalry	-	-
17786	der	Rochen	Rochen	ray/skate	-	-
17787	das	Röhricht	Röhrichte	reed bed/reeds	-	-
17788	die	Römerstadt	Römerstädte	Roman town/city	-	-
17789	das	Rosengewächs	Rosengewächse	rose plant/member of the rose family	-	-
17790	der	Rücklauf	Rückläufe	response/return	-	-
17791	der	Rückversicherer	Rückversicherer	reinsurer	-	-
17792	der	Rückzieher	Rückzieher	backdown/climb-down/climbdown	-	-
17793	der	Rüde	Rüden	male dog	-	weak
17794	die	Rundfunkgebühr	Rundfunkgebühren	broadcasting fee	-	-
17795	die	Rüsche	Rüschen	ruche/ruffle	-	-
17796	die	Russin	Russinnen	Russian	-	-
17797	der	Sachtext	Sachtexte	factual text/nonfiction text	-	-
17798	der	Safety	Safetys	safety	-	-
17799	das	Sahnehäubchen	Sahnehäubchen	cherry on the cake/icing on the cake	-	-
17800	der	Sakralbau	Sakralbauten	sacred architecture/sacred building	-	-
17801	die	Sakristei	Sakristeien	sacristy	-	-
17802	der	Salto	Saltos	salto/somersault	-	-
17803	der	Salzstock	Salzstöcke	salt dome	-	-
17804	das	Sammelbecken	Sammelbecken	collecting basin/reservoir	-	-
17805	der	Samurai	Samurai	samurai	-	-
17806	das	Sanatorium	Sanatorien	sanatorium	-	-
17807	die	Sandbank	Sandbänke	sandbank/sandbar/shoal	-	-
3248	der	Sandwich	Sandwichs	sandwich	B1	-
17809	der	Sarkasmus	Sarkasmen	sarcasm	-	-
17810	der	Sarkophag	Sarkophage	sarcophagus	-	-
17811	der	Satzbau	—	sentence construction	-	-
17812	die	Säuglingsnahrung	Säuglingsnahrungen	baby food	-	-
17813	die	Schadstoffemission	Schadstoffemissionen	pollutant emissions	-	-
17814	die	Schafherde	Schafherden	flock of sheep	-	-
17815	die	Schalotte	Schalotten	shallot	-	-
17816	der	Schaltplan	Schaltpläne	circuit diagram/circuit layout/electronic schematic	-	-
17817	der	Schamane	Schamanen	shaman	-	weak
17818	die	Schärfung	Schärfungen	sharpening	-	-
17819	der	Schieber	Schieber	slider/gate valve	-	-
17820	der	Schießstand	Schießstände	shooting range	-	-
17821	die	Schiffsreise	Schiffsreisen	boat trip/voyage	-	-
17822	die	Schläfe	Schläfen	temple	-	-
17823	der	Schläfer	Schläfer	sleeper	-	-
17824	das	Schlafsofa	Schlafsofas	day bed/sleeper/sofa bed	-	-
17825	der	Schlagersänger	Schlagersänger	Schlager singer/pop singer	-	-
17826	die	Schlammschlacht	Schlammschlachten	mud fight	-	-
17827	die	Schlampe	Schlampen	slovenly person/promiscuous woman (insult)	-	-
17828	die	Schlappe	Schlappen	defeat	-	-
17829	die	Schlichtheit	—	plainness/simplicity	-	-
17830	der	Schlüsselbund	Schlüsselbünde	bunch of keys	-	-
17831	das	Schmecken	—	tasting	-	-
17832	die	Schmerzgrenze	Schmerzgrenzen	pain threshold	-	-
17833	das	Schmuddelwetter	—	miserable weather/bad weather	-	-
17834	die	Schneehöhe	Schneehöhen	snow depth	-	-
17835	der	Schnelldurchlauf	Schnelldurchläufe	fast forward/quick run-through	-	-
17836	das	Schnittchen	Schnittchen	small canapé	-	-
17837	die	Schokoladenfabrik	Schokoladenfabriken	chocolate factory	-	-
17838	das	Schönheitsideal	Schönheitsideale	beauty ideal	-	-
17839	der	Schoppen	Schoppen	tankard/measure of wine	-	-
17840	der	Schotterweg	Schotterwege	gravel path	-	-
4660	die	Schrankwand	Schrankwände	wall unit	C1	-
17842	die	Schreibmaschine	Schreibmaschinen	typewriter	-	-
17843	die	Schuldentilgung	Schuldentilgungen	debt redemption	-	-
17844	das	Schuldverhältnis	Schuldverhältnisse	obligation	-	-
17845	die	Schuldverschreibung	Schuldverschreibungen	bond	-	-
17846	der	Schulkamerad	Schulkameraden	school buddy	-	weak
17847	der	Schulrat	Schulräte	school inspector/education official	-	-
17848	die	Schürfwunde	Schürfwunden	abrasion	-	-
17849	der	Schutzanzug	Schutzanzüge	protective suit	-	-
17850	der	Schutzbereich	Schutzbereiche	protected area/protection zone	-	-
17851	die	Schutzschicht	Schutzschichten	protective layer	-	-
17852	der	Schutzschirm	Schutzschirme	protective shield/rescue umbrella	-	-
17853	der	Schwarzmarkt	Schwarzmärkte	black market	-	-
17854	das	Schwätzchen	Schwätzchen	little chat	-	-
17855	das	Schweinchen	Schweinchen	piggy/piglet	-	-
17856	die	Schweinegrippe	Schweinegrippen	hog flu/pig flu/swine flu	-	-
17857	die	Schwimmweste	Schwimmwesten	life jacket	-	-
17858	die	Seerose	Seerosen	water lily	-	-
17859	der	Seestern	Seesterne	sea star/starfish	-	-
17860	die	Segnung	Segnungen	blessing	-	-
17861	der	Sehende	Sehenden	sighted person	-	adjNoun
17862	der	Seitenaltar	Seitenaltäre	side altar	-	-
17863	die	Seitenlage	Seitenlagen	lateral position/side position	-	-
17864	das	Seitenschiff	Seitenschiffe	side aisle (church)	-	-
17865	der	Seitensprung	Seitensprünge	affair/fling	-	-
17866	das	Selen	—	selenium	-	-
17867	die	Sendeanlage	Sendeanlagen	transmitter/transmission facility	-	-
17868	der	Sendesaal	Sendesäle	broadcasting hall/studio	-	-
17869	der	Separatist	Separatisten	separatist	-	weak
17870	das	Servicepersonal	—	service staff	-	-
17871	die	Shareware	Sharewares	share ware/shareware	-	-
17872	der	Sherry	Sherrys	sherry	-	-
17873	das	Sicherheitsbedürfnis	Sicherheitsbedürfnisse	need for security	-	-
17874	das	Sicherheitspersonal	—	security personnel/security staff	-	-
17875	die	Sicherheitsprüfung	Sicherheitsprüfungen	safety check	-	-
17876	die	Sicherungsübereignung	Sicherungsübereignungen	transfer by way of security	-	-
17877	der	Silberpfeil	Silberpfeile	silver arrow	-	-
17878	die	Sinfonie	Sinfonien	sinfonia/symphony	-	-
17879	der	Sirup	Sirupe	syrup	-	-
17880	die	Sitzhaltung	Sitzhaltungen	sitting position/sitting posture	-	-
17881	der	Skilanglauf	Skilangläufe	cross-country skiing	-	-
17882	die	Slideshow	Slideshows	slide show/slideshow	-	-
17883	die	Sockelleiste	Sockelleisten	skirting board/baseboard	-	-
17884	der	Solarkollektor	Solarkollektoren	solar collector	-	-
17885	die	Solidargemeinschaft	Solidargemeinschaften	solidarity community	-	-
17886	die	Solidarisierung	Solidarisierungen	solidarization/showing solidarity	-	-
17887	das	Sommerhalbjahr	Sommerhalbjahre	summer half-year	-	-
17888	die	Sommerhitze	Sommerhitzen	summer heat	-	-
17889	das	Sommerkleid	Sommerkleider	summer dress	-	-
17890	das	Sommerloch	Sommerlöcher	silly season	-	-
17891	der	Sonderling	Sonderlinge	eccentric/queer fellow/singular man	-	-
17892	der	Sonderweg	Sonderwege	special path/separate path	-	-
17893	die	Songwriterin	Songwriterinnen	songwriter (female)	-	-
17894	der	Sonnenblumenkern	Sonnenblumenkerne	sunflower seeds	-	-
17895	der	Sonnenkollektor	Sonnenkollektoren	solar thermal collector	-	-
17896	das	Sonnensegel	Sonnensegel	awning/solar sail/sun awning	-	-
17897	der	Sonntagvormittag	Sonntagvormittage	Sunday morning	-	-
17898	die	Sozialdemokratie	Sozialdemokratien	social democracy	-	-
7692	der	Sozialhilfeempfänger	Sozialhilfeempfänger	welfare recipient	B2	-
17900	der	Sozialstandard	Sozialstandards	social standard	-	-
17901	die	Spange	Spangen	braces/buckle/clasp	-	-
17902	die	Spannkraft	Spannkräfte	resilience/tension	-	-
17903	der	Speckgürtel	Speckgürtel	commuter belt/suburban belt	-	-
17904	der	Speis	—	pantry/mortar	-	-
17905	das	Spenderorgan	Spenderorgane	donor organ	-	-
17906	der	Spezialfall	Spezialfälle	special case	-	-
17907	die	Spezifizierung	Spezifizierungen	specification	-	-
17908	das	Spiegelei	Spiegeleier	fried egg	-	-
17909	der	Spielmacher	Spielmacher	playmaker	-	-
17910	der	Spielteilnehmer	Spielteilnehmer	game participant	-	-
17911	die	Spielvereinigung	Spielvereinigungen	sports club/playing association	-	-
17912	die	Spindel	Spindeln	newel/spindle	-	-
17913	der	Spitz	Spitze	spitz (dog)	-	-
17914	der	Spitzberg	Spitzberge	pointed mountain/Spitzberg	-	-
17915	die	Spitzenkandidatin	Spitzenkandidatinnen	leading candidate (female)	-	-
17916	das	Spitzmaulnashorn	Spitzmaulnashörner	black rhino/black rhinoceros/hook-lipped rhinoceros	-	-
17917	der	Splitt	Splitte	grit/chippings	-	-
17918	das	Sportgymnasium	Sportgymnasien	sports high school/sports grammar school	-	-
17919	die	Sportschule	Sportschulen	sport school	-	-
17920	die	Sportverletzung	Sportverletzungen	sports injury	-	-
17921	die	Sprachfähigkeit	Sprachfähigkeiten	language ability	-	-
17922	der	Spritzbeutel	Spritzbeutel	pastry bag/piping bag	-	-
17923	das	Spülbecken	Spülbecken	sink	-	-
17924	die	Staatsverwaltung	Staatsverwaltungen	state administration	-	-
17925	das	Staatswesen	Staatswesen	state system/polity	-	-
17926	der	Stack	Stacks	stack	-	-
17927	der	Städtebund	Städtebünde	league of cities	-	-
17928	das	Stadtwappen	Stadtwappen	municipal coat of arms	-	-
17929	der	Stammbaum	Stammbäume	family tree/genealogical tree	-	-
17930	das	Ständchen	Ständchen	serenade	-	-
17931	der	Staphylococcus	Staphylococcen	staphylococcus	-	-
17932	der	Stargast	Stargäste	star guest	-	-
17933	die	Startzeit	Startzeiten	start time	-	-
17934	die	Steifigkeit	Steifigkeiten	stiffness	-	-
17935	die	Stiefelette	Stiefeletten	ankle boot/bootee/bootie	-	-
17936	das	Stimmband	Stimmbänder	vocal cord	-	-
17937	die	Stoffwechselstörung	Stoffwechselstörungen	metabolic disease/metabolic disorder	-	-
17938	das	Storchennest	Storchennester	stork nest	-	-
17939	das	Störgeräusch	Störgeräusche	interference noise/background noise	-	-
17940	das	Storyboard	Storyboards	storyboard	-	-
17941	der	Strafgefangene	Strafgefangenen	detainee/prisoner	-	adjNoun
17942	der	Strafprozess	Strafprozesse	criminal procedure	-	-
17943	der	Strafverteidiger	Strafverteidiger	criminal defence lawyer	-	-
3250	der	Strafzettel	Strafzettel	parking ticket/fine notice	B1	-
17945	das	Streichquartett	Streichquartette	string quartet	-	-
17946	der	Stromfresser	Stromfresser	power guzzler	-	-
17947	der	Strommast	Strommaste	pylon	-	-
17948	der	Stromnetzbetreiber	Stromnetzbetreiber	power supply network operator	-	-
17949	der	Stuck	—	stucco	-	-
17950	die	Studentenstadt	Studentenstädte	student town/student residence complex	-	-
17951	die	Stulle	Stullen	sandwich (regional)	-	-
17952	der	Stupa	Stupas	stupa	-	-
17953	der	Stuttgarter	Stuttgarter	person from Stuttgart/Stuttgart resident	-	-
17954	das	Sudoku	Sudokus	sudoku	-	-
17955	der	Supersportwagen	Supersportwagen	supercar	-	-
3695	die	Surfschule	Surfschulen	surf school	A2	-
8646	das	Sushi	Sushis	sushi	A1	-
17958	das	Symbolbild	Symbolbilder	representative image/symbolic image	-	-
17959	die	Symbolfigur	Symbolfiguren	symbolic figure/icon	-	-
17960	das	Tabakprodukt	Tabakprodukte	tobacco product	-	-
17961	der	Tabellenzweite	Tabellenzweiten	second-place team/runner-up (in standings)	-	adjNoun
17962	der	Tadel	Tadel	admonition/censure	-	-
17963	der	Tagungsteilnehmer	Tagungsteilnehmer	conference participant	-	-
17964	die	TAN	TANs	TAN	-	-
17965	die	Tarifautonomie	Tarifautonomien	free collective bargaining	-	-
17966	die	Tätigkeitsbeschreibung	Tätigkeitsbeschreibungen	job description/duties description	-	-
17967	der	Tau	—	dew	-	-
1935	die	Technikerin	Technikerinnen	technician	A1	-
17969	der	Teebeutel	Teebeutel	tea bag	-	-
17970	der	Teenie	Teenies	teenager	-	-
17971	der	Teilchenbeschleuniger	Teilchenbeschleuniger	particle accelerator	-	-
17972	die	Teildisziplin	Teildisziplinen	subdiscipline	-	-
17973	das	Tele	Tele	telephoto/tele	-	-
17974	die	Telefonleitung	Telefonleitungen	phone line/telephone circuit/telephone line	-	-
17975	der	Tempomat	Tempomate	cruise control	-	-
17977	der	Termindruck	—	deadline pressure/time pressure	-	-
17978	die	Terrassentür	Terrassentüren	French window/patio door/terrace door	-	-
17979	der	Testbetrieb	Testbetriebe	test operation/trial operation	-	-
17980	der	Testosteronspiegel	Testosteronspiegel	testosterone level	-	-
17981	der	Teststreifen	Teststreifen	test strip	-	-
17982	die	Textanalyse	Textanalysen	text analysis	-	-
17983	die	Textproduktion	Textproduktionen	text production	-	-
8852	der	Theaterbesuch	Theaterbesuche	theatre visit	C1	-
17985	das	Thesenpapier	Thesenpapiere	position paper/thesis paper	-	-
17986	der	Thinktank	Thinktanks	think tank/think-tank/thinktank	-	-
17987	der	Thronfolger	Thronfolger	heir apparent/successor to the throne	-	-
17988	der	Toast	Toasts	toast	-	-
17989	das	Tomatenmark	—	tomate paste/tomato purée	-	-
17990	das	Töpfchen	Töpfchen	potty	-	-
17991	das	Topmodel	Topmodels	top model	-	-
17992	das	Topspiel	Topspiele	top match/top game	-	-
17993	der	Torfabbau	—	peat cutting	-	-
17994	der	Törn	Törns	sailing trip/cruise	-	-
17995	die	Tortur	Torturen	torture	-	-
17996	das	Total	Totale	total	-	-
17997	die	Touristeninformation	Touristeninformationen	tourist information/tourist information centre	-	-
17998	der	Touristiker	Touristiker	tourism professional	-	-
1938	die	Touristin	Touristinnen	tourist	A2	-
18000	die	Toxikologie	—	toxicology	-	-
18001	die	Tragfläche	Tragflächen	wing/airfoil	-	-
18002	die	Trance	Trancen	trance	-	-
18003	das	Tränengas	—	lachrymatory agent/tear gas	-	-
18004	das	Transplantat	Transplantate	graft/transplant	-	-
18005	das	Transportfahrzeug	Transportfahrzeuge	transport vehicle	-	-
18006	der	Trauergast	Trauergäste	mourner	-	-
18007	die	Traumwelt	Traumwelten	dreamworld	-	-
18008	der	Trigger	Trigger	trigger	-	-
18009	der	Trödel	—	junk/trash	-	-
18010	der	Trödelmarkt	Trödelmärkte	flea market	-	-
18011	das	Trommelfell	Trommelfelle	ear drum/eardrum	-	-
18012	der	Trommler	Trommler	drummer	-	-
18013	der	Tropenwald	Tropenwälder	tropical forest	-	-
18014	die	Tröpfcheninfektion	Tröpfcheninfektionen	airborne infection/droplet infection	-	-
18015	der	Tross	Trosse	entourage/retinue	-	-
18016	das	Tschechisch	—	Czech	-	-
18017	das	Tumorwachstum	—	tumor growth	-	-
18018	der	Twist	Twists	twist	-	-
18019	die	Überdosis	Überdosen	overdose	-	-
18020	das	Überholmanöver	Überholmanöver	overtaking maneuver	-	-
8853	die	Übermacht	Übermächte	superiority/overwhelming force	C1	-
18022	der	Überweisungsträger	Überweisungsträger	transfer slip/payment slip	-	-
18023	das	Ultraschallbild	Ultraschallbilder	ultrasound image	-	-
18024	der	Umfragewert	Umfragewerte	poll rating/poll figure	-	-
18025	der	Umgebungslärm	—	ambient noise	-	-
18026	die	Umsatzeinbuße	Umsatzeinbußen	drop in sales	-	-
18027	der	Umweltfaktor	Umweltfaktoren	environmental factor	-	-
18028	die	Umweltplakette	Umweltplaketten	emissions sticker/environmental sticker	-	-
18029	die	Unaufmerksamkeit	Unaufmerksamkeiten	inattentiveness	-	-
18030	das	Understatement	Understatements	understatement	-	-
18031	der	Unfallhergang	Unfallhergänge	course of the accident	-	-
18032	das	Universitätsstudium	Universitätsstudien	university studies	-	-
18033	das	Unix	Unices	Unix	-	-
18034	die	Unkosten	Unkosten	costs/expenses	-	-
18035	der	Unschuldige	Unschuldigen	innocent person	-	adjNoun
18036	die	Unterernährung	—	malnutrition/undernourishment/undernutrition	-	-
18037	die	Unterlassungsklage	Unterlassungsklagen	injunction/action for injunction	-	-
18038	die	Unternehmensplanung	Unternehmensplanungen	business planning	-	-
18039	der	Unterton	Untertöne	undertone	-	-
18040	das	Unterverzeichnis	Unterverzeichnisse	subdirectory/subfolder	-	-
18041	die	Unze	Unzen	ounce	-	-
3251	die	Userin	Userinnen	user (female)	B1	-
7694	die	Verärgerung	Verärgerungen	annoyance/irritation	B2	-
8855	die	Verdächtigung	Verdächtigungen	suspicion	C1	-
18045	die	Verdachtsdiagnose	Verdachtsdiagnosen	suspected diagnosis	-	-
18046	die	Verdauungsstörung	Verdauungsstörungen	indigestion/digestive disorder	-	-
18047	die	Verfahrenskosten	Verfahrenskosten	procedural costs/legal costs	-	-
18048	der	Verfassungsschutzbericht	Verfassungsschutzberichte	Federal Office for the Protection of the Constitution report	-	-
18049	der	Vergleichswert	Vergleichswerte	comparative value/reference value/standard value	-	-
18050	das	Vergrößern	—	enlarging	-	-
18051	die	Verkehrsverhältnisse	Verkehrsverhältnisse	traffic conditions	-	-
18052	die	Verklärung	Verklärungen	transfiguration	-	-
18053	die	Verkörperung	Verkörperungen	embodiment/impersonation/personification	-	-
18054	der	Verräter	Verräter	traitor	-	-
18055	der	Versammlungsraum	Versammlungsräume	meeting room/assembly room	-	-
18056	das	Verschlüsselungsverfahren	Verschlüsselungsverfahren	encryption method/encryption process	-	-
18057	die	Versionierung	Versionierungen	versioning	-	-
18058	die	Versorgungssituation	Versorgungssituationen	supply situation/care situation	-	-
18059	die	Verstrickung	Verstrickungen	entanglement	-	-
7695	die	Versuchsperson	Versuchspersonen	subject/test person	B2	-
18061	der	Vertrauensmann	Vertrauensleute	liaison officer/trusted contact	-	-
18062	die	Vertriebsgesellschaft	Vertriebsgesellschaften	sales company	-	-
18063	der	Verwaltungssitz	Verwaltungssitze	administrative centre/centre of administration	-	-
18064	die	Verwaltungswissenschaft	Verwaltungswissenschaften	administrative science/public administration	-	-
18065	die	Verzweigung	Verzweigungen	branching/ramification	-	-
18066	der	Vibrator	Vibratoren	vibrator	-	-
18067	der	Videofilm	Videofilme	video film	-	-
18068	die	Videotelefonie	—	video telephony	-	-
18069	die	Videothek	Videotheken	video rental shop	-	-
18070	die	Viehhaltung	Viehhaltungen	livestock keeping	-	-
18071	der	Vierjährige	Vierjährigen	four-year-old	-	adjNoun
18072	der	Vietnamese	Vietnamesen	Vietnamese	-	weak
18073	die	Vignette	Vignetten	vignette	-	-
18074	der	Vikar	Vikare	vicar	-	-
18075	die	Virtuosität	—	virtuosity	-	-
18076	die	Viskose	—	viscose	-	-
18077	die	Viskosität	Viskositäten	viscosity	-	-
18078	die	Vogtei	Vogteien	bailiwick	-	-
18079	die	Volksbildung	—	public education	-	-
8856	der	Vollzeitjob	Vollzeitjobs	full-time job	C1	-
18081	der	Vorbescheid	Vorbescheide	preliminary decision/advance ruling	-	-
18082	der	Vorbesitzer	Vorbesitzer	previous owner	-	-
18083	der	Vordersitz	Vordersitze	front seat	-	-
18084	der	Vorhof	Vorhöfe	atrium/forecourt	-	-
18085	die	Vorleserin	Vorleserinnen	reader	-	-
18086	das	Vorrecht	Vorrechte	privilege/prerogative	-	-
18087	die	Vorschule	Vorschulen	infant school/nursery school/pre-school	-	-
18088	die	Vorstandssitzung	Vorstandssitzungen	board meeting	-	-
18089	der	Vortragsabend	Vortragsabende	lecture evening	-	-
18090	das	Vorzeigeprojekt	Vorzeigeprojekte	flagship project	-	-
18091	die	Vorzugsaktie	Vorzugsaktien	preferred stock	-	-
18092	die	Wachtel	Wachteln	quail	-	-
18093	der	Waffenhersteller	Waffenhersteller	weapons manufacturer	-	-
18094	der	Waffenschein	Waffenscheine	weapons license/firearms permit	-	-
18095	der	Wagner	Wagner	cartwright/waggoner/wagoner	-	-
18096	die	Wahlentscheidung	Wahlentscheidungen	voting decision/electoral choice	-	-
18097	der	Wahlerfolg	Wahlerfolge	electoral success	-	-
18098	der	Wahlsonntag	Wahlsonntage	election Sunday	-	-
18099	der	Waldkauz	Waldkäuze	tawny owl	-	-
18100	der	Waldspaziergang	Waldspaziergänge	forest walk	-	-
18101	der	Wallfahrer	Wallfahrer	pilgrim	-	-
18102	die	Wandelhalle	Wandelhallen	foyer/lobby	-	-
18103	die	Wandfläche	Wandflächen	wall surface	-	-
18104	der	Wandlungsprozess	Wandlungsprozesse	transformation process/change process	-	-
18105	die	Warmmiete	Warmmieten	heating/including/rent	-	-
18106	das	Warnzeichen	Warnzeichen	warning sign	-	-
18107	die	Wäschespinne	Wäschespinnen	rotary clothesline	-	-
18108	die	Waschküche	Waschküchen	launderette/laundry room	-	-
18109	der	Wasserbau	—	hydraulic engineering	-	-
18110	der	Wasserbedarf	Wasserbedarfe	water demand/water requirement	-	-
18111	der	Wasserbüffel	Wasserbüffel	water buffalo	-	-
18112	die	Wasserflasche	Wasserflaschen	water bottle	-	-
18113	der	Wassergehalt	Wassergehalte	water content	-	-
18114	der	Wassermann	Wassermänner	Aquarian/Aquarius	-	-
18115	die	Webadresse	Webadressen	web address	-	-
18116	das	Webhosting	Webhostings	web hosting	-	-
18117	das	Wechselgeld	Wechselgelder	change	-	-
18118	die	Weihnachtsbäckerei	Weihnachtsbäckereien	Christmas baking	-	-
18119	die	Weinverkostung	Weinverkostungen	wine tasting	-	-
18120	die	Weißtanne	Weißtannen	silver fir	-	-
18121	der	Wellengang	—	swell/sea state	-	-
18122	der	Weltfußballer	Weltfußballer	world footballer (of the year)	-	-
18123	die	Weltkugel	—	globe	-	-
18124	das	Weltwunder	Weltwunder	wonder of the world	-	-
18125	das	Werbeplakat	Werbeplakate	advertising poster	-	-
18126	der	Werfer	Werfer	bowler/pitcher/thrower	-	-
18127	die	Werkhalle	Werkhallen	workshop/factory hall	-	-
18128	die	Werkstoffprüfung	Werkstoffprüfungen	materials testing	-	-
18129	die	Wespenart	Wespenarten	wasp species	-	-
