rank	article	word	plural	english	cefr	flags
5522	die	Gemeinnützigkeit	Gemeinnützigkeiten	non-profit status/public benefit	-	-
3006	die	Giraffe	Giraffen	giraffe	B1	-
5524	der	Gitarrist	Gitarristen	guitarist	-	weak
5525	das	Grundschulalter	—	primary school age	-	-
5526	der	Gymnasiast	Gymnasiasten	high school student	-	weak
5527	der	Handlungsspielraum	Handlungsspielräume	room for manoeuvre/scope	-	-
1592	die	Handtasche	Handtaschen	bag/handbag	A1	-
5529	die	Hausratversicherung	Hausratversicherungen	contents insurance	-	-
3575	die	Hektik	—	hustle and bustle/stressful rush	A2	-
5531	der	Hubraum	Hubräume	piston displacement/pistone swept volume	-	-
5532	die	Internetplattform	Internetplattformen	Internet platform	C1	-
5533	der	Kalk	Kalke	carbonate/chalk	-	-
5534	die	Kinderklinik	Kinderkliniken	children's hospital/paediatric clinic	-	-
5535	das	Klicken	—	clicking	-	-
5536	das	Korn	Körner	grain/corn/kernel	-	-
5537	das	Kreuzfahrtschiff	Kreuzfahrtschiffe	cruise liner/cruise ship/cruiser	-	-
5538	die	Kulturwissenschaft	Kulturwissenschaften	cultural studies	C1	-
5539	der	Kundenwunsch	Kundenwünsche	client request	-	-
5540	die	Kuppel	Kuppeln	dome	-	-
5541	das	Leitungswasser	—	tap water	-	-
5542	der	Lösungsweg	Lösungswege	solution method	-	-
5543	der	Match	Matchs	match	-	-
4100	der	Mitbegründer	Mitbegründer	co-founder	B2	-
1595	das	Müsli	Müsli	cereals/granola/muesli	A1	-
5546	die	Nässe	—	wetness	-	-
5547	die	Nervenzelle	Nervenzellen	neuron	B2	-
5548	der	Niederbayer	Niederbayern	Lower Bavarian	-	weak
5549	der	Oberteil	Oberteile	upper part/top	-	-
5550	das	OG	OGs	upper floor (Obergeschoss)	-	-
5551	der	Onlinehandel	—	online trade/online retail	-	-
5552	die	Parole	Parolen	slogan	-	-
5553	die	Pfarrgemeinde	Pfarrgemeinden	parish	-	-
3007	der	Pfleger	Pfleger	caregiver/nurse	B1	-
1596	die	Physiotherapie	Physiotherapien	physical therapy/physiotherapy	A1	-
5556	der	Pilger	Pilger	pilgrim	-	-
5557	der	Pollen	Pollen	pollen	-	-
5558	der	Port	Porte	port	-	-
5559	der	Quellcode	Quellcodes	source code	-	-
5560	die	Rechtmäßigkeit	Rechtmäßigkeiten	legality/legitimacy	-	-
5561	das	Remis	Remis	draw/stalemate/tie	-	-
5562	die	Repräsentation	Repräsentationen	representation	-	-
5563	die	Reputation	—	reputation	-	-
4102	der	Retter	Retter	rescuer	B2	-
5565	die	Sage	Sagen	legend	-	-
5566	das	Sagen	—	say/authority	-	-
5567	die	Schilderung	Schilderungen	depiction/description/portrayal	C1	-
5568	der	Schimmel	Schimmel	mould/white horse	C1	-
5569	die	Schleuse	Schleusen	lock/sluice	C1	-
5570	der	Schlitten	Schlitten	carriage/sled/sledge	-	-
1879	der	Ski	Ski	ski	A1	-
1597	der	Sonntagnachmittag	Sonntagnachmittage	Sunday afternoon	A1	-
5573	der	Spatenstich	Spatenstiche	delve of spade/groundbreaking	-	-
5574	der	Spaziergänger	Spaziergänger	stroller/walker	-	-
5575	die	Speicherkarte	Speicherkarten	memory card	-	-
5576	die	Spezies	Spezies	chemical species/kind/species	B2	-
4103	die	Staatsbürgerschaft	Staatsbürgerschaften	citizenship	B2	-
5578	die	Streitkraft	Streitkräfte	armed forces	-	-
5579	der	Tattoo	Tattoos	tattoo	C1	-
5580	die	Trainingseinheit	Trainingseinheiten	training session	-	-
5581	das	Transparent	Transparente	banner	-	-
5582	der	Trieb	Triebe	desire/instinct/pinion	-	-
5583	das	Trocknen	—	dehumidification/desiccation/drying	-	-
5584	das	Übel	Übel	evil/malady	C1	-
5585	die	Umstrukturierung	Umstrukturierungen	restructuring	-	-
5586	der	Unsinn	—	nonsense	-	-
5587	der	Untergang	Untergänge	collapse/decay/decline	C1	-
5588	der	Urwald	Urwälder	boondocks/jungle/primeval forest	-	-
4447	der	Ventilator	Ventilatoren	blower/fan/ventilator	C1	-
5590	der	Vermögenswert	Vermögenswerte	asset	-	-
5591	der	Verwendungszweck	Verwendungszwecke	intended use	-	-
5592	die	Vibration	Vibrationen	vibration	-	-
5593	die	Videoaufnahme	Videoaufnahmen	video recording	-	-
5594	der	Volksmund	—	colloquial language/common speech/vernacular	-	-
5595	der	Vorlauf	Vorläufe	lead time/run-up	-	-
5596	die	Wanne	Wannen	tub	-	-
5597	die	Weichenstellung	Weichenstellungen	changing the switch/setting the course	-	-
3578	die	Werbeagentur	Werbeagenturen	advertising agency	A2	-
5599	die	Werft	Werften	dockyard/shipyard	-	-
5600	die	Zahnmedizin	—	dentistry	C1	-
5601	der	Zauberer	Zauberer	conjurer/magician/sorcerer	-	-
5602	die	Ziehung	Ziehungen	draw	-	-
5603	der	Zielort	Zielorte	destination	-	-
5604	der	Zollverein	Zollvereine	customs association	-	-
5605	das	Abbild	Abbilder	copy/image	-	-
5606	das	Abgas	Abgase	emission/exhaust/exhaust gas	-	-
5607	die	Ableitung	Ableitungen	derivation/derivative	-	-
5608	das	Adressbuch	Adressbücher	directory	-	-
5609	die	Affäre	Affären	affair	-	-
5610	der	Allergiker	Allergiker	allergy sufferer	-	-
5611	die	Allgemeinmedizin	—	family medicine/family practice/general medicine	-	-
5612	das	Angeln	—	fishing/angling	-	-
1598	das	Arbeitszimmer	Arbeitszimmer	study/office	A1	-
5614	die	Asche	Aschen	ash/cinder	C1	-
5615	die	Atemnot	—	respiratory distress	-	-
5616	der	Aufenthaltsraum	Aufenthaltsräume	common room/recreation room	-	-
5617	die	Ausnahmegenehmigung	Ausnahmegenehmigungen	special permission	-	-
5618	die	Autorität	Autoritäten	authority	C1	-
5619	die	Bahnhofsmission	Bahnhofsmissionen	railroad station mission	-	-
5620	die	Baureihe	Baureihen	series	-	-
5621	die	Beanstandung	Beanstandungen	complaint	-	-
5622	die	Beeinflussung	Beeinflussungen	influence/manipulation	-	-
5623	die	Befristung	Befristungen	time limit/fixed-term restriction	-	-
5624	das	Beisein	—	presence	-	-
5625	die	Bewegungsfreiheit	Bewegungsfreiheiten	freedom of movement	-	-
5626	das	Bundesnaturschutzgesetz	Bundesnaturschutzgesetze	Federal Nature Conservation Act	-	-
5627	das	Bundeswirtschaftsministerium	Bundeswirtschaftsministerien	federal ministry of economy	-	-
3008	die	Bürste	Bürsten	brush/crew cut	B1	-
5629	die	Dekade	Dekaden	decade/decennium/group of ten	-	-
5630	die	Denkweise	Denkweisen	way of thinking/mindset	-	-
840	der	Doktor	Doktoren	doctor/physician	A1	-
5632	das	Europaparlament	—	European Parliament	-	-
5633	die	Fahrspur	Fahrspuren	lane	-	-
4448	der	Farbton	Farbtöne	colour/hue/shade	C1	-
5635	das	Filmfestival	Filmfestivals	film festival	-	-
5636	das	Flaggschiff	Flaggschiffe	admiral/flagship	-	-
5637	die	Fruchtbarkeit	—	fecundity	-	-
5638	die	Fütterung	Fütterungen	feeding	-	-
4105	die	Gastfreundschaft	Gastfreundschaften	hospitality	B2	-
5640	der	Hausbau	Hausbauten	house building/house construction	-	-
3009	der	Hausmeister	Hausmeister	caretaker/janitor	A1	-
5642	die	Hilfeleistung	Hilfeleistungen	aid/assistance/help	C1	-
5643	die	Höchstleistung	Höchstleistungen	peak performance	-	-
5644	das	Insulin	—	insulin	-	-
5645	das	Jobangebot	Jobangebote	job offer	-	-
5646	der	Johanniter	Johanniter	Knight of St John/Johanniter aid worker	-	-
5647	das	Kämpfen	—	fighting	-	-
5648	der	Katholikentag	Katholikentage	Catholic day	-	-
5649	der	Kenner	Kenner	connoisseur/expert	-	-
5650	das	Kernthema	Kernthemen	core subject	-	-
5651	die	Kostenerstattung	Kostenerstattungen	cost reimbursement	-	-
5652	der	Krankenhausaufenthalt	Krankenhausaufenthalte	hospital stay	B2	-
5653	das	Küken	Küken	chick	-	-
5654	der	Kulturkreis	Kulturkreise	cultural sphere/cultural area	-	-
5655	die	Laterne	Laternen	lantern	-	-
5656	die	Legitimation	Legitimationen	legitimisation	-	-
5657	das	Lehramtsstudium	Lehramtsstudien	teacher training program	-	-
5658	das	Lernziel	Lernziele	learning objective	C1	-
5659	die	Lohnsteuer	Lohnsteuern	payroll tax/wage tax	-	-
5660	die	Loipe	Loipen	cross-country skiing trail/loipe/trail	-	-
5661	die	Luftfahrt	—	aviation	-	-
5662	das	Mainboard	Mainboards	mainboard/motherboard/system board	-	-
5663	das	Medizinstudium	—	medical studies	-	-
5664	die	Menschenrechtsverletzung	Menschenrechtsverletzungen	abuse of human rights/human rights abuse/human rights infringement	-	-
5665	das	Moos	Moose	moss	-	-
3010	die	Mücke	Mücken	gnat/midge/mosquito	B1	-
5667	die	Musikhochschule	Musikhochschulen	music college	-	-
5668	das	Nass	—	wet	-	-
5669	der	Nationalismus	Nationalismen	nationalism	-	-
5670	der	Nebeneffekt	Nebeneffekte	side effect	-	-
5671	die	Neustadt	Neustädte	new town	-	-
5672	die	Ökumene	Ökumenen	ecumenism	-	-
5673	die	Pädagogin	Pädagoginnen	paedagogue	-	-
5674	die	Partition	Partitionen	partition	-	-
5675	das	Pendant	Pendants	counterpart/equivalent	-	-
5676	der	Penis	Penisse	penis	-	-
5677	der	Pfosten	Pfosten	goalpost/jamb/post	-	-
5678	das	Präsent	Präsente	gift/present	-	-
5679	die	Prothese	Prothesen	denture/prosthesis	-	-
3579	die	Ratte	Ratten	rat	A2	-
5681	der	Reichstag	Reichstage	Reichstag/parliament building	-	-
5682	die	Schlucht	Schluchten	canyon/gorge/ravine	-	-
5683	der	Schnabel	Schnäbel	beak/bill/pecker	-	-
5684	der	Schöpfer	Schöpfer	creator/maker	-	-
5685	die	Schülerschaft	Schülerschaften	student body/pupils	-	-
5686	der	Schwimmer	Schwimmer	cork/float/swimmer	B2	-
5687	der	Seenotretter	Seenotretter	distress at sea rescuer	-	-
3580	der	Segler	Segler	sailor	A2	-
5689	die	Selbstkontrolle	Selbstkontrollen	self control	-	-
5690	das	Selbstwertgefühl	Selbstwertgefühle	self-esteem	-	-
5691	die	Seriosität	—	respectability/seriousness	-	-
5692	der	Sklave	Sklaven	slave	-	weak
5693	das	Spermium	Spermien	sperm/spermatozoon	-	-
5694	die	Sportanlage	Sportanlagen	sports facility	-	-
5695	die	Stipendiatin	Stipendiatinnen	scholarship holder (female)	-	-
5696	das	Stückchen	Stückchen	small piece/bit	-	-
5697	die	Studienleistung	Studienleistungen	academic achievement/coursework credit	-	-
5698	der	Übungsleiter	Übungsleiter	coach/instructor	-	-
3011	der	Umtausch	Umtausche	exchange	B1	-
5700	die	Validierung	Validierungen	validation	-	-
5701	die	Verlosung	Verlosungen	raffle	-	-
5702	die	Verträglichkeit	Verträglichkeiten	compatibility/tolerance	-	-
4449	die	Verwirrung	Verwirrungen	bewilderment/confusion/muddle	C1	-
5704	die	Vorreiterrolle	Vorreiterrollen	pioneering role	-	-
5705	die	Wassertemperatur	Wassertemperaturen	water temperature	-	-
5706	der	Wirtschaftsprüfer	Wirtschaftsprüfer	auditor	-	-
5707	das	Zeitfenster	Zeitfenster	time frame/time slot	-	-
5708	der	Abdruck	Abdrücke	copy/impression/imprint	-	-
5709	die	Abklärung	Abklärungen	clarification	-	-
5710	das	Andenken	Andenken	memory/reminder/souvenir	-	-
5711	der	Anwärter	Anwärter	candidate	-	-
5712	der	Apostel	Apostel	apostle	-	-
5713	das	Arbeitsmittel	Arbeitsmittel	work equipment	-	-
4450	der	Archäologe	Archäologen	archaeologist/archeologist	C1	weak
5715	die	Aufrechterhaltung	Aufrechterhaltungen	maintenance	-	-
5716	die	Auktion	Auktionen	auction	-	-
4451	der	Ausschlag	Ausschläge	deciding factor/rash/swing	C1	-
5718	die	Aussichtsplattform	Aussichtsplattformen	viewing platform	-	-
5719	die	Authentizität	—	authenticity	-	-
5720	die	Autofahrt	Autofahrten	car ride	-	-
5721	das	Backpapier	Backpapiere	baking paper/baking parchment/parchment paper	-	-
5722	das	Baurecht	Baurechte	building law/planning law	-	-
5723	der	Beschenkte	Beschenkten	donee	-	adjNoun
5724	das	Bestreben	—	endeavour	-	-
5725	das	Betriebsmittel	Betriebsmittel	operating resources/equipment	-	-
5726	das	Brauchtum	Brauchtümer	traditional customs	-	-
5727	das	Catering	Caterings	catering	B2	-
5728	der	Datenverlust	Datenverluste	data loss	-	-
5729	die	Dringlichkeit	—	urgency	B2	-
5730	die	Duldung	Duldungen	acceptance/toleration	-	-
5731	die	Düngung	Düngungen	fertilisation	-	-
841	der	Durst	—	thirst	A1	-
5733	die	Einwendung	Einwendungen	objection	-	-
5734	das	Einzelgespräch	Einzelgespräche	one-on-one conversation/individual meeting	-	-
5735	der	Energieausweis	Energieausweise	energy performance certificate	-	-
5736	der	Energiebedarf	Energiebedarfe	energy requirement	-	-
5737	der	Entdecker	Entdecker	discoverer	B2	-
5738	die	Etikette	Etiketten	etiquette	-	-
5739	das	Expertenwissen	—	expert knowledge	-	-
5740	die	Fernwärme	—	district heating/heat networks/teleheating	-	-
5741	die	Finanzbehörde	Finanzbehörden	tax authority/financial authority	-	-
5742	das	Förderzentrum	Förderzentren	support centre	-	-
5743	das	Fragezeichen	Fragezeichen	interrogation point/question mark/question point	-	-
5744	das	Freihandelsabkommen	Freihandelsabkommen	free trade agreement	-	-
5745	das	Geschoss	Geschosse	floor/projectile/storey	-	-
5746	die	Gewerbesteuer	Gewerbesteuern	trade tax/business tax	-	-
5747	das	Glied	Glieder	formation/limb/link	-	-
5748	die	Grundausstattung	Grundausstattungen	basic equipment	-	-
5749	das	Handling	—	handling	-	-
5750	der	Hauptdarsteller	Hauptdarsteller	leading actor	-	-
5751	das	Haushaltsmittel	Haushaltsmittel	budget funds/budget resources/budgetary funds	-	-
1604	die	Hausnummer	Hausnummern	ballpark figure/house number	A1	-
5753	das	Heimatmuseum	Heimatmuseen	museum of local history	-	-
5754	das	Hemmnis	Hemmnisse	hazard/hindrance/obstruction	-	-
5755	der	Herzschlag	Herzschläge	beating of the heart/heart attack/heartbeat	-	-
5756	der	Hinterkopf	Hinterköpfe	back of the head	-	-
5757	der	Hochdruck	Hochdrücke	high pressure	-	-
4106	das	Hochhaus	Hochhäuser	high-rise building	A1	-
5759	der	Infekt	Infekte	infection/infectious disease	-	-
5760	die	Informationstafel	Informationstafeln	information board	-	-
5761	die	Interessengruppe	Interessengruppen	interest group	-	-
5762	das	Intranet	Intranets	intranet	-	-
5763	das	Kindergartenkind	Kindergartenkinder	kindergartner	-	-
5764	die	Kippe	Kippen	fag-end/pocket	-	-
5765	das	Klimaschutzziel	Klimaschutzziele	climate protection target	-	-
5766	der	Kontrahent	Kontrahenten	counterparty/opponent/rival	-	weak
5767	das	Kopftuch	Kopftücher	head-kerchief/headscarf/kerchief	-	-
3012	die	Kriminalpolizei	Kriminalpolizeien	criminal investigation department	B1	-
5769	das	Ladegerät	Ladegeräte	charger	-	-
4452	die	Lebenshaltungskosten	Lebenshaltungskosten	cost of living	C1	-
5771	der	Lesesaal	Lesesäle	reading room	-	-
5772	die	Malware	—	malware	-	-
5773	der	Mobilfunkanbieter	Mobilfunkanbieter	mobile phone provider	B2	-
5774	die	Mulde	Mulden	basin/dell	-	-
5775	der	Münchner	Münchner	inhabitant of Munich	-	-
5776	der	Nachgang	Nachgänge	follow-up	-	-
5777	der	Ortsverband	Ortsverbände	local branch/local chapter	-	-
5778	das	Panel	Panels	panel	-	-
5779	die	Pappe	Pappen	board/cardboard/paperboard	-	-
5780	die	Perfektion	—	perfection	-	-
5781	die	Photographie	Photographien	photography (older spelling)	-	-
5782	die	Plastiktüte	Plastiktüten	plastic bag/polythene bag	B2	-
5783	die	Psyche	Psychen	mind/psyche	B2	-
5784	das	Referendariat	Referendariate	traineeship (esp. teacher/lawyer)	-	-
5785	der	Rückhalt	Rückhalte	backing	-	-
5786	der	Schlamm	Schlämme	mud/ooze/silt	C1	-
5787	die	Schriftform	Schriftformen	written form	-	-
5788	das	Shopping	Shoppings	shopping	B2	-
5789	die	Solarthermie	—	solar thermal energy	-	-
1136	das	Souvenir	Souvenirs	souvenir	A1	-
5791	die	Speicherkapazität	Speicherkapazitäten	storage capacity	-	-
5792	das	Speichermedium	Speichermedien	storage medium	-	-
1610	der	Stapel	Stapel	stack/pile/heap	A1	-
5794	der	Surfer	Surfer	surfer	-	-
5795	der	Tabak	Tabake	tobacco	-	-
5796	der	Tausch	Tausche	barter/exchange/swap	-	-
5797	das	Treff	Treffs	meeting place/hangout	-	-
4453	die	Überlastung	Überlastungen	overload	C1	-
5799	die	Uraufführung	Uraufführungen	debut performance	-	-
5800	der	Valentinstag	Valentinstage	Saint Valentine's Day/Valentine's Day	-	-
5801	die	Vergewaltigung	Vergewaltigungen	abuse/rape/violation	-	-
5802	der	Versandhandel	—	mail order	-	-
5803	die	Vervielfältigung	Vervielfältigungen	copy/duplicating/duplication	-	-
5804	die	Vorgeschichte	—	prehistory	-	-
4454	der	Vulkan	Vulkane	volcano	C1	-
5806	der	Weiher	Weiher	pond	-	-
5807	der	Weinbau	—	viticulture	-	-
5808	die	Werbekampagne	Werbekampagnen	campaign	-	-
5809	das	Wildgehege	Wildgehege	game enclosure	-	-
5810	der	Wintergarten	Wintergärten	conservatory	C1	-
5811	die	Wirtschaftspolitik	Wirtschaftspolitiken	economic policy	-	-
842	der	Abflug	Abflüge	departure/takeoff	A1	-
5813	der	Airport	Airports	airport	-	-
5814	die	Akkreditierung	Akkreditierungen	accreditation	-	-
3581	der	Anfangsbuchstabe	Anfangsbuchstaben	initial/initial letter	A2	weak
5816	die	Anhebung	Anhebungen	accentuation/increase	-	-
5817	der	Anlagenbau	—	plant engineering/plant construction	-	-
5818	der	Aufenthaltsort	Aufenthaltsorte	whereabouts	-	-
5819	der	Aufstand	Aufstände	insurrection/rebellion/uprising	-	-
5820	die	Aufstockung	Aufstockungen	increase	-	-
5821	der	Autoverkehr	—	car traffic	-	-
5822	der	Barcode	Barcodes	bar code	-	-
3016	der	Bart	Bärte	beard/bit/teeth	B1	-
5824	die	Bausubstanz	Bausubstanzen	building fabric/structural fabric	-	-
5825	die	Bauwirtschaft	—	building industry/construction industry	-	-
4455	der	Bekanntenkreis	Bekanntenkreise	circle of acquaintances/circle of friends	C1	-
5827	der	Bereitschaftsdienst	Bereitschaftsdienste	emergency service duty	-	-
5828	der	Bieter	Bieter	bidder/tenderer	-	-
5829	die	Bildungsforschung	—	educational research	-	-
5830	die	Bildungspolitik	—	educational policy	C1	-
5831	das	Blei	—	lead	B2	-
5832	das	Blickfeld	Blickfelder	field of vision	-	-
5833	das	Böse	—	evil	-	adjNoun
5834	der	Bundestrainer	Bundestrainer	national team coach	-	-
5835	der	Challenge	Challenges	challenge	-	-
5836	das	Cybermobbing	—	cyberbullying	-	-
5837	der	Dicke	Dicken	fatso/fatty	-	adjNoun
845	die	Disco	Discos	disco	A1	-
5839	der	Ehrengast	Ehrengäste	guest of honour	-	-
5840	das	Erfolgserlebnis	Erfolgserlebnisse	sense of achievement	-	-
5841	der	Ernst	—	austerity/earnestness/seriousness	-	-
1141	der	Essig	Essige	vinegar	A1	-
5843	der	Fang	Fänge	catch/claws/fang	-	-
5844	die	Geburtsurkunde	Geburtsurkunden	birth certificate	-	-
5845	die	Gegenmaßnahme	Gegenmaßnahmen	countermeasure	-	-
5846	die	Geldpolitik	Geldpolitiken	monetary policy	-	-
3582	die	Geschäftsreise	Geschäftsreisen	business trip	A2	-
5848	der	Greifvogel	Greifvögel	bird of prey	-	-
5849	die	Grundsteuer	Grundsteuern	property tax	-	-
5850	das	Heil	—	salvation	-	-
5851	die	Herzenslust	—	desire	-	-
5852	die	Hexe	Hexen	witch	-	-
4456	die	Hilfsbereitschaft	—	helpfulness/willingness to help	B2	-
5854	das	Hintergrundwissen	—	background knowledge	-	-
5855	die	Höhenlage	Höhenlagen	altitude/elevated location	-	-
5856	der	Höhenmeter	Höhenmeter	altitude metre/elevation metres	-	-
5857	der	Host	Hosts	host	-	-
5858	der	Indianer	Indianer	American Indian/Amerindian/Indian	-	-
5859	die	Inschrift	Inschriften	inscription	-	-
5860	das	Insolvenzverfahren	Insolvenzverfahren	insolvency proceedings	-	-
5861	die	Intensivmedizin	—	intensive care medicine	-	-
5862	die	Internetnutzung	Internetnutzungen	Internet usage/Internet use	-	-
5863	der	Kapitalismus	Kapitalismen	capitalism	-	-
5864	die	Kardiologie	—	cardiology	-	-
5865	der	Kater	Kater	cat/hangover/tom	-	-
5866	die	Kluft	Klüfte	cleft/fissure/gap	C1	-
5867	die	Kommunalpolitik	Kommunalpolitiken	local politics	-	-
5868	die	Kontaktperson	Kontaktpersonen	contact person	-	-
5869	die	Kontroverse	Kontroversen	controversy/dispute	-	-
5870	das	Kürzel	Kürzel	abbreviation	C1	-
5871	das	KZ	KZ	concentration camp (Konzentrationslager)	-	-
4457	der	Leihwagen	Leihwagen	rental car	C1	-
5873	das	Lektorat	Lektorate	proofreading/editorial office	-	-
5874	die	Lichtquelle	Lichtquellen	light source	-	-
4458	die	Marsch	Marschen	marsh/wetland	C1	-
5876	das	Mindestalter	—	minimum age	-	-
5877	der	Mindeststandard	Mindeststandards	minimum standard	-	-
5878	die	Neugierde	—	curiosity/inquisitiveness	C1	-
4459	das	Nutztier	Nutztiere	farm animal/productive livestock	C1	-
5880	der	Pflegeberuf	Pflegeberufe	care profession/nursing profession	-	-
5881	die	Pflichtverletzung	Pflichtverletzungen	breach of duty	-	-
5882	die	Plantage	Plantagen	plantation	-	-
5883	das	Pony	Ponys	pony/pony (small horse)	-	-
5884	das	Reptil	Reptilien	reptile	-	-
5885	die	Sachleistung	Sachleistungen	allowance in kind	C1	-
5886	die	Schneide	Schneiden	edge/blade	-	-
5887	das	Schulgelände	Schulgelände	school grounds	-	-
5888	der	Schulranzen	Schulranzen	satchel/school bag	-	-
5889	die	Schwingung	Schwingungen	oscillation	-	-
5890	der	Segway	Segways	Segway	-	-
5891	die	Spiritualität	—	spirituality	-	-
3507	das	Sprichwort	Sprichwörter	adage/paroemia/proverb	A2	-
5893	der	Staatsanwalt	Staatsanwälte	attorney general/district attorney/prosecutor	-	-
5894	die	Stadtgrenze	Stadtgrenzen	city boundary	-	-
5895	der	Stadtwald	Stadtwälder	city forest	-	-
3586	der	Steckbrief	Steckbriefe	profile	A2	-
5897	die	Stillzeit	Stillzeiten	lactation period	-	-
5898	der	Studienanfänger	Studienanfänger	first-year student	-	-
5899	der	Tagesordnungspunkt	Tagesordnungspunkte	agenda item	-	-
5900	der	Titelverteidiger	Titelverteidiger	defending champion/titleholder	-	-
5901	die	Treibhausgasemission	Treibhausgasemissionen	greenhouse gas emission	-	-
5902	das	Trümmer	Trümmer	ruins	-	-
5903	die	Tugend	Tugenden	virtue	-	-
5904	der	Ultraschall	—	ultrasound	-	-
3018	der	Veganer	Veganer	vegan	B1	-
1882	die	Verkäuferin	Verkäuferinnen	saleslady/saleswoman/seller	A1	-
5907	die	Verschmelzung	Verschmelzungen	merger/fusion	-	-
5908	die	Verunsicherung	Verunsicherungen	uncertainty	-	-
1883	der	Volleyball	Volleybälle	volleyball	A2	-
5910	die	Vorrichtung	Vorrichtungen	device/rig	-	-
851	die	Vorwahl	Vorwahlen	area code/primary election	A1	-
5912	die	Wärmedämmung	Wärmedämmungen	thermal insulation	-	-
