rank	word	english	cefr	flags
1576	befriedigend	acceptable/adequate/fair	B1	-
1577	bezaubernd	charming/enchanting	-	-
1578	buchstäblich	literal	-	-
1579	extensiv	extensive	-	-
1580	fatal	fatal	C1	-
1581	fünfjährig	five-year	-	-
1582	gentechnisch	genetically modified	C1	-
1583	hölzern	wooden	-	-
1584	integral	integral	-	-
1585	lohnenswert	worthwhile	-	-
1586	motorisch	motor	-	-
1587	oberflächlich	glib/superficial	C1	-
1588	sachkundig	competent	-	-
1589	sehbehindert	visually impaired	-	-
1590	übertrieben	exaggerated/extreme/overstated	B2	-
1591	unangemessen	improper/inadequate/inadequately	B2	-
1592	vergünstigt	discounted/reduced	-	-
1593	wählbar	electable/eligible/selectable	-	-
1594	wohltuend	beneficial	B2	-
1595	zumutbar	reasonable/acceptable	-	-
1596	arbeitslos	jobless/on the dole/out of work	A1	-
1597	ausnahmslos	exceptionless/unexceptional/without exception	-	-
1598	einwöchig	one-week	-	-
1599	gescheitert	failed	-	-
1600	offensiv	offensive	-	-
1601	punktuell	selective/specific	-	-
1602	überfüllt	crowded	C1	-
1603	vielfach	manifold/multiple	B2	-
1604	artenreich	species-rich/speciose	-	-
1605	außergerichtlich	extrajudicial/out of court/outside court	-	-
1606	behilflich	helpful	B1	-
1607	beleuchtet	illuminated/lighted	B2	-
1608	bezogen	related/referred to	-	-
1609	genügend	enough/sufficient	B2	-
1610	getreu	faithful/loyal	-	-
1611	grausam	brutal/cold/cold-blooded	C1	-
1612	gruselig	creepy/gruesome/scary	-	-
1613	inländisch	domestic	-	-
1614	islamistisch	Islamist	-	-
1615	klimaneutral	climate-neutral/carbon-neutral	-	-
1616	kontrastreich	contrasty	-	-
1617	kostspielig	costly/expensive/pricey	-	-
1618	kulturhistorisch	cultural-historical	-	-
1619	lehrreich	instructive	C1	-
1620	limitiert	limited	B2	-
1621	mehrstufig	multi-level/multi-stage/multilevel	-	-
1622	paralympisch	Paralympic	-	-
1623	rechtskräftig	final/legally valid	-	-
1624	stufenlos	without/free of degree	-	-
1625	ungeeignet	improper/inapplicable/inappropriate	-	-
1626	verantwortungsbewusst	responsible	B2	-
1627	verdächtig	doubtful/suspicious	B1	-
1628	vertretbar	acceptable	C1	-
1629	wütend	angry	A2	-
1630	absurd	absurd	-	-
1631	anliegend	adjacent/close-fitting/enclosed	-	-
1632	anwendbar	applicable	-	-
1633	atmosphärisch	atmospheric	-	-
1634	bemerkbar	noticeable/perceptible	-	-
1635	chronologisch	chronologic/chronological	C1	-
1636	cremig	creamy	-	-
1637	forstlich	forestal/silvicultural	-	-
1638	generiert	generated	-	-
1639	gerade	even/straight	A1	-
1640	intim	intimate	C1	-
1641	massenhaft	large quantities of/plentiful	-	-
1642	pragmatisch	pragmatic/pragmatical	-	-
1643	prall	bulging	-	-
1644	rustikal	rustic/rustically	B2	-
1645	sonderlich	espacial/particular/peculiar	-	-
1646	sorgsam	careful/meticulous	-	-
1647	unbürokratisch	unbureaucratic	-	-
1648	wegweisend	groundbreaking/pathbreaking/pioneering	-	-
1649	zweistündig	two-hour	-	-
1650	allererst	very first	C1	-
1651	eifrig	assiduous/avid/eager	C1	-
1652	einstweilig	provisional/temporary	-	-
1653	elastisch	elastic/stretchy	C1	-
1654	heiter	cheerful/fair/jocular	B2	-
1655	herzhaft	courageous/determined/hearty	C1	-
1656	homogen	homogeneous	-	-
1657	ideell	ideal/ideational	-	-
1658	lauter	pure/sincere	C1	-
1659	nervig	pesky	A2	-
1660	ortsansässig	local/resident	-	-
1661	serienmäßig	production-line/standard	-	-
1662	silbern	silver/silvern	-	-
1663	sperrig	bulky/cumbersome/unwieldy	-	-
1664	transnational	transnational	-	-
1665	trendig	trendy	-	-
1666	ultimativ	ultimate	-	-
1667	unbewusst	unconscious	B2	-
1668	unterschrieben	signed	-	-
1669	benutzt	used	A2	-
1670	böhmisch	Bohemian	-	-
1671	diplomatisch	diplomatic	-	-
1672	erleichtert	alleviated/facilitated/relieved	B2	-
1673	gebührend	adequate	-	-
1674	geduldig	patient/stoic	B2	-
1675	human	human/humane/moderate	-	-
1676	hundertprozentig	hundred per cent/hundred percent	-	-
1677	immateriell	immaterial	-	-
1678	intellektuell	intellectual	B2	-
1679	kosmetisch	cosmetic/just for effect/just for show	-	-
1680	krass	crass	C1	-
1681	mittelbar	indirect	-	-
1682	monatelang	for months/for months on end/lasting for months	-	-
1683	morgig	future/tomorrow/tomorrow's	-	-
1684	oral	oral	-	-
1685	plausibel	plausible	C1	-
1686	psychosomatisch	psychosomatic	-	-
1687	traumatisch	traumatic	-	-
1688	artgerecht	species-appropriate	C1	-
1689	außeruniversitär	non-university	-	-
1690	biometrisch	biometric	-	-
1691	depressiv	depressive	B2	-
1692	diskret	discreet/discrete	B2	-
1693	erfahrbar	experienceable	-	-
1694	erschöpft	exhausted	B1	-
1695	fähig	able to/capable/competent	-	-
1696	furchtbar	terrible	A2	-
1697	gemessen	measured/moderate	-	-
1698	gewaltfrei	peaceful	-	-
1699	gläsern	glassen/glazen	C1	-
1700	gleichgeschlechtlich	same-sex	-	-
1701	halbjährlich	biannual/half-yearly/semestral	-	-
1702	herrschend	current/dominant/prevailing	-	-
1703	informiert	informed	A2	-
1704	mager	barren/lean/skinny	B1	-
1705	poetisch	poetic	B2	-
1706	profitabel	profitable	-	-
1707	provisorisch	makeshift/provisional/provisory	-	-
1708	selbstgemacht	self-made/homemade	-	-
1709	südöstlich	southeasterly/southeastern	-	-
1710	turbulent	tumultuous/turbulent	B2	-
1711	überwältigend	awesome/overwhelming	-	-
1712	vorgenannt	aforementioned	-	-
1713	zäh	dense/obstinate/sluggish	-	-
1714	zielführend	purposeful/effective	-	-
1715	absichtlich	intentional/on purpose	-	-
1716	audiovisuell	audio-visual/audiovisual	-	-
1717	beschaulich	peaceful/tranquil	-	-
1718	bremisch	from Bremen/of Bremen	-	-
1719	einfühlsam	empathetic/sensitive	-	-
1720	entzündlich	flammable/inflammatory	-	-
1721	fraglich	doubtful/in question/questionable	B2	-
1722	freundschaftlich	amicable/amicably/friendly	B2	-
1723	graphisch	graphic	-	-
1724	koreanisch	Korean	-	-
1725	naturbelassen	natural	-	-
1726	proaktiv	proactive	-	-
1727	progressiv	progressive	-	-
1728	roh	crude/raw/rough	B1	-
1729	schmutzig	dirty/filthy	A2	-
1730	schwimmend	floating/swimming	-	-
1731	talentiert	gifted/talented	C1	-
1732	treffend	appropriate/pertinent	C1	-
1733	übel	bad/reprehensible/sick	C1	-
1734	ungeheuer	huge	-	-
1735	ungehindert	unhindered	B2	-
1736	unscheinbar	nondescript	-	-
1737	verordnet	decreed/enacted	-	-
1738	ausgeklügelt	sophisticated/clever	-	-
1739	bayernweit	Bavaria-wide	-	-
1740	besiedelt	populated/settled	-	-
1741	blond	blond/fair/fair-haired	A2	-
1742	frech	cheeky/impudent/insolent	B1	-
1743	freudig	joyful/cheerful	C1	-
1744	hamburgisch	of Hamburg	-	-
1745	handelsüblich	commercially available/standard	-	-
1746	hauptberuflich	full-time (main occupation)	B2	-
1747	homosexuell	gay/homosexual	-	-
1748	nordisch	nordic	-	-
1749	nüchtern	mundane/prosaic/sober	-	-
1750	pastoral	pastoral	-	-
1751	sukzessiv	gradual/successive	-	-
1752	ungeahnt	unforeseen/unsuspected	-	-
1753	verträglich	agreeable/peaceable/tolerable	C1	-
1754	volkswirtschaftlich	macroeconomic	-	-
1755	vorhergehend	preceding/previous	-	-
1756	aufgeregt	excited/flustered/nervous	A2	-
1757	bäuerlich	agricultural/rural/rustic	-	-
1758	bildungspolitisch	education policy	-	-
1759	einstündig	one-hour	-	-
1760	existenziell	existential	C1	-
1761	handschriftlich	handwritten	-	-
1762	hausgemacht	homemade/self-inflicted	-	-
1763	hydraulisch	hydraulic	-	-
1764	romanisch	Romance/Romanesque/Romanic	-	-
1765	schlussendlich	ultimately/finally	C1	-
1766	schlüssig	conclusive/logical	C1	-
1767	selektiv	selective	C1	-
1768	stattlich	considerable/goodly/grand	-	-
1769	unbedeutend	insignificant	-	-
1770	unbeschwert	blithe/carefree	C1	-
1771	unvorstellbar	inconceivable/inconceivably/unimaginable	-	-
1772	vorsorglich	precautionary/preventative/preventive	-	-
1773	weltoffen	cosmopolitan/open-minded	-	-
1774	wirtschaftswissenschaftlich	economics/economic science	-	-
1775	wochenlang	for weeks/lasting weeks	-	-
1776	allgegenwärtig	omnipresent/ubiquitous	-	-
1777	bedenklich	dubious/questionable/worrisome	B2	-
1778	brillant	brilliant	C1	-
1779	dominant	dominant	-	-
1780	eintägig	one-day	-	-
1781	essenziell	essential	C1	-
1782	gedeckt	sober	-	-
1783	geraum	considerable/long	-	-
1784	geschichtsträchtig	historically significant	-	-
1785	gesperrt	barred/blocked/closed	-	-
1786	gewissenhaft	conscientious	C1	-
1787	glaubhaft	believable/credible/plausible	B2	-
1788	hässlich	nasty/ugly	A1	-
1789	klimaschädlich	climate-damaging	-	-
1790	kontaktlos	without/free of contact	-	-
1791	kuschelig	cuddly	-	-
1792	legitim	legitimate	C1	-
1793	menschenwürdig	humane/dignified	-	-
1794	munter	awake/cheerful/lively	C1	-
1795	peinlich	awkward/cringy/embarrassing	A2	-
1796	teilweise	partial	C1	-
1797	ununterbrochen	continuous/incessant/unbroken	-	-
1798	unweigerlich	inevitable	-	-
1799	vermeidbar	avertable/avoidable/evitable	-	-
1800	verwertbar	usable	-	-
1801	zivilrechtlich	by civil law	-	-
1802	erfreut	delighted/pleased	-	-
1803	gemeindlich	municipal/community	-	-
1804	geschmückt	decorated/adorned	-	-
1805	hormonell	hormonal	-	-
1806	morgendlich	in the morning/morning	-	-
1807	nachdenklich	make think/musing/pensive	B2	-
1808	niedrigschwellig	accessible/low-threshold	-	-
1809	praktikabel	feasible/practicable/practical	-	-
1810	prämiert	award-winning	C1	-
1811	prekär	awkward/embarrassing/parlous	-	-
1812	prompt	prompt	-	-
1813	ratsam	advisable	B2	-
1814	südwestlich	southwestern	-	-
1815	taktil	tactile/tactual	-	-
1816	tolerant	tolerant	B1	-
1817	unwahrscheinlich	improbable/unlikely	-	-
1818	vergeben	taken	-	-
1819	vollendet	finished/perfect	C1	-
1820	zeitweilig	temporary	-	-
1821	ärgerlich	angry/annoyed/annoying	A2	-
1822	bahnbrechend	ground-breaking/groundbreaking/pioneering	B2	-
1823	bildlich	figurative	-	-
1824	computergestützt	computer-aided	-	-
1825	ebenerdig	at-grade/ground level	-	-
1826	ermordet	murdered	-	-
1827	faul	idle/lazy/rotten	A1	-
1828	freiheitlich	liberal/free	-	-
1829	grenzenlos	unlimited	C1	-
1830	handfest	hearty/robust	-	-
1831	herb	bitter/harsh	-	-
1832	lautstark	loud/vocal	-	-
1833	mineralisch	mineral	C1	-
1834	notariell	notarial	-	-
1835	physiologisch	physiological	-	-
1836	semantisch	semantic/semantically	C1	-
1837	skurril	droll/odd/peculiar	-	-
1838	teilstationär	semi-residential/day-care	-	-
1839	ungerecht	unfair/unjust	B1	-
1840	ungültig	invalid/nonvalid	-	-
1841	unschön	unaesthetic/unattractive/unbeautiful	-	-
1842	unwesentlich	insignificant/immaterial	-	-
1843	verborgen	hidden	-	-
1844	verwendbar	applicable/suitable/usable	-	-
1845	vorstehend	above-mentioned/above-named/above-said	-	-
1846	weltlich	earthly/mundane/profane	-	-
1847	zweckmäßig	expedient	-	-
1848	zwischenmenschlich	interpersonal	C1	-
1849	antisemitisch	anti-Semitic	-	-
1850	ätherisch	essential/ethereal/volatile	-	-
1851	aufschlussreich	instructive	C1	-
1852	bereinigt	adjusted/corrected	-	-
1853	besinnlich	contemplative/reflective	-	-
1854	entschlossen	decided/determined/resolute	B1	-
1855	erotisch	erotic	-	-
1856	extravagant	flamboyant	-	-
1857	feindlich	hostile	-	-
1858	gebrochen	blackletter/broken/fractional	B1	-
1859	knusprig	crisp/crispy	-	-
1860	licht	bright/clear/light	-	-
1861	liebenswert	endearing/likeable/lovable	B1	-
1862	nordwestlich	northwesterly/northwestern	-	-
1863	rauchfrei	free of fume	-	-
1864	rhythmisch	rhythmic/rhythmical	-	-
1865	stürmisch	stormy	-	-
1866	südafrikanisch	South African	-	-
1867	unfreiwillig	involuntary	-	-
1868	versprochen	promised	-	-
1869	verstellbar	adaptable/adjustable	-	-
1870	widersprüchlich	contradictory	C1	-
1871	ausstehend	outstanding/receivable/still to be done	-	-
1872	bakteriell	bacterial	C1	-
1873	beschäftigt	busy	B1	-
1874	börsennotiert	listed/listed on the stock exchange/quoted	-	-
1875	fachdidaktisch	subject-specific didactics	-	-
1876	fristlos	without notice/without previous notice	-	-
1877	geformt	figured/formed/modelled	-	-
1878	geil	awesome/cool/aroused	-	-
1879	hierarchisch	hierarchical/hierarchically	-	-
1880	inhabergeführt	owner-managed	-	-
1881	interreligiös	interfaith	-	-
1882	motorisiert	motorised	-	-
1883	phantastisch	fantastic	-	-
1884	prognostiziert	predicted	-	-
1885	steuerfrei	tax-exempt/tax-free/taxless	-	-
1886	vage	fuzzy/hazily/sketchy	C1	-
1887	versandkostenfrei	free of forwarding costs/postage-free	-	-
1888	wirtschaftspolitisch	economic	-	-
1889	zweifelsfrei	doubtless	C1	-
1890	acht	eighth	A1	-
1891	altersbedingt	conditioned by dude	-	-
1892	amüsant	amusing/funny	-	-
1893	arbeitsrechtlich	labour law	-	-
1894	autoritär	authoritarian	B2	-
1895	brauchbar	suitable/useful/viable	-	-
1896	bundesdeutsch	West German/federal German	-	-
1897	einsehbar	viewable/understandable	-	-
1898	erzieherisch	educational/pedagogical	-	-
1899	exzessiv	excessive	C1	-
1900	förderlich	beneficial/conducive	C1	-
1901	fußläufig	within walking distance	-	-
1902	gefasst	calm/composed/cool	B1	-
1903	gestohlen	stolen	B1	-
1904	göttlich	divine	-	-
1905	innerlich	inner/internal	C1	-
1906	kroatisch	Croatian	-	-
1907	niedlich	cute/sweet	-	-
1908	sagenhaft	legendary	B2	-
1909	schillernd	inscrutable/iridescent	-	-
1910	spurlos	traceless	-	-
1911	steuerpflichtig	declarable/dutiable/liable for taxation	-	-
1912	terrestrisch	terrestrial	-	-
1913	terroristisch	terrorist/terroristic	-	-
1914	ungesund	unhealthy	-	-
1915	unruhig	irregular/restless	B1	-
1916	vehement	vehement	B2	-
1917	vorhersehbar	foreseeable	-	-
1918	wechselvoll	checkered/chequered	-	-
1919	weltbekannt	world-famous	B2	-
1920	wohlhabend	affluent/wealthy	-	-
1921	ängstlich	fearful	B1	-
1922	bedürftig	needy	B2	-
1923	bestimmend	deciding/decisive/determining	-	-
1924	brandneu	brand new/brand-new	C1	-
1925	brav	well-behaved/good/obedient	-	-
1926	chaotisch	chaotic	C1	-
1927	fies	nasty	-	-
1928	föderal	federal	-	-
1929	gelaunt	humoured	A2	-
1930	geschädigt	damaged/harmed	-	-
1931	geschlechtsspezifisch	gender-specific	-	-
1932	geübt	experienced/practiced	-	-
1933	hörbar	audible	-	-
1934	karg	austere/barren/meager	-	-
1935	liturgisch	liturgic/liturgical/liturgically	-	-
1936	matt	dull/frosted/mat	-	-
1937	missbräuchlich	improper/incorrect	-	-
1938	mittig	centred/central	-	-
1939	multipel	multiple	-	-
1940	naiv	naive/naïve	B2	-
1941	orientalisch	Middle Eastern/oriental	-	-
1942	periodisch	periodic	-	-
1943	persisch	Persian	-	-
1944	portabel	portable	-	-
1945	postalisch	by post/postal	-	-
1946	quirlig	effervescent/exuberant/lively	-	-
1947	recycelt	recycled	-	-
1948	sozioökonomisch	socioeconomic	-	-
1949	subtil	subtle	-	-
1950	übergewichtig	obese/overweight	-	-
1951	unbegründet	unfounded	-	-
1952	ungenügend	F	-	-
1953	versiert	experienced/skilled/well-versed	-	-
1954	zuversichtlich	confident/hopeful/optimistic	B2	-
1955	außereuropäisch	non-European	-	-
1956	belebt	animate/animated/busy	-	-
1957	betrügerisch	fraudulent/deceitful	C1	-
1958	bischöflich	episcopal/episcopalian	-	-
1959	bundeseinheitlich	federally uniform	-	-
1960	dominierend	dominant/dominating	-	-
1961	dreimonatig	three-month	-	-
1962	erblich	hereditary/heritable	-	-
1963	fantasievoll	full of fantasy	-	-
1964	gesteuert	controlled/guided/steered	-	-
1965	herbstlich	autumn-like/autumnal/autumnlike	-	-
1966	himmlisch	celestial/heavenly	-	-
1967	höflich	polite/courteous	A1	-
1968	humanistisch	humanistic	-	-
1969	kalifornisch	Californian	-	-
1970	krankhaft	pathological/patologic	-	-
1971	multikulturell	multicultural	B2	-
1972	nordöstlich	north-easterly/north-eastern/northeasterly	-	-
1973	osteuropäisch	Eastern European	-	-
1974	patentiert	patented	-	-
1975	perspektivisch	perspective/in perspective	-	-
1976	rechtsextremistisch	right-wing extremist	-	-
1977	sicherheitsrelevant	security-relevant	-	-
1978	stressfrei	free of aggro	A2	-
1979	widerstandsfähig	resilient/resistant/tough	-	-
1980	württembergisch	of Wurttemberg	-	-
1981	argentinisch	Argentine/Argentinean/Argentinian	A1	-
1982	augenscheinlich	apparent/apparently/evident	-	-
1983	bewohnt	inhabited	-	-
1984	disruptiv	disruptive	-	-
1985	erstaunt	amazed	-	-
1986	frühestmöglich	earliest possible	-	-
1987	geschmackvoll	elegant/in good taste/stylish	-	-
1988	gynäkologisch	gynaecological	-	-
1989	heikel	delicate/fussy/particular	B2	-
1990	hilfsbereit	cooperative/cooperatively/helpful	A2	-
1991	holländisch	Dutch/Hollandic	-	-
1992	invasiv	invasive	-	-
1993	konsistent	consistent	-	-
1994	kundenorientiert	customer-oriented	-	-
1995	lebensgefährlich	life-threatening	C1	-
1996	lösungsorientiert	solution-oriented	-	-
1997	minimalistisch	minimalist	-	-
1998	rechtsstaatlich	in accordance with the rule of law	-	-
1999	ressourcenschonend	resource-saving/sustainable	-	-
2000	rumänisch	Romanian	-	-
2001	schweizerisch	Swiss	A2	-
2002	selbstfahrend	self-driving	C1	-
2003	sprechend	descriptive/expressive/meaningful	-	-
2004	stilistisch	stylistic	B1	-
2005	südamerikanisch	South American	-	-
2006	würzig	spicy	C1	-
2007	alkoholfrei	non-alcoholic/nonalcoholic	B2	-
2008	ausgeschildert	signposted	-	-
2009	bargeldlos	cashless/non-cash	-	-
2010	bizarr	bizarre/weird	-	-
2011	deftig	coarse/crude/hearty	C1	-
2012	eisig	frosty/icy	C1	-
2013	erlesen	exquisite/select	-	-
2014	fachmännisch	expert/professional/skilled	-	-
2015	gedanklich	intellectual	C1	-
2016	gleichaltrig	of the same age	-	-
2017	gutartig	benign	-	-
2018	hannoversch	Hanoverian	-	-
2019	homöopathisch	homeopathic/homoeopathic	-	-
2020	ingenieurwissenschaftlich	engineering science	-	-
2021	innerdeutsch	inner-German	C1	-
2022	instabil	unstable	-	-
2023	kahl	bald/bare/barren	B2	-
2024	kaiserlich	imperial	B2	-
2025	komplementär	complementary	-	-
2026	konjunkturell	cyclical	-	-
2027	krankheitsbedingt	disease-related	-	-
2028	lesbisch	dykey/lesbian	-	-
2029	mystisch	mystical	-	-
2030	nationalistisch	nationalistic	-	-
2031	pfiffig	clever/cunning	-	-
2032	planerisch	planning-related	-	-
2033	populistisch	populist	-	-
2034	sinnlos	absurd/senseless	B1	-
2035	soziokulturell	sociocultural	-	-
2036	sprichwörtlich	proverbial	-	-
2037	streitig	disputed/contentious	-	-
2038	unbequem	inconvenient/uncomfortable	-	-
2039	ungeboren	unborn	-	-
2040	verheiratet	married	A1	-
2041	verkaufsoffen	open for business (Sunday/holiday)	-	-
2042	vierjährig	four-year	-	-
2043	abnehmbar	detachable/removable	-	-
2044	akzeptiert	accepted	-	-
2045	alkoholisch	alcoholic	-	-
2046	anorganisch	epenthetic/haphazard/inanimate	-	-
2047	arktisch	arctic	C1	-
2048	beeindruckt	impressed	B2	-
2049	befähigt	qualified/capable	-	-
2050	befahren	busy	-	-
2051	berüchtigt	infamous/notorious	-	-
2052	blitzschnell	at lightning speed/at the double/in a jiffy	A2	-
2053	brisant	highly explosive/volatile	-	-
2054	erdenklich	imaginable/conceivable	-	-
2055	gekocht	cooked	-	-
2056	gewerkschaftlich	trade union	-	-
2057	gläubig	believing/faithful	B2	-
2058	heil	intact/unhurt	-	-
2059	hochgradig	highly/to a high degree	C1	-
2060	hoheitlich	grandiose/official	-	-
2061	irreführend	misleading	-	-
2062	kommissarisch	acting	-	-
2063	konfessionell	confessional	-	-
2064	lateinamerikanisch	Latin American	-	-
2065	pflegeleicht	easy-care/low-maintenance	-	-
2066	rechteckig	rectangular	-	-
2067	schuldig	guilty	B1	-
2068	solar	solar	-	-
2069	steinern	stony	-	-
2070	symmetrisch	symmetric	-	-
