rank	word	english	cefr	flags
2166	orthodox	orthodox	-	-
2167	osmanisch	Ottoman	-	-
2168	palästinensisch	Palestinian	-	-
2169	rasend	furious	B2	-
2170	rätselhaft	mysterious	-	-
2171	rechtsverbindlich	legally binding	-	-
2172	restlos	completely	-	-
2173	routinemäßig	as a matter of routine/ho-hum/perfunctory	-	-
2174	rückblickend	retrospective	-	-
2175	sechsjährig	six-year	-	-
2176	steif	stiff	C1	-
2177	steril	sterile	-	-
2178	straff	erect/firm/strict	-	-
2179	stündlich	hourly	B1	-
2180	unbeschränkt	unlimited	-	-
2181	unrichtig	incorrect	-	-
2182	unzumutbar	unreasonable	-	-
2183	verdeckt	covert	B2	-
2184	vital	essential/vital	-	-
2185	völkerrechtlich	international law	-	-
2186	zahlenmäßig	numeric/numerical/numerically	-	-
2187	alltagstauglich	suitable for daily use	-	-
2188	anatomisch	anatomic/anatomical	-	-
2189	astronomisch	astronomic/astronomical	-	-
2190	atomar	atomic	-	-
2191	auffindbar	findable/locatable	-	-
2192	ausdrucksstark	expressive	-	-
2193	dubios	doubtful/dubious/shady	-	-
2194	eigenwillig	headstrong/idiosyncratic	-	-
2195	erzgebirgisch	of the Erzgebirge/Ore Mountains	-	-
2196	evidenzbasiert	evidence-based	-	-
2197	fesselnd	compelling	-	-
2198	fortwährend	constant/continual	-	-
2199	geriatrisch	geriatric	-	-
2200	geschlechtlich	sexual/gender-related	-	-
2201	geschmeidig	adaptable/lithe/pliable	-	-
2202	internetbasiert	based Internet	-	-
2203	klasse	great/awesome (colloquial)	B1	-
2204	kombinierbar	combinable	-	-
2205	kommentiert	commented/annotated	-	-
2206	kristallklar	crystal clear	-	-
2207	lebensrettend	life-saving	-	-
2208	lizenziert	licensed	-	-
2209	melancholisch	melancholic/melancholy	B2	-
2210	nachdrücklich	emphatic	-	-
2211	pink	pink	-	-
2212	platziert	placed/positioned	-	-
2213	rechtspopulistisch	right-wing populist	-	-
2214	reformiert	reformed	-	-
2215	rheumatisch	rheumatic	-	-
2216	rötlich	reddish	B2	-
2217	schlesisch	Silesian	-	-
2218	stet	constant/continuous/incessant	-	-
2219	toxisch	poisonous/toxic	-	-
2220	unerkannt	incognito/undetected/unrecognised	-	-
2221	unfair	unfair	-	-
2222	unkontrolliert	abandoned/unchecked/uncontrolled	-	-
2223	verwirrt	confused	C1	-
2224	vierteljährlich	quarterly	-	-
2225	altbekannt	well-known/wellknown	-	-
2226	ansteckend	catching/contagious/epidemic	-	-
2227	antragsberechtigt	entitled to apply	-	-
2228	aussichtsreich	promising	-	-
2229	beherzt	doughty	-	-
2230	beiliegend	enclosed/attached	-	-
2231	charismatisch	charismatic	-	-
2232	fachärztlich	by a specialist/specialist	-	-
2233	forstwirtschaftlich	forestry/silvicultural	-	-
2234	gefeiert	acclaimed/celebrated/renowned	B1	-
2235	gelagert	different/in special cases/stocked	-	-
2236	generisch	generic	-	-
2237	geschwächt	weakened	-	-
2238	großräumig	extensive/spacious	-	-
2239	grundständig	basic/undergraduate	-	-
2240	infrastrukturell	infrastructural	-	-
2241	inoffiziell	off the record/unofficial	A1	-
2242	ironisch	ironic/ironical/ironically	C1	-
2243	jahreszeitlich	seasonal	-	-
2244	letztgenannt	last-mentioned	-	-
2245	lichtdurchflutet	light-flooded/sun-drenched	-	-
2246	märchenhaft	fairy-tale/magical	-	-
2247	monetär	monetary/pecuniary	-	-
2248	multimodal	multimodal	-	-
2249	multinational	multinational	-	-
2250	offenkundig	apparent/obvious	-	-
2251	postoperativ	postoperative	-	-
2252	praxisrelevant	practically relevant	-	-
2253	prunkvoll	sumptuous	-	-
2254	ratlos	at a loss/helpless	C1	-
2255	realitätsnah	near/close to reality	-	-
2256	responsiv	responsive	-	-
2257	selbstgebacken	home-baked	-	-
2258	selbstgebaut	home-made/self-built	-	-
2259	sozialdemokratisch	social democratic	-	-
2260	spärlich	scanty/sparse	B2	-
2261	überbetrieblich	inter-company/cross-company	-	-
2262	unbrauchbar	useless	-	-
2263	unerträglich	insufferable/intolerable/unbearable	B2	-
2264	unproblematisch	unproblematic	-	-
2265	unspezifisch	unspecific/nonspecific	-	-
2266	unverständlich	inapprehensible/incomprehensible/unintelligible	-	-
2267	unwichtig	unimportant	A2	-
2268	vatikanisch	Vatican	-	-
2269	verschwunden	lost	-	-
2270	verziert	decorated/ornamented	-	-
2271	viral	viral	-	-
2272	vorgelagert	upstream/outlying	-	-
2273	vorzüglich	excellent/first-rate/superb	-	-
2274	zeitig	early/in good time/ripe	C1	-
2275	zuvorkommend	courteous/obliging	-	-
2276	zweisprachig	bilingual	B2	-
2277	zweistufig	two-stage	-	-
2278	abgesichert	secured/safeguarded	-	-
2279	afghanisch	Afghan	-	-
2280	angeschlagen	ailing/beleaguered/chipped	-	-
2281	aufeinanderfolgend	consecutive	-	-
2282	ausgestorben	extinct	-	-
2283	bedenkenlos	unscrupulously/without thinking	C1	-
2284	beheizt	heated	-	-
2285	brennbar	combustible/flammable	-	-
2286	dediziert	dedicated	-	-
2287	eilig	hasty/urgent	A1	-
2288	enttäuscht	crestfallen/disappointed	B1	-
2289	fabelhaft	fabulous/fantastic/great	-	-
2290	gesundheitspolitisch	health policy	-	-
2291	gewichtig	grave/ponderous	-	-
2292	hocheffizient	highly efficient	-	-
2293	käuflich	bribable/buyable/purchasable	-	-
2294	kolumbianisch	Colombian	-	-
2295	lebensnah	true to life/true-to-life	-	-
2296	leichtfertig	carelessly/frivolously	-	-
2297	meditativ	meditative	-	-
2298	mikroskopisch	microscopic	-	-
2299	mündig	mature/of age/of full age	-	-
2300	neoliberal	neoliberal	-	-
2301	neuerlich	renewed/once again	-	-
2302	neunjährig	nine-year-old/nine-year	-	-
2303	oberirdisch	aboveground/aerial/overground	-	-
2304	rhetorisch	rhetorical	-	-
2305	richterlich	judicial	-	-
2306	sandig	sandy	-	-
2307	schaurig	creepy	-	-
2308	schlüsselfertig	ready for moving in/ready for occupancy	-	-
2309	slawisch	Slavic	-	-
2310	sorglos	carefree/careless	-	-
2311	tabellarisch	tabular	-	-
2312	tagelang	for days/lasting for days	C1	-
2313	unbedenklich	harmless	C1	-
2314	ungenau	imprecise	-	-
2315	ungeschützt	unprotected	-	-
2316	vierwöchig	four-week/lasting four weeks	-	-
2317	wasserfest	moisture proof/water-resistant/waterproof	-	-
2318	weise	wise	B1	-
2319	zünftig	proper/hearty/traditional	-	-
2320	zweimalig	twice	-	-
2321	akribisch	meticulous/painstaking	C1	-
2322	ausdauernd	persevering/persistant/stamina	C1	-
2323	ausgewachsen	fully grown/mature	-	-
2324	befallen	infested	-	-
2325	biografisch	biographic	-	-
2326	biographisch	biographical	-	-
2327	buddhistisch	Buddhist	-	-
2328	defensiv	defensive	C1	-
2329	detailreich	detailed	-	-
2330	dominiert	dominated	-	-
2331	emissionsfrei	free of emission	-	-
2332	fallend	cascading/decreasing/descending	-	-
2333	fürsorglich	caring	B2	-
2334	glutenfrei	gluten-free	C1	-
2335	hebräisch	Hebrew	-	-
2336	hohl	bland/concave/empty	-	-
2337	inbegriffen	included	-	-
2338	irre	crazy/insane/mad	-	-
2339	kabelgebunden	wired/cable-connected	-	-
2340	langanhaltend	long-lasting	-	-
2341	minimalinvasiv	minimally invasive	-	-
2342	mittelmäßig	mediocre	C1	-
2343	normativ	normative	-	-
2344	okay	okay	A1	-
2345	opulent	opulent	-	-
2346	palliativ	palliative	-	-
2347	publiziert	publicised/published	-	-
2348	schmerzfrei	free of ache	-	-
2349	schrill	fancy/shrill	B2	-
2350	simuliert	bogus/malingered/pretended	-	-
2351	soziologisch	sociological	-	-
2352	symptomatisch	symptomatic	-	-
2353	szenisch	scenic	-	-
2354	turnusmäßig	rotational/rotative	-	-
2355	ungelöst	unresolved/unsolved	-	-
2356	ungeplant	unplanned	-	-
2357	unlauter	dishonest/impure/unfair	-	-
2358	unterfränkisch	Lower Franconian	-	-
2359	unumgänglich	absolutely necessary/essential/inevitable	-	-
2360	verwirrend	baffling/bewildering/confusing	B2	-
2361	verzögert	deferred/delayed/retarded	-	-
2362	vorstellbar	conceivable/imaginable	C1	-
2363	vorweihnachtlich	pre-Christmas	-	-
2364	wissenswert	noteworthy/worth knowing	-	-
2365	allgemeingültig	universally valid	C1	-
2366	altehrwürdig	venerable/time-honoured	-	-
2367	anständig	decent/honest/proper	C1	-
2368	baltisch	baltic	-	-
2369	befahrbar	driveable/navigable/open to traffic	-	-
2370	bodenständig	down-to-earth/humble	-	-
2371	erwähnenswert	worth mentioning	-	-
2372	feministisch	feminist	-	-
2373	funktionstüchtig	functional/operational	-	-
2374	gastgebend	hosting	-	-
2375	gebräuchlich	common/in use/usual	-	-
2376	haptisch	haptic	-	-
2377	hitzig	fevered/hot-headed	B2	-
2378	irakisch	Iraqi	-	-
2379	kanarisch	Canarian	-	-
2380	kardiovaskulär	cardiovascular	-	-
2381	konkurrenzfähig	competitive	B2	-
2382	latent	latent	-	-
2383	möbliert	furnished	A2	-
2384	multilateral	multilateral	C1	-
2385	museal	museum-like/museum-quality	-	-
2386	musisch	artistic/musical	-	-
2387	oval	oval	-	-
2388	pädiatrisch	paediatric	-	-
2389	peripher	peripheral	-	-
2390	privilegiert	privileged	C1	-
2391	rar	rare/scarce	-	-
2392	richtungsweisend	groundbreaking/pathbreaking/pioneering	-	-
2393	schmuck	pretty	-	-
2394	sorgenfrei	carefree/happy-go-lucky/untroubled	B2	-
2395	spekulativ	speculative	-	-
2396	tapfer	brave/courageous/stalwart	-	-
2397	überfachlich	cross-disciplinary	-	-
2398	überlegen	predominant/superior	A1	-
2399	unbesetzt	unoccupied/vacant	-	-
2400	unerfahren	inexperienced/virginal	-	-
2401	ungewiss	uncertain/unsure	B2	-
2402	unverfälscht	unadulterated/genuine	-	-
2403	unverkennbar	distinctive/unmistakable	-	-
2404	unveröffentlicht	unpublished	-	-
2405	verführerisch	alluring/seductive/tempting	-	-
2406	vergrößert	enlarged	-	-
2407	wachsam	observant/wary	C1	-
2408	weiträumig	spacious	-	-
2409	wildlebend	living in the wild	-	-
2410	abbaubar	biodegradable/degradable/recoverable	C1	-
2411	alpin	alpine	-	-
2412	aufgelöst	dissolved	-	-
2413	außerplanmäßig	unscheduled	-	-
2414	autark	autarkic/self-sufficient/self-sustaining	-	-
2415	behaglich	comfortable/cosy	-	-
2416	beitragsfrei	free of article	-	-
2417	belegt	seized	-	-
2418	blass	pale/pallid	B1	-
2419	diffus	diffuse/diffused/foggy	-	-
2420	durchsichtig	clear/diaphanous/diaphragmatic	B2	-
2421	eben	even/plain/smooth	A2	-
2422	exquisit	exquisite	-	-
2423	folgerichtig	logical	-	-
2424	fremdsprachig	foreign-language	-	-
2425	fulminant	fulminant	-	-
2426	fürstlich	princely/lavish	-	-
2427	futuristisch	futuristic	-	-
2428	gärtnerisch	horticultural/gardening	-	-
2429	gasförmig	gaseous	-	-
2430	geldwert	monetary/with monetary value	-	-
2431	gleichartig	kindred/of the same kind/similar	-	-
2432	heilsam	salutary	-	-
2433	hochmotiviert	highly motivated	-	-
2434	höhenverstellbar	height-adjustable	-	-
2435	implizit	implicit	C1	-
2436	karitativ	caritative/charitable	-	-
2437	kleinräumig	small-scale/local	-	-
2438	kompromisslos	hard-line/intransigent/intransigently	-	-
2439	krebskrank	suffering from cancer	-	-
2440	lächerlich	absurd/comical/funny	-	-
2441	lesenswert	worth reading	C1	-
2442	liebend	loving/lovingly	-	-
2443	mehrmalig	repeated	A2	-
2444	meldepflichtig	reportable/subject to registration	-	-
2445	nordamerikanisch	North American	-	-
2446	profund	profound	-	-
2447	rosa	pink	A2	-
2448	schlagartig	abruptly/suddenly	B2	-
2449	siegreich	victorious	-	-
2450	stumpf	dull/obtuse	-	-
2451	subsidiär	subsidiary	-	-
2452	textil	textile	C1	-
2453	topographisch	topographical	-	-
2454	trist	dismall/dull/miserable	-	-
2455	unbemannt	unmanned	-	-
2456	undenkbar	unthinkable	B1	-
2457	ungebeten	unbidden/uninvited	-	-
2458	ungebremst	unchecked/unrestrained	-	-
2459	unterdurchschnittlich	below average/substandard	-	-
2460	verspielt	fanciful/fussy/playful	B2	-
2461	vietnamesisch	Vietnamese	-	-
2462	violett	violet	B1	-
2463	vordergründig	obvious/superficial	B2	-
2464	werblich	advertising/promotional	-	-
2465	zweigeschossig	two-storey	-	-
2466	zweiteilig	bipartite/two-part/two-piece	-	-
2467	anpassungsfähig	capable of accommodation	-	-
2468	atmungsaktiv	breathable	-	-
2469	austauschbar	interchangeable	-	-
2470	autofrei	carfree	-	-
2471	banal	banal/commonplace/trite	-	-
2472	beharrlich	persistent	C1	-
2473	betrunken	drunk/drunken/ebrious	A2	-
2474	blank	bare/broke/sheer	-	-
2475	einprägsam	catchy/memorable	-	-
2476	engmaschig	fine-meshed	C1	-
2477	episch	epic	-	-
2478	flächenmäßig	in size/in terms of surface area	-	-
2479	gefroren	frozen	C1	-
2480	gesundheitsschädlich	harmful/insalubrious	-	-
2481	glasklar	crystal clear	-	-
2482	gnadenlos	merciless	C1	-
2483	halbseitig	half-page	-	-
2484	handgefertigt	handcrafted	-	-
2485	hochklassig	top-class	-	-
2486	hoffnungslos	hopeless	-	-
2487	hoteleigen	hotel-owned	-	-
2488	ineffizient	inefficient	-	-
2489	katalanisch	Catalan	-	-
2490	kontaminiert	contaminated	-	-
2491	kriegerisch	warlike/warmongering	-	-
2492	lackiert	foppish/lacquered/painted	-	-
2493	lauwarm	halfhearted/lukewarm/tepid	C1	-
2494	lebensnotwendig	essential/vital	-	-
2495	lyrisch	lyrical	-	-
2496	marokkanisch	Moroccan	-	-
2497	meteorologisch	meteorological	-	-
2498	minderwertig	inferior/shoddy	-	-
2499	monumental	monumental	-	-
2500	naheliegend	logical/obvious/standing to reason	-	-
2501	nebenberuflich	avocational	-	-
2502	päpstlich	papal/pontifical	-	-
2503	paradiesisch	paradisaic/paradisaical	-	-
2504	personal	personal	-	-
2505	pfälzisch	Palatine	-	-
2506	platt	bromidic/flabbergasted/flat	B2	-
2507	pommersch	Pomeranian	-	-
2508	praxistauglich	practical	-	-
2509	programmatisch	programmatic	-	-
2510	rapide	rapid	-	-
2511	rentabel	lucrative/payable/profitable	-	-
2512	reserviert	reserved	A2	-
2513	rückwärtig	rear/back	-	-
2514	sechsmonatig	six-month	-	-
2515	serbisch	Serb/Serbian	-	-
2516	steinig	stony	-	-
2517	stofflich	as regards subject matter/material/physical	-	-
2518	südkoreanisch	South Korean	-	-
2519	textlich	textual	-	-
2520	überholt	overhauled	-	-
2521	umsichtig	circumspect/prudent	-	-
2522	undurchsichtig	opaque	-	-
2523	unrechtmäßig	illegal/unjustifiable/unlawful	-	-
2524	untypisch	atypical	-	-
2525	unwiderruflich	irrevocable	-	-
2526	vakant	vacant	-	-
2527	waagerecht	horizontal	B1	-
2528	wildromantisch	wildly romantic	-	-
2529	zielstrebig	determined/single-minded	C1	-
2530	zögerlich	hesitant	-	-
2531	abgestorben	deaf/numb	C1	-
2532	altersgemäß	age-appropriate	-	-
2533	asphaltiert	asphalted	-	-
2534	aufgeklärt	clarified/enlightened/solved	-	-
2535	augenblicklich	at once/at present/at the moment	-	-
2536	automobil	automotive	-	-
2537	dreist	brash/cheeky	-	-
2538	dreistündig	three-hour	-	-
2539	durchlässig	permeable/pervious	-	-
2540	eckig	angular	B1	-
2541	einhellig	unanimous/unanimously	C1	-
2542	epidemiologisch	epidemiological	-	-
2543	europarechtlich	under European law	-	-
2544	fachpraktisch	practical (in a specialty)	-	-
2545	feststehend	fixed/firm/established	-	-
2546	frontal	frontal	-	-
2547	gehörlos	deaf	A2	-
2548	glanzvoll	full of brightness	-	-
2549	gleichgestellt	coequal	-	-
2550	griffig	catchy	-	-
2551	hip	hip	-	-
2552	insolvent	insolvent	C1	-
2553	ionisierend	ionising	-	-
2554	kinderleicht	dead easy/easy as pie	B2	-
2555	klanglich	tonal/sound-related	-	-
2556	konform	compliant/conformable	-	-
2557	letztmalig	last	-	-
2558	lieblich	lovely/medium sweet	-	-
2559	marktwirtschaftlich	market economy	-	-
2560	mies	bad/lousy/poor	-	-
2561	missionarisch	missionary	-	-
2562	mitteleuropäisch	Central European	-	-
2563	nachgefragt	in demand	-	-
2564	nährstoffreich	rich in nutrient	-	-
2565	neidisch	envious/jealous/jealously	-	-
2566	neuwertig	as new	-	-
2567	ostfriesisch	East Frisian	-	-
2568	plakativ	striking/vivid	-	-
2569	planbar	plannable/predictable	-	-
2570	recherchiert	researched	-	-
2571	republikanisch	Republican	-	-
2572	rücksichtslos	inconsiderate	B2	-
2573	schauspielerisch	acting/theatrical	-	-
2574	scheu	shy/timid	-	-
2575	schüchtern	shy	-	-
2576	sechsstellig	six-figure	-	-
2577	sehnsüchtig	longing/yearning	B2	-
2578	selbsterklärend	self-explanatory	-	-
2579	stumm	mute	B1	-
2580	substanziell	substantial	-	-
2581	träge	inert/lazy/sluggish	C1	-
2582	transsexuell	transsexual	-	-
2583	übergroß	oversized	-	-
2584	übersetzt	translated	A2	-
2585	unbeabsichtigt	unintentional	-	-
2586	ungesättigt	unsaturated	-	-
2587	unstrukturiert	unstructured	-	-
2588	unvermeidbar	inevitable/unavoidable	-	-
2589	unvorhergesehen	unexpected/unforeseen	-	-
2590	unvorhersehbar	unforeseeable	-	-
2591	verurteilt	condemned/sentenced	B1	-
2592	vulkanisch	volcanic	-	-
2593	waghalsig	devil-may-care/foolhardy/reckless	-	-
2594	widrig	adverse	-	-
2595	zeitaufwendig	time-consuming	C1	-
2596	aufrichtig	candid/cordial/cordially	C1	-
2597	bedienbar	operable	-	-
2598	bewaldet	forested/wooded	-	-
2599	chilenisch	Chilean	-	-
2600	dominikanisch	Dominican	-	-
2601	einsatzbereit	fit to play/ready for action/ready for operation	C1	-
2602	elfjährig	eleven-year-old	-	-
2603	energiepolitisch	energy policy	-	-
2604	entzündungshemmend	antiinflammatory	-	-
2605	faltbar	foldable	-	-
2606	fettig	fatty/greasy/oily	-	-
2607	frostig	frosty	-	-
2608	gastfreundlich	hospitable	-	-
2609	gelblich	yellowish	-	-
2610	gemächlich	gently/leisurely/quiet	-	-
2611	generationenübergreifend	cross-generational	-	-
2612	geradlinig	rectilinear/straight/straightforward	C1	-
2613	gewölbt	arched/concave/convex	-	-
2614	händisch	by hand/manually	-	-
2615	isländisch	Icelandic	-	-
2616	keltisch	Celtic	-	-
2617	kostendeckend	cost-covering/break-even	-	-
2618	kubanisch	Cuban	-	-
2619	niederbayerisch	Lower Bavarian	-	-
2620	originalgetreu	faithful	-	-
2621	passioniert	passionate	B2	-
2622	pathologisch	pathological	-	-
2623	pensioniert	retired	A2	-
2624	phänomenal	phenomenal	-	-
2625	pikant	juicy/piquant/savoury	C1	-
2626	programmierbar	programmable	-	-
2627	reaktiv	reactive	-	-
2628	realisierbar	realisable	B2	-
2629	rezeptfrei	non-prescription/over-the-counter	-	-
2630	sakral	sacral/sacred	-	-
2631	salzig	briny/saline/salted	A2	-
2632	schmerzlich	painful	-	-
2633	spaßig	funny	-	-
2634	themenbezogen	topic-related	-	-
2635	tiefgehend	deep/profound	-	-
2636	trübe	cloudy/murky/dim	-	-
2637	tunesisch	Tunisian	-	-
2638	umwerfend	magnificent	-	-
2639	unentdeckt	undetected/undiscovered	-	-
2640	unflexibel	inflexible	-	-
2641	ungezwungen	casual/informal	-	-
2642	unheilbar	incurable/irremediable/irretrievable	-	-
2643	unnatürlich	abnormal/contrived/unnatural	-	-
2644	unsinnig	absurd/nonsensical/unreasonable	-	-
2645	unsterblich	immortal	B2	-
2646	verdammt	damn	-	-
2647	verhalten	bated/restrained/subdued	-	-
2648	verkehrsgünstig	conveniently located (transport-wise)	-	-
2649	vierstellig	four-digit	-	-
2650	weltanschaulich	ideological/philosophical	-	-
2651	wertig	significant	-	-
2652	wuchtig	massive/powerful	-	-
2653	zahnmedizinisch	dental	-	-
2654	zyklisch	cyclic	-	-
2655	ansehnlich	considerably	-	-
2656	beendet	finished/ended	A2	-
2657	dreiteilig	three-part	-	-
2658	dreiwöchig	three-week	-	-
2659	empathisch	empathetic/empathic	C1	-
2660	erstinstanzlich	first-instance (court)	-	-
2661	erwerbsfähig	capable of acquirement	-	-
2662	fachgebunden	subject-restricted	-	-
2663	fragil	fragile	C1	-
2664	gebührenpflichtig	liable to a charge/subject to a charge	-	-
2665	geisteswissenschaftlich	humanities	B2	-
2666	gemäßigt	guarded/moderate/temperate	-	-
2667	geräuschlos	silent	-	-
2668	gerissen	crafty/cunning	-	-
2669	germanisch	Germanic	-	-
2670	gesättigt	mature/satiate/saturated	-	-
2671	gestört	crazy/disturbed/impaired	C1	-
2672	gestützt	supported/based on	-	-
2673	gewerbsmäßig	commercial/professional	-	-
2674	gleichbedeutend	synonymous	-	-
2675	internetfähig	capable of Internet	-	-
2676	intransparent	intransparent	-	-
2677	irdisch	earthly/terrestrial	-	-
2678	kosteneffizient	cost-efficient	-	-
2679	kumulativ	cumulative	-	-
2680	lautlos	noiseless/silent/soundless	-	-
2681	marin	marine/maritime	-	-
2682	metabolisch	metabolic/metabolically	-	-
2683	misstrauisch	mistrustful/wary	-	-
2684	nahestehend	close to/closely associated	C1	-
2685	neunt	ninth	-	-
2686	nutzlos	futile/useless	-	-
2687	parteipolitisch	partisan/party political	-	-
2688	proportional	proportional	-	-
2689	punktgenau	exact/precise	-	-
2690	sanitär	sanitary	-	-
2691	satirisch	satirical	B2	-
2692	schlagkräftig	effective/powerful	-	-
2693	schwungvoll	lively/sweeping	-	-
2694	sexistisch	sexist	-	-
2695	sprunghaft	erratic/rapid/sharp	-	-
2696	totalitär	totalitarian	-	-
2697	ungefährlich	dangerless/safe	-	-
2698	unmenschlich	barbarous/inhuman/unhuman	-	-
2699	unübersehbar	unmistakable/glaring	-	-
2700	verifiziert	verified	-	-
2701	verzweigt	ramified	-	-
2702	vierköpfig	four-person/of four	-	-
2703	viertägig	four-day	-	-
2704	vorschnell	hastily/premature/rash	B2	-
2705	achtjährig	eight-year/eight-year-old	-	-
2706	actionreich	rich in action	-	-
2707	antragstellend	applying/petitioning	-	-
2708	asymmetrisch	asymmetric/asymmetrical	-	-
2709	aufdringlich	obtrusive/officious	C1	-
2710	beschwerlich	arduous/burdensome/onerous	-	-
2711	eingängig	catchy	-	-
2712	entlegen	faraway/outlying/remote	C1	-
2713	erledigt	completed/done/finished	-	-
2714	ernstzunehmend	to be taken seriously	-	-
2715	ersatzlos	without/free of replacement	-	-
2716	estnisch	Estonian	-	-
2717	euphorisch	euphoric	C1	-
2718	finster	dark	-	-
2719	frühlingshaft	springlike	-	-
2720	gefahrlos	dangerless/safe	-	-
2721	gefürchtet	feared/dreaded	-	-
2722	geläufig	common/familiar/usual	-	-
2723	gestanden	accomplished	-	-
2724	haftbar	accountable/liable	-	-
2725	händeringend	desperate	-	-
2726	heterosexuell	heterosexual	-	-
2727	hilfsbedürftig	needy	-	-
2728	hochaktuell	highly topical/very current	C1	-
2729	identifizierbar	identifiable	-	-
2730	imaginär	imaginary	-	-
2731	kilometerlang	kilometres long	-	-
2732	kontraproduktiv	counterproductive	-	-
2733	kunsthistorisch	art-historical	-	-
2734	litauisch	Lithuanian	-	-
2735	mannigfaltig	manifold	-	-
2736	mittelschwer	moderately severe/medium-heavy	-	-
2737	mühevoll	full of effort	-	-
2738	nagelneu	brand-new	C1	-
2739	närrisch	idiotic/silly	C1	-
2740	naturverträglich	environmentally compatible	-	-
2741	neuseeländisch	New Zealand	-	-
2742	nichtstaatlich	non-governmental	-	-
2743	obdachlos	homeless/houseless/unsheltered	-	-
2744	orangen	orange (colour)	-	-
2745	papierlos	paperless	-	-
2746	regnerisch	rainy	C1	-
2747	seriell	serial	-	-
2748	spritzig	agile/lively/nippy	-	-
2749	steuerbar	controllable	-	-
2750	tradiert	handed down	-	-
2751	umweltpolitisch	environmental	-	-
2752	unempfindlich	indifferent/insensitive/inured	-	-
2753	unzugänglich	inaccessible	-	-
2754	unzuverlässig	unreliable	-	-
2755	verkehrt	wrong	-	-
2756	versicherungspflichtig	liable to insurance deductions	-	-
2757	waschbar	washable	-	-
2758	abrupt	abrupt	-	-
2759	atypisch	atypical	B2	-
2760	aufgeräumt	cheerful/tidy	-	-
2761	batteriebetrieben	battery-powered	-	-
2762	beiderseitig	mutual/on both sides	-	-
2763	bildhaft	graphic/pictorial/vivid	-	-
2764	curricular	curricular	-	-
2765	denkwürdig	memorable/notable/noteworthy	-	-
2766	dringlich	urgent	-	-
2767	ehelich	conjugal/connubial/marital	-	-
2768	einfallsreich	imaginative/inventive/resourceful	C1	-
2769	elitär	elitist	-	-
2770	erfassbar	comprehensible	-	-
2771	ergiebig	productive/abundant	-	-
2772	exponentiell	exponential	-	-
2773	fachfremd	subject-unrelated	-	-
2774	flächig	flat/area-wide	-	-
2775	fremdsprachlich	foreign-language	-	-
2776	geneigt	prone	-	-
2777	generationsübergreifend	cross-generational	-	-
2778	gepolstert	padded/upholstered	-	-
2779	gestreift	belted/fasciated/striped	-	-
2780	getötet	killed	-	-
