rank	article	word	plural	english	cefr	flags
20573	die	Kaskoversicherung	Kaskoversicherungen	collision damage insurance/partially comprehensive insurance	-	-
20574	der	Katamaran	Katamarane	catamaran	-	-
20575	das	Katapult	Katapulte	catapult	-	-
20576	der	Katholizismus	—	Catholicism	-	-
20577	der	Katzenbesitzer	Katzenbesitzer	cat owner	-	-
20578	die	Katzenrasse	Katzenrassen	cat breed	-	-
20579	die	Kaue	Kauen	miners' changing room	-	-
20580	der	Kaufmannsladen	Kaufmannsläden	toy shop/pretend shop	-	-
20581	die	Kaulquappe	Kaulquappen	polliwog/pollywog/porriwiggle	-	-
20582	der	Keil	Keile	gore/wedge	-	-
20583	das	Kernobst	—	pome fruit	-	-
20584	die	Kerntemperatur	Kerntemperaturen	core temperature	-	-
20585	die	Kettlebell	Kettlebells	kettlebell	-	-
20586	der	Keyboarder	Keyboarder	keyboardist	-	-
20587	der	Kibbuz	Kibbuzim	kibbutz	-	-
20588	der	Kieferknochen	Kieferknochen	jaw bone	-	-
20589	der	Kiesel	Kiesel	pebble	-	-
20590	der	Kieselstein	Kieselsteine	pebble	-	-
20591	der	Kiesstrand	Kiesstrände	pebble beach	-	-
20592	die	Kindergärtnerin	Kindergärtnerinnen	nursery teacher	-	-
20593	der	Kindergottesdienst	Kindergottesdienste	children's church service	-	-
20594	die	Kinderkleidung	Kinderkleidungen	children's clothing	-	-
20595	die	Kinderliteratur	Kinderliteraturen	children's literature	-	-
20596	der	Kinderpunsch	Kinderpunsche	children's punch/non-alcoholic fruit punch	-	-
20597	der	Kinderschreibtisch	Kinderschreibtische	child's desk	-	-
20598	die	Kindersterblichkeit	—	child mortality	-	-
20599	der	Kindheitstraum	Kindheitsträume	childhood dream	-	-
20600	das	Kirchenamt	Kirchenämter	church office	-	-
20601	der	Kirchenaustritt	Kirchenaustritte	leaving the church	-	-
20602	das	Kirchenmitglied	Kirchenmitglieder	church member	-	-
20603	die	Kirchenprovinz	Kirchenprovinzen	ecclesiastical province	-	-
20604	der	Kirchenvater	Kirchenväter	Christian Fathers/Church Fathers/Early Church Fathers	-	-
20605	der	Klarname	Klarnamen	real name	-	weak
20606	die	Klassenkameradin	Klassenkameradinnen	classmate	-	-
20607	der	Klecks	Kleckse	blot/splotch	-	-
20608	das	Kleegras	Kleegräser	clover grass	-	-
20609	die	Kleinbäuerin	Kleinbäuerinnen	small farmer (female)	-	-
20610	der	Kleinbetrieb	Kleinbetriebe	small business	-	-
20611	die	Kleinkunstbühne	Kleinkunstbühnen	cabaret	-	-
20612	das	Kleinstlebewesen	Kleinstlebewesen	microorganism	-	-
20613	die	Klickzahl	Klickzahlen	click count	-	-
20614	das	Klinikpersonal	—	clinic staff	-	-
20615	das	Knacken	—	cracking	-	-
20616	der	Knieschmerz	Knieschmerzen	knee pain	-	-
20617	die	Knieverletzung	Knieverletzungen	knee injury	-	-
20618	das	Knirschen	—	crunching/grinding	-	-
20619	der	Koala	Koalas	koala	-	-
20620	der	Koalitionsausschuss	Koalitionsausschüsse	coalition committee	-	-
20621	die	Kochbox	Kochboxen	cooking box/meal kit	-	-
20622	die	Kollegialität	—	collegiality	-	-
20623	der	Kolonialherr	Kolonialherren	colonial ruler/colonizer	-	weak
20624	der	Kolonialstil	Kolonialstile	colonial style	-	-
20625	die	Kolonne	Kolonnen	convoy/fractionating column	-	-
20626	die	Kolumnistin	Kolumnistinnen	columnist	-	-
20627	der	Kommissionspräsident	Kommissionspräsidenten	commission chairman	-	weak
20628	das	Kommunikationsproblem	Kommunikationsprobleme	communication problem	-	-
20629	der	Komplott	Komplotte	conspiracy/plot	-	-
20630	die	Kompostierung	Kompostierungen	composting	-	-
20631	der	Konditor	Konditoren	confectioner	-	-
20632	der	Konferenzsaal	Konferenzsäle	conference hall	-	-
20633	das	Konfetti	—	confetti	-	-
20634	die	Kongregation	Kongregationen	congregation	-	-
20635	die	Kongresshalle	Kongresshallen	congress hall	-	-
20636	der	Königspalast	Königspaläste	royal palace	-	-
3726	der	Konjunktiv	Konjunktive	subjunctive	A2	-
20638	das	Konklave	Konklaven	conclave	-	-
20639	die	Konservendose	Konservendosen	can/tin	-	-
20640	der	Konstruktor	Konstruktoren	constructor	-	-
20641	das	Kontor	Kontore	trading post/office (historical)	-	-
20642	das	Kontrollkästchen	Kontrollkästchen	checkbox/tick box/tickbox	-	-
20643	der	Kontrollraum	Kontrollräume	control room	-	-
20644	der	Kontrollverlust	Kontrollverluste	loss of control	-	-
20645	das	Konvolut	Konvolute	bundle/collection	-	-
20646	die	Konzipierung	Konzipierungen	conception/design	-	-
20647	die	Kopfnote	Kopfnoten	top note	-	-
20648	das	Kopfschütteln	—	head shake	-	-
20649	die	Kopfweide	Kopfweiden	pollarded willow	-	-
20650	die	Koreanerin	Koreanerinnen	Korean	-	-
20651	die	Körnung	Körnungen	grain size	-	-
20652	das	Körperinnere	—	body interior	-	adjNoun
20653	die	Körperlichkeit	Körperlichkeiten	carnality/corporality/corporeality	-	-
20654	die	Körpermitte	Körpermitten	core/midsection	-	-
20655	der	Kosmetikartikel	Kosmetikartikel	cosmetics/cosmetic product	-	-
20656	der	Kosmetiker	Kosmetiker	cosmetician	-	-
20657	die	Kostenentwicklung	Kostenentwicklungen	cost trend/cost development	-	-
20658	der	Kostümbildner	Kostümbildner	costume artist	-	-
20659	der	Kranführer	Kranführer	crane driver/crane operator	-	-
20660	die	Krankenbehandlung	Krankenbehandlungen	medical treatment	-	-
20661	die	Kränkung	Kränkungen	slight	-	-
20662	der	Krautsalat	Krautsalate	coleslaw/slaw	-	-
8894	die	Krebsfrüherkennung	—	early cancer detection/cancer screening	C1	-
20664	die	Kreditbank	Kreditbanken	commercial bank/credit bank	-	-
20665	die	Kreditkarteninformation	Kreditkarteninformationen	credit card information	-	-
20666	der	Kriegsbeginn	—	start of the war	-	-
20667	der	Kriegsflüchtling	Kriegsflüchtlinge	war refugee	-	-
20668	die	Kriegspartei	Kriegsparteien	belligerent party/warring party	-	-
20669	der	Kriegsverbrecher	Kriegsverbrecher	war criminal	-	-
20670	die	Krisenbewältigung	Krisenbewältigungen	crisis management	-	-
20671	die	Kritikerin	Kritikerinnen	critic	-	-
20672	der	Krokus	Krokusse	crocus	-	-
20673	das	Kronblatt	Kronblätter	petal	-	-
20674	der	Kronjuwel	Kronjuwelen	crown jewel	-	-
20675	die	Kronkolonie	Kronkolonien	crown colony	-	-
20676	der	Kropf	Kröpfe	crop/goiter/goitre	-	-
20677	die	Krümmung	Krümmungen	curvature	-	-
20678	der	Kubaner	Kubaner	Cuban	-	-
20679	der	Kubikzentimeter	Kubikzentimeter	cubic centimetre	-	-
20680	das	Küchenmesser	Küchenmesser	kitchen knife	-	-
20681	der	Kühlergrill	Kühlergrills	radiator grille	-	-
20682	das	Kühlmittel	Kühlmittel	coolant	-	-
7712	der	Kühlraum	Kühlräume	cold room/refrigerated room	B2	-
20684	die	Kühltasche	Kühltaschen	cool bag	-	-
8895	der	Kuhstall	Kuhställe	cowshed	C1	-
20686	das	Kulturmagazin	Kulturmagazine	culture mag/culture program	-	-
20687	die	Kulturministerin	Kulturministerinnen	cultural minister	-	-
20688	der	Kulturschatz	Kulturschätze	cultural treasure	-	-
20689	der	Kulturschock	Kulturschocke	culture shock	-	-
20690	die	Kumulierung	Kumulierungen	cumulation	-	-
20691	die	Kundenliste	Kundenlisten	client list	-	-
20692	die	Kunstfigur	Kunstfiguren	fictional character/persona	-	-
20693	die	Kunstgalerie	Kunstgalerien	art gallery	-	-
20694	das	Kunstharz	Kunstharze	synthetic resin	-	-
20695	die	Kunststofffolie	Kunststofffolien	plastic foil	-	-
8896	die	Kunstwelt	—	art world	C1	-
20697	das	Kuratoriumsmitglied	Kuratoriumsmitglieder	board-of-trustees member	-	-
20698	der	Kuraufenthalt	Kuraufenthalte	spa stay	-	-
20699	die	Kürbissuppe	Kürbissuppen	pumpkin soup	-	-
20700	die	Kurzatmigkeit	Kurzatmigkeiten	shortness of breath	-	-
20701	die	Kurzweil	—	amusement/diversion/pastime	-	-
20702	die	Küstenlinie	Küstenlinien	coastline	-	-
20703	die	Küstenwache	Küstenwachen	coast guard	-	-
20704	der	Kustos	Kustoden	curator/custos	-	-
20705	das	Kyrie	Kyries	Kyrie	-	-
20706	der	Laborwert	Laborwerte	lab value	-	-
20707	der	Labrador	Labradore	Labrador	-	-
20708	der	Lachmuskel	Lachmuskeln	laugh muscle	-	-
20709	die	Ladenkasse	Ladenkassen	cash register	-	-
20710	der	Laichplatz	Laichplätze	spawning site	-	-
20711	der	Ländercode	Ländercodes	country code	-	-
20712	der	Landesfürst	Landesfürsten	territorial prince/ruler	-	weak
20713	der	Landschaftsmaler	Landschaftsmaler	landscape artist/landscape painter/landscapist	-	-
20714	die	Landschaftsmalerei	Landschaftsmalereien	landscape painting	-	-
20715	die	Landschildkröte	Landschildkröten	tortoise	-	-
20716	die	Landungsbrücke	Landungsbrücken	landing stage	-	-
20717	die	Landwirtschaftsministerin	Landwirtschaftsministerinnen	agriculture minister	-	-
20718	die	Landwirtschaftsschule	Landwirtschaftsschulen	agricultural college	-	-
20719	die	Landzunge	Landzungen	headland	-	-
7713	die	Längeneinheit	Längeneinheiten	unit of length	B2	-
20721	die	Langhantel	Langhanteln	barbell	-	-
4681	die	Langsamkeit	—	slackness/slowness/sluggishness	C1	-
20723	die	Langzeitarbeitslosigkeit	—	long-term unemployment	-	-
20724	der	Lärmpegel	Lärmpegel	noise level	-	-
20725	die	Lasagne	Lasagnen	lasagna	-	-
20726	das	Laubblatt	Laubblätter	leaf	-	-
20727	der	Laubsauger	Laubsauger	leaf vacuum	-	-
20728	die	Laufgruppe	Laufgruppen	group of runners/running club/running group	-	-
20729	die	Laufruhe	—	smooth running	-	-
20730	das	Läuten	—	ringing (of bells)	-	-
20731	der	Lautstärkeregler	Lautstärkeregler	volume controller	-	-
8897	die	Lebenskrise	Lebenskrisen	life crisis	C1	-
20733	der	Lebensmittelskandal	Lebensmittelskandale	food scandal	-	-
20734	die	Lebensmittelversorgung	Lebensmittelversorgungen	food supply	-	-
20735	der	Lederschuh	Lederschuhe	leather shoe	-	-
20736	die	Leerfahrt	Leerfahrten	empty run	-	-
20737	das	Leerrohr	Leerrohre	empty conduit	-	-
20738	das	Lehrmittel	Lehrmittel	teaching aid	-	-
20739	die	Lehrverpflichtung	Lehrverpflichtungen	teaching load/obligation	-	-
20740	der	Leichtathlet	Leichtathleten	track-and-field athlete	-	weak
20741	der	Leihgeber	Leihgeber	lender	-	-
20742	das	Leitprinzip	Leitprinzipien	guiding principle	-	-
20743	die	Lenkstange	Lenkstangen	handlebar	-	-
20744	die	Lernschwäche	Lernschwächen	learning disability/learning disorder	-	-
20745	die	Lesebrille	Lesebrillen	reading glasses	-	-
8899	die	Leseratte	Leseratten	bookworm	C1	-
20747	der	Leserkreis	Leserkreise	readership/circle of readers	-	-
20748	der	Letten	Letten	loam/clay	-	-
20749	der	Leuchter	Leuchter	candelabrum/candlestick	-	-
20750	der	Leukozyt	Leukozyten	leukocyte/white blood cell	-	weak
20751	der	Lichtblitz	Lichtblitze	light flash	-	-
20752	der	Lichtkegel	Lichtkegel	light cone	-	-
20753	die	Lichtverschmutzung	Lichtverschmutzungen	light pollution/photopollution	-	-
20754	der	Lieblingsfilm	Lieblingsfilme	favourite film	-	-
20755	das	Lieblingsgetränk	Lieblingsgetränke	favourite drink	-	-
20756	der	Lieblingsschuh	Lieblingsschuhe	favourite shoe	-	-
20757	das	Lieblingsspielzeug	Lieblingsspielzeuge	favourite toy	-	-
20758	das	Liederbuch	Liederbücher	songbook	-	-
7715	der	Liegestütz	Liegestütze	press-up/push-up	B2	-
20760	die	Limo	Limos	soda	-	-
20761	der	Linksextremismus	—	far left/left-wing extremism	-	-
20762	die	Literaturliste	Literaturlisten	bibliography/reading list	-	-
20763	der	Literaturnobelpreisträger	Literaturnobelpreisträger	Nobel laureate in literature	-	-
20764	der	Lockenstab	Lockenstäbe	curling iron	-	-
20765	die	Lokalpresse	—	local press	-	-
20766	das	Lorbeerblatt	Lorbeerblätter	bay leaf/laurel leaf	-	-
20767	der	Löschangriff	Löschangriffe	firefighting operation	-	-
20768	der	Lötkolben	Lötkolben	soldering iron	-	-
20769	das	Luftschiff	Luftschiffe	airship	-	-
20770	die	Luftströmung	Luftströmungen	air current	-	-
20771	die	Lungenfibrose	Lungenfibrosen	lung fibrosis/pulmonary fibrosis	-	-
7716	die	Lungenkrankheit	Lungenkrankheiten	lung disease	B2	-
20773	das	Luxusproblem	Luxusprobleme	luxury problem	-	-
20774	der	Magensaft	Magensäfte	gastric juice	-	-
20775	die	Magensäure	Magensäuren	gastric acid	-	-
20776	die	Magnetresonanztomografie	—	magnetic resonance imaging/nuclear magnetic resonance imaging	-	-
20777	das	Makromolekül	Makromoleküle	macromolecule	-	-
20778	das	Malbuch	Malbücher	colouring book	-	-
20779	der	Manga	Manga	manga	-	-
20780	der	Männerberuf	Männerberufe	male-dominated profession	-	-
20781	der	Marktbericht	Marktberichte	market report	-	-
20782	der	Marktleiter	Marktleiter	store manager/market manager	-	-
20783	die	Marone	Maronen	bay bolete/chestnut/sweet chestnut	-	-
20784	der	Mascarpone	—	mascarpone	-	-
20785	die	Maschinenpistole	Maschinenpistolen	submachine gun	-	-
20786	der	Maschinenraum	Maschinenräume	engine room/machine room	-	-
20787	die	Masernimpfung	Masernimpfungen	measles vaccination	-	-
20788	die	Massenschlägerei	Massenschlägereien	mass brawl	-	-
20789	die	Mastektomie	Mastektomien	mastectomy	-	-
20790	der	Matchball	Matchbälle	match point	-	-
20791	das	Materiallager	Materiallager	material store/material storage	-	-
20792	der	Matrose	Matrosen	sailor	-	weak
20793	die	Mattscheibe	Mattscheiben	screen/matt glass	-	-
20794	das	Mediengesetz	Mediengesetze	media law	-	-
20795	der	Mehrkampf	Mehrkämpfe	all-around	-	-
8900	der	Meinungsmacher	Meinungsmacher	opinion-maker	C1	-
20797	die	Meise	Meisen	titmouse	-	-
20798	die	Meisterleistung	Meisterleistungen	masterly performance	-	-
20799	die	Menschenansammlung	Menschenansammlungen	gathering/gathering of people	-	-
20800	die	Menschenkette	Menschenketten	human chain	-	-
20801	der	Menschensohn	—	Son of Man	-	-
20802	die	Menschenverachtung	—	contempt for humanity	-	-
20803	der	Metallstab	Metallstäbe	metal bar	-	-
20804	die	Meute	Meuten	pack	-	-
20805	der	Mikroprozessor	Mikroprozessoren	microprocessor	-	-
20806	das	Mikrosystem	Mikrosysteme	microsystem	-	-
20807	die	Milchpumpe	Milchpumpen	breast pump	-	-
20808	der	Militäreinsatz	Militäreinsätze	military operation	-	-
20809	der	Milliardenbetrag	Milliardenbeträge	amount in billions	-	-
20810	die	Milz	Milzen	spleen	-	-
20811	der	Minigolfplatz	Minigolfplätze	mini-golf course	-	-
20812	der	Ministrant	Ministranten	altar boy/ministrant	-	weak
20813	der	Minutentakt	—	one-minute intervals	-	-
20814	das	Misstrauensvotum	Misstrauensvoten	vote of no-confidence	-	-
20815	der	Miteigentümer	Miteigentümer	co-owner/coproprietor	-	-
20816	der	Mitesser	Mitesser	blackhead/comedo	-	-
20817	der	Mitorganisator	Mitorganisatoren	co-organiser/coorganizer	-	-
20818	das	Mittagsgebet	Mittagsgebete	lunchtime prayer	-	-
20819	der	Mittellauf	Mittelläufe	middle reaches	-	-
20820	die	Mittellinie	Mittellinien	centre line/midline	-	-
20821	die	Möbelindustrie	Möbelindustrien	furniture industry	-	-
20822	der	Mobilfunkkunde	Mobilfunkkunden	mobile phone customer	-	weak
20823	die	Modeschau	Modeschauen	fashion show	-	-
20824	das	Molkereiprodukt	Molkereiprodukte	dairy product	-	-
20825	der	Montagmittag	Montagmittage	Monday lunchtime	-	-
20826	der	Mopp	Mopps	mop	-	-
20827	der	Motorblock	Motorblöcke	engine block	-	-
20828	die	Mucke	Mucken	music (slang)	-	-
20829	der	Mückenstich	Mückenstiche	mosquito bite	-	-
20830	die	Müllhalde	Müllhalden	garbage dump	-	-
20831	die	Müllkippe	Müllkippen	dump/waste tip	-	-
20832	die	Müllsammelaktion	Müllsammelaktionen	waste collection campaign	-	-
20833	die	Mülltüte	Mülltüten	garbage bag	-	-
20834	der	Multilateralismus	—	multilateralism	-	-
20835	der	Mündel	Mündel	ward	-	-
20836	die	Mundharmonika	Mundharmonikas	harmonica/mouth organ/mouthorgan	-	-
20837	der	Museumsleiter	Museumsleiter	museum director/museum manager	-	-
20838	das	Musikleben	—	music life	-	-
20839	die	Musiktherapie	Musiktherapien	music therapy	-	-
20840	der	Muskelfaserriss	Muskelfaserrisse	torn muscle fiber	-	-
20841	die	Muskelschicht	Muskelschichten	muscle layer	-	-
20842	der	Muslimbruder	Muslimbrüder	Muslim Brother	-	-
20843	die	Mutmaßung	Mutmaßungen	supposition/conjecture	-	-
20844	die	Mykologie	—	mycology	-	-
20845	die	Nabe	Naben	hub	-	-
20846	das	Nachbarhaus	Nachbarhäuser	neighbouring house	-	-
20847	der	Nachhauseweg	Nachhausewege	way home	-	-
20848	die	Nachhilfelehrerin	Nachhilfelehrerinnen	female tutor	-	-
20849	die	Nachtarbeit	Nachtarbeiten	night work	-	-
20850	das	Nachtlicht	Nachtlichter	night light/nightlight	-	-
20851	das	Nachtschattengewächs	Nachtschattengewächse	nightshade/solanum	-	-
20852	der	Nachttisch	Nachttische	bedside table/night table/nightstand	-	-
20853	der	Nachtzug	Nachtzüge	night train	-	-
20854	die	Nachweisgrenze	Nachweisgrenzen	detection limit	-	-
20855	das	Nachwuchsproblem	Nachwuchsprobleme	shortage of young talent/succession problem	-	-
20856	das	Nacktfoto	Nacktfotos	nude picture	-	-
8901	das	Nadelöhr	Nadelöhre	bottleneck/eye/eye of a needle	C1	-
20858	die	Nahrungsmittelindustrie	Nahrungsmittelindustrien	food industry/foodstuff industry	-	-
20859	die	Namensliste	Namenslisten	name list	-	-
4683	das	Namensschild	Namensschilder	name tag	C1	-
20861	die	Narzisse	Narzissen	daffodil	-	-
20862	die	Nasendusche	Nasenduschen	nasal douche/nasal rinse	-	-
20863	die	Nasennebenhöhle	Nasennebenhöhlen	paranasal sinus	-	-
20864	die	Nasenspitze	Nasenspitzen	tip of the nose	-	-
20865	die	Nationalelf	Nationalelfen	national team	-	-
20866	die	Nationalratswahl	Nationalratswahlen	National Council election	-	-
20867	die	Naturgeschichte	—	natural history	-	-
20868	die	Naturkonstante	Naturkonstanten	natural constant/physical constant	-	-
20869	die	Naturwissenschaftlerin	Naturwissenschaftlerinnen	natural scientist	-	-
20870	die	Nebelmaschine	Nebelmaschinen	fog machine/smoke machine	-	-
20871	der	Nematode	Nematoden	nematode	-	weak
20872	das	Netzwerkprotokoll	Netzwerkprotokolle	network protocol	-	-
20873	die	Neuansiedlung	Neuansiedlungen	resettlement/new settlement	-	-
20874	die	Neuaufnahme	Neuaufnahmen	new admission/intake	-	-
20875	der	Neujahrstag	Neujahrstage	New Year's Day	-	-
20876	der	Neunte	Neunten	ninth	-	adjNoun
20877	der	Newsfeed	Newsfeeds	news feed/web feed	-	-
20878	das	Nichtwissen	—	not knowing/ignorance	-	-
20879	der	Niederwald	Niederwälder	coppice	-	-
20880	das	Niedrigenergiehaus	Niedrigenergiehäuser	low-energy house	-	-
20881	der	Niedriglohn	Niedriglöhne	low wage	-	-
20882	die	Nordseeinsel	Nordseeinseln	North Sea island	-	-
20883	der	Nordteil	Nordteile	northern part	-	-
20884	der	Nordwest	—	north-west/northwest	-	-
20885	die	Notarin	Notarinnen	notary (female)	-	-
20886	der	Notarztwagen	Notarztwagen	emergency ambulance	-	-
20887	die	Notation	Notationen	notation	-	-
20888	der	Notgroschen	Notgroschen	savings for a rainy day	-	-
20889	die	Notifizierung	Notifizierungen	notification	-	-
7717	der	Notizblock	Notizblöcke	note pad/notebook/sketchbook	B2	-
20891	die	Notlösung	Notlösungen	emergency solution/stopgap/stopgap solution	-	-
20892	das	Notstromaggregat	Notstromaggregate	emergency generator	-	-
20893	der	Novemberpogrom	Novemberpogrome	November pogrom	-	-
20894	die	Nüchternheit	—	rationality/soberness/sobriety	-	-
20895	der	Nullpunkt	Nullpunkte	zero point	-	-
20896	die	Numerik	—	numerical analysis/numerics	-	-
20897	der	Nutella	—	Nutella	-	-
20898	das	Obdach	—	shelter	-	-
20899	der	Oberbau	Oberbauten	superstructure	-	-
20900	der	Oberbauch	Oberbäuche	epigastrium	-	-
20901	der	Oberbefehlshaber	Oberbefehlshaber	commander-in-chief	-	-
20902	die	Oberbekleidung	Oberbekleidungen	outerwear	-	-
20903	die	Oberflächenstruktur	Oberflächenstrukturen	surface structure/texture	-	-
20904	das	Oberseminar	Oberseminare	advanced seminar	-	-
20905	die	Obliegenheit	Obliegenheiten	duty/obligation	-	-
20906	die	Obligation	Obligationen	obligation	-	-
20907	das	Observatorium	Observatorien	observatory	-	-
20908	der	Obstkorb	Obstkörbe	fruit basket	-	-
20909	die	Offizin	Offizinen	pharmacy/printing house	-	-
20910	das	Ohm	—	ohm/ohm (unit)	-	-
20911	der	Ohrhörer	Ohrhörer	earphone	-	-
20912	die	Ohrmarke	Ohrmarken	ear tag	-	-
20913	das	Oktett	Oktette	octet	-	-
20914	das	Ölfeld	Ölfelder	oil field	-	-
20915	der	Ölfilter	Ölfilter	oil filter	-	-
20916	der	Oligarch	Oligarchen	oligarch	-	weak
20917	die	Ölsaat	Ölsaaten	oilseed	-	-
20918	die	Ölspur	Ölspuren	trail of oil	-	-
20919	die	Olympiamannschaft	Olympiamannschaften	Olympic team	-	-
20920	die	Ombudsperson	Ombudspersonen	ombudsperson	-	-
20921	das	Omen	Omen	omen	-	-
20922	die	Onlinekommunikation	—	online communication	-	-
20923	die	Orchestrierung	Orchestrierungen	orchestration	-	-
20924	der	Orientalist	Orientalisten	orientalist	-	weak
20925	der	Orientierungspunkt	Orientierungspunkte	orientation point/reference point	-	-
1803	die	Ortsangabe	Ortsangaben	place name/location detail	A1	-
20927	der	Ortsansässige	Ortsansässigen	resident	-	adjNoun
