rank	article	word	plural	english	cefr	flags
14545	der	Querdenker	Querdenker	contrarian	-	-
14546	der	Rabbiner	Rabbiner	rabbi	-	-
14547	der	Raid	Raids	raid	-	-
14548	die	Rationalität	Rationalitäten	rationality	-	-
14549	der	Ratsbeschluss	Ratsbeschlüsse	council decision	-	-
14550	der	Ratsherr	Ratsherren	councillor	-	weak
14551	die	Raumsonde	Raumsonden	space probe	-	-
14552	die	Rechtskraft	—	legal force	-	-
14553	der	Rechtsruck	Rechtsrucke	shift to the right/swing to the right	-	-
14554	das	Reformhaus	Reformhäuser	health food store	-	-
14555	der	Reformvorschlag	Reformvorschläge	reform proposal	-	-
14556	der	Regelbetrieb	—	regular operation	-	-
14557	der	Regionalverkehr	Regionalverkehre	regional transport	-	-
14558	der	Regionalzug	Regionalzüge	regional train	-	-
14559	die	Reiseleiterin	Reiseleiterinnen	tour guide (female)	-	-
14560	der	Reitweg	Reitwege	riding trail/bridle path	-	-
14561	die	Rekultivierung	Rekultivierungen	recultivation/land rehabilitation	-	-
14562	die	Relegation	Relegationen	relegation	-	-
14563	die	Religiosität	—	religiosity/religiousness	-	-
14564	die	Rennbahn	Rennbahnen	racetrack	-	-
14565	der	Rennsport	—	racing	-	-
14566	die	Rettungsgasse	Rettungsgassen	emergency corridor/emergency lane	-	-
4625	die	Reue	—	regret	B2	-
14568	das	Risikogebiet	Risikogebiete	risk area	-	-
14569	der	Roboterarm	Roboterarme	robot arm	-	-
14570	das	Röhrchen	Röhrchen	small tube/vial	-	-
14571	das	Rokoko	—	rococo	-	-
4212	die	Rolltreppe	Rolltreppen	escalator	B2	-
14573	die	Röntgenaufnahme	Röntgenaufnahmen	radiograph/roentgenogram	-	-
14574	die	Röntgenuntersuchung	Röntgenuntersuchungen	X-ray examination/X-ray investigation/X-ray study	-	-
14575	die	Rotbuche	Rotbuchen	European beech/common beech	-	-
14576	das	Röteln	Röteln	rubella	-	-
14577	das	Rotkehlchen	Rotkehlchen	European robin/robin/robin redbreast	-	-
14578	die	Roulade	Rouladen	roulade/meat roll	-	-
14579	der	Rückschnitt	Rückschnitte	pruning/cutback	-	-
7637	die	Rückversicherung	Rückversicherungen	reassurance/reinsurance	B2	-
14581	das	Rückzugsgebiet	Rückzugsgebiete	retreat area	-	-
14582	das	Ruderboot	Ruderboote	rowboat	-	-
14583	das	Sägeblatt	Sägeblätter	saw blade	-	-
14584	die	Salzwiese	Salzwiesen	salt marsh/salt meadow	-	-
14585	die	Sanitäreinrichtung	Sanitäreinrichtungen	sanitary facilities/installations	-	-
7639	der	Satiriker	Satiriker	satiriser/satirist/satirizer	B2	-
4626	das	Sauerkraut	—	pickled cabbage/sauerkraut	C1	-
14588	der	Sauerteig	Sauerteige	leaven/sourdough	-	-
8799	der	Schachspieler	Schachspieler	chess player	C1	-
14590	die	Schadensregulierung	Schadensregulierungen	claims settlement/settlement of damages	-	-
14591	die	Schalte	Schalten	live link/studio link	-	-
14592	der	Schaumstoff	Schaumstoffe	cellular material/expanded material/foam	-	-
14593	das	Schilddrüsenhormon	Schilddrüsenhormone	thyroid gland hormone	-	-
14594	die	Schippe	Schippen	shovel	-	-
14595	der	Schlafanzug	Schlafanzüge	nightgown/pair of pyjamas	-	-
14596	das	Schlendern	—	strolling	-	-
14597	die	Schleppe	Schleppen	train	-	-
14598	die	Schmiererei	Schmierereien	scribbling/graffiti	-	-
14599	der	Schnickschnack	—	frills/nonsense/bits and pieces	-	-
14600	der	Schraubendreher	Schraubendreher	screwdriver	-	-
14601	der	Schraubenzieher	Schraubenzieher	screwdriver	-	-
14602	das	Schrifttum	Schrifttümer	corpus/literature	-	-
14603	der	Schrittzähler	Schrittzähler	pedometer/step counter	-	-
14604	der	Schulbau	Schulbauten	school construction	-	-
14605	der	Schutzpatron	Schutzpatrone	patron saint	-	-
14606	das	Schwefeldioxid	—	sulfur dioxide	-	-
14607	der	Schwerkranke	Schwerkranken	seriously ill person	-	adjNoun
14608	der	Schwiegersohn	Schwiegersöhne	son-in-law	-	-
14609	der	Scout	Scouts	scout	-	-
14610	der	Sechste	Sechsten	sixth	-	adjNoun
14611	die	Seelsorgerin	Seelsorgerinnen	pastor/chaplain (female)	-	-
14612	der	Seitenflügel	Seitenflügel	side wing	-	-
14613	der	Seitenwechsel	Seitenwechsel	change of sides/page change	-	-
14614	die	Selbstauskunft	Selbstauskünfte	self-disclosure	-	-
4627	die	Selbstsicherheit	Selbstsicherheiten	self-assurance	C1	-
14616	die	Selbsttötung	Selbsttötungen	suicide	-	-
14617	der	Selbstversorger	Selbstversorger	self-caterer	-	-
14618	der	Seminarleiter	Seminarleiter	seminar leader	-	-
14619	der	Sendeplatz	Sendeplätze	broadcast slot	-	-
14620	die	Sensitivität	—	sensitivity	-	-
3668	das	Shooting	Shootings	photo shoot	A2	-
14622	der	Showdown	Showdowns	showdown	-	-
14623	die	Sicherheitsleistung	Sicherheitsleistungen	security deposit/surety	-	-
14624	der	Siebenjährige	Siebenjährigen	seven-year-old	-	adjNoun
14625	die	Sinologie	—	sinology	-	-
14626	das	Skispringen	Skispringen	ski jumping	-	-
14627	die	Sommerblume	Sommerblumen	summer flower	-	-
14628	das	Sommerhaus	Sommerhäuser	summer house	-	-
