rank	article	word	plural	english	cefr	flags
23693	der	Tarifkonflikt	Tarifkonflikte	pay dispute/wage dispute	-	-
23694	die	Tarifpolitik	Tarifpolitiken	pay scale policy	-	-
23695	der	Taschendieb	Taschendiebe	pickpocket	-	-
23696	der	Taschendiebstahl	Taschendiebstähle	pickpocketing	-	-
23697	die	Taschenuhr	Taschenuhren	pocket watch	-	-
23698	das	Tätigkeitsgebiet	Tätigkeitsgebiete	activity area	-	-
23699	das	Tätigkeitsmerkmal	Tätigkeitsmerkmale	activity characteristic	-	-
23700	die	Tatze	Tatzen	paw	-	-
23701	der	Tatzeitpunkt	Tatzeitpunkte	time of offence/time of the act	-	-
23702	die	Tauchschule	Tauchschulen	diving school	-	-
23703	der	Täufling	Täuflinge	person to be baptised	-	-
23704	der	Taufpate	Taufpaten	godfather	-	weak
23705	der	Taufstein	Taufsteine	font	-	-
23706	der	Täuschungsversuch	Täuschungsversuche	attempted deception	-	-
23707	der	Tausender	Tausender	thousand/thousand-euro note	-	-
23708	die	Technikfolgenabschätzung	—	technology assessment	-	-
23709	die	Teekanne	Teekannen	teapot	-	-
23710	der	Teen	Teens	teen	-	-
23711	die	Teeplantage	Teeplantagen	tea plantation	-	-
23712	die	Teestube	Teestuben	tearoom	-	-
23713	die	Teilkompetenz	Teilkompetenzen	partial competence	-	-
23714	der	Teilnahmeantrag	Teilnahmeanträge	request to participate/application to participate	-	-
23715	die	Telefongesellschaft	Telefongesellschaften	phone company	-	-
23716	die	Telefonrechnung	Telefonrechnungen	phone bill/telephone bill	-	-
23717	der	Teleprompter	Teleprompter	auto-cue/teleprompter	-	-
23718	die	Television	—	television	-	-
23719	der	Tempelritter	Tempelritter	Knight Templar	-	-
23720	der	Tennisball	Tennisbälle	tennis ball	-	-
7748	der	Tennisprofi	Tennisprofis	tennis pro	B2	-
23722	das	Tennisturnier	Tennisturniere	tennis tournament	-	-
23723	der	Textblock	Textblöcke	text block	-	-
23724	der	Textdichter	Textdichter	lyric poet	-	-
23725	die	Textgestaltung	Textgestaltungen	text design/text layout	-	-
23726	der	Thailänder	Thailänder	Tai/Thai/Thailander	-	-
23727	die	Theaterszene	Theaterszenen	theatre scene	-	-
23728	der	Theologieprofessor	Theologieprofessoren	theology professor	-	-
23729	das	Therapeutikum	Therapeutika	therapeutic agent	-	-
