rank	word	english	cefr	flags
4376	gleichlautend	homophonous	-	-
4377	goldfarben	gold-coloured	-	-
4378	graduell	gradual	-	-
4379	grauenhaft	gruesome	-	-
4380	großstädtisch	metropolitan	-	-
4381	gütig	affectionate/benevolent	B2	-
4382	haargenau	to a hair	-	-
4383	halbiert	halved	-	-
4384	hartgesotten	hard-boiled/hardboiled/hardened	-	-
4385	hautfreundlich	skin-friendly	-	-
4386	hehr	august/bold/high	-	-
4387	heimtückisch	insidious	-	-
4388	heldenhaft	heroic	-	-
4389	hellenistisch	Hellenistic/Hellenistical	-	-
4390	herstellerübergreifend	cross-manufacturer	-	-
4391	herzförmig	heart-shaped	-	-
4392	hochbetagt	elderly	-	-
4393	hochklappbar	folding/tip-up	-	-
4394	höllisch	infernal/terrible	-	-
4395	holsteinisch	Holstein	-	-
4396	humusreich	rich in humus	-	-
4397	ignorant	ignorant	C1	-
4398	immerwährend	eternal/perpetual	B2	-
4399	imperial	imperial	-	-
4400	ineffektiv	ineffective	-	-
4401	informationell	informational	-	-
4402	integrierbar	integrable	-	-
4403	interministeriell	interministerial	-	-
4404	islamfeindlich	anti-Islamic/Islamophobic	-	-
4405	jihadistisch	jihadist	-	-
4406	jubelnd	cheering/jubilant	-	-
4407	kalkhaltig	containing carbonate	-	-
4408	kalorienarm	low-calorie	B2	-
4409	kapital	major/royal	-	-
4410	karnevalistisch	carnival-related	-	-
4411	katalytisch	catalytic	-	-
4412	kategorisch	categorical	-	-
4413	klischeehaft	clichéd	B2	-
4414	kompetitiv	competitive	-	-
4415	konstitutiv	founding	-	-
4416	konzertant	concert-like	-	-
4417	konzertiert	concerted	-	-
4418	kostenbewusst	cost-conscious	-	-
4419	kostenneutral	cost-neutral	-	-
4420	kraftlos	powerless	-	-
4421	kratzfest	scratch-proof	-	-
4422	kriminalistisch	criminological	-	-
4423	kubisch	cubic	-	-
4424	kulant	accommodating/obliging	-	-
4425	kunstgeschichtlich	art-historical	-	-
4426	kurzsichtig	myopic/near sighted/short-sighted	-	-
4427	kyrillisch	Cyrillic	-	-
4428	lakonisch	laconic	-	-
4429	laktosefrei	lactose-free	-	-
4430	ledig	single	A1	-
4431	leichtfüßig	light-footed/nimble	-	-
4432	leserlich	legible	-	-
4433	liebenswürdig	kind/pleasant	C1	-
4434	lilafarben	purple/lilac-coloured	-	-
4435	linksextremistisch	left-wing extremist	-	-
4436	literaturwissenschaftlich	literary studies	-	-
4437	lockig	curly/curly-headed	-	-
4438	manipulativ	manipulative	-	-
4439	maskiert	masked	-	-
4440	maßlos	beyond measure/boundless/exorbitant	-	-
4441	mau	poorly/queasy	-	-
4442	metallen	metallic	-	-
4443	mitfühlend	compassionate/sympathetic	-	-
4444	molekulargenetisch	molecular-genetic	-	-
4445	monolithisch	monolithic	-	-
4446	motivational	motivational	-	-
4447	narzisstisch	narcissistic	-	-
4448	nepalesisch	Nepalese	-	-
4449	netzpolitisch	internet-policy	-	-
4450	nosokomial	nosocomial	-	-
4451	notfallmedizinisch	emergency medical	-	-
4452	nuklearmedizinisch	nuclear-medicine	-	-
4453	obligat	inevitable/obligatory	-	-
4454	obsolet	obsolete	-	-
4455	ohrenbetäubend	deafening/earsplitting	-	-
4456	oldenburgisch	Oldenburg	-	-
4457	ortskundig	locally knowledgeable/with local knowledge	-	-
4458	parteiintern	within the party	-	-
4459	perkutan	diadermic/percutaneous/through the skin	-	-
4460	personengebunden	person-specific	-	-
4461	planetarisch	planetary	-	-
4462	primitiv	primitive	-	-
4463	pseudonym	pseudonymous	-	-
4464	quantenmechanisch	quantum mechanical	-	-
4465	rastlos	restless	B2	-
4466	realpolitisch	realpolitik	-	-
4467	rebellisch	insurgent/mutinous/rebellious	-	-
4468	rechtsfrei	extra-judicial/extralegal/lawless	-	-
4469	rekombinant	recombinant	-	-
4470	rostig	russet/rusty	-	-
4471	rudimentär	rudimentary/vestigial	-	-
4472	ruppig	gruff/rough	-	-
4473	salonfähig	socially acceptable	-	-
4474	salzhaltig	containing sal	-	-
4475	säumig	belated/careless/defaulting	-	-
4476	schäbig	shabby/sordid	-	-
4477	schadstoffarm	poor in/low in harmful substance	-	-
4478	schmiedeeisern	wrought-iron	-	-
4479	schneereich	rich in snow	-	-
4480	schneeweiß	snow white	-	-
4481	schwül	hot/humid/sultry	-	-
4482	seelenlos	without/free of bore	-	-
4483	sehnlich	ardent/ardently/fervent	C1	-
4484	seismisch	seismic	-	-
4485	sektoral	sectoral/sectorial	-	-
4486	semesterbegleitend	semester-accompanying	-	-
4487	sequenziell	sequential	-	-
4488	serologisch	serological	-	-
4489	skulptural	sculptural	-	-
4490	solitär	solitary	-	-
4491	sonderbar	peculiar/strange	-	-
4492	spätbarock	late baroque	-	-
4493	sternförmig	star-shaped/stellate/stelliform	-	-
4494	suboptimal	suboptimal	-	-
4495	summarisch	summary/cumulative	-	-
4496	supraleitend	superconducting/superconductive	-	-
4497	suspekt	dubious/suspect/suspicious	-	-
4498	tagaktiv	diurnal	-	-
4499	taiwanisch	Taiwanese	-	-
4500	tansanisch	Tanzanian	-	-
4501	tiefschwarz	jet-black	-	-
4502	transgeschlechtlich	transgender	-	-
4503	traut	intimate	-	-
4504	trennbar	separable	A1	-
4505	trilateral	trilateral	-	-
4506	trivial	trivial	-	-
4507	tröstlich	comforting	C1	-
4508	überdeutlich	extremely clear	-	-
4509	überhastet	overhasty	-	-
4510	umtriebig	go-getting	-	-
4511	unabwendbar	inevitable	-	-
4512	unausgewogen	unbalanced	-	-
4513	unbefangen	unbiased/uninhibited	-	-
4514	unbehelligt	undisturbed/unmolested	-	-
4515	unbeirrt	enduring	-	-
4516	unbekümmert	carefree	-	-
4517	unbenutzbar	unusable	-	-
4518	unbestreitbar	indisputable/undeniable/unquestionable	-	-
4519	uncool	uncool	-	-
4520	undurchlässig	impermeable	-	-
4521	unerfreulich	unpleasant	-	-
4522	ungehemmt	unrestrained	C1	-
4523	ungelernt	unskilled	-	-
4524	ungeschickt	awkward/clumsy	C1	-
4525	ungewünscht	unasked-for/unwanted	-	-
4526	unhöflich	discourteous/impolite	-	-
4527	unkonzentriert	unfocused	-	-
4528	unmotiviert	unmotivated	-	-
4529	unschlüssig	undecided	-	-
4530	unselig	unfortunate/wretched	-	-
4531	unsozial	antisocial	-	-
4532	unterbewusst	subconscious	-	-
4533	unterscheidbar	distinguishable	-	-
4534	untreu	disloyal/unfaithful	-	-
4535	unwürdig	worth	C1	-
4536	unzulänglich	inadequate/insufficient	-	-
4537	urzeitlich	primeval	-	-
4538	vaskulär	vascular	-	-
4539	verbrieft	guaranteed/vested	-	-
4540	verdorben	bad/corrupt/off	-	-
4541	verfassungsgemäß	in accordance with constitution	-	-
4542	verhasst	loathsome/odious	-	-
4543	verkehrsreich	rich in communication	-	-
4544	verschiedenfarbig	different-coloured	-	-
4545	verwerflich	reprehensible	-	-
4546	verwöhnt	spoiled	-	-
4547	vitaminreich	rich in vitamin	B2	-
4548	völkerrechtswidrig	against international law	-	-
4549	vorgeschichtlich	prehistoric	-	-
4550	vorurteilsfrei	unprejudiced	-	-
4551	weitsichtig	farsighted	-	-
4552	westafrikanisch	West African	-	-
4553	wiedervereinigt	reunified	-	-
4554	wildfremd	completely strange	-	-
4555	willig	willing	-	-
4556	wirklichkeitsnah	near/close to reality	-	-
4557	wortreich	verbose/wordy	B2	-
4558	zahm	mild/tame	-	-
4559	zähneknirschend	reluctantly/through gritted teeth	-	-
4560	zollfrei	duty-free	-	-
4561	zusammenklappbar	collapsible	-	-
4562	zweispurig	two-lane	-	-
4563	zwielichtig	dubious/seedy/shady	-	-
4564	abartig	abnormal/perverse	C1	-
4565	aberwitzig	ludicrous	-	-
4566	abfallrechtlich	waste-law	-	-
4567	abgedreht	crazy/wacky/wrapped (filming)	-	-
4568	abschüssig	aslope/precipitous/steep	-	-
4569	abträglich	detrimental	-	-
4570	adipös	adipose/obese	-	-
4571	afroamerikanisch	African-American/Afro-American	-	-
4572	aktenkundig	on records	-	-
4573	algebraisch	algebraic/algebraical	-	-
4574	alkoholhaltig	alcoholic	-	-
4575	allegorisch	allegoric	-	-
4576	allergen	allergenic	-	-
4577	alternierend	alternating	-	-
4578	altgriechisch	Ancient Greek/Old Greek	-	-
4579	amorph	amorphous	-	-
4580	amüsiert	amused	B1	-
4581	angewinkelt	bent	-	-
4582	angreifbar	assailable/vulnerable	-	-
4583	antirassistisch	antiracism	-	-
4584	antragsgemäß	in accordance with application	-	-
4585	argwöhnisch	suspicious/suspicously	-	-
4586	armselig	abject/paltry/pathetic	-	-
4587	aufgeweckt	alert/lively	-	-
4588	aufsehenerregend	sensational/spectacular	B2	-
4589	ausdrucksvoll	demonstrative/expressive	-	-
4590	ausländerfeindlich	xenophobic	-	-
4591	außenstehend	outside/external	-	-
4592	außenwirtschaftlich	foreign-trade	-	-
4593	autokratisch	autocratic	-	-
4594	ayurvedisch	Ayurvedic	C1	-
4595	ballistisch	ballistic	-	-
4596	baskisch	Basque	-	-
4597	befriedet	pacified	-	-
4598	befüllt	filled	-	-
4599	behäbig	massive/sluggish	-	-
4600	beigefarben	beige	-	-
4601	bekloppt	barmy/daft	-	-
4602	berufsmäßig	professional	-	-
4603	berufsunfähig	unable to work/occupationally disabled	-	-
4604	betreten	embarrassed/entered	-	-
4605	betriebsbereit	operable/ready	-	-
4606	bettlägerig	bedbound/bedfast/bedridden	-	-
4607	biegsam	ductile/flexible/lithe	-	-
4608	bildhauerisch	sculptural	-	-
4609	bildschön	(classically, ravishingly, strikingly, very) beautiful/gorgeous/picture-perfect	-	-
4610	bildungssprachlich	erudite	-	-
4611	bitterkalt	bitter/cold	C1	-
4612	bleich	bloodless/pale/pallid	-	-
4613	bleifrei	lead-free/non-lead/unleaded	-	-
4614	bodentief	floor-to-ceiling	-	-
4615	chromatisch	chromatic	-	-
4616	definierbar	definable	-	-
4617	dement	demented	-	-
4618	drogenabhängig	addicted to drugs/drug addicted/strung-out	-	-
4619	dürr	barren/dry/lean	-	-
4620	egozentrisch	egocentric	-	-
4621	eineinhalbstündig	1.5-hour	-	-
4622	einfältig	naive/simple/simple-minded	-	-
4623	einteilig	one-piece	-	-
4624	eitel	pure/vain	-	-
4625	eminent	eminent	-	-
4626	entnervt	exasperated	-	-
4627	entzückend	charming/lovely	-	-
4628	ergebnisoffen	open-ended	-	-
4629	erklärungsbedürftig	in need of explanation	-	-
4630	erntefrisch	farm-fresh	-	-
4631	ersetzbar	replaceable/substitutable	-	-
4632	ethnologisch	ethnologic/ethnological	-	-
4633	exekutiv	executive	-	-
4634	fahrtüchtig	fit to drive	-	-
4635	fälschungssicher	forgery-proof	-	-
4636	feinsinnig	subtle/refined	-	-
4637	fetthaltig	containing fat	-	-
4638	feudal	aristocratic/feudal/grand	-	-
4639	fluffig	fluffy	-	-
4640	folgenreich	momentous	-	-
4641	fragmentiert	fragmented	-	-
4642	fraktionslos	without/free of faction	-	-
4643	frauenpolitisch	women's-policy	-	-
4644	freizügig	liberal/revealing	-	-
4645	fruchtlos	fruitless/unfruitful/vain	-	-
4646	frühmittelalterlich	early medieval	-	-
4647	fünfmonatig	five-month	-	-
4648	fünfzehnjährig	fifteen-year-old	-	-
4649	galvanisch	galvanic	-	-
4650	gedankenlos	absent-minded/thoughtless	-	-
4651	gehäkelt	crocheted	-	-
4652	genehmigungsfrei	free of approval	-	-
4653	genügsam	frugal/modest	-	-
4654	gesalzen	salted	-	-
4655	geschlechtsreif	sexually mature	-	-
4656	gesinnt	leaning/minded/of one mind for	-	-
4657	gewandt	deft/dexterous/elegant	-	-
4658	gewesen	has-been	A2	-
4659	gewillt	willing	-	-
4660	gewitzt	shrewd/canny	-	-
4661	gleichförmig	uniform	-	-
4662	gregorianisch	Gregorian	-	-
4663	gutverdienend	high-earning	-	-
4664	haarsträubend	hair-raising	-	-
4665	hager	gaunt/haggard/lean	-	-
4666	halluzinogen	hallucinogenic	-	-
4667	haltig	containing/lasting	-	-
4668	haltlos	without/free of hold	-	-
4669	harntreibend	diuretic	-	-
4670	hawaiianisch	Hawaiian	-	-
4671	hellgelb	light yellow	-	-
4672	hemmend	clogging/debilitating/inhibiting	-	-
4673	hermetisch	hermetic	-	-
4674	hingebungsvoll	devoted/dedicated	-	-
4675	hochprozentig	high-proof	-	-
4676	hochschwanger	advanced in pregnancy	-	-
4677	holistisch	holistic	-	-
4678	hundertfach	hundredfold	-	notDeclinable
4679	immanent	immanent	-	-
4680	impulsiv	impulsive	-	-
4681	informatorisch	informational	-	-
4682	intendiert	intended	-	-
4683	intergeschlechtlich	intersexual	-	-
4684	intestinal	enteral/intestinal	-	-
4685	introvertiert	introverted	-	-
4686	irrwitzig	absurd/mad	-	-
4687	isotonisch	isotonic	-	-
4688	jodhaltig	containing iodine	-	-
4689	jugoslawisch	Jugoslav/Jugoslavian	-	-
4690	kapverdisch	Capeverdean	-	-
4691	kariert	checked/checkered/chequered	B1	-
4692	karolingisch	Carolingian	-	-
4693	kindisch	childish/infantile	-	-
4694	kleinwüchsig	short-statured	-	-
4695	knuddelig	cuddly	-	-
4696	kohlensäurehaltig	carbonated	-	-
4697	kolorektal	colorectal	-	-
4698	kommentarlos	without comment	-	-
4699	komplikationslos	without/free of complication	-	-
4700	kongruent	congruent	-	-
4701	konsularisch	consular	-	-
4702	kontaktfreudig	outgoing	-	-
4703	konträr	adverse/contrarian/contrary	-	-
4704	konzeptuell	conceptual	-	-
4705	koptisch	Coptic	-	-
4706	korrosionsbeständig	corrosion resistant/non-corroding/noncorrosive	-	-
4707	kräftezehrend	exhausting	-	-
4708	krisengeschüttelt	crisis-ridden/crisis-torn	-	-
4709	landespolitisch	state-political	-	-
4710	lebenserhaltend	life-sustaining	-	-
4711	lebenslänglich	lifelong	-	-
4712	lehmig	loamy	-	-
4713	leistbar	feasible/financially feasible	-	-
4714	lichtdurchlässig	diaphanous/translucent/translucid	-	-
4715	liquide	liquid	-	-
4716	machtlos	powerless	B2	-
4717	maurisch	Moorish	-	-
4718	mazedonisch	Macedonian	-	-
4719	mehlig	mealy/floury	-	-
4720	mehrdimensional	multidimensional/pluridimensional/polydimensional	-	-
4721	mehrfarbig	multi-coloured	-	-
4722	meistgesehen	most-watched	-	-
4723	minder	inferior/lesser	-	-
4724	minutiös	meticulous/minute	-	-
4725	missliebig	unpopular	-	-
4726	monopolistisch	monopolistic	-	-
4727	monströs	monstrous	-	-
4728	multiethnisch	multiethnic	-	-
4729	müßig	futile/idle/otiose	-	-
4730	mustergültig	exemplary	-	-
4731	nachrichtendienstlich	intelligence (service)	-	-
4732	nahrhaft	nutritious	-	-
4733	naturalistisch	naturalistic	-	-
4734	neapolitanisch	Neapolitan	-	-
4735	nebensächlich	trivial	C1	-
4736	neoklassisch	neoclassic/neoclassical	-	-
4737	neoklassizistisch	neoclassical	-	-
4738	neuromuskulär	neuromuscular	-	-
4739	nichtlinear	nonlinear	-	-
4740	nichtreligiös	non-religious	-	-
4741	nordirisch	Northern Irish	-	-
4742	omnipräsent	omnipresent/ubiquitous	-	-
4743	orchestral	orchestral	-	-
4744	orientierungslos	without/free of orientation	-	-
4745	pantomimisch	pantomimic	-	-
4746	parenteral	parenteral	-	-
4747	partizipatorisch	participatory	-	-
4748	penetrant	obtrusive/pushy	-	-
4749	pervers	perverse	-	-
4750	phonologisch	phonological	-	-
4751	planetar	planetary	-	-
4752	postkolonial	postcolonial	-	-
4753	postsowjetisch	post-Soviet	-	-
4754	prädiktiv	predictive	-	-
4755	priesterlich	clerical/priestly	-	-
4756	privatärztlich	private-medical	-	-
4757	proeuropäisch	pro-european	-	-
4758	provokativ	provocative	-	-
4759	pubertär	pubescent	-	-
4760	pyrotechnisch	pyrotechnic	-	-
4761	rabenschwarz	pitch-black	-	-
4762	radial	radial/radially	-	-
4763	randständig	marginalised	-	-
4764	rassisch	racial	-	-
4765	rechtskonservativ	right-conservative	-	-
4766	rechtspolitisch	of judicial policy	-	-
4767	recycelbar	recyclable	C1	-
4768	regennass	rain-soaked	-	-
4769	regierungsnah	near/close to government	-	-
4770	resolut	determined/resolute	-	-
4771	risikoarm	poor in/low in chance	-	-
4772	rostfrei	rustless/rustproof/stainless	-	-
4773	rückwärtsgewandt	backward-looking	-	-
4774	rührig	active/agile/entrepreneurial	-	-
4775	salafistisch	Salafistic	-	-
4776	samtig	smooth/velvety	-	-
4777	samtweich	velvety-soft	-	-
4778	sattgrün	lush green	-	-
4779	säuberlich	neat/neatly	-	-
4780	säuerlich	peeved/sharp/sourish	C1	-
4781	schadlos	unharmed/harmless	-	-
4782	schmerzstillend	analgesic/painkilling/paregoric	-	-
4783	schnöde	base/contemptible/contemptuous	-	-
4784	schriftstellerisch	literary/writerly	-	-
4785	schwachsinnig	foolish/soft in the head/weak-minded	-	-
4786	schwerverletzt	seriously injured	-	-
4787	schwindelig	dizzy/giddy/light-headed	-	-
4788	sechsköpfig	six-person	-	-
4789	sechsstündig	six-hour	-	-
4790	sechsteilig	six-part	-	-
4791	sesshaft	resident/settled	-	-
4792	silberfarben	silver-coloured/silvery	-	-
4793	situiert	circumstanced/situated/well off	-	-
4794	sixtinisch	sistine	-	-
4795	skandalös	scandalous	-	-
4796	solvent	solvent	-	-
4797	somalisch	Somali	-	-
4798	spanischsprachig	Spanish-speaking	-	-
4799	spätantik	late-antique	-	-
4800	sphärisch	ethereal/spherical	-	-
4801	sprachwissenschaftlich	linguistic	-	-
4802	staatenlos	stateless	-	-
4803	stadtnah	near/close to centre	-	-
4804	steinzeitlich	stone-age	-	-
4805	steirisch	Styrian	-	-
4806	stickig	close/stifling	-	-
4807	stoisch	stoic	-	-
4808	straffrei	exempt from punishment	-	-
4809	stressbedingt	conditioned by aggro	-	-
4810	subtraktiv	subtractive	-	-
4811	sudetendeutsch	Sudeten German	-	-
4812	symbolträchtig	symbolic/symbol-laden	-	-
4813	tanzbar	danceable	-	-
4814	tatenlos	inactive	B2	-
4815	tausendfach	thousandfold	C1	notDeclinable
4816	teambildend	team-building	-	-
4817	teilnahmeberechtigt	eligible to participate	-	-
4818	tolerierbar	tolerable	-	-
4819	tollpatschig	clumsy	C1	-
4820	topisch	topical	-	-
4821	traditionsbewusst	traditional/tradition-conscious	-	-
4822	transgen	transgenic	-	-
4823	trichterförmig	funnel-shaped	-	-
4824	überaltert	over-aged	-	-
4825	überirdisch	celestial/superlunary/unearthly	-	-
4826	übersät	strewn/covered	-	-
4827	überschlägig	rough/approximate	-	-
4828	umsatzstark	high-revenue	-	-
4829	unausgesprochen	unspoken	-	-
4830	unautorisiert	unauthorised	-	-
4831	unbeeindruckt	underwhelmed/unfazed/unimpressed	-	-
4832	unbeeinflusst	uninfluenced	-	-
4833	unbegreiflich	incomprehensible	-	-
4834	unbeholfen	awkward/clumsy/gauche	-	-
4835	unbelebt	inanimate	-	-
4836	unbeschädigt	undamaged	-	-
4837	undurchführbar	impracticable/infeasible	-	-
4838	uneinsichtig	insensible	-	-
4839	unerschütterlich	unshakeable	-	-
4840	ungefiltert	unfiltered	-	-
4841	ungepflegt	neat/trim	-	-
4842	unglaubwürdig	incredible/uncredible	B2	-
4843	unkalkulierbar	incalculable	-	-
4844	unkommentiert	uncommented	-	-
4845	unleserlich	illegible	B2	-
4846	unnachahmlich	inimitable	-	-
4847	unnachgiebig	inflexible/intransigent/relentless	-	-
4848	unordentlich	messy/untidy	A2	-
4849	unstreitig	undisputed	-	-
4850	unüberhörbar	unmistakable/impossible to miss	-	-
4851	unumkehrbar	irreversible	-	-
4852	unumwunden	frankly/candidly	-	-
4853	unverkrampft	relaxed/uninhibited	-	-
4854	unverlangt	unsolicited	-	-
4855	unwissend	unaware	-	-
4856	unzerkaut	unchewed	-	-
4857	verbotswidrig	contrary/adverse prohibition	-	-
4858	verformbar	deformable	-	-
4859	verkehrssicher	roadworthy/streetworthy	-	-
4860	verkraftbar	bearable/manageable	-	-
4861	vermessen	presumptuous	-	-
4862	versicherungstechnisch	insurance-technical	-	-
4863	verständig	sensible/understanding	-	-
4864	vertrackt	complex/complicated/difficult	-	-
4865	verwahrlost	desolate/unkempt	B2	-
4866	verwaschen	faded/washed out	-	-
4867	verwittert	weathered	-	-
4868	verzögerungsfrei	instantaneous/without delay	-	-
4869	verzwickt	complicated/convoluted/involved	B2	-
4870	viersemestrig	four-semester	-	-
4871	volkskundlich	ethnographic/folklore	-	-
4872	vorbestraft	with a criminal record	-	-
4873	vorchristlich	before Christ/pre-Christian	-	-
4874	waagrecht	horizontal	-	-
4875	wartungsarm	poor in/low in maintenance	-	-
