rank	article	word	plural	english	cefr	flags
16381	die	Molekularbiologie	—	molecular biology	-	-
16382	die	Monatsblutung	Monatsblutungen	menstruation/period	-	-
16383	die	Monopolstellung	Monopolstellungen	monopoly position	-	-
16384	der	Mops	Möpse	pug	-	-
16385	der	Morgenstern	Morgensterne	morning star/spiked mace	-	-
16386	die	Motorenpalette	Motorenpaletten	engine range	-	-
16387	der	Mufflon	Mufflons	moufflon/mouflon/muflon	-	-
16388	das	Multifunktionsgerät	Multifunktionsgeräte	multifunction device/multifunctional device	-	-
16389	das	Mundstück	Mundstücke	mouthpiece	-	-
16390	die	Musikalität	Musikalitäten	musicality	-	-
16391	das	Musikfest	Musikfeste	music festival	-	-
16392	die	Musikkapelle	Musikkapellen	band	-	-
16393	die	Musikkultur	Musikkulturen	musical culture	-	-
16394	die	Musiktheorie	Musiktheorien	music theory	-	-
16395	die	Muskelzelle	Muskelzellen	muscle cell	-	-
16396	die	Musterung	Musterungen	pattern/medical examination (military)	-	-
16397	die	Mutprobe	Mutproben	test of courage	-	-
16398	das	Myelom	Myelome	myeloma	-	-
16399	der	Nachahmer	Nachahmer	copycat/imitator	-	-
16400	das	Nachbargebäude	Nachbargebäude	neighbouring building	-	-
16401	die	Nachrichtentechnik	Nachrichtentechniken	telecommunications engineering	-	-
16402	das	Nachthemd	Nachthemden	nightdress/nightgown/nightie	-	-
16403	die	Nachtigall	Nachtigallen	nightingale	-	-
16404	der	Nachtragshaushalt	Nachtragshaushalte	supplementary budget	-	-
16405	die	Nachtwäsche	Nachtwäschen	nightwear	-	-
16406	die	Nachtzeit	Nachtzeiten	night period/nighttime	-	-
16407	der	Nachwuchsforscher	Nachwuchsforscher	early-career researcher/young researcher	-	-
16408	das	Nagelstudio	Nagelstudios	nail salon	-	-
16409	die	Namensgeberin	Namensgeberinnen	namesake (female)	-	-
16410	der	Napf	Näpfe	cup/porringer/small dish	-	-
16411	das	Narrativ	Narrative	narrative	-	-
16412	die	Naschkatze	Naschkatzen	person with a sweet tooth	-	-
16413	der	Nasenspray	Nasensprays	nasal spray	-	-
3229	der	Nationalfeiertag	Nationalfeiertage	national holiday	B1	-
16415	das	Natron	—	baking soda	-	-
16416	das	Naturwunder	Naturwunder	natural wonder	-	-
16417	die	Nebenwohnung	Nebenwohnungen	neighbouring apartment/secondary residence	-	-
16418	die	Neige	Neigen	decline/depletion/dreg	-	-
16419	der	Nennwert	Nennwerte	face value	-	-
16420	der	Nestbau	Nestbauten	nestbuilding	-	-
16421	die	Netzpolitik	—	internet policy/digital policy	-	-
16422	das	Neujahrsfest	Neujahrsfeste	New Year celebration	-	-
16423	das	Neujahrskonzert	Neujahrskonzerte	New Year concert	-	-
8831	das	Neuron	Neuronen	neuron	C1	-
16425	der	Niedriglohnsektor	Niedriglohnsektoren	low wage sector	-	-
8832	die	Niete	Nieten	blank/duffer/good-for-nothing	C1	-
16427	die	Nisse	Nissen	nit	-	-
1770	das	Nomen	Nomina	naming word/nominal/noun	A1	-
16429	die	Nordhalbkugel	—	Northern Hemisphere	-	-
16430	die	Nordküste	Nordküsten	north coast	-	-
16431	der	Nordrand	Nordränder	north edge	-	-
16432	der	Normale	Normalen	ordinary person	-	adjNoun
16433	der	Nougat	Nougats	nougat	-	-
16434	der	Obelisk	Obelisken	obelisk	-	weak
7665	der	Oberbegriff	Oberbegriffe	blanket term/generic term/hypernym	B2	-
16436	der	Obmann	Obmänner	chairman/representative/umpire	-	-
16437	der	Obstbau	—	fruit-growing/orcharding/pomiculture	-	-
16438	die	Obstwiese	Obstwiesen	fruit meadow	-	-
16439	die	Ohrmuschel	Ohrmuscheln	auricle/ear conch/pinna	-	-
16440	das	Okular	Okulare	eyepiece/ocular	-	-
16441	die	Ölmühle	Ölmühlen	oil mill	-	-
16442	das	Onlinespiel	Onlinespiele	online game	-	-
16443	der	Optimalfall	Optimalfälle	best-case scenario/optimal case	-	-
16444	der	Ordnungshüter	Ordnungshüter	law enforcement officer	-	-
16445	die	Ordnungszahl	Ordnungszahlen	atomic number/ordinal number	-	-
16446	der	Ortstermin	Ortstermine	on-site visit/on-site meeting	-	-
16447	der	Osmane	Osmanen	Ottoman	-	weak
16448	der	Ostbahnhof	Ostbahnhöfe	eastern station/east station	-	-
16449	das	Oval	Ovale	oval	-	-
16450	die	Oxidation	Oxidationen	oxidation	-	-
16451	die	Panikattacke	Panikattacken	panic attack	-	-
16452	die	Papierherstellung	Papierherstellungen	papermaking	-	-
16453	die	Partnerwahl	Partnerwahlen	choice of partner	-	-
16454	die	Pastinake	Pastinaken	parsnip	-	-
16455	das	Patentrezept	Patentrezepte	easy answer/magic formula/silver bullet	-	-
16456	der	Patron	Patrone	patron/patron saint	-	-
16457	der	Pauschbetrag	Pauschbeträge	lump sum/allowance	-	-
16458	die	Pazifikküste	Pazifikküsten	Pacific coast	-	-
16459	das	Peptid	Peptide	peptide	-	-
16460	die	Pergola	Pergolen	pergola	-	-
16461	der	Personalberater	Personalberater	personnel consultant/recruitment consultant	-	-
16462	der	Personalbestand	Personalbestände	staff/workforce	-	-
16463	die	Personalentscheidung	Personalentscheidungen	personnel decision	-	-
16464	die	Pfefferminze	Pfefferminzen	peppermint	-	-
16465	der	Pfefferspray	Pfeffersprays	pepper spray	-	-
16466	die	Pharmafirma	Pharmafirmen	pharmaceutical company	-	-
16467	die	Phobie	Phobien	phobia	-	-
16468	das	Pilates	—	Pilates	-	-
16469	der	Pilotbetrieb	Pilotbetriebe	pilot operation	-	-
16470	die	Planke	Planken	plank	-	-
16471	die	Platzgründe	Platzgründe	reasons of space	-	-
16472	das	Plüschtier	Plüschtiere	stuffed animal	-	-
16473	das	Pokalfinale	Pokalfinale	cup final	-	-
16474	die	Polio	—	polio	-	-
16475	der	Politologe	Politologen	political scientist/politologist	-	weak
16476	der	Popsong	Popsongs	pop song	-	-
16477	das	Preisausschreiben	Preisausschreiben	competition/contest	-	-
16478	die	Preisbindung	Preisbindungen	fixed pricing/resale price maintenance	-	-
16479	das	Priesterseminar	Priesterseminare	seminary	-	-
16480	die	Primärenergie	Primärenergien	primary energy	-	-
16481	die	Privatbank	Privatbanken	private bank	-	-
16482	der	Privatdozent	Privatdozenten	docent	-	weak
16483	das	Problemviertel	Problemviertel	problem neighbourhood/deprived district	-	-
8833	das	Produktionsland	Produktionsländer	production country	C1	-
16485	die	Produktivitätssteigerung	Produktivitätssteigerungen	productivity increase	-	-
16486	der	Prof	Profs	prof	-	-
16487	die	Proklamation	Proklamationen	proclamation	-	-
1771	das	Pronomen	Pronomen	pronoun	A1	-
16489	die	Prozentzahl	Prozentzahlen	percentage	-	-
16490	die	Prozesskosten	Prozesskosten	court costs/litigation costs	-	-
16491	die	Prüfziffer	Prüfziffern	check digit	-	-
16492	das	Prunkstück	Prunkstücke	showpiece	-	-
16493	der	Psychothriller	Psychothriller	psychological thriller	-	-
16494	der	Pullus	Pulli	chick/young bird	-	-
16495	das	Pumpspeicherkraftwerk	Pumpspeicherkraftwerke	pumped storage power plant	-	-
16496	der	Punch	Punchs	punch	-	-
16497	das	Pünktchen	Pünktchen	tiny dot	-	-
16498	der	Purzelbaum	Purzelbäume	forward roll/roly poly/somersault	-	-
16499	die	Qualitätsoffensive	Qualitätsoffensiven	quality offensive	-	-
16500	die	Quarantäne	Quarantänen	quarantine	-	-
16501	die	Quinte	Quinten	fifth	-	-
16502	die	Quintessenz	Quintessenzen	gist/quintessence	-	-
16503	der	Rabbi	Rabbinen	rabbi	-	-
16504	die	Rabenkrähe	Rabenkrähen	carrion crow	-	-
16505	der	Radwanderer	Radwanderer	cycle tourist/bicycle tourist	-	-
16506	das	Rafting	—	rafting	-	-
16507	die	Randerscheinung	Randerscheinungen	marginal phenomenon	-	-
16508	die	Rangordnung	Rangordnungen	ranking/hierarchy/order of precedence	-	-
16509	die	Ransomware	Ransomwares	ransomware	-	-
16510	das	Rapsfeld	Rapsfelder	rapeseed field/canola field	-	-
16511	der	Raubbau	—	overexploitation	-	-
16512	das	Räucherstäbchen	Räucherstäbchen	joss stick	-	-
16513	die	Raumfahrtindustrie	Raumfahrtindustrien	space industry	-	-
16514	die	Reaktionsfähigkeit	—	reactivity/responsiveness	-	-
16515	die	Rechenaufgabe	Rechenaufgaben	arithmetic problem/calculation task	-	-
16516	die	Rechtsbeziehung	Rechtsbeziehungen	legal relationship	-	-
16517	die	Rechtsmedizin	—	forensic medicine	-	-
16518	der	Rechtsradikale	Rechtsradikalen	far-right person	-	adjNoun
16519	die	Regelklasse	Regelklassen	regular class	-	-
1257	die	Regenjacke	Regenjacken	rain coat	A1	-
16521	der	Regens	Regentes	rector (church)	-	-
16522	der	Regierungssitz	Regierungssitze	seat of government	-	-
16523	der	Registrar	Registrare	registrar	-	-
16524	die	Regression	Regressionen	marine regression/regression	-	-
16525	der	Rehabilitand	Rehabilitanden	rehabilitation patient	-	weak
16526	der	Reichskanzler	Reichskanzler	Imperial Chancellor/Reich Chancellor	-	-
16527	die	Reichspogromnacht	—	Reichspogromnacht/Kristallnacht	-	-
16528	das	Reinheitsgebot	Reinheitsgebote	purity law	-	-
16529	das	Reisedatum	Reisedaten	travel date	-	-
16530	der	Reiseplan	Reisepläne	travel plan/itinerary	-	-
16531	der	Reitsport	—	equestrian sport	-	-
16532	die	Rekordzahl	Rekordzahlen	record count	-	-
16533	der	Reservist	Reservisten	reservist	-	weak
16534	das	Residenzschloss	Residenzschlösser	residential palace	-	-
16535	der	Restposten	Restposten	remainder	-	-
16536	die	Retention	Retentionen	retention	-	-
16537	der	Revolutionär	Revolutionäre	revolutionary	-	-
16538	der	Revolverheld	Revolverhelden	gunfighter/gunslinger	-	weak
16539	die	Richtungsfahrbahn	Richtungsfahrbahnen	carriageway in one direction	-	-
16540	die	Risikobereitschaft	—	willingness to take risks	-	-
16541	die	Risikoeinschätzung	Risikoeinschätzungen	risk assessment	-	-
16542	die	Ritze	Ritzen	crack/crevice	-	-
16543	der	Rotlichtverstoß	Rotlichtverstöße	red-light violation	-	-
16544	der	Rotmilan	Rotmilane	red kite	-	-
16545	der	Rotton	Rottöne	shade of red	-	-
16546	der	Rubel	Rubel	rouble/rubl	-	-
16547	der	Rückläufer	Rückläufer	returns	-	-
16548	die	Rückwand	Rückwände	back panel	-	-
16549	die	Rucola	—	arugula/garden rocket/rocket	-	-
8834	das	Sabbatical	Sabbaticals	sabbatical	C1	-
16551	der	Sachgrund	Sachgründe	objective reason/material reason	-	-
16552	die	Säkularisierung	Säkularisierungen	secularisation	-	-
16553	der	Samariter	Samariter	Samaritan	-	-
16554	der	Same	Samen	seed/sperm	-	weak
16555	die	Sammelklage	Sammelklagen	class action	-	-
16556	die	Sandbox	Sandboxen	sandbox	-	-
16557	die	Säuberung	Säuberungen	clean-up/cleaning/purge	-	-
16558	die	Saugkraft	Saugkräfte	suction power	-	-
16559	die	Sause	Sausen	party	-	-
16560	die	Schacholympiade	Schacholympiaden	Chess Olympiad	-	-
16561	der	Schachverein	Schachvereine	chess club	-	-
16562	die	Schadenregulierung	Schadenregulierungen	claims settlement	-	-
16563	das	Schälchen	Schälchen	small bowl	-	-
16564	die	Schamlippe	Schamlippen	labium	-	-
16565	das	Schattendasein	—	existence in the shadows	-	-
16566	das	Schattenspiel	Schattenspiele	shadow play	-	-
16567	die	Schattierung	Schattierungen	hue/shade	-	-
16568	das	Schätzchen	Schätzchen	darling/sweetie	-	-
16569	die	Scheiße	—	nonsense/mess/excrement (vulgar)	-	-
16570	die	Schelle	Schellen	bell	-	-
16571	die	Schilddrüsenunterfunktion	Schilddrüsenunterfunktionen	hypothyroidism/underactive thyroid	-	-
16572	der	Schimmer	Schimmer	gleam/glimmer/shine	-	-
16573	die	Schlafapnoe	Schlafapnoen	sleep apnea	-	-
16574	der	Schlagabtausch	—	dispute/exchange of blows/slugfest	-	-
16575	der	Schließmuskel	Schließmuskeln	sphincter	-	-
16576	der	Schlüsselbegriff	Schlüsselbegriffe	key concept	-	-
4220	das	Schlüsselerlebnis	Schlüsselerlebnisse	key experience	B2	-
16578	das	Schneeglöckchen	Schneeglöckchen	snowdrop	-	-
16579	der	Schneeleopard	Schneeleoparden	snow leopard	-	weak
16580	das	Schneewittchen	—	Snow White	-	-
16581	das	Schnupperstudium	Schnupperstudien	taster course/trial study program	-	-
16582	der	Schokoriegel	Schokoriegel	chocolate bar	-	-
16583	die	Schreibkompetenz	Schreibkompetenzen	writing skills	-	-
16584	die	Schriftführerin	Schriftführerinnen	secretary/minute-taker	-	-
16585	das	Schulalter	Schulalter	school age	-	-
16586	die	Schulaufgabe	Schulaufgaben	school assignment/class test	-	-
16587	der	Schuldenberg	Schuldenberge	mountain of debt	-	-
16588	die	Schuldnerin	Schuldnerinnen	debtor	-	-
16589	der	Schülerlotse	Schülerlotsen	school crossing guard	-	weak
16590	das	Schulzeugnis	Schulzeugnisse	report card/school report	-	-
16591	die	Schutzwirkung	Schutzwirkungen	protective effect	-	-
16592	die	Schutzzone	Schutzzonen	protected area/protected zone	-	-
16593	der	Schwarzstorch	Schwarzstörche	black stork	-	-
16594	die	Schwefelsäure	—	oil of vitriol/sulfuric acid/sulphuric acid	-	-
16595	der	Schwiegervater	Schwiegerväter	father-in-law	-	-
16596	die	Security	Securitys	security	-	-
16597	das	Seeufer	Seeufer	lakeshore	-	-
16598	der	Seevogel	Seevögel	seabird	-	-
16599	die	Sehfähigkeit	Sehfähigkeiten	visual ability/eyesight	-	-
16600	die	Seilwinde	Seilwinden	cable winch	-	-
16601	die	Seitenlinie	Seitenlinien	sideline	-	-
16602	die	Selbstanzeige	Selbstanzeigen	voluntary self-disclosure	-	-
16603	die	Selbstversorgung	—	self-sufficiency	-	-
16604	die	Selbstverteidigung	Selbstverteidigungen	self-defence	-	-
16605	der	Selbstzünder	Selbstzünder	diesel engine	-	-
3233	die	Semmel	Semmeln	bread roll	B1	-
16607	die	Senatskanzlei	Senatskanzleien	senate chancellery	-	-
16608	die	Sendungsverfolgung	Sendungsverfolgungen	track and trace	-	-
16609	die	Servolenkung	Servolenkungen	power steering	-	-
16610	die	Sippe	Sippen	clan/kin/tribe	-	-
16611	das	Sitzkissen	Sitzkissen	seat cushion	-	-
16612	der	Skonto	Skontos	cash discount/discount/early payment discount	-	-
16613	der	Smalltalk	Smalltalks	small talk	-	-
16614	der	Softwaretest	Softwaretests	software testing	-	-
16615	der	Solarpark	Solarparks	photovoltaic power station	-	-
16616	die	Solarwärme	—	solar heat	-	-
16617	die	Sommerresidenz	Sommerresidenzen	summer residence	-	-
16618	der	Sonderposten	Sonderposten	extraordinary items/special item	-	-
16619	die	Sondersitzung	Sondersitzungen	extraordinary meeting/special meeting/special session	-	-
7667	die	Sonnenfinsternis	Sonnenfinsternisse	eclipse of the sun/solar eclipse	B2	-
16621	die	Sorgenfalte	Sorgenfalten	worry line	-	-
16622	der	Soundcheck	Soundchecks	sound check/soundcheck	-	-
16623	der	Sowjet	Sowjets	Soviet	-	-
16624	der	Span	Späne	shaving/woodchip	-	-
16625	der	Speer	Speere	javelin/spear	-	-
16626	die	Spielanleitung	Spielanleitungen	game instructions	-	-
16627	das	Spielchen	Spielchen	little game	-	-
16628	das	Spielelement	Spielelemente	game element	-	-
16629	die	Spielkarte	Spielkarten	playing card	-	-
16630	das	Spielmaterial	Spielmaterialien	game material	-	-
16631	der	Spielstein	Spielsteine	checker/counter	-	-
16632	der	Spieltisch	Spieltische	game table	-	-
16633	das	Spielverhalten	—	playing behaviour/game behaviour	-	-
16634	der	Spind	Spinde	locker	-	-
16635	das	Spinnentier	Spinnentiere	arachnid	-	-
16636	der	Spinner	Spinner	weirdo/spinner	-	-
16637	die	Spitzengeschwindigkeit	Spitzengeschwindigkeiten	maximum speed/top speed	-	-
16638	das	Spitzenspiel	Spitzenspiele	top match/match between leading teams	-	-
16639	die	Spitzensportlerin	Spitzensportlerinnen	top athlete (female)	-	-
16640	der	Sportartikel	Sportartikel	sporting goods	-	-
1773	die	Sportkleidung	Sportkleidungen	sportswear	A1	-
16642	der	Sprachmittler	Sprachmittler	language mediator/interpreter	-	-
16643	der	Sprachtest	Sprachtests	language test	-	-
16644	der	Staatsapparat	Staatsapparate	state apparatus	-	-
7668	der	Staatsbesuch	Staatsbesuche	state visit	B2	-
16646	die	Staatsführung	Staatsführungen	state leadership/government	-	-
16647	das	Stäbchen	Stäbchen	chopstick/cigarette/rod	-	-
16648	das	Stadtoberhaupt	Stadtoberhäupter	head of the city/mayor	-	-
16649	das	Stadtschloss	Stadtschlösser	city palace	-	-
16650	die	Stagnation	Stagnationen	stagnation	-	-
16651	das	Stahlrohr	Stahlrohre	steel pipe/tube	-	-
16652	die	Stallung	Stallungen	stable/stabling	-	-
16653	der	Stammspieler	Stammspieler	regular player	-	-
16654	die	Stechmücke	Stechmücken	mosquito	-	-
16655	der	Steckling	Stecklinge	cutting	-	-
16656	die	Steillage	Steillagen	steep slope	-	-
16657	das	Steinchen	Steinchen	small stone/pebble	-	-
16658	die	Stelze	Stelzen	stilt/knuckle of pork	-	-
16659	das	Stereo	Stereos	stereo	-	-
16660	die	Steuerentlastung	Steuerentlastungen	tax relief	-	-
16661	die	Steuergerechtigkeit	—	tax justice	-	-
16662	die	Steuersenkung	Steuersenkungen	tax reduction	-	-
16663	das	Steuersystem	Steuersysteme	control system/steering system/tax system	-	-
16664	die	Steuerverwaltung	Steuerverwaltungen	tax administration	-	-
1775	der	Stichpunkt	Stichpunkte	note	A1	-
16666	das	Stockbrot	Stockbrote	campfire bread/stick bread/twist bread	-	-
16667	der	Stoffstrom	Stoffströme	material flow	-	-
16668	die	Stoßrichtung	Stoßrichtungen	direction/thrust	-	-
16669	der	Strafsenat	Strafsenate	criminal division/criminal senate	-	-
16670	der	Straßengraben	Straßengräben	ditch/roadside ditch	-	-
16671	das	Straßenschild	Straßenschilder	road sign/signpost/street sign	-	-
16672	der	Stuhlgang	—	bowel movement/defecation	-	-
16673	das	Sturmtief	Sturmtiefs	storm low/storm depression	-	-
16674	das	Stylesheet	Stylesheets	style sheet	-	-
16675	die	Subsidiarität	Subsidiaritäten	subsidiarity	-	-
16676	die	Suchtgefahr	Suchtgefahren	risk of addiction	-	-
16677	der	Supraleiter	Supraleiter	superconductor	-	-
16678	das	Symposion	Symposien	symposium	-	-
16679	das	Szeneviertel	Szeneviertel	trendy neighbourhood	-	-
16680	die	Tabakindustrie	—	tobacco industry	-	-
16681	die	Tabakware	Tabakwaren	tobacco products	-	-
16682	die	Tabellenführung	Tabellenführungen	leading the table/top of the table	-	-
16683	der	Tabellenletzte	Tabellenletzten	bottom-of-the-table team	-	adjNoun
16684	die	Tagesetappe	Tagesetappen	day's stage	-	-
16685	das	Tagesziel	Tagesziele	daily target/day's destination	-	-
16686	der	Tanker	Tanker	tank ship/tanker	-	-
16687	der	Tarifabschluss	Tarifabschlüsse	wage agreement	-	-
16688	die	Tarifzone	Tarifzonen	pay scale zone	-	-
16689	der	Tatverdacht	—	suspicion of an offence	-	-
16690	der	Tatvorwurf	Tatvorwürfe	allegation of an offence/criminal accusation	-	-
16691	der	Teilnehmerkreis	Teilnehmerkreise	group of participants	-	-
16692	die	Telefonzentrale	Telefonzentralen	telephone switchboard	-	-
16693	der	Tennisclub	Tennisclubs	tennis club	-	-
16694	der	Tetraeder	Tetraeder	tetrahedron	-	-
16695	der	Texteditor	Texteditoren	text editor	-	-
16696	die	Theaterwissenschaft	Theaterwissenschaften	theatre studies	-	-
16697	der	Theoretiker	Theoretiker	theoretician/theorist/theorizer	-	-
16698	das	Thermalwasser	Thermalwässer	thermal water	-	-
16699	der	Tiefstand	Tiefstände	low point/nadir	-	-
16700	der	Tiefstwert	Tiefstwerte	lowest value	-	-
16701	die	Tiergruppe	Tiergruppen	animal group	-	-
16702	das	Tierkreiszeichen	Tierkreiszeichen	zodiac sign	-	-
16703	das	Tierreich	—	animal kingdom	-	-
16704	der	Tintenstrahldrucker	Tintenstrahldrucker	inkjet printer	-	-
16705	die	Todesangst	Todesängste	mortal fear/fear of death	-	-
16706	das	Tops	Tops	tops	-	-
16707	der	Torerfolg	Torerfolge	goal scored/scoring success	-	-
16708	die	Tragikomödie	Tragikomödien	tragicomedy	-	-
16709	der	Trakt	Trakte	suite/tract	-	-
16710	der	Transporteur	Transporteure	carrier/transporter	-	-
7670	der	Traubenzucker	—	corn sugar/dextrose/glucose	B2	-
16712	der	Träumer	Träumer	dreamer	-	-
16713	das	Tribunal	Tribunale	forum/tribunal	-	-
16714	die	Trinkwasserqualität	—	drinking water quality	-	-
16715	die	Trunkenheit	—	drunkenness	-	-
16716	die	Tulpe	Tulpen	tulip/tulip glass	-	-
16717	der	Tumult	Tumulte	riot/tumult	-	-
16718	der	Turniersieg	Turniersiege	tournament victory	-	-
16719	der	Türsteher	Türsteher	bouncer/doorman	-	-
16720	das	Tütchen	Tütchen	sachet	-	-
16721	der	Tyrann	Tyrannen	flycatcher/tyrant	-	weak
16722	der	Übergewichtige	Übergewichtigen	overweight individual	-	adjNoun
16723	der	Überlebenskampf	Überlebenskämpfe	struggle for survival	-	-
16724	der	Übertritt	Übertritte	transfer/crossing over	-	-
7671	der	Umgangston	Umgangstöne	tone/manner of speaking	B2	-
16726	die	Umweltbehörde	Umweltbehörden	environment agency	-	-
16727	die	Umweltbewegung	Umweltbewegungen	environmental movement	-	-
16728	die	Umweltfreundlichkeit	Umweltfreundlichkeiten	environmental friendliness	-	-
16729	die	Umweltprämie	Umweltprämien	environmental bonus	-	-
16730	das	Umweltziel	Umweltziele	environmental goal	-	-
16731	das	Unfallopfer	Unfallopfer	accident victim	-	-
16732	das	Ungeziefer	Ungeziefer	pest/vermin	-	-
