rank	article	word	plural	english	cefr	flags
18414	die	Busspur	Busspuren	bus lane	-	-
1787	das	Butterbrot	Butterbrote	bread and butter/buttershag/sandwich	A1	-
8648	der	Campingurlaub	Campingurlaube	camping holiday/camping vacation	A1	-
18417	das	Cape	Capes	cape	-	-
18418	der	Charakterzug	Charakterzüge	character trait	-	-
18419	der	Checker	Checker	smart cookie/checker	-	-
18420	der	Chefkoch	Chefköche	chef	-	-
18421	der	Chemielaborant	Chemielaboranten	chemical laboratory technician	-	weak
18422	der	Chemikant	Chemikanten	chemical technician	-	weak
18423	der	Chili	Chilis	chili/chili sauce/chilli	-	-
18424	die	Cholera	—	cholera	-	-
18425	die	Chorleiterin	Chorleiterinnen	choir director (female)	-	-
18426	die	Christianisierung	Christianisierungen	Christianisation	-	-
18427	der	Cineast	Cineasten	cineast/cineaste	-	weak
18428	das	Clubmitglied	Clubmitglieder	member	-	-
18429	die	Clutch	Clutches	clutch/clutch bag/clutch purse	-	-
18430	das	Commitment	Commitments	commitment	-	-
18431	der	Computerkurs	Computerkurse	computer course	-	-
18432	die	Computertomografie	Computertomografien	computed tomography (CT)	-	-
18433	das	Corpus	Corpora	corpus	-	-
18434	die	Courtage	Courtagen	broker's fee/brokerage/commission	-	-
18435	der	Crack	Cracks	ace/crack player	-	-
18436	das	Croissant	Croissants	croissant	-	-
18437	das	Crossover	Crossovers	crossover	-	-
18438	der	Crosstrainer	Crosstrainer	cross trainer/elliptical trainer	-	-
18439	der	Cupcake	Cupcakes	cupcake	-	-
18440	das	Cyanobakterium	Cyanobakterien	cyanobacterium	-	-
18441	die	Dachschräge	Dachschrägen	sloping ceiling	-	-
18442	der	Damenschuh	Damenschuhe	women's shoe	-	-
18443	die	Damenwelt	Damenwelten	ladies' world	-	-
18444	das	Dänisch	—	Danish	-	-
18445	der	Dealer	Dealer	dealer/drug dealer	-	-
18446	der	Debütant	Debütanten	debutant	-	weak
18447	die	Dekarbonisierung	—	decarbonisation	-	-
18448	das	Denkmuster	Denkmuster	thought pattern	-	-
18449	der	Denkprozess	Denkprozesse	thought process	-	-
18450	die	Dependance	Dependancen	branch/annexe	-	-
18451	der	Dienstgrad	Dienstgrade	rank	-	-
18452	der	Dienststellenleiter	Dienststellenleiter	head of department/office head	-	-
18453	der	Dienstunfall	Dienstunfälle	accident at work/workplace accident	-	-
18454	die	Diffusion	Diffusionen	diffusion	-	-
18455	die	Digitalwährung	Digitalwährungen	digital currency	-	-
18456	die	Diskette	Disketten	floppy/floppy disk	-	-
18457	die	Diskontinuität	Diskontinuitäten	discontinuity	-	-
18458	die	Disputation	Disputationen	disputation	-	-
18459	der	Dissident	Dissidenten	dissident	-	weak
18460	das	Diuretikum	Diuretika	diuretic	-	-
18461	die	Divergenz	Divergenzen	divergence/divergency	-	-
18462	der	Doktorgrad	Doktorgrade	doctoral degree	-	-
18463	der	Doktorvater	Doktorväter	supervisor/thesis advisor	-	-
18464	der	Doppelgänger	Doppelgänger	doppelganger/double	-	-
18465	das	Doppelkupplungsgetriebe	Doppelkupplungsgetriebe	dual-clutch transmission	-	-
18466	der	Doppelpunkt	Doppelpunkte	colon	-	-
18467	der	Doppelsieg	Doppelsiege	doubles victory	-	-
18468	das	Dorffest	Dorffeste	village festival/village fete	-	-
18469	der	Draft	Drafts	draft	-	-
18470	die	Dreifaltigkeit	—	Trinity	-	-
18471	der	Drill	—	drill	-	-
18472	der	Drittklässler	Drittklässler	third grader/third-grader	-	-
18473	der	Drive	Drives	drive/tee shot	-	-
18474	die	Druckausgabe	Druckausgaben	print edition	-	-
18475	der	Druckfehler	Druckfehler	misprint	-	-
18476	der	Drumset	Drumsets	drum kit/drum set	-	-
18477	die	Duftnote	Duftnoten	fragrance note	-	-
18478	die	Dünenlandschaft	Dünenlandschaften	dune landscape	-	-
18479	das	Duplikat	Duplikate	copy/duplicate	-	-
4663	das	Durchsetzungsvermögen	Durchsetzungsvermögen	assertiveness/perseverance	C1	-
18481	die	Durststrecke	Durststrecken	dry spell/lean period	-	-
18482	das	Dynamit	—	dynamite	-	-
4665	die	Dystopie	Dystopien	dystopia/dystopy	C1	-
18484	das	Ebenbild	Ebenbilder	counterpart/spitting image	-	-
18485	die	Eberesche	Ebereschen	rowan	-	-
18486	das	Eckball	Eckbälle	corner/corner kick	-	-
18487	der	Ehrentitel	Ehrentitel	honorary title/title of honour	-	-
18488	die	Ehrfurcht	—	awe/reverence	-	-
18489	die	Eigenversorgung	Eigenversorgungen	self-supply/self-sufficiency	-	-
18490	das	Eiltempo	—	fast pace/great haste	-	-
18491	die	Eindeutigkeit	Eindeutigkeiten	unambiguity/uniqueness	-	-
18492	der	Eingeweihte	Eingeweihten	initiate/insider	-	adjNoun
8649	der	Einkaufszettel	Einkaufszettel	grocery list/shopping list	A1	-
18494	die	Einkommensquelle	Einkommensquellen	source of income	-	-
18495	das	Einmaleins	—	ABC/multiplication tables	-	-
18496	die	Einreichungsfrist	Einreichungsfristen	deadline	-	-
18497	die	Einseitigkeit	Einseitigkeiten	one-sidedness	-	-
18498	die	Einwechslung	Einwechslungen	substitution	-	-
18499	das	Einzelschicksal	Einzelschicksale	individual fate	-	-
18500	der	Eischnee	—	beaten egg white/egg white foam	-	-
18501	die	Eiscreme	Eiscremes	ice cream	-	-
18502	das	Eisenbahnnetz	Eisenbahnnetze	railway network/railroad network	-	-
18503	das	Eisfach	Eisfächer	freezer compartment/ice box	-	-
18504	der	Eiskristall	Eiskristalle	ice crystal	-	-
18505	der	Eisschild	Eisschilde	ice shield	-	-
18506	die	Eisscholle	Eisschollen	ice-floe	-	-
18507	der	Ekel	—	disgust/revulsion	-	-
18508	die	Ekstase	Ekstasen	ecstasy	-	-
18509	das	Elastomer	Elastomere	elastomer	-	-
18510	das	Elektrizitätswerk	Elektrizitätswerke	power station	-	-
18511	der	Elfjährige	Elfjährigen	eleven-year-old	-	adjNoun
18512	das	Elixier	Elixiere	elixir	-	-
18513	die	Embolie	Embolien	embolism	-	-
18514	die	Empirie	—	empiricism	-	-
18515	die	Endhaltestelle	Endhaltestellen	final stop/terminus	-	-
18516	das	Endlager	Endlager	repository/final storage site	-	-
18517	die	Endziffer	Endziffern	final digit	-	-
18518	der	Energiesparmodus	Energiesparmodi	energy-saving mode	-	-
18519	die	Energiezufuhr	Energiezufuhren	energy supply/power supply	-	-
3703	der	Englischlehrer	Englischlehrer	English teacher	A2	-
18521	das	Ensemblemitglied	Ensemblemitglieder	ensemble member	-	-
18522	die	Entgrenzung	Entgrenzungen	removal of boundaries	-	-
18523	die	Entschuldung	Entschuldungen	debt cancellation	-	-
18524	der	Entwässerungsgraben	Entwässerungsgräben	drainage ditch/drainage trench	-	-
18525	die	Entwicklungsstufe	Entwicklungsstufen	development stage	-	-
18526	das	Erbmaterial	Erbmaterialien	genetic material	-	-
18527	der	Eremit	Eremiten	hermit/hermit beetle	-	weak
18528	der	Erfahrene	Erfahrenen	experienced person	-	adjNoun
18529	der	Erker	Erker	bay/oriel	-	-
18530	das	Erlangen	—	attainment/obtaining	-	-
18531	die	Ermüdung	Ermüdungen	fatigue	-	-
7696	die	Ermunterung	Ermunterungen	encouragement	B2	-
18533	die	Ernährungssicherheit	—	food security	-	-
18534	der	Erntehelfer	Erntehelfer	harvest hand/harvester	-	-
18535	das	Eröffnungskonzert	Eröffnungskonzerte	opening concert	-	-
18536	der	Erstwähler	Erstwähler	first-time voter	-	-
18537	der	Erzgebirger	Erzgebirger	person from the Ore Mountains	-	-
18538	das	Erziehungsgeld	Erziehungsgelder	parental allowance	-	-
18539	der	Erzrivale	Erzrivalen	archrival	-	weak
18540	die	Eskapade	Eskapaden	amorous adventure/escapade/reckless adventure	-	-
18541	die	Esskultur	Esskulturen	food culture/eating culture	-	-
18542	das	Etagenbett	Etagenbetten	bunk bed	-	-
18543	die	Exazerbation	Exazerbationen	exacerbation	-	-
18544	der	Exponent	Exponenten	exponent	-	weak
18545	der	Eyeliner	Eyeliner	eyeliner	-	-
18546	die	Fabrikhalle	Fabrikhallen	factory hall	-	-
18547	der	Fächerkanon	Fächerkanons	range/canon of subjects	-	-
18548	der	Fachterminus	Fachtermini	technical term/specialist term	-	-
18549	das	Fachwerkgebäude	Fachwerkgebäude	half-timbered building	-	-
18550	die	Fahrdynamik	Fahrdynamiken	driving dynamics	-	-
18551	die	Fahrerkabine	Fahrerkabinen	driver's cab	-	-
18552	die	Fahrgastzahl	Fahrgastzahlen	passenger count	-	-
18553	die	Fahrplanänderung	Fahrplanänderungen	alteration in the timetable/change in the timetable	-	-
18554	das	Fahrradschloss	Fahrradschlösser	bike lock	-	-
18555	die	Fahrtstrecke	Fahrtstrecken	route/distance traveled	-	-
18556	das	Familieneinkommen	Familieneinkommen	family income	-	-
18557	die	Familienforschung	Familienforschungen	family research	-	-
18558	der	Familienzuwachs	Familienzuwächse	new addition to the family	-	-
8858	der	Fanclub	Fanclubs	fan club	C1	-
18560	die	Farbtemperatur	Farbtemperaturen	colour temperature	-	-
18561	der	Faschist	Faschisten	fascist	-	weak
18562	die	Fehlernährung	—	bad eating habits/malnutrition	-	-
18563	die	Fehlerrate	Fehlerraten	error rate	-	-
18564	die	Fehlinvestition	Fehlinvestitionen	bad investment/false investment/malinvestment	-	-
18565	die	Feigheit	—	cowardice	-	-
18566	das	Feldbett	Feldbetten	camp bed/cot	-	-
18567	der	Feldstein	Feldsteine	field boulder	-	-
18568	der	Ferienflieger	Ferienflieger	holiday flight/holiday airline	-	-
4228	der	Fernost	—	Far East	B2	-
18570	die	Fernsehanstalt	Fernsehanstalten	television station/broadcaster	-	-
18571	das	Fernsehbild	Fernsehbilder	television picture/image	-	-
18572	der	Fernsehstar	Fernsehstars	television star/TV star	-	-
18573	das	Fertigteil	Fertigteile	prefabricated component/finished part	-	-
18574	die	Fessel	Fesseln	ankle/chain/fetter	-	-
18575	die	Festivität	Festivitäten	festivity	-	-
18576	der	Feststoff	Feststoffe	solid	-	-
18577	die	Feuchte	—	humidity	-	-
18578	der	Feuerwehreinsatz	Feuerwehreinsätze	fire brigade operation	-	-
18579	das	Fiasko	Fiaskos	fiasco/flop	-	-
18580	die	Fibromyalgie	Fibromyalgien	fibromyalgia	-	-
18581	der	Filmausschnitt	Filmausschnitte	film clip	-	-
18582	das	Filmstudio	Filmstudios	film studio/movie studio	-	-
18583	die	Finalistin	Finalistinnen	finalist (female)	-	-
18584	der	Finanzbereich	Finanzbereiche	financial sector/financial area	-	-
18585	der	Finanzplatz	Finanzplätze	financial centre	-	-
18586	der	Finanzvorstand	Finanzvorstände	CFO/chief financial officer	-	-
18587	die	Fingerkuppe	Fingerkuppen	fingertip	-	-
18588	der	Fingerzeig	Fingerzeige	cue/hint/pointer	-	-
18589	das	Finish	Finishs	finish/finishing touch	-	-
18590	der	Fink	Finken	finch	-	weak
18591	das	Firmenfahrzeug	Firmenfahrzeuge	company vehicle	-	-
18592	das	Firmengebäude	Firmengebäude	company building	-	-
18593	das	Fischerboot	Fischerboote	fishing boat	-	-
18594	der	Fischereihafen	Fischereihäfen	fishing harbor	-	-
18595	der	Fischteich	Fischteiche	fishpond	-	-
18596	der	Flächenbrand	Flächenbrände	wildfire/conflagration	-	-
18597	der	Flächeninhalt	Flächeninhalte	area	-	-
4666	der	Flakon	Flakons	flacon/vial	C1	-
18599	die	Fleischsorte	Fleischsorten	type of meat	-	-
18600	die	Fleischware	Fleischwaren	meat product	-	-
18601	der	Florist	Floristen	florist	-	weak
18602	der	Flüchtige	Flüchtigen	fugitive	-	adjNoun
18603	die	Flüchtlingsbewegung	Flüchtlingsbewegungen	refugee movement	-	-
18604	die	Flüchtlingsinitiative	Flüchtlingsinitiativen	refugee initiative	-	-
18605	der	Fluchtversuch	Fluchtversuche	escape attempt	-	-
18606	die	Flügeltür	Flügeltüren	double wing door/leaf door/swing door	-	-
18607	die	Flugschule	Flugschulen	flight school	-	-
18608	die	Flugstunde	Flugstunden	flight hour	-	-
18609	das	Flugtaxi	Flugtaxis	air taxi	-	-
18610	der	Flugversuch	Flugversuche	flight test/trial flight	-	-
18611	der	Flugzeughersteller	Flugzeughersteller	aircraft manufacturer	-	-
18612	das	Flussdiagramm	Flussdiagramme	flowchart	-	-
18613	die	Flüssigkeitsaufnahme	Flüssigkeitsaufnahmen	fluid intake	-	-
18614	der	Forderungskatalog	Forderungskataloge	catalogue/list of demands	-	-
18615	die	Fotodokumentation	Fotodokumentationen	photo documentation	-	-
18616	die	Fotosammlung	Fotosammlungen	photo collection/photography collection	-	-
18617	das	Frachtschiff	Frachtschiffe	cargo ship/freighter	-	-
18618	der	Fragesteller	Fragesteller	asker/interrogator/questioner	-	-
18619	das	Franziskanerkloster	Franziskanerklöster	Franciscan monastery	-	-
18620	der	Frauenchor	Frauenchöre	women's choir	-	-
8859	die	Freisprechanlage	Freisprechanlagen	hands-free system/speakerphone	C1	-
18622	der	Freitod	Freitode	suicide	-	-
18623	die	Friedenszeit	Friedenszeiten	peacetime	-	-
18624	die	Frikadelle	Frikadellen	meatball/patty	-	-
18625	der	Frisör	Frisöre	hairdresser	-	-
18626	der	Fritz	Fritze	Fritz/Jerry/Kraut	-	-
18627	der	Fruchtaufstrich	Fruchtaufstriche	fruit spread	-	-
18628	der	Früh	—	morning (Austrian)	-	-
18629	der	Frühbucher	Frühbucher	early bird/early booker	-	-
18630	das	FSJ	FSJ	voluntary social year (FSJ)	-	-
18631	die	Führungsqualität	Führungsqualitäten	leadership/leadership skills	-	-
18632	die	Führungsriege	Führungsriegen	leadership circles	-	-
18633	der	Füllstoff	Füllstoffe	filler	-	-
18634	der	Fundamentalismus	Fundamentalismen	fundamentalism	-	-
18635	der	Fünfer	Fünfer	fiver/pentad/quintet	-	-
18636	die	Funkstille	Funkstillen	radio silence	-	-
18637	die	Furche	Furchen	furrow	-	-
18638	das	Ganglion	Ganglien	ganglion/ganglion cyst	-	-
18639	die	Garnisonkirche	Garnisonkirchen	garrison church	-	-
18640	das	Gartencenter	Gartencenter	garden centre	-	-
18641	die	Gartenkultur	Gartenkulturen	garden culture	-	-
18642	der	Gartentisch	Gartentische	garden table	-	-
18643	der	Gartenzaun	Gartenzäune	garden fence	-	-
3706	die	Gärtnerin	Gärtnerinnen	gardener	A2	-
18645	der	Gasaustausch	Gasaustausche	gas exchange	-	-
18646	der	Gastbetrieb	Gastbetriebe	hospitality business/host establishment	-	-
18647	die	Gastfreundlichkeit	Gastfreundlichkeiten	hospitality	-	-
18648	der	Gastredner	Gastredner	guest lecturer/guest speaker/invited lecturer	-	-
18649	die	Gebirgskette	Gebirgsketten	chain of mountains	-	-
18650	die	Gebrauchsanleitung	Gebrauchsanleitungen	instructions for use/user manual	-	-
18651	das	Geburtsland	Geburtsländer	birth country	-	-
18652	der	Gefrierbeutel	Gefrierbeutel	freezer bag	-	-
18653	das	Gefriergerät	Gefriergeräte	freezer	-	-
18654	die	Gegendarstellung	Gegendarstellungen	counterstatement/rebuttal	-	-
18655	die	Gegenwartsliteratur	Gegenwartsliteraturen	contemporary literature	-	-
18656	der	Gehbehinderte	Gehbehinderten	person with a walking disability	-	adjNoun
18657	die	Geheimpolizei	Geheimpolizeien	secret police	-	-
18658	die	Geheimsprache	Geheimsprachen	secret language	-	-
18659	die	Geisterbahn	Geisterbahnen	dark ride/ghost train	-	-
18660	die	Geldkarte	Geldkarten	cash card/stored-value card	-	-
8860	der	Geldmangel	Geldmängel	lack of money/shortage of money	C1	-
18662	das	Geldverdienen	—	earning money	-	-
18663	das	Gemach	Gemächer	apartment/chamber/room	-	-
18664	der	Gemahl	Gemahle	husband/spouse/husband (formal)	-	-
18665	die	Gemeindebibliothek	Gemeindebibliotheken	municipal/community library	-	-
18666	der	Gemeindepfarrer	Gemeindepfarrer	parish priest	-	-
18667	die	Gemeine	Gemeinen	the common/lowly	-	-
18668	der	Generalintendant	Generalintendanten	general artistic director	-	weak
18669	der	Genius	Genien	genius	-	-
18670	der	Genozid	Genozide	genocide	-	-
8861	der	Geringqualifizierte	Geringqualifizierten	low-skilled person/worker	C1	adjNoun
18672	der	Gerstensaft	Gerstensäfte	beer	-	-
7697	der	Geruchssinn	Geruchssinne	olfaction/sense of smell	B2	-
18674	die	Gesamtmenge	Gesamtmengen	total quantity	-	-
18675	der	Geschenkartikel	Geschenkartikel	gift item	-	-
18676	der	Geschichtenerzähler	Geschichtenerzähler	storyteller	-	-
18677	die	Geschichtsdidaktik	Geschichtsdidaktiken	didactics of history	-	-
18678	die	Geschichtsforschung	Geschichtsforschungen	historical research	-	-
18679	das	Geschirrtuch	Geschirrtücher	dish towel/dishtowel/tea cloth	-	-
18680	die	Geschlechtskrankheit	Geschlechtskrankheiten	STD/STI/sexually transmitted disease	-	-
18681	die	Geschlechtsreife	—	sexual maturity	-	-
18682	die	Geschwindigkeitsbeschränkung	Geschwindigkeitsbeschränkungen	speed limit	-	-
18683	die	Geschwulst	Geschwülste	growth/tumo(u)r	-	-
18684	das	Gesellschaftssystem	Gesellschaftssysteme	social system/societal system	-	-
3708	die	Gesprächspartnerin	Gesprächspartnerinnen	interlocutor	A2	-
18686	die	Gesteinsart	Gesteinsarten	rock type	-	-
18687	die	Gesundung	—	recovery	-	-
18688	die	Gewerbeschule	Gewerbeschulen	vocational/trade school	-	-
18689	das	Gewinde	Gewinde	thread	-	-
18690	die	Gewinnzahl	Gewinnzahlen	winning number	-	-
18691	das	Glanzstück	Glanzstücke	showpiece/highlight	-	-
18692	die	Glasplatte	Glasplatten	glass plate	-	-
18693	die	Glätte	—	smoothness	-	-
18694	die	Glatze	Glatzen	bald head/skinhead	-	-
18695	der	Glaubenssatz	Glaubenssätze	belief/tenet	-	-
18696	das	Gliom	Gliome	glioma	-	-
18697	der	Golfstrom	—	Gulf Stream	-	-
18698	die	Grabbeigabe	Grabbeigaben	burial object	-	-
18699	die	Grabstelle	Grabstellen	gravesite	-	-
18700	der	Graphit	Graphite	graphite	-	-
18701	der	Graus	—	horror	-	-
18702	die	Grenzerfahrung	Grenzerfahrungen	borderline experience/liminal experience	-	-
18703	die	Grenzfläche	Grenzflächen	interface/boundary surface	-	-
18704	die	Grenzpolizei	—	border police	-	-
18705	die	Gretchenfrage	Gretchenfragen	crucial question/litmus test	-	-
18706	der	Grieß	Grieße	semolina	-	-
18707	die	Großdemonstration	Großdemonstrationen	large-scale demonstration	-	-
18708	die	Größenangabe	Größenangaben	size indication/specification	-	-
18709	die	Größenklasse	Größenklassen	size class	-	-
18710	der	Großinvestor	Großinvestoren	major investor	-	-
18711	die	Grünbrücke	Grünbrücken	ecoduct/green bridge/wildlife crossing	-	-
18712	der	Grundbegriff	Grundbegriffe	basic concept	-	-
18713	der	Grundbucheintrag	Grundbucheinträge	land register entry	-	-
18714	die	Gründlichkeit	—	thoroughness	-	-
18715	der	Gründonnerstag	Gründonnerstage	Covenant Thursday/Great and Holy Thursday/Maundy Thursday	-	-
18716	der	Grundschulbereich	—	elementary school area	-	-
18717	der	Grünspecht	Grünspechte	green woodpecker/sprite/yaffle	-	-
18718	die	Gruppenausstellung	Gruppenausstellungen	group exhibition	-	-
18719	die	Guerilla	Guerillas	guerilla/guerrilla	-	-
18720	das	Gummiband	Gummibänder	elastic band	-	-
18721	der	Haaransatz	Haaransätze	hairline	-	-
18722	das	Hafenbecken	Hafenbecken	harbour basin	-	-
18723	die	Hafenrundfahrt	Hafenrundfahrten	conducted boat tour of the harbour	-	-
18724	das	Halbwissen	—	half-knowledge/superficial knowledge	-	-
18725	das	Hallendach	Hallendächer	hall roof	-	-
18726	der	Hallenser	Hallenser	person from Halle	-	-
4669	das	Haltbarkeitsdatum	Haltbarkeitsdaten	best-before/expiration date	C1	-
18728	die	Halterin	Halterinnen	owner/keeper (female)	-	-
18729	die	Hämophilie	Hämophilien	haemophilia/hemophilia	-	-
18730	der	Händedruck	Händedrücke	handshake	-	-
18731	die	Handelsbilanz	Handelsbilanzen	balance of trade/commercial balance sheet	-	-
18732	das	Händeschütteln	—	shaking hands	-	-
18733	der	Handlungsdruck	—	pressure to act	-	-
18734	die	Handlungsfreiheit	Handlungsfreiheiten	freedom of action	-	-
18735	der	Handlungsraum	Handlungsräume	room for maneuver/scope for action	-	-
18736	der	Handstaubsauger	Handstaubsauger	hand-held vacuum cleaner	-	-
18737	der	Handwerksmeister	Handwerksmeister	master craftsman	-	-
18738	die	Hängepartie	Hängepartien	unresolved situation	-	-
18739	der	Happen	Happen	bite	-	-
18740	die	Harninkontinenz	Harninkontinenzen	urinary incontinence	-	-
18741	das	Hartholz	Harthölzer	hardwood	-	-
18742	der	Hattrick	Hattricks	hat trick	-	-
18743	die	Hauptfunktion	Hauptfunktionen	main function	-	-
18744	die	Hauptkirche	Hauptkirchen	main church	-	-
3709	die	Hauptperson	Hauptpersonen	main character/main person	A2	-
18746	die	Hauptplatine	Hauptplatinen	mainboard/motherboard/system board	-	-
8862	die	Haushälterin	Haushälterinnen	housekeeper	C1	-
18748	das	Haushaltsdefizit	Haushaltsdefizite	budget deficit/fiscal deficit	-	-
18749	der	Hausverwalter	Hausverwalter	property manager (m.)	-	-
18750	der	Hautflügler	Hautflügler	hymenopteran	-	-
18751	der	Hautkontakt	Hautkontakte	skin contact	-	-
18752	das	Hautkrebsrisiko	Hautkrebsrisiken	skin cancer risk	-	-
18753	die	Heilanstalt	Heilanstalten	sanatorium/medical institution	-	-
18754	die	Heilkraft	Heilkräfte	healing power	-	-
18755	das	Heilverfahren	Heilverfahren	treatment/therapy	-	-
18756	der	Heißhunger	—	ravenousness	-	-
18757	das	Heizwerk	Heizwerke	heating plant/thermal power station	-	-
18758	die	Hemisphäre	Hemisphären	hemisphere	-	-
18759	die	Hereingabe	Hereingaben	input	-	-
18760	die	Hermeneutik	—	hermeneutics	-	-
18761	die	Herstellkosten	Herstellkosten	production costs/manufacturing costs	-	-
18762	der	Herzmuskel	Herzmuskeln	cardiac muscle/heart muscle	-	-
18763	der	Herztod	Herztode	cardiac death	-	-
18764	die	Heuchelei	Heucheleien	hypocrisy	-	-
18765	das	Hilfsprogramm	Hilfsprogramme	aid program/assistance program	-	-
18766	die	Himmelsleiter	Himmelsleitern	Jacob's ladder	-	-
18767	der	Hintergedanke	Hintergedanken	hidden agenda/ulterior motive	-	weak
18768	das	Hintergrundgeräusch	Hintergrundgeräusche	background noise	-	-
18769	die	Hirnhaut	Hirnhäute	meninx	-	-
18770	die	Hirse	Hirsen	millet	-	-
18771	die	Hitliste	Hitlisten	hit list/ranking chart	-	-
18772	das	Hochfest	Hochfeste	solemnity	-	-
18773	der	Hochgenuss	Hochgenüsse	great pleasure/treat	-	-
18774	der	Hochschulsystem	Hochschulsysteme	university system/higher education system	-	-
18775	der	Hochsitz	Hochsitze	raised hide	-	-
18776	das	Höchstalter	Höchstalter	maximum age	-	-
18777	die	Höchstarbeitszeit	Höchstarbeitszeiten	maximum working hours	-	-
18778	die	Höchsttemperatur	Höchsttemperaturen	highest temperature	-	-
18779	die	Hochwassergefahr	Hochwassergefahren	flood danger	-	-
18780	das	Hochzeitsfoto	Hochzeitsfotos	wedding photo	-	-
18781	die	Höhenangst	—	acrophobia	-	-
8864	die	Holzbrücke	Holzbrücken	wooden bridge	C1	-
18783	der	Holzlöffel	Holzlöffel	wooden spoon	-	-
18784	der	Holzvorrat	Holzvorräte	wood stock/timber reserves	-	-
18785	die	Homogenität	Homogenitäten	homogeneity	-	-
18786	der	Hörgenuss	Hörgenüsse	listening pleasure	-	-
18787	das	Horrorszenario	Horrorszenarien	horror scenario	-	-
18788	die	Hostie	Hostien	host/sacramental bread	-	-
18789	das	Hotelrestaurant	Hotelrestaurants	hotel restaurant	-	-
18790	die	Hügelkette	Hügelketten	ridge	-	-
18791	das	Hühnchen	Hühnchen	chicken	-	-
18792	die	Hülse	Hülsen	casing/pod	-	-
18793	der	Hummus	—	hummus	-	-
18794	die	Hundeschule	Hundeschulen	dog school	-	-
18795	der	Hungerlohn	Hungerlöhne	pittance	-	-
18796	die	Hüpfburg	Hüpfburgen	bouncy castle	-	-
18797	der	Hydrant	Hydranten	fire hydrant/fireplug/hydrant	-	weak
18798	der	Hymnus	Hymnen	hymn	-	-
3710	das	Ich	Ich	I	A2	-
18800	der	Illegale	Illegalen	undocumented person/illegal	-	adjNoun
18801	die	Immigration	Immigrationen	immigration	-	-
18802	die	Immission	Immissionen	immission	-	-
18803	die	Immunschwäche	Immunschwächen	immunodeficiency	-	-
18804	die	Impedanz	Impedanzen	impedance	-	-
18805	das	Incentive	Incentives	incentive	-	-
18806	die	Industriegesellschaft	Industriegesellschaften	industrial society/industrialized society	-	-
18807	die	Industrieproduktion	Industrieproduktionen	industry production	-	-
18808	der	Industrieroboter	Industrieroboter	industrial robot	-	-
18809	der	Industriesektor	Industriesektoren	industrial sector	-	-
18810	die	Industriestadt	Industriestädte	industrial city/industrial town	-	-
18811	der	Infektionsschutz	—	infection protection	-	-
18812	das	Infotainment	—	infotainment	-	-
18813	die	Infusionslösung	Infusionslösungen	infusion/infusion solution/infusion-solution	-	-
18814	der	Ingolstädter	Ingolstädter	person from Ingolstadt/Ingolstadt resident	-	-
18815	die	Inhaltsanalyse	Inhaltsanalysen	content analysis	-	-
18816	das	Inkassounternehmen	Inkassounternehmen	debt collection agency	-	-
18817	die	Innenfläche	Innenflächen	inner surface/inside area	-	-
18818	der	Innensenator	Innensenatoren	interior senator	-	-
18819	die	Intendanz	Intendanzen	directorship (theatre)	-	-
18820	der	Interessenausgleich	Interessenausgleiche	balance of interests	-	-
18821	der	Interessenschwerpunkt	Interessenschwerpunkte	main area of interest	-	-
18822	das	Interessensgebiet	Interessensgebiete	area of interest	-	-
18823	das	Intermezzo	Intermezzi	interlude/intermezzo	-	-
18824	die	Internationale	—	International/The Internationale	-	-
