rank	article	word	plural	english	cefr	flags
25390	der	Paragraf	Paragrafen	article/paragraph/section	-	weak
25391	die	Plakette	Plaketten	badge/sticker	-	-
25392	die	Poesie	Poesien	poetry	-	-
4840	das	Portemonnaie	Portemonnaies	purse/wallet	B1	-
4841	die	Prägung	Prägungen	imprint/shaping	B2	-
25393	die	Projektleiterin	Projektleiterinnen	project manager/project lead	-	-
25394	das	Resort	Resorts	resort	-	-
4844	die	Retoure	Retouren	return	B1	-
4845	das	Schmerzmittel	Schmerzmittel	analgesic/painkiller	B1	-
25395	das	Mailing	Mailings	mailing	-	-
4420	das	Navigationssystem	Navigationssysteme	navigation system	C1	-
4848	die	Problemlösung	Problemlösungen	solution/problem-solving	B2	-
4849	das	Strafverfahren	Strafverfahren	criminal proceedings	-	-
4850	die	Suchmaschinenoptimierung	Suchmaschinenoptimierungen	search engine optimisation	-	-
4851	das	Testergebnis	Testergebnisse	test result	-	-
4852	die	Überschreitung	Überschreitungen	exceeding/violation	-	-
4853	die	Versicherungssumme	Versicherungssummen	sum insured/coverage amount	-	-
4854	die	Ärztekammer	Ärztekammern	medical association/chamber of physicians	-	-
4855	die	Autoindustrie	Autoindustrien	auto industry	-	-
4856	die	Fachkenntnis	Fachkenntnisse	specialist knowledge/expertise	-	-
4857	die	Grundversorgung	Grundversorgungen	basic care/basic supply	-	-
4858	das	Kreishaus	Kreishäuser	district administrative building	-	-
4859	die	Minderung	Minderungen	reduction/decrease	-	-
4860	die	Ortsgruppe	Ortsgruppen	local branch/local chapter	-	-
4087	die	Unklarheit	Unklarheiten	uncertainty/ambiguity	B2	-
4862	der	Verbleib	—	whereabouts/disposition	-	-
4863	die	Vertraulichkeit	Vertraulichkeiten	confidentiality	-	-
4864	der	Zuständigkeitsbereich	Zuständigkeitsbereiche	competence area	-	-
4865	der	Zwischenstopp	Zwischenstopps	stop	-	-
4866	der	Aufsteiger	Aufsteiger	climber/promoted team/upwardly mobile person	-	-
4867	die	Ausbildungsstätte	Ausbildungsstätten	training facility	-	-
4868	die	Bausparkasse	Bausparkassen	building society	-	-
4869	der	Finanzmarkt	Finanzmärkte	financial market	-	-
4088	die	Gesprächsrunde	Gesprächsrunden	discussion round/panel discussion	B2	-
4871	der	Gesundheitsschutz	—	health protection	-	-
4872	die	Kulturgeschichte	Kulturgeschichten	cultural history	-	-
4873	die	Landesärztekammer	Landesärztekammern	state medical association/state chamber of physicians	-	-
4874	die	Landesgartenschau	Landesgartenschauen	exhibition	-	-
4875	die	Lebensform	Lebensformen	way of life/life form	-	-
4876	die	Marktforschung	Marktforschungen	market research	-	-
4877	der	Minijob	Minijobs	mini-job/part-time job	-	-
4878	die	Neufassung	Neufassungen	new version/revised version	-	-
4879	der	Pflegegrad	Pflegegrade	care level	-	-
1125	die	Spülmaschine	Spülmaschinen	dishwasher	A1	-
4881	die	Verhinderung	Verhinderungen	prevention	-	-
4882	die	Bergwacht	Bergwachten	mountain rescue service	-	-
4883	das	Buchen	—	booking/reservation	-	-
4884	das	Eintreffen	—	arrival	-	-
4885	der	Erwerbstätige	Erwerbstätigen	gainfully employed person	-	adjNoun
4091	das	Haushaltsgerät	Haushaltsgeräte	household appliance	B2	-
4887	die	Hauswirtschaft	—	home economics/housekeeping	-	-
4888	das	Hochschulstudium	Hochschulstudien	university studies	C1	-
4889	der	Kreisverband	Kreisverbände	district association	-	-
4890	die	Neuwahl	Neuwahlen	new election	-	-
4891	die	Ortsgemeinde	Ortsgemeinden	local municipality	-	-
4892	die	Schenkung	Schenkungen	donation/gift	-	-
4893	der	Socken	Socken	sock	-	-
4894	der	Solarstrom	—	solar power	-	-
4895	die	Verkehrsfläche	Verkehrsflächen	traffic area/paved area	-	-
4896	der	Vertragsarzt	Vertragsärzte	agreement doc	-	-
4897	die	Weihnachtsfeier	Weihnachtsfeiern	Christmas party	-	-
4898	die	Eigenregie	Eigenregien	own direction/own responsibility	-	-
4421	die	Eigenverantwortung	Eigenverantwortungen	personal responsibility	C1	-
4900	der	Förderantrag	Förderanträge	application	-	-
4901	das	Genehmigungsverfahren	Genehmigungsverfahren	approval action	-	-
4902	der	Ortskern	Ortskerne	town centre	-	-
4903	die	Personalkosten	Personalkosten	personnel costs/staff costs	C1	-
4904	die	Risikobewertung	Risikobewertungen	chance assessment	-	-
4905	der	Schwarze	Schwarzen	black person	-	adjNoun
4906	das	Stehen	—	standing	-	-
4907	die	Unternehmensgründung	Unternehmensgründungen	business establishment	-	-
4908	die	Waldfläche	Waldflächen	forest area	-	-
4909	der	Ausstellungsraum	Ausstellungsräume	exhibition room/exhibition space	-	-
4910	die	Behandlungsmethode	Behandlungsmethoden	treatment method	-	-
4911	das	Großprojekt	Großprojekte	project	-	-
4912	das	Kulturzentrum	Kulturzentren	cultural centre	-	-
4913	die	Städtepartnerschaft	Städtepartnerschaften	town twinning/sister-city partnership	-	-
4914	die	Strukturierung	Strukturierungen	structuring	B2	-
4915	der	Verwaltungsrat	Verwaltungsräte	administration advice	-	-
4916	die	Assistenz	Assistenzen	assistance	-	-
4917	die	Bearbeitungszeit	Bearbeitungszeiten	processing time	-	-
4918	die	Biogasanlage	Biogasanlagen	biogas plant	-	-
4919	die	Einsendung	Einsendungen	one desinence	-	-
4920	die	Heizungsanlage	Heizungsanlagen	heating system	-	-
4921	die	Interessenvertretung	Interessenvertretungen	interest group/lobby	-	-
4922	der	Kultusminister	Kultusminister	cult minister	-	-
4923	der	Mathematikunterricht	Mathematikunterrichte	math lessons/mathematics lessons	-	-
4924	der	Personenkreis	Personenkreise	group of people	-	-
4925	die	Pressestelle	Pressestellen	press office	-	-
4926	der	Promovierende	Promovierenden	doctoral candidate	-	adjNoun
4927	die	Tagespflege	—	day care	-	-
4928	die	Zuzahlung	Zuzahlungen	co-payment	-	-
4929	das	Aalen	—	Aalen (city)	-	-
4930	der	Anlieger	Anlieger	resident/neighbour	-	-
4931	der	Arbeitsschwerpunkt	Arbeitsschwerpunkte	business centre of gravity	-	-
4932	das	Dienstleistungsunternehmen	Dienstleistungsunternehmen	provision of services business	-	-
4933	die	Energieeinsparung	Energieeinsparungen	energy saving	-	-
4934	die	Feuerwehrleute	Feuerwehrleute	firefighters	-	-
4935	der	Kritikpunkt	Kritikpunkte	criticism dot	-	-
4936	das	Landschaftsbild	Landschaftsbilder	landscape idea	-	-
4937	das	Landschaftsschutzgebiet	Landschaftsschutzgebiete	landscape conservation area	-	-
4938	der	Leitsatz	Leitsätze	composition	-	-
4939	die	Meldepflicht	Meldepflichten	message business	-	-
4940	das	Navigationsgerät	Navigationsgeräte	navigation device	-	-
4941	die	Solarenergie	Solarenergien	energy	-	-
4942	der	Streifzug	Streifzüge	foray/ramble	-	-
4943	der	Streitfall	Streitfälle	dispute/disputed case	-	-
4944	die	Wasserqualität	Wasserqualitäten	water quality	-	-
4945	der	Wirtschaftsraum	Wirtschaftsräume	economic area/economic region	-	-
4946	das	Amphibium	Amphibien	amphibian	-	-
4947	der	Belag	Beläge	coating/topping/flooring	-	-
4948	die	Biographie	Biographien	biography	-	-
3562	der	Fußballfan	Fußballfans	football fan/soccer fan	A2	-
4950	der	Krankheitsfall	Krankheitsfälle	case of illness	-	-
4951	die	Kultureinrichtung	Kultureinrichtungen	cultural institution	-	-
4952	die	Neuordnung	Neuordnungen	order	-	-
4953	die	Nutzungsdauer	Nutzungsdauern	use duration	-	-
4954	der	Reiche	Reichen	rich man	-	adjNoun
4955	die	Religionsgemeinschaft	Religionsgemeinschaften	faith community	-	-
4956	der	Schulunterricht	—	school lessons	-	-
4957	die	Sonderregelung	Sonderregelungen	probe arrangement	-	-
4958	die	Sonneneinstrahlung	Sonneneinstrahlungen	radiation	-	-
4959	der	Stadtpark	Stadtparks	centre park	A1	-
4960	der	Steuerpflichtige	Steuerpflichtigen	taxpayer	-	adjNoun
4961	die	Vorarbeit	Vorarbeiten	business	-	-
4962	der	Vorbereitungsdienst	Vorbereitungsdienste	preparation duty	-	-
4963	der	Wellnessbereich	Wellnessbereiche	wellness area	-	-
4964	der	Wohnbereich	Wohnbereiche	area	C1	-
4965	die	Ausbildungszeit	Ausbildungszeiten	training period	-	-
4966	der	Autobauer	Autobauer	car manufacturer	-	-
4967	das	Autofahren	—	driving (a car)	-	-
4968	die	Besucherzahl	Besucherzahlen	patron count	-	-
4969	der	Bodenbelag	Bodenbeläge	floor covering/flooring	-	-
4970	der	Einflussfaktor	Einflussfaktoren	influence factor	-	-
4971	der	Endverbraucher	Endverbraucher	end consumer	-	-
4972	der	Familienurlaub	Familienurlaube	family furlough	-	-
4973	das	Forschungsfeld	Forschungsfelder	research field	-	-
4974	das	Gewerk	Gewerken	trade	-	-
4975	die	Großveranstaltung	Großveranstaltungen	event	-	-
4976	der	Jüngste	Jüngsten	youngest one	-	adjNoun
4977	die	Problemlage	Problemlagen	problem situation	-	-
4978	der	Schub	Schübe	acute phase/batch/thrust	-	-
4979	die	Schülergruppe	Schülergruppen	student group/pupil group	-	-
4980	der	Selbständige	Selbständigen	self-employed person	-	adjNoun
1491	die	Sensation	Sensationen	sensation	A1	-
1127	der	Sessel	Sessel	armchair	A1	-
4983	das	Sicherheitsrisiko	Sicherheitsrisiken	security risk	-	-
4984	der	Sonnenschutz	Sonnenschutze	sun protection/sunscreen	-	-
4985	die	Sozialpädagogik	—	social pedagogy	-	-
4986	die	Stadtmauer	Stadtmauern	city wall/defensive wall/town wall	-	-
4987	die	Standardisierung	Standardisierungen	standardisation	-	-
4988	der	Stillstand	Stillstände	standstill	-	-
4989	die	Strafverfolgung	Strafverfolgungen	law enforcement	-	-
4990	die	Tastenkombination	Tastenkombinationen	hotkey/key binding/keyboard shortcut	-	-
4991	der	Themenkomplex	Themenkomplexe	topic complex	-	-
4992	der	Thread	Threads	thread	-	-
4993	die	Trasse	Trassen	alignment/line	-	-
4994	die	Traube	Trauben	grape/raceme	C1	-
4995	der	Tritt	Tritte	kick/step/steps	-	-
4996	das	Tutorium	Tutorien	recitation	-	-
2970	die	Überstunde	Überstunden	overtime	A2	-
4998	der	Umlauf	Umläufe	circulation/orbital motion/paronychia	-	-
2971	die	Uniform	Uniformen	uniform	B1	-
5000	der	Untertitel	Untertitel	caption/subtitle/subtitles	-	-
1573	der	Urlaubsort	Urlaubsorte	holiday destination	A1	-
5002	das	Votum	Vota	vote/opinion	-	-
5003	der	Webbrowser	Webbrowser	web browser	-	-
5004	der	Webserver	Webserver	web server	-	-
5005	der	Weizen	Weizen	wheat	-	-
4093	das	Weltall	—	universe	B2	-
4422	die	Wendung	Wendungen	idiom/idiomatic expression/phrase	C1	-
5008	der	Wintermonat	Wintermonate	winter month	-	-
5009	die	Zukunftsperspektive	Zukunftsperspektiven	future perspective	C1	-
5010	die	Zuteilung	Zuteilungen	allocation/assignment	-	-
5011	die	Abiturprüfung	Abiturprüfungen	Abitur examination	-	-
5012	der	Alkoholkonsum	—	alcohol consumption	-	-
5013	die	Armatur	Armaturen	fitting/fixture/dashboard instrument	-	-
5014	der	Asylantrag	Asylanträge	application for asylum	-	-
5015	die	Aussagekraft	—	explanatory power/expressiveness/force of expression	-	-
5016	der	Aussichtsturm	Aussichtstürme	observation tower/watch tower	-	-
5017	der	Baumbestand	Baumbestände	tree population	-	-
5018	die	Befähigung	Befähigungen	qualification/capability	-	-
5019	der	Beschwerdeführer	Beschwerdeführer	complainant/appellant	-	-
5020	der	Beweggrund	Beweggründe	motive	-	-
5021	die	Billion	Billionen	trillion (10^12; NOT English billion — that is "Milliarde")	-	-
5022	die	Bundesministerin	Bundesministerinnen	federal minister (female)	B2	-
4423	der	Busch	Büsche	brush/bush/copse	C1	-
5024	die	Darbietung	Darbietungen	performance	-	-
5025	das	Dasein	—	existence	-	-
5026	die	Datensicherung	Datensicherungen	data backup	-	-
2974	das	Dessert	Desserts	dessert	A1	-
5028	der	Dieselmotor	Dieselmotoren	diesel engine	-	-
5029	die	Distribution	Distributionen	distribution	-	-
5030	der	Eigenbedarf	—	own use/personal use	-	-
5031	die	Erschöpfung	Erschöpfungen	exhaustion	-	-
5032	die	Ewigkeit	Ewigkeiten	aeon/eternity	C1	-
5033	der	Fachhandel	—	specialised trade	-	-
5034	der	Fachlehrer	Fachlehrer	subject teacher/specialist teacher	-	-
5035	das	Festzelt	Festzelte	beer tent	-	-
5036	das	Fintech	Fintechs	fintech	-	-
5037	der	Fluch	Flüche	curse/malediction	-	-
5038	die	Fuge	Fugen	fugue/gap/joint	-	-
4424	die	Gebärdensprache	Gebärdensprachen	sign language	B2	-
5040	die	Gewalttat	Gewalttaten	act of violence	-	-
5041	die	Haushaltshilfe	Haushaltshilfen	domestic help/household help	-	-
5042	die	Heterogenität	—	heterogeneity	-	-
5043	die	Hummel	Hummeln	bumblebee/dumbledore/hommel	-	-
5044	das	Ingenieurbüro	Ingenieurbüros	engineering office	-	-
5045	der	Integrationskurs	Integrationskurse	integration course	-	-
5046	das	Inventar	Inventare	inventory/stock	-	-
5047	das	Kalb	Kälber	calf/veal	-	-
1873	das	Kaufhaus	Kaufhäuser	department store	A1	-
5049	das	Kindesalter	—	childhood	-	-
5050	die	Kirsche	Kirschen	cherry	-	-
5051	die	Klamotte	Klamotten	clothes	-	-
2975	die	Klassenarbeit	Klassenarbeiten	class test/exam/examination	B1	-
5053	das	Klimaziel	Klimaziele	climate aim	-	-
5054	der	Kompressor	Kompressoren	compressor	-	-
5055	das	Ladengeschäft	Ladengeschäfte	shop/retail store	-	-
5056	die	Ladesäule	Ladesäulen	charging station	-	-
5057	der	Landbau	—	agriculture	-	-
5058	der	Langzeitarbeitslose	Langzeitarbeitslosen	long-term unemployed person	B2	adjNoun
5059	die	Leukämie	Leukämien	leukaemia/leukemia	-	-
5060	die	Lobby	Lobbys	lobby	-	-
5061	das	Löschen	—	deleting/deletion/extinguishing	-	-
5062	die	Maustaste	Maustasten	mouse button	-	-
5063	die	Mechatronik	—	mechatronics	-	-
5064	der	Obstbaum	Obstbäume	fruit tree	C1	-
5065	das	Podium	Podien	podium	-	-
5066	die	Produktionsstätte	Produktionsstätten	production facility	C1	-
5067	das	Promille	Promille	per mil/permil/permille	-	-
5068	die	Qualitätskontrolle	Qualitätskontrollen	quality check/quality control	C1	-
5069	die	Raumtemperatur	Raumtemperaturen	room temperature	B2	-
5070	die	Raupe	Raupen	caterpillar	C1	-
5071	die	Rechenleistung	Rechenleistungen	computing power	-	-
5072	die	Redakteurin	Redakteurinnen	editor (female)	-	-
4426	die	Reife	—	adulthood/maturity/ripeness	C1	-
4427	die	Rezeptur	Rezepturen	recipe/formula	B2	-
2976	der	Salon	Salons	salon	B1	-
5076	der	Sandstein	Sandsteine	sandstone	-	-
5077	die	Schließe	Schließen	fastener	-	-
4428	die	Souveränität	Souveränitäten	sovereignty	C1	-
5079	die	Sozialarbeit	—	social work	-	-
2979	der	Sozialarbeiter	Sozialarbeiter	social worker	B1	-
5081	der	Spanier	Spanier	Spaniard	-	-
5082	das	Spektakel	Spektakel	spectacle/show	-	-
5083	die	Sportwette	Sportwetten	sport bet	-	-
5084	der	Stab	Stäbe	bar/rod/staff	-	-
5085	die	Stadtrundfahrt	Stadtrundfahrten	city tour/sightseeing tour	-	-
5086	die	Statue	Statuen	statue	-	-
5087	die	Staude	Stauden	perennial plant	-	-
5088	der	Stickstoff	—	azote/nitrogen	-	-
4095	das	Tief	Tiefs	depression/low	B2	-
5090	die	Todesursache	Todesursachen	cause of death	C1	-
5091	der	Treibstoff	Treibstoffe	fuel	-	-
5092	die	Unterdrückung	Unterdrückungen	oppression/repression/suppression	B2	-
3563	der	Verbesserungsvorschlag	Verbesserungsvorschläge	suggestion for improvement	A2	-
5094	die	Versicherungswirtschaft	Versicherungswirtschaften	insurance industry	-	-
5095	die	Verzweiflung	Verzweiflungen	despair	B2	-
5096	der	Vorstoß	Vorstöße	advance	-	-
5097	die	Wasserwirtschaft	Wasserwirtschaften	water management	-	-
5098	die	Webanwendung	Webanwendungen	Web application	-	-
5099	das	Weihnachtsgeschenk	Weihnachtsgeschenke	Christmas gift/Christmas present	-	-
5100	das	Windrad	Windräder	pinwheel/wind turbine/windmill	-	-
5101	der	Wirtschaftszweig	Wirtschaftszweige	industry	C1	-
5102	der	Youtuber	Youtuber	YouTuber	-	-
5103	der	YouTuber	YouTuber	YouTuber	-	-
5104	die	Zeitspanne	Zeitspannen	period of time	C1	-
5105	die	Zinsbindung	Zinsbindungen	fixed interest period	-	-
5106	der	Züchter	Züchter	breeder	-	-
5107	die	Zulassungsbehörde	Zulassungsbehörden	licensing authority	-	-
5108	die	Adventszeit	Adventszeiten	Advent season	-	-
5109	das	Allergen	Allergene	allergen	-	-
5110	der	Anhalt	Anhalte	clue/indication/point of reference	-	-
5111	der	Anstrich	Anstriche	paint	-	-
5112	die	Arbeitssicherheit	—	occupational safety/safety at work/workplace safety	-	-
5113	das	Atomkraftwerk	Atomkraftwerke	atomic power plant/atomic power station/nuclear power plant	B2	-
5114	die	Aufenthaltserlaubnis	Aufenthaltserlaubnisse	residence permit	-	-
5115	die	Aufwandsentschädigung	Aufwandsentschädigungen	expense allowance	-	-
5116	die	Automation	Automationen	automation	-	-
5117	die	Befruchtung	Befruchtungen	fecundation/fertilisation	-	-
5118	der	Binnenmarkt	Binnenmärkte	single market	-	-
816	der	Bleistift	Bleistifte	pencil	A1	-
2981	der	Braten	Braten	joint/roast	B1	-
5121	der	Brocken	Brocken	boulder/chunk/hunk	-	-
5122	der	Chinese	Chinesen	Chinese	-	weak
5123	die	CT	—	CT scan (computed tomography)	-	-
5124	die	Dachterrasse	Dachterrassen	roof deck/roof terrace	-	-
5125	die	Dominanz	Dominanzen	dominance	-	-
5126	das	Drehmoment	Drehmomente	torque	-	-
5127	die	Einfuhr	Einfuhren	import	B2	-
5128	die	Eiszeit	Eiszeiten	ice age	-	-
5129	die	Englischkenntnis	Englischkenntnisse	knowledge of English	-	-
5130	der	Erblasser	Erblasser	testator/testatrix	-	-
5131	der	Etat	Etats	budget	-	-
5132	der	Fachbegriff	Fachbegriffe	technical term	-	-
3564	die	Fachoberschule	Fachoberschulen	specialised upper secondary school (FOS)	A2	-
5134	der	Fahrradfahrer	Fahrradfahrer	bicyclist/biker	-	-
5135	die	Fahrzeit	Fahrzeiten	travel time	-	-
5136	das	Fernstudium	Fernstudien	distance studies	-	-
5137	das	Festnetz	Festnetze	landline	-	-
5138	der	Finalist	Finalisten	finalist	-	weak
5139	die	Freiheitsstrafe	Freiheitsstrafen	custodial sentence/jail term/prison term	-	-
2983	die	Garderobe	Garderoben	change room/cloak room/cloakroom	B1	-
5141	die	Gegenleistung	Gegenleistungen	quid pro quo/return	-	-
1576	die	Geige	Geigen	fiddle/violin	A1	-
5143	das	Gemeindehaus	Gemeindehäuser	church hall/village hall	-	-
5144	der	Gesetzesentwurf	Gesetzesentwürfe	draft law	-	-
5145	die	Gewinnerin	Gewinnerinnen	winner (female)	B2	-
5146	das	Grauen	—	fear/horror/panic	-	-
5147	das	Grundprinzip	Grundprinzipien	basic principle	-	-
5148	die	Handlungsmöglichkeit	Handlungsmöglichkeiten	possible course of action	-	-
5149	das	Haushaltsjahr	Haushaltsjahre	financial year/budget year	-	-
5150	der	Headset	Headsets	headset	-	-
5151	die	Inhaberin	Inhaberinnen	owner/holder (female)	-	-
5152	das	Interieur	Interieurs	interior	-	-
5153	die	Internetpräsenz	Internetpräsenzen	Internet presence	-	-
5154	der	Justizminister	Justizminister	Attorney General/Minister of Justice	-	-
5155	das	Justizministerium	Justizministerien	ministry of justice	-	-
5156	die	Klammer	Klammern	brace/bracket/clamp	B2	-
5157	das	Kommando	Kommandos	command/commando	-	-
5158	der	Komplex	Komplexe	complex	-	-
5159	die	Koordinatorin	Koordinatorinnen	coordinator (female)	-	-
5160	die	Kundschaft	Kundschaften	clientele	-	-
5161	die	Landfrau	Landfrauen	country woman/farm wife	-	-
2984	der	Lehrling	Lehrlinge	trainee	B1	-
5163	die	Lehrperson	Lehrpersonen	teacher	C1	-
5164	die	Luftqualität	Luftqualitäten	air quality	-	-
3565	die	Matte	Matten	mat	A2	-
5166	die	Mediation	Mediationen	mediation	-	-
5167	die	Mittelstufe	Mittelstufen	intermediate level	-	-
2986	die	Möhre	Möhren	carrot	B1	-
5169	die	Narkose	Narkosen	general anaesthesia	-	-
5170	das	Networking	—	networking	C1	-
5171	der	Notdienst	Notdienste	emergency service	-	-
4429	der	Oberschenkel	Oberschenkel	thigh	C1	-
5173	die	Osterferien	Osterferien	Easter holidays	-	-
1875	der	Österreicher	Österreicher	Austrian	A2	-
5175	die	Patientenakte	Patientenakten	patient file/medical record	-	-
5176	das	Planspiel	Planspiele	simulation game	-	-
5177	der	Populismus	—	populism	-	-
5178	der	Prüfling	Prüflinge	examinee	-	-
5179	der	Quark	—	cottage cheese/curd cheese/fromage frais/quark (curd cheese)	-	-
5180	der	Querschnitt	Querschnitte	cross-section	-	-
5181	die	Rabattaktion	Rabattaktionen	discount offer	-	-
5182	die	Reisezeit	Reisezeiten	travel time	-	-
5183	die	Rekonstruktion	Rekonstruktionen	reconstruction	C1	-
5184	die	Renaturierung	Renaturierungen	ecological restoration/land restoration/restoration	-	-
5185	der	Richtwert	Richtwerte	guidance level/guide level	-	-
5186	die	Ringvorlesung	Ringvorlesungen	lecture series	-	-
5187	der	Ruhm	—	fame/glory/stardom	-	-
5188	die	Saite	Saiten	string	-	-
2987	die	Schildkröte	Schildkröten	tortoise/turtle	B1	-
5190	der	Schirmherr	Schirmherren	patron/sponsor	-	weak
5191	das	Schlafen	—	sleeping	-	-
5192	der	Schriftzug	Schriftzüge	lettering/logo	-	-
5193	die	Schülerzahl	Schülerzahlen	number of students/number of pupils	-	-
5194	das	Schulgesetz	Schulgesetze	school act	-	-
5195	der	Schützling	Schützlinge	protege/protegee/protégé	-	-
5196	der	Steuersatz	Steuersätze	tax rate	-	-
5197	der	Stiel	Stiele	handle/stalk/stem	-	-
5198	der	Storch	Störche	stork	-	-
5199	die	Tageszeit	Tageszeiten	time of day	A1	-
5200	der	Talk	—	talk/talk show	-	-
5201	die	Täuschung	Täuschungen	chicanery/deception/deke	B2	-
5202	der	Tragekomfort	—	wearing comfort	-	-
5203	die	Tragödie	Tragödien	tragedy	-	-
5204	das	Utensil	Utensilien	implement/piece of equipment/utensil	-	-
5205	das	Ventil	Ventile	valve	-	-
5206	die	Verdauung	—	digestion	-	-
4430	die	Vergessenheit	—	oblivion	C1	-
5208	die	Vergiftung	Vergiftungen	intoxication/poisoning	-	-
5209	der	Verkehrsminister	Verkehrsminister	Minister of Transport/transport minister	-	-
5210	die	Versetzung	Versetzungen	transfer	-	-
5211	das	Viertelfinale	Viertelfinale	quarterfinal	-	-
