rank	article	word	plural	english	cefr	flags
2117	der	Islam	—	Islam	B2	-
2118	der	Lehrplan	Lehrpläne	course of instruction/curriculum/syllabus	C1	-
2119	die	Schuld	Schulden	debt/fault/guilt	B1	-
2120	die	Tierart	Tierarten	animal species	-	-
2121	der	Vorgesetzte	Vorgesetzten	boss/superior	B2	adjNoun
2122	der	Widerruf	Widerrufe	revocation	-	-
2123	die	Ausrüstung	Ausrüstungen	equipment/gear/outfit	-	-
2124	die	Handhabung	—	handling/operation/use	-	-
2125	die	Palette	Paletten	palette/pallet/range	-	-
2126	die	Skulptur	Skulpturen	sculpture	C1	-
2127	das	Stadium	Stadien	stage	-	-
2128	das	Wesen	Wesen	being/character/creature	B2	-
2129	die	Absicht	Absichten	intention/purpose	-	-
2130	der	Duft	Düfte	aroma/fragrance/perfume	-	-
2131	der	Faden	Fäden	thread/string	C1	-
2132	das	Gebot	Gebote	bid/commandment	A1	-
476	der	Käse	Käse	cheese/curd	A1	-
2134	der	Laie	Laien	lay judge/layman/layperson	-	weak
2135	der	Rettungsdienst	Rettungsdienste	emergency medical services/rescue service	-	-
2136	die	Schau	Schauen	show/exhibition	-	-
478	der	Wohnort	Wohnorte	residence	A1	-
542	der	Zufall	Zufälle	chance/coincidence/fortuity	A1	-
2139	die	Zusammenfassung	Zusammenfassungen	abstract/summary	B2	-
2140	das	Accessoire	Accessoires	accessory	-	-
2141	der	Erlös	Erlöse	proceeds	-	-
2142	der	Gemeinderat	Gemeinderäte	municipal council/councillor	-	-
2143	das	Handbuch	Handbücher	handbook/manual	-	-
2144	der	Mitschüler	Mitschüler	classmate/schoolmate	B2	-
2145	die	Schwachstelle	Schwachstellen	trouble spot/weak point	C1	-
2146	die	Startseite	Startseiten	home page/homepage/start page	B2	-
2147	die	Tastatur	Tastaturen	keyboard	A2	-
548	die	Anweisung	Anweisungen	directive/instruction/statement	A1	-
2149	das	Anzeichen	Anzeichen	indication	C1	-
2150	der	Bebauungsplan	Bebauungspläne	development plan/zoning map	-	-
2151	der	Diesel	Diesel	diesel/diesel oil	A2	-
2152	der	Hut	Hüte	cap/hat	A1	-
2153	die	Inszenierung	Inszenierungen	staging/production	-	-
2154	die	Korrektur	Korrekturen	correction	B2	-
2155	der	Mond	Monde	moon/crescent	B1	-
2156	der	Nährstoff	Nährstoffe	nutrient	B2	-
2157	die	Sperrung	Sperrungen	closure/blocking	-	-
2158	die	Vereinbarkeit	Vereinbarkeiten	compatibility	B2	-
2159	die	Versammlung	Versammlungen	assembly/gathering/meeting	B1	-
2160	der	Verzicht	Verzichte	abstention/relinquishment/renunciation	-	-
2161	die	Ankündigung	Ankündigungen	advance notice/announcement	-	-
2162	die	Bundesagentur	Bundesagenturen	federal agency	-	-
2163	das	Foyer	Foyers	foyer/lobby	-	-
2164	der	Fußgänger	Fußgänger	pedestrian/walker	B1	-
2165	der	Gesang	Gesänge	singing	C1	-
2166	das	Kraftwerk	Kraftwerke	power plant/powerplant	B1	-
2167	der	Kundenservice	Kundenservices	customer service	A2	-
2168	die	Mark	Mark	mark (currency)	-	-
2169	das	Rätsel	Rätsel	enigma/mystery/puzzle	A2	-
2170	der	Reiz	Reize	appeal/stimulus/charm	B2	-
2171	die	Resonanz	Resonanzen	feedback/resonance	C1	-
2172	der	Rhythmus	Rhythmen	rhythm	B2	-
2173	die	Selbstständigkeit	Selbstständigkeiten	autonomy/independence/self-employment	-	-
2174	das	Wohlbefinden	—	well-being	B2	-
2175	das	Wohnhaus	Wohnhäuser	residential building	-	-
2176	die	Artenvielfalt	—	biodiversity/species diversity/species richness	-	-
552	der	Ausweis	Ausweise	identity card	A1	-
562	die	Hausaufgabe	Hausaufgaben	homework	A1	-
2179	der	Vorfall	Vorfälle	incident/prolapse	-	-
2180	die	Zerstörung	Zerstörungen	destruction	C1	-
2181	die	Zielsetzung	Zielsetzungen	aim/goal/goal setting	C1	-
2182	die	Zunahme	Zunahmen	growth/increase/increment	C1	-
598	der	Ausgang	Ausgänge	exit/outcome	A1	-
2184	die	Balance	Balancen	balance	B2	-
599	die	Bitte	Bitten	request/plea	A1	-
2186	die	Einbeziehung	Einbeziehungen	inclusion	-	-
2187	die	Elternzeit	Elternzeiten	parental leave	-	-
603	das	Erdgeschoss	Erdgeschosse	first floor/ground floor	A1	-
2189	die	Fertigkeit	Fertigkeiten	competence/skill	-	-
2190	das	Gesundheitsamt	Gesundheitsämter	health department	-	-
2191	die	Klimaanlage	Klimaanlagen	air conditioner/air-conditioner	B1	-
2192	der	Kontrast	Kontraste	contrast	A2	-
2193	der	Ofen	Öfen	furnace/oven/stove	-	-
2194	der	Organisator	Organisatoren	organiser	C1	-
606	das	Stadion	Stadien	stadium	A1	-
2196	der	Steuerberater	Steuerberater	accountant/tax advisor	B2	-
2197	der	Techniker	Techniker	technician	A1	-
2198	die	Vorsorge	—	foresight/precaution	-	-
2199	das	Vorstandsmitglied	Vorstandsmitglieder	board member	-	-
2200	die	Befreiung	Befreiungen	exemption/liberation/release	-	-
2201	der	Fund	Funde	discovery/find/invention	-	-
2202	das	Gelenk	Gelenke	joint	C1	-
2203	das	Musical	Musicals	musical	-	-
2204	die	Sängerin	Sängerinnen	female singer/singer	A2	-
2205	die	Sauna	Saunen	sauna	B2	-
2206	die	Siedlung	Siedlungen	housing estate/human settlement/settlement	B2	-
2207	der	Teig	Teige	batter/dough	-	-
2208	die	Weile	—	while	A2	-
2209	der	Ärger	—	annoyance/trouble/anger	A2	-
2210	das	Erdgas	Erdgase	natural gas	-	-
2211	der	Jäger	Jäger	chaser/fighter/hunter	-	-
2212	der	Ost	—	east	-	-
2213	die	Portion	Portionen	portion	A2	-
2214	die	Vollzeit	—	full time	A2	-
2215	der	Anschlag	Anschläge	attack/attempt/poster	B2	-
2216	der	Block	Blöcke	bloc/block/coalition	-	-
2217	die	Fabrik	Fabriken	factory/plant	A2	-
2218	die	Fahrbahn	Fahrbahnen	roadway/lane	B1	-
2219	das	Geschäftsjahr	Geschäftsjahre	fiscal year	-	-
612	der	Hals	Hälse	neck/throat	A1	-
2221	die	Haustür	Haustüren	front door	B1	-
2222	die	Hebamme	Hebammen	midwife	-	-
2223	das	Heim	Heime	asylum/home	B1	-
2224	das	Hörbuch	Hörbücher	audio book/audiobook	B2	-
2225	der	Innenraum	Innenräume	interior	C1	-
2226	der	Mechanismus	Mechanismen	mechanism	-	-
2227	die	Menschheit	—	humanity/humankind/mankind	B2	-
2228	der	Pfad	Pfade	pathway	C1	-
2229	die	Pflegeversicherung	Pflegeversicherungen	long-term care insurance/nursing care insurance	-	-
618	das	Regal	Regale	shelf/shelving	A1	-
639	der	Schrank	Schränke	cabinet/closet/cupboard	A1	-
2232	das	Schwein	Schweine	pig/pork/swine	A2	-
2233	das	Visum	Visa	visa	B1	-
2234	die	Vorliebe	Vorlieben	fondness/predilection/preference	A1	-
2235	der	Wohnsitz	Wohnsitze	abode/domicile/dwelling	B1	-
2236	der	Chip	Chips	chip	B1	-
2237	die	Etappe	Etappen	stage/leg	-	-
2238	das	Haustier	Haustiere	domestic animal/domesticated animal/pet	A2	-
2239	die	Höhle	Höhlen	cave/cavern/cavity	A2	-
2240	das	Leitbild	Leitbilder	guiding principle/mission statement	-	-
2241	der	Rentner	Rentner	pensioner	A2	-
2242	die	Revision	Revisionen	appeal/audit/change	-	-
2243	der	Router	Router	router	-	-
641	die	Tasse	Tassen	cup	A1	-
2245	die	Weitergabe	Weitergaben	passing on/transfer	C1	-
2246	der	Winkel	Winkel	angle/corner	-	-
2247	die	Begrüßung	Begrüßungen	greeting/welcoming	B2	-
2248	die	Katastrophe	Katastrophen	calamity/catastrophe	A2	-
2249	die	Malerei	Malereien	painting	A2	-
2250	die	Montage	Montagen	assemblage/assembly	-	-
2251	der	Rock	Röcke	skirt	A1	-
2252	der	Verdienst	Verdienste	earnings/income/wages	C1	-
2253	das	Zitat	Zitate	citation/quotation	B2	-
2254	die	Aktualisierung	Aktualisierungen	update	-	-
2255	der	Befehl	Befehle	command/order/warrant	B2	-
2256	die	Bewältigung	Bewältigungen	coping/overcoming	C1	-
2257	der	Erreger	Erreger	germ/pathogen	-	-
2258	das	Familienunternehmen	Familienunternehmen	family business	-	-
2259	die	Ferne	Fernen	distance	-	-
2260	der	Gesichtspunkt	Gesichtspunkte	angle/point of view	-	-
2261	die	Kälte	—	chill/chilliness/cold	B1	-
2262	der	Kritiker	Kritiker	critic	-	-
2263	die	Kulturlandschaft	Kulturlandschaften	cultural landscape	-	-
2264	der	Monitor	Monitoren	monitor	B1	-
2265	das	Nahrungsmittel	Nahrungsmittel	food	B1	-
2266	das	Outfit	Outfits	outfit	-	-
2267	die	Privatperson	Privatpersonen	private person	C1	-
2268	die	Schätzung	Schätzungen	appreciation/esteem/estimate	B2	-
2269	das	Segment	Segmente	segment	-	-
2270	die	These	Thesen	thesis	C1	-
2271	das	Verbrechen	Verbrechen	crime/criminality	B2	-
2272	die	Abhilfe	Abhilfen	remedy	-	-
2273	die	Ablehnung	Ablehnungen	refusal/rejection	B2	-
2274	die	Feuchtigkeit	Feuchtigkeiten	humidity/wetness	-	-
2275	die	Informationstechnik	—	information technology	-	-
2276	das	Lob	Lobe	accolade/praise	B2	-
2277	der	Mord	Morde	homicide/murder/slaying	-	-
2278	der	Personalausweis	Personalausweise	identity card	A2	-
2279	das	Protein	Proteine	protein	-	-
2280	die	Scheibe	Scheiben	disk/glass pane/slab	B1	-
2281	der	Schwung	Schwünge	momentum/sweep/swerve	-	-
2282	das	Siegel	Siegel	seal	C1	-
646	der	Stock	Stöcke	floor/level/stick	A1	-
2284	das	Weibchen	Weibchen	female animal	-	-
2285	die	Zuordnung	Zuordnungen	allocation/assigning/assignment	B2	-
2286	die	Ansprache	Ansprachen	address/allocution/speech	-	-
2287	die	Aufsicht	Aufsichten	oversight/supervision/supervisor	C1	-
2288	das	Augenmerk	—	attention	-	-
2289	der	Diebstahl	Diebstähle	larceny/theft	A2	-
2290	der	Lehrstuhl	Lehrstühle	chair/professorship	C1	-
2291	die	Programmierung	Programmierungen	programming	-	-
2292	die	Regie	Regien	direction	-	-
2293	die	Spalte	Spalten	cleft/column/crack	B2	-
2294	der	Spielraum	Spielräume	field/leeway	B2	-
2295	die	Vermeidung	Vermeidungen	avoidance	C1	-
2296	die	Attraktivität	—	attractiveness	-	-
2297	die	Bildungseinrichtung	Bildungseinrichtungen	educational institution	-	-
2298	die	Einzelheit	Einzelheiten	detail	B1	-
2299	der	Energieverbrauch	Energieverbräuche	energy consumption	B1	-
2300	die	Erstattung	Erstattungen	refund/reimbursement	-	-
2301	der	Fremde	Fremden	stranger	-	adjNoun
2302	die	Garage	Garagen	garage	A2	-
647	der	Koffer	Koffer	suitcase	A1	-
2304	die	Kohle	Kohlen	coal/money	B1	-
2305	die	Partizipation	Partizipationen	participation	-	-
665	das	Sofa	Sofas	couch/lounge/settee	A1	-
685	der	Zahnarzt	Zahnärzte	dentist	A1	-
2308	die	Zone	Zonen	zone	B1	-
2309	die	Aufzeichnung	Aufzeichnungen	note/record/recording	-	-
2310	der	Augenblick	Augenblicke	eyeblink/moment	B1	-
2311	der	Bruch	Brüche	breach/break/breakage	C1	-
2312	der	Bundespräsident	Bundespräsidenten	Federal President	B1	weak
2313	die	Differenz	Differenzen	difference/relative complement/remainder	-	-
2314	die	Gültigkeit	Gültigkeiten	validity	-	-
2315	die	Herrschaft	Herrschaften	control/domination/dominion	-	-
2316	der	Kompromiss	Kompromisse	compromise	B1	-
2317	die	Metropole	Metropolen	metropolis	B1	-
2318	der	Prozessor	Prozessoren	processor	-	-
2319	der	Außenbereich	Außenbereiche	exterior/outdoor area/outside section	-	-
2320	das	Bargeld	—	cash	B1	-
2321	die	Dienststelle	Dienststellen	department/office	-	-
2322	die	Erzählung	Erzählungen	story/tale	B1	-
2323	das	Freibad	Freibäder	open-air swimming pool/outdoor swimming pool	-	-
2324	das	Jahresende	Jahresenden	end of the year/year's end	-	-
2325	die	Kollektion	Kollektionen	collection	-	-
2326	die	Kreuzung	Kreuzungen	cross/crossroads/intersection	A2	-
2327	der	Pädagoge	Pädagogen	educator/pedagogue	B2	weak
2328	der	Provider	Provider	provider	-	-
2329	der	Rollstuhl	Rollstühle	wheelchair	A2	-
2330	der	Spender	Spender	benefactor/dispenser/donor	-	-
2331	die	Würde	Würden	dignity/honour/title	-	-
2332	der	Zuschlag	Zuschläge	surcharge/award	B1	-
2333	der	Arbeitsvertrag	Arbeitsverträge	employment contract/work contract	C1	-
2334	der	Auslöser	Auslöser	trigger/cause	C1	-
2335	der	Backup	Backups	backup	-	-
2336	der	Grundstein	Grundsteine	cornerstone/foundation stone	-	-
2337	der	Hass	—	hate/hatred	B2	-
2338	das	Leid	—	distress/grief/harm	-	-
2339	der	Mietvertrag	Mietverträge	lease	B2	-
2340	der	Prototyp	Prototypen	prototype	-	-
2341	der	Schulalltag	Schulalltage	school routine	-	-
2342	die	Sichtweise	Sichtweisen	standpoint	C1	-
2343	die	Steuererklärung	Steuererklärungen	tax return	-	-
2344	das	Theaterstück	Theaterstücke	play/stage play	B2	-
2345	die	Zuverlässigkeit	—	reliability	C1	-
689	die	Äußerung	Äußerungen	statement/utterance	A1	-
2347	der	Auszug	Auszüge	account statement/bank statement/departure	-	-
2348	der	Betrachter	Betrachter	observer	B2	-
2349	die	Erforschung	Erforschungen	exploration/investigation/research	-	-
2350	die	Gleichstellung	Gleichstellungen	equality	-	-
2351	das	Immunsystem	Immunsysteme	immune system	B2	-
2352	der	Inhaltsstoff	Inhaltsstoffe	ingredient	C1	-
2353	die	Kinderbetreuung	Kinderbetreuungen	childcare	C1	-
2354	das	Plugin	Plugins	plug-in	-	-
2355	der	Verbund	Verbunde	network/alliance/composite	-	-
2356	der	Asylbewerber	Asylbewerber	asylum seeker	-	-
2357	die	Fertigstellung	Fertigstellungen	completion	B2	-
2358	die	Professorin	Professorinnen	professor	A1	-
2359	die	Rose	Rosen	rose/rose window	A2	-
2360	die	Schließung	Schließungen	closing/closure/shutdown	B2	-
705	die	Wolke	Wolken	cloud	A1	-
2362	der	Akzent	Akzente	accent/stress	A2	-
2363	der	Ausbilder	Ausbilder	instructor/trainer	-	-
707	der	Deckel	Deckel	lid	A1	-
2365	die	Delegation	Delegationen	delegation	-	-
722	die	Lampe	Lampen	lamp	A1	-
2367	die	Minderheit	Minderheiten	minority	B1	-
2368	die	Tablette	Tabletten	pill/tablet	A1	-
2369	der	Vizepräsident	Vizepräsidenten	vice president	-	weak
2370	die	Abkürzung	Abkürzungen	abbreviation/acronym/short cut	A2	-
2371	das	Abwasser	Abwässer	sewage/wastewater	-	-
2372	der	Einbruch	Einbrüche	breach/break and entry/break-in	B1	-
2373	der	Erlass	Erlasse	abatement/decree/enactment	-	-
730	der	Flur	Flure	corridor/hall/hallway	A1	-
2375	der	Geruch	Gerüche	smell/odour/scent	B2	-
2376	das	Gestalten	—	design/shaping	-	-
735	das	Lokal	Lokale	bar/pub/restaurant	A1	-
2378	das	Nest	Nester	hicksville/nest	-	-
2379	das	Schnäppchen	Schnäppchen	bargain	A2	-
2380	das	Schwimmen	—	swim/swimming	-	-
2381	der	Stift	Stifte	pen/pencil	A1	-
2382	die	Verzögerung	Verzögerungen	delay	-	-
739	die	Waschmaschine	Waschmaschinen	washing machine	A1	-
2384	das	Willkommen	Willkommen	welcome	-	-
2385	die	Wirtschaftlichkeit	—	cost effectiveness/economic efficiency/efficiency	C1	-
2386	der	Arbeitsbereich	Arbeitsbereiche	field of work/workspace	-	-
2387	das	Familienmitglied	Familienmitglieder	family member	-	-
2388	der	Gedanke	Gedanken	idea/thinking/thought	A2	weak
2389	der	Hausarzt	Hausärzte	family doctor/family physician/family practitioner	B1	-
2390	die	Klärung	Klärungen	clarification/treatment	-	-
2391	der	Knochen	Knochen	bone/dog bone spanner/dog bone wrench	B1	-
2392	die	Lebensdauer	Lebensdauern	lifespan/service life	C1	-
2393	der	Master	Master	master	B1	-
2394	der	Prinz	Prinzen	prince	-	-
2395	die	Schale	Schalen	shell/bowl/peel	B1	-
743	der	Schmuck	—	jewellery	A1	-
2397	die	Sprechstunde	Sprechstunden	consultation hours	A2	-
2398	die	Theologie	Theologien	theology	B2	-
2399	die	Weiche	Weichen	switch	B2	-
744	die	Aufforderung	Aufforderungen	request/prompt	A1	-
2401	die	Epoche	Epochen	epoch	-	-
2402	das	Harz	Harze	gum/resin	-	-
2403	die	Klausur	Klausuren	enclosure/exam/test	-	-
746	das	Messer	Messer	knife	A1	-
747	der	Teller	Teller	plate	A1	-
2406	der	Vorzug	Vorzüge	advantage/excellence/precedence	B2	-
2407	das	Abonnement	Abonnements	subscription	B1	-
2408	der	Angeklagte	Angeklagten	accused/defendant	-	adjNoun
2409	die	Einigung	Einigungen	agreement/unification	-	-
2410	die	Gaststätte	Gaststätten	restaurant/pub	B1	-
2411	das	Gewerbegebiet	Gewerbegebiete	industrial zone	-	-
2412	das	Präsidium	Präsidien	headquarters	-	-
2413	die	Wettbewerbsfähigkeit	—	competitiveness	-	-
2414	die	Abschlussarbeit	Abschlussarbeiten	final paper/thesis	B2	-
2415	die	Bauweise	Bauweisen	construction method/design	-	-
2416	die	Diözese	Diözesen	diocese	-	-
2417	die	Ersparnis	Ersparnisse	saving/savings	-	-
772	der	Honig	Honige	honey	A1	-
2419	die	Inbetriebnahme	Inbetriebnahmen	commissioning/putting into operation	-	-
2420	das	Königreich	Königreiche	kingdom/realm	-	-
2421	das	Layout	Layouts	layout	-	-
2422	die	Lunge	Lungen	lung	-	-
2423	die	Pädagogik	Pädagogiken	education science/pedagogics/pedagogy	C1	-
2424	die	Schlange	Schlangen	line/queue/serpent	A2	-
2425	die	Stellenanzeige	Stellenanzeigen	employment ad/help-wanted ad/job advertisement	A2	-
2426	die	Abschlussprüfung	Abschlussprüfungen	final exam	A2	-
2427	die	Ausübung	Ausübungen	exertion/practice	-	-
2428	der	Betriebsrat	Betriebsräte	works council	B1	-
2429	die	Entschädigung	Entschädigungen	compensation/indemnification/indemnity	-	-
2430	das	Erfordernis	Erfordernisse	demand/need/requirement	C1	-
2431	der	Gegenzug	Gegenzüge	countermove/reaction/return	C1	-
2432	die	Gitarre	Gitarren	guitar	A2	-
2433	die	Kapelle	Kapellen	chapel/folk group	-	-
2434	die	Kennzahl	Kennzahlen	figure/index/ratio	-	-
2435	die	Laufbahn	Laufbahnen	career/running track	B2	-
2436	die	Radtour	Radtouren	bicycle tour/bike ride	A2	-
2437	der	Report	Reporte	report	-	-
2438	das	Revier	Reviere	district/precinct/territory	-	-
2439	der	Samen	Samen	seed/semen	-	-
2440	der	Strich	Striche	stroke	C1	-
2441	die	Währung	Währungen	currency	A2	-
2442	der	Athlet	Athleten	athlete	-	weak
781	die	Butter	—	butter	A1	-
2444	die	Erneuerung	Erneuerungen	renewal	-	-
2445	das	Grundwasser	Grundwasser	ground water/groundwater/phreatic water	B2	-
2446	der	Gutachter	Gutachter	expert/expert witness/valuator	-	-
2447	die	Lebensweise	Lebensweisen	way of life	-	-
2448	die	Medaille	Medaillen	medal	B2	-
2449	die	Regulierung	Regulierungen	regulation	-	-
2450	der	Reiter	Reiter	horseman/rider/tab	-	-
2451	die	Rettung	Rettungen	ambulance/rescue	B1	-
2452	das	Umland	—	surrounding area/surroundings	-	-
2453	der	Verkehrsunfall	Verkehrsunfälle	traffic accident	C1	-
2454	der	Wahlkreis	Wahlkreise	electoral district/constituency	C1	-
790	der	Weihnachtsmarkt	Weihnachtsmärkte	Christmas fair/Christmas market	A1	-
2456	die	Arbeitskraft	Arbeitskräfte	manpower/worker	B2	-
2457	der	Einsteiger	Einsteiger	beginner/debutant	-	-
791	die	Erfindung	Erfindungen	invention	A1	-
800	die	Fantasie	Fantasien	fantasy/imagination	A1	-
2460	die	Faust	Fäuste	fist	B2	-
2461	das	Gebet	Gebete	prayer	-	-
2462	das	Gedächtnis	Gedächtnisse	memory/remembrance	B2	-
2463	der	Jazz	—	jazz	B1	-
2464	der	Nationalsozialismus	—	NatSoc/national socialism/nazism	B2	-
803	der	Saft	Säfte	juice	A1	-
2466	die	Sprachkenntnis	Sprachkenntnisse	language proficiency	-	-
2467	der	Staub	Stäube	dust/powder	B1	-
2468	der	Teich	Teiche	pond/pool	-	-
2469	die	Trage	Tragen	stretcher	-	-
2470	die	Truppe	Truppen	body of soldiers/body of troops/troop	-	-
2471	das	Versprechen	Versprechen	assurance/promise	-	-
2472	die	Wechselwirkung	Wechselwirkungen	interaction	-	-
2473	der	Witz	Witze	gag/joke/wit	A2	-
2474	die	Allergie	Allergien	allergy	-	-
2475	die	Arena	Arenen	arena	-	-
2476	das	Becken	Becken	basin/pelvis/cymbal	C1	-
2477	die	Komplikation	Komplikationen	complication	-	-
2478	der	Lebensstil	Lebensstile	lifestyle	B2	-
2479	die	Pressekonferenz	Pressekonferenzen	briefing/press conference	B2	-
2480	der	Rekord	Rekorde	record	B1	-
2481	das	Arbeitsblatt	Arbeitsblätter	worksheet	-	-
804	der	Bogen	Bogen	arc/arch/bow	A1	-
2483	die	Entsorgung	Entsorgungen	disposal/elimination/removal	-	-
2484	der	Förderer	Förderer	supporter/promoter/sponsor	-	-
2485	der	Geschäftspartner	Geschäftspartner	business partner	-	-
2486	das	Hochwasser	Hochwasser	flood/high tide/high water	C1	-
2487	die	Kennzeichnung	Kennzeichnungen	marking/labeling	C1	-
2488	die	Kugel	Kugeln	ball/bullet/globe	-	-
2489	die	Pfanne	Pfannen	pan	B1	-
2490	das	Pilotprojekt	Pilotprojekte	pilot project/pilot scheme	-	-
2491	die	Weide	Weiden	pasture/willow	C1	-
2492	die	Armee	Armeen	army/military	-	-
2493	die	Buche	Buchen	beech	-	-
2494	die	City	Citys	city centre/downtown	B1	-
2495	der	Flecken	Flecken	stain	-	-
2496	die	Handelskammer	Handelskammern	board of trade/chamber of commerce	-	-
2497	der	Horizont	Horizonte	horizon	B2	-
2498	die	Hygiene	—	hygiene	-	-
1005	der	Jurist	Juristen	jurist/lawyer	A1	weak
1007	der	Kilo	Kilo	kilo	A1	-
2501	die	Königin	Königinnen	queen	A2	-
2502	das	Präparat	Präparate	preparation	C1	-
2503	der	Rechtsextremismus	—	far right/right-wing extremism	-	-
2504	der	Streifen	Streifen	film/strip/stripe	A2	-
2505	der	Stromverbrauch	Stromverbräuche	power consumption	C1	-
2506	die	Tageszeitung	Tageszeitungen	daily/daily newspaper	-	-
2507	die	Tankstelle	Tankstellen	filling station/gas station/petrol station	A2	-
2508	der	Tarifvertrag	Tarifverträge	collective agreement	-	-
1009	der	Vorname	Vornamen	Christian name/first name/forename	A1	weak
2510	der	Vorsitz	Vorsitze	chair/chairmanship/presidency	-	-
1011	der	Aufzug	Aufzüge	act/approach/attire	A1	-
2512	die	Beseitigung	Beseitigungen	elimination	C1	-
2513	die	Fledermaus	Fledermäuse	bat	-	-
2514	das	Grundrecht	Grundrechte	basic right	C1	-
1018	der	Kranke	Kranken	sick person	A1	adjNoun
2516	die	Leinwand	Leinwände	canvas/linen/screen	B2	-
2517	der	Notar	Notare	notary	-	-
2518	der	Organismus	Organismen	organism	B2	-
2519	das	Webinar	Webinare	webinar	-	-
2520	der	Werkstoff	Werkstoffe	material	-	-
2521	die	Beschränkung	Beschränkungen	constraint/restriction	-	-
2522	der	Brunnen	Brunnen	fountain/spring/well	C1	-
2523	das	Duell	Duelle	duel	-	-
2524	der	Durchmesser	Durchmesser	diameter	B2	-
2525	das	Eisen	Eisen	iron	-	-
2526	die	Frequenz	Frequenzen	frequency	-	-
2527	das	Individuum	Individuen	individual	-	-
2528	die	Kurve	Kurven	bend/curve	B1	-
2529	das	Laufen	—	running	-	-
2530	die	Massage	Massagen	massage	C1	-
2531	das	Mikrofon	Mikrofone	mic/microphone/mike	-	-
2532	die	Ortschaft	Ortschaften	village	C1	-
2533	das	Preisgeld	Preisgelder	prize money/trophy money	-	-
2534	die	Reportage	Reportagen	reportage	B1	-
2535	der	Segen	Segen	blessing	-	-
1025	die	Tomate	Tomaten	love apple/tomato	A1	-
2537	die	Anhörung	Anhörungen	hearing	-	-
2538	der	Chefarzt	Chefärzte	chief physician	-	-
2539	der	Coach	Coachs	coach	B2	-
2540	der	Freundeskreis	Freundeskreise	circle of friends	C1	-
2541	die	Gestalt	Gestalten	conformation/figure/gestalt	-	-
2542	das	Gras	Gräser	grass/herbage	B1	-
2543	der	Index	Indizes	index	-	-
2544	der	Mindestlohn	Mindestlöhne	minimum wage	C1	-
2545	der	Schulabschluss	Schulabschlüsse	graduation/school leaving certificate	A2	-
2546	die	Sicherheitslücke	Sicherheitslücken	security hole/security vulnerability	-	-
2547	das	Surfen	—	surfing	-	-
2548	der	Treiber	Treiber	driver	-	-
2549	der	Verkehrsteilnehmer	Verkehrsteilnehmer	road user/traffic participant	-	-
2550	der	Wohlstand	—	prosperity	C1	-
2551	der	Ausschnitt	Ausschnitte	clip/clipping/detail	-	-
2552	die	Berufsgruppe	Berufsgruppen	professional group	-	-
2553	das	Chaos	—	chaos/disorder/havoc	B1	-
2554	die	Flamme	Flammen	blaze/burner/flame	C1	-
2555	der	Handlungsbedarf	Handlungsbedarfe	need for action	-	-
2556	der	Hörer	Hörer	earpiece/listener/receiver	A2	-
2557	die	Materie	Materien	matter	B2	-
2558	das	Mobiltelefon	Mobiltelefone	cell phone/cellphone/cellular	A2	-
2559	die	Mühle	Mühlen	mill/nine men's morris	C1	-
2560	das	Nachbarland	Nachbarländer	neighbouring country	C1	-
2561	der	Sauerstoff	—	oxygen	B2	-
2562	das	Schutzgebiet	Schutzgebiete	protected area/reserve	-	-
2563	die	Sparte	Sparten	branch/category/field	-	-
2564	die	Trauer	—	grief/grieving/mourning	B2	-
